client,bank,context,family,counts,count_min,count_median,singular_values,rank,condition,matrix_sha256
57,A,gaussian_noise,S,"[166, 182, 233, 186, 180, 225, 161, 231, 185, 231]",161,185.5,"[1.1849831016632448, 0.7111855847776896, 0.3251186959708301, 0.23249470114808743, 0.1358891226845105, 0.07468861387839726, 0.06523828176301358, 0.023099434212432483, 0.015970313847394182, 0.014056465257997959]",10,84.30164197851973,2ffdfecfcb529724ca2dfac4f43c88046a6544c762188c4c7eef7231a09360bd
57,A,gaussian_blur,H,"[1515, 1471, 1509, 1432, 1480, 1496, 1502, 1508, 1502, 1507]",1432,1502.0,"[1.4386248372611123, 1.030070724982576, 0.6410838757623784, 0.40760196735447146, 0.19344895631120446, 0.13106225420630158, 0.11389510541775635, 0.06779365842717805, 0.0022331540590732613, 0.0]",9,inf,f0f40ee6c8dc7f1b35b94cc6e7e08b487863c3261ad536aacb0b93d4f47febd5
57,A,gaussian_blur,S,"[166, 182, 233, 186, 180, 225, 161, 231, 185, 231]",161,185.5,"[1.1878148280423448, 0.7265538690245849, 0.3166266105996211, 0.22592307309044588, 0.13457840748211636, 0.0765459753203047, 0.06667648197889961, 0.023975123567706137, 0.01579671536724476, 0.015171775632100464]",10,78.29108845566925,a8b0cd0b8042eb97be17f7ded55018376a518bd4de4db992640396afe2371801
57,B,clean,H,"[1515, 1471, 1509, 1432, 1480, 1496, 1502, 1508, 1502, 1507]",1432,1502.0,"[1.43171946150918, 1.0486332590338174, 0.6679271343559368, 0.44961030681586583, 0.19328246688988424, 0.1427680384760899, 0.1236368035125107, 0.0653150745691377, 0.0007292279916776517, 0.0]",9,inf,656120ffedfb35e83780345ce139eaa6a64e28345b55d9e616daf270914c80ef
57,B,clean,S,"[166, 182, 233, 186, 180, 225, 161, 231, 185, 231]",161,185.5,"[1.1836651065064723, 0.747358863194444, 0.3546885957164294, 0.25206244705654024, 0.14252744304156043, 0.07843541995073781, 0.07614497849545505, 0.025128285878061866, 0.017168073386328888, 0.015939075941134296]",10,74.26183995094495,8afd57c089302455856b60ed13d75c92a5279876868e9a6c1db7007115fd80cf
57,B,brightness_dark,H,"[1515, 1471, 1509, 1432, 1480, 1496, 1502, 1508, 1502, 1507]",1432,1502.0,"[1.432234261816273, 1.0387511378034224, 0.6618572046025437, 0.44538476386190107, 0.17828461306153756, 0.12361534867001475, 0.1169001913027576, 0.031198715228835053, 0.0016703193559160572, 0.0]",9,inf,604390f9889465828348ab020a186e6ba8cffd6c85ee323a5b7183b86eb4f331
57,B,brightness_dark,S,"[166, 182, 233, 186, 180, 225, 161, 231, 185, 231]",161,185.5,"[1.1784627462348682, 0.738166572971372, 0.3268721089277185, 0.22582551201138926, 0.11136991414625204, 0.07137026482183362, 0.05728008004441804, 0.015607488612199773, 0.011387306383486914, 0.006005839395274283]",10,196.21949051154218,5635763af69382fbc5af97ce364748213e4c31fbc52ce82ee4b2075058834d72
57,B,contrast_low,H,"[1515, 1471, 1509, 1432, 1480, 1496, 1502, 1508, 1502, 1507]",1432,1502.0,"[1.5538527920919816, 0.993967109415966, 0.6056325638739711, 0.3090014782335254, 0.09434329538138399, 0.07444187097874634, 0.03353800496933644, 0.02619289198675219, 1.5476372936670247e-18, 0.0]",8,inf,4fd0a92f42f333233081ebfdfccd5cfea8c79f7b3794db2505bd41cfd735f7bb
57,B,contrast_low,S,"[166, 182, 233, 186, 180, 225, 161, 231, 185, 231]",161,185.5,"[1.2050405136084603, 0.6866497443015791, 0.2943730034405701, 0.15944964229934722, 0.08652311609974829, 0.045845474033514015, 0.03490749240735337, 0.012412354592550252, 0.00728054705752178, 0.00658197761409805]",10,183.08183106356415,f11333e7f263d7aab5c2c352a6814fd2ad5703189d22366a1ef51f21d3e8a2de
57,B,gaussian_noise,H,"[1515, 1471, 1509, 1432, 1480, 1496, 1502, 1508, 1502, 1507]",1432,1502.0,"[1.4469585806267355, 1.0222398854327897, 0.6285339079693956, 0.4043425704226455, 0.1860035493471395, 0.130098886804402, 0.08981989371873327, 0.05455230142939153, 0.0017076968408251492, 0.0]",9,inf,47bbcd3695efac24ad7ffe5b78e86cd563c3bc849852a339ed9dbc3c9dbacf58
57,B,gaussian_noise,S,"[166, 182, 233, 186, 180, 225, 161, 231, 185, 231]",161,185.5,"[1.1857982149935102, 0.7116978027366591, 0.32075436281615133, 0.2304076709363719, 0.13545154346497018, 0.07246346977650862, 0.06417730955163055, 0.0230308129811645, 0.01573929448930509, 0.013537919197644441]",10,87.59087697907339,61808597503d11c345560bbbc86c6e9c45d21e229701d8d0f60e81cf5759b6e9
57,B,gaussian_blur,H,"[1515, 1471, 1509, 1432, 1480, 1496, 1502, 1508, 1502, 1507]",1432,1502.0,"[1.4391398785784668, 1.0301527100921029, 0.6410525293724597, 0.39837843203510925, 0.19384148694816236, 0.13659702930076772, 0.11069027325370827, 0.06990930450969955, 0.0017010556195976975, 0.0]",9,inf,8c00de68129295816d8d7600bf53970444bb152552214c700ba0bd340d6ca442
57,B,gaussian_blur,S,"[166, 182, 233, 186, 180, 225, 161, 231, 185, 231]",161,185.5,"[1.192417133787045, 0.7310915872565057, 0.3187488042100643, 0.2268919056742779, 0.13407552605165587, 0.07809560690770917, 0.06628639742747677, 0.023790573830587466, 0.015560908997372955, 0.015001303967694]",10,79.48756563795857,3296dbee7df330db3f482fdf17c3727b394a6bfdc668666ae9e7e49c7a176ce1
58,A,clean,H,"[1511, 1494, 1509, 1482, 1492, 1500, 1527, 1508, 1502, 1486]",1482,1501.0,"[1.43185712798351, 1.0482040637308179, 0.6695191435150696, 0.4508987692205521, 0.1935829471487771, 0.14310952137903302, 0.12385620307489612, 0.06468103160179361, 0.000731425738083021, 0.0]",9,inf,efb204d508e32e20196324ccdb022f5b8033829b1ec2d91993063ddb576e28c0
58,A,clean,S,"[165, 188, 233, 195, 182, 225, 163, 231, 185, 213]",163,191.5,"[1.1825945035526204, 0.7466912922978445, 0.35145089170108684, 0.2514892627207675, 0.1437802206092597, 0.07854075502092776, 0.07719219756681614, 0.025695596788854677, 0.017589154031707178, 0.015828557569965703]",10,74.7127145556563,78df75d2ed542827494ebb77dbe8239fe98c9fff9502d62393bfd03144ca795e
58,A,brightness_dark,H,"[1511, 1494, 1509, 1482, 1492, 1500, 1527, 1508, 1502, 1486]",1482,1501.0,"[1.4407988466732107, 1.042549324544427, 0.6601269867832855, 0.4493526034555695, 0.17029290408902123, 0.12179302794663278, 0.11469885651529822, 0.028645601694344897, 0.0015674156117884822, 0.0]",9,inf,7f1a84f33b3c033472f99ea1407973635fdc53dfc0fb4e6fefc14c45e686965a
58,A,brightness_dark,S,"[165, 188, 233, 195, 182, 225, 163, 231, 185, 213]",163,191.5,"[1.1801244949585383, 0.7368886024934768, 0.3223743243981388, 0.2229577322003251, 0.11074722375386771, 0.07050879460983338, 0.0563136830184588, 0.015610646184888615, 0.011811130630046702, 0.00602507108574623]",10,195.86897451723178,c67134971df49c21b22dbf43b47052a9a601487568aa9b120438ac3c982f7b53
58,A,contrast_low,H,"[1511, 1494, 1509, 1482, 1492, 1500, 1527, 1508, 1502, 1486]",1482,1501.0,"[1.5349244732244602, 0.9978889482209445, 0.5849185115306106, 0.31577867439537527, 0.10783269014375411, 0.09597907868664077, 0.04107819346911594, 0.023285666990738245, 7.516553687072188e-18, 0.0]",8,inf,2b188a4a57018c2f7cf3e8c1fda7df7c403bd9724525c132269a32adf92ef637
58,A,contrast_low,S,"[165, 188, 233, 195, 182, 225, 163, 231, 185, 213]",163,191.5,"[1.1928015694835115, 0.673991319040358, 0.28995920198316066, 0.16151700232926244, 0.09005858207322552, 0.05362453856377278, 0.0336179121400939, 0.014362773389219232, 0.007488873392498907, 0.007172173838991942]",10,166.3096288880752,c05299e7690a8e76442efcd092f4efe27419cb872033d2f7b59de0e76ca822c3
58,A,gaussian_noise,H,"[1511, 1494, 1509, 1482, 1492, 1500, 1527, 1508, 1502, 1486]",1482,1501.0,"[1.441019131338852, 1.0189911433487977, 0.6325086161625144, 0.4146276213713586, 0.18266309204000708, 0.13577217523199236, 0.09120294156425646, 0.05200642734164104, 0.002171331465725465, 0.0]",9,inf,fa6051154966f7349d4ff835a8f8a0438db590464b908ec3d00a1fa84dc6a003
58,A,gaussian_noise,S,"[165, 188, 233, 195, 182, 225, 163, 231, 185, 213]",163,191.5,"[1.1842485274718044, 0.711197297868686, 0.32147638455915906, 0.2316837205260359, 0.1371063405128688, 0.07549790525998297, 0.06534281923243113, 0.02371304212395988, 0.016226027024009788, 0.014106153578806754]",10,83.95261832758102,2e94eaba403af7f71cf4e71682dc9dda0b7b169976fa803a0789d39ee6b6e341
58,A,gaussian_blur,H,"[1511, 1494, 1509, 1482, 1492, 1500, 1527, 1508, 1502, 1486]",1482,1501.0,"[1.4383791479945298, 1.029245254283056, 0.6429708021576652, 0.4073556541999763, 0.1944413287433253, 0.13120247861223186, 0.1141297825572482, 0.06813132608257927, 0.002214870461725604, 0.0]",9,inf,3d96508ce598560dd73068f011d6fd1d44effcd2b554a12e66ec2cd1b9c7ff03
58,A,gaussian_blur,S,"[165, 188, 233, 195, 182, 225, 163, 231, 185, 213]",163,191.5,"[1.1866290709784566, 0.7254546895409371, 0.31355391394297566, 0.22527822019020002, 0.135874884757602, 0.07665647138342545, 0.06751258262730211, 0.024827674925795667, 0.01590899132283533, 0.015425602930212647]",10,76.9259442465176,fb4eb95a4bc9a300170e6ed54f8abcd95ea145e3d5f7e2d24335ee3aef58437b
58,B,clean,H,"[1511, 1494, 1509, 1482, 1492, 1500, 1527, 1508, 1502, 1486]",1482,1501.0,"[1.43185712798351, 1.0482040637308179, 0.6695191435150696, 0.4508987692205521, 0.1935829471487771, 0.14310952137903302, 0.12385620307489612, 0.06468103160179361, 0.000731425738083021, 0.0]",9,inf,efb204d508e32e20196324ccdb022f5b8033829b1ec2d91993063ddb576e28c0
58,B,clean,S,"[165, 188, 233, 195, 182, 225, 163, 231, 185, 213]",163,191.5,"[1.1825945035526204, 0.7466912922978445, 0.35145089170108684, 0.2514892627207675, 0.1437802206092597, 0.07854075502092776, 0.07719219756681614, 0.025695596788854677, 0.017589154031707178, 0.015828557569965703]",10,74.7127145556563,78df75d2ed542827494ebb77dbe8239fe98c9fff9502d62393bfd03144ca795e
58,B,brightness_dark,H,"[1511, 1494, 1509, 1482, 1492, 1500, 1527, 1508, 1502, 1486]",1482,1501.0,"[1.4323524406529025, 1.0377382510304163, 0.6619130123802673, 0.4444604730572318, 0.17857639834744102, 0.12393322954429295, 0.11724341164105125, 0.0317275890522275, 0.0016525805590849026, 0.0]",9,inf,0ccbfdc6de8252dd09bbcb5dddd72ec16f4751cd0d4f35062281b3e2b8c9a71e
58,B,brightness_dark,S,"[165, 188, 233, 195, 182, 225, 163, 231, 185, 213]",163,191.5,"[1.1770715637614284, 0.7369796700929874, 0.3244688552088155, 0.22494044559172052, 0.11256034378815705, 0.07197023337100175, 0.057893445770546344, 0.01591403479230532, 0.011897569825449933, 0.005903079654308574]",10,199.39957322146256,5d4743aa9397951c8186f54b52964a2ef39e2343b06511142396b7c1e6714aa3
58,B,contrast_low,H,"[1511, 1494, 1509, 1482, 1492, 1500, 1527, 1508, 1502, 1486]",1482,1501.0,"[1.5538542077393993, 0.9929242814999363, 0.6071662418777395, 0.3091304518688718, 0.09427126919374461, 0.07465318755590658, 0.03304874197187058, 0.02621765971886822, 1.720787281054567e-18, 0.0]",8,inf,8d85a170454f2efa439df42dbb33e440ea3c00f12218cede182aee56f7fa6266
58,B,contrast_low,S,"[165, 188, 233, 195, 182, 225, 163, 231, 185, 213]",163,191.5,"[1.2035967724465428, 0.6824152857185599, 0.29064208464621993, 0.15853464959262925, 0.08715792711344963, 0.04671362097049588, 0.034955188197289905, 0.012951010733988647, 0.007504875064318754, 0.006607089872398379]",10,182.1674588497214,81207ebb1f8c856e40c78aa7705ed226c723ec2898a3be2b76b158ebdcded8fd
58,B,gaussian_noise,H,"[1511, 1494, 1509, 1482, 1492, 1500, 1527, 1508, 1502, 1486]",1482,1501.0,"[1.4471713558477992, 1.0211724781094123, 0.6300735422261349, 0.4051864886991704, 0.18635505214983253, 0.13029058593408943, 0.08992028256033525, 0.054171595829855305, 0.0016956615095054172, 0.0]",9,inf,f41de2a12a9a024b093ca9da6cb714906aba676843a535bebc2790225c9dc923
58,B,gaussian_noise,S,"[165, 188, 233, 195, 182, 225, 163, 231, 185, 213]",163,191.5,"[1.185085051743678, 0.7117877936932643, 0.3171876652385465, 0.22965541896824107, 0.13664623530402448, 0.07319629722534568, 0.06431758261252893, 0.023651966611351063, 0.015941043802404388, 0.013621618082661985]",10,87.00031410013548,4a66a8aac291f6bac051047362500256cff1163d2aee2794e4ddbac2d30355fe
58,B,gaussian_blur,H,"[1511, 1494, 1509, 1482, 1492, 1500, 1527, 1508, 1502, 1486]",1482,1501.0,"[1.4389449246735384, 1.0293881003871221, 0.642903428480078, 0.3981081827396, 0.19479945671569174, 0.13672210098139798, 0.11094896285611386, 0.0701990643251147, 0.0016886022467317717, 0.0]",9,inf,45c65d0dd96e3473fa7c1ce5b353ac8c2f41aebfe13c05b2d4b0045704a86dc6
58,B,gaussian_blur,S,"[165, 188, 233, 195, 182, 225, 163, 231, 185, 213]",163,191.5,"[1.1911190182158093, 0.7299016348226743, 0.31568422668862844, 0.22627801607763262, 0.1353815175690867, 0.07821159145754988, 0.06713415767062003, 0.024636230526948397, 0.01564862270776196, 0.015284836555137862]",10,77.92814884994144,0f6c8c43492a8f044337a58b67f8d1f8c3ff0d9e05623019dba08c2331fe0e4d
59,A,clean,H,"[1479, 1465, 1509, 1482, 1492, 1487, 1513, 1508, 1502, 1508]",1465,1497.0,"[1.4317705253611037, 1.0491305684663574, 0.6690094538314032, 0.45083550188654253, 0.19419210421829414, 0.14170872921771763, 0.12345019368280659, 0.06436380768922265, 0.0007259848876576253, 0.0]",9,inf,6b59d43d2716b82a6979654bd81256fe7484033c4acc342274aef119b159206d
59,A,clean,S,"[162, 180, 233, 194, 182, 223, 159, 231, 185, 231]",159,189.5,"[1.1828106261642084, 0.7491117430860071, 0.35454028418442884, 0.2524664116391968, 0.14415083128735767, 0.07861461785868908, 0.0776886302547752, 0.025271584911507838, 0.01703530192876522, 0.015707718817410777]",10,75.30123501148718,4fbf7642c64b9b824ab838f2cc26617e74fcd5ad86d431c840b479b646c28878
59,A,brightness_dark,H,"[1479, 1465, 1509, 1482, 1492, 1487, 1513, 1508, 1502, 1508]",1465,1497.0,"[1.4408094175049075, 1.0434458206079882, 0.6595003127307647, 0.44863286529549395, 0.17124877483387477, 0.12081213827244709, 0.11437205424975382, 0.0287360307892773, 0.0015677631197568485, 0.0]",9,inf,2af51a3245ccc540650694abded3aac06b25d9529789bea94fa99bb772cd215a
59,A,brightness_dark,S,"[162, 180, 233, 194, 182, 223, 159, 231, 185, 231]",159,189.5,"[1.1805656160450355, 0.7389335121221277, 0.32486450097925834, 0.22364798287080892, 0.1105826421666865, 0.07106358379293917, 0.056655848138911835, 0.015546820399117218, 0.011326540699127186, 0.005940904652213235]",10,198.71815576188814,c6edb04f9990f3ad044be8aaa5cc83bdc235cc45a19e8b405356e05a5dc94b7f
59,A,contrast_low,H,"[1479, 1465, 1509, 1482, 1492, 1487, 1513, 1508, 1502, 1508]",1465,1497.0,"[1.534546709421331, 0.9989830864441633, 0.5836187870374164, 0.3148901084216967, 0.10792861704419143, 0.09549413442665608, 0.04114861519408726, 0.023283629520950668, 4.749539446825268e-18, 0.0]",8,inf,61e76e25c1b6331f02db8b97495b9811a698e02161ce8d95b8d20b9b0c6196e6
59,A,contrast_low,S,"[162, 180, 233, 194, 182, 223, 159, 231, 185, 231]",159,189.5,"[1.1933503306532762, 0.6784551768347296, 0.29357741273005955, 0.16359420006721576, 0.0899479743409811, 0.05297080010553852, 0.033662043359710084, 0.013825376296776947, 0.0073340808433676186, 0.00708691119473741]",10,168.38793345391895,827541bcc5dad80d09070496b222e04c7b0f269638969cd02a31f6d8e0749ffd
59,A,gaussian_noise,H,"[1479, 1465, 1509, 1482, 1492, 1487, 1513, 1508, 1502, 1508]",1465,1497.0,"[1.44084535720206, 1.0204628030305067, 0.6319991008121688, 0.4145092006566253, 0.18333579930780233, 0.13372701062518688, 0.09117657445970566, 0.051812679825122415, 0.0021696476934163077, 0.0]",9,inf,060353894e6aa4ccbedbf83c690b88f6a6ff0b3accad0063a99bb9b7c868ed1e
59,A,gaussian_noise,S,"[162, 180, 233, 194, 182, 223, 159, 231, 185, 231]",159,189.5,"[1.1843038370120793, 0.7133898703230604, 0.3247757871463321, 0.2331093475039142, 0.13762588127693168, 0.0755650325408578, 0.06556112020413078, 0.023084156028852616, 0.015658910863798083, 0.014171725806860935]",10,83.5680744287844,a2d4ce7fa10416b086e5430609083adee55ba74f0cdcb317af809025123322ac
59,A,gaussian_blur,H,"[1479, 1465, 1509, 1482, 1492, 1487, 1513, 1508, 1502, 1508]",1465,1497.0,"[1.4381390130921972, 1.0300706844630432, 0.642252642033153, 0.40677336857239144, 0.19497895649812982, 0.13080041291975672, 0.11225591030232078, 0.06766207630903866, 0.002213131659572995, 0.0]",9,inf,8e9b5262282a1a0f42db39d618cff46a1c53199af825cfdda189f4be8b8d964d
59,A,gaussian_blur,S,"[162, 180, 233, 194, 182, 223, 159, 231, 185, 231]",159,189.5,"[1.186984132355997, 0.7288701471360985, 0.31794943888731114, 0.22586205568100964, 0.13631708912253146, 0.07681304877499122, 0.06749589838516494, 0.024277325057322864, 0.015495502696673878, 0.015391220345490692]",10,77.1208588865248,423814d6e91e284fbfda720d069b9004d337aafc98da2bb1fbc27595820351c6
59,B,clean,H,"[1479, 1465, 1509, 1482, 1492, 1487, 1513, 1508, 1502, 1508]",1465,1497.0,"[1.4317705253611037, 1.0491305684663574, 0.6690094538314032, 0.45083550188654253, 0.19419210421829414, 0.14170872921771763, 0.12345019368280659, 0.06436380768922265, 0.0007259848876576253, 0.0]",9,inf,6b59d43d2716b82a6979654bd81256fe7484033c4acc342274aef119b159206d
59,B,clean,S,"[162, 180, 233, 194, 182, 223, 159, 231, 185, 231]",159,189.5,"[1.1828106261642084, 0.7491117430860071, 0.35454028418442884, 0.2524664116391968, 0.14415083128735767, 0.07861461785868908, 0.0776886302547752, 0.025271584911507838, 0.01703530192876522, 0.015707718817410777]",10,75.30123501148718,4fbf7642c64b9b824ab838f2cc26617e74fcd5ad86d431c840b479b646c28878
59,B,brightness_dark,H,"[1479, 1465, 1509, 1482, 1492, 1487, 1513, 1508, 1502, 1508]",1465,1497.0,"[1.4323606048964517, 1.0386616953091448, 0.6609053264438473, 0.44368632761287574, 0.17956052166415887, 0.12313527580237561, 0.1168749358780051, 0.03182914048623635, 0.0016527342847965337, 0.0]",9,inf,b54352e841e7011a987bcb4d84d655110a31767c53c251b35c83b4495739b8e2
59,B,brightness_dark,S,"[162, 180, 233, 194, 182, 223, 159, 231, 185, 231]",159,189.5,"[1.1774588182140273, 0.7390050580424892, 0.32701283571799034, 0.22559507179839747, 0.1124085996661897, 0.07251521080542599, 0.058253769130481796, 0.015850741375778826, 0.011402076585751878, 0.005822952418552871]",10,202.20993296501143,61323a04af18050aaa2e43bf8b5c4c379121ee97ff93e2c5f0837b6bfa962551
59,B,contrast_low,H,"[1479, 1465, 1509, 1482, 1492, 1487, 1513, 1508, 1502, 1508]",1465,1497.0,"[1.5532553516363392, 0.9939267397304714, 0.6052769892900512, 0.30835484660484375, 0.0944957063439568, 0.07479946336262096, 0.03337872229395779, 0.026212923385985805, 1.3210828690271336e-18, 0.0]",8,inf,b2e9b4e1a0233a8e92785facd8b853ef5a45bb9379b84d36522a934b2f54be4e
59,B,contrast_low,S,"[162, 180, 233, 194, 182, 223, 159, 231, 185, 231]",159,189.5,"[1.2043886420783687, 0.6878769395887903, 0.2941225422242437, 0.1607120613017116, 0.08700845688136799, 0.04629368093568242, 0.03494416877170943, 0.012394123092493766, 0.007391705607554357, 0.006452337682176454]",10,186.65927008211284,014787f6159812f35bedfed320cb9de65b72615f0e39a5d5e6a5087981bbf3e9
59,B,gaussian_noise,H,"[1479, 1465, 1509, 1482, 1492, 1487, 1513, 1508, 1502, 1508]",1465,1497.0,"[1.4469889574299668, 1.0225482592048416, 0.6297009068224311, 0.4051582683509511, 0.18666932458801752, 0.12803281948355635, 0.08989387846722252, 0.053717361519416126, 0.001694020613768598, 0.0]",9,inf,71f67e9d4b86baca5d672a535ca84d9bd5a897ebddb504adb5ce4aabe6b86480
59,B,gaussian_noise,S,"[162, 180, 233, 194, 182, 223, 159, 231, 185, 231]",159,189.5,"[1.1851031445997977, 0.7138598772294057, 0.3203732231298664, 0.2310227027217288, 0.13720438126733292, 0.07321647976150773, 0.06455362498656424, 0.023034930462140227, 0.015390661595732902, 0.013694116400499284]",10,86.54104506929627,3c62b012741da924b603fe88ae79f912e16c29dd1f9180e38200b0725aac1c2a
59,B,gaussian_blur,H,"[1479, 1465, 1509, 1482, 1492, 1487, 1513, 1508, 1502, 1508]",1465,1497.0,"[1.4387027455391197, 1.0302062915058012, 0.6421671296467418, 0.3975464333978465, 0.19534845431601286, 0.1365366279340979, 0.10878510017884167, 0.06973711307896226, 0.0016862271738756357, 0.0]",9,inf,aeacd74ab674ce976e902c9e193eb9dfa6e79a6d32611f9f82dc48c74b4c6832
59,B,gaussian_blur,S,"[162, 180, 233, 194, 182, 223, 159, 231, 185, 231]",159,189.5,"[1.19159575614825, 0.7334920973529772, 0.320117795012244, 0.22683050360851692, 0.13581688887747076, 0.07838168709663496, 0.06714025081416869, 0.024106784929133887, 0.01533043378620927, 0.015129359770904755]",10,78.76048783239365,8fa4e53152fb057e2ec7e0a879abe7fd5f6232e8408e6224379402e194b26b70
60,A,clean,H,"[1041, 1495, 1509, 1482, 1492, 1500, 1527, 1508, 1502, 1508]",1041,1501.0,"[1.4313621275929405, 1.0490210822391095, 0.66947815679377, 0.45079929851889866, 0.19329915439999637, 0.14444714132481468, 0.12482862936159714, 0.06468752574361991, 0.0007259359590592627, 0.0]",9,inf,5ca02da20d4ebf0516e2ff264356507fad992809fd35e3db9014312406bde3a4
60,A,clean,S,"[147, 188, 233, 195, 182, 225, 163, 231, 185, 231]",147,191.5,"[1.182769397020536, 0.7462647707996903, 0.35380196977118433, 0.25209524744193146, 0.1441376696771137, 0.08000133528410511, 0.07841624461068866, 0.025240617425874856, 0.01708757725539374, 0.015853219348949645]",10,74.60752109626871,a6ae7588a65cf41092cf253a94705c5bb21574fcf6bb01f07ee6e5d6a69b16ab
60,A,brightness_dark,H,"[1041, 1495, 1509, 1482, 1492, 1500, 1527, 1508, 1502, 1508]",1041,1501.0,"[1.4402813655396567, 1.0434664961934552, 0.6598279148957239, 0.4495809154957249, 0.17021134736691873, 0.12355455535092694, 0.11441132818824684, 0.028643840717558565, 0.0015675725423277432, 0.0]",9,inf,300422a8fe9607fc570f17932050f2c6b331aefdfde46ed41f98b391a90201b1
60,A,brightness_dark,S,"[147, 188, 233, 195, 182, 225, 163, 231, 185, 231]",147,191.5,"[1.180105321580427, 0.7364553228133667, 0.3268491246016968, 0.2237654795331769, 0.11077283391085732, 0.07183645701647438, 0.05768444130718589, 0.015594962562376698, 0.011432764287066601, 0.006017204853881567]",10,196.12184564718066,a97bf10fec7238ad8be872883ef39ab3fd046bfdf2d3dc9954b7473d6e03e322
60,A,contrast_low,H,"[1041, 1495, 1509, 1482, 1492, 1500, 1527, 1508, 1502, 1508]",1041,1501.0,"[1.5342352373146817, 1.0014214933517813, 0.5815675701312508, 0.3149194837559635, 0.1075424983382064, 0.09961361183213442, 0.04110849638491589, 0.023321310871893628, 6.633159098199093e-18, 0.0]",8,inf,c2030ffdb0949082b2ceccf3c0658fec4f238193dec25503b4da8e6e2da7cf2e
60,A,contrast_low,S,"[147, 188, 233, 195, 182, 225, 163, 231, 185, 231]",147,191.5,"[1.1934856446714381, 0.6728047569068456, 0.2928887274435063, 0.16194068693038374, 0.09002550155530656, 0.05488031565791789, 0.03358126125198685, 0.014089951173293383, 0.007333514982865991, 0.007133550588712783]",10,167.30597615160352,0b75fd33d5fc70c21da6d85fd658d2f2cc913d563752c5c9f8ed6c1886537e20
60,A,gaussian_noise,H,"[1041, 1495, 1509, 1482, 1492, 1500, 1527, 1508, 1502, 1508]",1041,1501.0,"[1.4399455794000076, 1.0206579134445288, 0.630640082771431, 0.4140491446211534, 0.18253753367045888, 0.14339087334470776, 0.09185785660326767, 0.05199910227542339, 0.0021693233777185217, 0.0]",9,inf,33b4ae6add762ed847cd048031e04a282f2e655892dfccd6f8c634905f8ffd85
60,A,gaussian_noise,S,"[147, 188, 233, 195, 182, 225, 163, 231, 185, 231]",147,191.5,"[1.1841283089498886, 0.7101829011401259, 0.3238580005795069, 0.23224855547406842, 0.13773793036240156, 0.07834195738864837, 0.06548680548632368, 0.023179379569199937, 0.015732399302911582, 0.0142669682859875]",10,82.99789312021507,c7a7217594b55e0c53a0efa433eee656ff5e288c0b251dbf1469fbf9355c4996
60,A,gaussian_blur,H,"[1041, 1495, 1509, 1482, 1492, 1500, 1527, 1508, 1502, 1508]",1041,1501.0,"[1.438090762214495, 1.0314048808945795, 0.6398600354115265, 0.4069649048125327, 0.1941004590677725, 0.13134891131990448, 0.1165545507567442, 0.06813264251658942, 0.0022133090390238012, 0.0]",9,inf,f9184307a803716a4b6817de68b35df36f2cb172c719875457a213ab6b05ae08
60,A,gaussian_blur,S,"[147, 188, 233, 195, 182, 225, 163, 231, 185, 231]",147,191.5,"[1.1869126861431802, 0.7251282620505587, 0.31591188865273534, 0.22573317138000284, 0.13632392574514157, 0.07667700993442611, 0.06945027733173353, 0.02431994039933232, 0.015578451455334113, 0.015344604287197128]",10,77.35049167305596,809b8d439ac125ca9214d36920039c7d9fedc40236aca3457165de29a4a5522d
60,B,clean,H,"[1041, 1495, 1509, 1482, 1492, 1500, 1527, 1508, 1502, 1508]",1041,1501.0,"[1.4313621275929405, 1.0490210822391095, 0.66947815679377, 0.45079929851889866, 0.19329915439999637, 0.14444714132481468, 0.12482862936159714, 0.06468752574361991, 0.0007259359590592627, 0.0]",9,inf,5ca02da20d4ebf0516e2ff264356507fad992809fd35e3db9014312406bde3a4
60,B,clean,S,"[147, 188, 233, 195, 182, 225, 163, 231, 185, 231]",147,191.5,"[1.182769397020536, 0.7462647707996903, 0.35380196977118433, 0.25209524744193146, 0.1441376696771137, 0.08000133528410511, 0.07841624461068866, 0.025240617425874856, 0.01708757725539374, 0.015853219348949645]",10,74.60752109626871,a6ae7588a65cf41092cf253a94705c5bb21574fcf6bb01f07ee6e5d6a69b16ab
60,B,brightness_dark,H,"[1041, 1495, 1509, 1482, 1492, 1500, 1527, 1508, 1502, 1508]",1041,1501.0,"[1.431980143096516, 1.038749449279627, 0.6636425610946473, 0.4446625674651885, 0.17845769186400992, 0.12434742083248515, 0.11610265070875576, 0.03172543475861732, 0.0016527652026730327, 0.0]",9,inf,f9d1591c021b836b23d439fae208aa9cf29812fb85a3fb70fb824041e78b886a
60,B,brightness_dark,S,"[147, 188, 233, 195, 182, 225, 163, 231, 185, 231]",147,191.5,"[1.1770443420971948, 0.7364950715596222, 0.3289510376040503, 0.22571991482580844, 0.11259648160064693, 0.07323180283863943, 0.059337411470562214, 0.015903306088139984, 0.011517343834660637, 0.005901590003815362]",10,199.44529208844375,edf8be53c37f5376f8019d09c2bf1631e9c4781da6b1e08c326f0c0762a7cf2e
