salt,bank,target,policy,macro_class,sample_weighted,macro_client,state_choice_frequency,oracle_hit_rate,regret_median,regret_p75,regret_p90,regret_gt2_fraction,regret_gt5_fraction
T013-S2,A,brightness_dark,BBSE-H-11,31.791973059581604,31.850521976195225,30.95003212569674,"{""clean"": 4, ""brightness_dark"": 96, ""contrast_low"": 41, ""gaussian_noise"": 48, ""gaussian_blur"": 11}",0.59,0.0,6.666883793642522,15.334081976417743,0.355,0.295
T013-S2,A,brightness_dark,BBSE-S-01,33.350553320793196,33.406476494447766,32.63968751916571,"{""clean"": 6, ""brightness_dark"": 116, ""contrast_low"": 38, ""gaussian_noise"": 31, ""gaussian_blur"": 9}",0.695,0.0,2.516025641025641,10.294784580498861,0.26,0.195
T013-S2,A,brightness_dark,BBSE-S-11,33.350553320793196,33.406476494447766,32.63968751916571,"{""clean"": 6, ""brightness_dark"": 116, ""contrast_low"": 38, ""gaussian_noise"": 31, ""gaussian_blur"": 9}",0.695,0.0,2.516025641025641,10.294784580498861,0.26,0.195
T013-S2,A,contrast_low,BBSE-H-01,29.215709382107534,29.310459472039366,29.64027819044228,"{""clean"": 3, ""brightness_dark"": 52, ""contrast_low"": 100, ""gaussian_noise"": 35, ""gaussian_blur"": 10}",0.62,0.0,5.0590652285567534,14.357142857142854,0.35,0.26
T013-S2,A,contrast_low,BBSE-H-11,29.215709382107534,29.310459472039366,29.64027819044228,"{""clean"": 3, ""brightness_dark"": 52, ""contrast_low"": 100, ""gaussian_noise"": 35, ""gaussian_blur"": 10}",0.62,0.0,5.0590652285567534,14.357142857142854,0.35,0.26
T013-S2,A,contrast_low,BBSE-S-01,29.730210013664696,29.815812221557284,29.66032943688476,"{""clean"": 2, ""brightness_dark"": 62, ""contrast_low"": 78, ""gaussian_noise"": 46, ""gaussian_blur"": 12}",0.635,0.0,5.068654795108346,15.100057175528873,0.33,0.26
T013-S2,A,contrast_low,BBSE-S-11,29.730210013664696,29.815812221557284,29.66032943688476,"{""clean"": 2, ""brightness_dark"": 62, ""contrast_low"": 78, ""gaussian_noise"": 46, ""gaussian_blur"": 12}",0.635,0.0,5.068654795108346,15.100057175528873,0.33,0.26
T013-S2,A,gaussian_noise,BBSE-H-01,35.558108135259545,35.61407008444711,34.02926330961271,"{""clean"": 16, ""brightness_dark"": 70, ""contrast_low"": 4, ""gaussian_noise"": 100, ""gaussian_blur"": 10}",0.635,0.0,2.837416059774898,9.803921568627452,0.31,0.2
T013-S2,A,gaussian_noise,BBSE-H-11,35.558108135259545,35.61407008444711,34.02926330961271,"{""clean"": 16, ""brightness_dark"": 70, ""contrast_low"": 4, ""gaussian_noise"": 100, ""gaussian_blur"": 10}",0.635,0.0,2.837416059774898,9.803921568627452,0.31,0.2
T013-S2,A,gaussian_noise,BBSE-S-01,35.230496605757686,35.28825054857371,33.69885557011198,"{""clean"": 24, ""brightness_dark"": 62, ""contrast_low"": 6, ""gaussian_noise"": 98, ""gaussian_blur"": 10}",0.605,0.0,3.766698473282443,11.346536444203291,0.34,0.215
T013-S2,A,gaussian_noise,BBSE-S-11,35.230496605757686,35.28825054857371,33.69885557011198,"{""clean"": 24, ""brightness_dark"": 62, ""contrast_low"": 6, ""gaussian_noise"": 98, ""gaussian_blur"": 10}",0.605,0.0,3.766698473282443,11.346536444203291,0.34,0.215
T013-S2,A,gaussian_blur,BBSE-H-01,37.28362614408498,37.34955781634417,36.594468801819524,"{""clean"": 10, ""brightness_dark"": 56, ""contrast_low"": 34, ""gaussian_noise"": 61, ""gaussian_blur"": 39}",0.555,0.0,5.1293487957181085,12.532051282051281,0.41,0.27
T013-S2,A,gaussian_blur,BBSE-H-11,36.437498856675,36.49843739610346,36.21001669026833,"{""clean"": 9, ""brightness_dark"": 58, ""contrast_low"": 34, ""gaussian_noise"": 61, ""gaussian_blur"": 38}",0.54,0.0,5.619733146067416,14.493529674252564,0.42,0.285
T013-S2,A,gaussian_blur,BBSE-S-01,36.98175706769973,37.050335793603296,36.77234721149602,"{""clean"": 10, ""brightness_dark"": 67, ""contrast_low"": 33, ""gaussian_noise"": 56, ""gaussian_blur"": 34}",0.575,0.0,5.0590652285567534,13.417787873492923,0.365,0.255
T013-S2,A,gaussian_blur,BBSE-S-11,34.91138811683606,34.98237914754971,35.88940366326011,"{""clean"": 10, ""brightness_dark"": 66, ""contrast_low"": 35, ""gaussian_noise"": 57, ""gaussian_blur"": 32}",0.555,0.0,5.351351351351351,13.859576235978391,0.39,0.28
T013-S2,B,clean,BBSE-H-01,38.47283867221463,38.53314715074141,37.1069561972169,"{""clean"": 35, ""brightness_dark"": 61, ""contrast_low"": 2, ""gaussian_noise"": 72, ""gaussian_blur"": 30}",0.565,0.0,4.030927835051546,10.989159891598916,0.335,0.225
T013-S2,B,clean,BBSE-H-11,37.85616217150118,37.914754970410264,36.772001011557485,"{""clean"": 31, ""brightness_dark"": 59, ""contrast_low"": 2, ""gaussian_noise"": 72, ""gaussian_blur"": 36}",0.545,0.0,4.554129077029841,11.11111111111111,0.355,0.245
T013-S2,B,clean,BBSE-S-01,38.37673388751704,38.440055854777576,37.021768300128606,"{""clean"": 21, ""brightness_dark"": 75, ""contrast_low"": 9, ""gaussian_noise"": 82, ""gaussian_blur"": 13}",0.61,0.0,2.7279616064662795,9.650308551278284,0.305,0.22
T013-S2,B,clean,BBSE-S-11,37.87373838503002,37.93470310525966,36.40544138299719,"{""clean"": 21, ""brightness_dark"": 74, ""contrast_low"": 7, ""gaussian_noise"": 77, ""gaussian_blur"": 21}",0.575,0.0,4.641972957531899,11.581798483206931,0.335,0.25
T013-S2,B,brightness_dark,BBSE-H-01,32.102934319653535,32.16969213378549,30.964351018337688,"{""clean"": 3, ""brightness_dark"": 92, ""contrast_low"": 37, ""gaussian_noise"": 55, ""gaussian_blur"": 13}",0.565,0.0,6.514866712235133,15.015151515151514,0.35,0.295
T013-S2,B,brightness_dark,BBSE-H-11,32.102934319653535,32.16969213378549,30.964351018337688,"{""clean"": 3, ""brightness_dark"": 92, ""contrast_low"": 37, ""gaussian_noise"": 55, ""gaussian_blur"": 13}",0.565,0.0,6.514866712235133,15.015151515151514,0.35,0.295
T013-S2,B,brightness_dark,BBSE-S-01,33.187293595311125,33.246891415652634,32.37890208649308,"{""clean"": 5, ""brightness_dark"": 122, ""contrast_low"": 31, ""gaussian_noise"": 32, ""gaussian_blur"": 10}",0.68,0.0,3.525046382189239,10.294784580498861,0.285,0.215
T013-S2,B,brightness_dark,BBSE-S-11,33.187293595311125,33.246891415652634,32.37890208649308,"{""clean"": 5, ""brightness_dark"": 122, ""contrast_low"": 31, ""gaussian_noise"": 32, ""gaussian_blur"": 10}",0.68,0.0,3.525046382189239,10.294784580498861,0.285,0.215
T013-S2,B,contrast_low,BBSE-H-01,29.13769472189236,29.2306669326418,28.888107732335143,"{""clean"": 2, ""brightness_dark"": 55, ""contrast_low"": 103, ""gaussian_noise"": 30, ""gaussian_blur"": 10}",0.585,0.0,5.934301057224367,16.00919540229885,0.365,0.275
T013-S2,B,contrast_low,BBSE-H-11,29.13769472189236,29.2306669326418,28.888107732335143,"{""clean"": 2, ""brightness_dark"": 55, ""contrast_low"": 103, ""gaussian_noise"": 30, ""gaussian_blur"": 10}",0.585,0.0,5.934301057224367,16.00919540229885,0.365,0.275
T013-S2,B,contrast_low,BBSE-S-01,29.681555534277933,29.769266573575372,29.26191406773215,"{""clean"": 2, ""brightness_dark"": 66, ""contrast_low"": 69, ""gaussian_noise"": 51, ""gaussian_blur"": 12}",0.605,0.0,5.16491067338525,15.19191919191919,0.35,0.26
T013-S2,B,contrast_low,BBSE-S-11,29.681555534277933,29.769266573575372,29.26191406773215,"{""clean"": 2, ""brightness_dark"": 66, ""contrast_low"": 69, ""gaussian_noise"": 51, ""gaussian_blur"": 12}",0.605,0.0,5.16491067338525,15.19191919191919,0.35,0.26
T013-S2,B,gaussian_noise,BBSE-H-01,35.47911974158146,35.53427754504954,34.09769688959427,"{""clean"": 16, ""brightness_dark"": 68, ""contrast_low"": 4, ""gaussian_noise"": 102, ""gaussian_blur"": 10}",0.655,0.0,2.6109720009105395,10.526315789473685,0.29,0.195
T013-S2,B,gaussian_noise,BBSE-H-11,35.47911974158146,35.53427754504954,34.09769688959427,"{""clean"": 16, ""brightness_dark"": 68, ""contrast_low"": 4, ""gaussian_noise"": 102, ""gaussian_blur"": 10}",0.655,0.0,2.6109720009105395,10.526315789473685,0.29,0.195
T013-S2,B,gaussian_noise,BBSE-S-01,35.443580760655124,35.50103065363388,33.92201556389558,"{""clean"": 26, ""brightness_dark"": 59, ""contrast_low"": 6, ""gaussian_noise"": 99, ""gaussian_blur"": 10}",0.615,0.0,3.191207627118644,11.11111111111111,0.32,0.185
T013-S2,B,gaussian_noise,BBSE-S-11,35.443580760655124,35.50103065363388,33.92201556389558,"{""clean"": 26, ""brightness_dark"": 59, ""contrast_low"": 6, ""gaussian_noise"": 99, ""gaussian_blur"": 10}",0.615,0.0,3.191207627118644,11.11111111111111,0.32,0.185
T013-S2,B,gaussian_blur,BBSE-H-01,37.00440294009896,37.07028392845269,36.36230408945226,"{""clean"": 11, ""brightness_dark"": 53, ""contrast_low"": 28, ""gaussian_noise"": 61, ""gaussian_blur"": 47}",0.525,0.0,5.460304054054054,14.08631274828458,0.43,0.275
T013-S2,B,gaussian_blur,BBSE-H-11,36.57641689187746,36.64472371833234,36.20772071914434,"{""clean"": 10, ""brightness_dark"": 55, ""contrast_low"": 26, ""gaussian_noise"": 61, ""gaussian_blur"": 48}",0.52,0.0,5.714285714285714,14.302925989672977,0.43,0.28
T013-S2,B,gaussian_blur,BBSE-S-01,37.02866138735965,37.09688144158521,36.70680718870135,"{""clean"": 8, ""brightness_dark"": 71, ""contrast_low"": 22, ""gaussian_noise"": 57, ""gaussian_blur"": 42}",0.565,0.0,4.733783277090364,12.929453262786593,0.365,0.24
T013-S2,B,gaussian_blur,BBSE-S-11,35.39644676668484,35.47443314050136,36.05510783649618,"{""clean"": 8, ""brightness_dark"": 69, ""contrast_low"": 22, ""gaussian_noise"": 59, ""gaussian_blur"": 42}",0.55,0.0,5.0590652285567534,14.302925989672977,0.385,0.255
T013-S3,A,clean,BBSE-H-01,38.66254608813216,38.72597912095219,37.35876687154424,"{""clean"": 36, ""brightness_dark"": 60, ""contrast_low"": 5, ""gaussian_noise"": 71, ""gaussian_blur"": 28}",0.6,0.0,3.941176470588235,11.278099972383318,0.335,0.205
T013-S3,A,clean,BBSE-H-11,38.25893162124067,38.32036704568123,37.066312424582755,"{""clean"": 33, ""brightness_dark"": 59, ""contrast_low"": 5, ""gaussian_noise"": 70, ""gaussian_blur"": 33}",0.58,0.0,4.35064935064935,11.507618283881314,0.355,0.225
T013-S3,A,clean,BBSE-S-01,38.34904669207893,38.413458341645054,36.96553586075961,"{""clean"": 20, ""brightness_dark"": 70, ""contrast_low"": 9, ""gaussian_noise"": 84, ""gaussian_blur"": 17}",0.605,0.0,4.5071501532175695,11.27720870678617,0.32,0.24
T013-S3,A,clean,BBSE-S-11,38.01852308239644,38.08098942748853,36.51460849947956,"{""clean"": 18, ""brightness_dark"": 71, ""contrast_low"": 7, ""gaussian_noise"": 79, ""gaussian_blur"": 25}",0.575,0.0,5.442942942942943,11.58570349861565,0.35,0.265
T013-S3,A,brightness_dark,BBSE-H-01,31.862405687751117,31.923665137309662,30.932840711433784,"{""clean"": 3, ""brightness_dark"": 98, ""contrast_low"": 39, ""gaussian_noise"": 49, ""gaussian_blur"": 11}",0.61,0.0,6.484972829100588,14.670731707317072,0.345,0.305
T013-S3,A,brightness_dark,BBSE-H-11,31.862405687751117,31.923665137309662,30.932840711433784,"{""clean"": 3, ""brightness_dark"": 98, ""contrast_low"": 39, ""gaussian_noise"": 49, ""gaussian_blur"": 11}",0.61,0.0,6.484972829100588,14.670731707317072,0.345,0.305
T013-S3,A,brightness_dark,BBSE-S-01,33.331288459768814,33.38652835959838,32.75309965815689,"{""clean"": 11, ""brightness_dark"": 111, ""contrast_low"": 38, ""gaussian_noise"": 30, ""gaussian_blur"": 10}",0.7,0.0,3.0927835051546393,9.651257096512563,0.26,0.18
T013-S3,A,brightness_dark,BBSE-S-11,33.331288459768814,33.38652835959838,32.75309965815689,"{""clean"": 11, ""brightness_dark"": 111, ""contrast_low"": 38, ""gaussian_noise"": 30, ""gaussian_blur"": 10}",0.7,0.0,3.0927835051546393,9.651257096512563,0.26,0.18
T013-S3,A,contrast_low,BBSE-H-01,29.315780811106478,29.41020014628632,29.81545535563188,"{""clean"": 2, ""brightness_dark"": 49, ""contrast_low"": 101, ""gaussian_noise"": 38, ""gaussian_blur"": 10}",0.63,0.0,4.301242236024844,15.018987341772151,0.34,0.225
T013-S3,A,contrast_low,BBSE-H-11,29.315780811106478,29.41020014628632,29.81545535563188,"{""clean"": 2, ""brightness_dark"": 49, ""contrast_low"": 101, ""gaussian_noise"": 38, ""gaussian_blur"": 10}",0.63,0.0,4.301242236024844,15.018987341772151,0.34,0.225
T013-S3,A,contrast_low,BBSE-S-01,29.73629705356416,29.822461599840416,29.679946614175233,"{""clean"": 3, ""brightness_dark"": 62, ""contrast_low"": 77, ""gaussian_noise"": 46, ""gaussian_blur"": 12}",0.63,0.0,4.590193271295634,15.194805194805193,0.34,0.24
T013-S3,A,contrast_low,BBSE-S-11,29.73629705356416,29.822461599840416,29.679946614175233,"{""clean"": 3, ""brightness_dark"": 62, ""contrast_low"": 77, ""gaussian_noise"": 46, ""gaussian_blur"": 12}",0.63,0.0,4.590193271295634,15.194805194805193,0.34,0.24
T013-S3,A,gaussian_noise,BBSE-H-01,35.51779696198477,35.57417381474832,34.025283483748375,"{""clean"": 15, ""brightness_dark"": 70, ""contrast_low"": 4, ""gaussian_noise"": 100, ""gaussian_blur"": 11}",0.65,0.0,2.6315789473684212,10.840840840840839,0.295,0.21
T013-S3,A,gaussian_noise,BBSE-H-11,35.51779696198477,35.57417381474832,34.025283483748375,"{""clean"": 15, ""brightness_dark"": 70, ""contrast_low"": 4, ""gaussian_noise"": 100, ""gaussian_blur"": 11}",0.65,0.0,2.6315789473684212,10.840840840840839,0.295,0.21
T013-S3,A,gaussian_noise,BBSE-S-01,35.29020412787643,35.34809495312188,33.75905786175532,"{""clean"": 24, ""brightness_dark"": 61, ""contrast_low"": 6, ""gaussian_noise"": 99, ""gaussian_blur"": 10}",0.62,0.0,3.854166666666667,11.11111111111111,0.32,0.23
T013-S3,A,gaussian_noise,BBSE-S-11,35.29020412787643,35.34809495312188,33.75905786175532,"{""clean"": 24, ""brightness_dark"": 61, ""contrast_low"": 6, ""gaussian_noise"": 99, ""gaussian_blur"": 10}",0.62,0.0,3.854166666666667,11.11111111111111,0.32,0.23
T013-S3,A,gaussian_blur,BBSE-H-01,37.10274046482765,37.17002460269965,36.38850830197791,"{""clean"": 11, ""brightness_dark"": 56, ""contrast_low"": 31, ""gaussian_noise"": 62, ""gaussian_blur"": 40}",0.565,0.0,5.555555555555555,14.332552693208429,0.365,0.255
T013-S3,A,gaussian_blur,BBSE-H-11,36.25661317741766,36.31890418245894,36.00405619042671,"{""clean"": 10, ""brightness_dark"": 58, ""contrast_low"": 31, ""gaussian_noise"": 62, ""gaussian_blur"": 39}",0.55,0.0,6.25,15.267275097783571,0.375,0.275
T013-S3,A,gaussian_blur,BBSE-S-01,36.90189764781918,36.97054325420573,36.512559634343624,"{""clean"": 9, ""brightness_dark"": 73, ""contrast_low"": 32, ""gaussian_noise"": 53, ""gaussian_blur"": 33}",0.59,0.0,4.908536585365853,13.601532567049807,0.345,0.245
T013-S3,A,gaussian_blur,BBSE-S-11,34.80471904548098,34.87598909501961,35.61266693356535,"{""clean"": 9, ""brightness_dark"": 71, ""contrast_low"": 34, ""gaussian_noise"": 55, ""gaussian_blur"": 31}",0.565,0.0,5.695940347970174,14.534706331045001,0.375,0.265
T013-S3,B,clean,BBSE-H-01,38.59819822164522,38.65948533812089,37.29833072784417,"{""clean"": 35, ""brightness_dark"": 61, ""contrast_low"": 2, ""gaussian_noise"": 71, ""gaussian_blur"": 31}",0.62,0.0,3.4119380987472363,11.149425287356319,0.295,0.22
T013-S3,B,clean,BBSE-H-11,37.981521720931774,38.041093157789746,36.963375542184764,"{""clean"": 32, ""brightness_dark"": 59, ""contrast_low"": 2, ""gaussian_noise"": 70, ""gaussian_blur"": 37}",0.6,0.0,4.111644657863145,11.838235294117643,0.315,0.24
T013-S3,B,clean,BBSE-S-01,38.330552038444345,38.39351020679567,36.94355198412627,"{""clean"": 20, ""brightness_dark"": 75, ""contrast_low"": 8, ""gaussian_noise"": 81, ""gaussian_blur"": 16}",0.635,0.0,4.595959595959596,11.376698014629048,0.3,0.25
T013-S3,B,clean,BBSE-S-11,37.88069507736304,37.941352483542786,36.35571505158653,"{""clean"": 19, ""brightness_dark"": 73, ""contrast_low"": 6, ""gaussian_noise"": 78, ""gaussian_blur"": 24}",0.6,0.0,5.442942942942943,13.42911483499537,0.33,0.28
T013-S3,B,brightness_dark,BBSE-H-01,32.12376023012361,32.18964026863488,30.940842621232008,"{""clean"": 4, ""brightness_dark"": 91, ""contrast_low"": 39, ""gaussian_noise"": 54, ""gaussian_blur"": 12}",0.575,0.0,5.5227471566054245,14.320557491289197,0.355,0.29
T013-S3,B,brightness_dark,BBSE-H-11,32.12376023012361,32.18964026863488,30.940842621232008,"{""clean"": 4, ""brightness_dark"": 91, ""contrast_low"": 39, ""gaussian_noise"": 54, ""gaussian_blur"": 12}",0.575,0.0,5.5227471566054245,14.320557491289197,0.355,0.29
T013-S3,B,brightness_dark,BBSE-S-01,33.1606104441193,33.22029390252011,32.31396231053069,"{""clean"": 11, ""brightness_dark"": 118, ""contrast_low"": 31, ""gaussian_noise"": 31, ""gaussian_blur"": 9}",0.65,0.0,3.779555767852878,10.389461626575025,0.29,0.205
T013-S3,B,brightness_dark,BBSE-S-11,33.1606104441193,33.22029390252011,32.31396231053069,"{""clean"": 11, ""brightness_dark"": 118, ""contrast_low"": 31, ""gaussian_noise"": 31, ""gaussian_blur"": 9}",0.65,0.0,3.779555767852878,10.389461626575025,0.29,0.205
T013-S3,B,contrast_low,BBSE-H-01,29.25786458692922,29.35035574173815,28.982117485106823,"{""clean"": 2, ""brightness_dark"": 54, ""contrast_low"": 103, ""gaussian_noise"": 30, ""gaussian_blur"": 11}",0.62,0.0,5.504587155963303,17.752645777132184,0.335,0.27
T013-S3,B,contrast_low,BBSE-H-11,29.25786458692922,29.35035574173815,28.982117485106823,"{""clean"": 2, ""brightness_dark"": 54, ""contrast_low"": 103, ""gaussian_noise"": 30, ""gaussian_blur"": 11}",0.62,0.0,5.504587155963303,17.752645777132184,0.335,0.27
T013-S3,B,contrast_low,BBSE-S-01,29.675086665333748,29.76261719529224,29.347318505058052,"{""clean"": 0, ""brightness_dark"": 65, ""contrast_low"": 70, ""gaussian_noise"": 54, ""gaussian_blur"": 11}",0.615,0.0,5.123225930187956,15.151515151515152,0.34,0.255
T013-S3,B,contrast_low,BBSE-S-11,29.675086665333748,29.76261719529224,29.347318505058052,"{""clean"": 0, ""brightness_dark"": 65, ""contrast_low"": 70, ""gaussian_noise"": 54, ""gaussian_blur"": 11}",0.615,0.0,5.123225930187956,15.151515151515152,0.34,0.255
T013-S3,B,gaussian_noise,BBSE-H-01,35.52702705779089,35.58082319303145,34.13330784308669,"{""clean"": 16, ""brightness_dark"": 66, ""contrast_low"": 4, ""gaussian_noise"": 104, ""gaussian_blur"": 10}",0.65,0.0,2.373488580385132,10.283400809716598,0.275,0.18
T013-S3,B,gaussian_noise,BBSE-H-11,35.52702705779089,35.58082319303145,34.13330784308669,"{""clean"": 16, ""brightness_dark"": 66, ""contrast_low"": 4, ""gaussian_noise"": 104, ""gaussian_blur"": 10}",0.65,0.0,2.373488580385132,10.283400809716598,0.275,0.18
T013-S3,B,gaussian_noise,BBSE-S-01,35.370184633605575,35.42788749251945,33.90040456193095,"{""clean"": 24, ""brightness_dark"": 61, ""contrast_low"": 6, ""gaussian_noise"": 99, ""gaussian_blur"": 10}",0.63,0.0,3.741238317757009,10.840840840840839,0.31,0.21
T013-S3,B,gaussian_noise,BBSE-S-11,35.370184633605575,35.42788749251945,33.90040456193095,"{""clean"": 24, ""brightness_dark"": 61, ""contrast_low"": 6, ""gaussian_noise"": 99, ""gaussian_blur"": 10}",0.63,0.0,3.741238317757009,10.840840840840839,0.31,0.21
T013-S3,B,gaussian_blur,BBSE-H-01,36.79714095379375,36.86415320167564,36.127560431508066,"{""clean"": 9, ""brightness_dark"": 55, ""contrast_low"": 28, ""gaussian_noise"": 63, ""gaussian_blur"": 45}",0.545,0.0,5.848214285714286,14.357142857142854,0.42,0.285
T013-S3,B,gaussian_blur,BBSE-H-11,36.369154905572245,36.43859299155529,35.97297706120014,"{""clean"": 8, ""brightness_dark"": 57, ""contrast_low"": 26, ""gaussian_noise"": 63, ""gaussian_blur"": 46}",0.54,0.0,6.44806338028169,15.319722650231121,0.42,0.295
T013-S3,B,gaussian_blur,BBSE-S-01,37.02414516406083,37.09023206330208,36.78465597095769,"{""clean"": 8, ""brightness_dark"": 75, ""contrast_low"": 23, ""gaussian_noise"": 53, ""gaussian_blur"": 41}",0.61,0.0,4.026635057871984,13.17620650953984,0.35,0.235
T013-S3,B,gaussian_blur,BBSE-S-11,35.39193054338602,35.46778376221823,36.132956618752516,"{""clean"": 8, ""brightness_dark"": 73, ""contrast_low"": 23, ""gaussian_noise"": 55, ""gaussian_blur"": 41}",0.595,0.0,4.765625,13.842364532019701,0.37,0.245
