client,bank,context,residual_L1_actual,residual_L1_null_median,residual_L1_null_p95,residual_L1_percentile,residual_L1_above_p95,residual_L2_actual,residual_L2_null_median,residual_L2_null_p95,residual_L2_percentile,residual_L2_above_p95,weighted_class_L1_actual,weighted_class_L1_null_median,weighted_class_L1_null_p95,weighted_class_L1_percentile,weighted_class_L1_above_p95,prevalence_L1_actual,prevalence_L1_null_median,prevalence_L1_null_p95,prevalence_L1_percentile,prevalence_L1_above_p95,prevalence_JS_actual,prevalence_JS_null_median,prevalence_JS_null_p95,prevalence_JS_percentile,prevalence_JS_above_p95,dominant_agreement_actual,dominant_agreement_null_median,dominant_agreement_null_p95,dominant_agreement_percentile,dominant_agreement_above_p95
26,B,contrast_low,0.24658352129642305,0.13096337995592655,0.25500487986827036,0.9375,False,0.10710840299856463,0.06144596678289198,0.12704441289558271,0.8984375,False,0.2465835212964231,0.15375700326316738,0.2897834285209183,0.90625,False,0.8531366567644766,0.16501507506432178,0.6931163998132917,0.984375,True,0.18867939689846802,0.04069296658661836,0.1512308237655396,0.984375,True,1.0,1.0,1.0,1.0,False
26,B,gaussian_noise,0.1773183582926514,0.1180726039569764,0.20600968620445045,0.859375,False,0.08261490842369008,0.053069264101449326,0.10123387051376694,0.8515625,False,0.18056394577921664,0.14562067605068202,0.2501480224567192,0.7734375,False,0.6300667717345285,0.12502073642754072,0.5526748375246294,0.9765625,True,0.13729916496597266,0.021208167398127503,0.1166205244917504,0.9765625,True,1.0,1.0,1.0,1.0,False
26,B,gaussian_blur,0.1616022291075065,0.13197744545221352,0.23108140463617613,0.7421875,False,0.07759784030110171,0.05907017076085663,0.1129529475542862,0.734375,False,0.16312691252434827,0.16158015180726937,0.24373962782242292,0.5078125,False,0.5703562282672714,0.15581494215817032,0.7211726389302391,0.8671875,False,0.12449723332317209,0.040165792959944685,0.14764290962512966,0.8828125,False,1.0,1.0,1.0,1.0,False
27,A,clean,0.19881255364413292,0.13744816426054335,0.2537541024153683,0.78125,False,0.11965147585284876,0.0674183077189496,0.14403853469677025,0.859375,False,0.19881255364413292,0.13744816426054335,0.2537541024153683,0.78125,False,0.5880767440728452,0.0807854149886916,0.58101399672738,0.953125,True,0.11463948782432892,0.014207289055029389,0.1130842049869857,0.953125,True,1.0,1.0,1.0,1.0,False
27,A,brightness_dark,0.17869223538705678,0.12609442254950623,0.25986842749882744,0.8046875,False,0.10151930300067386,0.06326263664759849,0.1298613012498754,0.8515625,False,0.17869223538705678,0.12609442254950623,0.25986842749882744,0.8046875,False,0.5415371851452108,0.08786643891381063,0.6324632668463173,0.8984375,False,0.1044844405232897,0.015473012402378056,0.1245355965286595,0.8984375,False,1.0,1.0,1.0,1.0,False
27,A,contrast_low,0.21018241542334926,0.1397513383722309,0.273957324761318,0.828125,False,0.12033356781530354,0.06352001392287861,0.14146823174045767,0.890625,False,0.21018241542334926,0.1397513383722309,0.273957324761318,0.828125,False,0.7343235101934977,0.0918740236343406,0.7850811364736695,0.9453125,False,0.14806621602748488,0.01619097634975912,0.16036239288803575,0.9453125,False,1.0,1.0,1.0,1.0,False
27,A,gaussian_noise,0.14924666746243953,0.1506482917566097,0.2531509476044246,0.484375,False,0.08622018653442592,0.0732750080856501,0.13678803633429443,0.640625,False,0.14924666746243953,0.1506482917566097,0.2531509476044246,0.484375,False,0.46156202860811807,0.07642483921860108,0.6655213242726982,0.890625,False,0.08752999599112726,0.013429540120804453,0.13209845834447617,0.890625,False,1.0,1.0,1.0,1.0,False
27,A,gaussian_blur,0.2529286803648699,0.13118377556526561,0.2397279440380365,0.9609375,True,0.14922045248839322,0.06366537735838607,0.12891560584260434,0.96875,True,0.2529286803648699,0.13118377556526561,0.2397279440380365,0.9609375,True,0.7994629124334822,0.084430092322339,0.5957090573815413,0.984375,True,0.16376491101068746,0.014858582121149079,0.11634036592745413,0.984375,True,1.0,1.0,1.0,1.0,False
27,B,clean,0.19881255364413292,0.14496094460807396,0.2864237503060309,0.7734375,False,0.11965147585284876,0.07403040924544971,0.1410661052815098,0.8828125,False,0.19881255364413292,0.14496094460807396,0.2864237503060309,0.7734375,False,0.5880767440728452,0.13226056908453943,0.673308673587728,0.921875,False,0.11463948782432892,0.02348461524748051,0.1338345979385144,0.921875,False,1.0,1.0,1.0,1.0,False
27,B,brightness_dark,0.18223852189816844,0.12593872814654777,0.2376017904853428,0.8515625,False,0.10339692705403297,0.06119871840995357,0.12657644627541895,0.890625,False,0.18223852189816844,0.12593872814654777,0.2376017904853428,0.8515625,False,0.5504854970539761,0.0595383683589452,0.5757419336420745,0.9453125,False,0.10642000606044094,0.01042969945085994,0.11217159825564178,0.9453125,False,1.0,1.0,1.0,1.0,False
27,B,contrast_low,0.20725679960996124,0.14191040015052842,0.2640804516054948,0.7890625,False,0.1185565314132505,0.06993585157989451,0.13947204134052138,0.84375,False,0.20725679960996124,0.14191040015052842,0.2640804516054948,0.7890625,False,0.6999370867103973,0.06812350728691853,0.718735922300394,0.9296875,False,0.13998846868497883,0.011952456222106257,0.1443878720560289,0.9296875,False,1.0,1.0,1.0,1.0,False
27,B,gaussian_noise,0.14753564548328724,0.13764593068042558,0.22954472133554596,0.6015625,False,0.08455468860722325,0.06770310045532792,0.12517481805460623,0.71875,False,0.14753564548328724,0.13764593068042558,0.22954472133554596,0.6015625,False,0.45871111594004055,0.08552991709319077,0.5598812323596861,0.875,False,0.08693672496120003,0.01505482406435718,0.10847320849363656,0.875,False,1.0,1.0,1.0,1.0,False
27,B,gaussian_blur,0.2534653402106125,0.13257839785267928,0.24472911434939806,0.953125,True,0.1497116155014299,0.06405084670079664,0.1319138198299521,0.9765625,True,0.2534653402106125,0.13257839785267928,0.24472911434939806,0.953125,True,0.7919828478664007,0.06717257554654676,0.5270269810709372,0.984375,True,0.16193489748500506,0.01178373632279519,0.10136511781320619,0.984375,True,1.0,1.0,1.0,1.0,False
28,A,clean,0.16404026210652084,0.1527420604480839,0.23334511082432852,0.578125,False,0.07880609433442959,0.06645483552847395,0.10363335802074558,0.734375,False,0.2616798035693659,0.31430563526291033,0.39434539629529375,0.1640625,False,0.5072378686773448,0.9197259233114402,1.7109365346899506,0.140625,False,0.13694999977968947,0.1864657357197267,0.49779810369466176,0.25,False,1.0,1.0,1.0,1.0,False
28,A,brightness_dark,0.16174116189487184,0.14743963263729237,0.22289426779343893,0.5859375,False,0.064940906690255,0.061695882886128726,0.10150828532943172,0.5390625,False,0.2460296502707015,0.2903455363995234,0.380999870148815,0.203125,False,0.4334588260052545,1.0964823782222535,1.7794599878022805,0.015625,False,0.06425406503801412,0.23286100344721516,0.5321092832044023,0.0078125,False,1.0,0.0,1.0,1.0,False
28,A,contrast_low,0.20139554813523172,0.13508674996097694,0.24509308333378,0.828125,False,0.08414946110979904,0.060054647483251136,0.10769427676095644,0.796875,False,0.3367584757392024,0.29228237440725224,0.3952806726682682,0.796875,False,1.173104521763726,0.9994680076594384,1.7282529335118904,0.6015625,False,0.2765073836841132,0.21406826804414297,0.5096818481488001,0.6484375,False,0.0,1.0,1.0,0.484375,False
28,A,gaussian_noise,0.17691322107568538,0.14585177059300158,0.23530648192795722,0.7421875,False,0.0894860812166155,0.06356189953332955,0.11533903600848945,0.8515625,False,0.2612278646302183,0.3049488262932145,0.386357678590774,0.203125,False,0.556136411904688,1.0716671675141702,1.7919137220074308,0.15625,False,0.16670560140893742,0.2212437683937205,0.5294171237285582,0.296875,False,1.0,0.0,1.0,1.0,False
28,A,gaussian_blur,0.15969135012615085,0.14981588834993637,0.24316552222094912,0.5859375,False,0.08408743761824293,0.06231594086344513,0.10087487097171041,0.8203125,False,0.28833841382471326,0.30647046513190734,0.3971401940955362,0.3671875,False,0.601179792583457,0.8725753413635657,1.7,0.234375,False,0.15428010008026116,0.20018196548790979,0.48973816001467796,0.265625,False,1.0,1.0,1.0,1.0,False
28,B,clean,0.16404026210652084,0.14350352666352506,0.22012487016144885,0.703125,False,0.07880609433442959,0.06140939776640192,0.10057110508237312,0.8046875,False,0.2616798035693659,0.30504732421109126,0.39562781604862995,0.203125,False,0.5072378686773448,0.8334198841314611,1.7000000000000002,0.171875,False,0.13694999977968947,0.18064736018199445,0.49382364868871603,0.234375,False,1.0,1.0,1.0,1.0,False
28,B,brightness_dark,0.1604722757681917,0.15303876229032468,0.2313970043804718,0.546875,False,0.06480574022294977,0.06456557579041841,0.10833657571910868,0.5,False,0.24635693768276282,0.30502679877210004,0.38659039004615814,0.1953125,False,0.44389869441585167,1.1748158698290165,1.7625848687682364,0.0234375,False,0.06551416890741024,0.2371262506076619,0.5372183638250634,0.0,False,1.0,0.0,1.0,1.0,False
28,B,contrast_low,0.186496347306314,0.13149391200568167,0.23276015472372932,0.8515625,False,0.07735634346405496,0.0575576093654199,0.10434845112775769,0.8046875,False,0.33099933587365304,0.2926903539799284,0.3935137183613546,0.7265625,False,0.9241928224203277,0.9585953580469911,1.7118821181899493,0.4921875,False,0.2136362490973167,0.2175179275401049,0.5005237550010097,0.484375,False,1.0,1.0,1.0,1.0,False
28,B,gaussian_noise,0.1778718980630324,0.1400754233136079,0.2553905006224605,0.7265625,False,0.09024761852202692,0.06391545599366907,0.11201262640025375,0.8359375,False,0.2575978392884051,0.2987007677622274,0.3917095264540068,0.203125,False,0.5712819572723218,0.9800976288557621,1.7250825272516797,0.1875,False,0.16953575745124083,0.20458343487342956,0.5235338694925821,0.34375,False,1.0,1.0,1.0,1.0,False
28,B,gaussian_blur,0.16116261919678165,0.15967349748711107,0.2373918395336713,0.5,False,0.0849348413516737,0.06792062939697224,0.11190846998353206,0.78125,False,0.29109372562540864,0.31348389827467693,0.40662375993699335,0.3671875,False,0.6180830135625879,0.8503169145619289,1.7102322161109993,0.2734375,False,0.1556590558027675,0.20249769246743926,0.4827549346479464,0.28125,False,1.0,1.0,1.0,1.0,False
29,A,clean,0.11895861110900487,0.13556261391592964,0.24106527797898833,0.3046875,False,0.04452213619456052,0.06768721007318529,0.13296455119870834,0.1953125,False,0.11895861110900487,0.13556261391592964,0.24106527797898833,0.3046875,False,0.0,0.03857209243155062,0.5840094773111861,0.453125,False,0.0,0.006731021218852391,0.1138901625278298,0.453125,False,1.0,1.0,1.0,1.0,False
29,A,brightness_dark,0.1351075561823875,0.1195787082432328,0.2573735190205692,0.578125,False,0.059254096487850495,0.06085076823670009,0.14130660118608027,0.484375,False,0.1351075561823875,0.1195787082432328,0.2573735190205692,0.578125,False,0.0,0.10938378783882718,0.6226386821247155,0.328125,False,0.0,0.019339331258516466,0.12233408925329922,0.328125,False,1.0,1.0,1.0,1.0,False
29,A,contrast_low,0.12410897710686189,0.15234093071556276,0.2752153054166469,0.3671875,False,0.05019740631505003,0.07252284757773647,0.1469422318391135,0.265625,False,0.12410897710686189,0.15234093071556276,0.2752153054166469,0.3671875,False,0.0,0.11315727966552813,0.6955879049723794,0.375,False,0.0,0.02002056439062206,0.13897928795354347,0.375,False,1.0,1.0,1.0,1.0,False
29,A,gaussian_noise,0.10718797186406023,0.13428585607679455,0.23865114609925167,0.3046875,False,0.04270096113946883,0.0660987262651127,0.12303754771882387,0.1953125,False,0.10718797186406023,0.13428585607679455,0.23865114609925167,0.3046875,False,0.03306716855109729,0.10032648103860321,0.6762191453464343,0.390625,False,0.005764558818027329,0.01770793050361684,0.13452566346662992,0.390625,False,1.0,1.0,1.0,1.0,False
29,A,gaussian_blur,0.1271468249278164,0.14213801914619417,0.25174758997250274,0.3984375,False,0.050584123055216576,0.07270367849662518,0.1325048171374211,0.265625,False,0.1271468249278164,0.14213801914619417,0.25174758997250274,0.3984375,False,0.0,0.15271463689845002,0.624998704700602,0.328125,False,0.0,0.02722141074704229,0.12285879392932739,0.328125,False,1.0,1.0,1.0,1.0,False
29,B,clean,0.11895861110900487,0.1275265188617253,0.2929104992644088,0.4453125,False,0.04452213619456052,0.06472927048090288,0.1543190039446555,0.3046875,False,0.11895861110900487,0.1275265188617253,0.2929104992644088,0.4453125,False,0.0,0.0699334307232859,0.7522730502386563,0.34375,False,0.0,0.01227486808121954,0.15233937625952493,0.34375,False,1.0,1.0,1.0,1.0,False
29,B,brightness_dark,0.13772513196301783,0.13598947453454918,0.23225045169985273,0.5234375,False,0.06057783475647894,0.06790774610947561,0.13141554739448924,0.375,False,0.13772513196301783,0.13598947453454918,0.23225045169985273,0.5234375,False,0.0,0.09992710061564625,0.7445748332385722,0.359375,False,0.0,0.017638388500354443,0.15050828495892424,0.359375,False,1.0,1.0,1.0,1.0,False
29,B,contrast_low,0.12373349855803495,0.12794021770288844,0.26976227777195655,0.4453125,False,0.05041068588962235,0.06296334101677808,0.1471733272699075,0.296875,False,0.12373349855803495,0.12794021770288844,0.26976227777195655,0.4453125,False,0.0,0.07443297092516554,0.6622660039773399,0.390625,False,0.0,0.013074678097553027,0.1312972994344886,0.390625,False,1.0,1.0,1.0,1.0,False
29,B,gaussian_noise,0.10663341452382992,0.13739083360472698,0.28094781864429624,0.2421875,False,0.04270901490356392,0.06695468494504614,0.14072764188816578,0.1640625,False,0.10663341452382992,0.13739083360472698,0.28094781864429624,0.2421875,False,0.034447877357347556,0.15785799166739434,0.7489949512142838,0.3125,False,0.006006767876945686,0.028165651584531243,0.15156130246190064,0.3125,False,1.0,1.0,1.0,1.0,False
29,B,gaussian_blur,0.12396638714335845,0.13133314016959086,0.23625297956037514,0.4140625,False,0.04936605334163343,0.0663699096339195,0.12890788890306815,0.265625,False,0.12396638714335845,0.13133314016959086,0.23625297956037514,0.4140625,False,0.0,0.07747061252490434,0.6441769013845962,0.328125,False,0.0,0.013616096065660187,0.12718374982216354,0.328125,False,1.0,1.0,1.0,1.0,False
30,A,clean,0.28840590712809255,0.16170449262174114,0.2726653814052868,0.9765625,True,0.15478529538115132,0.06803531075131583,0.11609353381480517,1.0,True,0.3176951543812625,0.24913063120791384,0.35339989903325814,0.8515625,False,1.1096288655710191,0.5088497777259177,1.1021348095451349,0.9609375,True,0.2584461503604698,0.07329370559835441,0.2820465973911459,0.921875,False,0.0,1.0,1.0,0.4921875,False
30,A,brightness_dark,0.28470096864848865,0.1555460322746568,0.26124295315786716,0.984375,True,0.14598546866315235,0.068141418797253,0.1134989991161706,0.9921875,True,0.3125113347276017,0.24450500535410763,0.3468834170199531,0.8359375,False,1.6446835266734368,0.8382768716649784,1.5764409067730871,0.96875,True,0.45559850997974216,0.15749287330173256,0.4188590551957573,0.9765625,True,0.0,0.0,1.0,0.6171875,False
30,A,contrast_low,0.2578917859015101,0.15009954731637398,0.2731163252443392,0.9296875,False,0.14104685030519212,0.06574647557100621,0.11687761646545192,0.984375,True,0.3229027071797326,0.23874734981654597,0.3652792772896721,0.875,False,1.1931250830506355,0.9180763061628264,1.7075523465879598,0.75,False,0.3980037112943823,0.203967996285348,0.5007420597766852,0.8125,False,0.0,0.0,1.0,0.7265625,False
30,A,gaussian_noise,0.285204826662809,0.15815024622113683,0.2669084420453627,0.96875,True,0.15414102284032563,0.06650709052596354,0.11524790891005615,1.0,True,0.3143113525148614,0.24602365807160909,0.3475810475657383,0.8515625,False,0.9722531166290872,0.5580850177489605,1.2362627836555793,0.84375,False,0.20852489844824196,0.08556124902243017,0.33128804207459206,0.828125,False,0.0,0.0,1.0,0.5625,False
30,A,gaussian_blur,0.294734175890462,0.16762283569762582,0.2570785892041432,0.9921875,True,0.16027082746042579,0.06987432566234819,0.11471727929244423,1.0,True,0.32199254088560714,0.2594984505406302,0.3534061688241622,0.8671875,False,1.5207193786701039,0.6164586275501733,1.187416181466464,0.984375,True,0.4704359697068732,0.10821131193965106,0.3430880628580701,0.9921875,True,0.0,0.0,1.0,0.5625,False
30,B,clean,0.28840590712809255,0.1634478139061789,0.257869233833212,0.9765625,True,0.15478529538115132,0.06800350165839739,0.12028844130564958,1.0,True,0.3176951543812625,0.25448144745447737,0.3576184421347879,0.859375,False,1.1096288655710191,0.5817507052390258,1.1800341663851996,0.9296875,False,0.2584461503604698,0.09245518120202106,0.3262712951564289,0.8828125,False,0.0,0.0,1.0,0.625,False
30,B,brightness_dark,0.28681691326953623,0.14345725999994752,0.26829368559593975,0.96875,True,0.1464495682665081,0.06228194668559666,0.10772011230967087,1.0,True,0.3155560835793515,0.23811064048466477,0.3486564193697812,0.8828125,False,1.616490701668098,0.7317044089584455,1.5957840190341228,0.953125,True,0.4454272135264502,0.13617974524747978,0.42530240187837415,0.9609375,True,0.0,0.0,1.0,0.6640625,False
30,B,contrast_low,0.25890308994367456,0.16138063317699336,0.270664320049779,0.9296875,False,0.14255293763001659,0.06876047140624864,0.11738374714244319,0.984375,True,0.3306706417748974,0.2517667598881817,0.3549602269264666,0.9296875,False,1.1723282355241307,0.9943905966637503,1.7412001348921011,0.765625,False,0.3941430868897269,0.24166740735767445,0.5089481256132843,0.84375,False,0.0,0.0,1.0,0.6796875,False
30,B,gaussian_noise,0.28362082072033495,0.15434186296491675,0.26839203525673844,0.9765625,True,0.1532366088538008,0.06673983997496995,0.11713947444602754,0.9921875,True,0.31155753697920613,0.2443710633899864,0.33967671489846135,0.828125,False,0.9663067038024886,0.6377353136603027,1.2520657558944783,0.828125,False,0.20665185465669944,0.11657126350638292,0.34923277330660474,0.7734375,False,0.0,0.0,1.0,0.53125,False
30,B,gaussian_blur,0.2987048942168539,0.15228965348303786,0.2800284953200726,0.9765625,True,0.1625529405121389,0.06465950342544449,0.12172214178939354,1.0,True,0.3264655130565183,0.25279638013691275,0.3613380426709118,0.84375,False,1.524474728852541,0.50669723802013,1.1,0.984375,True,0.4714307586516845,0.08725446201167841,0.2881323480665181,0.984375,True,0.0,0.0,1.0,0.546875,False
31,A,clean,0.11536922586055681,0.13075482308688674,0.2787547978010472,0.34375,False,0.04655202783266559,0.06306837833888779,0.13381381564720593,0.2578125,False,0.11536922586055681,0.13075482308688674,0.2787547978010472,0.34375,False,0.0,0.1977770707143086,0.7961579674574792,0.2265625,False,0.0,0.03556117974386015,0.16296134889229455,0.2265625,False,1.0,1.0,1.0,1.0,False
31,A,brightness_dark,0.1338525998808982,0.13009288576680555,0.22129082247159004,0.53125,False,0.05797081094558509,0.062120675631824544,0.1132876539931476,0.4453125,False,0.1338525998808982,0.13009288576680555,0.22129082247159004,0.53125,False,0.0,0.22961094202883714,0.9047541869321682,0.1796875,False,0.0,0.04153757075116178,0.19032928918331743,0.1796875,False,1.0,1.0,1.0,1.0,False
31,A,contrast_low,0.12942261202468047,0.12416315761195981,0.26146849767152747,0.5390625,False,0.052183104279391865,0.05894159070126197,0.11680722088450186,0.3984375,False,0.12942261202468047,0.12416315761195981,0.26146849767152747,0.5390625,False,0.0,0.18380804183917832,0.8701081655525318,0.2421875,False,0.0,0.0329586096289816,0.18141652785940382,0.2421875,False,1.0,1.0,1.0,1.0,False
31,A,gaussian_noise,0.14224182182030295,0.1460820681119643,0.24910355869787879,0.4609375,False,0.05836675804899884,0.06789310552049282,0.12611326124355154,0.3828125,False,0.14224182182030295,0.1460820681119643,0.24910355869787879,0.4609375,False,0.0,0.16617039842262105,0.7948760895996093,0.2890625,False,0.0,0.0297016588944006,0.16264281291592153,0.2890625,False,1.0,1.0,1.0,1.0,False
31,A,gaussian_blur,0.10784242900637915,0.13785474310876245,0.23603251884071935,0.3125,False,0.04250479579611758,0.062312792478368365,0.11751382529604892,0.2265625,False,0.10784242900637915,0.13785474310876245,0.23603251884071935,0.3125,False,0.0,0.184835731676538,0.6541351031518493,0.2578125,False,0.0,0.03314966549955932,0.1294423694067368,0.2578125,False,1.0,1.0,1.0,1.0,False
31,B,clean,0.11536922586055681,0.14560486055368693,0.2543064051732501,0.2890625,False,0.04655202783266559,0.07144351629012487,0.13019786666252417,0.234375,False,0.11536922586055681,0.14560486055368693,0.2543064051732501,0.2890625,False,0.0,0.17480581638111006,0.7269240209393495,0.3046875,False,0.0,0.03129258622458714,0.14631867801216725,0.3046875,False,1.0,1.0,1.0,1.0,False
31,B,brightness_dark,0.13732001667788477,0.13439099645871067,0.23841400976669871,0.5390625,False,0.05914657224384805,0.06346533102768478,0.11092654377792012,0.40625,False,0.13732001667788477,0.13439099645871067,0.23841400976669871,0.5390625,False,0.0,0.1797348882440697,0.8696769263159951,0.25,False,0.0,0.03220308837523991,0.18147815616894522,0.25,False,1.0,1.0,1.0,1.0,False
31,B,contrast_low,0.12653902338733836,0.13021962492840777,0.24463099979303846,0.4765625,False,0.05146451706188706,0.06268781127026667,0.11303166046661929,0.34375,False,0.12653902338733836,0.13021962492840777,0.24463099979303846,0.4765625,False,0.0,0.21240621340567545,0.86964978663592,0.2578125,False,0.0,0.038297006535494546,0.18133919432042472,0.2578125,False,1.0,1.0,1.0,1.0,False
31,B,gaussian_noise,0.14052606779572413,0.13431861008384008,0.270482736486362,0.5546875,False,0.05779777806936467,0.061600101040611144,0.12379698460982577,0.4609375,False,0.14052606779572413,0.13431861008384008,0.270482736486362,0.5546875,False,0.0,0.12538344204329677,0.8052322778838215,0.2421875,False,0.0,0.022234671462071413,0.16518317809039948,0.2421875,False,1.0,1.0,1.0,1.0,False
31,B,gaussian_blur,0.1083841123018426,0.14162959364598174,0.25703047820125635,0.2734375,False,0.04283696122215082,0.06388628809491717,0.13021618741972787,0.2265625,False,0.1083841123018426,0.14162959364598174,0.25703047820125635,0.2734375,False,0.0,0.22834083032336763,0.6828738297275689,0.2734375,False,0.0,0.041300367807930935,0.13604373660502603,0.2734375,False,1.0,1.0,1.0,1.0,False
32,A,clean,0.10794875222645853,0.1510138074202833,0.24586616158766678,0.171875,False,0.05324710313852291,0.0668683726740835,0.11118159016569971,0.265625,False,0.25739456187835613,0.3255946869420422,0.43152753380152564,0.1171875,False,0.7402132309359383,0.8653206761483047,1.2036833944005285,0.3359375,False,0.1672148262258264,0.1897225257847407,0.2977257834387781,0.390625,False,1.0,1.0,1.0,1.0,False
32,A,brightness_dark,0.1618345822293067,0.15309269994916475,0.27289330056860167,0.546875,False,0.08034706977736054,0.06727559113005885,0.11913442137755684,0.6328125,False,0.29004418208581617,0.3153685795999251,0.4317398752586655,0.359375,False,0.917342636660097,0.8617460607548665,1.2910703685006109,0.5859375,False,0.23734492419010533,0.18439184194778568,0.34047057061846475,0.7421875,False,1.0,1.0,1.0,1.0,False
32,A,contrast_low,0.11218533486463104,0.14775663817401508,0.2803463628725835,0.1796875,False,0.06177925817790153,0.06528938713026253,0.11822061983384011,0.4609375,False,0.222837929878991,0.32270606438112753,0.4305735724660244,0.03125,False,0.8880196966360121,0.9011391944894476,1.3,0.4453125,False,0.20262295202661895,0.208898229202228,0.32736754072358604,0.4765625,False,1.0,0.0,1.0,1.0,False
32,A,gaussian_noise,0.08440519030261578,0.16120295787928024,0.26861092918634893,0.0625,False,0.04525731317176389,0.07281467341023914,0.11784382288077423,0.1796875,False,0.2662656355544517,0.33320759708424347,0.46626061022338877,0.078125,False,0.747838004064865,0.8391097620153921,1.2275833001484955,0.34375,False,0.19255084122013622,0.17967773841017654,0.3233302735692409,0.5703125,False,1.0,1.0,1.0,1.0,False
32,A,gaussian_blur,0.11392527210810272,0.16184948755343334,0.27405849152035716,0.203125,False,0.05175372588536511,0.07047668182991057,0.12485326676301092,0.234375,False,0.2568589239960094,0.3306841899897496,0.44823821589394425,0.0703125,False,0.6313328920987106,0.9055985907481998,1.2447888993289808,0.1171875,False,0.1294806994379154,0.19760380371652686,0.33011474795149376,0.109375,False,1.0,0.0,1.0,1.0,False
32,B,clean,0.10794875222645853,0.15614731084144529,0.2621183191325217,0.1484375,False,0.05324710313852291,0.0677289521347068,0.11779355142263008,0.296875,False,0.25739456187835613,0.3269408294780921,0.41903565164365236,0.0703125,False,0.7402132309359383,0.872770202022504,1.217637510529749,0.296875,False,0.1672148262258264,0.18613477081033347,0.31407390282147674,0.40625,False,1.0,0.0,1.0,1.0,False
32,B,brightness_dark,0.16514409733831037,0.16507720403219756,0.2727885986642793,0.5,False,0.08247439662298552,0.07057383359944605,0.12514105498372508,0.6875,False,0.2926724544655678,0.3289986064706458,0.46434441572158464,0.2578125,False,0.9374865882962197,0.9029187840364378,1.2328066086837044,0.5703125,False,0.24178541211534665,0.19586598232551589,0.3349604495763581,0.6796875,False,1.0,1.0,1.0,1.0,False
32,B,contrast_low,0.1292221362631849,0.1500486844194,0.2639793302508339,0.3359375,False,0.06932663791928587,0.06438965614411907,0.115745853670179,0.5546875,False,0.23098907638304544,0.31927835692623735,0.4449257711003681,0.0625,False,1.0,0.9971481207824197,1.269597604623349,0.71875,False,0.2708381976183776,0.22518561054791775,0.3436762582213123,0.78125,False,1.0,0.0,1.0,1.0,False
32,B,gaussian_noise,0.08252419265786595,0.1633243731548546,0.261576587317071,0.0546875,False,0.04550460508094515,0.06799535436187558,0.11455599860863601,0.140625,False,0.2659237117207397,0.3329574380269238,0.42790904315418016,0.1328125,False,0.7538827010015302,0.8456268658215422,1.2085444116132078,0.390625,False,0.1929966685174993,0.1765980998524359,0.3114939529168678,0.5859375,False,1.0,0.5,1.0,1.0,False
32,B,gaussian_blur,0.11379977184952714,0.16756183037712896,0.2726571935020316,0.140625,False,0.051192674469101127,0.07242758142448338,0.11680375337853255,0.171875,False,0.2568097142191518,0.3413950447809527,0.447630768023804,0.0546875,False,0.6330482042720491,0.9242020875973427,1.2685195234532056,0.1171875,False,0.12789311586477337,0.21004632884611063,0.31904913624759423,0.125,False,1.0,0.0,1.0,1.0,False
33,A,clean,0.20435180008678597,0.14214562285895171,0.23751287571502358,0.8828125,False,0.0817931748926634,0.05990397226854747,0.10745449805501753,0.8515625,False,0.2790705531117681,0.1859206947201163,0.2725378922595866,0.9609375,True,1.899241767250817,0.827507825112618,1.8154204254115498,0.9765625,True,0.6366514199404394,0.1842847627613612,0.5963485380272069,0.984375,True,0.0,1.0,1.0,0.265625,False
33,A,brightness_dark,0.19701068832578425,0.13320511835119825,0.23116161735918178,0.8203125,False,0.08007161239174507,0.0587650740071409,0.10066242294288491,0.78125,False,0.27788460603480547,0.18306992734357458,0.308037885731633,0.921875,False,1.9596507185694216,0.9910904795106351,1.9777240436368115,0.9453125,False,0.662172747161364,0.2233685069713202,0.6732718687189869,0.9453125,False,0.0,1.0,1.0,0.453125,False
33,A,contrast_low,0.14087267829008648,0.1281938821941205,0.22698413775889112,0.5703125,False,0.0688398505648718,0.05838248750054946,0.09661623570283583,0.6875,False,0.24133543723668938,0.17679489952133165,0.26565393212267213,0.8671875,False,1.761113260809653,0.7797671311852472,1.8227536894111687,0.90625,False,0.6006334213377174,0.16745310080847353,0.6068742630884412,0.9453125,False,0.0,1.0,1.0,0.3203125,False
33,A,gaussian_noise,0.17770514118258232,0.14296657947733826,0.2251167627239515,0.765625,False,0.06725532925051339,0.06111635703267177,0.1062561933045612,0.6484375,False,0.2613899430796588,0.18781421571535495,0.2673070496868431,0.9296875,False,1.7025572296556932,0.9822744887254685,1.8997559845443093,0.890625,False,0.4789466730479375,0.21568011196659848,0.6189187221503308,0.84375,False,0.0,1.0,1.0,0.3359375,False
33,A,gaussian_blur,0.21035233952521054,0.15262838848772992,0.24441700586944634,0.8828125,False,0.08309117474147293,0.06591220781344373,0.11024478697299418,0.765625,False,0.28783750556502197,0.1956872417990182,0.3205909615088046,0.90625,False,1.9172047891826118,0.7655596575371377,1.7000000000000002,0.9921875,True,0.6431757986963382,0.17573437670861192,0.5432872020222609,0.9921875,True,0.0,1.0,1.0,0.2421875,False
33,B,clean,0.20435180008678597,0.14817352598914363,0.22516487122168116,0.890625,False,0.0817931748926634,0.06265844912691018,0.09832134631060575,0.7421875,False,0.2790705531117681,0.19129747489390403,0.2835335457379575,0.9375,False,1.899241767250817,0.8197916027607071,1.7,0.984375,True,0.6366514199404394,0.18515964437081,0.5194767667133847,0.984375,True,0.0,1.0,1.0,0.28125,False
