client,bank,context,label,count,mu_real,mu_cross,d,d_L1,d_L2,weighted_contribution,residual,residual_L1,residual_L2
66,A,brightness_dark,7,1,"[0.0066675619826741745, 0.009780808371094393, 0.10453967820377887, 0.05390522409219298, 0.10575055093446249, 0.048835547274721815, 0.2939362438839615, 0.3678933073719439, 0.006594610248247726, 0.0020964676369221043]","[0.043003226075912414, 0.10431588901935518, 0.20068975206618456, 0.11935756798854207, 0.060174474776373436, 0.09814531999856638, 0.17116712450007657, 0.12448950238503909, 0.06987812159033438, 0.008779021599615949]","[-0.03633566409323824, -0.09453508064826079, -0.09615007386240569, -0.06545234389634909, 0.045576076158089056, -0.04930977272384456, 0.12276911938388493, 0.24340380498690484, -0.06328351134208665, -0.006682553962693844]",0.8234980010577576,0.32659113380377164,"[-0.0018167832046619122, -0.00472675403241304, -0.0048075036931202846, -0.0032726171948174545, 0.002278803807904453, -0.0024654886361922283, 0.006138455969194247, 0.012170190249345243, -0.0031641755671043327, -0.00033412769813469224]","[0.012825933301525073, 0.042918486837823844, -0.024177653135296552, -0.02600940990235623, -0.0010741500486235143, -0.01477440061553235, -0.018957179655862785, 0.003652270934340153, 0.027805527312438932, -0.0022094250284567622]",0.1744044367722562,0.06810087191468236
66,A,brightness_dark,8,1,"[0.13135830461648207, 0.1790194612104148, 0.005150272494557495, 0.0007684972496667423, 0.0010409777575321833, 0.0004189950520527691, 0.0012178496203549675, 0.00045828811544269994, 0.6698053181816868, 0.010762035701809601]","[0.11748324761061622, 0.28860601159119015, 0.06090624658063517, 0.023930814332218494, 0.016197744212944284, 0.013658050423526838, 0.036748026424851095, 0.009310190748821777, 0.4097188649063924, 0.02344080316880346]","[0.013875057005865846, -0.10958655038077536, -0.05575597408607767, -0.023162317082551752, -0.0151567664554121, -0.01323905537147407, -0.035530176804496126, -0.008851902633379077, 0.26008645327529434, -0.012678767466993859]",0.5479230205623201,0.29223007191680445,"[0.0006937528502932923, -0.0054793275190387685, -0.0027877987043038836, -0.0011581158541275876, -0.0007578383227706051, -0.0006619527685737035, -0.0017765088402248064, -0.00044259513166895384, 0.013004322663764717, -0.000633938373349693]","[0.012825933301525073, 0.042918486837823844, -0.024177653135296552, -0.02600940990235623, -0.0010741500486235143, -0.01477440061553235, -0.018957179655862785, 0.003652270934340153, 0.027805527312438932, -0.0022094250284567622]",0.1744044367722562,0.06810087191468236
66,A,brightness_dark,9,18,"[0.07182674381945849, 0.5082205552822574, 0.04256713630047731, 0.025376166010023363, 0.008746762112951362, 0.012867491379421522, 0.04855154748491154, 0.012617566562306913, 0.2410859933167676, 0.028140037731424577]","[0.056327895312909944, 0.449193257071951, 0.06099197045366884, 0.04935247362492468, 0.01163022381712621, 0.025808557169161986, 0.07446168835694737, 0.021590148988235962, 0.2211244597436803, 0.029519325461393884]","[0.015498848506548542, 0.05902729821030639, -0.01842483415319153, -0.02397630761490132, -0.002883461704174849, -0.012941065789740464, -0.02591014087203583, -0.008972582425929049, 0.019961533573087303, -0.001379287729969307]",0.1889753605798846,0.07724485424452927,"[0.013948963655893688, 0.053124568389275754, -0.016582350737872377, -0.021578676853411187, -0.002595115533757364, -0.011646959210766418, -0.023319126784832247, -0.008075324183336145, 0.017965380215778575, -0.0012413589569723765]","[0.012825933301525073, 0.042918486837823844, -0.024177653135296552, -0.02600940990235623, -0.0010741500486235143, -0.01477440061553235, -0.018957179655862785, 0.003652270934340153, 0.027805527312438932, -0.0022094250284567622]",0.1744044367722562,0.06810087191468236
66,A,contrast_low,7,1,"[0.003175961112838175, 0.0018656197558727045, 0.2117949715905109, 0.08634605796107875, 0.1146004073630937, 0.09457724196960861, 0.3900563303477479, 0.09344023374808798, 0.003521893767743914, 0.0006212823834173581]","[0.037609633869359206, 0.10714604041972751, 0.19458930400969948, 0.12306539533646467, 0.05875118812414279, 0.09142987813558603, 0.23900649796599166, 0.07091685041440547, 0.06818162395758405, 0.009303587767039191]","[-0.03443367275652103, -0.1052804206638548, 0.017205667580811407, -0.03671933737538592, 0.055849219238950906, 0.0031473638340225735, 0.15104983238175623, 0.022523383333682506, -0.06465973018984014, -0.008682305383621833]",0.49955093273844736,0.2112407359197188,"[-0.0017216836378260516, -0.005264021033192741, 0.0008602833790405704, -0.0018359668687692962, 0.0027924609619475456, 0.00015736819170112867, 0.007552491619087812, 0.0011261691666841253, -0.0032329865094920074, -0.0004341152691810917]","[-0.002030618866535952, 0.025024853173851114, -0.01589059322078791, -0.02142611465291528, 0.0003692834610870971, -0.0072029738464119315, -0.019573546232367095, -0.002667725156596381, 0.04366170887951318, -0.0002642735388367623]",0.1381116910289027,0.06075055856774919
66,A,contrast_low,8,1,"[0.0965130921853015, 0.2551425881073429, 0.005200658740094056, 0.0013631978411685803, 0.0009741665536495103, 0.0008231988081242597, 0.00041563713289783304, 0.0014683158428128067, 0.6237199656835284, 0.014379179105080192]","[0.1280312561495602, 0.22452121728840832, 0.08451355824187969, 0.03730361457041756, 0.016505333996231556, 0.0236468640088687, 0.03985561288870226, 0.011365613565332245, 0.4177560244023783, 0.016500904888221028]","[-0.0315181639642587, 0.030621370818934596, -0.07931289950178563, -0.035940416729248977, -0.015531167442582046, -0.022823665200744442, -0.03943997575580443, -0.009897297722519438, 0.2059639412811501, -0.0021217257831408366]",0.4731706242001692,0.23314065382527502,"[-0.0015759081982129352, 0.00153106854094673, -0.003965644975089282, -0.0017970208364624489, -0.0007765583721291024, -0.001141183260037222, -0.0019719987877902215, -0.0004948648861259719, 0.010298197064057504, -0.00010608628915704183]","[-0.002030618866535952, 0.025024853173851114, -0.01589059322078791, -0.02142611465291528, 0.0003692834610870971, -0.0072029738464119315, -0.019573546232367095, -0.002667725156596381, 0.04366170887951318, -0.0002642735388367623]",0.1381116910289027,0.06075055856774919
66,A,contrast_low,9,18,"[0.06380227705260606, 0.4017135448995048, 0.05907817220741217, 0.04011551147328149, 0.01543794562133839, 0.023518072384742017, 0.07051215731460163, 0.01694056312322209, 0.2782813997054451, 0.03060035621784634]","[0.06239452930871379, 0.3697604274927302, 0.07328398512378906, 0.0598856525262632, 0.017267522431039885, 0.03042824880482628, 0.09846108960756238, 0.020606151386727126, 0.23761862378883652, 0.030293769529511485]","[0.001407747743892275, 0.03195311740677459, -0.01420581291637689, -0.019770141052981707, -0.0018295768097014945, -0.006910176420084263, -0.02794893229296075, -0.0036655882635050346, 0.04066277591660855, 0.00030658668833485545]",0.1486604555112204,0.06414732767096824,"[0.0012669729695030476, 0.02875780566609713, -0.0127852316247392, -0.01779312694768354, -0.001646619128731345, -0.006219158778075837, -0.025154039063664674, -0.003299029437154531, 0.0365964983249477, 0.0002759280195013699]","[-0.002030618866535952, 0.025024853173851114, -0.01589059322078791, -0.02142611465291528, 0.0003692834610870971, -0.0072029738464119315, -0.019573546232367095, -0.002667725156596381, 0.04366170887951318, -0.0002642735388367623]",0.1381116910289027,0.06075055856774919
66,A,gaussian_noise,7,1,"[0.010303860059800097, 0.010991818708536346, 0.08305746081223053, 0.03282834220440087, 0.08762099895724482, 0.05014012599017224, 0.09247147168888492, 0.6150935671249709, 0.014146805194164823, 0.00334554925959449]","[0.0454972399166662, 0.11214499437086772, 0.2000680242173984, 0.1112900217245609, 0.05918596737680334, 0.08638607505452041, 0.17416728912079069, 0.11027226942867903, 0.0858986686118377, 0.015089450177875607]","[-0.0351933798568661, -0.10115317566233138, -0.11701056340516786, -0.07846167952016003, 0.02843503158044148, -0.03624594906434817, -0.08169581743190577, 0.5048212976962918, -0.07175186341767288, -0.011743900918281118]",1.0665126585534666,0.5479466800563002,"[-0.0017596689928433052, -0.0050576587831165695, -0.005850528170258393, -0.003923083976008002, 0.001421751579022074, -0.0018122974532174087, -0.004084790871595289, 0.02524106488481459, -0.003587593170883644, -0.000587195045914056]","[0.0006578058503608972, 0.024056052771343928, -0.029190302504599856, -0.02220712653080095, -0.0028108717561870864, -0.010095695676112489, -0.03518853303947436, 0.019360237734658153, 0.05521128366057937, 0.0002071494902323584]",0.19898505901434943,0.0818264083332932
66,A,gaussian_noise,8,1,"[0.07309967385445267, 0.12889567375256825, 0.004707530834752704, 0.0009453289862492585, 0.0011611344873710266, 0.000496117741504418, 0.000648374315141643, 0.001036327852601999, 0.7695440891327093, 0.019465749042648774]","[0.10089841986877658, 0.23555435628312962, 0.062478402564442745, 0.027923007502018274, 0.015355529278161625, 0.017581736190057106, 0.03789196279615716, 0.010441288677461835, 0.4650172780057006, 0.026858018834094447]","[-0.027798746014323916, -0.10665868253056138, -0.05777087172969004, -0.026977678515769016, -0.014194394790790599, -0.01708561844855269, -0.03724358848101552, -0.009404960824859835, 0.30452681112700875, -0.007392269791445673]",0.6090536222540175,0.333128016410799,"[-0.0013899373007161958, -0.005332934126528069, -0.002888543586484502, -0.0013488839257884508, -0.00070971973953953, -0.0008542809224276345, -0.001862179424050776, -0.0004702480412429918, 0.015226340556350438, -0.0003696134895722837]","[0.0006578058503608972, 0.024056052771343928, -0.029190302504599856, -0.02220712653080095, -0.0028108717561870864, -0.010095695676112489, -0.03518853303947436, 0.019360237734658153, 0.05521128366057937, 0.0002071494902323584]",0.19898505901434943,0.0818264083332932
66,A,gaussian_noise,9,18,"[0.05508470078173437, 0.44579347108713424, 0.03442145354217311, 0.0267758888799732, 0.009220898065583337, 0.013325861174747907, 0.048863768805744126, 0.014110827425702256, 0.29883336917954473, 0.05356976105766274]","[0.050854242844045036, 0.4075194203304803, 0.057145043262014174, 0.04559273180108931, 0.01313523539410515, 0.02158043595304507, 0.08135439407666446, 0.020122581991161646, 0.2504194399849752, 0.05227647436241975]","[0.004230457937689336, 0.038274050756653966, -0.022723589719841064, -0.01881684292111611, -0.0039143373285218126, -0.008254574778297162, -0.03249062527092034, -0.0060117545654593905, 0.04841392919456955, 0.0012932866952429928]",0.18442344916831171,0.07664240300535104,"[0.0038074121439204025, 0.03444664568098857, -0.020451230747856958, -0.0169351586290045, -0.003522903595669631, -0.007429117300467446, -0.029241562743828303, -0.005410579108913452, 0.043572536275112594, 0.0011639580257186935]","[0.0006578058503608972, 0.024056052771343928, -0.029190302504599856, -0.02220712653080095, -0.0028108717561870864, -0.010095695676112489, -0.03518853303947436, 0.019360237734658153, 0.05521128366057937, 0.0002071494902323584]",0.19898505901434943,0.0818264083332932
66,A,gaussian_blur,7,1,"[0.014522515459863715, 0.012745873194655517, 0.13762444018114078, 0.04402930028301595, 0.11118447383447723, 0.06835765043372781, 0.13424503033715982, 0.4512063149706097, 0.022097662796575896, 0.003986738508773588]","[0.04463251034455731, 0.11367701550293555, 0.19003265779200437, 0.11461448354859884, 0.05797230257117231, 0.09126791294167158, 0.16855629304693306, 0.12741591971091246, 0.07787615208739236, 0.0139547524538222]","[-0.03010999488469359, -0.10093114230828003, -0.05240821761086359, -0.07058518326558288, 0.05321217126330492, -0.02291026250794377, -0.03431126270977325, 0.3237903952596972, -0.05577848929081647, -0.009968013945048612]",0.7540051330460045,0.36250116679657285,"[-0.0015054997442346795, -0.005046557115414001, -0.0026204108805431797, -0.0035292591632791444, 0.0026606085631652463, -0.0011455131253971886, -0.0017155631354886626, 0.016189519762984862, -0.0027889244645408237, -0.0004984006972524306]","[0.004495469078253732, 0.03432094895725718, -0.025370937502159095, -0.0274619766037813, -0.0016521878066480967, -0.012840550119583698, -0.03602476949169611, 0.006858149141260147, 0.0588059170451487, -0.001130062698051458]",0.20896096844383952,0.08699322966762014
66,A,gaussian_blur,8,1,"[0.0601987558987426, 0.22992785003661784, 0.0028476958269026704, 0.0009072171875867669, 0.0006032510035011979, 0.00039439566643704647, 0.00041372299707286643, 0.0008045765146599307, 0.6844356966252024, 0.0194668382432766]","[0.09535774719934158, 0.2525233610234274, 0.06185205011185019, 0.031187668871476996, 0.015706080881505217, 0.018995865609435742, 0.039942232121135526, 0.011475047056755129, 0.4453482155324414, 0.027611731592630875]","[-0.03515899130059898, -0.022595510986809536, -0.05900435428494752, -0.03028045168389023, -0.015102829878004018, -0.018601469942998695, -0.03952850912406266, -0.010670470542095198, 0.239087481092761, -0.008144893349354275]",0.47817496218552213,0.25617331320274833,"[-0.001757949565029949, -0.001129775549340477, -0.0029502177142473763, -0.0015140225841945116, -0.000755141493900201, -0.0009300734971499348, -0.001976425456203133, -0.00053352352710476, 0.011954374054638051, -0.00040724466746771377]","[0.004495469078253732, 0.03432094895725718, -0.025370937502159095, -0.0274619766037813, -0.0016521878066480967, -0.012840550119583698, -0.03602476949169611, 0.006858149141260147, 0.0588059170451487, -0.001130062698051458]",0.20896096844383952,0.08699322966762014
66,A,gaussian_blur,9,18,"[0.056515568832282544, 0.4727168333946352, 0.03307340402896215, 0.02204055222010346, 0.00897853219772071, 0.010835267752142323, 0.040405660935109666, 0.01280983678406147, 0.29240911708088446, 0.05021522677409814]","[0.04789454840170658, 0.4277198538146222, 0.05507374725937165, 0.04695021317155639, 0.012931482059846422, 0.022796338304405184, 0.07633097304622558, 0.02258522244475031, 0.23725304213082726, 0.05046457936668849]","[0.008621020430575964, 0.04499697958001303, -0.022000343230409496, -0.02490966095145293, -0.003952949862125712, -0.011961070552262861, -0.03592531211111591, -0.009775385660688841, 0.0551560749500572, -0.00024935259259034614]",0.2175481499212923,0.08826488822084025,"[0.007758918387518367, 0.04049728162201173, -0.019800308907368547, -0.02241869485630764, -0.0035576548759131406, -0.010764963497036576, -0.03233278090000432, -0.008797847094619957, 0.04964046745505148, -0.00022441733333131153]","[0.004495469078253732, 0.03432094895725718, -0.025370937502159095, -0.0274619766037813, -0.0016521878066480967, -0.012840550119583698, -0.03602476949169611, 0.006858149141260147, 0.0588059170451487, -0.001130062698051458]",0.20896096844383952,0.08699322966762014
66,B,clean,7,1,"[0.010270892387087092, 0.011713304657990795, 0.08780040420371099, 0.040570388888204516, 0.07418993575001513, 0.06322419934706099, 0.07004582000826326, 0.624570497414447, 0.014470227332579647, 0.003144330010640584]","[0.042041009180268825, 0.09930268491696942, 0.19842223501818726, 0.11476435676869272, 0.059909727261735025, 0.09185710235896385, 0.1803219150236171, 0.12672179598749633, 0.07435868165810854, 0.01230049182596094]","[-0.03177011679318173, -0.08758938025897862, -0.11062183081447627, -0.07419396788048821, 0.014280208488280106, -0.02863290301190287, -0.11027609501535385, 0.4978487014269507, -0.05988845432552889, -0.009156161815320356]",1.0242578198304617,0.5395660761873243,"[-0.0015885058396590867, -0.004379469012948931, -0.005531091540723814, -0.0037096983940244107, 0.0007140104244140054, -0.0014316451505951436, -0.0055138047507676926, 0.024892435071347536, -0.0029944227162764445, -0.00045780809076601784]","[0.0068420324297031945, 0.028396091911186305, -0.02774760390869309, -0.025134751607192838, -0.0034595809348724055, -0.012430615062352237, -0.037248836822868434, 0.016249129428222125, 0.05591513746675736, -0.0013810028998902935]",0.2148047824717383,0.0848601521001915
66,B,clean,8,1,"[0.08282004462024704, 0.14100036086751605, 0.0052298197241120725, 0.0011991598981740776, 0.0012120745231740744, 0.000610567633016409, 0.0006542561798674165, 0.0013033402605944786, 0.7485893432842309, 0.017381033009067244]","[0.10821492286493291, 0.2349320822977893, 0.06293417553127034, 0.02468396568740083, 0.01602756382060489, 0.016071906843792026, 0.03556489773975658, 0.010215624941568297, 0.4656733590284116, 0.025681501244473093]","[-0.025394878244685865, -0.09393172143027326, -0.05770435580715827, -0.02348480578922675, -0.014815489297430817, -0.015461339210775617, -0.03491064155988916, -0.008912284680973818, 0.28291598425581926, -0.00830046823540585]",0.5658319685116387,0.30857168094306775,"[-0.0012697439122342934, -0.004696586071513663, -0.0028852177903579135, -0.0011742402894613377, -0.0007407744648715409, -0.0007730669605387809, -0.0017455320779944583, -0.00044561423404869096, 0.014145799212790964, -0.0004150234117702925]","[0.0068420324297031945, 0.028396091911186305, -0.02774760390869309, -0.025134751607192838, -0.0034595809348724055, -0.012430615062352237, -0.037248836822868434, 0.016249129428222125, 0.05591513746675736, -0.0013810028998902935]",0.2148047824717383,0.0848601521001915
66,B,clean,9,18,"[0.05787816528090259, 0.47571851109125224, 0.0318441470241824, 0.020934438301669897, 0.008270691472997346, 0.009529147425533617, 0.0439771511680862, 0.011006588304757507, 0.2913410921456778, 0.04950006778494032]","[0.04710007396801752, 0.43408279220719775, 0.05332336322152836, 0.043435341550233326, 0.01208493246679165, 0.020891261815776187, 0.07729881782820429, 0.02011513431484275, 0.24160357995651904, 0.050064702670889194]","[0.010778091312885069, 0.041635718884054485, -0.021479216197345954, -0.02250090324856343, -0.003814240993794304, -0.01136211439024257, -0.03332166666011809, -0.009108546010085242, 0.049737512189158783, -0.0005646348859488712]",0.20430264477219678,0.08141518165131828,"[0.009700282181596562, 0.03747214699564904, -0.01933129457761136, -0.020250812923707086, -0.0034328168944148733, -0.010225902951218314, -0.029989499994106283, -0.008197691409076719, 0.044763760970242907, -0.0005081713973539841]","[0.0068420324297031945, 0.028396091911186305, -0.02774760390869309, -0.025134751607192838, -0.0034595809348724055, -0.012430615062352237, -0.037248836822868434, 0.016249129428222125, 0.05591513746675736, -0.0013810028998902935]",0.2148047824717383,0.0848601521001915
66,B,brightness_dark,7,1,"[0.0063985357059415, 0.009256761661377311, 0.10148436199485178, 0.05238017664797296, 0.10784155535641568, 0.04803881775943412, 0.28881100675019533, 0.3775874540050552, 0.006189585917161453, 0.0020117442015946704]","[0.04324829984261046, 0.10140105308865224, 0.20111454634764037, 0.12102197142103092, 0.05947954886003142, 0.09938399935180965, 0.16962016582649642, 0.12669063901341054, 0.06958692150121878, 0.008452854747099234]","[-0.03684976413666896, -0.09214429142727493, -0.09963018435278859, -0.06864179477305796, 0.04836200649638426, -0.051345181592375534, 0.11919084092369892, 0.2508968149916447, -0.06339733558405733, -0.006441110545504563]",0.8368993248234556,0.3326829345274226,"[-0.0018424882068334481, -0.004607214571363746, -0.004981509217639429, -0.003432089738652898, 0.002418100324819213, -0.002567259079618777, 0.0059595420461849465, 0.012544840749582235, -0.0031698667792028666, -0.00032205552727522816]","[0.013012121376809432, 0.043324485377234434, -0.024551186792566793, -0.026752709061848304, -0.0009057945883049201, -0.015153349874377197, -0.018775454869908406, 0.003921515312340834, 0.02805064115775746, -0.002170268037136481]",0.17661752644828427,0.06895421341644832
66,B,brightness_dark,8,1,"[0.13204969635355318, 0.17246511575369453, 0.005064513618916661, 0.0007711618900268582, 0.0009683103675292099, 0.00041807885007197815, 0.0011838354755873736, 0.0004104895387860593, 0.6767477238713362, 0.009921074280498031]","[0.11955877226361773, 0.2829922822192018, 0.06089226824087894, 0.024697215108468885, 0.015847440396060272, 0.013978017712721044, 0.036614514525784084, 0.009350506347159074, 0.4135615897837793, 0.022507393402328952]","[0.012490924089935448, -0.11052716646550728, -0.05582775462196228, -0.023926053218442028, -0.014879130028531062, -0.013559938862649066, -0.03543067905019671, -0.008940016808373015, 0.26318613408755687, -0.01258631912183092]",0.5513541163549847,0.2953427600197828,"[0.0006245462044967725, -0.005526358323275364, -0.002791387731098114, -0.0011963026609221016, -0.0007439565014265531, -0.0006779969431324534, -0.0017715339525098354, -0.00044700084041865076, 0.013159306704377843, -0.0006293159560915461]","[0.013012121376809432, 0.043324485377234434, -0.024551186792566793, -0.026752709061848304, -0.0009057945883049201, -0.015153349874377197, -0.018775454869908406, 0.003921515312340834, 0.02805064115775746, -0.002170268037136481]",0.17661752644828427,0.06895421341644832
66,B,brightness_dark,9,18,"[0.07326942886114989, 0.5035272203497771, 0.04301977879171386, 0.02601563669871155, 0.008421057234713224, 0.013171706463167883, 0.04878830402953255, 0.012603877489870416, 0.24387706248438912, 0.027305927596974363]","[0.057458247328765304, 0.4441293778254731, 0.061662323062635235, 0.050598210767904106, 0.01128765546993276, 0.0264029218538634, 0.07430326287795869, 0.02168868259745125, 0.22380906111485308, 0.028660257101162927]","[0.01581118153238458, 0.05939784252430402, -0.018642544270921373, -0.024582574069192557, -0.0028665982352195363, -0.013231215390695517, -0.02551495884842614, -0.009084805107580833, 0.020068001369536043, -0.0013543295041885638]",0.19055405085244917,0.07779031241204142,"[0.014230063379146124, 0.053458058271873624, -0.016778289843829237, -0.022124316662273304, -0.0025799384116975826, -0.011908093851625966, -0.022963462963583526, -0.00817632459682275, 0.01806120123258244, -0.0012188965537697075]","[0.013012121376809432, 0.043324485377234434, -0.024551186792566793, -0.026752709061848304, -0.0009057945883049201, -0.015153349874377197, -0.018775454869908406, 0.003921515312340834, 0.02805064115775746, -0.002170268037136481]",0.17661752644828427,0.06895421341644832
66,B,contrast_low,7,1,"[0.002441758394674817, 0.0013598541571381358, 0.2012824359757102, 0.07953208311244832, 0.11303819192288979, 0.08413261173408829, 0.4349646704770681, 0.08042062619453468, 0.0023581240418581017, 0.0004696439895897604]","[0.03601219918384661, 0.11500844607626011, 0.18972576937461963, 0.11754543625915458, 0.0604063712515796, 0.0893110401570021, 0.24347815396269684, 0.07338745057292317, 0.06589131092026713, 0.009233822241650182]","[-0.0335704407891718, -0.11364859191912198, 0.01155666660109056, -0.03801335314670626, 0.05263182067131019, -0.005178428422913814, 0.19148651651437126, 0.007033175621611501, -0.06353318687840903, -0.008764178252060422]",0.5254163588167668,0.24340973971878224,"[-0.00167852203945859, -0.0056824295959561, 0.000577833330054528, -0.001900667657335313, 0.0026315910335655097, -0.0002589214211456907, 0.009574325825718565, 0.0003516587810805751, -0.0031766593439204517, -0.00043820891260302114]","[-0.000548177665074194, 0.02918638525280276, -0.015448110816676297, -0.021083911763875966, 0.00020490115206425047, -0.007797102620085785, -0.01898780699302391, -0.0037412982766920934, 0.03894901707404172, -0.0007338953434805826]",0.13668060695781756,0.05906146375012793
66,B,contrast_low,8,1,"[0.0896427228492599, 0.3059170130213625, 0.004281386421563267, 0.0011103017653266998, 0.000792859309016416, 0.0006568261216035168, 0.00041568943082256687, 0.0010378245233469644, 0.5821040479515327, 0.014041328606165514]","[0.1176153689301046, 0.2449568242758229, 0.08337508963042026, 0.03707523849242826, 0.017225033881145414, 0.02363645478183241, 0.0427718293736993, 0.01136204476704401, 0.40500194039992093, 0.016980175467581925]","[-0.027972646080844696, 0.06096018874553957, -0.07909370320885699, -0.03596493672710156, -0.016432174572128998, -0.02297962866022889, -0.04235613994287673, -0.010324220243697045, 0.17710210755161176, -0.0029388468614164106]",0.4761245925943027,0.214756627909037,"[-0.0013986323040422349, 0.003048009437276979, -0.003954685160442849, -0.0017982468363550782, -0.00082160872860645, -0.0011489814330114445, -0.0021178069971438365, -0.0005162110121848523, 0.008855105377580589, -0.00014694234307082053]","[-0.000548177665074194, 0.02918638525280276, -0.015448110816676297, -0.021083911763875966, 0.00020490115206425047, -0.007797102620085785, -0.01898780699302391, -0.0037412982766920934, 0.03894901707404172, -0.0007338953434805826]",0.13668060695781756,0.05906146375012793
66,B,contrast_low,9,18,"[0.06005129009072341, 0.4313511295155793, 0.055835338107223506, 0.03717214152632937, 0.015143539583380038, 0.02223395569837858, 0.06929897198937157, 0.01631911806759552, 0.26336324693956625, 0.029231268481852528]","[0.0572413160035827, 0.3959946790583771, 0.06924784809198792, 0.056488805159868885, 0.016926963086596487, 0.029333066549410418, 0.09868155623559227, 0.020293280340470867, 0.22639594578358668, 0.029396539690526687]","[0.002809974087140711, 0.035356450457202204, -0.013412509984764412, -0.019316663633539517, -0.0017834235032164487, -0.0070991108510318375, -0.0293825842462207, -0.003974162272875347, 0.03696730115597957, -0.00016527120867415937]",0.1502674514006449,0.06411177994471437,"[0.00252897667842664, 0.03182080541148199, -0.012071258986287971, -0.017384997270185568, -0.0016050811528948038, -0.006389199765928654, -0.02644432582159863, -0.0035767460455878126, 0.033270571040381614, -0.00014874408780674343]","[-0.000548177665074194, 0.02918638525280276, -0.015448110816676297, -0.021083911763875966, 0.00020490115206425047, -0.007797102620085785, -0.01898780699302391, -0.0037412982766920934, 0.03894901707404172, -0.0007338953434805826]",0.13668060695781756,0.05906146375012793
66,B,gaussian_noise,7,1,"[0.01034645960946044, 0.01183768337198631, 0.08323722630724223, 0.03386840608050548, 0.0860348792096182, 0.05142022928404706, 0.09638542021967138, 0.6087623478224341, 0.014575375444672736, 0.0035319726503619405]","[0.0439523306099963, 0.11158609236295207, 0.1972083251623176, 0.11377246081407934, 0.057713194241962515, 0.08786264513767006, 0.17906192961260978, 0.10997752463465368, 0.08400968676220455, 0.014855810661554125]","[-0.03360587100053586, -0.09974840899096576, -0.11397109885507536, -0.07990405473357386, 0.02832168496765569, -0.036442415853623, -0.0826765093929384, 0.4987848231877804, -0.06943431131753182, -0.011323838011192184]",1.0542130163108723,0.5414373412085632,"[-0.001680293550026793, -0.004987420449548289, -0.005698554942753769, -0.003995202736678693, 0.0014160842483827846, -0.0018221207926811499, -0.00413382546964692, 0.02493924115938902, -0.003471715565876591, -0.0005661919005596092]","[0.0006170866040873732, 0.02332233086532659, -0.028693982458425374, -0.022288939118868843, -0.0027174040684067296, -0.010109437133429964, -0.03522967848150712, 0.01910255200841853, 0.05547895820611887, 0.0005185135766866758]",0.19807888252127606,0.08159816022664808
66,B,gaussian_noise,8,1,"[0.0714239329891676, 0.13337821780030104, 0.005029960429359371, 0.0010777248829226022, 0.0012167915749871768, 0.0005600059465684043, 0.0007338373194076361, 0.001127042650336244, 0.7652254192308359, 0.020227067176114086]","[0.09850109143781226, 0.23862698424678325, 0.06266489461161047, 0.029189321588831377, 0.015105537095750101, 0.018370858381975712, 0.039246065274986926, 0.01086326547475585, 0.4605795548541197, 0.026852427033374305]","[-0.027077158448644653, -0.1052487664464822, -0.0576349341822511, -0.028111596705908775, -0.013888745520762923, -0.017810852435407306, -0.03851222795557929, -0.009736222824419605, 0.30464586437671615, -0.0066253598572602185]",0.6092917287534322,0.3329619053050778,"[-0.0013538579224322328, -0.0052624383223241105, -0.0028817467091125553, -0.0014055798352954388, -0.0006944372760381462, -0.0008905426217703654, -0.0019256113977789647, -0.00048681114122098025, 0.015232293218835808, -0.00033126799286301093]","[0.0006170866040873732, 0.02332233086532659, -0.028693982458425374, -0.022288939118868843, -0.0027174040684067296, -0.010109437133429964, -0.03522967848150712, 0.01910255200841853, 0.05547895820611887, 0.0005185135766866758]",0.19807888252127606,0.08159816022664808
66,B,gaussian_noise,9,18,"[0.05376394009176201, 0.4425987084869723, 0.034907333691358754, 0.028379127450079717, 0.009260293213155009, 0.01409279591854677, 0.0524356897273848, 0.014435205011133137, 0.2967304988019846, 0.053396407607622896]","[0.049707008895599335, 0.40529627555675124, 0.057255867920868814, 0.04714374583551828, 0.013081461036212085, 0.02231143338407838, 0.08484706929858618, 0.02037951391085482, 0.248154520409585, 0.05182310375194589]","[0.004056931196162676, 0.03730243293022106, -0.02234853422951006, -0.018764618385438563, -0.003821167823057076, -0.008218637465531609, -0.03241137957120138, -0.005944308899721683, 0.048575978392399605, 0.0015733038556770065]",0.1830172927489207,0.0760892811092964,"[0.0036512380765464088, 0.033572189637198956, -0.020113680806559054, -0.016888156546894708, -0.0034390510407513683, -0.0073967737189784485, -0.029170241614081244, -0.005349878009749515, 0.043718380553159644, 0.001415973470109306]","[0.0006170866040873732, 0.02332233086532659, -0.028693982458425374, -0.022288939118868843, -0.0027174040684067296, -0.010109437133429964, -0.03522967848150712, 0.01910255200841853, 0.05547895820611887, 0.0005185135766866758]",0.19807888252127606,0.08159816022664808
