client,bank,context,salt,actual_optimal_agreement,null_optimal_agreement,actual_canonical_agreement,null_canonical_agreement,mean_utility_margin,DU_actual,DU_null_median,DU_null_p95,DU_percentile,DU_above_p95,regret_actual,regret_null_median,regret_null_p95,regret_percentile,regret_above_p95,task_excess
65,A,gaussian_blur,T013-S1,1.0,0.984375,1.0,0.984375,0.40141334977104615,0.28756092753610984,0.0737658819355311,0.28157156930500576,0.9453125,True,0.0,0.0,0.0,0.984375,False,True
65,A,gaussian_blur,T013-S2,1.0,0.984375,1.0,0.984375,0.401308678663805,0.2875133329900783,0.07377222244766192,0.2815852908972529,0.9453125,True,0.0,0.0,0.0,0.984375,False,True
65,A,gaussian_blur,T013-S3,1.0,0.98828125,1.0,0.98828125,0.3959330854527563,0.2874842987573779,0.07373827144452391,0.2815429570344157,0.9453125,True,0.0,0.0,0.0,0.984375,False,True
65,B,clean,T013-S0,1.0,1.0,1.0,1.0,0.4050542072533157,0.2577186952532937,0.05916727997700129,0.24483924588346828,0.953125,True,0.0,0.0,0.0,1.0,False,True
65,B,clean,T013-S1,1.0,1.0,1.0,1.0,0.40510302923564634,0.25765430021006885,0.059206335291380155,0.24490035562416523,0.953125,True,0.0,0.0,0.0,1.0,False,True
65,B,clean,T013-S2,1.0,1.0,1.0,1.0,0.4050299928457432,0.25769834166998173,0.05917880735642282,0.24486384167439748,0.953125,True,0.0,0.0,0.0,1.0,False,True
65,B,clean,T013-S3,1.0,1.0,1.0,1.0,0.4047035669706836,0.2575291539898573,0.059134590394732005,0.24470592443926342,0.953125,True,0.0,0.0,0.0,1.0,False,True
65,B,brightness_dark,T013-S0,0.5,0.92578125,0.5,0.92578125,0.054142314677232954,0.06532634335959049,0.031812441935151155,0.11633339273481469,0.734375,False,0.0237741456166419,0.0,0.043513455506025825,0.9453125,False,False
65,B,brightness_dark,T013-S1,0.0,0.91796875,0.0,0.91796875,0.05417840789010214,0.06530447661486455,0.03183647644413344,0.11626033771184097,0.734375,False,0.054926910884114125,0.0,0.054926910884114125,1.0,False,False
65,B,brightness_dark,T013-S2,0.5,0.921875,0.5,0.921875,0.054135710747895,0.06526605229909502,0.03182718260166931,0.11629828376450847,0.734375,False,0.020802377414561663,0.0,0.05461719222937647,0.9375,False,False
65,B,brightness_dark,T013-S3,0.5,0.921875,0.5,0.921875,0.05410775100109851,0.0653048626431694,0.031873304342888376,0.11626437396268269,0.734375,False,0.02391629297458894,0.0,0.054844128026135336,0.921875,False,False
65,B,contrast_low,T013-S0,1.0,0.9375,1.0,0.9375,0.3798360024214408,0.2609196161662917,0.11191184791729208,0.3812887722541225,0.8203125,False,0.0,0.0,0.3798360024214408,0.9375,False,False
65,B,contrast_low,T013-S1,1.0,0.9375,1.0,0.9375,0.3795482564283198,0.26072049637752537,0.11183064774991792,0.381004471612004,0.8203125,False,0.0,0.0,0.3795482564283198,0.9375,False,False
65,B,contrast_low,T013-S2,1.0,0.93359375,1.0,0.93359375,0.3797655605085026,0.2609035968853406,0.11196166423644403,0.3813033053419307,0.8203125,False,0.0,0.0,0.31393528149248645,0.921875,False,False
65,B,contrast_low,T013-S3,1.0,0.9375,1.0,0.9375,0.3798098408148799,0.26088112911705424,0.11190729643565743,0.3813471889284866,0.8203125,False,0.0,0.0,0.3798098408148799,0.9375,False,False
65,B,gaussian_noise,T013-S0,1.0,0.9921875,1.0,0.9921875,0.43769742997083266,0.25766798611294783,0.06579150321470184,0.2573590125694924,0.9453125,True,0.0,0.0,0.0,0.9921875,False,True
65,B,gaussian_noise,T013-S1,1.0,0.9921875,1.0,0.9921875,0.4376673124339556,0.2576492977523698,0.06577768324755248,0.25740850678791694,0.9453125,True,0.0,0.0,0.0,0.9921875,False,True
65,B,gaussian_noise,T013-S2,1.0,0.9921875,1.0,0.9921875,0.43767541687303946,0.25769558848259333,0.06579976185802355,0.2573679347462179,0.9453125,True,0.0,0.0,0.0,0.9921875,False,True
65,B,gaussian_noise,T013-S3,1.0,0.9921875,1.0,0.9921875,0.43737933433278076,0.2575785423060185,0.06576024679735512,0.2572612856200079,0.9453125,True,0.0,0.0,0.0,0.9921875,False,True
65,B,gaussian_blur,T013-S0,1.0,0.984375,1.0,0.984375,0.4072676242364207,0.2849488502111846,0.09305608470922491,0.3046725992806166,0.9296875,False,0.0,0.0,0.0,0.984375,False,False
65,B,gaussian_blur,T013-S1,1.0,0.984375,1.0,0.984375,0.4073221204649524,0.2849321750788583,0.0930605613457173,0.3045597118945006,0.9296875,False,0.0,0.0,0.0,0.984375,False,False
65,B,gaussian_blur,T013-S2,1.0,0.984375,1.0,0.984375,0.40725001375818615,0.28492979919223504,0.09304894979815505,0.3046764246242097,0.9296875,False,0.0,0.0,0.0,0.984375,False,False
65,B,gaussian_blur,T013-S3,1.0,0.984375,1.0,0.984375,0.40700075508914674,0.2848590581647097,0.09303244991984204,0.30447041328422364,0.9296875,False,0.0,0.0,0.0,0.984375,False,False
