client,bank,context,label,count,class_d_L1_actual,class_d_L1_null_median,class_d_L1_null_p95,class_d_L1_percentile,class_d_L1_above_p95
10,B,contrast_low,2,3,0.4671301233096953,0.39717820202878157,0.8180193259204779,0.7265625,False
10,B,contrast_low,3,3,0.2202103261477911,0.3275390295685001,0.6071223004653875,0.171875,False
10,B,contrast_low,4,14,0.14725720556440666,0.16318635089493247,0.28478812905417356,0.359375,False
10,B,gaussian_noise,2,3,0.6525279662638974,0.4042683935449177,0.7655699468984611,0.8984375,False
10,B,gaussian_noise,3,3,0.282934687707129,0.31799377539350476,0.6184131301518369,0.34375,False
10,B,gaussian_noise,4,14,0.2330198712137675,0.16753069083985525,0.2876920340582308,0.8515625,False
10,B,gaussian_blur,2,3,0.7770915137904093,0.40723137290641287,0.6416060712044261,1.0,True
10,B,gaussian_blur,3,3,0.33383136105301414,0.3663508145894545,0.6508763481225902,0.4140625,False
10,B,gaussian_blur,4,14,0.20216392627247437,0.17166537925379027,0.2848899354860792,0.671875,False
11,A,clean,2,11,0.2165746486918996,0.21664041037526865,0.3662545269854568,0.5,False
11,A,clean,8,9,0.16837649022342657,0.2079698113348325,0.37297944115474607,0.328125,False
11,A,brightness_dark,2,11,0.17554454609012335,0.20609753742517575,0.3680225331230042,0.3515625,False
11,A,brightness_dark,8,9,0.155722344667623,0.20908910574147532,0.4039604229710804,0.328125,False
11,A,contrast_low,2,11,0.1774472538046779,0.20370200137137515,0.3750981381658271,0.359375,False
11,A,contrast_low,8,9,0.18139430303619392,0.18367225964074685,0.3631311444375195,0.4921875,False
11,A,gaussian_noise,2,11,0.18359869307867213,0.21766864118747284,0.3988974334212662,0.3515625,False
11,A,gaussian_noise,8,9,0.1560482628236201,0.20302079691089459,0.3612637560062629,0.3203125,False
