client,bank,target,alpha,J,consistency_js,flip_top1_agreement,entropy_original,entropy_flip,prob_margin_original
0,B,gaussian_noise,0.0,32.17400200407739,0.004056826434371993,0.8,1.5959672405327725,1.6111694965214856,0.22436897931074526
0,B,gaussian_noise,0.25,21.74161185474586,0.004052069086387293,0.9500000000000001,1.6324156248832153,1.6499752084402006,0.209393491005452
0,B,gaussian_noise,0.5,13.640463378114477,0.004027547409211452,0.9,1.671386004958138,1.6911345205272406,0.19175325796533238
0,B,gaussian_noise,0.75,8.376066308292385,0.003988017039210696,0.8,1.7115083596093017,1.733368791682321,0.17896535232352156
0,B,gaussian_noise,1.0,6.529240615149846,0.003931796436565981,0.8500000000000001,1.751738253214982,1.7754087697354934,0.1716629153084076
0,B,gaussian_noise,1.25,8.915455612643688,0.0038425286675905623,0.8,1.7908215479895357,1.8157385706035463,0.16162581453698605
0,B,gaussian_noise,1.5,16.9065345952261,0.0037162125192439104,0.8,1.8274143158248237,1.8530982050930165,0.14790963546818056
0,A,gaussian_blur,0.0,19.390449676139767,0.003045535234900457,0.9,1.834427975588497,1.8523510034549127,0.12726501283493236
0,A,gaussian_blur,0.25,13.4716472570878,0.003296261135205208,0.8500000000000001,1.8204125025071425,1.8400532429709089,0.13253976402752476
0,A,gaussian_blur,0.5,9.472320867024935,0.0035368478001038574,0.8500000000000001,1.7998114551788593,1.820938234733533,0.14694080544984725
0,A,gaussian_blur,0.75,7.510140550716406,0.003780181544635586,0.9,1.7716642711660733,1.7939168315541698,0.16008872873342
0,A,gaussian_blur,1.0,7.525212705910985,0.004031966933715906,0.8,1.7354391738957462,1.7582750596593304,0.17793126264061315
0,A,gaussian_blur,1.25,9.464843908582909,0.004293150020064174,0.9,1.690742678557831,1.7137180096838673,0.20721311510134544
0,A,gaussian_blur,1.5,13.290728637600768,0.004565995246909519,0.8500000000000001,1.6375958640161536,1.660721362901277,0.2405761034771027
0,B,gaussian_blur,0.0,19.38891042874617,0.003045535234900457,0.9,1.834427975588497,1.8523510034549127,0.12726501283493236
0,B,gaussian_blur,0.25,13.206367744573928,0.0033056441626863418,0.8500000000000001,1.819631329482997,1.8393107229050962,0.1326866567640108
0,B,gaussian_blur,0.5,9.167032892001384,0.003555720091408853,0.9,1.7974828710043722,1.8186410889751479,0.14853723031340868
0,B,gaussian_blur,0.75,7.430274316622249,0.0038163295334581503,0.8500000000000001,1.7669142144082248,1.7891486735202957,0.16061506138063464
0,B,gaussian_blur,1.0,7.909490954252779,0.00409420854170816,0.8500000000000001,1.7272398607009742,1.750021612435219,0.18396819836262623
0,B,gaussian_blur,1.25,10.528552154373639,0.00438786318821892,0.9,1.6780863087461837,1.701139767212564,0.2175566927008127
0,B,gaussian_blur,1.5,15.22779214692411,0.004700869624775433,0.8500000000000001,1.6196752994610901,1.6433062581817854,0.25206327434723486
1,A,brightness_dark,0.0,297.1123901147682,0.0007166979859860369,0.9500000000000001,1.7508189157750005,1.7630851902765672,0.2014226344326617
1,A,brightness_dark,0.25,220.41222239547585,0.0012786728382711944,0.9,1.767768049683931,1.7862607550390555,0.19402245835126922
1,A,brightness_dark,0.5,170.49128644801883,0.0020140262435054436,0.9,1.7658491605833568,1.7860632175485094,0.1803148569888262
1,A,brightness_dark,0.75,142.49443365021367,0.002940755263518978,0.8500000000000001,1.7465221428053341,1.7669578371898418,0.18794336188548777
1,A,brightness_dark,1.0,131.03860069455888,0.004049092736376699,0.8,1.7039882563471096,1.7249384687742344,0.2310134866696525
1,A,brightness_dark,1.25,137.4857335820278,0.005285114927396127,0.8500000000000001,1.634641836495467,1.6560282338417585,0.27196343606995815
1,A,brightness_dark,1.5,164.2735815710625,0.006690725112411547,0.9,1.5400969316516857,1.5638192888678557,0.29998577474141935
