client,bank,target,alpha,DeltaJ,DeltaC,DeltaAcc
54,A,brightness_dark,1.25,150.79613004101353,-0.003493604079258002,17.29957805907173
54,A,brightness_dark,1.5,123.71016336464194,-0.004397932395311794,21.09704641350211
54,B,brightness_dark,0.0,0.0,0.0,0.0
54,B,brightness_dark,0.25,74.11282955589851,-0.0004222641800991734,0.4219409282700422
54,B,brightness_dark,0.5,118.5653234720595,-0.00101690665695268,2.5316455696202533
54,B,brightness_dark,0.75,146.83480263729476,-0.0017987710397879147,5.485232067510548
54,B,brightness_dark,1.0,155.94521281376984,-0.0027173198586904557,11.814345991561181
54,B,brightness_dark,1.25,137.21745199070781,-0.0036339359004987307,17.29957805907173
54,B,brightness_dark,1.5,135.15323699986456,-0.004577343244114035,21.518987341772153
54,A,contrast_low,0.0,0.0,0.0,0.0
54,A,contrast_low,0.25,44.426807052049995,-0.00012760096061071073,0.0
54,A,contrast_low,0.5,73.72527509964644,-0.00031155681327432397,-0.4219409282700422
54,A,contrast_low,0.75,91.71989399556787,-0.0005592458833268588,0.0
54,A,contrast_low,1.0,100.37489957699509,-0.0008885539915279665,1.2658227848101267
54,A,contrast_low,1.25,100.85871397708866,-0.0013563965176184242,0.8438818565400844
54,A,contrast_low,1.5,93.80486664375336,-0.0020209000891255233,0.4219409282700422
54,B,contrast_low,0.0,0.0,0.0,0.0
54,B,contrast_low,0.25,43.55709152094694,-0.00012170419463435343,0.0
54,B,contrast_low,0.5,72.12222739995306,-0.00030310411340901835,0.0
54,B,contrast_low,0.75,89.51419452215166,-0.0005659066055297541,1.6877637130801688
54,B,contrast_low,1.0,97.64977183530323,-0.000945035548178344,1.2658227848101267
54,B,contrast_low,1.25,98.13731753773361,-0.0015440734056692274,1.2658227848101267
54,B,contrast_low,1.5,91.14160370903778,-0.002379038995602408,1.2658227848101267
54,A,gaussian_noise,0.0,0.0,0.0,0.0
54,A,gaussian_noise,0.25,10.738984518695588,1.7781518125054713e-05,0.8438818565400844
54,A,gaussian_noise,0.5,19.15538703255784,4.419722199657059e-05,1.6877637130801688
54,A,gaussian_noise,0.75,24.74953285658577,7.261168095747724e-05,1.6877637130801688
54,A,gaussian_noise,1.0,26.89956967684157,0.00010275259452044438,3.3755274261603376
54,A,gaussian_noise,1.25,24.834843316260155,0.00013729510881388494,4.219409282700422
54,A,gaussian_noise,1.5,17.7026322370872,0.00017527866629747733,3.7974683544303796
54,B,gaussian_noise,0.0,0.0,0.0,0.0
54,B,gaussian_noise,0.25,10.937571245758761,3.3488853070650065e-05,0.8438818565400844
54,B,gaussian_noise,0.5,19.45247618251911,7.512762780788199e-05,1.6877637130801688
54,B,gaussian_noise,0.75,25.067248605615063,0.00011519977307828701,2.109704641350211
54,B,gaussian_noise,1.0,27.179673616888508,0.00015548896567705445,2.9535864978902953
54,B,gaussian_noise,1.25,24.987630919658848,0.00020318481111729694,3.3755274261603376
54,B,gaussian_noise,1.5,17.538569175371574,0.0002455598294806003,4.641350210970464
54,A,gaussian_blur,0.0,0.0,0.0,0.0
54,A,gaussian_blur,0.25,7.281917577708516,-0.00017653726491591998,0.0
54,A,gaussian_blur,0.5,12.398124122710025,-0.0003647380540592487,-0.4219409282700422
54,A,gaussian_blur,0.75,15.454938536313641,-0.0005609896722769464,0.0
54,A,gaussian_blur,1.0,16.541251842225613,-0.0007657041919456225,2.5316455696202533
54,A,gaussian_blur,1.25,15.705402987419056,-0.0009865855503823052,4.219409282700422
54,A,gaussian_blur,1.5,12.98817427138233,-0.0012245379163020645,4.641350210970464
54,B,gaussian_blur,0.0,0.0,0.0,0.0
54,B,gaussian_blur,0.25,7.694256387275146,-0.00018827771640279466,0.0
54,B,gaussian_blur,0.5,12.951661900000108,-0.0003888171009062474,0.0
54,B,gaussian_blur,0.75,15.921689522306067,-0.0006010804957720566,0.4219409282700422
54,B,gaussian_blur,1.0,16.707230242096912,-0.0008230955231472016,4.641350210970464
54,B,gaussian_blur,1.25,15.37826734847157,-0.0010658976722371545,6.329113924050633
54,B,gaussian_blur,1.5,12.00686105326107,-0.0013342318478519015,4.641350210970464
55,A,brightness_dark,0.0,0.0,0.0,0.0
55,A,brightness_dark,0.25,76.25427110676728,-0.00028788565088192793,20.952380952380953
55,A,brightness_dark,0.5,121.6726270315408,-0.0006653219274039383,36.19047619047619
55,A,brightness_dark,0.75,146.76623769103205,-0.0011129655399656107,43.80952380952381
55,A,brightness_dark,1.0,152.36200947226766,-0.0016357266522161603,47.61904761904762
55,A,brightness_dark,1.25,140.41593441533067,-0.0022258720166911765,48.57142857142857
55,A,brightness_dark,1.5,106.77166162688931,-0.003063126220529816,49.523809523809526
55,B,brightness_dark,0.0,0.0,0.0,0.0
55,B,brightness_dark,0.25,76.78009940703689,-0.0002906612588250787,20.952380952380953
55,B,brightness_dark,0.5,121.42220958722811,-0.0006639490904474321,36.19047619047619
55,B,brightness_dark,0.75,145.46102822173538,-0.0011119806824050516,43.333333333333336
55,B,brightness_dark,1.0,148.04723653834372,-0.0016171719264243625,47.61904761904762
55,B,brightness_dark,1.25,121.47179944896644,-0.0021874345313581543,49.04761904761905
55,B,brightness_dark,1.5,112.90538352740629,-0.0030062321700379626,51.42857142857143
55,A,contrast_low,0.0,0.0,0.0,0.0
55,A,contrast_low,0.25,36.21518828285963,-0.0002098597525554625,9.523809523809524
55,A,contrast_low,0.5,57.54727661483892,-0.00044339684964148307,17.61904761904762
55,A,contrast_low,0.75,67.45432163236524,-0.0006784738186414964,17.61904761904762
55,A,contrast_low,1.0,67.72381190151685,-0.0008813579314778661,15.238095238095237
55,A,contrast_low,1.25,59.40857004008278,-0.0010321930725419332,14.285714285714286
55,A,contrast_low,1.5,43.24702789926165,-0.0011045951606282133,8.095238095238095
55,B,contrast_low,0.0,0.0,0.0,0.0
55,B,contrast_low,0.25,35.75283639444679,-0.0001945451572171138,8.095238095238095
55,B,contrast_low,0.5,56.713538877604236,-0.00041160354096231793,16.19047619047619
55,B,contrast_low,0.75,66.045703416134,-0.0006399221163690637,17.61904761904762
55,B,contrast_low,1.0,65.28023778431375,-0.0008353443203502143,13.333333333333334
55,B,contrast_low,1.25,55.20829158159316,-0.0009664049818921086,9.047619047619047
55,B,contrast_low,1.5,36.386061800719105,-0.0010158244003917517,4.285714285714286
55,A,gaussian_noise,0.0,0.0,0.0,0.0
55,A,gaussian_noise,0.25,8.499591616924782,-0.00011261495603697314,1.9047619047619047
55,A,gaussian_noise,0.5,14.67890630205526,-0.00022017935331980053,4.285714285714286
55,A,gaussian_noise,0.75,18.017094662422938,-0.0003216001548851312,6.666666666666667
55,A,gaussian_noise,1.0,17.953924825515024,-0.0004063540218648756,7.619047619047619
55,A,gaussian_noise,1.25,13.599704715629084,-0.0004736780479872734,8.571428571428571
55,A,gaussian_noise,1.5,3.6445146295469257,-0.0005133989393071212,9.047619047619047
55,B,gaussian_noise,0.0,0.0,0.0,0.0
55,B,gaussian_noise,0.25,9.334296895218571,-9.321261872905027e-05,1.9047619047619047
55,B,gaussian_noise,0.5,16.32671772767557,-0.0001747387755946378,4.285714285714286
55,B,gaussian_noise,0.75,20.487959737518764,-0.00025367631980110746,6.666666666666667
55,B,gaussian_noise,1.0,21.294327627458827,-0.000317440729704467,7.619047619047619
55,B,gaussian_noise,1.25,17.91124593448542,-0.00035925894308194055,8.571428571428571
55,B,gaussian_noise,1.5,8.848207204064352,-0.0003823601344444495,8.571428571428571
55,A,gaussian_blur,0.0,0.0,0.0,0.0
55,A,gaussian_blur,0.25,6.572470180795577,-0.00012652546693307093,0.47619047619047616
55,A,gaussian_blur,0.5,10.996872031051716,-0.0002225836091472931,0.47619047619047616
55,A,gaussian_blur,0.75,13.37675271037623,-0.0002830647042860908,0.9523809523809523
55,A,gaussian_blur,1.0,13.785685988141708,-0.00032371623140082595,0.0
55,A,gaussian_blur,1.25,12.272552770870028,-0.00034763625314972743,-2.857142857142857
55,A,gaussian_blur,1.5,8.87641148566744,-0.00035803046758208813,-5.714285714285714
55,B,gaussian_blur,0.0,0.0,0.0,0.0
55,B,gaussian_blur,0.25,6.7012551776782985,-0.000132785094943565,0.47619047619047616
55,B,gaussian_blur,0.5,10.929099801031683,-0.00022839738108084567,0.47619047619047616
55,B,gaussian_blur,0.75,12.825336788507286,-0.00028738828891442534,1.4285714285714286
55,B,gaussian_blur,1.0,12.485395554328178,-0.0003238821367263986,-0.9523809523809523
55,B,gaussian_blur,1.25,9.979311062480427,-0.00034549992011002634,-3.8095238095238093
55,B,gaussian_blur,1.5,5.362896133589047,-0.0003547003704593935,-6.666666666666667
56,A,brightness_dark,0.0,0.0,0.0,0.0
56,A,brightness_dark,0.25,75.81587288120707,-0.0003622995288649777,-0.847457627118644
56,A,brightness_dark,0.5,128.19481983744922,-0.0008469301487626695,-1.694915254237288
56,A,brightness_dark,0.75,156.12617554050826,-0.0012899255821542644,-2.542372881355932
56,A,brightness_dark,1.0,168.28946578604217,-0.0017039024069351125,-2.542372881355932
56,A,brightness_dark,1.25,165.77328095767152,-0.0022304911161111253,-3.389830508474576
56,A,brightness_dark,1.5,141.96014964631624,-0.002954533133921315,-4.237288135593221
56,B,brightness_dark,0.0,0.0,0.0,0.0
56,B,brightness_dark,0.25,76.5806659882467,-0.00036624671411082286,-0.847457627118644
56,B,brightness_dark,0.5,128.7835864835776,-0.0008574552540702637,-2.542372881355932
56,B,brightness_dark,0.75,156.02538083743906,-0.001310100214976886,-2.542372881355932
56,B,brightness_dark,1.0,165.97543801486134,-0.0017644725065867838,-1.694915254237288
56,B,brightness_dark,1.25,150.0369645769405,-0.0023237896586778685,-3.389830508474576
56,B,brightness_dark,1.5,151.83067357541626,-0.00308128844783634,-4.237288135593221
56,A,contrast_low,0.0,0.0,0.0,0.0
56,A,contrast_low,0.25,41.81700882847383,-0.0001702513582400496,0.0
56,A,contrast_low,0.5,68.86905003287535,-0.0003852171508889512,0.847457627118644
56,A,contrast_low,0.75,85.30201855134645,-0.0006147440233499372,0.847457627118644
56,A,contrast_low,1.0,93.14078126391345,-0.0008558417982768504,0.847457627118644
56,A,contrast_low,1.25,93.47721808390772,-0.001090527549790666,0.847457627118644
56,A,contrast_low,1.5,86.9341997257504,-0.0013220001868301298,0.847457627118644
56,B,contrast_low,0.0,0.0,0.0,0.0
56,B,contrast_low,0.25,41.567440592255,-0.00016810366735824995,0.0
56,B,contrast_low,0.5,68.83747255922829,-0.0003870400308247707,0.0
56,B,contrast_low,0.75,85.83978727930426,-0.0006120538679096083,-0.847457627118644
56,B,contrast_low,1.0,94.37648484297091,-0.0008280793459474831,0.0
56,B,contrast_low,1.25,95.37777592845589,-0.0010331764577032325,0.847457627118644
56,B,contrast_low,1.5,89.3523719199629,-0.0012286682881772152,0.0
56,A,gaussian_noise,0.0,0.0,0.0,0.0
56,A,gaussian_noise,0.25,8.125898662511387,2.34947549959362e-05,0.847457627118644
56,A,gaussian_noise,0.5,14.005178724929273,4.084829190443857e-05,1.694915254237288
56,A,gaussian_noise,0.75,17.010572607156973,5.27490242993498e-05,0.847457627118644
56,A,gaussian_noise,1.0,16.534137486852437,6.923284398438522e-05,0.847457627118644
56,A,gaussian_noise,1.25,11.758487283512444,0.00010032849943134806,0.847457627118644
56,A,gaussian_noise,1.5,1.4312635613636004,0.00012334814026645005,0.847457627118644
56,B,gaussian_noise,0.0,0.0,0.0,0.0
56,B,gaussian_noise,0.25,8.36892562866187,4.004594964579413e-05,0.847457627118644
56,B,gaussian_noise,0.5,14.453113857621227,7.260798080413423e-05,0.847457627118644
56,B,gaussian_noise,0.75,17.64385959989461,0.00010052811232251187,1.694915254237288
56,B,gaussian_noise,1.0,17.352140985447967,0.00012944380394434287,0.847457627118644
56,B,gaussian_noise,1.25,12.794066034207784,0.00016791842806387555,0.847457627118644
56,B,gaussian_noise,1.5,2.629371310140993,0.00019951176542019585,0.847457627118644
56,A,gaussian_blur,0.0,0.0,0.0,0.0
56,A,gaussian_blur,0.25,7.9209020507911205,-0.00010876091283929966,-0.847457627118644
56,A,gaussian_blur,0.5,13.809163055082522,-0.0001959123164765879,-0.847457627118644
56,A,gaussian_blur,0.75,17.814880433991178,-0.00026039250007654693,-0.847457627118644
56,A,gaussian_blur,1.0,20.063533659881603,-0.0003056602059565783,-1.694915254237288
56,A,gaussian_blur,1.25,20.678923127379466,-0.0003275726104426083,-1.694915254237288
56,A,gaussian_blur,1.5,19.747241131971233,-0.00033794848934604396,-1.694915254237288
56,B,gaussian_blur,0.0,0.0,0.0,0.0
56,B,gaussian_blur,0.25,8.37102123023628,-0.00010728443060693512,-0.847457627118644
56,B,gaussian_blur,0.5,14.435874525408169,-0.00018922934978162203,-0.847457627118644
56,B,gaussian_blur,0.75,18.36704170484111,-0.00024498823309611036,-0.847457627118644
56,B,gaussian_blur,1.0,20.368799380807005,-0.0002807586102487971,-0.847457627118644
56,B,gaussian_blur,1.25,20.60848712970109,-0.0002925174094270222,-1.694915254237288
56,B,gaussian_blur,1.5,19.1515002812852,-0.0002932968244865092,-2.542372881355932
57,A,brightness_dark,0.0,0.0,0.0,0.0
57,A,brightness_dark,0.25,83.85939858051466,-0.000337832018638951,10.256410256410257
57,A,brightness_dark,0.5,131.93507633720554,-0.0008050618362183899,17.094017094017094
57,A,brightness_dark,0.75,163.6521501421575,-0.001397952017465203,21.367521367521366
57,A,brightness_dark,1.0,186.71879008973522,-0.002091297170229282,23.076923076923077
57,A,brightness_dark,1.25,190.14799582682483,-0.0029332006631201156,20.512820512820515
57,A,brightness_dark,1.5,173.3909484857951,-0.0037684293651916115,17.094017094017094
57,B,brightness_dark,0.0,0.0,0.0,0.0
57,B,brightness_dark,0.25,84.66481654676875,-0.00034789612310535836,10.256410256410257
57,B,brightness_dark,0.5,132.72118857073545,-0.0008393796549915456,17.94871794871795
57,B,brightness_dark,0.75,164.02947021637183,-0.0014719127262075474,23.076923076923077
57,B,brightness_dark,1.0,185.46447434368974,-0.002234043905111426,23.076923076923077
57,B,brightness_dark,1.25,174.80905100142232,-0.0031436420698128667,20.512820512820515
57,B,brightness_dark,1.5,182.86970283571696,-0.004064357206770512,18.803418803418804
57,A,contrast_low,0.0,0.0,0.0,0.0
57,A,contrast_low,0.25,43.332178322473055,-0.0001309136686083078,7.6923076923076925
57,A,contrast_low,0.5,74.29482705908615,-0.0003056534551568663,11.965811965811966
57,A,contrast_low,0.75,100.25825928753915,-0.000522863764818815,17.094017094017094
57,A,contrast_low,1.0,115.62924791939291,-0.0007648026096561293,20.512820512820515
57,A,contrast_low,1.25,122.16193961727079,-0.000972575906988218,18.803418803418804
57,A,contrast_low,1.5,121.1427741589136,-0.0011149147972800031,22.22222222222222
57,B,contrast_low,0.0,0.0,0.0,0.0
57,B,contrast_low,0.25,42.74421437900263,-0.00013249950856491122,7.6923076923076925
57,B,contrast_low,0.5,74.29755578220283,-0.000317710600490085,14.52991452991453
57,B,contrast_low,0.75,99.6274992658959,-0.0005662755546632058,17.94871794871795
57,B,contrast_low,1.0,114.34699953267034,-0.0008404120481396205,19.65811965811966
57,B,contrast_low,1.25,120.35393411803972,-0.0010683646769719473,19.65811965811966
57,B,contrast_low,1.5,118.60851155868129,-0.001221533235114155,20.512820512820515
57,A,gaussian_noise,0.0,0.0,0.0,0.0
57,A,gaussian_noise,0.25,7.639509538476947,-1.4868296889963481e-05,0.0
57,A,gaussian_noise,0.5,13.06249339091294,-2.152542338968843e-05,1.7094017094017093
57,A,gaussian_noise,0.75,15.898835443648302,-2.5007470826429994e-05,0.8547008547008547
57,A,gaussian_noise,1.0,15.155585442532926,-2.7733517898628334e-05,0.0
57,A,gaussian_noise,1.25,9.838065720785497,-1.802239504582843e-05,-1.7094017094017093
57,A,gaussian_noise,1.5,-1.1828128653444807,8.712451500588348e-06,0.0
57,B,gaussian_noise,0.0,0.0,0.0,0.0
57,B,gaussian_noise,0.25,7.7653848325471095,-9.116698243455228e-06,0.0
57,B,gaussian_noise,0.5,13.232611053269403,-1.3481338185075947e-05,1.7094017094017093
57,B,gaussian_noise,0.75,16.209591471015262,-1.330321776393589e-05,1.7094017094017093
57,B,gaussian_noise,1.0,15.803896061197769,-1.3431790885240925e-05,0.0
57,B,gaussian_noise,1.25,10.86377279260752,-4.6116355926846715e-06,-1.7094017094017093
57,B,gaussian_noise,1.5,0.059890763138316316,2.2125427358850574e-05,0.0
57,A,gaussian_blur,0.0,0.0,0.0,0.0
57,A,gaussian_blur,0.25,8.882732799750091,-0.00013907930495238047,1.7094017094017093
57,A,gaussian_blur,0.5,15.867776915748363,-0.0002902110373829989,4.273504273504273
57,A,gaussian_blur,0.75,20.961610427085006,-0.00043682842816631165,8.547008547008547
57,A,gaussian_blur,1.0,24.221755188784616,-0.0005712856376999436,9.401709401709402
57,A,gaussian_blur,1.25,25.71234795250473,-0.0006965654222884357,9.401709401709402
57,A,gaussian_blur,1.5,25.482448460521056,-0.0008033847239656039,8.547008547008547
57,B,gaussian_blur,0.0,0.0,0.0,0.0
57,B,gaussian_blur,0.25,9.380926915250164,-0.00014351188127357303,1.7094017094017093
57,B,gaussian_blur,0.5,16.639389393676815,-0.00030023736182921206,4.273504273504273
57,B,gaussian_blur,0.75,21.766076921546276,-0.00045247098835971434,8.547008547008547
57,B,gaussian_blur,1.0,24.842066055608193,-0.000593288225856171,9.401709401709402
57,B,gaussian_blur,1.25,25.94954213998395,-0.000723425187631493,9.401709401709402
57,B,gaussian_blur,1.5,25.15711808040759,-0.000832840196076269,8.547008547008547
58,A,brightness_dark,0.0,0.0,0.0,0.0
58,A,brightness_dark,0.25,72.38542944034126,-0.00039604505257002714,3.5714285714285716
58,A,brightness_dark,0.5,118.6059735322525,-0.0008612015796023444,3.5714285714285716
58,A,brightness_dark,0.75,142.49555844067837,-0.0013612468199725326,3.5714285714285716
58,A,brightness_dark,1.0,147.6011298699909,-0.0018357672641142776,3.5714285714285716
58,A,brightness_dark,1.25,135.7422542251658,-0.002221938685803504,3.5714285714285716
58,A,brightness_dark,1.5,100.96357880340798,-0.0025414190134220443,3.5714285714285716
58,B,brightness_dark,0.0,0.0,0.0,0.0
58,B,brightness_dark,0.25,72.83075668919358,-0.00040587761515514364,3.5714285714285716
58,B,brightness_dark,0.5,118.22146075881327,-0.0008863777049259779,3.5714285714285716
58,B,brightness_dark,0.75,139.89611531139064,-0.0014197379756812562,3.5714285714285716
58,B,brightness_dark,1.0,142.6608622997482,-0.0019238279378283648,3.5714285714285716
58,B,brightness_dark,1.25,116.10001856628895,-0.002357345560366901,3.5714285714285716
58,B,brightness_dark,1.5,105.20847631099076,-0.002752902381609721,3.5714285714285716
58,A,contrast_low,0.0,0.0,0.0,0.0
58,A,contrast_low,0.25,39.393982743041974,-0.00026264334443964045,0.0
58,A,contrast_low,0.5,63.18275057389734,-0.0005871441206440421,3.5714285714285716
58,A,contrast_low,0.75,75.00961776308029,-0.0008735489029615004,3.5714285714285716
58,A,contrast_low,1.0,76.91192787820601,-0.0009587277621293037,3.5714285714285716
58,A,contrast_low,1.25,69.41629882183615,-0.0009034001807698922,3.5714285714285716
58,A,contrast_low,1.5,52.90126043523867,-0.0008122633871303157,3.5714285714285716
58,B,contrast_low,0.0,0.0,0.0,0.0
58,B,contrast_low,0.25,38.74414385437316,-0.0002519207849050291,0.0
58,B,contrast_low,0.5,61.490123028497756,-0.0005741295110609383,3.5714285714285716
58,B,contrast_low,0.75,71.80776694672916,-0.0008167772335092343,3.5714285714285716
58,B,contrast_low,1.0,72.15489171980174,-0.0008127858572903509,3.5714285714285716
58,B,contrast_low,1.25,61.68745609638675,-0.0007079066390910449,3.5714285714285716
58,B,contrast_low,1.5,40.82567593105075,-0.0005631472820303627,3.5714285714285716
58,A,gaussian_noise,0.0,0.0,0.0,0.0
58,A,gaussian_noise,0.25,11.008259073306558,-0.00011013481108293217,0.0
58,A,gaussian_noise,0.5,20.12889374756508,-0.00023088495519995016,0.0
58,A,gaussian_noise,0.75,27.03725968440144,-0.0003613707445683273,0.0
58,A,gaussian_noise,1.0,31.28238444959318,-0.0004901640511021706,0.0
58,A,gaussian_noise,1.25,31.26580317175408,-0.0006009794057380167,0.0
58,A,gaussian_noise,1.5,25.565137752650855,-0.0006854175599849857,0.0
58,B,gaussian_noise,0.0,0.0,0.0,0.0
58,B,gaussian_noise,0.25,11.90964894494791,-0.00010223178212623134,0.0
58,B,gaussian_noise,0.5,21.828969643157073,-0.00020940352007369585,0.0
58,B,gaussian_noise,0.75,29.43882856960306,-0.00032573016088864376,0.0
58,B,gaussian_noise,1.0,34.4059749275596,-0.0004415954936840107,0.0
58,B,gaussian_noise,1.25,35.15847909278041,-0.0005352881102879859,0.0
58,B,gaussian_noise,1.5,30.181788590468948,-0.0005965227408641469,0.0
58,A,gaussian_blur,0.0,0.0,0.0,0.0
58,A,gaussian_blur,0.25,4.662854310790802,-0.00018592920890371425,0.0
58,A,gaussian_blur,0.5,7.012795395650906,-0.00033677066731834567,0.0
58,A,gaussian_blur,0.75,7.14528921160516,-0.000414551064721721,0.0
58,A,gaussian_blur,1.0,5.124369101236326,-0.0004051574707452225,0.0
58,A,gaussian_blur,1.25,0.9952017804431676,-0.00030659470556336976,0.0
58,A,gaussian_blur,1.5,-5.210814856459002,-0.0001222192383388337,0.0
58,B,gaussian_blur,0.0,0.0,0.0,0.0
58,B,gaussian_blur,0.25,4.58081934798771,-0.00018182209300260594,0.0
58,B,gaussian_blur,0.5,6.461554433392198,-0.0003219898638119633,0.0
58,B,gaussian_blur,0.75,5.775450299022156,-0.0003753191448462355,0.0
58,B,gaussian_blur,1.0,2.615054601111444,-0.0003322590472835431,0.0
58,B,gaussian_blur,1.25,-2.9506495489616604,-0.00019299696920092304,0.0
58,B,gaussian_blur,1.5,-10.866521823221031,3.9312112205893996e-05,0.0
59,A,brightness_dark,0.0,0.0,0.0,0.0
59,A,brightness_dark,0.25,76.9096854485251,-0.0005714424498769266,15.957446808510639
59,A,brightness_dark,0.5,124.31774100233298,-0.0010894254550508407,22.340425531914892
59,A,brightness_dark,0.75,151.17739588535375,-0.0016217215590575212,28.72340425531915
59,A,brightness_dark,1.0,158.9654259328539,-0.0022395040051827186,31.914893617021278
59,A,brightness_dark,1.25,152.3071984143733,-0.0028988517618614845,37.234042553191486
59,A,brightness_dark,1.5,125.82959262052896,-0.003610647084559018,39.361702127659576
59,B,brightness_dark,0.0,0.0,0.0,0.0
59,B,brightness_dark,0.25,77.58034701901045,-0.0005729177003891436,15.957446808510639
59,B,brightness_dark,0.5,124.44339940053692,-0.001087214258682907,22.340425531914892
59,B,brightness_dark,0.75,150.11910540403915,-0.0016077862189181882,28.72340425531915
59,B,brightness_dark,1.0,155.72987906027402,-0.002216931955692396,31.914893617021278
59,B,brightness_dark,1.25,134.6810575046188,-0.002873184496052563,36.170212765957444
59,B,brightness_dark,1.5,130.30244009493018,-0.003618415633676399,39.361702127659576
59,A,contrast_low,0.0,0.0,0.0,0.0
59,A,contrast_low,0.25,34.7854511172056,-0.00015541178424347885,4.25531914893617
59,A,contrast_low,0.5,54.18984368645343,-0.0003574225038761023,10.638297872340425
59,A,contrast_low,0.75,62.38572824841242,-0.0005628485970229089,15.957446808510639
59,A,contrast_low,1.0,61.2933791029661,-0.0007549127207767668,19.148936170212767
59,A,contrast_low,1.25,51.88094602982217,-0.0009210967994677302,21.27659574468085
59,A,contrast_low,1.5,34.664363604646994,-0.0010445856631945227,22.340425531914892
59,B,contrast_low,0.0,0.0,0.0,0.0
59,B,contrast_low,0.25,34.68948665935888,-0.00014600558765118357,3.1914893617021276
59,B,contrast_low,0.5,54.33882147521111,-0.0003392470684402005,8.51063829787234
59,B,contrast_low,0.75,62.8004403006239,-0.0005360123591967962,14.893617021276595
59,B,contrast_low,1.0,61.73605392273788,-0.0007282794562326878,17.02127659574468
59,B,contrast_low,1.25,51.942859905478805,-0.0008596377367009133,19.148936170212767
59,B,contrast_low,1.5,33.78557838300307,-0.0009588314615407189,17.02127659574468
59,A,gaussian_noise,0.0,0.0,0.0,0.0
59,A,gaussian_noise,0.25,10.412899838642463,-5.125064808518282e-05,1.0638297872340425
59,A,gaussian_noise,0.5,18.537823889850944,-0.00010313189602017062,1.0638297872340425
59,A,gaussian_noise,0.75,23.858899636045287,-0.00015936762743464297,0.0
59,A,gaussian_noise,1.0,25.842757985119206,-0.00019920848802150708,0.0
59,A,gaussian_noise,1.25,23.687365104889526,-0.00022667404586163096,1.0638297872340425
59,A,gaussian_noise,1.5,16.205730670905012,-0.00025057733003614434,1.0638297872340425
59,B,gaussian_noise,0.0,0.0,0.0,0.0
59,B,gaussian_noise,0.25,10.994847512827157,-4.313841585210174e-05,1.0638297872340425
59,B,gaussian_noise,0.5,19.65352368802385,-8.932019436134857e-05,1.0638297872340425
59,B,gaussian_noise,0.75,25.43522974007151,-0.00013794331731310176,0.0
59,B,gaussian_noise,1.0,27.83478394754442,-0.0001736896398099653,1.0638297872340425
59,B,gaussian_noise,1.25,26.09230683047307,-0.00019479439311460888,2.127659574468085
59,B,gaussian_noise,1.5,18.864705454061315,-0.00020177611891423206,2.127659574468085
59,A,gaussian_blur,0.0,0.0,0.0,0.0
59,A,gaussian_blur,0.25,5.581241417995921,-5.376382220218163e-05,6.382978723404255
59,A,gaussian_blur,0.5,8.984446194636675,-0.00010206034562161071,10.638297872340425
59,A,gaussian_blur,0.75,10.304563299124663,-0.00015215162396328545,10.638297872340425
59,A,gaussian_blur,1.0,9.615756775371318,-0.0001973555323340542,11.702127659574469
59,A,gaussian_blur,1.25,6.959979104544866,-0.0002443058124026419,11.702127659574469
59,A,gaussian_blur,1.5,2.3759978294875364,-0.0002898614445106327,11.702127659574469
59,B,gaussian_blur,0.0,0.0,0.0,0.0
59,B,gaussian_blur,0.25,5.719343099851489,-5.29480133614384e-05,6.382978723404255
59,B,gaussian_blur,0.5,8.9354853157276,-0.00010191347572098683,9.574468085106384
59,B,gaussian_blur,0.75,9.78941747080458,-0.00015275891715669913,10.638297872340425
59,B,gaussian_blur,1.0,8.37392448559635,-0.00019553502059899207,11.702127659574469
59,B,gaussian_blur,1.25,4.749942731644527,-0.000244922538993857,11.702127659574469
59,B,gaussian_blur,1.5,-1.0153830529870884,-0.0002883113362591248,11.702127659574469
60,A,brightness_dark,0.0,0.0,0.0,0.0
60,A,brightness_dark,0.25,72.46265600178546,-0.0003518659001452084,3.1578947368421053
60,A,brightness_dark,0.5,118.58874164622713,-0.000748128187451073,7.368421052631579
60,A,brightness_dark,0.75,140.56988523632188,-0.0012256951709855688,12.0
60,A,brightness_dark,1.0,144.86635067919954,-0.0015823104686773651,16.42105263157895
60,A,brightness_dark,1.25,130.71727844527948,-0.0018119207083136038,19.789473684210527
60,A,brightness_dark,1.5,94.2864562089313,-0.0021005420446387024,24.0
60,B,brightness_dark,0.0,0.0,0.0,0.0
60,B,brightness_dark,0.25,73.20535343695747,-0.0003598243332475241,3.1578947368421053
60,B,brightness_dark,0.5,118.95910483997199,-0.0007621858324014878,7.368421052631579
60,B,brightness_dark,0.75,139.81299368073445,-0.001236779779870249,12.0
60,B,brightness_dark,1.0,142.01229641193333,-0.0015820045751243775,17.263157894736842
60,B,brightness_dark,1.25,113.9421108342051,-0.0017863266719653687,20.210526315789473
60,B,brightness_dark,1.5,103.20866941726842,-0.002055733157663927,25.263157894736842
60,A,contrast_low,0.0,0.0,0.0,0.0
60,A,contrast_low,0.25,29.9070123305753,-0.00012473478990307886,1.894736842105263
60,A,contrast_low,0.5,44.59522395117166,-0.00027813995004715694,2.9473684210526314
60,A,contrast_low,0.75,48.12813323161673,-0.0004783374558848151,4.0
60,A,contrast_low,1.0,41.52889565194182,-0.0007121036123165262,4.0
60,A,contrast_low,1.25,26.088912816173433,-0.0009524430901987188,4.2105263157894735
