client,bank,target,candidate,DeltaC,DeltaJ,DeltaAcc
21,B,contrast_low,gaussian_blur,-0.00010593910289422888,55.22906353539693,0.0
21,A,gaussian_noise,clean,0.0,0.0,0.0
21,A,gaussian_noise,brightness_dark,-0.013068865944064735,-2911.8534479712034,0.0
21,A,gaussian_noise,contrast_low,-0.00235958505392855,-284.6621706678594,0.0
21,A,gaussian_noise,gaussian_noise,0.00021958668586695993,11.476268146948856,0.0
21,A,gaussian_noise,gaussian_blur,-0.0002487412820253807,-54.20029671761556,0.0
21,B,gaussian_noise,clean,0.0,0.0,0.0
21,B,gaussian_noise,brightness_dark,-0.012647561815119359,-1868.5486080603835,0.0
21,B,gaussian_noise,contrast_low,-0.0019210484164030516,-317.8727070879947,0.0
21,B,gaussian_noise,gaussian_noise,0.0002395049962890727,11.398106228085057,0.0
21,B,gaussian_noise,gaussian_blur,-0.00021676975311755997,-61.13089252566644,0.0
21,A,gaussian_blur,clean,0.0,0.0,0.0
21,A,gaussian_blur,brightness_dark,-0.007614027323793836,-2035.1069631209111,4.545454545454546
21,A,gaussian_blur,contrast_low,-0.0024724128765075126,25.738551201091827,-0.4132231404958678
21,A,gaussian_blur,gaussian_noise,0.0002202323964739291,-50.9669122331149,1.2396694214876034
21,A,gaussian_blur,gaussian_blur,-0.0005680291003830392,28.62907894075376,-0.4132231404958678
21,B,gaussian_blur,clean,0.0,0.0,0.0
21,B,gaussian_blur,brightness_dark,-0.007545566039499522,-1494.2209547787338,4.545454545454546
21,B,gaussian_blur,contrast_low,-0.0031560960842111864,27.677509877584043,-0.4132231404958678
21,B,gaussian_blur,gaussian_noise,0.00021358567247712246,-50.12394399289339,1.2396694214876034
21,B,gaussian_blur,gaussian_blur,-0.0005733674715932165,30.118401235807397,-0.4132231404958678
22,A,clean,clean,0.0,0.0,0.0
22,A,clean,brightness_dark,-0.016349946510459124,-5137.27881276193,-26.857142857142858
22,A,clean,contrast_low,-0.008015246884448594,-205.42614665177427,-6.857142857142857
22,A,clean,gaussian_noise,0.00017544220898461785,-14.93609895981631,-4.0
22,A,clean,gaussian_blur,-0.0009293388528394601,-26.928711580667898,0.5714285714285714
22,B,clean,clean,0.0,0.0,0.0
22,B,clean,brightness_dark,-0.016011987643436625,-3600.4287196852656,-27.428571428571427
22,B,clean,contrast_low,-0.009102538255106603,-223.19401975566052,-8.571428571428571
22,B,clean,gaussian_noise,0.000203835376321728,-13.905925150048798,-4.571428571428571
22,B,clean,gaussian_blur,-0.001001443237055913,-31.392648043941936,0.5714285714285714
22,A,brightness_dark,clean,0.0,0.0,0.0
22,A,brightness_dark,brightness_dark,-0.003055212313232218,153.35223101067388,18.285714285714285
22,A,brightness_dark,contrast_low,-0.0017574649492886228,28.712658969121236,18.857142857142858
22,A,brightness_dark,gaussian_noise,0.00011883138070087969,-56.038404956249565,0.0
22,A,brightness_dark,gaussian_blur,-0.00038019220274899425,31.795639254837937,22.857142857142858
22,B,brightness_dark,clean,0.0,0.0,0.0
22,B,brightness_dark,brightness_dark,-0.0031834474531192386,151.6114712474798,17.714285714285715
22,B,brightness_dark,contrast_low,-0.00198405706465156,24.468322738299946,20.571428571428573
22,B,brightness_dark,gaussian_noise,0.00011697587893041885,-55.42356848472309,-1.1428571428571428
22,B,brightness_dark,gaussian_blur,-0.00040898532169997856,34.38107490731832,22.285714285714285
22,A,contrast_low,clean,0.0,0.0,0.0
22,A,contrast_low,brightness_dark,-0.00279088207009009,-1497.7225678144755,-14.857142857142858
22,A,contrast_low,contrast_low,-0.0007076834705793949,67.75670750231497,20.0
22,A,contrast_low,gaussian_noise,3.2051624296130534e-05,-66.80019095475575,6.857142857142857
22,A,contrast_low,gaussian_blur,-0.00015320672583557705,44.42398890296198,4.571428571428571
22,B,contrast_low,clean,0.0,0.0,0.0
22,B,contrast_low,brightness_dark,-0.002866431530297822,-866.8151824243421,-13.714285714285714
22,B,contrast_low,contrast_low,-0.0006806124790449751,71.61504097666574,22.285714285714285
22,B,contrast_low,gaussian_noise,3.281529082560644e-05,-64.88978067510142,6.285714285714286
22,B,contrast_low,gaussian_blur,-0.00016537698304027983,46.34583020696539,5.142857142857143
22,A,gaussian_noise,clean,0.0,0.0,0.0
22,A,gaussian_noise,brightness_dark,-0.012688855587385268,-4782.250599957334,-21.714285714285715
22,A,gaussian_noise,contrast_low,-0.0043797656873362425,-422.58640824915483,-8.571428571428571
22,A,gaussian_noise,gaussian_noise,0.00011024552845282807,21.361560076940364,-0.5714285714285714
22,A,gaussian_noise,gaussian_blur,-0.0010094523149795217,-79.9932091804701,-4.0
22,B,gaussian_noise,clean,0.0,0.0,0.0
22,B,gaussian_noise,brightness_dark,-0.012296342662440035,-3071.444430513274,-21.714285714285715
22,B,gaussian_noise,contrast_low,-0.00192792634471188,-474.4499086466499,-9.714285714285714
22,B,gaussian_noise,gaussian_noise,0.00013989182506234663,23.153872526167714,0.0
22,B,gaussian_noise,gaussian_blur,-0.001085823016253091,-91.99902584626301,-4.571428571428571
22,A,gaussian_blur,clean,0.0,0.0,0.0
22,A,gaussian_blur,brightness_dark,-0.011822579061855642,-3288.96286789308,-22.285714285714285
22,A,gaussian_blur,contrast_low,-0.006587892969424669,-43.617739939521385,8.0
22,A,gaussian_blur,gaussian_noise,0.00011255427003242628,-40.64031747560652,-4.0
22,A,gaussian_blur,gaussian_blur,-0.0008186012022934046,13.433284416156422,8.0
22,B,gaussian_blur,clean,0.0,0.0,0.0
22,B,gaussian_blur,brightness_dark,-0.012144353265220547,-2378.52787377739,-22.285714285714285
22,B,gaussian_blur,contrast_low,-0.007322115263957863,-42.164860103856284,9.714285714285714
22,B,gaussian_blur,gaussian_noise,9.58183958532379e-05,-39.173296117930335,-5.142857142857143
22,B,gaussian_blur,gaussian_blur,-0.0008771881251951434,13.388773998571455,8.571428571428571
23,A,clean,clean,0.0,0.0,0.0
23,A,clean,brightness_dark,-0.016017637303859675,-6678.370024533941,-1.4285714285714286
23,A,clean,contrast_low,-0.0012958185347528872,-263.0831870001514,-17.857142857142858
23,A,clean,gaussian_noise,-8.689596864957334e-05,-9.743735421044082,4.285714285714286
23,A,clean,gaussian_blur,-0.00022638754494188566,-36.515734785323424,-4.285714285714286
23,B,clean,clean,0.0,0.0,0.0
23,B,clean,brightness_dark,-0.0157766585275295,-4745.626836897944,0.0
23,B,clean,contrast_low,-0.0011651667759422298,-288.086400175518,-21.428571428571427
23,B,clean,gaussian_noise,-1.7469727115499746e-05,-8.740142941263363,3.5714285714285716
23,B,clean,gaussian_blur,-0.00020269213289411453,-42.73207091189595,-4.285714285714286
23,A,brightness_dark,clean,0.0,0.0,0.0
23,A,brightness_dark,brightness_dark,-0.002834278693338328,140.44178823889786,13.571428571428571
23,A,brightness_dark,contrast_low,-0.0007209250825954403,16.010253742707278,-11.428571428571429
23,A,brightness_dark,gaussian_noise,9.056571066606693e-05,-51.66412145106432,-1.4285714285714286
23,A,brightness_dark,gaussian_blur,-0.0002950132610940318,28.43530387033792,0.7142857142857143
23,B,brightness_dark,clean,0.0,0.0,0.0
23,B,brightness_dark,brightness_dark,-0.002902710122936575,138.0293452212063,13.571428571428571
23,B,brightness_dark,contrast_low,-0.0007059439209348927,7.381218192675533,-10.714285714285714
23,B,brightness_dark,gaussian_noise,8.69225934233877e-05,-50.71366170921846,-1.4285714285714286
23,B,brightness_dark,gaussian_blur,-0.00032731860858649484,30.481668076843846,0.0
23,A,contrast_low,clean,0.0,0.0,0.0
23,A,contrast_low,brightness_dark,-0.0033132277171778976,-905.0592055986233,-5.714285714285714
23,A,contrast_low,contrast_low,-0.001215828628156054,71.1807241194242,0.7142857142857143
23,A,contrast_low,gaussian_noise,5.398651471148053e-05,-67.68363734629526,7.142857142857143
23,A,contrast_low,gaussian_blur,-0.00023883433136695503,44.65250168282165,-4.285714285714286
23,B,contrast_low,clean,0.0,0.0,0.0
23,B,contrast_low,brightness_dark,-0.003256072181927254,-557.1613905301679,-5.714285714285714
23,B,contrast_low,contrast_low,-0.001349881928549765,72.49792541919369,-0.7142857142857143
23,B,contrast_low,gaussian_noise,5.154948499761674e-05,-65.39969813791797,5.714285714285714
23,B,contrast_low,gaussian_blur,-0.00025390906515020275,46.736025356497095,-4.285714285714286
23,A,gaussian_noise,clean,0.0,0.0,0.0
23,A,gaussian_noise,brightness_dark,-0.021243620447473428,-4683.912456635652,-2.857142857142857
23,A,gaussian_noise,contrast_low,-0.0002802820166179546,-457.67654212227967,-22.857142857142858
23,A,gaussian_noise,gaussian_noise,-4.1650174319684836e-05,24.54935033479134,7.142857142857143
23,A,gaussian_noise,gaussian_blur,2.3772948378470403e-05,-86.17918754504632,-12.142857142857142
23,B,gaussian_noise,clean,0.0,0.0,0.0
23,B,gaussian_noise,brightness_dark,-0.021336836637871944,-3064.1197600827713,-2.142857142857143
23,B,gaussian_noise,contrast_low,-0.0008358501264220416,-513.3745655328844,-29.285714285714285
23,B,gaussian_noise,gaussian_noise,3.819935573045165e-05,26.037696919288493,5.0
23,B,gaussian_noise,gaussian_blur,0.00011692023851879278,-99.3438685858813,-13.571428571428571
23,A,gaussian_blur,clean,0.0,0.0,0.0
23,A,gaussian_blur,brightness_dark,-0.013742830931137711,-3290.6090731555564,-5.714285714285714
23,A,gaussian_blur,contrast_low,-0.0032145680165231124,-66.75101205637353,-7.857142857142857
23,A,gaussian_blur,gaussian_noise,-2.7089603185878088e-06,-37.14029222625588,4.285714285714286
23,A,gaussian_blur,gaussian_blur,-0.0006565936343346135,9.44895535696511,-2.857142857142857
23,B,gaussian_blur,clean,0.0,0.0,0.0
23,B,gaussian_blur,brightness_dark,-0.013625586546039936,-2474.3406001542744,-7.142857142857143
23,B,gaussian_blur,contrast_low,-0.0030629893151393425,-63.928607447263246,-10.0
23,B,gaussian_blur,gaussian_noise,3.893653038589302e-05,-36.02365435984258,4.285714285714286
23,B,gaussian_blur,gaussian_blur,-0.0007292951114406224,9.065384443402657,-2.857142857142857
24,A,clean,clean,0.0,0.0,0.0
24,A,clean,brightness_dark,-0.01231179416875619,-5353.557229196772,3.910614525139665
24,A,clean,contrast_low,-0.0018717610792522536,-268.3943665121847,-0.5586592178770949
24,A,clean,gaussian_noise,-0.00014538644837042234,-9.079888384243171,0.0
24,A,clean,gaussian_blur,-0.00018941506322540155,-38.48798157207019,0.5586592178770949
24,B,clean,clean,0.0,0.0,0.0
24,B,clean,brightness_dark,-0.012076737803409836,-3694.381317850021,4.4692737430167595
24,B,clean,contrast_low,-0.001467699874269414,-309.6390186874824,-0.5586592178770949
24,B,clean,gaussian_noise,-7.936464501779195e-05,-8.623019435293356,-0.5586592178770949
24,B,clean,gaussian_blur,-0.00020732488515203418,-46.27761675294447,0.5586592178770949
24,A,brightness_dark,clean,0.0,0.0,0.0
24,A,brightness_dark,brightness_dark,-0.0020985549296907535,156.01855187225885,2.2346368715083798
24,A,brightness_dark,contrast_low,-0.0012661571028680222,20.198241681075217,1.1173184357541899
24,A,brightness_dark,gaussian_noise,6.787519885432971e-05,-52.360644851416964,-0.5586592178770949
24,A,brightness_dark,gaussian_blur,-0.0003384656059089477,27.430151880760945,0.0
24,B,brightness_dark,clean,0.0,0.0,0.0
24,B,brightness_dark,brightness_dark,-0.0021336471500437134,151.98456336129692,2.2346368715083798
24,B,brightness_dark,contrast_low,-0.0014605367306044959,12.275181799457869,0.0
24,B,brightness_dark,gaussian_noise,8.289455681156216e-05,-51.86309488694337,0.0
24,B,brightness_dark,gaussian_blur,-0.00035700852862039195,29.32326707152606,0.0
24,A,contrast_low,clean,0.0,0.0,0.0
24,A,contrast_low,brightness_dark,-0.003177563904754737,-1516.6659271943327,0.5586592178770949
24,A,contrast_low,contrast_low,-0.0008393549319041568,86.04602555851497,0.0
24,A,contrast_low,gaussian_noise,4.765367543234871e-05,-72.74187966863931,0.0
24,A,contrast_low,gaussian_blur,-0.00012911655022038523,49.648483895391315,0.0
24,B,contrast_low,clean,0.0,0.0,0.0
24,B,contrast_low,brightness_dark,-0.0029924147938912215,-921.4998815907136,0.5586592178770949
24,B,contrast_low,contrast_low,-0.0009971708115400948,84.08504240786537,0.0
24,B,contrast_low,gaussian_noise,4.765248735318751e-05,-71.00015811274376,0.0
24,B,contrast_low,gaussian_blur,-0.00013327610094087842,51.811511655625935,0.0
24,A,gaussian_noise,clean,0.0,0.0,0.0
24,A,gaussian_noise,brightness_dark,-0.011133214106125713,-4747.049520192762,3.910614525139665
24,A,gaussian_noise,contrast_low,0.0018013746962859522,-489.9116520532525,-0.5586592178770949
24,A,gaussian_noise,gaussian_noise,-0.00024657822417298346,23.7556830184336,-1.1173184357541899
24,A,gaussian_noise,gaussian_blur,0.0006037147742622489,-92.94776725869963,0.0
24,B,gaussian_noise,clean,0.0,0.0,0.0
24,B,gaussian_noise,brightness_dark,-0.010925893008542933,-2967.4997995617427,3.910614525139665
24,B,gaussian_noise,contrast_low,0.0022206974382626143,-573.8183517186551,-0.5586592178770949
24,B,gaussian_noise,gaussian_noise,-0.00017797205989119724,25.478166130820696,-1.1173184357541899
24,B,gaussian_noise,gaussian_blur,0.000751600481926378,-109.03233817906266,0.0
24,A,gaussian_blur,clean,0.0,0.0,0.0
24,A,gaussian_blur,brightness_dark,-0.015122735846352757,-3564.4884598559215,6.145251396648045
24,A,gaussian_blur,contrast_low,-0.002253777397982274,-62.18871159340722,3.910614525139665
24,A,gaussian_blur,gaussian_noise,-5.6144923367524094e-05,-38.09469447189039,0.5586592178770949
24,A,gaussian_blur,gaussian_blur,-0.0003078487873057604,10.871840434350258,1.675977653631285
24,B,gaussian_blur,clean,0.0,0.0,0.0
24,B,gaussian_blur,brightness_dark,-0.013972292729060188,-2675.74161319197,6.70391061452514
24,B,gaussian_blur,contrast_low,-0.002170917367140043,-71.32342303456359,3.910614525139665
24,B,gaussian_blur,gaussian_noise,-1.050459942097395e-05,-36.90263455656388,0.5586592178770949
24,B,gaussian_blur,gaussian_blur,-0.0002856404794348397,9.994311835289935,1.675977653631285
25,A,clean,clean,0.0,0.0,0.0
25,A,clean,brightness_dark,-0.011374531928593001,-4029.25787178449,-8.333333333333334
25,A,clean,contrast_low,-0.0016605824499322883,-184.99645307522343,2.7777777777777777
25,A,clean,gaussian_noise,-3.007892434786193e-05,-16.747736186661832,-5.555555555555555
25,A,clean,gaussian_blur,-0.00018416488295552522,-21.99748900581666,0.0
25,B,clean,clean,0.0,0.0,0.0
25,B,clean,brightness_dark,-0.011198572189662888,-2970.145848292152,-8.333333333333334
25,B,clean,contrast_low,-0.0025140976080964775,-209.32013308072035,0.0
25,B,clean,gaussian_noise,-7.75730609230878e-06,-16.237443462273585,-5.555555555555555
25,B,clean,gaussian_blur,-0.0001748602670941712,-26.913066105310644,0.0
25,A,brightness_dark,clean,0.0,0.0,0.0
25,A,brightness_dark,brightness_dark,-0.002158292659627429,144.55425258857446,27.77777777777778
25,A,brightness_dark,contrast_low,-0.0013671075879270484,20.008516825845618,22.22222222222222
25,A,brightness_dark,gaussian_noise,5.23650131476509e-05,-54.87821777459419,-2.7777777777777777
25,A,brightness_dark,gaussian_blur,-0.00025581509251706633,29.813668798148683,16.666666666666668
25,B,brightness_dark,clean,0.0,0.0,0.0
25,B,brightness_dark,brightness_dark,-0.002155650528596521,141.5803422428544,27.77777777777778
25,B,brightness_dark,contrast_low,-0.0014058937767922114,16.90424993082121,22.22222222222222
25,B,brightness_dark,gaussian_noise,5.757574606386415e-05,-54.24012735486758,-2.7777777777777777
25,B,brightness_dark,gaussian_blur,-0.000285546458355995,32.4515449748032,16.666666666666668
25,A,contrast_low,clean,0.0,0.0,0.0
25,A,contrast_low,brightness_dark,-0.0012374844887980156,-1036.225400595989,2.7777777777777777
25,A,contrast_low,contrast_low,-0.0005762867787573163,67.8305336066473,22.22222222222222
25,A,contrast_low,gaussian_noise,2.5929734444361612e-05,-65.3623827353498,2.7777777777777777
25,A,contrast_low,gaussian_blur,-9.565559513072648e-05,43.81567101465235,5.555555555555555
25,B,contrast_low,clean,0.0,0.0,0.0
25,B,contrast_low,brightness_dark,-0.0012475682069576265,-677.8115690276273,0.0
25,B,contrast_low,contrast_low,-0.0005627045887550382,69.07656626299006,22.22222222222222
25,B,contrast_low,gaussian_noise,1.934127965162025e-05,-63.49215273510204,2.7777777777777777
25,B,contrast_low,gaussian_blur,-0.00010468651148435036,45.62584110951569,5.555555555555555
25,A,gaussian_noise,clean,0.0,0.0,0.0
25,A,gaussian_noise,brightness_dark,-0.01296995389110685,-3576.238263418804,-5.555555555555555
25,A,gaussian_noise,contrast_low,-0.0007438211618865779,-412.9962076994644,-2.7777777777777777
25,A,gaussian_noise,gaussian_noise,0.00021167187487727574,20.271256895516892,0.0
25,A,gaussian_noise,gaussian_blur,-0.0004917221664449242,-79.70403171218162,-2.7777777777777777
25,B,gaussian_noise,clean,0.0,0.0,0.0
25,B,gaussian_noise,brightness_dark,-0.01290606135436084,-2347.6766923263353,-5.555555555555555
25,B,gaussian_noise,contrast_low,-0.001030019634986334,-474.7190168918726,-2.7777777777777777
25,B,gaussian_noise,gaussian_noise,0.00025146701486017256,22.01561231045248,0.0
25,B,gaussian_noise,gaussian_blur,-0.0004615403463195792,-92.47951709644043,-2.7777777777777777
25,A,gaussian_blur,clean,0.0,0.0,0.0
25,A,gaussian_blur,brightness_dark,-0.011786554450822068,-2443.565405045391,-16.666666666666668
25,A,gaussian_blur,contrast_low,-0.0009360331661582609,-42.531519551258796,5.555555555555555
25,A,gaussian_blur,gaussian_noise,-5.1365682461866364e-05,-39.17315478705814,-8.333333333333334
25,A,gaussian_blur,gaussian_blur,-0.000402508446301257,13.067147799732282,5.555555555555555
25,B,gaussian_blur,clean,0.0,0.0,0.0
25,B,gaussian_blur,brightness_dark,-0.01164139126756945,-1910.7998508397445,-16.666666666666668
25,B,gaussian_blur,contrast_low,-0.0009211884215352432,-45.604874848134955,5.555555555555555
25,B,gaussian_blur,gaussian_noise,-3.166376146815407e-05,-38.04338176931675,-5.555555555555555
25,B,gaussian_blur,gaussian_blur,-0.00044486161620576345,12.58022086026199,5.555555555555555
26,A,clean,clean,0.0,0.0,0.0
26,A,clean,brightness_dark,-0.01386445175025007,-1563.5783611274878,-21.47887323943662
26,A,clean,contrast_low,-0.0030353789697676195,-78.95954595902757,-41.54929577464789
26,A,clean,gaussian_noise,0.0001874929568702851,-25.983628446295754,-5.28169014084507
26,A,clean,gaussian_blur,-0.001154644129747588,-1.8879263109177238,-8.098591549295774
26,B,clean,clean,0.0,0.0,0.0
26,B,clean,brightness_dark,-0.014624228019294642,-1098.788728824479,-22.535211267605632
26,B,clean,contrast_low,-0.002519197521178548,-87.04266681843886,-47.183098591549296
26,B,clean,gaussian_noise,0.00020155276069132983,-25.993461583669646,-4.225352112676056
26,B,clean,gaussian_blur,-0.0012800556987243301,-2.779710146573432,-9.859154929577464
26,A,brightness_dark,clean,0.0,0.0,0.0
26,A,brightness_dark,brightness_dark,-0.0015641067363728616,198.469624784464,17.253521126760564
26,A,brightness_dark,contrast_low,-0.0009115335951501343,58.541375023826106,-9.154929577464788
26,A,brightness_dark,gaussian_noise,3.028818646430635e-05,-65.22887415939545,-18.309859154929576
26,A,brightness_dark,gaussian_blur,-0.00013791073045635863,43.00418554496167,15.140845070422536
26,B,brightness_dark,clean,0.0,0.0,0.0
26,B,brightness_dark,brightness_dark,-0.0016085354016129407,197.80698663222267,16.549295774647888
26,B,brightness_dark,contrast_low,-0.0009983158504125842,64.37950682963339,-19.014084507042252
26,B,brightness_dark,gaussian_noise,3.161945177427016e-05,-64.7297132653265,-13.732394366197184
26,B,brightness_dark,gaussian_blur,-0.0001490765723810783,46.876849055883724,15.492957746478874
26,A,contrast_low,clean,0.0,0.0,0.0
26,A,contrast_low,brightness_dark,-0.001299114740874273,-462.66659111379204,2.464788732394366
26,A,contrast_low,contrast_low,-0.0007743126500615308,105.76118151939681,3.5211267605633805
26,A,contrast_low,gaussian_noise,4.6875405439431175e-05,-72.85020318583659,-14.43661971830986
26,A,contrast_low,gaussian_blur,-0.00011855291934607202,52.34249287016017,8.80281690140845
26,B,contrast_low,clean,0.0,0.0,0.0
26,B,contrast_low,brightness_dark,-0.0013842446884560903,-269.06167558826235,1.7605633802816902
26,B,contrast_low,contrast_low,-0.0007638982492830384,105.82801031205953,3.8732394366197185
26,B,contrast_low,gaussian_noise,4.089198546267336e-05,-71.09203767122665,-6.690140845070423
26,B,contrast_low,gaussian_blur,-0.00012428377161896134,54.789055019331926,9.507042253521126
26,A,gaussian_noise,clean,0.0,0.0,0.0
26,A,gaussian_noise,brightness_dark,-0.016946965565700436,-1851.8869645127484,-22.183098591549296
26,A,gaussian_noise,contrast_low,0.0003196829914416696,-286.95073982054754,-60.91549295774648
26,A,gaussian_noise,gaussian_noise,0.0001980153627112952,15.547859693020602,-2.816901408450704
26,A,gaussian_noise,gaussian_blur,-0.001285592144860237,-56.319927025948274,-21.12676056338028
26,B,gaussian_noise,clean,0.0,0.0,0.0
26,B,gaussian_noise,brightness_dark,-0.01748253554819846,-1280.3627174638464,-23.943661971830984
26,B,gaussian_noise,contrast_low,0.001221672486749689,-325.629402817005,-64.78873239436619
26,B,gaussian_noise,gaussian_noise,0.0002564317045225953,15.183569484575862,-0.704225352112676
26,B,gaussian_noise,gaussian_blur,-0.0014118831044578092,-63.604480801118115,-24.64788732394366
26,A,gaussian_blur,clean,0.0,0.0,0.0
26,A,gaussian_blur,brightness_dark,-0.009182821624886707,-935.7821170728968,-15.845070422535212
26,A,gaussian_blur,contrast_low,-0.004900596282176684,28.56201441821454,-21.12676056338028
26,A,gaussian_blur,gaussian_noise,0.00015322234450253734,-48.6410563247136,-9.154929577464788
26,A,gaussian_blur,gaussian_blur,-0.000774367089086921,28.20797075826401,3.1690140845070425
26,B,gaussian_blur,clean,0.0,0.0,0.0
26,B,gaussian_blur,brightness_dark,-0.009977830621716055,-708.3317514712721,-16.197183098591548
26,B,gaussian_blur,contrast_low,-0.004994790476543733,30.07251886222015,-20.422535211267604
26,B,gaussian_blur,gaussian_noise,0.00014976648964966062,-48.26433127909384,-4.929577464788732
26,B,gaussian_blur,gaussian_blur,-0.0008336180860443081,29.815329641437202,3.1690140845070425
27,A,clean,clean,0.0,0.0,0.0
27,A,clean,brightness_dark,-0.02717883037771357,-5120.5983533638555,-27.17948717948718
27,A,clean,contrast_low,0.002458470718093026,-306.51799524913895,14.871794871794872
27,A,clean,gaussian_noise,-3.6820658367716155e-05,-6.123723991552584,-10.256410256410257
27,A,clean,gaussian_blur,0.0007750393170274446,-45.075580225457585,10.256410256410257
27,B,clean,clean,0.0,0.0,0.0
27,B,clean,brightness_dark,-0.02730747584087715,-3705.7995747689242,-28.205128205128204
27,B,clean,contrast_low,0.002845866282964381,-360.1298455987627,15.384615384615385
27,B,clean,gaussian_noise,3.299375572413544e-05,-4.309536359141294,-9.743589743589743
27,B,clean,gaussian_blur,0.0009256246562136215,-54.47139155830979,10.76923076923077
27,A,brightness_dark,clean,0.0,0.0,0.0
27,A,brightness_dark,brightness_dark,-0.0014179249358106643,154.34837849370004,62.56410256410256
27,A,brightness_dark,contrast_low,-1.487489180773639e-05,1.1356159909987014,73.84615384615384
27,A,brightness_dark,gaussian_noise,5.451417771476063e-05,-52.16350965959447,-12.820512820512821
27,A,brightness_dark,gaussian_blur,-6.407817013610103e-05,25.674451236576203,54.35897435897436
27,B,brightness_dark,clean,0.0,0.0,0.0
27,B,brightness_dark,brightness_dark,-0.001500759867350715,148.86869932930074,62.56410256410256
27,B,brightness_dark,contrast_low,8.940897666080607e-06,-11.204734844199322,75.38461538461539
27,B,brightness_dark,gaussian_noise,6.857814132030324e-05,-51.47519483645277,-10.76923076923077
27,B,brightness_dark,gaussian_blur,-6.994400172795107e-05,27.169467077882416,55.38461538461539
27,A,contrast_low,clean,0.0,0.0,0.0
27,A,contrast_low,brightness_dark,-0.0037921988013009823,-927.0842074513336,8.717948717948717
27,A,contrast_low,contrast_low,-0.0013633730687150156,79.45507689222234,63.58974358974359
27,A,contrast_low,gaussian_noise,7.407013430223554e-05,-70.32103603067966,-3.58974358974359
27,A,contrast_low,gaussian_blur,-0.00028633107927953467,47.82315905848943,25.641025641025642
27,B,contrast_low,clean,0.0,0.0,0.0
27,B,contrast_low,brightness_dark,-0.003606889025642902,-553.0687904141953,8.205128205128204
27,B,contrast_low,contrast_low,-0.0011147916478975008,76.20755916649803,69.74358974358974
27,B,contrast_low,gaussian_noise,6.446349782683288e-05,-68.03747263633612,-3.58974358974359
27,B,contrast_low,gaussian_blur,-0.0002960831764516653,49.58904175672478,27.17948717948718
27,A,gaussian_noise,clean,0.0,0.0,0.0
27,A,gaussian_noise,brightness_dark,-0.026553342848330577,-4178.3453356491,-17.94871794871795
27,A,gaussian_noise,contrast_low,0.0028933270577339056,-515.0215835600329,12.307692307692308
27,A,gaussian_noise,gaussian_noise,-0.00045729793288591886,26.787779674346723,-6.666666666666667
27,A,gaussian_noise,gaussian_blur,0.0016564733632354219,-97.11857207282102,8.717948717948717
27,B,gaussian_noise,clean,0.0,0.0,0.0
27,B,gaussian_noise,brightness_dark,-0.02662584875946196,-2823.420338598152,-19.487179487179485
27,B,gaussian_noise,contrast_low,0.0030273703903446413,-608.6187492042674,12.307692307692308
27,B,gaussian_noise,gaussian_noise,-0.0004250847915187369,29.892548369336353,-7.6923076923076925
27,B,gaussian_noise,gaussian_blur,0.0017952160218855653,-114.7179635128119,8.717948717948717
27,A,gaussian_blur,clean,0.0,0.0,0.0
27,A,gaussian_blur,brightness_dark,-0.024684170607302228,-2837.2266899185474,-18.46153846153846
27,A,gaussian_blur,contrast_low,-0.00133440956096962,-70.38721375868843,38.46153846153846
27,A,gaussian_blur,gaussian_noise,0.00017857614169458852,-36.958563851513276,-12.820512820512821
27,A,gaussian_blur,gaussian_blur,-0.0006336905867389288,8.807604178403018,25.128205128205128
27,B,gaussian_blur,clean,0.0,0.0,0.0
27,B,gaussian_blur,brightness_dark,-0.0245853628414436,-2233.653885300772,-20.0
27,B,gaussian_blur,contrast_low,-0.00017474727181840833,-81.39961097030199,40.51282051282051
27,B,gaussian_blur,gaussian_noise,0.0001595197195417516,-35.52335402468994,-11.282051282051283
27,B,gaussian_blur,gaussian_blur,-0.0005706354921385355,7.0247748332788404,27.17948717948718
28,A,clean,clean,0.0,0.0,0.0
28,A,clean,brightness_dark,-0.014669692124594316,-3075.92999716224,-11.538461538461538
28,A,clean,contrast_low,-0.0013374043730603976,-90.78278539520878,-11.538461538461538
28,A,clean,gaussian_noise,0.00031694445079362725,-29.869088119638526,-3.8461538461538463
28,A,clean,gaussian_blur,-0.0007145015602148222,-1.2664835039776818,-7.6923076923076925
28,B,clean,clean,0.0,0.0,0.0
28,B,clean,brightness_dark,-0.014610372516323251,-2234.0461759122645,-11.538461538461538
28,B,clean,contrast_low,-0.0008571316324699914,-102.84949110309189,-15.384615384615385
28,B,clean,gaussian_noise,0.00032598056353160074,-29.7090645586102,-3.8461538461538463
28,B,clean,gaussian_blur,-0.0007096086595303349,-2.7644383981385374,-7.6923076923076925
28,A,brightness_dark,clean,0.0,0.0,0.0
28,A,brightness_dark,brightness_dark,-0.002270640409564736,196.365706667249,7.6923076923076925
28,A,brightness_dark,contrast_low,-0.0006501582491050801,57.55682257095475,15.384615384615385
28,A,brightness_dark,gaussian_noise,6.811849886883577e-05,-63.90723628491304,0.0
28,A,brightness_dark,gaussian_blur,-0.000167213109345134,41.832381239751555,0.0
28,B,brightness_dark,clean,0.0,0.0,0.0
28,B,brightness_dark,brightness_dark,-0.002416725779373908,195.94826474165112,7.6923076923076925
28,B,brightness_dark,contrast_low,-0.0007582645486203724,59.204723387191166,15.384615384615385
