client,bank,target,entropy,max_class_fraction,T009,T010,T011,C_zero,agreement_zero,C_true,agreement_true,C_selected,agreement_selected,true_query_accuracy,selected_query_accuracy,query_best_states,query_best_accuracy
39,A,gaussian_blur,-0.0,1.0,gaussian_blur,gaussian_blur,gaussian_noise,0.0038729569985348697,1.0,0.005141451282885606,0.8500000000000001,0.0035180546208207417,1.0,48.75,66.875,gaussian_noise,66.875
39,B,gaussian_blur,-0.0,1.0,gaussian_blur,gaussian_blur,gaussian_noise,0.0038729569985348697,1.0,0.005210056204868036,0.8,0.0035033511857277206,1.0,45.625,64.375,gaussian_noise,64.375
40,B,clean,-0.0,1.0,clean,clean,contrast_low,0.0057234276933464095,0.8500000000000001,0.0057234276933464095,0.8500000000000001,0.005151052805392648,1.0,0.8,0.4,gaussian_blur,1.2
40,A,gaussian_blur,-0.0,1.0,gaussian_blur,gaussian_blur,gaussian_noise,0.0033423464506221814,0.8500000000000001,0.0044601007959714735,0.8500000000000001,0.002963486842462518,0.9500000000000001,1.2,2.8000000000000003,gaussian_noise,2.8
40,B,gaussian_blur,-0.0,1.0,gaussian_blur,gaussian_blur,gaussian_noise,0.0033423464506221814,0.8500000000000001,0.004421211181575431,0.8500000000000001,0.0029734748494449972,0.9500000000000001,1.2,2.8000000000000003,gaussian_noise,2.8
41,A,clean,0.34739336316427083,0.75,clean,clean,gaussian_noise,0.004458751795904552,0.75,0.004458751795904552,0.75,0.003981968993021347,0.9,10.0,12.0,brightness_dark,13.0
41,B,clean,0.34739336316427083,0.75,clean,clean,gaussian_noise,0.004458751795904552,0.75,0.004458751795904552,0.75,0.0039192578405876765,0.9500000000000001,10.0,12.0,brightness_dark,13.0
41,A,gaussian_blur,0.34739336316427083,0.75,gaussian_blur,gaussian_blur,gaussian_noise,0.003170412441536891,0.8500000000000001,0.004840197781486458,0.75,0.0027860489395683105,0.8500000000000001,10.0,13.0,brightness_dark,15.0
41,B,gaussian_blur,0.34739336316427083,0.75,gaussian_blur,gaussian_blur,gaussian_noise,0.003170412441536891,0.8500000000000001,0.00495989360499457,0.75,0.0027898946684061423,0.8500000000000001,10.0,13.0,brightness_dark,15.0
42,A,gaussian_blur,0.4023767052555694,0.55,gaussian_blur,gaussian_blur,gaussian_noise,0.0018242576287579436,0.9,0.0023830308914633345,0.9,0.0016429708405754355,0.9500000000000001,51.5625,48.75,gaussian_blur,51.5625
42,B,gaussian_blur,0.4023767052555694,0.55,gaussian_blur,gaussian_blur,gaussian_noise,0.0018242576287579436,0.9,0.00241991510486544,0.9500000000000001,0.0016427127139478125,0.9,50.31250000000001,47.8125,contrast_low|gaussian_blur,50.3125
43,A,gaussian_blur,0.29228525323862886,0.6,gaussian_blur,gaussian_blur,clean,0.0016947361759406872,0.9500000000000001,0.0025416108276787894,0.9500000000000001,0.0016947361759406872,0.9500000000000001,6.565656565656567,7.07070707070707,gaussian_noise,11.616161616161616
43,B,gaussian_blur,0.29228525323862886,0.6,gaussian_blur,gaussian_blur,clean,0.0016947361759406872,0.9500000000000001,0.0025520244151429838,0.9500000000000001,0.0016947361759406872,0.9500000000000001,6.565656565656567,7.07070707070707,gaussian_noise,11.11111111111111
44,A,clean,0.3670280240301799,0.55,clean,clean,contrast_low,0.006105940932538356,0.9,0.006105940932538356,0.9,0.002667054238036915,0.9500000000000001,22.972972972972975,12.162162162162163,brightness_dark|gaussian_noise,24.324324324324323
44,B,clean,0.3670280240301799,0.55,clean,clean,contrast_low,0.006105940932538356,0.9,0.006105940932538356,0.9,0.0016423491134452497,1.0,22.972972972972975,9.45945945945946,gaussian_noise,25.675675675675677
44,A,gaussian_blur,0.3670280240301799,0.55,gaussian_blur,gaussian_blur,gaussian_noise,0.0036793264904257023,0.9,0.005133296811269994,0.8500000000000001,0.003233537031777289,0.9500000000000001,20.27027027027027,24.324324324324326,gaussian_noise,24.324324324324323
44,B,gaussian_blur,0.3670280240301799,0.55,gaussian_blur,gaussian_blur,gaussian_noise,0.0036793264904257023,0.9,0.005061036559228421,0.8500000000000001,0.0032591198273269,0.9500000000000001,20.27027027027027,22.972972972972975,gaussian_noise,22.972972972972972
45,A,clean,0.3076310099728432,0.8,gaussian_blur,gaussian_blur,gaussian_noise,0.0028661309281632352,0.9500000000000001,0.0028661309281632352,0.9500000000000001,0.0025665500988183492,0.9500000000000001,46.15384615384615,53.84615384615385,gaussian_noise,53.84615384615385
45,B,clean,0.3076310099728432,0.8,gaussian_blur,gaussian_blur,gaussian_noise,0.0028661309281632352,0.9500000000000001,0.0028661309281632352,0.9500000000000001,0.0025260669306138824,0.9500000000000001,46.15384615384615,53.84615384615385,gaussian_noise,53.84615384615385
45,A,gaussian_blur,0.3076310099728432,0.8,gaussian_blur,gaussian_blur,clean,0.0018535707966651051,0.9500000000000001,0.00265737259120452,0.9,0.0018535707966651051,0.9500000000000001,30.76923076923077,61.53846153846154,gaussian_noise,76.92307692307692
45,B,gaussian_blur,0.3076310099728432,0.8,gaussian_blur,gaussian_blur,gaussian_noise,0.0018535707966651051,0.9500000000000001,0.002705225326547517,1.0,0.0016448454845180743,0.9500000000000001,30.76923076923077,76.92307692307693,gaussian_noise,76.92307692307692
46,A,clean,0.1712847410710057,0.9,clean,clean,gaussian_noise,0.0027546534604548927,0.8500000000000001,0.0027546534604548927,0.8500000000000001,0.0026250039781689108,0.8500000000000001,15.18987341772152,15.18987341772152,brightness_dark,50.63291139240506
46,B,clean,0.1712847410710057,0.9,clean,clean,gaussian_noise,0.0027546534604548927,0.8500000000000001,0.0027546534604548927,0.8500000000000001,0.0025963773764479166,0.8500000000000001,15.18987341772152,15.18987341772152,brightness_dark,50.63291139240506
46,A,gaussian_blur,0.1712847410710057,0.9,gaussian_blur,gaussian_blur,gaussian_noise,0.0018576982127109282,0.8500000000000001,0.0023379617242987364,0.8,0.0017171847016094468,0.9,11.39240506329114,13.924050632911392,brightness_dark,48.10126582278481
46,B,gaussian_blur,0.1712847410710057,0.9,gaussian_blur,gaussian_blur,gaussian_noise,0.0018576982127109282,0.8500000000000001,0.002346306893314484,0.8500000000000001,0.0017194592746620663,0.9,11.39240506329114,13.924050632911392,brightness_dark,48.10126582278481
47,A,clean,0.5660814954471801,0.5,clean,clean,gaussian_noise,0.0019047285209237515,0.9,0.0019047285209237515,0.9,0.0018210347188033283,0.9500000000000001,62.5,62.5,clean|gaussian_noise|gaussian_blur,62.5
47,B,clean,0.5660814954471801,0.5,clean,clean,gaussian_noise,0.0019047285209237515,0.9,0.0019047285209237515,0.9,0.0017691047308267959,0.9,62.5,62.5,clean|gaussian_noise,62.5
47,A,gaussian_blur,0.5660814954471801,0.5,gaussian_blur,gaussian_blur,clean,0.001662172644260783,0.9,0.0019118284234585282,0.9500000000000001,0.001662172644260783,0.9,65.625,53.125,gaussian_blur,65.625
47,B,gaussian_blur,0.5660814954471801,0.5,gaussian_blur,gaussian_blur,clean,0.001662172644260783,0.9,0.001917129063340796,0.9,0.001662172644260783,0.9,65.625,53.125,gaussian_blur,65.625
48,A,clean,0.4072105587434522,0.6,clean,clean,gaussian_noise,0.0035189730885717982,0.9,0.0035189730885717982,0.9,0.0033949776026103483,0.9,1.8633540372670807,3.1055900621118013,brightness_dark,4.968944099378882
48,B,clean,0.4072105587434522,0.6,clean,clean,gaussian_noise,0.0035189730885717982,0.9,0.0035189730885717982,0.9,0.0033149246586512563,0.9500000000000001,1.8633540372670807,3.1055900621118013,brightness_dark,4.968944099378882
48,A,gaussian_blur,0.4072105587434522,0.6,gaussian_blur,gaussian_blur,clean,0.0017672674002884377,0.9500000000000001,0.002669487356182958,0.8,0.0017672674002884377,0.9500000000000001,1.8633540372670807,1.2422360248447204,brightness_dark,6.211180124223603
48,B,gaussian_blur,0.4072105587434522,0.6,gaussian_blur,gaussian_blur,clean,0.0017672674002884377,0.9500000000000001,0.002693815380030518,0.8500000000000001,0.0017672674002884377,0.9500000000000001,1.8633540372670807,1.2422360248447204,brightness_dark,6.211180124223603
49,A,clean,0.18358022428449897,0.85,clean,clean,gaussian_noise,0.0029370373715500026,0.9,0.0029370373715500026,0.9,0.0028534296747355103,0.9,22.277227722772277,17.82178217821782,gaussian_blur,23.762376237623762
49,A,gaussian_blur,0.18358022428449897,0.85,gaussian_blur,gaussian_blur,gaussian_noise,0.0021571825295994933,0.9500000000000001,0.0029111862219413833,0.9500000000000001,0.0020621207860727206,0.9500000000000001,24.257425742574256,10.891089108910892,contrast_low,25.742574257425744
49,B,gaussian_blur,0.18358022428449897,0.85,gaussian_blur,gaussian_blur,gaussian_noise,0.0021571825295994933,0.9500000000000001,0.0029312297512789705,1.0,0.0020621439179022427,0.9500000000000001,25.247524752475247,12.871287128712872,gaussian_blur,25.247524752475247
50,A,clean,0.2442190502882155,0.75,clean,clean,gaussian_noise,0.0032922890270112998,0.9,0.0032922890270112998,0.9,0.0029440874389624686,0.9,39.66942148760331,47.107438016528924,gaussian_noise,47.107438016528924
50,B,clean,0.2442190502882155,0.75,clean,clean,gaussian_noise,0.0032922890270112998,0.9,0.0032922890270112998,0.9,0.0028863283035131903,0.9500000000000001,39.66942148760331,44.62809917355372,gaussian_noise,44.62809917355372
50,A,gaussian_blur,0.2442190502882155,0.75,gaussian_blur,gaussian_blur,clean,0.001864764938607783,1.0,0.002722014737951889,0.9500000000000001,0.001864764938607783,1.0,38.84297520661157,46.28099173553719,gaussian_noise,52.06611570247934
50,B,gaussian_blur,0.2442190502882155,0.75,gaussian_blur,gaussian_blur,clean,0.001864764938607783,1.0,0.0027692983725252176,0.9500000000000001,0.001864764938607783,1.0,38.84297520661157,46.28099173553719,gaussian_noise,51.239669421487605
51,A,clean,0.1712847410710057,0.9,clean,clean,contrast_low,0.003955968328573256,0.9,0.003955968328573256,0.9,0.0027303162112915897,1.0,0.0,0.0,clean|brightness_dark|contrast_low|gaussian_noise|gaussian_blur,0.0
51,B,clean,0.1712847410710057,0.9,clean,clean,contrast_low,0.003955968328573256,0.9,0.003955968328573256,0.9,0.00201707071591542,1.0,0.0,0.0,clean|brightness_dark|contrast_low|gaussian_noise|gaussian_blur,0.0
51,A,gaussian_blur,0.1712847410710057,0.9,gaussian_blur,gaussian_blur,clean,0.0029398692150025395,0.8,0.003377856094162999,0.8500000000000001,0.0029398692150025395,0.8,0.0,0.0,clean|brightness_dark|contrast_low|gaussian_noise|gaussian_blur,0.0
51,B,gaussian_blur,0.1712847410710057,0.9,gaussian_blur,gaussian_blur,clean,0.0029398692150025395,0.8,0.003353305345806256,0.9,0.0029398692150025395,0.8,0.0,0.0,clean|brightness_dark|contrast_low|gaussian_noise|gaussian_blur,0.0
52,A,clean,0.14118174150460758,0.9,gaussian_blur,clean,gaussian_noise,0.001973533333945813,0.8500000000000001,0.001973533333945813,0.8500000000000001,0.0018504797215344098,0.9,45.83333333333333,45.83333333333333,clean|gaussian_noise,45.833333333333336
52,B,clean,0.14118174150460758,0.9,gaussian_blur,clean,gaussian_noise,0.001973533333945813,0.8500000000000001,0.001973533333945813,0.8500000000000001,0.0018064733169663016,0.9500000000000001,45.83333333333333,45.83333333333333,clean|gaussian_noise,45.833333333333336
52,A,gaussian_blur,0.14118174150460758,0.9,gaussian_blur,gaussian_blur,gaussian_noise,0.0011462555035427365,0.8500000000000001,0.0016979165824631349,0.9500000000000001,0.0010900693926863025,0.9,37.5,54.166666666666664,gaussian_noise,54.166666666666664
52,B,gaussian_blur,0.14118174150460758,0.9,gaussian_blur,gaussian_blur,gaussian_noise,0.0011462555035427365,0.8500000000000001,0.0017094005397610247,1.0,0.0010701464521837565,0.9500000000000001,37.5,50.0,clean|gaussian_noise,50.0
53,A,clean,0.2652949955741215,0.7,clean,clean,gaussian_blur,0.003605848416575719,0.9,0.003605848416575719,0.9,0.003076609125990715,0.9500000000000001,27.27272727272727,33.88429752066116,gaussian_blur,33.88429752066116
53,B,clean,0.2652949955741215,0.7,clean,clean,gaussian_blur,0.003605848416575719,0.9,0.003605848416575719,0.9,0.003035505072343975,0.9500000000000001,27.27272727272727,33.88429752066116,gaussian_blur,33.88429752066116
53,A,gaussian_blur,0.2652949955741215,0.7,gaussian_blur,gaussian_blur,gaussian_noise,0.0022191423322046803,0.8,0.0024382822772599207,1.0,0.00211801510925276,0.8500000000000001,24.793388429752067,13.223140495867769,contrast_low,35.53719008264463
53,B,gaussian_blur,0.2652949955741215,0.7,gaussian_blur,gaussian_blur,gaussian_noise,0.0022191423322046803,0.8,0.002458074204724604,1.0,0.0020869779748473507,0.9,24.793388429752067,18.181818181818183,contrast_low,36.36363636363637
54,A,clean,0.26616582133129196,0.8,clean,clean,gaussian_noise,0.0024380420985006587,0.8500000000000001,0.0024380420985006587,0.8500000000000001,0.0023618673681201903,0.8500000000000001,30.37974683544304,32.48945147679325,brightness_dark,35.0210970464135
54,B,clean,0.26616582133129196,0.8,clean,clean,gaussian_noise,0.0024380420985006587,0.8500000000000001,0.0024380420985006587,0.8500000000000001,0.0023103749665057505,0.8500000000000001,30.37974683544304,31.645569620253166,brightness_dark,35.44303797468354
54,A,gaussian_blur,0.26616582133129196,0.8,gaussian_blur,gaussian_blur,clean,0.0015699753195666335,0.9500000000000001,0.002335679511512256,0.9500000000000001,0.0015699753195666335,0.9500000000000001,31.645569620253166,29.11392405063291,brightness_dark,35.86497890295359
54,B,gaussian_blur,0.26616582133129196,0.8,gaussian_blur,gaussian_blur,clean,0.0015699753195666335,0.9500000000000001,0.002393070842713835,0.9500000000000001,0.0015699753195666335,0.9500000000000001,33.755274261603375,29.11392405063291,brightness_dark,37.130801687763714
55,A,gaussian_blur,0.08621407475879368,0.95,gaussian_blur,gaussian_blur,clean,0.0024962853706204796,1.0,0.0028200016020213056,0.9,0.0024962853706204796,1.0,69.52380952380952,69.52380952380952,clean|gaussian_blur,69.52380952380952
55,B,gaussian_blur,0.08621407475879368,0.95,gaussian_blur,gaussian_blur,clean,0.0024962853706204796,1.0,0.002820167507346878,0.9500000000000001,0.0024962853706204796,1.0,68.57142857142857,69.52380952380952,clean,69.52380952380952
56,A,clean,0.4802818720531094,0.6,clean,clean,gaussian_blur,0.002546682156248432,0.8,0.002546682156248432,0.8,0.0025388471545841305,0.9500000000000001,16.101694915254235,14.40677966101695,clean|gaussian_noise,16.10169491525424
56,B,clean,0.4802818720531094,0.6,clean,clean,gaussian_blur,0.002546682156248432,0.8,0.002546682156248432,0.8,0.002544791899121713,0.9500000000000001,16.101694915254235,13.559322033898304,clean|gaussian_noise,16.10169491525424
56,A,gaussian_blur,0.4802818720531094,0.6,gaussian_blur,gaussian_blur,clean,0.0021911743743075365,0.8500000000000001,0.002496834580264115,0.8,0.0021911743743075365,0.8500000000000001,16.94915254237288,18.64406779661017,clean|gaussian_noise,18.64406779661017
56,B,gaussian_blur,0.4802818720531094,0.6,gaussian_blur,gaussian_blur,clean,0.0021911743743075365,0.8500000000000001,0.0024719329845563336,0.8500000000000001,0.0021911743743075365,0.8500000000000001,17.796610169491526,18.64406779661017,clean,18.64406779661017
57,A,gaussian_blur,0.5779694921683955,0.45,gaussian_blur,gaussian_blur,gaussian_noise,0.002139780312855911,0.9,0.0027110659505558544,0.9500000000000001,0.001984006275684172,0.9,43.58974358974359,26.495726495726498,gaussian_blur,43.58974358974359
57,B,gaussian_blur,0.5779694921683955,0.45,gaussian_blur,gaussian_blur,gaussian_noise,0.002139780312855911,0.9,0.002733068538712082,0.9500000000000001,0.0019723567419913358,1.0,43.58974358974359,30.76923076923077,gaussian_blur,43.58974358974359
58,A,clean,0.14118174150460758,0.9,clean,clean,contrast_low,0.0031473626138087186,0.9,0.0031473626138087186,0.9,0.0010024290421459425,1.0,3.571428571428571,3.571428571428571,clean|brightness_dark|contrast_low|gaussian_noise|gaussian_blur,3.5714285714285716
58,B,clean,0.14118174150460758,0.9,clean,clean,contrast_low,0.0031473626138087186,0.9,0.0031473626138087186,0.9,0.0007895472951332838,1.0,3.571428571428571,3.571428571428571,clean|brightness_dark|contrast_low|gaussian_noise|gaussian_blur,3.5714285714285716
58,A,gaussian_blur,0.14118174150460758,0.9,gaussian_blur,gaussian_blur,contrast_low,0.002965451068730398,0.8,0.0033706085394756206,0.9,0.0024840737968847963,1.0,3.571428571428571,3.571428571428571,clean|brightness_dark|contrast_low|gaussian_noise|gaussian_blur,3.5714285714285716
58,B,gaussian_blur,0.14118174150460758,0.9,gaussian_blur,gaussian_blur,contrast_low,0.002965451068730398,0.8,0.003297710116013941,0.9,0.0017742813360481953,0.9500000000000001,3.571428571428571,3.571428571428571,clean|brightness_dark|contrast_low|gaussian_noise|gaussian_blur,3.5714285714285716
59,A,clean,0.6145365019512083,0.4,clean,clean,gaussian_noise,0.0023145382806614013,0.9,0.0023145382806614013,0.9,0.002252664456662541,0.9,47.87234042553192,48.93617021276596,gaussian_noise|gaussian_blur,48.93617021276596
59,B,clean,0.6145365019512083,0.4,clean,clean,gaussian_noise,0.0023145382806614013,0.9,0.0023145382806614013,0.9,0.0022135381619874553,0.9,47.87234042553192,48.93617021276596,gaussian_blur,50.0
59,A,gaussian_blur,0.6145365019512083,0.4,gaussian_blur,gaussian_blur,clean,0.001481217904767699,0.9,0.0016785734371017533,0.9500000000000001,0.001481217904767699,0.9,48.93617021276596,37.234042553191486,contrast_low,51.06382978723404
59,B,gaussian_blur,0.6145365019512083,0.4,gaussian_blur,gaussian_blur,clean,0.001481217904767699,0.9,0.0016767529253666911,1.0,0.001481217904767699,0.9,48.93617021276596,37.234042553191486,contrast_low|gaussian_blur,48.93617021276596
60,A,clean,-0.0,1.0,clean,clean,gaussian_noise,0.0021365177994320424,0.8500000000000001,0.0021365177994320424,0.8500000000000001,0.002127935170294992,0.9500000000000001,17.894736842105264,24.210526315789473,gaussian_noise,24.210526315789473
60,B,clean,-0.0,1.0,clean,clean,gaussian_noise,0.0021365177994320424,0.8500000000000001,0.0021365177994320424,0.8500000000000001,0.0020877301305554027,0.9500000000000001,17.894736842105264,23.36842105263158,gaussian_noise,23.36842105263158
60,A,gaussian_blur,-0.0,1.0,gaussian_blur,gaussian_blur,clean,0.0012735588310763012,1.0,0.001801458642271113,0.9,0.0012735588310763012,1.0,15.157894736842106,14.947368421052632,gaussian_noise,19.789473684210527
60,B,gaussian_blur,-0.0,1.0,gaussian_blur,gaussian_blur,clean,0.0012735588310763012,1.0,0.0018336217502592748,0.9,0.0012735588310763012,1.0,14.736842105263156,14.947368421052632,gaussian_noise,18.94736842105263
61,A,gaussian_blur,0.358755552239424,0.75,gaussian_blur,gaussian_blur,gaussian_noise,0.0017308718153912746,1.0,0.0024887464764931626,1.0,0.0016129643702018942,1.0,6.666666666666667,13.333333333333334,brightness_dark,20.0
61,B,gaussian_blur,0.358755552239424,0.75,gaussian_blur,gaussian_blur,clean,0.0017308718153912746,1.0,0.0025341506733102797,1.0,0.0017308718153912746,1.0,6.666666666666667,6.666666666666667,brightness_dark,26.666666666666668
62,A,gaussian_blur,0.5878285561418409,0.3,gaussian_blur,gaussian_blur,gaussian_noise,0.003444219255603261,0.9,0.0039286894266164,0.8500000000000001,0.00335781911742799,0.9500000000000001,17.333333333333336,16.0,brightness_dark,20.0
62,B,gaussian_blur,0.5878285561418409,0.3,gaussian_blur,gaussian_blur,gaussian_noise,0.003444219255603261,0.9,0.003973505405141873,0.8,0.0033400298510484257,0.9,17.333333333333336,17.333333333333336,brightness_dark,21.333333333333332
63,A,clean,0.37162086641628495,0.5,clean,clean,gaussian_noise,0.002336788569149251,0.9500000000000001,0.002336788569149251,0.9500000000000001,0.0023270188716666843,1.0,35.348837209302324,34.418604651162795,clean,35.348837209302324
63,B,clean,0.37162086641628495,0.5,clean,clean,gaussian_noise,0.002336788569149251,0.9500000000000001,0.002336788569149251,0.9500000000000001,0.00227830091388771,0.9500000000000001,35.348837209302324,34.418604651162795,clean,35.348837209302324
63,A,gaussian_blur,0.37162086641628495,0.5,gaussian_blur,gaussian_blur,clean,0.0017035371180078515,0.9500000000000001,0.0023279600526541692,0.9,0.0017035371180078515,0.9500000000000001,37.67441860465116,36.74418604651163,gaussian_blur,37.674418604651166
63,B,gaussian_blur,0.37162086641628495,0.5,gaussian_blur,gaussian_blur,gaussian_noise,0.0017035371180078515,0.9500000000000001,0.0023884314730834807,0.8500000000000001,0.0016909086169291463,1.0,37.2093023255814,35.348837209302324,gaussian_blur,37.2093023255814
64,A,clean,0.4385343715564183,0.7,clean,clean,gaussian_noise,0.002603304031787219,0.9,0.002603304031787219,0.9,0.002578004349849391,0.9500000000000001,22.83464566929134,24.409448818897637,brightness_dark,29.921259842519685
64,B,clean,0.4385343715564183,0.7,clean,clean,gaussian_noise,0.002603304031787219,0.9,0.002603304031787219,0.9,0.0025760469618468854,0.9500000000000001,22.83464566929134,24.409448818897637,brightness_dark,28.346456692913385
64,A,gaussian_blur,0.4385343715564183,0.7,gaussian_blur,gaussian_blur,gaussian_noise,0.0021545179217840834,0.9,0.003016303854402576,0.9,0.0020837228387327773,0.9500000000000001,22.04724409448819,21.25984251968504,brightness_dark,29.921259842519685
64,B,gaussian_blur,0.4385343715564183,0.7,gaussian_blur,gaussian_blur,gaussian_noise,0.0021545179217840834,0.9,0.0030308469042117678,0.9,0.0021086519637420124,0.9,22.04724409448819,21.25984251968504,brightness_dark,29.133858267716537
65,A,clean,-0.0,1.0,clean,clean,gaussian_noise,0.00441246293848109,0.65,0.00441246293848109,0.65,0.004109744848776682,0.8500000000000001,23.026315789473685,23.684210526315788,brightness_dark,60.526315789473685
65,B,clean,-0.0,1.0,clean,clean,gaussian_noise,0.00441246293848109,0.65,0.00441246293848109,0.65,0.004020682377793746,0.8,23.026315789473685,24.342105263157894,brightness_dark,63.1578947368421
65,A,gaussian_blur,-0.0,1.0,gaussian_blur,gaussian_blur,gaussian_noise,0.0029976103938755354,0.75,0.00436621854846755,0.65,0.0025959063227303444,0.75,19.736842105263158,21.710526315789476,brightness_dark,60.526315789473685
65,B,gaussian_blur,-0.0,1.0,gaussian_blur,gaussian_blur,clean,0.0029976103938755354,0.75,0.004420911432253936,0.75,0.0029976103938755354,0.75,19.736842105263158,19.078947368421055,brightness_dark,61.8421052631579
66,A,clean,0.1712847410710057,0.9,clean,clean,contrast_low,0.003753661760366445,0.8500000000000001,0.003753661760366445,0.8500000000000001,0.001923140267360498,1.0,3.0927835051546393,1.0309278350515463,clean|brightness_dark,3.0927835051546393
66,B,clean,0.1712847410710057,0.9,clean,clean,contrast_low,0.003753661760366445,0.8500000000000001,0.003753661760366445,0.8500000000000001,0.0013363378527845222,1.0,3.0927835051546393,0.5154639175257731,clean|brightness_dark,3.0927835051546393
66,A,gaussian_blur,0.1712847410710057,0.9,gaussian_blur,gaussian_blur,gaussian_noise,0.0025765607875358615,0.8500000000000001,0.0029066739832824514,1.0,0.002384489743646112,0.9500000000000001,3.0927835051546393,2.0618556701030926,brightness_dark,3.6082474226804124
66,B,gaussian_blur,0.1712847410710057,0.9,gaussian_blur,gaussian_blur,gaussian_noise,0.0025765607875358615,0.8500000000000001,0.0028806265123439987,1.0,0.002348387974515856,0.9500000000000001,3.0927835051546393,2.0618556701030926,brightness_dark,3.6082474226804124
67,A,clean,0.5362838323534155,0.55,clean,clean,gaussian_noise,0.003541053461778733,0.8500000000000001,0.003541053461778733,0.8500000000000001,0.003064233497885419,0.9500000000000001,25.609756097560975,30.48780487804878,brightness_dark,45.1219512195122
67,B,clean,0.5362838323534155,0.55,clean,clean,gaussian_noise,0.003541053461778733,0.8500000000000001,0.003541053461778733,0.8500000000000001,0.0030633929711342215,0.8500000000000001,25.609756097560975,29.268292682926827,brightness_dark,45.1219512195122
67,A,gaussian_blur,0.5362838323534155,0.55,gaussian_blur,gaussian_blur,gaussian_noise,0.0020125519530357905,0.8500000000000001,0.003033150825772969,0.9,0.0018356395833410812,0.8500000000000001,26.82926829268293,19.51219512195122,contrast_low,40.24390243902439
67,B,gaussian_blur,0.5362838323534155,0.55,gaussian_blur,gaussian_blur,gaussian_noise,0.0020125519530357905,0.8500000000000001,0.0031142322434326622,0.9,0.0018524822985651569,0.9,26.82926829268293,19.51219512195122,contrast_low,39.02439024390244
68,A,clean,0.45542455414570265,0.45,clean,clean,contrast_low,0.0035509663987129472,0.9500000000000001,0.0035509663987129472,0.9500000000000001,0.0017642995204527154,0.9500000000000001,24.017467248908297,29.694323144104807,contrast_low,29.694323144104803
68,B,clean,0.45542455414570265,0.45,clean,clean,contrast_low,0.0035509663987129472,0.9500000000000001,0.0035509663987129472,0.9500000000000001,0.0010286773270878327,1.0,24.017467248908297,30.131004366812224,contrast_low,30.131004366812228
68,A,gaussian_blur,0.45542455414570265,0.45,gaussian_blur,gaussian_blur,gaussian_noise,0.0029606100936043394,0.8500000000000001,0.0030887273910343554,0.9,0.0029086399535059415,0.8500000000000001,24.017467248908297,12.663755458515283,contrast_low,28.820960698689955
68,B,gaussian_blur,0.45542455414570265,0.45,gaussian_blur,gaussian_blur,gaussian_noise,0.0029606100936043394,0.8500000000000001,0.0030482182148729173,0.9,0.00286575678500966,0.8500000000000001,25.327510917030565,13.537117903930133,contrast_low,30.131004366812228
69,A,gaussian_blur,0.3239978696052099,0.7,gaussian_blur,gaussian_blur,gaussian_noise,0.0028310829767075503,0.8500000000000001,0.003922301993397265,0.8500000000000001,0.002504551883755545,0.9,20.422535211267608,17.6056338028169,brightness_dark,32.394366197183096
69,B,gaussian_blur,0.3239978696052099,0.7,gaussian_blur,gaussian_blur,gaussian_noise,0.0028310829767075503,0.8500000000000001,0.003940786312960289,0.8500000000000001,0.0024875860041711968,0.9,20.422535211267608,18.30985915492958,brightness_dark,32.394366197183096
70,A,gaussian_blur,0.21732201127364886,0.8,gaussian_blur,gaussian_blur,gaussian_noise,0.001509280189575483,0.9500000000000001,0.001708103389048252,0.8500000000000001,0.0014128395457761414,1.0,58.44155844155844,64.93506493506493,gaussian_noise,64.93506493506493
70,B,gaussian_blur,0.21732201127364886,0.8,gaussian_blur,gaussian_blur,gaussian_noise,0.001509280189575483,0.9500000000000001,0.0016918210144630111,0.8500000000000001,0.001398070944139697,1.0,58.44155844155844,64.93506493506493,gaussian_noise,64.93506493506493
71,A,clean,0.3172903635978727,0.75,gaussian_blur,clean,gaussian_noise,0.002465400687453507,0.9,0.002465400687453507,0.9,0.002348229134376035,0.9,11.11111111111111,13.88888888888889,gaussian_noise,13.88888888888889
71,B,clean,0.3172903635978727,0.75,gaussian_blur,clean,gaussian_noise,0.002465400687453507,0.9,0.002465400687453507,0.9,0.0023202386336510067,0.9,11.11111111111111,13.88888888888889,gaussian_noise,13.88888888888889
71,A,gaussian_blur,0.3172903635978727,0.75,gaussian_blur,gaussian_blur,gaussian_noise,0.0016686302401258306,0.9,0.00260318423499967,0.8500000000000001,0.0015098343718859342,0.9500000000000001,13.88888888888889,16.666666666666664,gaussian_noise,16.666666666666668
71,B,gaussian_blur,0.3172903635978727,0.75,gaussian_blur,gaussian_blur,gaussian_noise,0.0016686302401258306,0.9,0.002651187464141152,0.8500000000000001,0.0015174380080861648,0.9,13.88888888888889,16.666666666666664,gaussian_noise,16.666666666666668
72,A,clean,0.46343299021718715,0.45,clean,clean,gaussian_blur,0.004155831640693571,0.9,0.004155831640693571,0.9,0.0034336969937734997,0.9500000000000001,45.3416149068323,34.161490683229815,brightness_dark,50.31055900621118
72,B,clean,0.46343299021718715,0.45,clean,clean,gaussian_blur,0.004155831640693571,0.9,0.004155831640693571,0.9,0.003313161918876206,1.0,45.3416149068323,33.54037267080746,brightness_dark,51.5527950310559
72,A,gaussian_blur,0.46343299021718715,0.45,gaussian_blur,gaussian_blur,clean,0.0027582208223413045,0.9,0.003204612475897642,0.8500000000000001,0.0027582208223413045,0.9,39.75155279503105,42.857142857142854,brightness_dark,49.68944099378882
