client,bank,true_context,candidate,consistency_js,flip_top1_agreement,entropy_original,entropy_flip,prob_margin_original,js_to_zero_original,moment_J_from_T010
2,A,brightness_dark,gaussian_blur,0.0013115909519097408,1.0,1.7508670614985045,1.741107915668382,0.1927366092995868,0.039122381679435755,254.4747375211817
2,B,brightness_dark,clean,0.0008530754822044257,1.0,1.8520991299631788,1.8504824927505532,0.14881899531711498,0.0,284.45812001072983
2,B,brightness_dark,brightness_dark,0.00277785112251718,0.9,1.3465950598352432,1.3404859649814351,0.2543061819020373,0.18485946501580483,132.76571051871812
2,B,brightness_dark,contrast_low,0.001199888655581194,1.0,0.8013234121228887,0.798539896620803,0.6446242870547163,0.3311855979324856,281.9545689733785
2,B,brightness_dark,gaussian_noise,0.0007182152822408456,0.9500000000000001,1.8891368502327133,1.8889406897472647,0.15760065712346055,0.003007631345242544,337.3261393704055
2,B,brightness_dark,gaussian_blur,0.0013477059372520252,0.9500000000000001,1.737172830626847,1.7270441141579722,0.20035947239605775,0.04317293807729023,254.63695116954372
2,A,contrast_low,clean,0.0005590770325268985,1.0,1.9010620454128402,1.8911615704140283,0.1195268771639994,0.0,96.9011841862992
2,A,contrast_low,brightness_dark,0.006068055582024626,0.75,1.5140660974764468,1.5201238606161662,0.19988269838614325,0.11086923656895359,1605.5167466347307
2,A,contrast_low,contrast_low,0.001884912799955906,0.8,1.4148022976801622,1.40902159992185,0.2747268531461799,0.14234220062600864,9.933688423060545
2,A,contrast_low,gaussian_noise,0.00045934373248030197,1.0,1.9510757881818426,1.9440823172379051,0.09756657755949918,0.005905150706183,168.62868941594854
2,A,contrast_low,gaussian_blur,0.0009058181834053013,0.9500000000000001,1.8219968024094293,1.8063781136060197,0.14648714108858388,0.016369170604543876,47.39213286339637
2,B,contrast_low,clean,0.0005590770325268985,1.0,1.9010620454128402,1.8911615704140283,0.1195268771639994,0.0,98.19959855021968
2,B,contrast_low,brightness_dark,0.005837562829778627,0.8,1.5083048632943763,1.5138477721713306,0.20560792297070396,0.11188241435555142,970.4153316965142
2,B,contrast_low,contrast_low,0.0018641990234142558,0.9500000000000001,1.388567719204795,1.3832751860313142,0.28810959755371995,0.1510548374681737,12.270078646844546
2,B,contrast_low,gaussian_noise,0.00046880956323073954,0.9500000000000001,1.9584540615594888,1.95123634503718,0.09752041088239354,0.004091007757625764,167.9644213282511
2,B,contrast_low,gaussian_blur,0.0009251340978125935,1.0,1.8142425514746123,1.7984377142473436,0.1494104385533823,0.017724893114588105,46.67319882623507
2,A,gaussian_noise,clean,0.004031889030587279,0.9,1.2147903398535664,1.2183226565431493,0.30993058710703625,0.0,30.49731432818414
2,A,gaussian_noise,brightness_dark,0.03709034333193684,0.75,0.7014323739608581,0.6786210989501574,0.5574898678215522,0.11838201050493254,5370.055325819234
2,A,gaussian_noise,contrast_low,0.0013871941527377413,0.9500000000000001,0.18591556089286435,0.17840564659773406,0.9030276905967501,0.20229366334352372,519.9061984911807
2,A,gaussian_noise,gaussian_noise,0.004218675668148425,0.9500000000000001,1.3766504299360953,1.3822673513182826,0.27126280719743684,0.009202156070927357,4.815811759489669
2,A,gaussian_noise,gaussian_blur,0.002920630421791628,1.0,0.7150605466085751,0.7175320462028486,0.5975045927322166,0.061909024008408454,122.70196888391067
2,B,gaussian_noise,clean,0.004031889030587279,0.9,1.2147903398535664,1.2183226565431493,0.30993058710703625,0.0,34.12123513387866
2,B,gaussian_noise,brightness_dark,0.03794802224374721,0.8,0.7081626805813506,0.6948781647662838,0.5722275682267713,0.12124366107769413,3268.193354873866
2,B,gaussian_noise,contrast_low,0.0008775662157517743,1.0,0.12480491313295268,0.11339846593802733,0.9444582582207022,0.22258117645656217,605.2954988862174
2,B,gaussian_noise,gaussian_noise,0.004135946575374437,0.9,1.3858663487854508,1.391774719601494,0.26791533316518684,0.009182827951962102,6.085039556499256
2,B,gaussian_noise,gaussian_blur,0.00276321204830768,1.0,0.6764056470005566,0.6776004198084464,0.6241303449908892,0.07028353984793663,142.35921005735298
2,A,gaussian_blur,clean,0.0033512203457253783,0.9,1.6439401379412666,1.6325013318490997,0.22859054720768046,0.0,16.34781793842654
2,A,gaussian_blur,brightness_dark,0.033807173869246525,0.8,1.1405853674494117,1.1202060788659995,0.3609960663741533,0.13808238487227023,3649.893983655644
2,A,gaussian_blur,contrast_low,0.006800819062002092,0.9,0.8068868534077563,0.8217002232235446,0.4907807894516683,0.19239090078254098,83.34971758414846
2,A,gaussian_blur,gaussian_noise,0.002972865803463863,0.9500000000000001,1.7515371717799546,1.7416536596200745,0.20827331134539842,0.005981357662482554,53.191633096526445
2,A,gaussian_blur,gaussian_blur,0.004239967808471092,0.8500000000000001,1.3797336940234026,1.3780120419285515,0.26556127564611176,0.030087586805236512,6.337743020076291
