client,bank,target,estimator,quartile,L1,JS,top_class_agreement,spearman
0,A,gaussian_noise,T015_zero_soft,2,1.5837991369079978,0.413188638374945,0,0.4846833886276331
0,A,gaussian_noise,T015_zero_hard,2,1.6999999999999997,0.49547606420729073,0,0.32725731411722675
0,A,gaussian_blur,BBSE-H-01,2,1.1419854528421867,0.2421218329914805,0,0.596349561574183
0,A,gaussian_blur,BBSE-H-11,2,1.1419854528421867,0.2421218329914805,0,0.596349561574183
0,A,gaussian_blur,BBSE-S-01,2,1.2413603843253325,0.3052325623625681,0,0.28562353634913273
0,A,gaussian_blur,BBSE-S-11,2,1.2413603843253325,0.3052325623625681,0,0.28562353634913273
0,A,gaussian_blur,raw_soft_01,2,1.5520514206240237,0.4050027438914021,0,0.4846833886276331
0,A,gaussian_blur,raw_hard_01,2,1.5999999999999996,0.41235817610632997,0,0.5593677882659074
0,A,gaussian_blur,raw_soft_11,2,1.5520514206240237,0.4050027438914021,0,0.4846833886276331
0,A,gaussian_blur,raw_hard_11,2,1.5999999999999996,0.41235817610632997,0,0.5593677882659074
0,A,gaussian_blur,T015_zero_soft,2,1.5838025776498885,0.438543399760013,0,0.17150335289900864
0,A,gaussian_blur,T015_zero_hard,2,1.7999999999999998,0.5669213963731522,0,0.0874974578199873
0,B,clean,BBSE-H-01,2,2.0,0.6931471805599453,0,-0.21417646843905966
0,B,clean,BBSE-H-11,2,2.0,0.6931471805599453,0,-0.21417646843905966
0,B,clean,BBSE-S-01,2,1.3362858256225123,0.3423125323558106,0,0.13761467889908258
0,B,clean,BBSE-S-11,2,1.3362858256225123,0.3423125323558106,0,0.13761467889908258
0,B,clean,raw_soft_01,2,1.5410980302961892,0.40496926972724534,0,0.4846833886276331
0,B,clean,raw_hard_01,2,1.5999999999999999,0.43711507010311856,0,0.3859192080891638
0,B,clean,raw_soft_11,2,1.5410980302961892,0.40496926972724534,0,0.4846833886276331
0,B,clean,raw_hard_11,2,1.5999999999999999,0.43711507010311856,0,0.3859192080891638
0,B,clean,T015_zero_soft,2,1.5410980302961892,0.40496926972724534,0,0.4846833886276331
0,B,clean,T015_zero_hard,2,1.6,0.43711507010311856,0,0.3859192080891638
0,B,brightness_dark,BBSE-H-01,2,1.2708558299502433,0.3220929309754874,0,0.2554203427256404
0,B,brightness_dark,BBSE-H-11,2,1.2708558299502433,0.3220929309754874,0,0.2554203427256404
0,B,brightness_dark,BBSE-S-01,2,1.0869492664660234,0.27042971004157024,1,0.24770642201834867
0,B,brightness_dark,BBSE-S-11,2,1.0869492664660234,0.27042971004157024,1,0.24770642201834867
0,B,brightness_dark,raw_soft_01,2,1.507384233839361,0.3925577327210956,0,0.49959672366232943
0,B,brightness_dark,raw_hard_01,2,1.4000000000000001,0.32589582258032146,0,0.6194853246995757
