salt,bank,target,policy,macro_class,sample_weighted,macro_client,state_choice_frequency,oracle_hit_rate,regret_median,regret_p75,regret_p90,regret_gt2_fraction,regret_gt5_fraction,gain_vs_zero_pp,capture_vs_P00,capture_vs_T014
T013-S3,A,gaussian_noise,uniform,32.499557590179315,32.575304209056455,31.38728201450004,"{""clean"": 0, ""brightness_dark"": 0, ""contrast_low"": 0, ""gaussian_noise"": 200, ""gaussian_blur"": 0}",0.51,0.0,8.20578231292517,20.66196418882257,0.44,0.305,1.8229137387190708,0.2659066290774031,0.26234028338059706
T013-S3,A,gaussian_blur,P00,39.99060549074056,40.04920539929517,39.60016400486328,"{""clean"": 12, ""brightness_dark"": 80, ""contrast_low"": 35, ""gaussian_noise"": 44, ""gaussian_blur"": 29}",0.8,0.0,0.0,3.0103459784180644,0.13,0.06,9.089026314566185,1.0,0.9955518160756254
T013-S3,A,gaussian_blur,P01,34.12851099462815,34.197752510140305,33.112434508115975,"{""clean"": 12, ""brightness_dark"": 0, ""contrast_low"": 22, ""gaussian_noise"": 7, ""gaussian_blur"": 159}",0.305,4.121042356336474,10.643879173290937,18.53546910755148,0.62,0.45,3.226931818453773,0.355036029908094,0.353456764347283
T013-S3,A,gaussian_blur,P11,32.26981761914095,32.33592659086376,32.2162077027685,"{""clean"": 13, ""brightness_dark"": 0, ""contrast_low"": 26, ""gaussian_noise"": 7, ""gaussian_blur"": 154}",0.275,4.390048154093098,11.702626641651031,21.236306729264466,0.65,0.48,1.3682384429665768,0.15053740583563072,0.14986778776697562
T013-S3,A,gaussian_blur,zero_hard,33.862565586483136,33.94507613538134,33.203929110823026,"{""clean"": 61, ""brightness_dark"": 0, ""contrast_low"": 2, ""gaussian_noise"": 70, ""gaussian_blur"": 67}",0.355,3.397362385321101,11.11111111111111,20.27057079318013,0.565,0.43,2.960986410308762,0.3257759750968538,0.3243268636414805
T013-S3,A,gaussian_blur,uniform,31.263384887993965,31.331870470111046,31.08327200469012,"{""clean"": 0, ""brightness_dark"": 0, ""contrast_low"": 6, ""gaussian_noise"": 2, ""gaussian_blur"": 192}",0.215,6.0606060606060606,13.395061728395062,25.0,0.705,0.545,0.3618057118195894,0.03980687251831972,0.0396298042279041
T013-S3,B,clean,P00,40.33382128017147,40.394973070017954,39.26822847295938,"{""clean"": 28, ""brightness_dark"": 81, ""contrast_low"": 11, ""gaussian_noise"": 63, ""gaussian_blur"": 17}",0.79,0.0,0.0,2.67027027027027,0.135,0.08,6.195131360402929,1.0,1.0057531858604485
T013-S3,B,clean,P01,36.008676863187,36.086175942549374,34.91357032259476,"{""clean"": 98, ""brightness_dark"": 0, ""contrast_low"": 0, ""gaussian_noise"": 80, ""gaussian_blur"": 22}",0.47,1.0309278350515463,7.440929878048781,18.192904656319293,0.44,0.31,1.869986943418461,0.3018478276943006,0.3035844143485985
T013-S3,B,clean,P11,35.152114675218556,35.228406144025534,34.00924672466117,"{""clean"": 95, ""brightness_dark"": 0, ""contrast_low"": 0, ""gaussian_noise"": 73, ""gaussian_blur"": 32}",0.435,1.6739039081103795,9.003496503496503,20.872227739159214,0.475,0.345,1.0134247554500135,0.16358406246677243,0.16452519198195098
T013-S3,B,clean,zero_hard,35.84063392616792,35.91994148547111,34.79104943075885,"{""clean"": 100, ""brightness_dark"": 1, ""contrast_low"": 2, ""gaussian_noise"": 72, ""gaussian_blur"": 25}",0.475,1.0105134224762682,7.977403343782654,18.181818181818183,0.43,0.315,1.70194400639938,0.27472282787700025,0.2763033593658846
T013-S3,B,clean,uniform,34.20201827447402,34.284194427821,33.04768492361947,"{""clean"": 0, ""brightness_dark"": 0, ""contrast_low"": 0, ""gaussian_noise"": 188, ""gaussian_blur"": 12}",0.375,2.4548192771084336,10.672514619883042,22.511773940345368,0.52,0.39,0.063328354705481,0.010222277950432701,0.010281088615398705
T013-S3,B,brightness_dark,P00,35.27542414868305,35.33479619655562,34.59724633400524,"{""clean"": 6, ""brightness_dark"": 135, ""contrast_low"": 28, ""gaussian_noise"": 25, ""gaussian_blur"": 6}",0.845,0.0,0.0,1.671089544317233,0.09,0.055,17.729397694471995,1.0,0.9942094317808804
T013-S3,B,brightness_dark,P01,32.424807666744606,32.48886229137575,31.338011257580153,"{""clean"": 0, ""brightness_dark"": 200, ""contrast_low"": 0, ""gaussian_noise"": 0, ""gaussian_blur"": 0}",0.71,0.0,1.8761467889908259,15.381349620140021,0.245,0.205,14.878781212533545,0.839215266583632,0.8343557333319528
T013-S3,B,brightness_dark,P11,32.424807666744606,32.48886229137575,31.338011257580153,"{""clean"": 0, ""brightness_dark"": 200, ""contrast_low"": 0, ""gaussian_noise"": 0, ""gaussian_blur"": 0}",0.71,0.0,1.8761467889908259,15.381349620140021,0.245,0.205,14.878781212533545,0.839215266583632,0.8343557333319528
T013-S3,B,brightness_dark,zero_hard,22.06213960126146,22.135780304541527,22.173894655591166,"{""clean"": 36, ""brightness_dark"": 4, ""contrast_low"": 0, ""gaussian_noise"": 109, ""gaussian_blur"": 51}",0.16,9.6875,19.11095689721644,32.095907399751944,0.77,0.67,4.516113147050399,0.2547245667831411,0.25324956680209765
T013-S3,B,brightness_dark,uniform,32.424807666744606,32.48886229137575,31.338011257580153,"{""clean"": 0, ""brightness_dark"": 200, ""contrast_low"": 0, ""gaussian_noise"": 0, ""gaussian_blur"": 0}",0.71,0.0,1.8761467889908259,15.381349620140021,0.245,0.205,14.878781212533545,0.839215266583632,0.8343557333319528
T013-S3,B,contrast_low,P00,33.42481451348825,33.506217168694725,33.00934156879673,"{""clean"": 4, ""brightness_dark"": 61, ""contrast_low"": 82, ""gaussian_noise"": 40, ""gaussian_blur"": 13}",0.835,0.0,0.0,2.5708502024291495,0.12,0.055,13.469550525777729,1.0,0.9840359709898455
T013-S3,B,contrast_low,P01,28.215705251727467,28.293104594720393,26.887305336825797,"{""clean"": 0, ""brightness_dark"": 0, ""contrast_low"": 196, ""gaussian_noise"": 0, ""gaussian_blur"": 4}",0.47,1.2195121951219512,9.02948402948403,22.262773722627735,0.46,0.37,8.260441264016947,0.6132677737247652,0.6034775491940302
T013-S3,B,contrast_low,P11,28.215705251727467,28.293104594720393,26.887305336825797,"{""clean"": 0, ""brightness_dark"": 0, ""contrast_low"": 196, ""gaussian_noise"": 0, ""gaussian_blur"": 4}",0.47,1.2195121951219512,9.02948402948403,22.262773722627735,0.46,0.37,8.260441264016947,0.6132677737247652,0.6034775491940302
T013-S3,B,contrast_low,zero_hard,23.006033748623356,23.133187047011106,22.75805241540098,"{""clean"": 27, ""brightness_dark"": 0, ""contrast_low"": 8, ""gaussian_noise"": 138, ""gaussian_blur"": 27}",0.29,6.4096715328467155,18.181818181818183,26.27863777089783,0.67,0.555,3.0507697609128375,0.22649380579361883,0.2228780521073092
T013-S3,B,contrast_low,uniform,28.1116255098242,28.186714542190305,26.830967308656785,"{""clean"": 0, ""brightness_dark"": 0, ""contrast_low"": 200, ""gaussian_noise"": 0, ""gaussian_blur"": 0}",0.46,1.32150930272996,9.02948402948403,22.262773722627735,0.47,0.375,8.15636152211368,0.6055407347486627,0.5958738648923048
T013-S3,B,gaussian_noise,P00,37.58806563290818,37.642130460801916,36.36277568078785,"{""clean"": 23, ""brightness_dark"": 73, ""contrast_low"": 7, ""gaussian_noise"": 89, ""gaussian_blur"": 8}",0.805,0.0,0.0,2.6714513556618797,0.125,0.06,6.911421781447936,1.0,0.9829560618547293
T013-S3,B,gaussian_noise,P01,32.90209461061891,32.974266906044285,31.61459020892479,"{""clean"": 40, ""brightness_dark"": 0, ""contrast_low"": 0, ""gaussian_noise"": 160, ""gaussian_blur"": 0}",0.495,0.7362893183909913,8.20578231292517,15.966405890473993,0.425,0.315,2.2254507591586643,0.32199608554239245,0.3165080041773886
T013-S3,B,gaussian_noise,P11,32.90209461061891,32.974266906044285,31.61459020892479,"{""clean"": 40, ""brightness_dark"": 0, ""contrast_low"": 0, ""gaussian_noise"": 160, ""gaussian_blur"": 0}",0.495,0.7362893183909913,8.20578231292517,15.966405890473993,0.425,0.315,2.2254507591586643,0.32199608554239245,0.3165080041773886
T013-S3,B,gaussian_noise,zero_hard,32.58288423033109,32.65509674845402,31.20761594235324,"{""clean"": 98, ""brightness_dark"": 0, ""contrast_low"": 0, ""gaussian_noise"": 84, ""gaussian_blur"": 18}",0.445,1.7095265926358854,7.893847194050034,18.35020708697653,0.485,0.35,1.906240378870844,0.2758101645579918,0.2711092731734284
T013-S3,B,gaussian_noise,uniform,32.40677112345036,32.482212913092624,31.267717362254558,"{""clean"": 0, ""brightness_dark"": 0, ""contrast_low"": 0, ""gaussian_noise"": 200, ""gaussian_blur"": 0}",0.51,0.0,8.20578231292517,20.66196418882257,0.43,0.315,1.7301272719901184,0.2503287061186502,0.2460621191355783
T013-S3,B,gaussian_blur,P00,39.91343603069888,39.9694128598976,39.49857955559703,"{""clean"": 9, ""brightness_dark"": 83, ""contrast_low"": 31, ""gaussian_noise"": 46, ""gaussian_blur"": 31}",0.8,0.0,0.0,3.968396839683968,0.145,0.09,9.011856854524506,1.0,0.9855995510244313
T013-S3,B,gaussian_blur,P01,34.11615250234575,34.18445375357404,33.18927605794736,"{""clean"": 10, ""brightness_dark"": 0, ""contrast_low"": 11, ""gaussian_noise"": 14, ""gaussian_blur"": 165}",0.305,3.9809863339275102,11.11111111111111,18.372717508055857,0.625,0.455,3.2145733261713727,0.3567048809211233,0.35156817048408234
T013-S3,B,gaussian_blur,P11,32.662362614362195,32.73488928785159,32.51420263182043,"{""clean"": 10, ""brightness_dark"": 0, ""contrast_low"": 13, ""gaussian_noise"": 14, ""gaussian_blur"": 163}",0.285,4.184759770275949,11.523224043715846,20.073170731707314,0.645,0.475,1.7607834381878176,0.19538519825731543,0.1925715636792296
T013-S3,B,gaussian_blur,zero_hard,33.757285344667594,33.838686082851254,33.31537858455304,"{""clean"": 48, ""brightness_dark"": 0, ""contrast_low"": 1, ""gaussian_noise"": 86, ""gaussian_blur"": 65}",0.34,3.5954257656027915,11.202185792349727,19.514998598261844,0.59,0.445,2.855706168493219,0.31688321447976386,0.3123199539184338
T013-S3,B,gaussian_blur,uniform,31.71666431644708,31.790677571647052,31.268373900545146,"{""clean"": 0, ""brightness_dark"": 0, ""contrast_low"": 4, ""gaussian_noise"": 2, ""gaussian_blur"": 194}",0.23,5.749704840613932,12.57267441860465,22.749999999999986,0.705,0.54,0.8150851402727047,0.09044585965249569,0.08914339866551847
T013-S0,A,clean,BBSE-H-01,38.66931984982816,38.73262849923532,37.28066712809199,"{""clean"": 37, ""brightness_dark"": 61, ""contrast_low"": 5, ""gaussian_noise"": 71, ""gaussian_blur"": 26}",0.59,0.0,4.172120418848168,10.74285714285714,0.345,0.215,4.530629930059622,0.7395357781375228,0.7230958595705703
T013-S0,A,clean,BBSE-H-11,38.31895919340718,38.3802114502294,37.09059030350812,"{""clean"": 34, ""brightness_dark"": 60, ""contrast_low"": 5, ""gaussian_noise"": 70, ""gaussian_blur"": 31}",0.575,0.0,4.325396825396825,11.011111111111111,0.36,0.23,4.180269273638643,0.6823463266319014,0.66717773252745
T013-S0,A,clean,BBSE-S-01,38.51476644040017,38.57969279872332,37.127365297435745,"{""clean"": 18, ""brightness_dark"": 73, ""contrast_low"": 9, ""gaussian_noise"": 85, ""gaussian_blur"": 15}",0.625,0.0,3.9721043056397813,10.381773399014776,0.325,0.215,4.376076520631633,0.7143079891391769,0.698428885625421
T013-S0,A,clean,BBSE-S-11,38.137846463612014,38.20067823658488,36.65218523969961,"{""clean"": 17, ""brightness_dark"": 74, ""contrast_low"": 7, ""gaussian_noise"": 79, ""gaussian_blur"": 23}",0.6,0.0,4.717880289744567,11.11111111111111,0.36,0.24,3.9991565438434717,0.6527832535874605,0.6382718481245965
T013-S0,A,brightness_dark,BBSE-H-01,31.775763825062718,31.837223219628964,30.880693738906572,"{""clean"": 4, ""brightness_dark"": 98, ""contrast_low"": 40, ""gaussian_noise"": 48, ""gaussian_blur"": 10}",0.62,0.0,7.769230769230769,15.239417071478137,0.335,0.3,14.229737370851659,0.793541832556336,0.7922138867272381
T013-S0,A,brightness_dark,BBSE-H-11,31.775763825062718,31.837223219628964,30.880693738906572,"{""clean"": 4, ""brightness_dark"": 98, ""contrast_low"": 40, ""gaussian_noise"": 48, ""gaussian_blur"": 10}",0.62,0.0,7.769230769230769,15.239417071478137,0.335,0.3,14.229737370851659,0.793541832556336,0.7922138867272381
T013-S0,A,brightness_dark,BBSE-S-01,33.32362545513498,33.379878981315244,32.61276392170076,"{""clean"": 10, ""brightness_dark"": 113, ""contrast_low"": 38, ""gaussian_noise"": 31, ""gaussian_blur"": 8}",0.72,0.0,1.420408163265306,10.596133190118149,0.235,0.185,15.777599000923917,0.879860569329878,0.8783881741450326
T013-S0,A,brightness_dark,BBSE-S-11,33.32362545513498,33.379878981315244,32.61276392170076,"{""clean"": 10, ""brightness_dark"": 113, ""contrast_low"": 38, ""gaussian_noise"": 31, ""gaussian_blur"": 8}",0.72,0.0,1.420408163265306,10.596133190118149,0.235,0.185,15.777599000923917,0.879860569329878,0.8783881741450326
T013-S0,A,contrast_low,BBSE-H-01,29.362159533491493,29.456745794268237,29.764841351206773,"{""clean"": 3, ""brightness_dark"": 49, ""contrast_low"": 101, ""gaussian_noise"": 37, ""gaussian_blur"": 10}",0.635,0.0,4.77787498784874,14.948275862068964,0.33,0.24,9.406895545780973,0.6945585094670016,0.6854652560641254
T013-S0,A,contrast_low,BBSE-H-11,29.362159533491493,29.456745794268237,29.764841351206773,"{""clean"": 3, ""brightness_dark"": 49, ""contrast_low"": 101, ""gaussian_noise"": 37, ""gaussian_blur"": 10}",0.635,0.0,4.77787498784874,14.948275862068964,0.33,0.24,9.406895545780973,0.6945585094670016,0.6854652560641254
T013-S0,A,contrast_low,BBSE-S-01,29.702282717400717,29.789214708424762,29.716872682140338,"{""clean"": 3, ""brightness_dark"": 59, ""contrast_low"": 78, ""gaussian_noise"": 46, ""gaussian_blur"": 14}",0.605,0.0,4.953703703703703,15.267275097783571,0.345,0.245,9.747018729690197,0.7196715183764195,0.7102494820839675
T013-S0,A,contrast_low,BBSE-S-11,29.702282717400717,29.789214708424762,29.716872682140338,"{""clean"": 3, ""brightness_dark"": 59, ""contrast_low"": 78, ""gaussian_noise"": 46, ""gaussian_blur"": 14}",0.605,0.0,4.953703703703703,15.267275097783571,0.345,0.245,9.747018729690197,0.7196715183764195,0.7102494820839675
T013-S0,A,gaussian_noise,BBSE-H-01,35.616890784004916,35.67391448899528,34.08265205654304,"{""clean"": 16, ""brightness_dark"": 69, ""contrast_low"": 4, ""gaussian_noise"": 100, ""gaussian_blur"": 11}",0.635,0.0,3.223202086697305,10.0,0.295,0.19,4.9402469325446665,0.722015585776053,0.7170944172129506
T013-S0,A,gaussian_noise,BBSE-H-11,35.616890784004916,35.67391448899528,34.08265205654304,"{""clean"": 16, ""brightness_dark"": 69, ""contrast_low"": 4, ""gaussian_noise"": 100, ""gaussian_blur"": 11}",0.635,0.0,3.223202086697305,10.0,0.295,0.19,4.9402469325446665,0.722015585776053,0.7170944172129506
T013-S0,A,gaussian_noise,BBSE-S-01,35.263577292248776,35.32149743998936,33.80141967267608,"{""clean"": 24, ""brightness_dark"": 63, ""contrast_low"": 6, ""gaussian_noise"": 97, ""gaussian_blur"": 10}",0.595,0.0,4.517575507679621,10.753968253968251,0.32,0.22,4.586933440788529,0.6703789264762127,0.6658097069699674
T013-S0,A,gaussian_noise,BBSE-S-11,35.263577292248776,35.32149743998936,33.80141967267608,"{""clean"": 24, ""brightness_dark"": 63, ""contrast_low"": 6, ""gaussian_noise"": 97, ""gaussian_blur"": 10}",0.595,0.0,4.517575507679621,10.753968253968251,0.32,0.22,4.586933440788529,0.6703789264762127,0.6658097069699674
T013-S0,A,gaussian_blur,BBSE-H-01,37.06396792782107,37.13012833300086,36.32849258960111,"{""clean"": 9, ""brightness_dark"": 59, ""contrast_low"": 30, ""gaussian_noise"": 62, ""gaussian_blur"": 40}",0.53,0.0,5.4320068099595655,14.028571428571427,0.41,0.265,6.162388751646693,0.6735475141538573,0.6745480203527947
T013-S0,A,gaussian_blur,BBSE-H-11,36.21784064041109,36.27900791276016,35.94404047804992,"{""clean"": 8, ""brightness_dark"": 61, ""contrast_low"": 30, ""gaussian_noise"": 62, ""gaussian_blur"": 39}",0.52,0.0,5.575117370892018,16.378911481797147,0.42,0.285,5.31626146423671,0.5810660180878306,0.5819291497019665
T013-S0,A,gaussian_blur,BBSE-S-01,36.936229294643695,37.00379014562139,36.61548216646608,"{""clean"": 8, ""brightness_dark"": 71, ""contrast_low"": 32, ""gaussian_noise"": 54, ""gaussian_blur"": 35}",0.57,0.0,5.5227471566054245,12.732919254658382,0.37,0.27,6.034650118469316,0.6595857142243993,0.6605654811776499
T013-S0,A,gaussian_blur,BBSE-S-11,34.839050692305484,34.90923598643527,35.7155894656878,"{""clean"": 8, ""brightness_dark"": 69, ""contrast_low"": 34, ""gaussian_noise"": 56, ""gaussian_blur"": 33}",0.54,0.0,5.756302521008403,14.285714285714286,0.4,0.29,3.93747151613111,0.430364629468248,0.4310039050509474
T013-S0,B,clean,BBSE-H-01,38.432163574687465,38.49325088104262,37.14210171515903,"{""clean"": 37, ""brightness_dark"": 61, ""contrast_low"": 2, ""gaussian_noise"": 70, ""gaussian_blur"": 30}",0.61,0.0,4.212789827973074,11.11111111111111,0.325,0.225,4.293473654918928,0.6960835880320531,0.6984339174040293
T013-S0,B,clean,BBSE-H-11,37.815487073974026,37.874858700711485,36.80714652949962,"{""clean"": 34, ""brightness_dark"": 59, ""contrast_low"": 2, ""gaussian_noise"": 69, ""gaussian_blur"": 36}",0.59,0.0,4.938271604938271,12.02464788732394,0.345,0.245,3.6767971542054854,0.596104311163806,0.5981170600568677
T013-S0,B,clean,BBSE-S-01,38.28982652578108,38.35361393709688,37.00578783937953,"{""clean"": 19, ""brightness_dark"": 76, ""contrast_low"": 8, ""gaussian_noise"": 82, ""gaussian_blur"": 15}",0.645,0.0,4.092152324847465,10.317725752508359,0.305,0.21,4.151136606012545,0.6730070556771528,0.6752794670336354
T013-S0,B,clean,BBSE-S-11,37.84655670850363,37.908105592127136,36.42158727047616,"{""clean"": 18, ""brightness_dark"": 74, ""contrast_low"": 6, ""gaussian_noise"": 79, ""gaussian_blur"": 23}",0.605,0.0,4.717880289744567,12.112068965517238,0.335,0.235,3.707866788735089,0.6011415058505449,0.6031712628541671
T013-S0,B,brightness_dark,BBSE-H-01,31.983384215519184,32.05000332468914,30.772097497210925,"{""clean"": 3, ""brightness_dark"": 92, ""contrast_low"": 38, ""gaussian_noise"": 55, ""gaussian_blur"": 12}",0.605,0.0,6.25,17.50438596491228,0.335,0.285,14.437357761308125,0.8152401646572921,0.8044840517490567
T013-S0,B,brightness_dark,BBSE-H-11,31.983384215519184,32.05000332468914,30.772097497210925,"{""clean"": 3, ""brightness_dark"": 92, ""contrast_low"": 38, ""gaussian_noise"": 55, ""gaussian_blur"": 12}",0.605,0.0,6.25,17.50438596491228,0.335,0.285,14.437357761308125,0.8152401646572921,0.8044840517490567
T013-S0,B,brightness_dark,BBSE-S-01,33.127311296995614,33.18704701110446,32.30997110162157,"{""clean"": 10, ""brightness_dark"": 117, ""contrast_low"": 31, ""gaussian_noise"": 32, ""gaussian_blur"": 10}",0.695,0.0,2.816380839739799,11.032370953630796,0.265,0.215,15.581284842784555,0.8798347613748484,0.8682264004964114
T013-S0,B,brightness_dark,BBSE-S-11,33.127311296995614,33.18704701110446,32.30997110162157,"{""clean"": 10, ""brightness_dark"": 117, ""contrast_low"": 31, ""gaussian_noise"": 32, ""gaussian_blur"": 10}",0.695,0.0,2.816380839739799,11.032370953630796,0.265,0.215,15.581284842784555,0.8798347613748484,0.8682264004964114
T013-S0,B,contrast_low,BBSE-H-01,29.237512670809746,29.330407606888755,28.98452235794705,"{""clean"": 2, ""brightness_dark"": 55, ""contrast_low"": 104, ""gaussian_noise"": 29, ""gaussian_blur"": 10}",0.62,0.0,5.9491525423728815,16.72413793103448,0.365,0.27,9.282248683099226,0.692221897571317,0.6795132370861514
T013-S0,B,contrast_low,BBSE-H-11,29.237512670809746,29.330407606888755,28.98452235794705,"{""clean"": 2, ""brightness_dark"": 55, ""contrast_low"": 104, ""gaussian_noise"": 29, ""gaussian_blur"": 10}",0.62,0.0,5.9491525423728815,16.72413793103448,0.365,0.27,9.282248683099226,0.692221897571317,0.6795132370861514
T013-S0,B,contrast_low,BBSE-S-01,29.501628909103125,29.589733359930847,29.17852523917307,"{""clean"": 1, ""brightness_dark"": 64, ""contrast_low"": 70, ""gaussian_noise"": 53, ""gaussian_blur"": 12}",0.605,0.0,6.0,14.334415584415583,0.36,0.28,9.546364921392604,0.7119183148827519,0.6988480433574511
T013-S0,B,contrast_low,BBSE-S-11,29.501628909103125,29.589733359930847,29.17852523917307,"{""clean"": 1, ""brightness_dark"": 64, ""contrast_low"": 70, ""gaussian_noise"": 53, ""gaussian_blur"": 12}",0.605,0.0,6.0,14.334415584415583,0.36,0.28,9.546364921392604,0.7119183148827519,0.6988480433574511
T013-S0,B,gaussian_noise,BBSE-H-01,35.5859517683721,35.64066759757963,34.17009332411027,"{""clean"": 16, ""brightness_dark"": 66, ""contrast_low"": 3, ""gaussian_noise"": 104, ""gaussian_blur"": 11}",0.66,0.0,2.7214714714714714,10.803418803418802,0.265,0.185,4.909307916911852,0.7117508703513638,0.7077016741308879
T013-S0,B,gaussian_noise,BBSE-H-11,35.5859517683721,35.64066759757963,34.17009332411027,"{""clean"": 16, ""brightness_dark"": 66, ""contrast_low"": 3, ""gaussian_noise"": 104, ""gaussian_blur"": 11}",0.66,0.0,2.7214714714714714,10.803418803418802,0.265,0.185,4.909307916911852,0.7117508703513638,0.7077016741308879
T013-S0,B,gaussian_noise,BBSE-S-01,35.44358963770794,35.50103065363388,33.92201556389558,"{""clean"": 24, ""brightness_dark"": 60, ""contrast_low"": 6, ""gaussian_noise"": 100, ""gaussian_blur"": 10}",0.61,0.0,3.8125,11.12676056338028,0.305,0.205,4.766945786247694,0.6911112257985675,0.6871794498359326
T013-S0,B,gaussian_noise,BBSE-S-11,35.44358963770794,35.50103065363388,33.92201556389558,"{""clean"": 24, ""brightness_dark"": 60, ""contrast_low"": 6, ""gaussian_noise"": 100, ""gaussian_blur"": 10}",0.61,0.0,3.8125,11.12676056338028,0.305,0.205,4.766945786247694,0.6911112257985675,0.6871794498359326
T013-S0,B,gaussian_blur,BBSE-H-01,36.885058913959746,36.95059511935634,36.156878521301394,"{""clean"": 11, ""brightness_dark"": 56, ""contrast_low"": 29, ""gaussian_noise"": 62, ""gaussian_blur"": 42}",0.545,0.0,5.848214285714286,14.028571428571427,0.425,0.285,5.983479737785372,0.6679453862557209,0.6625298571738796
T013-S0,B,gaussian_blur,BBSE-H-11,36.45707286573824,36.525034909235984,36.00229515099346,"{""clean"": 10, ""brightness_dark"": 58, ""contrast_low"": 27, ""gaussian_noise"": 62, ""gaussian_blur"": 43}",0.545,0.0,6.557971014492754,15.485498108448922,0.425,0.295,5.555493689563866,0.6201686210924479,0.6151404537118804
T013-S0,B,gaussian_blur,BBSE-S-01,36.93650061148158,37.00379014562139,36.53687538730819,"{""clean"": 5, ""brightness_dark"": 73, ""contrast_low"": 23, ""gaussian_noise"": 56, ""gaussian_blur"": 43}",0.605,0.0,5.224106602059358,13.27898169577109,0.365,0.26,6.034921435307199,0.6736879049950898,0.6682258170509882
T013-S0,B,gaussian_blur,BBSE-S-11,35.30428599080676,35.38134184453754,35.885176035103036,"{""clean"": 5, ""brightness_dark"": 71, ""contrast_low"": 23, ""gaussian_noise"": 58, ""gaussian_blur"": 43}",0.585,0.0,5.555555555555555,13.950310559006208,0.385,0.27,4.402706814632385,0.4914811836496284,0.48749638085287195
T013-S1,A,clean,BBSE-H-01,38.655981942026905,38.71932974266906,37.33760595937395,"{""clean"": 37, ""brightness_dark"": 61, ""contrast_low"": 6, ""gaussian_noise"": 71, ""gaussian_blur"": 25}",0.6,0.0,3.331611570247934,9.650308551278284,0.33,0.215,4.517292022258366,0.7334830798996856,0.7210285636686867
T013-S1,A,clean,BBSE-H-11,38.351810815095654,38.413458341645054,37.099696966957914,"{""clean"": 36, ""brightness_dark"": 60, ""contrast_low"": 6, ""gaussian_noise"": 69, ""gaussian_blur"": 29}",0.58,0.0,4.089625064201336,10.111111111111105,0.35,0.235,4.213120895327116,0.6840941154717111,0.6724782220746357
T013-S1,A,clean,BBSE-S-01,38.30125718172857,38.366912693663146,36.92389911833835,"{""clean"": 19, ""brightness_dark"": 71, ""contrast_low"": 10, ""gaussian_noise"": 85, ""gaussian_blur"": 15}",0.62,0.0,3.5469171917191717,11.132075471698112,0.31,0.24,4.162567261960032,0.6758856059222951,0.6644090927211875
T013-S1,A,clean,BBSE-S-11,37.97743598491472,38.041093157789746,36.47720904519389,"{""clean"": 17, ""brightness_dark"": 71, ""contrast_low"": 8, ""gaussian_noise"": 81, ""gaussian_blur"": 23}",0.585,0.0,5.555555555555555,11.455342902711319,0.335,0.27,3.8387460651461804,0.6233060145198597,0.6127223008835772
T013-S1,A,brightness_dark,BBSE-H-01,31.75561675380523,31.817275084779574,30.87056486395011,"{""clean"": 4, ""brightness_dark"": 97, ""contrast_low"": 40, ""gaussian_noise"": 48, ""gaussian_blur"": 11}",0.6,0.0,7.901250651380927,14.414772727272725,0.345,0.3,14.20959029959417,0.7927361005059799,0.7934483496058496
T013-S1,A,brightness_dark,BBSE-H-11,31.75561675380523,31.817275084779574,30.87056486395011,"{""clean"": 4, ""brightness_dark"": 97, ""contrast_low"": 40, ""gaussian_noise"": 48, ""gaussian_blur"": 11}",0.6,0.0,7.901250651380927,14.414772727272725,0.345,0.3,14.20959029959417,0.7927361005059799,0.7934483496058496
T013-S1,A,brightness_dark,BBSE-S-01,33.28304734730341,33.339982711616464,32.58875320038172,"{""clean"": 4, ""brightness_dark"": 118, ""contrast_low"": 37, ""gaussian_noise"": 32, ""gaussian_blur"": 9}",0.69,0.0,2.1875,11.212121212121206,0.26,0.2,15.73702089309235,0.8779496321387577,0.8787384429861792
T013-S1,A,brightness_dark,BBSE-S-11,33.28304734730341,33.339982711616464,32.58875320038172,"{""clean"": 4, ""brightness_dark"": 118, ""contrast_low"": 37, ""gaussian_noise"": 32, ""gaussian_blur"": 9}",0.69,0.0,2.1875,11.212121212121206,0.26,0.2,15.73702089309235,0.8779496321387577,0.8787384429861792
T013-S1,A,contrast_low,BBSE-H-01,29.30923217045616,29.403550768003193,29.72573686411089,"{""clean"": 2, ""brightness_dark"": 48, ""contrast_low"": 103, ""gaussian_noise"": 37, ""gaussian_blur"": 10}",0.615,0.0,4.241795888928958,16.71428571428571,0.355,0.215,9.353968182745641,0.6916474627961671,0.6768898875625303
T013-S1,A,contrast_low,BBSE-H-11,29.30923217045616,29.403550768003193,29.72573686411089,"{""clean"": 2, ""brightness_dark"": 48, ""contrast_low"": 103, ""gaussian_noise"": 37, ""gaussian_blur"": 10}",0.615,0.0,4.241795888928958,16.71428571428571,0.355,0.215,9.353968182745641,0.6916474627961671,0.6768898875625303
T013-S1,A,contrast_low,BBSE-S-01,29.76348753680693,29.849059112972938,29.802406328740798,"{""clean"": 3, ""brightness_dark"": 62, ""contrast_low"": 78, ""gaussian_noise"": 45, ""gaussian_blur"": 12}",0.625,0.0,4.590193271295634,14.793840039741676,0.335,0.235,9.808223549096411,0.7252358357155446,0.7097615905496143
