salt,bank,target,policy,macro_class,sample_weighted,macro_client,state_choice_frequency,oracle_hit_rate,regret_median,regret_p75,regret_p90,regret_gt2_fraction,regret_gt5_fraction
T013-S0,A,clean,composition_persistent,40.40429062829736,40.46811623113239,39.26281780414981,"{""clean"": 24, ""brightness_dark"": 78, ""contrast_low"": 15, ""gaussian_noise"": 71, ""gaussian_blur"": 12}",0.765,0.0,0.0,4.016666666666666,0.16,0.075
T013-S0,A,clean,class_context_only,40.40429062829736,40.46811623113239,39.26281780414981,"{""clean"": 24, ""brightness_dark"": 78, ""contrast_low"": 15, ""gaussian_noise"": 71, ""gaussian_blur"": 12}",0.765,0.0,0.0,4.016666666666666,0.16,0.075
T013-S0,A,clean,hybrid_client_plus_class_context,39.911074944274354,39.97606223818073,38.51680514817652,"{""clean"": 53, ""brightness_dark"": 68, ""contrast_low"": 14, ""gaussian_noise"": 52, ""gaussian_blur"": 13}",0.69,0.0,1.9851485148514851,5.599999999999997,0.245,0.13
T013-S0,A,clean,T013_two_factor,39.911074944274354,39.97606223818073,38.51680514817652,"{""clean"": 53, ""brightness_dark"": 68, ""contrast_low"": 14, ""gaussian_noise"": 52, ""gaussian_blur"": 13}",0.69,0.0,1.9851485148514851,5.599999999999997,0.245,0.13
T013-S0,A,clean,T013_client_only,39.911074944274354,39.97606223818073,38.51680514817652,"{""clean"": 53, ""brightness_dark"": 68, ""contrast_low"": 14, ""gaussian_noise"": 52, ""gaussian_blur"": 13}",0.69,0.0,1.9851485148514851,5.599999999999997,0.245,0.13
T013-S0,A,clean,uniform_class_context,34.725059515918105,34.80949531218831,33.81007299003429,"{""clean"": 0, ""brightness_dark"": 0, ""contrast_low"": 0, ""gaussian_noise"": 200, ""gaussian_blur"": 0}",0.415,2.5503573749187787,8.655298263277121,20.0,0.515,0.4
T013-S0,A,clean,uniform_hybrid,39.911074944274354,39.97606223818073,38.51680514817652,"{""clean"": 53, ""brightness_dark"": 68, ""contrast_low"": 14, ""gaussian_noise"": 52, ""gaussian_blur"": 13}",0.69,0.0,1.9851485148514851,5.599999999999997,0.245,0.13
T013-S0,A,clean,mismatched_pi_persistent_7,33.2728669152008,33.31338519848394,32.19482991786197,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 15, ""gaussian_noise"": 70, ""gaussian_blur"": 12}",0.34,4.850833920601362,11.11111111111111,23.740031897926634,0.585,0.5
T013-S0,A,clean,mismatched_pi_class_context_7,33.2728669152008,33.31338519848394,32.19482991786197,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 15, ""gaussian_noise"": 70, ""gaussian_blur"": 12}",0.34,4.850833920601362,11.11111111111111,23.740031897926634,0.585,0.5
T013-S0,A,clean,mismatched_pi_hybrid_7,39.911074944274354,39.97606223818073,38.51680514817652,"{""clean"": 53, ""brightness_dark"": 68, ""contrast_low"": 14, ""gaussian_noise"": 52, ""gaussian_blur"": 13}",0.69,0.0,1.9851485148514851,5.599999999999997,0.245,0.13
T013-S0,A,clean,mismatched_pi_persistent_13,33.129823506093736,33.19369638938759,31.643010280076542,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 15, ""gaussian_noise"": 70, ""gaussian_blur"": 12}",0.34,4.567866116721188,11.009485094850948,25.671232876712324,0.605,0.485
T013-S0,A,clean,mismatched_pi_class_context_13,33.129823506093736,33.19369638938759,31.643010280076542,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 15, ""gaussian_noise"": 70, ""gaussian_blur"": 12}",0.34,4.567866116721188,11.009485094850948,25.671232876712324,0.605,0.485
T013-S0,A,clean,mismatched_pi_hybrid_13,39.911074944274354,39.97606223818073,38.51680514817652,"{""clean"": 53, ""brightness_dark"": 68, ""contrast_low"": 14, ""gaussian_noise"": 52, ""gaussian_blur"": 13}",0.69,0.0,1.9851485148514851,5.599999999999997,0.245,0.13
T013-S0,A,clean,mismatched_pi_persistent_23,32.80228043142486,32.86122747523107,32.460175437387676,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 15, ""gaussian_noise"": 70, ""gaussian_blur"": 12}",0.365,4.604378720952564,11.045494313210849,24.74979306193092,0.575,0.48
T013-S0,A,clean,mismatched_pi_class_context_23,32.80228043142486,32.86122747523107,32.460175437387676,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 15, ""gaussian_noise"": 70, ""gaussian_blur"": 12}",0.365,4.604378720952564,11.045494313210849,24.74979306193092,0.575,0.48
T013-S0,A,clean,mismatched_pi_hybrid_23,39.911074944274354,39.97606223818073,38.51680514817652,"{""clean"": 53, ""brightness_dark"": 68, ""contrast_low"": 14, ""gaussian_noise"": 52, ""gaussian_blur"": 13}",0.69,0.0,1.9851485148514851,5.599999999999997,0.245,0.13
T013-S0,A,clean,mismatched_pi_persistent_37,32.48823864248928,32.55535607420706,31.125133370443567,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 15, ""gaussian_noise"": 70, ""gaussian_blur"": 12}",0.365,3.948051948051948,12.90741615493623,26.49242970439797,0.585,0.46
T013-S0,A,clean,mismatched_pi_class_context_37,32.48823864248928,32.55535607420706,31.125133370443567,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 15, ""gaussian_noise"": 70, ""gaussian_blur"": 12}",0.365,3.948051948051948,12.90741615493623,26.49242970439797,0.585,0.46
T013-S0,A,clean,mismatched_pi_hybrid_37,39.911074944274354,39.97606223818073,38.51680514817652,"{""clean"": 53, ""brightness_dark"": 68, ""contrast_low"": 14, ""gaussian_noise"": 52, ""gaussian_blur"": 13}",0.69,0.0,1.9851485148514851,5.599999999999997,0.245,0.13
T013-S0,A,clean,mismatched_pi_persistent_41,33.18002234184928,33.240242037369505,32.38718790735922,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 13, ""gaussian_noise"": 70, ""gaussian_blur"": 14}",0.38,3.801801801801802,11.11111111111111,25.0,0.565,0.45
T013-S0,A,clean,mismatched_pi_class_context_41,33.18002234184928,33.240242037369505,32.38718790735922,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 13, ""gaussian_noise"": 70, ""gaussian_blur"": 14}",0.38,3.801801801801802,11.11111111111111,25.0,0.565,0.45
T013-S0,A,clean,mismatched_pi_hybrid_41,39.911074944274354,39.97606223818073,38.51680514817652,"{""clean"": 53, ""brightness_dark"": 68, ""contrast_low"": 14, ""gaussian_noise"": 52, ""gaussian_blur"": 13}",0.69,0.0,1.9851485148514851,5.599999999999997,0.245,0.13
T013-S0,A,clean,mismatched_pi_persistent_53,31.492304091748814,31.54465057517122,30.786485228605976,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 15, ""gaussian_noise"": 70, ""gaussian_blur"": 12}",0.255,6.0006000600060005,14.159663865546218,25.03012048192771,0.655,0.55
T013-S0,A,clean,mismatched_pi_class_context_53,31.492304091748814,31.54465057517122,30.786485228605976,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 15, ""gaussian_noise"": 70, ""gaussian_blur"": 12}",0.255,6.0006000600060005,14.159663865546218,25.03012048192771,0.655,0.55
T013-S0,A,clean,mismatched_pi_hybrid_53,39.911074944274354,39.97606223818073,38.51680514817652,"{""clean"": 53, ""brightness_dark"": 68, ""contrast_low"": 14, ""gaussian_noise"": 52, ""gaussian_blur"": 13}",0.69,0.0,1.9851485148514851,5.599999999999997,0.245,0.13
T013-S0,A,clean,mismatched_pi_persistent_71,33.01183872852357,33.074007580291244,32.08200867964697,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 15, ""gaussian_noise"": 70, ""gaussian_blur"": 12}",0.305,4.706533776301218,11.145833333333332,21.25506072874493,0.605,0.485
T013-S0,A,clean,mismatched_pi_class_context_71,33.01183872852357,33.074007580291244,32.08200867964697,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 15, ""gaussian_noise"": 70, ""gaussian_blur"": 12}",0.305,4.706533776301218,11.145833333333332,21.25506072874493,0.605,0.485
T013-S0,A,clean,mismatched_pi_hybrid_71,39.911074944274354,39.97606223818073,38.51680514817652,"{""clean"": 53, ""brightness_dark"": 68, ""contrast_low"": 14, ""gaussian_noise"": 52, ""gaussian_blur"": 13}",0.69,0.0,1.9851485148514851,5.599999999999997,0.245,0.13
T013-S0,A,clean,mismatched_pi_persistent_89,32.52680923628602,32.581953587339584,31.88201674476925,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 15, ""gaussian_noise"": 70, ""gaussian_blur"": 12}",0.34,3.854723707664884,12.5,24.7680412371134,0.575,0.465
T013-S0,A,clean,mismatched_pi_class_context_89,32.52680923628602,32.581953587339584,31.88201674476925,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 15, ""gaussian_noise"": 70, ""gaussian_blur"": 12}",0.34,3.854723707664884,12.5,24.7680412371134,0.575,0.465
T013-S0,A,clean,mismatched_pi_hybrid_89,39.911074944274354,39.97606223818073,38.51680514817652,"{""clean"": 53, ""brightness_dark"": 68, ""contrast_low"": 14, ""gaussian_noise"": 52, ""gaussian_blur"": 13}",0.69,0.0,1.9851485148514851,5.599999999999997,0.245,0.13
T013-S0,A,brightness_dark,composition_persistent,26.25072135855466,26.311589866347497,26.41061810182077,"{""clean"": 24, ""brightness_dark"": 78, ""contrast_low"": 15, ""gaussian_noise"": 71, ""gaussian_blur"": 12}",0.525,0.0,13.616147793362984,24.054834054834043,0.445,0.415
T013-S0,A,brightness_dark,class_context_only,35.50801577206684,35.56752443646519,34.810872592009794,"{""clean"": 3, ""brightness_dark"": 124, ""contrast_low"": 38, ""gaussian_noise"": 27, ""gaussian_blur"": 8}",0.875,0.0,0.0,1.289900575614861,0.075,0.035
T013-S0,A,brightness_dark,hybrid_client_plus_class_context,34.90354811036547,34.962431012700314,33.945757456502974,"{""clean"": 11, ""brightness_dark"": 114, ""contrast_low"": 35, ""gaussian_noise"": 23, ""gaussian_blur"": 17}",0.78,0.0,0.0,6.066790352504638,0.17,0.115
T013-S0,A,brightness_dark,T013_two_factor,33.12130989545813,33.173748254538204,31.64668169382228,"{""clean"": 11, ""brightness_dark"": 126, ""contrast_low"": 34, ""gaussian_noise"": 10, ""gaussian_blur"": 19}",0.695,0.0,2.3338940285954584,12.417883211678832,0.265,0.215
T013-S0,A,brightness_dark,T013_client_only,25.359535171880598,25.420573176408006,25.06101101467401,"{""clean"": 53, ""brightness_dark"": 68, ""contrast_low"": 14, ""gaussian_noise"": 52, ""gaussian_blur"": 13}",0.47,1.3945578231292517,15.758392043099876,34.65909090909089,0.49,0.45
T013-S0,A,brightness_dark,uniform_class_context,32.296535703287994,32.36252410399628,31.268558897347983,"{""clean"": 0, ""brightness_dark"": 200, ""contrast_low"": 0, ""gaussian_noise"": 0, ""gaussian_blur"": 0}",0.7,0.0,2.295096635647817,14.357142857142854,0.255,0.215
T013-S0,A,brightness_dark,uniform_hybrid,33.37062515157432,33.42642462929716,31.996437247727428,"{""clean"": 7, ""brightness_dark"": 142, ""contrast_low"": 26, ""gaussian_noise"": 8, ""gaussian_blur"": 17}",0.72,0.0,1.6310344827586207,12.01951219512195,0.24,0.195
T013-S0,A,brightness_dark,mismatched_pi_persistent_7,24.698379024677802,24.755635348094952,23.314143623903178,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 15, ""gaussian_noise"": 70, ""gaussian_blur"": 12}",0.405,2.5641025641025643,17.397367519694672,37.62323943661971,0.53,0.455
T013-S0,A,brightness_dark,mismatched_pi_class_context_7,27.228360271762963,27.269100339118292,27.248396710626913,"{""clean"": 3, ""brightness_dark"": 124, ""contrast_low"": 38, ""gaussian_noise"": 27, ""gaussian_blur"": 8}",0.535,0.0,10.929951690821255,29.429771908763502,0.43,0.385
T013-S0,A,brightness_dark,mismatched_pi_hybrid_7,28.445795065590325,28.49258594321431,28.18143306580337,"{""clean"": 13, ""brightness_dark"": 101, ""contrast_low"": 38, ""gaussian_noise"": 33, ""gaussian_blur"": 15}",0.55,0.0,11.11111111111111,19.746478873239433,0.415,0.36
T013-S0,A,brightness_dark,mismatched_pi_persistent_13,23.683945505896517,23.758228605625373,22.928896733584057,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 15, ""gaussian_noise"": 70, ""gaussian_blur"": 12}",0.395,3.3247375207220484,18.63685344827586,37.031134173461815,0.55,0.49
T013-S0,A,brightness_dark,mismatched_pi_class_context_13,26.388837537695427,26.437928053726978,26.360189581907854,"{""clean"": 3, ""brightness_dark"": 124, ""contrast_low"": 38, ""gaussian_noise"": 27, ""gaussian_blur"": 8}",0.515,0.0,12.061224489795919,27.369882026370572,0.44,0.385
T013-S0,A,brightness_dark,mismatched_pi_hybrid_13,28.74009716855209,28.785158587672054,28.859637729892366,"{""clean"": 27, ""brightness_dark"": 104, ""contrast_low"": 35, ""gaussian_noise"": 20, ""gaussian_blur"": 14}",0.595,0.0,8.95674300254453,19.674615002483854,0.345,0.31
T013-S0,A,brightness_dark,mismatched_pi_persistent_23,21.514388311858326,21.590531285324822,21.997852054613375,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 15, ""gaussian_noise"": 70, ""gaussian_blur"": 12}",0.38,4.086360266864344,19.772727272727273,42.14473684210526,0.56,0.485
T013-S0,A,brightness_dark,mismatched_pi_class_context_23,24.78547438511973,24.84872664405878,24.89287622714232,"{""clean"": 3, ""brightness_dark"": 123, ""contrast_low"": 39, ""gaussian_noise"": 27, ""gaussian_blur"": 8}",0.52,0.0,13.885809312638582,33.333333333333336,0.425,0.375
T013-S0,A,brightness_dark,mismatched_pi_hybrid_23,28.557204863096313,28.61892413059379,27.33157419795199,"{""clean"": 23, ""brightness_dark"": 101, ""contrast_low"": 28, ""gaussian_noise"": 23, ""gaussian_blur"": 25}",0.545,0.0,12.248531244436531,23.928571428571423,0.4,0.35
T013-S0,A,brightness_dark,mismatched_pi_persistent_37,24.134324041791615,24.190438194028857,24.118051057404063,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 15, ""gaussian_noise"": 70, ""gaussian_blur"": 12}",0.39,4.028478731074261,17.17651458489155,33.49999999999999,0.56,0.48
T013-S0,A,brightness_dark,mismatched_pi_class_context_37,26.55661036559793,26.61081188908837,25.7443904164809,"{""clean"": 3, ""brightness_dark"": 124, ""contrast_low"": 38, ""gaussian_noise"": 27, ""gaussian_blur"": 8}",0.48,1.3212977498691785,12.431569343065693,31.472501478415136,0.46,0.395
T013-S0,A,brightness_dark,mismatched_pi_hybrid_37,31.23111311546954,31.28532482212913,30.233326345256096,"{""clean"": 14, ""brightness_dark"": 112, ""contrast_low"": 31, ""gaussian_noise"": 20, ""gaussian_blur"": 23}",0.62,0.0,6.85639930601895,18.519843580996753,0.335,0.29
T013-S0,A,brightness_dark,mismatched_pi_persistent_41,24.503737623344563,24.58275151273356,24.112350147666447,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 13, ""gaussian_noise"": 70, ""gaussian_blur"": 14}",0.395,5.025252525252525,15.20979020979021,32.96747967479675,0.55,0.5
T013-S0,A,brightness_dark,mismatched_pi_class_context_41,28.61701315187286,28.672119156858834,27.07526612265669,"{""clean"": 3, ""brightness_dark"": 123, ""contrast_low"": 39, ""gaussian_noise"": 27, ""gaussian_blur"": 8}",0.48,1.346938775510204,12.273561109837193,25.122950819672123,0.47,0.4
T013-S0,A,brightness_dark,mismatched_pi_hybrid_41,28.15542829332609,28.206662677039695,28.066208700225975,"{""clean"": 23, ""brightness_dark"": 107, ""contrast_low"": 33, ""gaussian_noise"": 21, ""gaussian_blur"": 16}",0.545,0.0,11.11111111111111,22.672727272727272,0.4,0.34
T013-S0,A,brightness_dark,mismatched_pi_persistent_53,23.39616399170075,23.44570782631824,23.835544684477046,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 15, ""gaussian_noise"": 70, ""gaussian_blur"": 12}",0.35,5.234680573663624,15.300644237652111,34.61111111111111,0.585,0.505
T013-S0,A,brightness_dark,mismatched_pi_class_context_53,28.172952754220827,28.206662677039695,27.309422473385858,"{""clean"": 3, ""brightness_dark"": 124, ""contrast_low"": 38, ""gaussian_noise"": 27, ""gaussian_blur"": 8}",0.53,0.0,11.25341889333053,25.060975609756095,0.42,0.355
T013-S0,A,brightness_dark,mismatched_pi_hybrid_53,30.587253704292085,30.63368575038234,29.18748749067785,"{""clean"": 18, ""brightness_dark"": 109, ""contrast_low"": 36, ""gaussian_noise"": 19, ""gaussian_blur"": 18}",0.6,0.0,8.675166297117517,19.69910371318822,0.365,0.32
T013-S0,A,brightness_dark,mismatched_pi_persistent_71,23.455601093916083,23.492253474300153,23.88101863685844,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 15, ""gaussian_noise"": 70, ""gaussian_blur"": 12}",0.345,5.777777777777778,17.510964912280702,31.776021985571965,0.6,0.515
T013-S0,A,brightness_dark,mismatched_pi_class_context_71,28.40956046460073,28.446040295232397,27.844266065878173,"{""clean"": 3, ""brightness_dark"": 124, ""contrast_low"": 38, ""gaussian_noise"": 27, ""gaussian_blur"": 8}",0.525,0.0,10.55153991200503,28.314584170349534,0.425,0.345
T013-S0,A,brightness_dark,mismatched_pi_hybrid_71,30.052418489498155,30.108384866015026,29.813914441623087,"{""clean"": 22, ""brightness_dark"": 103, ""contrast_low"": 31, ""gaussian_noise"": 21, ""gaussian_blur"": 23}",0.615,0.0,7.742914979757085,19.01515151515151,0.345,0.29
T013-S0,A,brightness_dark,mismatched_pi_persistent_89,23.16170531708763,23.239577099541194,22.701143905706363,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 15, ""gaussian_noise"": 70, ""gaussian_blur"": 12}",0.365,5.816901408450704,18.41495218777166,34.04702970297028,0.58,0.515
T013-S0,A,brightness_dark,mismatched_pi_class_context_89,30.830524152191735,30.879712746858168,28.57692726791256,"{""clean"": 3, ""brightness_dark"": 124, ""contrast_low"": 38, ""gaussian_noise"": 27, ""gaussian_blur"": 8}",0.56,0.0,10.116279069767442,17.77618020608675,0.375,0.32
T013-S0,A,brightness_dark,mismatched_pi_hybrid_89,30.892057965042515,30.939557151406344,29.91953975738753,"{""clean"": 20, ""brightness_dark"": 104, ""contrast_low"": 30, ""gaussian_noise"": 25, ""gaussian_blur"": 21}",0.625,0.0,7.238037552998183,18.205741626794257,0.33,0.28
T013-S0,A,contrast_low,composition_persistent,28.799763725958766,28.904847396768403,28.57420994931488,"{""clean"": 24, ""brightness_dark"": 78, ""contrast_low"": 15, ""gaussian_noise"": 71, ""gaussian_blur"": 12}",0.535,0.0,5.80943121050073,16.187304075235105,0.435,0.295
T013-S0,A,contrast_low,class_context_only,33.678637218608394,33.76554292173682,33.549876122816244,"{""clean"": 3, ""brightness_dark"": 59, ""contrast_low"": 89, ""gaussian_noise"": 37, ""gaussian_blur"": 12}",0.875,0.0,0.0,1.962725684333139,0.095,0.04
T013-S0,A,contrast_low,hybrid_client_plus_class_context,33.238660681814714,33.3266839550502,32.85863588265981,"{""clean"": 4, ""brightness_dark"": 60, ""contrast_low"": 82, ""gaussian_noise"": 37, ""gaussian_blur"": 17}",0.785,0.0,0.0,4.240773105788012,0.17,0.075
T013-S0,A,contrast_low,T013_two_factor,29.90484829279859,29.988696056918677,29.8965740879649,"{""clean"": 20, ""brightness_dark"": 36, ""contrast_low"": 105, ""gaussian_noise"": 27, ""gaussian_blur"": 12}",0.6,0.0,4.0168643439584875,13.23099415204678,0.365,0.23
T013-S0,A,contrast_low,T013_client_only,28.361850336182076,28.465988430081786,27.77497933326326,"{""clean"": 53, ""brightness_dark"": 68, ""contrast_low"": 14, ""gaussian_noise"": 52, ""gaussian_blur"": 13}",0.505,0.0,8.083333333333334,21.91767554479419,0.465,0.34
T013-S0,A,contrast_low,uniform_class_context,28.561473420506015,28.63887226544318,27.361031048124428,"{""clean"": 0, ""brightness_dark"": 0, ""contrast_low"": 200, ""gaussian_noise"": 0, ""gaussian_blur"": 0}",0.51,0.0,9.160602910602911,22.10594315245478,0.46,0.34
T013-S0,A,contrast_low,uniform_hybrid,29.978209075355842,30.061839218033114,30.016396394162044,"{""clean"": 19, ""brightness_dark"": 37, ""contrast_low"": 107, ""gaussian_noise"": 25, ""gaussian_blur"": 12}",0.605,0.0,3.90892002734108,12.854251012145747,0.36,0.225
T013-S0,A,contrast_low,mismatched_pi_persistent_7,21.91176029241629,22.022740873728306,21.487830583719273,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 15, ""gaussian_noise"": 70, ""gaussian_blur"": 12}",0.28,6.944444444444445,19.512910798122064,36.47727272727273,0.675,0.565
T013-S0,A,contrast_low,mismatched_pi_class_context_7,25.996786839912282,26.092160383004188,24.620469520974645,"{""clean"": 3, ""brightness_dark"": 59, ""contrast_low"": 89, ""gaussian_noise"": 37, ""gaussian_blur"": 12}",0.365,4.504595836712625,15.0,26.95238095238094,0.59,0.455
T013-S0,A,contrast_low,mismatched_pi_hybrid_7,29.06637287950347,29.15087439324423,28.832651960364938,"{""clean"": 13, ""brightness_dark"": 50, ""contrast_low"": 88, ""gaussian_noise"": 41, ""gaussian_blur"": 8}",0.55,0.0,7.194148936170213,19.672131147540984,0.415,0.305
T013-S0,A,contrast_low,mismatched_pi_persistent_13,22.209372519966614,22.32196289646918,22.42788471906773,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 15, ""gaussian_noise"": 70, ""gaussian_blur"": 12}",0.295,5.83373845405931,18.65849080215242,31.67105263157894,0.655,0.54
T013-S0,A,contrast_low,mismatched_pi_class_context_13,27.100440735313775,27.182658421437594,25.39039210761332,"{""clean"": 3, ""brightness_dark"": 59, ""contrast_low"": 90, ""gaussian_noise"": 37, ""gaussian_blur"": 11}",0.445,2.9749631811487482,13.157894736842104,25.0,0.525,0.44
T013-S0,A,contrast_low,mismatched_pi_hybrid_13,28.96763691321338,29.044484340714142,29.03927422875047,"{""clean"": 16, ""brightness_dark"": 45, ""contrast_low"": 92, ""gaussian_noise"": 38, ""gaussian_blur"": 9}",0.605,0.0,5.853994490358127,19.672131147540984,0.375,0.27
T013-S0,A,contrast_low,mismatched_pi_persistent_23,21.2508234066295,21.371101801981514,21.088574643128492,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 15, ""gaussian_noise"": 70, ""gaussian_blur"": 12}",0.31,7.185886402753873,19.501366120218577,35.94405594405594,0.65,0.55
T013-S0,A,contrast_low,mismatched_pi_class_context_23,22.531676516543037,22.634483675776316,22.368840838338706,"{""clean"": 3, ""brightness_dark"": 58, ""contrast_low"": 91, ""gaussian_noise"": 37, ""gaussian_blur"": 11}",0.315,5.555555555555555,17.396168993913356,32.09621993127147,0.64,0.52
T013-S0,A,contrast_low,mismatched_pi_hybrid_23,28.171694531899487,28.259857703304743,28.41538497342398,"{""clean"": 18, ""brightness_dark"": 37, ""contrast_low"": 96, ""gaussian_noise"": 44, ""gaussian_blur"": 5}",0.56,0.0,7.194148936170213,21.936507936507933,0.415,0.29
T013-S0,A,contrast_low,mismatched_pi_persistent_37,23.445278860736817,23.558747257131458,23.406898285244957,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 15, ""gaussian_noise"": 70, ""gaussian_blur"": 12}",0.33,5.0462609286138695,15.417771883289126,26.291666666666664,0.62,0.505
T013-S0,A,contrast_low,mismatched_pi_class_context_37,24.572945945164793,24.675842808697386,24.037190478671864,"{""clean"": 3, ""brightness_dark"": 59, ""contrast_low"": 89, ""gaussian_noise"": 37, ""gaussian_blur"": 12}",0.355,3.851851851851852,15.017123287671232,26.215277777777768,0.595,0.475
T013-S0,A,contrast_low,mismatched_pi_hybrid_37,29.463950440751802,29.556486468515192,28.24225555505659,"{""clean"": 20, ""brightness_dark"": 45, ""contrast_low"": 91, ""gaussian_noise"": 35, ""gaussian_blur"": 9}",0.545,0.0,7.076079948420374,22.22222222222222,0.425,0.305
T013-S0,A,contrast_low,mismatched_pi_persistent_41,22.078423288720337,22.1956247090897,21.64975221688126,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 13, ""gaussian_noise"": 70, ""gaussian_blur"": 14}",0.27,7.643622200584225,18.209534368070955,31.716507177033485,0.685,0.59
T013-S0,A,contrast_low,mismatched_pi_class_context_41,26.622325968159807,26.710552563335327,24.78971544499338,"{""clean"": 3, ""brightness_dark"": 57, ""contrast_low"": 91, ""gaussian_noise"": 37, ""gaussian_blur"": 12}",0.39,4.213516392472481,13.377882599580712,25.482972136222905,0.57,0.46
T013-S0,A,contrast_low,mismatched_pi_hybrid_41,28.656615092902687,28.73861293969014,28.422407530462657,"{""clean"": 18, ""brightness_dark"": 43, ""contrast_low"": 97, ""gaussian_noise"": 36, ""gaussian_blur"": 6}",0.565,0.0,7.511792452830189,22.052730696798495,0.42,0.295
T013-S0,A,contrast_low,mismatched_pi_persistent_53,21.004920938562748,21.111776048939426,20.010850946035532,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 15, ""gaussian_noise"": 70, ""gaussian_blur"": 12}",0.24,7.229965156794425,22.461734693877553,37.5,0.685,0.59
T013-S0,A,contrast_low,mismatched_pi_class_context_53,24.48663828633871,24.58275151273356,23.823826414661593,"{""clean"": 3, ""brightness_dark"": 59, ""contrast_low"": 90, ""gaussian_noise"": 37, ""gaussian_blur"": 11}",0.41,3.3994607087827426,15.8487194758785,28.884584342211458,0.555,0.46
T013-S0,A,contrast_low,mismatched_pi_hybrid_53,27.904947016687334,27.98723319369639,28.186109759498798,"{""clean"": 19, ""brightness_dark"": 42, ""contrast_low"": 95, ""gaussian_noise"": 36, ""gaussian_blur"": 8}",0.495,0.9617977528089888,7.833059210526316,21.782312925170068,0.46,0.33
T013-S0,A,contrast_low,mismatched_pi_persistent_71,20.675801998358544,20.77265775649977,20.434658546086695,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 15, ""gaussian_noise"": 70, ""gaussian_blur"": 12}",0.24,10.545592321293256,20.263157894736842,32.99242424242424,0.715,0.625
T013-S0,A,contrast_low,mismatched_pi_class_context_71,24.803452512385036,24.888622913757565,23.829238763277612,"{""clean"": 3, ""brightness_dark"": 59, ""contrast_low"": 90, ""gaussian_noise"": 37, ""gaussian_blur"": 11}",0.36,5.227955227955228,16.557971014492754,26.676056338028168,0.61,0.505
T013-S0,A,contrast_low,mismatched_pi_hybrid_71,29.001756056507634,29.084380610412925,28.5401296716089,"{""clean"": 19, ""brightness_dark"": 44, ""contrast_low"": 88, ""gaussian_noise"": 37, ""gaussian_blur"": 12}",0.54,0.0,6.988636363636363,19.036178631995472,0.44,0.3
T013-S0,A,contrast_low,mismatched_pi_persistent_89,20.78043374298819,20.898995943879246,21.229925294014812,"{""clean"": 23, ""brightness_dark"": 80, ""contrast_low"": 15, ""gaussian_noise"": 70, ""gaussian_blur"": 12}",0.25,8.175105485232068,17.866336633663366,34.11739953713443,0.705,0.6
T013-S0,A,contrast_low,mismatched_pi_class_context_89,26.11757537314237,26.211849192100537,24.632233288272634,"{""clean"": 3, ""brightness_dark"": 58, ""contrast_low"": 91, ""gaussian_noise"": 37, ""gaussian_blur"": 11}",0.41,3.5338137472283817,13.157894736842104,28.475158562367863,0.56,0.455
T013-S0,A,contrast_low,mismatched_pi_hybrid_89,29.42743237801021,29.51659019881641,28.276294882667443,"{""clean"": 22, ""brightness_dark"": 49, ""contrast_low"": 84, ""gaussian_noise"": 39, ""gaussian_blur"": 6}",0.525,0.0,7.548076923076923,19.24583626554068,0.455,0.315
T013-S0,A,gaussian_noise,composition_persistent,37.37348601276153,37.42935035574174,35.96737982664715,"{""clean"": 24, ""brightness_dark"": 78, ""contrast_low"": 15, ""gaussian_noise"": 71, ""gaussian_blur"": 12}",0.795,0.0,0.0,4.926229508196721,0.155,0.09
