client,bank,target,estimator,quartile,context_correct,L1,JS,top_class_agreement,top_class_in_true_argmax,spearman
3,A,contrast_low,pi_source_state_soft,1,True,1.62360265560655,0.43353153327152194,0,0,0.2901294265928297
3,B,contrast_low,pi_zero_soft,1,True,1.6371789251298825,0.4398380122903487,0,0,0.2901294265928297
3,B,contrast_low,pi_zero_hard,1,True,1.8000000000000003,0.5255973270178644,0,0,0.19611613513818402
3,B,contrast_low,pi_oracle_state_soft,1,True,1.6620157587574567,0.4516570154400552,0,0,0.2901294265928297
3,B,contrast_low,pi_source_state_soft,1,True,1.6620157587574567,0.4516570154400552,0,0,0.2901294265928297
3,A,gaussian_noise,pi_zero_soft,1,True,1.6637926602885051,0.4525171683029753,0,0,0.2901294265928297
3,A,gaussian_noise,pi_zero_hard,1,True,1.7000000000000002,0.47050006482778794,0,0,0.24845199749997662
3,A,gaussian_noise,pi_oracle_state_soft,1,True,1.5952829693513306,0.42070327711291433,0,0,0.2901294265928297
3,A,gaussian_noise,pi_source_state_soft,1,True,1.5952829693513306,0.42070327711291433,0,0,0.2901294265928297
3,B,gaussian_noise,pi_zero_soft,1,True,1.6637926602885051,0.4525171683029753,0,0,0.2901294265928297
3,B,gaussian_noise,pi_zero_hard,1,True,1.7000000000000002,0.47050006482778794,0,0,0.24845199749997662
3,B,gaussian_noise,pi_oracle_state_soft,1,True,1.6050955614349942,0.42509975572338043,0,0,0.2901294265928297
3,B,gaussian_noise,pi_source_state_soft,1,True,1.6050955614349942,0.42509975572338043,0,0,0.2901294265928297
3,A,gaussian_blur,pi_zero_soft,1,True,1.608607679143084,0.4266856359938881,0,0,0.40618119722996154
3,A,gaussian_blur,pi_zero_hard,1,True,1.6,0.4228104552401626,0,0,0.30949223029508643
3,A,gaussian_blur,pi_oracle_state_soft,1,True,1.630940508376553,0.4369270540166217,0,0,0.2901294265928297
3,A,gaussian_blur,pi_source_state_soft,1,True,1.630940508376553,0.4369270540166217,0,0,0.2901294265928297
3,B,gaussian_blur,pi_zero_soft,1,True,1.608607679143084,0.4266856359938881,0,0,0.40618119722996154
3,B,gaussian_blur,pi_zero_hard,1,True,1.6,0.4228104552401626,0,0,0.30949223029508643
3,B,gaussian_blur,pi_oracle_state_soft,1,True,1.6342587670699784,0.4384726150443,0,0,0.2901294265928297
3,B,gaussian_blur,pi_source_state_soft,1,True,1.6342587670699784,0.4384726150443,0,0,0.2901294265928297
4,A,clean,pi_zero_soft,3,True,1.6118840500991163,0.4387629963333788,0,0,-0.49959672366232943
4,A,clean,pi_zero_hard,3,True,1.8000000000000003,0.5536171984324949,0,0,-0.469237132203465
4,A,clean,pi_oracle_state_soft,3,True,1.6118840500991163,0.4387629963333788,0,0,-0.49959672366232943
4,A,clean,pi_source_state_soft,3,True,1.6118840500991163,0.4387629963333788,0,0,-0.49959672366232943
4,B,clean,pi_zero_soft,3,True,1.6118840500991163,0.4387629963333788,0,0,-0.49959672366232943
4,B,clean,pi_zero_hard,3,True,1.8000000000000003,0.5536171984324949,0,0,-0.469237132203465
4,B,clean,pi_oracle_state_soft,3,True,1.6118840500991163,0.4387629963333788,0,0,-0.49959672366232943
4,B,clean,pi_source_state_soft,3,True,1.6118840500991163,0.4387629963333788,0,0,-0.49959672366232943
4,A,brightness_dark,pi_zero_soft,3,True,1.725292449987002,0.5092606601245642,0,0,-0.20133002296840144
4,A,brightness_dark,pi_zero_hard,3,True,2.0,0.6931471805599452,0,0,-0.3192754284070505
4,A,brightness_dark,pi_oracle_state_soft,3,True,1.680754928841921,0.4805804072474764,0,0,-0.5890767338705079
4,A,brightness_dark,pi_source_state_soft,3,True,1.680754928841921,0.4805804072474764,0,0,-0.5890767338705079
4,B,brightness_dark,pi_zero_soft,3,True,1.725292449987002,0.5092606601245642,0,0,-0.20133002296840144
4,B,brightness_dark,pi_zero_hard,3,True,2.0,0.6931471805599452,0,0,-0.3192754284070505
4,B,brightness_dark,pi_oracle_state_soft,3,True,1.6804910164703348,0.48044952416702147,0,0,-0.5890767338705079
4,B,brightness_dark,pi_source_state_soft,3,True,1.6804910164703348,0.48044952416702147,0,0,-0.5890767338705079
4,A,contrast_low,pi_zero_soft,3,True,1.7076677895665613,0.4883862217571351,0,0,-0.14167668282961582
4,A,contrast_low,pi_zero_hard,3,True,2.0,0.6931471805599454,0,0,-0.4128440366972478
4,A,contrast_low,pi_oracle_state_soft,3,True,1.7025611068985145,0.4902945501696101,0,0,-0.5294233937317222
4,A,contrast_low,pi_source_state_soft,3,True,1.7025611068985145,0.4902945501696101,0,0,-0.5294233937317222
4,B,contrast_low,pi_zero_soft,3,True,1.7076677895665613,0.4883862217571351,0,0,-0.14167668282961582
4,B,contrast_low,pi_zero_hard,3,True,2.0,0.6931471805599454,0,0,-0.4128440366972478
4,B,contrast_low,pi_oracle_state_soft,3,True,1.7015052534879922,0.4910640674304694,0,0,-0.5294233937317222
