representation,comparison,bank,context,salt,new_mean,baseline_mean,new_mean_exact,baseline_mean_exact,new_p90,baseline_p90,mean_delta_pp,relative_mean_reduction,clients_better,clients_equal,clients_worse
H,context_vs_clean_prototype,A,clean,T013-S1,0.02360848916523191,0.02360848916523191,71775327295515969639031103323429195937985367564872204617040931627417840395356145236164117551865896652521714601529950973563861266495289315928009/3040233824077954567170865068612496517830374951202556120543906951804117394737081883552759952718660183147162350479691802694951188720754095244000000,71775327295515969639031103323429195937985367564872204617040931627417840395356145236164117551865896652521714601529950973563861266495289315928009/3040233824077954567170865068612496517830374951202556120543906951804117394737081883552759952718660183147162350479691802694951188720754095244000000,0.08794365180284276,0.08794365180284276,0.0,0.0,0,100,0
H,context_vs_clean_prototype,A,clean,T013-S2,0.025229413449634863,0.025229413449634863,135518684503089892442573402069794059741635412483061123461350824024055641968143133182183062452065532826516558119686540057745337035802712933397470496179963/5371456010010855446808137843012334444445500978697713448447760403801172542641511768956017281620200475823610355318740769375891764534397230068121259616000000,135518684503089892442573402069794059741635412483061123461350824024055641968143133182183062452065532826516558119686540057745337035802712933397470496179963/5371456010010855446808137843012334444445500978697713448447760403801172542641511768956017281620200475823610355318740769375891764534397230068121259616000000,0.09267423241359013,0.09267423241359013,0.0,0.0,0,100,0
H,context_vs_clean_prototype,A,clean,T013-S3,0.024717092585366363,0.024717092585366363,30904140657294296065701676938229826170584585251698766010914501220171418931092825934983143482931975893584555956358463576868136386508229/1250314556639681164743379035911532861454542256734670729426738149990348555829833390010266585328044992753653325271404699264189215272000000,30904140657294296065701676938229826170584585251698766010914501220171418931092825934983143482931975893584555956358463576868136386508229/1250314556639681164743379035911532861454542256734670729426738149990348555829833390010266585328044992753653325271404699264189215272000000,0.09142389570591695,0.09142389570591695,0.0,0.0,0,100,0
H,context_vs_clean_prototype,A,brightness_dark,T013-S0,0.023730603836940593,0.04273016615939994,24199887575704649535899629786547064729986064426181333041536790844961435277543780349418681160653895635041912578888436322080501/1019775465554464360702767319620785894177574757303144252386852407668121997378561805307232129341782337494375153035277740672000000,3708298867125860290772338103040954864325973026814435636385709806283683837708429757464841837048300822632269388262439583690196183958388193903/86784096586296448066438498105759741123809564764165619562207902772396861366030332235692655907762831176866368033670644386438864990709376000000,0.08021863361425355,0.15080324817618995,-1.899956232245935,0.4446404971041695,14,70,16
H,context_vs_clean_prototype,A,brightness_dark,T013-S1,0.023300358221407944,0.04266936688391118,364567848816826330228378972114212792039983804426518220414064361644398118524289401488601307318514859809700903004330126232953764237/15646448237086245360222790680034703872488539500871918744196454055809793063740957591263521129274414108693323845422518439471504000000,211249270898221950082674997504322183312848856800403557395657065731059341440848129605228885832379634913997876947237727120180314079357/4950841466032511801770894592458402982091258830649384754738687338784523041743668292476574135647239437256233059924464894850650656000000,0.08093810911582515,0.14973242436915155,-1.9369008662503238,0.4539324128056485,14,70,16
H,context_vs_clean_prototype,A,brightness_dark,T013-S2,0.023340109452074806,0.04266008984408382,9647646442153561891845960787132294287561312498415153509833860108748826625264216753191781363198657524693477003210591456824303436006983117922629/413350522711278014822665652329512092764729384777398287795584831836679532166456545956248589385684344205995662899141177095282268889478009548000000,10531727679866713340200837122891338382563330169104639755853633426614585280474983340281796066787789061025074615722373657322727280815411779509403/246875421930862914910086871629078600866467174673823842287140647802514345185198021590453139850620028171698673670618335607344310005184700576000000,0.07979433551450442,0.14700659839763067,-1.9319980392009015,0.4528818495840169,14,71,15
H,context_vs_clean_prototype,A,brightness_dark,T013-S3,0.023723896689672924,0.04268131329824024,113154964277932382535746306357802699191882410223928620180142743878815528040290660586139776054189548378701634935807871554817455533/4769661820656512750674484882909770213915344883711426172708308638381344735321340984700472565643016674187423485576748275618281000000,20034088670308190596270855762137971343418330208012731177774024950802418856115473701095462107336977136733525809126246458053481979284120651/469387821558297754341021758588077712516715941925378713438759651279350573623476315264912156035250882003508839602875848348675961551832000000,0.08123643611475752,0.15200530821074043,-1.8957416608567315,0.44416197964904075,14,70,16
H,context_vs_clean_prototype,A,contrast_low,T013-S0,0.05173760143438168,0.1245613743374915,3842881375210483857512788853253370473590727938377431694620022278260825285848123921528325104937730860070701549754441500509975510164359972180587488312671/74276372863639121624378495763782096198927134433683400035873178056784576704474844108987979541894441188435133046034587835870845956508637162695065248000000,27610209325459099894186403448884662633860866014762338467129993457118223922040685416092407036185704664959362050042994027722013428980879793890457580843669076514078904858126909696743687/221659478889907804038856701320274453388397843748251584758704593723587914600451887370474249521526879525313906745154517834206345498253475334143455347678821633674061213420101540531200000,0.23793654010760273,0.38690310350793644,-7.282377290310982,0.584641694027863,57,25,18
H,context_vs_clean_prototype,A,contrast_low,T013-S1,0.05281478897906349,0.12103635303564213,5566985388695759793520520381541456879900948203368389021097296605410092465477668522065459069361741838992208180288123819339419434147922823905855069892607301101/105405805765930241967315556354911113568833834365283522140382622585601226965355063926779759955710686743203876003839028956198355980522491937305008524597341440000,85393553930795225856729395312735229617871239056927255406903385711717708608264944867679728768905084995986974380941118332725456540328946416195643923117331629737900223755355519/705519885464898238453703186816077176874703350200413279694265195542503757874259510922669971920696899019728783079161474580129604259109423748824657900011334634274979057190400000,0.23367603886514082,0.37433063234528613,-6.822156405657864,0.5636452383565219,53,27,20
H,context_vs_clean_prototype,A,contrast_low,T013-S2,0.05407841881350139,0.1213690388685793,17562528228589665534616862818345384373125964309377933413405686340490768033335338653451214031749257821770903544359631018784686022419214833849947452713161344192171/324760387117771084522249746493084514780385589178298567686109662826993335930753018230176534119446258672847862335038235008917932009763650070438211241536337952000000,14084039481239045912270835207295518257169099939334740324649414970046830682797512969442357056157030942037289822858346113692696847315446072600784857698469004814423029963032692718073986281/116043099727349008438237247676504996511645432032585624215764204164525306656631527520089510174397276324598141399450649766935416895643278037890695041265399158429919168277911904447712000000,0.24735497546450638,0.37112992388808336,-6.729062005507791,0.5544298668125853,55,23,22
H,context_vs_clean_prototype,A,contrast_low,T013-S3,0.05233359273565364,0.12333979377390186,78841607134879086479284505440023511528495589682807662021476855216312101616330549834516375187483134874914336097055686753674494346425709771/1506520057453769333746381560256284732198088862679474970923155162000136666929162736886153722391281537359387999160440916541983110721254400000,7336644232708618697483992728445695406567004010019062950619188002888129643757032223092796483749750215797376457136863121475910126712088165159502238629093232258318749/59483188744077653713577120609694224337183242141333181441492414914250510885473136259586861887016239145177278936537034371485054670362904410615775494346609390464000000,0.23639044189656108,0.38110419291475206,-7.100620103824823,0.5756957982953333,56,27,17
H,context_vs_clean_prototype,A,gaussian_noise,T013-S0,0.02876320729747547,0.04627599797014324,121350834071654631146669773490061544186086388470712802551000855461213262721119652606683618879465045430964126785869694746792472653038056000400187/4218960452379923584724616757633942798341511559478055529499370294119963571094937909325602364688386512143439708438194873404753723790507163744000000,44438076707549422651148744992949590516627944706984986129630096603541794165123848199547181263522512033848945611128288458889927575872013601973772064471438852863/960283487267424700319463193587990648884052574162185250726854097512300668491343616530436989588117934413376669822768299633526479060020064541364646545393728000000,0.09257968030184698,0.18655422312738607,-1.7512790672667775,0.3784422041847013,26,60,14
H,context_vs_clean_prototype,A,gaussian_noise,T013-S1,0.026284162891411427,0.045259045642288095,19581962498541397092692216882139038864430085924863698482662726944322517497678882058982354125708713954858438019962424860121265209284319/745009935429215000941934116446411810309253792137542214878626599778099027002106818063573284661077356955585294807707091885268955248000000,918092292893009404555748614117650692324560985605874000812917776176217119022659095004799355348367676609214269485557822762914735857892824117938851653/20285277337690559857108768444915053718341330498239524783264068574736046917395377225473000669909776150572456841342527313603904479605025442851212480000,0.08978269444817688,0.18638218324336853,-1.8974882750876667,0.4192506156857041,24,63,13
H,context_vs_clean_prototype,A,gaussian_noise,T013-S2,0.028443516905083215,0.04705844726119277,342255061798727898018351240530829858566128488003953640434928287250735772012047953884685831337531321882593563061744868617743792559169419017933296401/12032796891497007432378669771902143216545501367058464598393411755995580745977275585455479094194630843404900240661451996774289223676874990735072000000,72460226222720677179035657695057148602123044921031014714698842990862532533332079845582085886795942917781247208874841769203195020669853464244667865954257639013938977/1539792118948126395584182483830526558668968295673016292410300009106049725511265365177536841050115506742968481959475093895220954965456523882300019626733849183692000000,0.09200518343943793,0.19206890423486792,-1.8614930356109558,0.3955704329297017,26,63,11
H,context_vs_clean_prototype,A,gaussian_noise,T013-S3,0.02908710896795139,0.04606025884644174,1499529536074170000184941298509708331353869711320532661725487325607433570249542812170146159432656991902076769917395547943375475693931/51553062139189359680430257249920979208452610180597419595098015944307680041006349448385538932251405252322901522518001025655570888000000,5573733543303387639794159276342538407029217054831130780145396192588617088613678314048890729437126317211585566371784440967924707283832570095443825707863/121009600963933158545953026902812494727694834292393336446993165238682572790918914548557309493755900849537109343845150050348507173995922064884433692000000,0.09042894612242582,0.1862535516334308,-1.6973149878490357,0.36849879491724935,25,63,12
H,context_vs_clean_prototype,A,gaussian_blur,T013-S0,0.041330576874898745,0.07063456267132462,398190812821427802616279434335349507884712408351043890513524663798709597134985855379074918761197745829091902420445713506635910870290659483894874730943513139/9634291193822183958852683065065808771347469366824545939422632657992265903793513626218960169003142516979397147991455222243087536844350256280141790813808000000,3835371582610746562367878847678289651073520348095207586836865626233179913372379894984057799608243216139071551554456426285798717075274847565413664116144496438687599051072738943/54298794210101134017352370299461567442566061478377360979374887266703337829816805917199209604815761698551546099647605908011565142755616194321390257641671846939073634725696000000,0.15607362264195643,0.19711346157142262,-2.9303985796425867,0.414867519358513,41,31,28
H,context_vs_clean_prototype,A,gaussian_blur,T013-S1,0.040873208920685626,0.06833823483566288,31125710981048359426414834124117265575069818360064452759308386596437467871191696272569088206081271766697454511475059770891759768369249930471091060154022795101972163/761518652510198897286113088691501876028973525284894899329153325657023159609095197195830125138652862779639595877811246973151128165013056935682776329493267689328000000,54582711036122108508148462041689949458814254405205320402153646463178005705361181758405394381161021478954691454815191021618827591435653631776464009024740570985753746259530813/798714089811954932477216576121569718229211894447849642102411998255435696432888182234079310525905400027252044030566749914011997603965243462514751814796149105722055070794240000,0.14481575402124894,0.2060052143698276,-2.7465025914977255,0.40189838062139116,43,29,28
H,context_vs_clean_prototype,A,gaussian_blur,T013-S2,0.03917596227063844,0.06746900147570384,1913715294205146545338016351762398958549881555649977978785144442634639850387811269434839403802719966551543903301146187985372418570604245501639149525528970254267442999/48849222413087627734232035155412794793563228498993400120223893682430971430328042023935589084131960382334830769313045106467431653319980889012927311678268667701968000000,10613526565271145082681172354471397906433485069473614499090484450835487078634147812969192036699445214696036070972026354785944528851796240581980152261016525654210456717254975423591243/157309673081395254974652612689077029995164662379076727876924812266101125528806041689364910893923362165840165729712132978528217616991914021975999374776613616354084286256459077568000000,0.14881506486345192,0.19174464385004703,-2.8293039205065402,0.4193487169845542,45,28,27
H,context_vs_clean_prototype,A,gaussian_blur,T013-S3,0.04118132017814746,0.06929757335858766,1744246867574217885619661145182834878525231230810661280453161672598541953581857204155603031828894191250659829106064167572478770644062318470552169/42355292643089879182590901826011974310589666760501786312809041737800676060081875313194454375776786056615763439402063848793819085163906691648000000,106602106245916661869527133652221336049730459002023768421520708668693967587205995972921870938975064129484649055711299111337363333849333609442066293039907107/1538323798068551959203995534012286967449858642353168537674450521427042646477425900397527194865838866537736192669563690349398315591702712318128393023168000000,0.15203989619308014,0.19635327314290052,-2.8116253180440194,0.4057321464194663,39,33,28
H,context_vs_clean_prototype,B,clean,T013-S0,0.02334957081375996,0.02334957081375996,224477463786143254773616040775836560771433490241530141652874249251583981501130652546523125809851193217399708409023643927513102714524705988134569751/9613772586083601076601030739276725506772306198612069847075426321534023941373357659182924235237942914244809010702242426383100995961523538457024000000,224477463786143254773616040775836560771433490241530141652874249251583981501130652546523125809851193217399708409023643927513102714524705988134569751/9613772586083601076601030739276725506772306198612069847075426321534023941373357659182924235237942914244809010702242426383100995961523538457024000000,0.08493693074156673,0.08493693074156673,0.0,0.0,0,100,0
H,context_vs_clean_prototype,B,clean,T013-S1,0.0233635783910851,0.0233635783910851,168430985749509333948208081010012863037618634763135370993595229773426421109613116877627720449076542158168710314842186636068707844573531244066266667/7209126227589261698362196595406511481589602111937382222498867734469743526613614253647227593414135543942129296689321679685563678990644042308624000000,168430985749509333948208081010012863037618634763135370993595229773426421109613116877627720449076542158168710314842186636068707844573531244066266667/7209126227589261698362196595406511481589602111937382222498867734469743526613614253647227593414135543942129296689321679685563678990644042308624000000,0.08034646804656717,0.08034646804656717,0.0,0.0,0,100,0
H,context_vs_clean_prototype,B,clean,T013-S2,0.02286685583077518,0.02286685583077518,26383137188682084334920623823375128159572062049417579994479953886357915586104063304682177064339102427783477041793568196715423108958444405234019793291897411/1153771965150300466051116733248290025121754718033710418372052535485229983495200973247474524538013999080424555540105146197037251360224355027288483686580500000,26383137188682084334920623823375128159572062049417579994479953886357915586104063304682177064339102427783477041793568196715423108958444405234019793291897411/1153771965150300466051116733248290025121754718033710418372052535485229983495200973247474524538013999080424555540105146197037251360224355027288483686580500000,0.08364828909455155,0.08364828909455155,0.0,0.0,0,100,0
H,context_vs_clean_prototype,B,clean,T013-S3,0.02332632933033982,0.02332632933033982,3141375896270265710908813000528849948128510050507388268217701514821380754878927940697605061671678692671522840734523058286399851592921672485421/134670819904114845963466102779137378594176097618886536732610867035299850147696948132678471512383609187079128007365196621501287406017162836000000,3141375896270265710908813000528849948128510050507388268217701514821380754878927940697605061671678692671522840734523058286399851592921672485421/134670819904114845963466102779137378594176097618886536732610867035299850147696948132678471512383609187079128007365196621501287406017162836000000,0.08433419038829774,0.08433419038829774,0.0,0.0,0,100,0
H,context_vs_clean_prototype,B,brightness_dark,T013-S0,0.01877656678480471,0.03825065784166169,4174058196040312062205181590524956726271276248143280471354274756675328433942463412762466903417492452282111447498203253655771/222301459253895506408880926169714777427016982133289870739347343717332820779487039486556290382771117193544056755142083776000000,537742856267334419820799946958184745023028733867267473450479387523702057510509545645032921780519686696095995019769802387770284233/14058394982207022522790417958358137490915089387140959560150148891862778473725095521076588792010624015308185599536423793398592000000,0.058711185882791596,0.14726445134466737,-1.9474091056856981,0.5091178075281694,13,75,12
H,context_vs_clean_prototype,B,brightness_dark,T013-S1,0.01905369282183414,0.03822244633259109,794702479191826548096826993845433629098702732098106500442595161657785532259318231645383715422929391572254127/41708580411307754686410328420115569763732865893368539514125914518782362572818534502953063940732926005232000000,4363598887144204908974223665119126684569800984257699695375634829062420623555619304562410529905002856401169074116156055025887/114163254993532428024597483256251585302626914218890752544924114526218382423985305569698206477585301443140306419694586754000000,0.05847569959698985,0.15392184899629557,-1.916875351075695,0.5015051455357098,13,75,12
H,context_vs_clean_prototype,B,brightness_dark,T013-S2,0.018351739684274636,0.038208673127212434,330373228027720553254770550321757337432775884127008406700990587975385900996634617020831371692990639669204504209804217906616583240421/18002283909400316952934975680355492510496807005465715277217162389673594308043642644458416790740854303078094747448622973713458901120000,16415040816088300653023683670330677975021430113756549044370194151081749976425599687497153077689137442745304689863466828364370060052023/429615568209758511886435114614518647711242476645988593326109340511798745898274901822828913066953012966983278221895782413409571309360000,0.05897678288765223,0.14752799759228719,-1.9856933442937796,0.5196970168743069,13,76,11
H,context_vs_clean_prototype,B,brightness_dark,T013-S3,0.01957015819493996,0.03823947930616409,229082373442141957530808991736195819447951998486146957676065747637550552923634682549562241633892735955603412369011/11705698602956273377103739756431812357630753132179361450285509536369762175502072867812520328865946315909822062000000,136925186231187355481046595074093147149887624943929340117007381032899227811673046072419527469374986819939281598480898730749717118131823/3580728313136717458366385522712655087292170558410886151053409176767521783222300377558463610959061100682102042843974063278349286874000000,0.06339184330299764,0.14785770955460387,-1.8669321111224129,0.48822111205407265,13,74,13
H,context_vs_clean_prototype,B,contrast_low,T013-S0,0.055852972878619025,0.11618270141888923,65760035966535385616769611638430658456832593025865632712572195392840859396571648504110297316894998709119687932929038403676513260965019765511517/1177377542811313223579498189230487651316010081520944894405542613071443386583337682281708997531118471323395817218056543858683922723877029856000000,47832461093114298479592601678817923849468402732384336129036996946931731424079595182353850330934904183382268965229187153038416724183337527831043458053024334471032723383966816112237/411700369409189829195499073774655374049773112459605469462675694137421832467406923050657967164797324526957479095755047983295589707008683755838512904306875248280202848105686368000000,0.24112915618954825,0.3592932478910439,-6.032972854027021,0.5192660163990788,51,25,24
H,context_vs_clean_prototype,B,contrast_low,T013-S1,0.054084370253206115,0.1162869333892223,71126748210989646002042948131354848603231186754989624448456003035674340996154495299918059428228055609625752287773354076167876484712787245916085915548126415357/1315107264409226621294128747135805786917233564829067015383477819666690530935776277745591117771353886173487160841619150302825947528872363455165327541203538000000,79987286625233753273035740112060512410842761709896193430440224758962430021089475858371759304097597879565116261431850306692123716638721100358652369448364815121011881427/687844148039483226146450016799378507552572625666864171032004467148839874955563898747388700273167238540774927533845974421624785654704778640661974931601491623576448000000,0.2489832964171453,0.35113890181449187,-6.220256313601619,0.5349058688117512,54,26,20
H,context_vs_clean_prototype,B,contrast_low,T013-S2,0.05920955168136301,0.1159815402160099,27015928066121684753484078631315244704922360210901810754101282082539592036107231155176868607325571291204041306456349106726466841802538493671617373939848837443/456276517875160810829673410889257403163590945871801959112752161118394921513404434568701936446401613684225439630299020190121159368238541470246004396060528000000,20869584248231368889384373606175015584592218565273798516297404980440174569579642028285521736168535955048567495521233592429369275717399651683572030254864990699192193819467679/179938843796717976601693855791608616459976084776065019542188732419548103612148616811396787881070038184661462280441787364439784128544582809085660681642631977850222325576000000,0.2571077809642458,0.3542910074043844,-5.677198853464689,0.4894915900315849,51,23,26
H,context_vs_clean_prototype,B,contrast_low,T013-S3,0.05560893950331976,0.11704086452174152,5662265414321804537432150712020293735757523537944977636702927156955845159068804704220961027227918601389698593807408015674480264899165094756445573/101822934673727716739176138240313835197520329317064271818001037870479334980960645251741089244767124811240236907350267500140257415572215222195200000,2492554953313412505938461081587819622236675445391489422094285688492436303761107624483467396093896543304836449714540796922447068883340913051072876206898091769307191/21296450291089530341897981452853487725658197803687188417324444845842775502206431500345913515104579447038778878513259219420575128895360838368610979457428053376000000,0.24166683660891394,0.3496989223320798,-6.143192501842176,0.5248758651044496,52,25,23
H,context_vs_clean_prototype,B,gaussian_noise,T013-S0,0.028373067314060193,0.04095050303635371,8255506821429891056460821406072975155212319270684896075712547335330879082551356064185431954266853976251230345984218267263705702728370991960157/290962789819305074808594259147168468851138728239865898586163468559997487661719855815558783771612862906444117823323784372741636123483252672000000,272987690857084834317554107730536840918689447258985516299003493475597264307019725635467600373568636124785797854930756380393996100571139641356069490210338854869/6666284187394247071519544732346859815772709661433628278482135108551997280373498212103918026463751306624316188298660202726273928086203198310930284468841088000000,0.09280721309845008,0.1575895635225014,-1.2577435722293515,0.3071375145533115,27,58,15
H,context_vs_clean_prototype,B,gaussian_noise,T013-S1,0.030053637626714876,0.04176282086246624,3143167593710639169275854825521274539245507740511147227892223751139452926158458681623465291584704543689988611090068734357593277086057984470423/104585262947226620128496825392526219959848306225106983093191172637820569741809598149337672396717565606048278744342767563109659919331237152000000,4153897489822793926852335661035569307427651074317862463734065849129494908985569420473886789021684786961680537427802828059615268018181047970323842609987/99464006598176212516758320059795442742867110736476626410113275370254682222141898547944245676046739364382992186191457295290449029889423665980238584000000,0.0954569121554721,0.17072444091094752,-1.170918323575137,0.28037337981340327,26,59,15
H,context_vs_clean_prototype,B,gaussian_noise,T013-S2,0.02862692646730591,0.04090236713070761,291801396546555973460988328875324971382521751387527604547672900376057629917356499006697827769140328151085453292799848750553632501653013937178337/10193249243149277364135714811193816365323921817119223729157987519274759793985787986658027916451447554775224654257519623497883053568472157344000000,63333112051425032676123386806362709325110284742259238418804471014032605308649575875567817042531853039718988031332326007525876579393611534460572148120816419587/1548397232097539168425387592976107533428880496798350812966457954099231103124442243665355649485335067455662352486245730247695489725277580479425762454045252000000,0.09185893983971162,0.15981079722996303,-1.2275440663401704,0.3001156540445276,27,60,13
H,context_vs_clean_prototype,B,gaussian_noise,T013-S3,0.02908431399555808,0.04257763441391567,328732655581825452111458060170523302300561270214525303711570478000651794883872477316130063560909378305375736491763556676497233426589069/11302747440838087145727658998379132857846894612183624268393505847509995587216289450390421491496449026931173570679918477367512003536000000,116891502803288160132507325725929308481272346029001259405040171001124687077002157570584470503272689214400668510355855179131423181540671417308652443/2745373349466415000189372505575796637360972753014814226770494768845338631378741178867178735573671520596670244887316577003914768387167061912863360000,0.08778664346665874,0.17384000031369926,-1.3493320418357588,0.31691099339111145,27,58,15
H,context_vs_clean_prototype,B,gaussian_blur,T013-S0,0.04034654966713274,0.06742487623709491,144794363375774889850166049143602027872730783532278839289695730126326095928018103420639050735780110917816966433791889401689665515975910796913037780132749924823/3588766934728196376678991544099083448379981808137824323855300618289643441688754735051637262192984675312916164573576846051905710265332741986132525437396096000000,4409616665746102113187959085541233567013909195031217856216518127687027564109148211005640984726350170064510683352374390458761173266358228335237913804999949472424838702787/65400441377748922864646091199763868820390473146756946975009271813829917270450330204334406424108330628856325878190488419783599099648384233375888024374999328664752652800000,0.14640087184598619,0.1907111586520246,-2.7078326569962172,0.40160736038644124,41,29,30
H,context_vs_clean_prototype,B,gaussian_blur,T013-S1,0.04069375959319675,0.06844852651110692,4555437148821926164987314931076026943256812117830174731774331680809694073851894240859346179655866746387236389845407637252696157977682624675194692452649159119798513/111944366761912842330744423318431708570758412461377755363718373662314541867499488958536209828358541955435350933175443572774003360387148340087370606072629247329280000,32904716937138007582489910696227360701896775617855957285738676661495286840490413118482533859814310859795856850754808663479439721879738979456892426526325292732108969880219020709/480722063926367602370484152023138512507483664123072716842325406552696781976299622372828911819592296711681158199022593533470188502717646379508035633963605008971217265631616000000,0.14940532052088673,0.20549562251031134,-2.7754766917910167,0.40548377492693716,43,28,29
H,context_vs_clean_prototype,B,gaussian_blur,T013-S2,0.040403292006006106,0.06934203280966378,1584361799897137724945850096864089073897398853032757532191374565878594812019408248583818121821881797148020960499560103071699205697739369183458474417015996899879679580660173/39213680896636247786653317660169091868996070774440379834720608348186166327056148256521739469823109139663950800016724366374952243317477807053364283787863761766415533096000000,415849093190960226061903529335295603075236326314772560125439379379416205154614936776526206266174706287292940248651267942690054888414932519629142975951961240165522616714194097/5997070987699769833661533965924294968152503272175514259166181671112600067691960992394228590542265997198996864523437969736748837276809945064497970743096773012910032309388800000,0.1465535672435097,0.19229439483217153,-2.8938740803657677,0.41733332051414357,42,31,27
H,context_vs_clean_prototype,B,gaussian_blur,T013-S3,0.04217594954793055,0.06777606620186097,4760256796908093540254858148627475598006336911322917857989921853808480190077628500160746914664643916263177197370463777624583553526019611341848964743/112866618248827661509784570642820724608231762862021307763751182294322127035615871934920120699633694331612337463534449547369189666218390344706688000000,2703938105496458536542554199358760520725190156822644974302183143722942011843995546917249695987261079499538087147142216708524608730986091767879348619443811251/39895176232907638196102158401276604973023207861831899223856956301579574009010537153636783887325027716095659285576655413704871124284999409405794119609984000000,0.15027228050315797,0.1891482718755794,-2.560011665393042,0.3777161775321138,39,32,29
L,vs_T021_absolute,A,clean,T013-S0,0.020322749085877674,0.014683470146408832,168211610572145918253856518397518924646463505915475495824336697249212296050191342582469023040136307627680540071462788498188130385879669026299/8277010647591794023560717454626620695685770587503057254572461509869374477074691719455854476695803629356062458251128030504638921509193392000000,277864274638071978486902720418483862600825327677310031003422721219334691056374910867585587790196238433263566540409568110575397083059535649994773567/18923610826833726219719915154539219867167541818419463238495819142844175124360809571697884269088046505187686985411131562418725148662354508606848000000,0.09311926271622246,0.0595223372597418,0.5639278939468844,-0.3840562811950861,12,69,19
L,vs_T021_absolute,A,clean,T013-S1,0.01839073909224737,0.015296699128379262,55120916866824934363494246137962029171670414935842066300891863061228169302146527744913767964443267141563473098898467346868918644189211/2997210530275055995735314348617480689502151065092761367911210965527184486965111892792866307180089007586828927677610728063211568104000000,2627587189459133658721458359661568086163227487158168998365406983238182094770338634856717273247614854587476374792682391360617/171774784050259044839855504402305663841427875151397006175745375958262210460429404035033549923280573937409654084418318404000000,0.08149700051950393,0.06805212667547288,0.30940399638681043,-0.20226847229595268,12,69,19
L,vs_T021_absolute,A,clean,T013-S2,0.019590415624863147,0.014584244523719208,9381595869432008663917584104582067741116092355741898115815092487464807127385446015876222147918923535862430858249328329927242115423463479521221873346441/478887025629276092626529180623808405045544179074412779847075768174624937896004474880275581512366967106035831372125750820190003106171455443233911456000000,2633735572471616423216151624661421230141422566783802172680930578982933300990398024826677341343819025729839205087437734367666663235827/180587727268849519064692731315867901027450486889889203359501294573681120612320841022804715343064761413890107392076481717985535728000000,0.08539704527655195,0.051053942433262826,0.5006171101143939,-0.34325885670677775,12,68,20
L,vs_T021_absolute,A,clean,T013-S3,0.019604694366076866,0.015383116586144264,348598041061391098823277969448207635745931063504518880613511331761503617470188370701732932526728499080886996904938970124408678866788469/17781355554544649396959602714765318627670733612960137273487912261110554588490849147457032717558973119620422532371151923164742644488000000,41838706592563047543946010337919742711737841409445241788647133252839199629659461398265271256145405289117741693677819397099866573/2719780894740641328080513092672378251797177064487064813921715750724405638859902754513686865604391283919494717890718938354444000000,0.08156876510708069,0.06716685750361956,0.42215777799326026,-0.27442929111874653,12,68,20
L,vs_T021_absolute,A,brightness_dark,T013-S0,0.019716057745739812,0.020906686202828824,25933677215443087062120791182588467342878744465863995727070984617147491840847805731014699831320566318966213987268220970339994970449/1315358148666751660720857113645148573216900880389343381570072408085203327953798097350056876850818590762875833755920042135955584000000,51596411626420714567104130051274956267832380488662409156082551909207811120032867159611107840117566934351639294824309178797757/2467938300974706816650741526089292879857582870642570823736580143017397188225557828862027984538653191536704369944606017152000000,0.07361081085104706,0.07361081085104706,-0.11906284570890137,0.05694964976936006,2,94,4
L,vs_T021_absolute,A,brightness_dark,T013-S1,0.01969445603885915,0.02046810803653045,618580075773294247162726626415265068679313658074015677990613568100844622125450181704718184635289758578488427034969032198433/31408842902427628901552528857209754467903710744498558084374728502537254446141587824213965164517642562783961224752966832000000,388264386315076314750555162924907417680928415432544115307004664179461437293840047731483970316840254704489365650977/18969236708254691411092768099092591202598067015568105541173628446007693961943375247463648604067786607643300368000000,0.070404080511256,0.06747825146647352,-0.07736519976713,0.037797924277638395,2,93,5
L,vs_T021_absolute,A,brightness_dark,T013-S2,0.01926045211417672,0.020541133637306197,224241419854747201607358297897477464046284251831236756795950863484495194558850297017708914709029960291979063906505628221922117909907/11642583389290926078055575090702770961554821873275319732962136229739352809860197157301566914656090459587730056816384652497266584000000,4828604288266922030960336118886106927013697648133962593025967820433798923221884840769245418288224722937354082429328021216394603/235070000201807465761243165841906037303122325074611908332779754042726600946018752790321069603768527342316558040813692916536000000,0.07288762000317167,0.07288762000317167,-0.12806815231294758,0.062347168649131424,4,91,5
L,vs_T021_absolute,A,brightness_dark,T013-S3,0.01968088153949682,0.020871830070359438,504511898213008229879682044920318060473657154507675815685396164269798255434189081074282760109174710191970988040835058429/25634618916867229055823770422297542729017883725867188638671085987411110527564908946678635736142551639639984657815048000000,125970328508778990177704475628566920780045903644296767570987000725664179606375426944097367529246991305323266631/6035423251537119854471713627698400827261119423937846968446458950496826070774808952518287401512562658596152000000,0.07678728031519759,0.07678728031519759,-0.1190948530862617,0.057060091369463106,2,94,4
L,vs_T021_absolute,A,contrast_low,T013-S0,0.05930723901728122,0.031684389810628925,5245690336233871733645195826151944632062001514957997907727870658347656616857577738042916499318894621819618469726365261834359666215266840456881284801917/88449410614197666894802723276395247394824394695638217084965212209237666449216004103790933271481691285534190653301629953437365745759108970586803424000000,4807658344667325953643639720975386360965338761499063353270936530515287299936529695551045453546739764956659573485895098912833308909779461789392518786341/151735866570311433288499350724836849236020601758373180559410072868599857040640342025948889660958942200728866721927661358306732338661890545424283744000000,0.24471817951747465,0.10428713643462435,2.7622849206652296,-0.8718125667481172,13,61,26
