client,bank,context,max_error,iterations,updates,trace,converged,cap_hit,direct_KKT,objective,initial_objective,active_classes,clipped_coordinates,L1_change,differs_from_BBSE
49,A,clean,2.7755575615628914e-17,0,0,"[{'active': [1, 3], 'minimum': 0.14999999999999997, 'action': 'accept'}]",True,False,7.775211278327281e-18,4.81482486096809e-34,4.403638817841415e-31,2,0,3.0299836713728228e-15,False
49,A,brightness_dark,1.1102230246251565e-16,0,0,"[{'active': [1, 3], 'minimum': 0.1499999999999999, 'action': 'accept'}]",True,False,1.3160314548880908e-17,1.396299209680746e-33,6.100984951954191e-32,2,0,4.040749216708643e-15,False
49,A,contrast_low,1.3877787807814457e-16,0,0,"[{'active': [1, 3], 'minimum': 0.15000000000000013, 'action': 'accept'}]",True,False,2.19835377452903e-17,2.4329911875579378e-33,1.1209062739610618e-31,2,0,8.474702421305361e-15,False
49,A,gaussian_noise,0.0,0,0,"[{'active': [1, 3], 'minimum': 0.15, 'action': 'accept'}]",True,False,0.0,0.0,4.347786849454185e-32,2,0,1.0824674490095276e-15,False
49,A,gaussian_blur,2.7755575615628914e-17,0,0,"[{'active': [1, 3], 'minimum': 0.15000000000000002, 'action': 'accept'}]",True,False,1.4261376526502076e-18,9.62964972193618e-35,2.2461157976416138e-32,2,0,1.3160768771077374e-15,False
49,B,clean,2.7755575615628914e-17,0,0,"[{'active': [1, 3], 'minimum': 0.14999999999999997, 'action': 'accept'}]",True,False,7.775211278327281e-18,4.81482486096809e-34,4.403638817841415e-31,2,0,3.0299836713728228e-15,False
49,B,brightness_dark,0.0,0,0,"[{'active': [1, 3], 'minimum': 0.15, 'action': 'accept'}]",True,False,0.0,0.0,1.075451318007985e-31,2,0,1.4201602856663462e-15,False
49,B,contrast_low,1.1102230246251565e-16,0,0,"[{'active': [1, 3], 'minimum': 0.1499999999999999, 'action': 'accept'}]",True,False,8.89553091882531e-18,8.681731077433087e-34,1.812932023431391e-32,2,0,4.773959005888173e-15,False
49,B,gaussian_noise,2.7755575615628914e-17,0,0,"[{'active': [1, 3], 'minimum': 0.14999999999999997, 'action': 'accept'}]",True,False,0.0,0.0,1.449262283151395e-32,2,0,1.0547118733938987e-15,False
49,B,gaussian_blur,2.7755575615628914e-17,0,0,"[{'active': [1, 3], 'minimum': 0.14999999999999997, 'action': 'accept'}]",True,False,4.9406216271082804e-20,1.504632769052528e-36,8.884856501255178e-33,2,0,4.533410683886057e-16,False
50,A,clean,9.43689570931383e-16,0,0,"[{'active': [2, 5], 'minimum': 0.25000000000000094, 'action': 'accept'}]",True,False,1.6414161214030883e-17,1.72611471265706e-32,4.2093982505205787e-32,2,0,3.0531133177191805e-15,False
50,A,brightness_dark,2.220446049250313e-16,0,0,"[{'active': [2, 5], 'minimum': 0.24999999999999983, 'action': 'accept'}]",True,False,1.220835240235941e-18,3.851859888774472e-34,4.1708420358136076e-33,2,0,5.643633708511213e-15,False
50,A,contrast_low,1.4432899320127035e-15,0,0,"[{'active': [2, 5], 'minimum': 0.24999999999999856, 'action': 'accept'}]",True,False,2.870526903097178e-17,2.0803428823112515e-32,2.7065334249716874e-32,2,0,9.603429163007604e-15,False
50,A,gaussian_noise,8.881784197001252e-16,0,0,"[{'active': [2, 5], 'minimum': 0.2499999999999991, 'action': 'accept'}]",True,False,1.3490091899080226e-17,1.3698176729454215e-32,1.0287475168565945e-31,2,0,2.7200464103316335e-15,False
50,A,gaussian_blur,3.3306690738754696e-16,0,0,"[{'active': [2, 5], 'minimum': 0.25000000000000033, 'action': 'accept'}]",True,False,3.769909416580356e-18,1.0592614694129797e-33,1.833786233610459e-31,2,0,7.615962672021962e-15,False
50,B,clean,9.43689570931383e-16,0,0,"[{'active': [2, 5], 'minimum': 0.25000000000000094, 'action': 'accept'}]",True,False,1.6414161214030883e-17,1.72611471265706e-32,4.2093982505205787e-32,2,0,3.0531133177191805e-15,False
50,B,brightness_dark,1.8318679906315083e-15,0,0,"[{'active': [2, 5], 'minimum': 0.25000000000000183, 'action': 'accept'}]",True,False,4.369539498134561e-17,4.5307878099901987e-32,4.0128932108823185e-32,2,0,2.9240498911065063e-15,False
50,B,contrast_low,1.2212453270876722e-15,0,0,"[{'active': [2, 5], 'minimum': 0.24999999999999878, 'action': 'accept'}]",True,False,2.139071179057773e-17,1.13904462199199e-32,2.9215454476692936e-32,2,0,6.29126380620922e-15,False
50,B,gaussian_noise,6.661338147750939e-16,0,0,"[{'active': [2, 5], 'minimum': 0.2500000000000006, 'action': 'accept'}]",True,False,9.620449815129321e-18,8.788560004035816e-33,4.305055278813093e-32,2,0,1.6583956430338276e-15,False
50,B,gaussian_blur,1.7763568394002505e-15,0,0,"[{'active': [2, 5], 'minimum': 0.24999999999999822, 'action': 'accept'}]",True,False,2.414152019991661e-17,4.114418306974138e-32,2.1377822382698318e-32,2,0,9.43689570931383e-16,False
51,A,clean,1.0685896612017132e-15,0,0,"[{'active': [3, 4, 9], 'minimum': 0.049999999999998934, 'action': 'accept'}]",True,False,1.5543122344752192e-15,1.6205496775803348e-31,5.96978097449281e-32,3,0,2.886579864025407e-15,False
51,A,brightness_dark,1.0685896612017132e-15,0,0,"[{'active': [3, 4, 9], 'minimum': 0.049999999999998934, 'action': 'accept'}]",True,False,4.440892098500626e-16,2.2413009727806457e-32,3.159728815010309e-33,3,0,1.887379141862766e-15,False
51,A,contrast_low,6.3976601794024646e-15,0,0,"[{'active': [3, 4, 9], 'minimum': 0.049999999999993605, 'action': 'accept'}]",True,False,3.774758283725532e-15,1.205325200101523e-30,3.055608227391874e-32,3,0,1.1957101975212935e-14,False
51,A,gaussian_noise,2.8449465006019636e-15,0,0,"[{'active': [3, 4, 9], 'minimum': 0.04999999999999716, 'action': 'accept'}]",True,False,2.4424906541753444e-15,4.490787147824937e-31,1.9193095602034047e-32,3,0,3.497202527569243e-15,False
51,A,gaussian_blur,6.3976601794024646e-15,0,0,"[{'active': [3, 4, 9], 'minimum': 0.049999999999993605, 'action': 'accept'}]",True,False,7.923495940418728e-17,2.299199241733787e-31,1.4257900119541755e-32,3,0,1.4560574967958926e-14,False
51,B,clean,1.0685896612017132e-15,0,0,"[{'active': [3, 4, 9], 'minimum': 0.049999999999998934, 'action': 'accept'}]",True,False,1.5543122344752192e-15,1.6205496775803348e-31,5.96978097449281e-32,3,0,2.886579864025407e-15,False
51,B,brightness_dark,7.077671781985373e-16,0,0,"[{'active': [3, 4, 9], 'minimum': 0.05000000000000071, 'action': 'accept'}]",True,False,1.3322676295501878e-15,1.4774891938988204e-31,6.852097630265213e-32,3,0,1.6875389974302379e-15,False
51,B,contrast_low,6.036837696399289e-15,0,0,"[{'active': [3, 4, 9], 'minimum': 0.04999999999999538, 'action': 'accept'}]",True,False,1.9984014443252818e-15,4.083332593965513e-31,1.6526886335272968e-32,3,0,8.93729534823251e-15,False
51,B,gaussian_noise,4.621303340002214e-15,0,0,"[{'active': [3, 4, 9], 'minimum': 0.04999999999999538, 'action': 'accept'}]",True,False,2.220446049250313e-16,1.0764744682909406e-31,3.550933334963966e-34,3,0,9.492406860545088e-15,False
51,B,gaussian_blur,7.813194535799539e-15,0,0,"[{'active': [3, 4, 9], 'minimum': 0.04999999999999538, 'action': 'accept'}]",True,False,3.1086244689504383e-15,9.492306842777065e-31,3.6333872107080446e-32,3,0,1.3378187446733136e-14,False
52,A,clean,1.942890293094024e-16,0,0,"[{'active': [0, 2], 'minimum': 0.09999999999999981, 'action': 'accept'}]",True,False,2.030602488736875e-17,3.371882035446715e-33,3.060423052252842e-32,2,0,3.02073181283428e-15,False
52,A,brightness_dark,1.1102230246251565e-16,0,0,"[{'active': [0, 2], 'minimum': 0.10000000000000003, 'action': 'accept'}]",True,False,1.63363106376607e-18,2.1704327693582717e-34,1.5644908221873602e-31,2,0,2.9976021664879227e-15,False
52,A,contrast_low,1.3877787807814457e-16,0,0,"[{'active': [0, 2], 'minimum': 0.10000000000000014, 'action': 'accept'}]",True,False,1.5161569569407418e-17,1.7337131081407754e-33,1.396901062788367e-32,2,0,9.945747928933695e-16,False
52,A,gaussian_noise,1.3877787807814457e-16,0,0,"[{'active': [0, 2], 'minimum': 0.09999999999999987, 'action': 'accept'}]",True,False,1.0948732830496066e-17,9.644696049626705e-34,1.61296632842431e-32,2,0,2.345346139520643e-15,False
52,A,gaussian_blur,3.608224830031759e-16,0,0,"[{'active': [0, 2], 'minimum': 0.10000000000000037, 'action': 'accept'}]",True,False,3.64804127530603e-17,9.057889269696219e-33,4.6237364992984186e-33,2,0,2.0122792321330962e-16,False
52,B,clean,1.942890293094024e-16,0,0,"[{'active': [0, 2], 'minimum': 0.09999999999999981, 'action': 'accept'}]",True,False,2.030602488736875e-17,3.371882035446715e-33,3.060423052252842e-32,2,0,3.02073181283428e-15,False
52,B,brightness_dark,2.498001805406602e-16,0,0,"[{'active': [0, 2], 'minimum': 0.09999999999999976, 'action': 'accept'}]",True,False,2.9717590718935007e-17,5.707072093016239e-33,3.8255288153160525e-32,2,0,1.404432126150823e-15,False
52,B,contrast_low,2.220446049250313e-16,0,0,"[{'active': [0, 2], 'minimum': 0.1000000000000002, 'action': 'accept'}]",True,False,1.8530646651367058e-17,2.9915861030686888e-33,1.004041446788752e-32,2,0,3.622102617839573e-15,False
52,B,gaussian_noise,6.938893903907228e-16,0,0,"[{'active': [0, 2], 'minimum': 0.09999999999999931, 'action': 'accept'}]",True,False,7.834606175062979e-17,3.4594516626055724e-32,2.630248543580724e-32,2,0,5.1833537462186996e-15,False
52,B,gaussian_blur,2.498001805406602e-16,0,0,"[{'active': [0, 2], 'minimum': 0.09999999999999976, 'action': 'accept'}]",True,False,2.495933186566759e-17,4.8208433920443e-33,4.1004252222219493e-32,2,0,9.43689570931383e-16,False
53,A,clean,1.1102230246251565e-16,0,0,"[{'active': [1, 7], 'minimum': 0.29999999999999993, 'action': 'accept'}]",True,False,6.05735675942723e-18,1.0833355937178202e-33,9.323908343264706e-32,2,0,3.58046925441613e-15,False
53,A,brightness_dark,0.0,0,0,"[{'active': [1, 7], 'minimum': 0.3, 'action': 'accept'}]",True,False,0.0,0.0,3.037101244332528e-32,2,0,2.7755575615628914e-15,False
53,A,contrast_low,5.551115123125783e-17,0,0,"[{'active': [1, 7], 'minimum': 0.30000000000000004, 'action': 'accept'}]",True,False,1.056108133918608e-17,2.071879322985331e-33,4.1750550075669547e-32,2,0,2.3758772726978352e-15,False
53,A,gaussian_noise,0.0,0,0,"[{'active': [1, 7], 'minimum': 0.3, 'action': 'accept'}]",True,False,0.0,0.0,1.7646333115448049e-32,2,0,1.5432100042289678e-15,False
53,A,gaussian_blur,5.551115123125783e-17,0,0,"[{'active': [1, 7], 'minimum': 0.30000000000000004, 'action': 'accept'}]",True,False,1.3972551355202772e-17,1.5407439555097887e-33,1.0833355937178202e-33,2,0,4.2558549277297664e-16,False
53,B,clean,1.1102230246251565e-16,0,0,"[{'active': [1, 7], 'minimum': 0.29999999999999993, 'action': 'accept'}]",True,False,6.05735675942723e-18,1.0833355937178202e-33,9.323908343264706e-32,2,0,3.58046925441613e-15,False
53,B,brightness_dark,5.551115123125783e-17,0,0,"[{'active': [1, 7], 'minimum': 0.30000000000000004, 'action': 'accept'}]",True,False,1.0291236490844264e-17,7.959507348287873e-34,2.043893153480954e-32,2,0,1.0824674490095276e-15,False
53,B,contrast_low,5.551115123125783e-17,0,0,"[{'active': [1, 7], 'minimum': 0.30000000000000004, 'action': 'accept'}]",True,False,1.211184746633008e-17,2.1425970631308e-33,5.354687098504137e-32,2,0,1.3322676295501878e-15,False
53,B,gaussian_noise,2.220446049250313e-16,0,0,"[{'active': [1, 7], 'minimum': 0.2999999999999998, 'action': 'accept'}]",True,False,2.0345394022486797e-17,4.146767911508767e-33,1.1892617406591181e-32,2,0,6.846375318521799e-16,False
53,B,gaussian_blur,1.1102230246251565e-16,0,0,"[{'active': [1, 7], 'minimum': 0.29999999999999993, 'action': 'accept'}]",True,False,1.1069696220186308e-17,8.907425992790966e-34,8.425943506694157e-34,2,0,1.809663530139005e-15,False
54,A,clean,1.887379141862766e-15,0,0,"[{'active': [2, 6, 7], 'minimum': 0.050000000000000044, 'action': 'accept'}]",True,False,8.881784197001252e-16,4.015563934047387e-32,3.572750510115228e-32,3,0,6.312410911440176e-15,False
54,A,brightness_dark,4.690692279041286e-15,0,0,"[{'active': [2, 6, 7], 'minimum': 0.04999999999999938, 'action': 'accept'}]",True,False,1.7763568394002505e-15,3.7085135248668374e-31,7.399332568369617e-32,3,0,6.2366778408318166e-15,False
54,A,contrast_low,2.6645352591003757e-15,0,0,"[{'active': [2, 6, 7], 'minimum': 0.05000000000000071, 'action': 'accept'}]",True,False,1.1102230246251565e-15,1.3014622062473652e-31,2.0763932212924887e-33,3,0,7.41073868937292e-15,False
54,A,gaussian_noise,1.8596235662471372e-15,0,0,"[{'active': [2, 6, 7], 'minimum': 0.050000000000000044, 'action': 'accept'}]",True,False,8.881784197001252e-16,9.230169721752733e-32,1.8333950290905054e-32,3,0,1.7763568394002505e-15,False
54,A,gaussian_blur,1.4155343563970746e-15,0,0,"[{'active': [2, 6, 7], 'minimum': 0.050000000000000044, 'action': 'accept'}]",True,False,2.220446049250313e-16,3.209682622942853e-32,3.400470058058713e-33,3,0,3.837208328860697e-15,False
54,B,clean,1.887379141862766e-15,0,0,"[{'active': [2, 6, 7], 'minimum': 0.050000000000000044, 'action': 'accept'}]",True,False,8.881784197001252e-16,4.015563934047387e-32,3.572750510115228e-32,3,0,6.312410911440176e-15,False
54,B,brightness_dark,1.7763568394002505e-15,0,0,"[{'active': [2, 6, 7], 'minimum': 0.0499999999999996, 'action': 'accept'}]",True,False,2.699133212197306e-17,3.103756476001555e-32,2.6625981481153536e-32,3,0,5.243821250238463e-15,False
54,B,contrast_low,2.886579864025407e-15,0,0,"[{'active': [2, 6, 7], 'minimum': 0.050000000000001155, 'action': 'accept'}]",True,False,7.771561172376096e-16,6.049827437806405e-32,1.504632769052528e-32,3,0,6.793177131925177e-15,False
54,B,gaussian_noise,6.661338147750939e-16,0,0,"[{'active': [2, 6, 7], 'minimum': 0.05000000000000049, 'action': 'accept'}]",True,False,4.440892098500626e-16,4.776306262080345e-32,4.106142826744349e-33,3,0,1.3808398868775384e-15,False
54,B,gaussian_blur,6.661338147750939e-16,0,0,"[{'active': [2, 6, 7], 'minimum': 0.04999999999999982, 'action': 'accept'}]",True,False,4.440892098500626e-16,1.3529657859320332e-32,1.7453740121009325e-32,3,0,2.220446049250313e-15,False
55,A,clean,3.6637359812630166e-15,0,0,"[{'active': [0, 8], 'minimum': 0.0500000000000036, 'action': 'accept'}]",True,False,1.1102230246251565e-16,2.4719461299487077e-31,7.292955031597603e-32,2,0,7.810881571164904e-15,False
55,A,brightness_dark,8.881784197001252e-16,0,0,"[{'active': [0, 8], 'minimum': 0.049999999999999156, 'action': 'accept'}]",True,False,4.8719666423211155e-17,1.1444236841413528e-32,1.885259720639746e-31,2,0,5.564992910933597e-15,False
55,A,contrast_low,2.040034807748725e-15,0,0,"[{'active': [0, 8], 'minimum': 0.05000000000000204, 'action': 'accept'}]",True,False,1.449920671189585e-17,2.7215797526622127e-32,1.6432094470822658e-32,2,0,5.218048215738236e-15,False
55,A,gaussian_noise,1.1518563880486e-15,0,0,"[{'active': [0, 8], 'minimum': 0.050000000000001155, 'action': 'accept'}]",True,False,2.1360457384072435e-17,2.440815277957011e-32,1.0415068027381599e-32,2,0,3.219646771412954e-15,False
55,A,gaussian_blur,1.1102230246251565e-16,0,0,"[{'active': [0, 8], 'minimum': 0.050000000000000044, 'action': 'accept'}]",True,False,5.117958190135085e-17,9.831270512989218e-33,5.204374284875789e-32,2,0,2.1552204465535853e-15,False
55,B,clean,3.6637359812630166e-15,0,0,"[{'active': [0, 8], 'minimum': 0.0500000000000036, 'action': 'accept'}]",True,False,1.1102230246251565e-16,2.4719461299487077e-31,7.292955031597603e-32,2,0,7.810881571164904e-15,False
55,B,brightness_dark,6.661338147750939e-16,0,0,"[{'active': [0, 8], 'minimum': 0.04999999999999938, 'action': 'accept'}]",True,False,4.1880398162104965e-17,8.684740342971192e-33,3.315067102087292e-31,2,0,4.227174166260283e-15,False
55,B,contrast_low,2.9282132274488504e-15,0,0,"[{'active': [0, 8], 'minimum': 0.05000000000000293, 'action': 'accept'}]",True,False,2.220446049250313e-16,3.335469922435644e-32,6.6715567443066e-31,2,0,9.880984919163893e-15,False
55,B,gaussian_noise,2.636779683484747e-16,0,0,"[{'active': [0, 8], 'minimum': 0.050000000000000266, 'action': 'accept'}]",True,False,2.025293568424691e-17,3.3297523179132445e-33,1.6143656368995289e-31,2,0,3.610537794666395e-15,False
55,B,gaussian_blur,2.2620794126737565e-15,0,0,"[{'active': [0, 8], 'minimum': 0.050000000000002265, 'action': 'accept'}]",True,False,3.507373211556029e-17,8.054600139291993e-32,5.227545629519198e-31,2,0,8.465450562766819e-15,False
56,A,clean,4.135580766728708e-15,0,0,"[{'active': [3, 4, 6, 9], 'minimum': 0.10000000000000414, 'action': 'accept'}]",True,False,8.881784197001252e-16,1.6221144956601494e-31,6.839458715005171e-32,4,0,1.018167032166654e-14,False
56,A,brightness_dark,5.023759186428833e-15,0,0,"[{'active': [3, 4, 6, 9], 'minimum': 0.10000000000000503, 'action': 'accept'}]",True,False,2.220446049250313e-15,4.758551595405525e-31,1.283752678555617e-32,4,0,1.0892135958605485e-14,False
56,A,contrast_low,3.469446951953614e-15,0,0,"[{'active': [3, 4, 6, 9], 'minimum': 0.09999999999999704, 'action': 'accept'}]",True,False,6.661338147750939e-16,7.77895141600157e-32,4.5271390755252463e-32,4,0,7.771561172376096e-15,False
56,A,gaussian_noise,3.469446951953614e-15,0,0,"[{'active': [3, 4, 6, 9], 'minimum': 0.0999999999999987, 'action': 'accept'}]",True,False,1.7763568394002505e-15,3.2606595811583524e-31,4.146767911508767e-33,4,0,4.85722573273506e-15,False
56,A,gaussian_blur,2.3037127760972e-15,0,0,"[{'active': [3, 4, 6, 9], 'minimum': 0.1000000000000012, 'action': 'accept'}]",True,False,4.943168608241839e-17,4.83288045419672e-32,7.150014918537613e-33,4,0,4.783871711465183e-15,False
56,B,clean,4.135580766728708e-15,0,0,"[{'active': [3, 4, 6, 9], 'minimum': 0.10000000000000414, 'action': 'accept'}]",True,False,8.881784197001252e-16,1.6221144956601494e-31,6.839458715005171e-32,4,0,1.018167032166654e-14,False
56,B,brightness_dark,7.077671781985373e-15,0,0,"[{'active': [3, 4, 6, 9], 'minimum': 0.10000000000000508, 'action': 'accept'}]",True,False,4.440892098500626e-16,1.780762974829048e-31,5.156677426096824e-32,4,0,1.71248184283839e-14,False
56,B,contrast_low,2.7478019859472624e-15,0,0,"[{'active': [3, 4, 6, 9], 'minimum': 0.09999999999999742, 'action': 'accept'}]",True,False,5.440092820663267e-15,2.373931342107088e-30,9.328723168125674e-33,4,0,6.4698246760030996e-15,False
56,B,gaussian_noise,9.908740494779522e-15,0,0,"[{'active': [3, 4, 6, 9], 'minimum': 0.0999999999999926, 'action': 'accept'}]",True,False,1.3322676295501878e-15,5.560219934756712e-31,1.7501888369619006e-32,4,0,1.837220851643094e-14,False
56,B,gaussian_blur,7.799316747991725e-15,0,0,"[{'active': [3, 4, 6, 9], 'minimum': 0.09999999999999287, 'action': 'accept'}]",True,False,8.881784197001252e-16,3.9010914729778704e-31,5.549085652265723e-33,4,0,1.640817111810596e-14,False
57,A,clean,1.1046719095020308e-14,0,0,"[{'active': [0, 1, 3, 4, 6], 'minimum': 0.049999999999995604, 'action': 'accept'}]",True,False,1.3322676295501878e-15,1.8852807854985128e-30,1.4931975600077288e-32,5,0,2.4771851236948805e-14,False
57,A,brightness_dark,6.744604874597826e-15,0,0,"[{'active': [0, 1, 3, 4, 6], 'minimum': 0.05000000000000138, 'action': 'accept'}]",True,False,2.220446049250313e-15,8.058346674886934e-31,2.3544493570133958e-32,5,0,1.522393322517246e-14,False
57,A,contrast_low,1.226796442210798e-14,0,0,"[{'active': [0, 1, 3, 4, 6], 'minimum': 0.049999999999998934, 'action': 'accept'}]",True,False,7.771561172376096e-15,5.901223887003701e-30,1.345743548640581e-32,5,0,2.503552920529728e-14,False
57,A,gaussian_noise,9.71445146547012e-16,0,0,"[{'active': [0, 1, 3, 4, 6], 'minimum': 0.049999999999999156, 'action': 'accept'}]",True,False,4.440892098500626e-16,9.895668795504666e-32,4.31528678164265e-33,5,0,2.671474153004283e-15,False
57,A,gaussian_blur,1.6930901125533637e-15,0,0,"[{'active': [0, 1, 3, 4, 6], 'minimum': 0.04999999999999938, 'action': 'accept'}]",True,False,2.6645352591003757e-15,6.6031109996424e-31,1.7483832776390375e-32,5,0,4.9682480351975755e-15,False
57,B,clean,1.1046719095020308e-14,0,0,"[{'active': [0, 1, 3, 4, 6], 'minimum': 0.049999999999995604, 'action': 'accept'}]",True,False,1.3322676295501878e-15,1.8852807854985128e-30,1.4931975600077288e-32,5,0,2.4771851236948805e-14,False
57,B,brightness_dark,8.174017018802715e-15,0,0,"[{'active': [0, 1, 3, 4, 6], 'minimum': 0.04999999999999183, 'action': 'accept'}]",True,False,7.105427357601002e-15,4.7510901215037936e-30,1.8995988709288166e-32,5,0,1.4037382367604323e-14,False
57,B,contrast_low,7.28583859910259e-15,0,0,"[{'active': [0, 1, 3, 4, 6], 'minimum': 0.04999999999999272, 'action': 'accept'}]",True,False,4.53276061178285e-16,1.4633516644008029e-30,2.3341368146311867e-32,5,0,1.682681771697503e-14,False
57,B,gaussian_noise,5.065392549852277e-15,0,0,"[{'active': [0, 1, 3, 4, 6], 'minimum': 0.04999999999999494, 'action': 'accept'}]",True,False,6.106226635438361e-15,3.0448470938276102e-30,2.3737086564572682e-32,5,0,1.3008443528710652e-14,False
57,B,gaussian_blur,2.4980018054066022e-15,0,0,"[{'active': [0, 1, 3, 4, 6], 'minimum': 0.0499999999999996, 'action': 'accept'}]",True,False,8.881784197001252e-16,1.9598744596570609e-31,2.897320860087548e-32,5,0,8.420733246497195e-15,False
58,A,clean,1.942890293094024e-16,0,0,"[{'active': [0, 9], 'minimum': 0.1000000000000002, 'action': 'accept'}]",True,False,1.9610217815997853e-17,3.684845651409641e-33,1.3489032774555914e-32,2,0,4.949744318120489e-16,False
58,A,brightness_dark,4.440892098500626e-16,0,0,"[{'active': [0, 9], 'minimum': 0.10000000000000042, 'action': 'accept'}]",True,False,3.2440026030549285e-17,8.359739664855846e-33,4.7028801829505815e-32,2,0,2.9438257387326416e-15,False
58,A,contrast_low,1.4432899320127035e-15,0,0,"[{'active': [0, 9], 'minimum': 0.09999999999999865, 'action': 'accept'}]",True,False,3.8976926378609546e-17,5.762141652363561e-32,1.4341557701501076e-31,2,0,3.1086244689504383e-15,False
58,A,gaussian_noise,1.1102230246251565e-16,0,0,"[{'active': [0, 9], 'minimum': 0.10000000000000009, 'action': 'accept'}]",True,False,1.2227730741119224e-17,1.6746562719554637e-33,4.2558537872650755e-32,2,0,1.8041124150158794e-15,False
58,A,gaussian_blur,1.1102230246251565e-16,0,0,"[{'active': [0, 9], 'minimum': 0.10000000000000009, 'action': 'accept'}]",True,False,1.3192874834653871e-17,1.661114577033991e-33,4.1076474595134015e-34,2,0,5.551115123125783e-17,False
58,B,clean,1.942890293094024e-16,0,0,"[{'active': [0, 9], 'minimum': 0.1000000000000002, 'action': 'accept'}]",True,False,1.9610217815997853e-17,3.684845651409641e-33,1.3489032774555914e-32,2,0,4.949744318120489e-16,False
58,B,brightness_dark,9.159339953157541e-16,0,0,"[{'active': [0, 9], 'minimum': 0.09999999999999909, 'action': 'accept'}]",True,False,4.334796609839598e-17,3.78821392264355e-32,4.121038691157969e-32,2,0,4.145989107584569e-16,False
58,B,contrast_low,1.1102230246251565e-15,0,0,"[{'active': [0, 9], 'minimum': 0.10000000000000109, 'action': 'accept'}]",True,False,4.783388612934125e-17,2.748663142505158e-32,5.289686962881067e-32,2,0,2.4424906541753444e-15,False
58,B,gaussian_noise,1.1102230246251565e-16,0,0,"[{'active': [0, 9], 'minimum': 0.10000000000000009, 'action': 'accept'}]",True,False,7.430421932920265e-18,2.407412430484045e-34,8.013824591250669e-32,2,0,4.074121992151245e-15,False
58,B,gaussian_blur,1.3877787807814457e-16,0,0,"[{'active': [0, 9], 'minimum': 0.09999999999999987, 'action': 'accept'}]",True,False,8.5738839526434e-18,1.8311380799369266e-33,6.964945087944152e-33,2,0,1.8984813721090174e-15,False
59,A,clean,4.7600812180803587e-14,0,0,"[{'active': [0, 1, 3, 5, 6], 'minimum': 0.049999999999954525, 'action': 'accept'}]",True,False,1.554312234475219e-14,2.6677722792815714e-29,1.986717108256958e-32,5,0,1.1876437333580014e-13,False
59,A,brightness_dark,1.3926360065141807e-13,0,0,"[{'active': [0, 1, 3, 5, 6], 'minimum': 0.050000000000139266, 'action': 'accept'}]",True,False,3.9745984281580604e-14,1.5272882052120842e-28,5.701354488493839e-32,5,0,2.913136002266218e-13,False
59,A,contrast_low,1.23637211579819e-13,0,0,"[{'active': [0, 1, 3, 5, 6], 'minimum': 0.049999999999876366, 'action': 'accept'}]",True,False,1.2878587085651816e-14,4.985958782854586e-29,1.5008561408022062e-31,5,0,2.9359616589748805e-13,False
59,A,gaussian_noise,4.7600812180803587e-14,0,0,"[{'active': [0, 1, 3, 5, 6], 'minimum': 0.049999999999954525, 'action': 'accept'}]",True,False,7.549516567451064e-15,1.926656982941242e-29,1.1399097858341952e-32,5,0,1.267435230841348e-13,False
59,A,gaussian_blur,5.399847236020605e-14,0,0,"[{'active': [0, 1, 3, 5, 6], 'minimum': 0.050000000000054, 'action': 'accept'}]",True,False,2.2870594307278225e-14,1.246320183785885e-28,1.6887998199845574e-32,5,0,1.1253002498077892e-13,False
59,B,clean,4.7600812180803587e-14,0,0,"[{'active': [0, 1, 3, 5, 6], 'minimum': 0.049999999999954525, 'action': 'accept'}]",True,False,1.554312234475219e-14,2.6677722792815714e-29,1.986717108256958e-32,5,0,1.1876437333580014e-13,False
59,B,brightness_dark,8.393286066166183e-14,0,0,"[{'active': [0, 1, 3, 5, 6], 'minimum': 0.04999999999997584, 'action': 'accept'}]",True,False,4.629630012686903e-14,3.57986140458177e-28,1.2363567463304623e-32,5,0,1.828963567897444e-13,False
59,B,contrast_low,2.387395836578321e-13,0,0,"[{'active': [0, 1, 3, 5, 6], 'minimum': 0.05000000000023874, 'action': 'accept'}]",True,False,2.4868995751603507e-14,8.03019650041073e-28,1.457086373550468e-32,5,0,6.301903443528545e-13,False
59,B,gaussian_noise,1.2212453270876722e-14,0,0,"[{'active': [0, 1, 3, 5, 6], 'minimum': 0.04999999999999716, 'action': 'accept'}]",True,False,1.0325074129013956e-14,1.6961490482817176e-29,3.6243594140937295e-32,5,0,3.226585665316861e-14,False
59,B,gaussian_blur,1.990074771640593e-14,0,0,"[{'active': [0, 1, 3, 5, 6], 'minimum': 0.050000000000018474, 'action': 'accept'}]",True,False,9.718077006322714e-16,5.270734608522082e-30,9.009741021086538e-33,5,0,5.60122384981757e-14,False
60,A,clean,0.0,0,0,"[{'active': [0], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,1.5184753905278113e-32,1,0,2.998758648805241e-15,False
60,A,brightness_dark,0.0,0,0,"[{'active': [0], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,3.191326103160412e-33,1,0,3.885780586188048e-16,False
60,A,contrast_low,0.0,0,0,"[{'active': [0], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,1.8496450629962727e-32,1,0,9.992007221626409e-16,False
60,A,gaussian_noise,0.0,0,0,"[{'active': [0], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,0.0,1,0,0.0,False
