client,bank,true_context,selected,second,best_score,second_score,score_margin,zero_improvement,true_rank,J_clean,J_brightness_dark,J_contrast_low,J_gaussian_noise,J_gaussian_blur
48,A,brightness_dark,brightness_dark,contrast_low,133.1868988282505,270.03050314694076,136.84360431869027,178.4707928622305,1,311.657691690481,133.1868988282505,270.03050314694076,368.44441507187696,274.55261473991527
48,B,brightness_dark,brightness_dark,contrast_low,136.3101471873512,272.5794211423546,136.2692739550034,176.51243390284813,1,312.8225810901993,136.3101471873512,272.5794211423546,368.527627371473,272.9591909190796
48,A,contrast_low,contrast_low,gaussian_blur,13.249617913028212,65.6540862916902,52.404468378661996,107.74099757619868,1,120.9906154892269,859.941841352682,13.249617913028212,196.6383640117698,65.6540862916902
48,B,contrast_low,contrast_low,gaussian_blur,15.466106334326845,64.03808389409748,48.57197755977064,106.39805602159575,1,121.86416235592259,487.84718915178655,15.466106334326845,195.91474781294812,64.03808389409748
48,A,gaussian_noise,gaussian_noise,clean,5.086800445283757,22.730918647721154,17.644118202437397,17.644118202437397,1,22.730918647721154,3767.6300573909148,396.3973116082572,5.086800445283757,94.1842641148381
48,B,gaussian_noise,gaussian_noise,clean,4.653115216989047,22.888265551505825,18.235150334516778,18.235150334516778,1,22.888265551505825,2309.6168519090147,447.8957673232268,4.653115216989047,104.85510708331063
48,A,gaussian_blur,gaussian_blur,clean,5.498471782668165,26.254225485172448,20.755753702504283,20.755753702504283,1,26.254225485172448,2389.601216840289,35.6817587739901,70.38584705260655,5.498471782668165
48,B,gaussian_blur,gaussian_blur,clean,5.534798618635198,26.685894379366395,21.1510957607312,21.1510957607312,1,26.685894379366395,1674.6313335125096,38.60734776519429,69.60671333139294,5.534798618635198
49,A,clean,clean,gaussian_noise,2.4385992367063745,20.32054550277921,17.881946266072838,0.0,1,2.4385992367063745,5311.214390027166,179.09577706440797,20.32054550277921,21.910835937067024
49,B,clean,clean,gaussian_noise,1.3599932634750513,18.943339311758635,17.583346048283584,0.0,1,1.3599932634750513,3770.863139991326,192.00799847180872,18.943339311758635,24.420451033284152
49,A,brightness_dark,brightness_dark,contrast_low,131.62607381156235,263.6883262104739,132.06225239891157,169.95391210700743,1,301.5799859185698,131.62607381156235,263.6883262104739,358.95078177898927,266.0894366973443
49,B,brightness_dark,brightness_dark,gaussian_blur,133.2356439814471,264.07853886988573,130.84289488843862,169.26105869277765,1,302.49670267422476,133.2356439814471,265.89045329490716,359.2065944957932,264.07853886988573
49,A,contrast_low,contrast_low,gaussian_blur,10.697391489194457,56.10761967958227,45.41022819038781,97.0721031446555,1,107.76949463384996,1681.9650553685303,10.697391489194457,179.80663449646246,56.10761967958227
49,B,contrast_low,contrast_low,gaussian_blur,10.455339354139282,53.559780236468804,43.10444088232952,97.05146160438014,1,107.50680095851942,1037.7226273764022,10.455339354139282,177.88347836991164,53.559780236468804
49,A,gaussian_noise,gaussian_noise,clean,3.422785222097007,22.27370852620869,18.85092330411168,18.85092330411168,1,22.27370852620869,4869.87838677807,409.28230580527196,3.422785222097007,95.61860607672818
49,B,gaussian_noise,gaussian_noise,clean,2.7198054398563802,22.444406436809068,19.724600996952688,19.724600996952688,1,22.444406436809068,3030.4164151552072,457.13499003466285,2.7198054398563802,106.75816740616929
49,A,gaussian_blur,gaussian_blur,clean,5.71805562953276,23.55774281805682,17.83968718852406,17.83968718852406,1,23.55774281805682,3496.166939897017,48.115497209015956,66.12859492005019,5.71805562953276
49,B,gaussian_blur,gaussian_blur,clean,5.072129975298942,23.329576758170266,18.257446782871323,18.257446782871323,1,23.329576758170266,2700.655920588443,44.67808194211504,65.28499199205277,5.072129975298942
50,A,clean,clean,gaussian_noise,6.129221452607878,21.047577686573554,14.918356233965676,0.0,1,6.129221452607878,6538.79358219826,200.82072917204096,21.047577686573554,29.80808771690478
50,B,clean,clean,gaussian_noise,4.583088898273423,18.63195373057313,14.048864832299707,0.0,1,4.583088898273423,4468.437456545982,213.87092290652757,18.63195373057313,32.16422065176581
50,A,brightness_dark,brightness_dark,contrast_low,124.26217332602216,242.79822445274783,118.53605112672567,153.84686293813837,1,278.1090362641605,124.26217332602216,242.79822445274783,334.20829279077475,244.5488009838159
50,B,brightness_dark,brightness_dark,gaussian_blur,127.28247495208616,243.2073692774548,115.92489432536864,152.2836918757328,1,279.56616682781896,127.28247495208616,247.23771719111943,335.0330147144857,243.2073692774548
50,A,contrast_low,contrast_low,gaussian_blur,8.826896418473464,39.37918328891283,30.552286870439364,75.79171019819385,1,84.61860661666732,2007.4758269272518,8.826896418473464,152.64085507688276,39.37918328891283
50,B,contrast_low,contrast_low,gaussian_blur,8.255260618472763,37.792800012160896,29.537539393688135,76.87729499612007,1,85.13255561459283,1227.2346583152994,8.255260618472763,150.96850985386834,37.792800012160896
50,A,gaussian_noise,gaussian_noise,clean,4.097177372911859,25.295965917029648,21.19878854411779,21.19878854411779,1,25.295965917029648,5399.8269815502845,434.84908314124937,4.097177372911859,103.3132750467652
50,B,gaussian_noise,gaussian_noise,clean,2.9905707109963044,25.137374365930675,22.14680365493437,22.14680365493437,1,25.137374365930675,3497.0876054430314,482.8321861902348,2.9905707109963044,114.14249493622482
50,A,gaussian_blur,gaussian_blur,clean,5.347008728906546,20.727760165490956,15.38075143658441,15.38075143658441,1,20.727760165490956,4090.8207408901108,53.26348629011814,61.57382899184765,5.347008728906546
50,B,gaussian_blur,gaussian_blur,clean,4.616854471298258,20.40903400865554,15.792179537357281,15.792179537357281,1,20.40903400865554,2981.6379769731,48.47549201771403,60.4051352795357,4.616854471298258
51,A,clean,clean,gaussian_noise,7.069198330535455,18.416581838706108,11.347383508170653,0.0,1,7.069198330535455,4486.969048600756,271.56302928545847,18.416581838706108,42.90367029987931
51,B,clean,clean,gaussian_noise,10.057289605043373,19.585085478946247,9.527795873902875,0.0,1,10.057289605043373,3015.614192610863,313.3763257219418,19.585085478946247,53.456617206759006
51,A,brightness_dark,brightness_dark,gaussian_blur,127.7673439010681,253.2010844776084,125.43374057654029,153.98632185597194,1,281.75366575704004,127.7673439010681,270.1458305099538,335.1212989276082,253.2010844776084
51,B,brightness_dark,brightness_dark,gaussian_blur,133.40017873353708,253.802366230012,120.40218749647494,150.78659490432534,1,284.1867736378624,133.40017873353708,281.84929136339827,336.49742447184485,253.802366230012
51,A,contrast_low,contrast_low,gaussian_blur,10.21417090053286,42.71749209434785,32.50332119381498,81.59336720882868,1,91.80753810936154,1525.4295580645155,10.21417090053286,162.81528448081121,42.71749209434785
51,B,contrast_low,contrast_low,gaussian_blur,13.673274963432624,42.72546878395774,29.052193820525112,79.91467035649262,1,93.58794531992524,884.9311493841708,13.673274963432624,162.47943007973464,42.72546878395774
51,A,gaussian_noise,gaussian_noise,clean,6.64860469390149,29.55908336241593,22.91047866851444,22.91047866851444,1,29.55908336241593,4259.724041164196,508.55634398080076,6.64860469390149,119.652583401118
51,B,gaussian_noise,gaussian_noise,clean,9.049119515252775,34.65542088279248,25.6063013675397,25.6063013675397,1,34.65542088279248,2560.1906787791004,592.468641482805,9.049119515252775,141.06661117109547
51,A,gaussian_blur,gaussian_blur,clean,8.315396027319169,16.247762355192403,7.932366327873234,7.932366327873234,1,16.247762355192403,3143.7613141482416,94.9714016581219,54.126528379834625,8.315396027319169
51,B,gaussian_blur,gaussian_blur,clean,11.976128298213144,18.293970349472506,6.317842051259362,6.317842051259362,1,18.293970349472506,2225.9878610518053,105.83344303505702,54.30049234944187,11.976128298213144
52,A,clean,clean,gaussian_blur,9.990738030886412,10.69643192789019,0.705693897003778,0.0,1,9.990738030886412,3268.7895849036454,99.70792066520904,37.537223375502194,10.69643192789019
52,B,clean,clean,gaussian_blur,9.417616207355753,11.312798254823743,1.8951820474679906,0.0,1,9.417616207355753,2213.700739085826,101.57607373478837,36.52710552961305,11.312798254823743
52,A,brightness_dark,brightness_dark,contrast_low,171.87275663730216,282.47643313338926,110.6036764960871,169.68935925085484,1,341.562115888157,171.87275663730216,282.47643313338926,406.73802985984946,299.653496696695
52,B,brightness_dark,brightness_dark,contrast_low,173.6485719600509,282.47255998137234,108.82398802132144,169.3412740771028,1,342.9898460371537,173.6485719600509,282.47255998137234,406.4037940213003,297.6949259337852
52,A,contrast_low,contrast_low,gaussian_blur,17.004443748900968,56.02488999036956,39.02044624146859,89.59900141571812,1,106.60344516461909,1453.8893230752399,17.004443748900968,179.76119710981433,56.02488999036956
52,B,contrast_low,contrast_low,gaussian_blur,13.936265984395344,53.720370757169334,39.784104772773986,92.84706171805676,1,106.78332770245211,923.3588243424114,13.936265984395344,177.1361883151991,53.720370757169334
52,A,gaussian_noise,gaussian_noise,clean,8.848268832866486,19.404430247315695,10.556161414449209,10.556161414449209,1,19.404430247315695,3289.9821080671995,319.401177131909,8.848268832866486,75.1822843264818
52,B,gaussian_noise,gaussian_noise,clean,7.545687691667016,18.555738335129742,11.010050643462726,11.010050643462726,1,18.555738335129742,2151.885669584979,348.35855043211023,7.545687691667016,82.13606127984431
52,A,gaussian_blur,gaussian_blur,contrast_low,11.452904923365647,27.173296157246575,15.720391233880928,26.256319498536488,1,37.709224421902135,2103.6728785733867,27.173296157246575,86.85440932558417,11.452904923365647
52,B,gaussian_blur,gaussian_blur,contrast_low,10.202520058210169,21.61285213164477,11.410332073434603,27.44519612895955,1,37.64771618716972,1494.2462114079801,21.61285213164477,85.48749527765071,10.202520058210169
53,A,clean,clean,gaussian_noise,6.767241016275539,10.65175282715235,3.884511810876811,0.0,1,6.767241016275539,5010.35177273391,303.2441419813271,10.65175282715235,53.06353243108478
53,B,clean,clean,gaussian_noise,6.6548204827008695,9.73609539804329,3.08127491534242,0.0,1,6.6548204827008695,3720.3348401017033,343.6260380926398,9.73609539804329,60.47997263793266
53,A,brightness_dark,brightness_dark,gaussian_blur,129.54152177607415,256.19824749826677,126.65672572219262,149.70977396365384,1,279.251295739728,129.54152177607415,283.60045197463967,327.6044690798532,256.19824749826677
53,B,brightness_dark,brightness_dark,gaussian_blur,132.92303733841143,254.98912835438546,122.06609101597402,147.08999048551996,1,280.0130278239314,132.92303733841143,290.7401503658872,328.4474774572418,254.98912835438546
53,A,contrast_low,contrast_low,gaussian_blur,9.54172168765961,45.34974486793553,35.80802318027592,83.1560295154899,1,92.69775120314952,1305.255832087104,9.54172168765961,161.26607517047597,45.34974486793553
53,B,contrast_low,contrast_low,gaussian_blur,13.612995807756823,44.03138694063206,30.418391132875236,79.88736421317083,1,93.50036002092764,869.9933437588745,13.612995807756823,160.42016263376587,44.03138694063206
53,A,gaussian_noise,gaussian_noise,clean,4.037784643958192,34.9476327790333,30.90984813507511,30.90984813507511,1,34.9476327790333,3902.165277414734,541.767787886617,4.037784643958192,134.10241641305342
53,B,gaussian_noise,gaussian_noise,clean,4.625956337144337,37.3336725208661,32.707716183721764,32.707716183721764,1,37.3336725208661,2682.396960261006,619.084598065019,4.625956337144337,151.37333493749625
53,A,gaussian_blur,gaussian_blur,clean,6.3673865735212605,10.756989459299266,4.389602885778006,4.389602885778006,1,10.756989459299266,2825.673881647111,92.99430439925304,44.74986318240403,6.3673865735212605
53,B,gaussian_blur,gaussian_blur,clean,7.922304650516695,11.17996201194351,3.2576573614268156,3.2576573614268156,1,11.17996201194351,2174.3855002697574,102.82783116737183,44.32843621182566,7.922304650516695
54,A,clean,clean,gaussian_noise,7.828670892612997,18.756869307100295,10.928198414487298,0.0,1,7.828670892612997,3872.9201771829335,212.93312509918132,18.756869307100295,36.78515313277781
54,B,clean,clean,gaussian_noise,6.245425459951193,17.228346709181082,10.98292124922989,0.0,1,6.245425459951193,2788.5436665803577,233.17571326645702,17.228346709181082,39.39594687217446
54,A,brightness_dark,brightness_dark,gaussian_blur,137.20037124868736,264.2425434388141,127.04217219012673,157.19731222184856,1,294.3976834705359,137.20037124868736,272.207457570735,346.9439295262566,264.2425434388141
54,B,brightness_dark,brightness_dark,gaussian_blur,138.47072292544544,261.4772242840553,123.00650135860985,155.94521281376984,1,294.4159357392153,138.47072292544544,272.0183965906248,347.0952422982506,261.4772242840553
54,A,contrast_low,contrast_low,gaussian_blur,24.7902283086214,73.53122852987552,48.74100022125412,100.37489957699509,1,125.1651278856165,1344.5804958083702,24.7902283086214,196.881958461579,73.53122852987552
54,B,contrast_low,contrast_low,gaussian_blur,26.540033841863195,70.5283167457442,43.988282903881014,97.64977183530323,1,124.18980567716642,875.5967175527396,26.540033841863195,195.1331277086537,70.5283167457442
54,A,gaussian_noise,gaussian_noise,clean,8.228238986162633,35.1278086630042,26.89956967684157,26.89956967684157,1,35.1278086630042,3609.2564331351678,456.89232457945934,8.228238986162633,118.95228496291854
54,B,gaussian_noise,gaussian_noise,clean,7.778677768655497,34.958351385544006,27.179673616888508,27.179673616888508,1,34.958351385544006,2461.641759251291,511.2685680114856,7.778677768655497,129.85280031896588
54,A,gaussian_blur,gaussian_blur,clean,10.913066395750969,27.454318237976583,16.541251842225613,16.541251842225613,1,27.454318237976583,2314.2582476949083,51.63005087640005,68.28489668915623,10.913066395750969
54,B,gaussian_blur,gaussian_blur,clean,9.823768496673722,26.530998738770634,16.707230242096912,16.707230242096912,1,26.530998738770634,1850.0841267251067,53.355640296780756,66.68597299135953,9.823768496673722
55,A,clean,clean,gaussian_noise,26.3551751227561,45.57954367053742,19.224368547781317,0.0,1,26.3551751227561,7705.74837327478,269.77138308257247,45.57954367053742,54.52462947129416
55,B,clean,clean,gaussian_noise,30.27235901341101,46.52007612423214,16.24771711082113,0.0,1,30.27235901341101,5016.434107188415,298.2239317229918,46.52007612423214,65.18877698263451
55,A,brightness_dark,brightness_dark,gaussian_blur,147.7412280550349,264.0645235165424,116.32329546150751,152.36200947226766,1,300.10323752730255,147.7412280550349,268.86248337937724,361.1479778173622,264.0645235165424
55,B,brightness_dark,brightness_dark,gaussian_blur,156.58936155173222,266.4241137902799,109.83475223854765,148.04723653834372,1,304.63659809007595,156.58936155173222,285.9512554101767,363.39013156842987,266.4241137902799
55,A,contrast_low,contrast_low,gaussian_blur,56.627589362048155,75.52118059212788,18.89359123007972,67.72381190151685,1,124.35140126356501,1390.9127687612624,56.627589362048155,199.80744746024752,75.52118059212788
55,B,contrast_low,contrast_low,gaussian_blur,62.83401103757431,78.01017308188385,15.176162044309542,65.28023778431375,1,128.11424882188805,819.5016635046895,62.83401103757431,199.76911160933238,78.01017308188385
55,A,gaussian_noise,gaussian_noise,clean,25.880828295311794,43.83475312082682,17.953924825515024,17.953924825515024,1,43.83475312082682,6052.838191879582,507.7888518836968,25.880828295311794,127.11591002668399
55,B,gaussian_noise,gaussian_noise,clean,27.925113341955296,49.21944096941412,21.294327627458827,21.294327627458827,1,49.21944096941412,3610.7539490119866,571.5508647625378,27.925113341955296,147.79517079971123
55,A,gaussian_blur,gaussian_blur,clean,32.30515090169549,46.0908368898372,13.785685988141708,13.785685988141708,1,46.0908368898372,4416.099251442531,110.84565244884288,89.99518823640702,32.30515090169549
55,B,gaussian_blur,gaussian_blur,clean,36.9303729091051,49.41576846343328,12.485395554328178,12.485395554328178,1,49.41576846343328,3126.8484755468453,112.25183967802819,90.68946192161788,36.9303729091051
56,A,clean,clean,gaussian_noise,1.5353878861351749,20.589928945066543,19.054541058931367,0.0,1,1.5353878861351749,5517.298281597299,180.68189626287116,20.589928945066543,21.264122832208937
56,B,clean,clean,gaussian_noise,2.045866775982747,20.434606745845805,18.388739969863057,0.0,1,2.045866775982747,3777.0877309076086,200.99621948764374,20.434606745845805,25.911118956628865
56,A,brightness_dark,brightness_dark,contrast_low,127.25932899168066,253.0501870272363,125.79085803555563,168.28946578604217,1,295.54879477772283,127.25932899168066,253.0501870272363,353.33725284394416,261.0240186399147
56,B,brightness_dark,brightness_dark,contrast_low,131.17421640944966,259.19743923518627,128.0232228257366,165.97543801486134,1,297.149654424311,131.17421640944966,259.19743923518627,354.1146908741645,259.7848399111379
56,A,contrast_low,contrast_low,gaussian_blur,11.108523746564174,51.86678277405285,40.75825902748868,93.14078126391345,1,104.24930501047763,1883.9835569922127,11.108523746564174,177.61801300475219,51.86678277405285
56,B,contrast_low,contrast_low,gaussian_blur,10.142290737043517,49.719349091265244,39.57705835422173,94.37648484297091,1,104.51877558001443,1188.2535709802078,10.142290737043517,175.97472859783684,49.719349091265244
56,A,gaussian_noise,gaussian_noise,clean,2.913134156924117,19.447271643776553,16.534137486852437,16.534137486852437,1,19.447271643776553,4750.916189770207,408.20910452178725,2.913134156924117,92.16184959814208
56,B,gaussian_noise,gaussian_noise,clean,3.390932895697744,20.743073881145712,17.352140985447967,17.352140985447967,1,20.743073881145712,3022.0081963678213,463.76354460400336,3.390932895697744,105.03324547149076
56,A,gaussian_blur,gaussian_blur,clean,5.154227565816438,25.21776122569804,20.063533659881603,20.063533659881603,1,25.21776122569804,3444.4564916365953,40.19966248054884,71.65783716134561,5.154227565816438
56,B,gaussian_blur,gaussian_blur,clean,5.426296955779655,25.79509633658666,20.368799380807005,20.368799380807005,1,25.79509633658666,2558.399812051419,39.93516144302696,71.00538360962636,5.426296955779655
57,A,clean,clean,gaussian_blur,4.086890640921352,15.203700879655905,11.116810238734553,0.0,1,4.086890640921352,2873.0205814124083,140.39594338692052,26.21171878009976,15.203700879655905
57,B,clean,clean,gaussian_blur,4.330130159604945,18.76760155432294,14.437471394717996,0.0,1,4.330130159604945,2073.187161811422,156.79799479935392,25.728616125832346,18.76760155432294
57,A,brightness_dark,brightness_dark,contrast_low,135.35201143734227,277.3207481577417,141.96873672039945,186.71879008973522,1,322.0708015270775,135.35201143734227,277.3207481577417,380.932616485089,284.01409689816063
57,B,brightness_dark,brightness_dark,contrast_low,137.61913386027857,280.38271682552937,142.7635829652508,185.46447434368974,1,323.0836082039683,137.61913386027857,280.38271682552937,380.97993836620526,282.0478025206775
57,A,contrast_low,contrast_low,gaussian_blur,21.479147480804144,83.94581493835975,62.4666674575556,115.62924791939291,1,137.10839540019705,437.7609729931437,21.479147480804144,213.69035843672543,83.94581493835975
57,B,contrast_low,contrast_low,gaussian_blur,23.40638529825111,81.58796404551319,58.18157874726208,114.34699953267034,1,137.75338483092145,300.72027310837416,23.40638529825111,212.41368273684049,81.58796404551319
57,A,gaussian_noise,gaussian_noise,clean,4.586404440615189,19.741989883148115,15.155585442532926,15.155585442532926,1,19.741989883148115,2664.6222239509902,370.00777323152937,4.586404440615189,85.6494171466571
57,B,gaussian_noise,gaussian_noise,clean,4.694774062824628,20.498670124022397,15.803896061197769,15.803896061197769,1,20.498670124022397,1769.8840876234344,424.897250495754,4.694774062824628,97.21616351986182
57,A,gaussian_blur,gaussian_blur,contrast_low,6.587484954023452,30.583522247931313,23.99603729390786,24.221755188784616,1,30.80924014280807,1890.3660088058766,30.583522247931313,76.95518353453504,6.587484954023452
57,B,gaussian_blur,gaussian_blur,clean,6.582689494989647,31.42475555059784,24.842066055608193,24.842066055608193,1,31.42475555059784,1419.3603208435932,32.09137074996975,76.30479509246089,6.582689494989647
58,A,clean,clean,gaussian_noise,8.997833878029347,11.808124890533913,2.8102910125045657,0.0,1,8.997833878029347,5871.897870651049,356.6566540981784,11.808124890533913,62.46415759194124
58,B,clean,clean,gaussian_noise,12.72787671502336,13.711484651056058,0.9836079360326977,0.0,1,12.72787671502336,4127.407749010694,426.1740767633688,13.711484651056058,77.06720422439922
58,A,brightness_dark,brightness_dark,gaussian_blur,131.33593892778035,255.80193699143993,124.46599806365958,147.6011298699909,1,278.93706879777125,131.33593892778035,283.36836636120995,329.4036140295517,255.80193699143993
58,B,brightness_dark,brightness_dark,gaussian_blur,138.22549231445907,256.5412785701766,118.31578625571751,142.6608622997482,1,280.8863546142073,138.22549231445907,298.0721453923113,330.91185631103025,256.5412785701766
58,A,contrast_low,contrast_low,gaussian_blur,13.023088509487238,42.34499786450809,29.32190935502085,76.91192787820601,1,89.93501638769325,1522.7015699961476,13.023088509487238,159.15445098454873,42.34499786450809
58,B,contrast_low,contrast_low,gaussian_blur,19.67738871757561,42.79259607856167,23.115207360986062,72.15489171980174,1,91.83228043737735,980.1122732588442,19.67738871757561,159.4634150264398,42.79259607856167
58,A,gaussian_noise,gaussian_noise,clean,7.618198145179791,38.90058259477297,31.28238444959318,31.28238444959318,1,38.90058259477297,5383.570838014274,609.2751033645532,7.618198145179791,145.87648983044568
58,B,gaussian_noise,gaussian_noise,clean,11.220732537656446,45.62670746521604,34.4059749275596,34.4059749275596,1,45.62670746521604,3447.3316551024955,724.542930830476,11.220732537656446,172.34954705785475
58,A,gaussian_blur,gaussian_blur,clean,10.144179508712178,15.268548609948503,5.124369101236326,5.124369101236326,1,15.268548609948503,3459.690837662754,102.87732279953028,50.34714021829619,10.144179508712178
58,B,gaussian_blur,gaussian_blur,clean,15.307563897154752,17.922618498266196,2.615054601111444,2.615054601111444,1,17.922618498266196,2611.572093283933,121.9401185744781,51.91767505772612,15.307563897154752
59,A,clean,clean,gaussian_noise,2.9382047914205414,10.721690714997983,7.783485923577442,0.0,1,2.9382047914205414,4676.565970169689,262.69307442096544,10.721690714997983,41.065806375593766
59,B,clean,clean,gaussian_noise,4.292590821339903,10.972921981945902,6.6803311606059985,0.0,1,4.292590821339903,3226.027276598713,305.11365508476695,10.972921981945902,49.881831973794164
59,A,brightness_dark,brightness_dark,gaussian_blur,129.50630842518152,260.2053952290594,130.69908680387786,158.9654259328539,1,288.4717343580354,129.50630842518152,278.2356859268526,342.97760666516785,260.2053952290594
59,B,brightness_dark,brightness_dark,gaussian_blur,134.41890034708194,259.7540030847788,125.33510273769684,155.72987906027402,1,290.14877940735596,134.41890034708194,286.8399688423402,344.3038316643041,259.7540030847788
59,A,contrast_low,contrast_low,gaussian_blur,7.1543472507330845,26.118327670580797,18.96398041984771,61.2933791029661,1,68.44772635369918,1387.424819796828,7.1543472507330845,130.57880097533973,26.118327670580797
59,B,contrast_low,contrast_low,gaussian_blur,7.257116654800367,25.095548650824227,17.83843199602386,61.73605392273788,1,68.99317057753825,910.6277113634793,7.257116654800367,129.56938107118273,25.095548650824227
59,A,gaussian_noise,gaussian_noise,clean,2.4103313601637506,28.253089345282955,25.842757985119206,25.842757985119206,1,28.253089345282955,4319.7358401785805,494.3276076511727,2.4103313601637506,118.75834833677831
59,B,gaussian_noise,gaussian_noise,clean,3.7794579498590273,31.614241897403446,27.83478394754442,27.83478394754442,1,31.614241897403446,2681.2091660434194,574.6327098316665,3.7794579498590273,136.64517270510328
59,A,gaussian_blur,gaussian_blur,clean,3.1805219367509365,12.796278712122255,9.615756775371318,9.615756775371318,1,12.796278712122255,2670.775178690466,67.30882868551974,48.5640063774273,3.1805219367509365
59,B,gaussian_blur,gaussian_blur,clean,5.521984751566334,13.895909237162684,8.37392448559635,8.37392448559635,1,13.895909237162684,1938.292806805126,75.88904539431462,48.85735367705007,5.521984751566334
60,A,clean,clean,gaussian_noise,27.642280820134708,46.65298594924036,19.010705129105652,0.0,1,27.642280820134708,8690.326042655806,281.0107038730218,46.65298594924036,55.66256238593335
60,B,clean,clean,gaussian_noise,30.584917825650805,46.97270839827086,16.387790572620055,0.0,1,30.584917825650805,6332.169314000663,300.025825713811,46.97270839827086,64.81154126213102
60,A,brightness_dark,brightness_dark,contrast_low,141.9752847172645,242.38166825383954,100.40638353657505,144.86635067919954,1,286.841635396464,141.9752847172645,242.38166825383954,348.5381170513321,250.14184053771496
60,B,brightness_dark,brightness_dark,gaussian_blur,148.99319965409046,252.03074355860716,103.0375439045167,142.01229641193333,1,291.0054960660238,148.99319965409046,257.2787682235519,350.6543432117406,252.03074355860716
60,A,contrast_low,gaussian_blur,contrast_low,51.912485805258555,52.996451138793816,1.0839653335352608,42.612860985477084,2,94.52534679073564,3149.2044738794284,52.996451138793816,161.70289369520117,51.912485805258555
60,B,contrast_low,contrast_low,gaussian_blur,45.828019815806485,52.54907492504436,6.721055109237874,50.69234266698804,1,96.52036248279452,2031.4923877115077,45.828019815806485,160.75350305886332,52.54907492504436
60,A,gaussian_noise,gaussian_noise,clean,27.072767531547083,42.70966507857361,15.636897547026525,15.636897547026525,1,42.70966507857361,7015.568056773492,521.1194386314555,27.072767531547083,126.24942623975502
60,B,gaussian_noise,gaussian_noise,clean,28.706577688383437,47.12322765691957,18.41664996853613,18.41664996853613,1,47.12322765691957,4598.9129963528485,574.6466528747926,28.706577688383437,145.30997343419043
60,A,gaussian_blur,gaussian_blur,clean,31.744017804833952,41.615059688762535,9.871041883928584,9.871041883928584,1,41.615059688762535,5854.02971376716,132.4550932685815,82.1182541490466,31.744017804833952
60,B,gaussian_blur,gaussian_blur,clean,34.52392394783572,43.72378060969827,9.199856661862547,9.199856661862547,1,43.72378060969827,4481.18611747845,124.6812508103061,81.69906613766895,34.52392394783572
61,A,clean,clean,gaussian_noise,4.805825929583133,18.39498162826495,13.589155698681818,0.0,1,4.805825929583133,5167.253966901323,205.1758184667053,18.39498162826495,28.829185671736358
61,B,clean,clean,gaussian_noise,3.0493536709503073,16.771639517252655,13.722285846302348,0.0,1,3.0493536709503073,3957.4389735145915,219.00319119134969,16.771639517252655,30.693510623668264
61,A,brightness_dark,brightness_dark,gaussian_blur,141.84562738506355,276.062223798838,134.21659641377443,166.1494893223503,1,307.99511670741384,141.84562738506355,279.93568988419696,362.04416376876287,276.062223798838
61,B,brightness_dark,brightness_dark,gaussian_blur,144.01228457431017,273.5626406883894,129.55035611407925,164.3479240990249,1,308.3602086733351,144.01228457431017,280.89057345445303,362.26781292981076,273.5626406883894
61,A,contrast_low,contrast_low,gaussian_blur,17.966093518910174,72.01191930577995,54.045825786869784,108.77395720672543,1,126.7400507256356,1232.0209642938903,17.966093518910174,200.31883658222102,72.01191930577995
61,B,contrast_low,contrast_low,gaussian_blur,19.573818968300674,69.29516563648873,49.72134666818806,106.78222038895619,1,126.35603935725686,810.2552325952636,19.573818968300674,198.2891870882426,69.29516563648873
61,A,gaussian_noise,gaussian_noise,clean,4.302173170072169,27.91017797406694,23.60800480399477,23.60800480399477,1,27.91017797406694,4298.7721659895205,442.69914061864915,4.302173170072169,107.05358422307216
61,B,gaussian_noise,gaussian_noise,clean,3.8342311863540575,27.605534678103098,23.77130349174904,23.77130349174904,1,27.605534678103098,3076.965372586749,488.87124845276713,3.8342311863540575,117.11392920257816
61,A,gaussian_blur,gaussian_blur,clean,6.793748419140431,23.910937878419134,17.117189459278702,17.117189459278702,1,23.910937878419134,3539.2260048028147,51.56018383504301,65.12508875193313,6.793748419140431
61,B,gaussian_blur,gaussian_blur,clean,5.684695696375867,23.2745486592204,17.58985296284453,17.58985296284453,1,23.2745486592204,2811.015250134713,47.97593247857157,63.873511603429,5.684695696375867
62,A,clean,clean,gaussian_noise,4.010385227127945,12.13243560755837,8.122050380430426,0.0,1,4.010385227127945,6357.4098968933,263.225102816063,12.13243560755837,41.41361893144975
62,B,clean,clean,gaussian_noise,4.109426990558327,11.142078759017528,7.032651768459201,0.0,1,4.109426990558327,4669.772390360631,294.17475729623334,11.142078759017528,47.87246621113401
62,A,brightness_dark,brightness_dark,gaussian_blur,122.30326403772118,236.32370311487642,114.02043907715525,139.4799754070143,1,261.7832394447355,122.30326403772118,253.45397278520227,312.0211561872577,236.32370311487642
62,B,brightness_dark,brightness_dark,gaussian_blur,125.82998455647805,235.36169293924874,109.53170838277069,137.12779659466906,1,262.9577811511471,125.82998455647805,258.6064286304132,313.13080208624945,235.36169293924874
62,A,contrast_low,contrast_low,gaussian_blur,6.928479572198736,35.39066666835896,28.462187096160225,71.86238270855058,1,78.79086228074932,1869.6692902973791,6.928479572198736,144.61829671546454,35.39066666835896
62,B,contrast_low,contrast_low,gaussian_blur,6.563797102918241,33.92711772253577,27.36332061961753,72.68587400628277,1,79.24967110920102,1205.6845044135855,6.563797102918241,143.60194371110853,33.92711772253577
