client,bank,context,iterations,converged,cap_hit,L,eta,max_step,projected_gradient_residual,objective,initial_objective,active_classes,L1_change,differs_from_BBSE,direct_KKT,reference_KKT,reference_objective,objective_error,unique,prevalence_error,reference_agreement,objective_dominance
2,A,clean,4045,True,False,1.3996892567752581,0.7144442919451267,9.972803832747346e-13,1.382074182688961e-12,0.00021442915799958458,0.0011297166086283953,5,0.2932493020984485,True,1.3820726247476545e-12,9.75781955236954e-18,0.0002144291579995846,2.710505431213761e-20,True,1.004092746448304e-10,True,True
2,A,brightness_dark,20000,False,True,1.394586922001494,0.7170582085803675,1.209889712305845e-06,1.6871470252306118e-06,0.00017064495481074882,0.0009894264020442495,5,0.28887287958890806,True,1.6871470253012211e-06,4.098284211995207e-17,0.0001706265729593229,1.8381851425925463e-08,True,0.013668146108692825,False,True
2,A,contrast_low,20000,False,True,1.4239802266578363,0.7022569423924219,1.0051410814782002e-09,1.430610630434955e-09,0.00028434251368637976,0.0013008638854700235,4,0.36482320200467877,True,1.4306105787856294e-09,4.0766001685454967e-17,0.00028434251368409714,2.2826250438423568e-15,True,2.0824951794118363e-06,False,True
2,A,gaussian_noise,20000,False,True,1.4028908747734725,0.71281381751198,7.980599514567643e-09,1.1192258935969534e-08,0.0001916230768400437,0.0013903698636583669,5,0.32419871369747366,True,1.119225891002898e-08,3.3393426912553537e-17,0.00019162307662453439,2.155093052798318e-13,True,2.4462930284019357e-05,False,True
2,A,gaussian_blur,20000,False,True,1.409984937114549,0.709227434760006,1.4877798715229318e-09,2.096937379419165e-09,0.00014150808164806037,0.0005202895874894328,5,0.28369895641155896,True,2.0969373839326705e-09,3.621235256101585e-17,0.00014150808164136377,6.69660182341103e-15,True,3.852434774534452e-06,False,True
2,B,clean,4045,True,False,1.3996892567752581,0.7144442919451267,9.972803832747346e-13,1.382074182688961e-12,0.00021442915799958458,0.0011297166086283953,5,0.2932493020984485,True,1.3820726247476545e-12,9.75781955236954e-18,0.0002144291579995846,2.710505431213761e-20,True,1.004092746448304e-10,True,True
2,B,brightness_dark,20000,False,True,1.3872230732125517,0.7208645958318624,1.507919595411522e-06,2.0916377032478017e-06,0.00017516955499266608,0.001052996087028578,5,0.32209421290068396,True,2.0916377032641816e-06,6.483528991463317e-17,0.00017514088953132784,2.866546133824927e-08,True,0.017220785539332373,False,True
2,B,contrast_low,20000,False,True,1.4506973538240315,0.6893236534581142,5.378521628074395e-09,7.799129168866817e-09,0.00024772095393130146,0.0013561238310510983,4,0.4233160210205854,True,7.799129147188777e-09,2.0816681711721685e-17,0.0002477209538586556,7.264588236521874e-14,True,1.2061379521144389e-05,False,True
2,B,gaussian_noise,20000,False,True,1.404835215791839,0.7118272582854833,8.531151785007296e-09,1.1981022057788884e-08,0.00018069354932486665,0.0014906752100709076,5,0.3341504154128921,True,1.1981022067682201e-08,4.2717565595928875e-17,0.00018069354907483402,2.500326334864411e-13,True,2.66152195878e-05,False,True
2,B,gaussian_blur,20000,False,True,1.4210300218174121,0.703714900210947,1.3199117632201052e-09,1.8749200447514224e-09,0.0001366886329992188,0.00047814810915979233,5,0.27701175653956844,True,1.8749199950842538e-09,2.1467203015212988e-17,0.00013668863299383903,5.379784074818761e-15,True,3.4645251135653754e-06,False,True
3,A,clean,334,True,False,1.3998381682674086,0.7143682910416055,9.749978602258125e-13,1.2802944071784629e-12,0.0012454556225911385,0.0013121878419906574,2,0.055487965118025194,True,1.2803213350620624e-12,2.7755575615628914e-17,0.0012454556225911385,0.0,True,1.4768311573654103e-11,True,True
3,A,brightness_dark,2107,True,False,1.3944053266301504,0.7171515920816891,9.987705107405986e-13,1.379512711352645e-12,0.0012488618010332534,0.0022354950332949697,2,0.15639130733248893,True,1.3794052705629056e-12,1.734723475976807e-18,0.001248861801033254,6.505213034913027e-19,True,1.0455070142967315e-10,True,True
3,A,contrast_low,3466,True,False,1.4238305605264558,0.7023307602206922,9.997003225237222e-13,1.4146306000108191e-12,0.0018154849353221893,0.016330184359204306,3,1.0055880089496858,True,1.4145906668261432e-12,2.949029909160572e-17,0.0018154849353221912,1.951563910473908e-18,True,1.6110907052890866e-10,True,True
3,A,gaussian_noise,400,True,False,1.403355252378062,0.7125779436856388,9.618972285352356e-13,1.2816414936069818e-12,0.0010667850587098443,0.0015474136620069747,2,0.07436686887886917,True,1.2815868158377874e-12,8.673617379884035e-19,0.0010667850587098447,4.336808689942018e-19,True,1.8057888517830634e-11,True,True
3,A,gaussian_blur,416,True,False,1.4092493332701868,0.709597639247757,9.806183642879773e-13,1.3100237192222057e-12,0.001206837210865316,0.002579692251936324,2,0.19029355924344632,True,1.3099417384143663e-12,2.0816681711721685e-17,0.0012068372108653164,4.336808689942018e-19,True,1.7859047574120268e-11,True,True
3,B,clean,334,True,False,1.3998381682674086,0.7143682910416055,9.749978602258125e-13,1.2802944071784629e-12,0.0012454556225911385,0.0013121878419906574,2,0.055487965118025194,True,1.2803213350620624e-12,2.7755575615628914e-17,0.0012454556225911385,0.0,True,1.4768311573654103e-11,True,True
3,B,brightness_dark,2058,True,False,1.3870346624519085,0.7209625159851923,9.969802761133906e-13,1.3693334218953782e-12,0.001251164491723753,0.0023717283284796662,2,0.17016435818863568,True,1.369347343849192e-12,6.938893903907228e-18,0.0012511644917237537,6.505213034913027e-19,True,1.0134550143536813e-10,True,True
3,B,contrast_low,3945,True,False,1.450120133301107,0.6895980388352813,9.993117444651034e-13,1.4413942876428733e-12,0.0016580289358103524,0.018914651745961415,3,1.1673293571711159,True,1.4414068896795307e-12,1.5612511283791264e-17,0.0016580289358103517,6.505213034913027e-19,True,1.8286205882844797e-10,True,True
3,B,gaussian_noise,410,True,False,1.405316196904129,0.7115836295084133,9.946488077616777e-13,1.3288346033571393e-12,0.0010792557251520817,0.0016165531400456744,2,0.07749928553093441,True,1.3288406833233957e-12,1.9081958235744878e-17,0.0010792557251520808,8.673617379884035e-19,True,1.919528425098349e-11,True,True
3,B,gaussian_blur,409,True,False,1.420164339128069,0.7041438602901161,9.871686801332658e-13,1.3277383525742113e-12,0.0011967793071478963,0.002539304483501177,2,0.18481296585835585,True,1.3276775512327532e-12,0.0,0.0011967793071478976,1.3010426069826053e-18,True,1.766931045921183e-11,True,True
4,A,clean,3691,True,False,1.4022318080177272,0.7131488490577429,9.952871860008372e-13,1.3879172396291708e-12,0.0013778670351558048,0.05603194750175027,4,1.6293307345273655,True,1.3878689864021965e-12,1.3010426069826053e-17,0.0013778670351558052,4.336808689942018e-19,True,1.784566106000085e-10,True,True
4,A,brightness_dark,5812,True,False,1.3968309533451173,0.7159062430605576,9.973133430207781e-13,1.3878829881977115e-12,0.0014372633833348704,0.02958883990259479,4,1.6841150224426809,True,1.3879331711708076e-12,3.2959746043559335e-17,0.0014372633833348713,8.673617379884035e-19,True,2.705124457769159e-10,True,True
4,A,contrast_low,19727,True,False,1.4259508710131448,0.7012864330238077,9.994644001309894e-13,1.4236633755552684e-12,0.0005957288793856064,0.039693963987122,4,2.0,True,1.4237122765436983e-12,1.951563910473908e-17,0.0005957288793856061,3.2526065174565133e-19,True,1.0056477595110636e-09,True,True
4,A,gaussian_noise,4374,True,False,1.4048723927892606,0.7118084212720422,9.9612679216321e-13,1.3926267442113184e-12,0.0011547599272305796,0.04045059154041788,4,1.4703992484307105,True,1.3926654968132723e-12,3.122502256758253e-17,0.0011547599272305805,8.673617379884035e-19,True,2.0562170022220272e-10,True,True
4,A,gaussian_blur,3670,True,False,1.41216589255104,0.7081321006794228,9.947875856397559e-13,1.39684841689952e-12,0.0014956137425915384,0.049528297526642395,4,1.6552943233555746,True,1.3968210268999748e-12,1.214306433183765e-17,0.0014956137425915384,0.0,True,1.736419341646922e-10,True,True
4,B,clean,3691,True,False,1.4022318080177272,0.7131488490577429,9.952871860008372e-13,1.3879172396291708e-12,0.0013778670351558048,0.05603194750175027,4,1.6293307345273655,True,1.3878689864021965e-12,1.3010426069826053e-17,0.0013778670351558052,4.336808689942018e-19,True,1.784566106000085e-10,True,True
4,B,brightness_dark,5566,True,False,1.3894530384021198,0.7197076636357618,9.96425164601078e-13,1.3790868628532572e-12,0.0015228152085590772,0.02936003359838259,4,1.6829602910260002,True,1.3790949719011403e-12,1.1102230246251565e-16,0.0015228152085590774,2.168404344971009e-19,True,2.5505392242664016e-10,True,True
4,B,contrast_low,20000,False,True,1.4529629752385897,0.6882487833771476,7.250526568025606e-12,1.0525496459757787e-11,0.0006953468041968237,0.037338562949811444,5,1.969774528419165,True,1.0525512319364827e-11,3.0791341698588326e-17,0.0006953468041968234,3.2526065174565133e-19,True,8.259306259750243e-09,True,True
4,B,gaussian_noise,4405,True,False,1.4067994982196756,0.7108333499304726,9.99346438934623e-13,1.3991933506042291e-12,0.0011191850444838818,0.039799673835834194,4,1.4697850646561028,True,1.3992132105733468e-12,1.474514954580286e-17,0.0011191850444838807,1.0842021724855044e-18,True,2.080322927811018e-10,True,True
4,B,gaussian_blur,3612,True,False,1.4232329295807915,0.7026256765254487,9.97923965684322e-13,1.4121012007962828e-12,0.001473554621253239,0.05104528544978583,4,1.6521225003521096,True,1.4120423580399333e-12,2.2551405187698492e-17,0.0014735546212532378,1.0842021724855044e-18,True,1.7109930139369567e-10,True,True
5,A,clean,3078,True,False,1.4012154565442023,0.7136661213160507,9.987566329527908e-13,1.390139261445599e-12,0.0037184301182356665,0.007544460418894299,3,0.7378550765072609,True,1.3900459559443301e-12,3.7947076036992655e-18,0.003718430118235664,2.6020852139652106e-18,True,1.4764212075135674e-10,True,True
5,A,brightness_dark,1263,True,False,1.3956058801756799,0.7165346708585946,9.5304319991385e-13,1.246674420573415e-12,0.0029236895929284955,0.00665919172522767,2,0.5428370187460289,True,1.246685046862872e-12,6.071532165918825e-18,0.0029236895929284955,0.0,True,1.4255596703094398e-11,True,True
5,A,contrast_low,10494,True,False,1.4257563928242836,0.7013820909609236,9.984235660454033e-13,1.420817839158458e-12,0.0026427396860823813,0.007927718798035796,4,0.558734291115341,True,1.4208651616387513e-12,2.220446049250313e-16,0.0026427396860823804,8.673617379884035e-19,True,5.454311446939641e-10,True,True
5,A,gaussian_noise,3038,True,False,1.404038150127359,0.712231359175882,9.935385847370526e-13,1.3854574241558523e-12,0.002940960319152308,0.0067208393038239965,3,0.6871839814749637,True,1.385428664152366e-12,4.0007060164715114e-17,0.0029409603191523086,4.336808689942018e-19,True,1.4339129883467194e-10,True,True
5,A,gaussian_blur,5127,True,False,1.411098078456222,0.7086679623956587,9.978684545330907e-13,1.4033903580136047e-12,0.003268022872088384,0.007060417034308327,4,0.7849582379078389,True,1.4033338293500952e-12,2.5587171270657905e-17,0.003268022872088381,3.0357660829594124e-18,True,2.881301863766339e-10,True,True
5,B,clean,3078,True,False,1.4012154565442023,0.7136661213160507,9.987566329527908e-13,1.390139261445599e-12,0.0037184301182356665,0.007544460418894299,3,0.7378550765072609,True,1.3900459559443301e-12,3.7947076036992655e-18,0.003718430118235664,2.6020852139652106e-18,True,1.4764212075135674e-10,True,True
5,B,brightness_dark,1638,True,False,1.3882379080260256,0.7203376267270557,9.636735853746359e-13,1.2525768731705424e-12,0.002966491362870923,0.0072156835832724595,2,0.5557759458083128,True,1.2525416901582043e-12,7.047314121155779e-18,0.0029664913628709216,1.3010426069826053e-18,True,1.4165141282163063e-11,True,True
5,B,contrast_low,13228,True,False,1.4525758613028297,0.6884322028476296,9.99422766767566e-13,1.449640898126951e-12,0.002744573088746288,0.00838327744693131,4,0.6417935406410279,True,1.4496303463173987e-12,6.938893903907228e-18,0.002744573088746289,1.3010426069826053e-18,True,7.028663207009345e-10,True,True
5,B,gaussian_noise,3151,True,False,1.406058485217576,0.7112079693080892,9.997558336749535e-13,1.396348942058891e-12,0.0029489694434777503,0.0067660787680545766,3,0.692601774908598,True,1.3963749861262142e-12,1.8865117801247777e-17,0.0029489694434777494,8.673617379884035e-19,True,1.5056667024282433e-10,True,True
5,B,gaussian_blur,5430,True,False,1.4221265170691337,0.7031723183538579,9.96869253810928e-13,1.412937567085901e-12,0.003359409391207257,0.0068390740153238035,4,0.7733608742934369,True,1.4128967093518519e-12,9.540979117872439e-18,0.003359409391207256,8.673617379884035e-19,True,2.89757440263827e-10,True,True
6,A,clean,5905,True,False,1.4004889479909235,0.7140363381193073,9.98590099499097e-13,1.3939275754480537e-12,0.00014089552349973598,0.0007503712099599733,6,0.46306092128072746,True,1.3939291886554128e-12,1.7401444868392346e-17,0.00014089552349973584,1.3552527156068805e-19,True,3.0174017451312096e-10,True,True
6,A,brightness_dark,9005,True,False,1.3949827296384325,0.7168547529324548,9.989231664064846e-13,1.3905379556765258e-12,5.723885664909975e-05,0.0036036348776411894,6,0.4862516905431468,True,1.390546640507584e-12,3.366447745567491e-17,5.7238856649099635e-05,1.1519648082658485e-19,True,4.775229656139857e-10,True,True
6,A,contrast_low,20000,False,True,1.4254822658087491,0.7015169700709316,2.4891737749332954e-06,3.5478644017986617e-06,0.00022513569952536383,0.0019732866698284465,7,1.0923638418927182,True,3.5478644018454696e-06,7.101524229780054e-18,0.0002250580806618011,7.76188635627376e-08,True,0.02160975638940904,False,True
6,A,gaussian_noise,6936,True,False,1.4038624981072025,0.7123204739412003,9.996309335846831e-13,1.3997985635408938e-12,0.00018017013842602363,0.0027040629238472016,6,0.5177006176144153,True,1.399816135401466e-12,2.179246366695864e-17,0.00018017013842602366,2.710505431213761e-20,True,3.948532473208033e-10,True,True
6,A,gaussian_blur,5726,True,False,1.4103296250468702,0.7090540978792574,9.978129433818594e-13,1.4028609691249454e-12,0.0002493899806417255,0.003236413355706173,6,0.7051521639317246,True,1.4029192304393368e-12,3.0682921481339775e-17,0.0002493899806417256,1.0842021724855044e-19,True,3.2561076057646687e-10,True,True
6,B,clean,5905,True,False,1.4004889479909235,0.7140363381193073,9.98590099499097e-13,1.3939275754480537e-12,0.00014089552349973598,0.0007503712099599733,6,0.46306092128072746,True,1.3939291886554128e-12,1.7401444868392346e-17,0.00014089552349973584,1.3552527156068805e-19,True,3.0174017451312096e-10,True,True
6,B,brightness_dark,8464,True,False,1.3876690771404785,0.7206329062694582,9.987566329527908e-13,1.3827854197095273e-12,5.977840414094459e-05,0.003304166622272001,6,0.46410398131723263,True,1.3827602257654448e-12,5.388484797252957e-17,5.977840414094472e-05,1.2874900798265365e-19,True,4.4389852904558325e-10,True,True
6,B,contrast_low,20000,False,True,1.4518923913163566,0.688756278344672,3.967497694851163e-06,5.759853535411254e-06,0.00022592363542161436,0.00316525828801862,7,1.3061321701547084,True,5.759853535420548e-06,2.1575623232461538e-17,0.00022566660443287763,2.5703098873673105e-07,True,0.04343033182693423,False,True
6,B,gaussian_noise,7014,True,False,1.4059200956440807,0.7112779759662512,9.990341887089471e-13,1.4010697622649752e-12,0.00017189504446387858,0.0026718832326776128,6,0.5243166853453354,True,1.4010653531446038e-12,1.3660947373317356e-17,0.00017189504446387866,8.131516293641283e-20,True,4.0245906607339066e-10,True,True
6,B,gaussian_blur,5195,True,False,1.421167016782761,0.7036470648353498,9.96869253810928e-13,1.4123787196152909e-12,0.00025812116402188396,0.0035329149448998748,6,0.7179844862318315,True,1.4123607882179923e-12,1.9949319973733282e-17,0.0002581211640218843,3.2526065174565133e-19,True,3.182570873505597e-10,True,True
7,A,clean,8757,True,False,1.4010051910943235,0.71377322964728,9.980349879867845e-13,1.3950635712106628e-12,0.00034738922448836017,0.0008252295957689562,4,0.32734860322522724,True,1.3951433324582707e-12,6.451002926288751e-18,0.0003473892244883602,5.421010862427522e-20,True,4.526419794537162e-10,True,True
7,A,brightness_dark,20000,False,True,1.3948942586687965,0.7169002193430347,1.5229700754681996e-07,2.1240361031698346e-07,2.9311004797861924e-05,0.0012652387001117088,7,0.7424152673705315,True,2.1240361035008808e-07,1.431146867680866e-17,2.9310829363211648e-05,1.754346502765632e-10,True,0.0009346257549810166,False,True
7,A,contrast_low,20000,False,True,1.4256652085672545,0.7014269507249645,1.1556217094366161e-10,1.646564153541426e-10,0.0005080826341541817,0.0005513415746652918,4,0.131805806972708,True,1.6465636146212326e-10,1.3010426069826053e-17,0.0005080826341541506,3.111660235033398e-17,True,1.9709189402750127e-07,False,True
7,A,gaussian_noise,20000,False,True,1.4040821163916175,0.7122090569531094,2.4080687562912095e-08,3.380306025156879e-08,0.00029760598150779875,0.0004587152529966665,5,0.35346324491422476,True,3.3803060229024243e-08,2.5153490401663703e-17,0.0002976059779267269,3.5810718539835973e-12,True,9.923784680864085e-05,False,True
7,A,gaussian_blur,11417,True,False,1.4110053923787373,0.7087145133543071,9.983125437429408e-13,1.405804627286543e-12,0.0006507448298557507,0.0018183696454455109,4,0.5932521270342924,True,1.4057483475882204e-12,1.6696713456276768e-17,0.000650744829855751,3.2526065174565133e-19,True,5.093441224346407e-10,True,True
7,B,clean,8757,True,False,1.4010051910943235,0.71377322964728,9.980349879867845e-13,1.3950635712106628e-12,0.00034738922448836017,0.0008252295957689562,4,0.32734860322522724,True,1.3951433324582707e-12,6.451002926288751e-18,0.0003473892244883602,5.421010862427522e-20,True,4.526419794537162e-10,True,True
7,B,brightness_dark,20000,False,True,1.3875645707655606,0.7206871817491494,2.220190173443659e-07,3.080155309454971e-07,3.2927812120743936e-05,0.0014735209581575547,8,0.7495729524584498,True,3.080155309984414e-07,1.1102230246251565e-16,3.292728711463125e-05,5.250061126872599e-10,True,0.0020595794523118327,False,True
7,B,contrast_low,20000,False,True,1.4523032459555834,0.6885614301178692,3.3793302045559415e-09,4.905327546878144e-09,0.0003567142265222618,0.0004342231950490274,4,0.4031492410106905,True,4.9053275779416955e-09,1.6046192152785466e-17,0.0003567142264903417,3.192005037025436e-14,True,6.671681299919019e-06,False,True
7,B,gaussian_noise,11014,True,False,1.4060844555986665,0.7111948332962912,9.986456106503283e-13,1.401838468781505e-12,0.00027827333524183646,0.0004481221116984454,4,0.38108464315487994,True,1.4019425269122532e-12,3.0791341698588326e-17,0.0002782733352418361,3.7947076036992655e-19,True,5.835922856078923e-10,True,True
7,B,gaussian_blur,11176,True,False,1.4220873368452103,0.7031916916006171,9.988676552552533e-13,1.417793025745294e-12,0.0006758360829912351,0.0019195649423676237,4,0.5810937806856509,True,1.4177186985139811e-12,1.1492543028346347e-17,0.0006758360829912353,2.168404344971009e-19,True,5.072183784093909e-10,True,True
8,A,clean,2732,True,False,1.4010456622485667,0.7137526113139522,9.971190539914687e-13,1.3827378591633893e-12,0.0006539507711307382,0.0028072308483001705,3,0.7623724423443219,True,1.3827687909626074e-12,1.481968844516124e-17,0.000653950771130738,2.168404344971009e-19,True,9.664660738373243e-11,True,True
8,A,brightness_dark,2829,True,False,1.395803419211616,0.7164332643380574,9.99339500040719e-13,1.384382591399166e-12,0.0005633976511942873,0.0014758317571322878,3,0.3429682280371753,True,1.3844015994343706e-12,8.782037597132586e-18,0.000563397651194287,3.2526065174565133e-19,True,1.3201442716770373e-10,True,True
8,A,contrast_low,6649,True,False,1.4248953229972956,0.7018059389067824,9.97091298415853e-13,1.4142251773835516e-12,0.0006582511378813298,0.003717253877194076,3,1.7049766872998164,True,1.4142036066505659e-12,2.873135757086587e-17,0.00065825113788133,2.168404344971009e-19,True,2.1366097779917936e-10,True,True
8,A,gaussian_noise,11561,True,False,1.4041873823975877,0.7121556656438148,9.993950111919503e-13,1.401077371060735e-12,0.0006377813703851042,0.001941252743193532,4,0.4752747170082794,True,1.401019166132056e-12,2.927345865710862e-17,0.0006377813703851044,2.168404344971009e-19,True,5.988096685172195e-10,True,True
8,A,gaussian_blur,9509,True,False,1.4111224712912642,0.7086557122748802,9.98368054894172e-13,1.4059212746628585e-12,0.0007572686482884793,0.004617701164771418,4,0.46654125065503554,True,1.406021674955904e-12,2.710505431213761e-17,0.0007572686482884799,6.505213034913027e-19,True,5.141272962916332e-10,True,True
8,B,clean,2732,True,False,1.4010456622485667,0.7137526113139522,9.971190539914687e-13,1.3827378591633893e-12,0.0006539507711307382,0.0028072308483001705,3,0.7623724423443219,True,1.3827687909626074e-12,1.481968844516124e-17,0.000653950771130738,2.168404344971009e-19,True,9.664660738373243e-11,True,True
8,B,brightness_dark,3001,True,False,1.3884554397230116,0.7202247701946373,9.98590099499097e-13,1.3760349570476812e-12,0.0005830439877172388,0.0016311757278179404,3,0.3755309898654092,True,1.376004345188253e-12,2.4936649967166602e-17,0.0005830439877172388,0.0,True,1.2982977193320977e-10,True,True
8,B,contrast_low,6875,True,False,1.4516491440526902,0.6888716905851069,9.958145419375342e-13,1.4390864188676392e-12,0.0006190042704589044,0.0038242911022873163,3,1.7604169243040362,True,1.4391184641540655e-12,4.445228907190568e-18,0.0006190042704589049,4.336808689942018e-19,True,2.218046579738342e-10,True,True
8,B,gaussian_noise,11644,True,False,1.4060609256224017,0.7112067349125314,9.995060334944128e-13,1.4030248167998518e-12,0.0005951845288348846,0.001839488852792018,4,0.4764135957639355,True,1.4030296022204958e-12,1.1709383462843448e-17,0.0005951845288348845,1.0842021724855044e-19,True,6.022341791922514e-10,True,True
8,B,gaussian_blur,9380,True,False,1.422183335620586,0.7031442254691014,9.997280780993378e-13,1.4190334666270967e-12,0.0007705528377791662,0.004724712360390617,4,0.4699744403292575,True,1.419053026127659e-12,1.7997756063259374e-17,0.0007705528377791662,0.0,True,5.132294589316189e-10,True,True
9,A,clean,4740,True,False,1.3990478975815357,0.7147718114073508,9.972578318695469e-13,1.3894644288265508e-12,0.00026870196600383843,0.008911839878059602,6,0.5495306143531157,True,1.389433923817962e-12,2.220446049250313e-16,0.00026870196600383827,1.6263032587282567e-19,True,2.375500351980975e-10,True,True
9,A,brightness_dark,5310,True,False,1.3930602460351544,0.7178440436055373,9.988676552552533e-13,1.3868043337179305e-12,0.0002746638046289824,0.006508843621452238,5,0.5079706120350023,True,1.386783483187104e-12,2.3527187142935446e-17,0.0002746638046289826,2.168404344971009e-19,True,2.9507873922085537e-10,True,True
9,A,contrast_low,20000,False,True,1.4242534686143935,0.7021222149262976,2.5337729417374e-06,3.6083835683840568e-06,9.11911475583441e-05,0.0029943280416043633,7,0.5503753534586092,True,3.608383568330523e-06,3.165870343657673e-17,9.112286622851943e-05,6.828132982467062e-08,True,0.020780971943731574,False,True
9,A,gaussian_noise,3679,True,False,1.4025672740617934,0.712978278114268,9.949818746690653e-13,1.3882882101576752e-12,0.0002823649988618245,0.008439885338830605,5,0.5867773138612749,True,1.3882304594065031e-12,3.230922474006803e-17,0.0002823649988618245,0.0,True,1.87515364347135e-10,True,True
9,A,gaussian_blur,5640,True,False,1.4089351531640348,0.7097558732595377,9.992284777382565e-13,1.4029012438460987e-12,0.00024881520201261263,0.010515810610488254,6,0.6194407161795072,True,1.4029113157634776e-12,9.324138683375338e-18,0.0002488152020126126,5.421010862427522e-20,True,2.8535826479547666e-10,True,True
9,B,clean,4740,True,False,1.3990478975815357,0.7147718114073508,9.972578318695469e-13,1.3894644288265508e-12,0.00026870196600383843,0.008911839878059602,6,0.5495306143531157,True,1.389433923817962e-12,2.220446049250313e-16,0.00026870196600383827,1.6263032587282567e-19,True,2.375500351980975e-10,True,True
9,B,brightness_dark,5073,True,False,1.3857842753203753,0.721613037331379,9.975076320500875e-13,1.3774455594965173e-12,0.0002917941366561762,0.006495156395762331,5,0.5048041866233421,True,1.3774327815505027e-12,1.2197274440461925e-17,0.00029179413665617645,2.710505431213761e-19,True,2.797201636983715e-10,True,True
