client,bank,context,salt,label,count,real_regret_exact,repair_regret_exact,regret_reduction_exact,recovery_fraction_exact,recovery_fraction,zero_gap,prevalence_L1_change,DU_change,actual_optimal_agreement,repair_optimal_agreement,enters_optimal_set,repaired_states,best_utility_class
51,B,contrast_low,T013-S0,9,18,237641149/203361892500,237641149/203361892500,0,0,0.0,False,-0.410880021886758,-0.0958097500977784,0.0,0.0,False,"[2, 2]",False
51,B,contrast_low,T013-S1,3,1,4384889/3767058750,4384889/3767058750,0,0,0.0,False,0.1402862325340788,0.029515082830662454,0.0,0.0,False,"[2, 2]",True
51,B,contrast_low,T013-S1,4,1,4384889/3767058750,4384889/3767058750,0,0,0.0,False,-0.19251971215105246,-0.03746102794170739,0.0,0.0,False,"[2, 2]",False
51,B,contrast_low,T013-S1,9,18,4384889/3767058750,4384889/3767058750,0,0,0.0,False,-0.410880021886758,-0.09595673734064969,0.0,0.0,False,"[2, 2]",False
51,B,contrast_low,T013-S2,3,1,1578913309/1356132337680,1578913309/1356132337680,0,0,0.0,False,0.1402862325340788,0.029452132348665866,0.0,0.0,False,"[2, 2]",True
51,B,contrast_low,T013-S2,4,1,1578913309/1356132337680,1578913309/1356132337680,0,0,0.0,False,-0.19251971215105246,-0.037391639656873865,0.0,0.0,False,"[2, 2]",False
51,B,contrast_low,T013-S2,9,18,1578913309/1356132337680,1578913309/1356132337680,0,0,0.0,False,-0.410880021886758,-0.09573283955305728,0.0,0.0,False,"[2, 2]",False
51,B,contrast_low,T013-S3,3,1,144054177/124473134240,144054177/124473134240,0,0,0.0,False,0.1402862325340788,0.029463240574740812,0.0,0.0,False,"[2, 2]",True
51,B,contrast_low,T013-S3,4,1,144054177/124473134240,144054177/124473134240,0,0,0.0,False,-0.19251971215105246,-0.03740160215686761,0.0,0.0,False,"[2, 2]",False
51,B,contrast_low,T013-S3,9,18,144054177/124473134240,144054177/124473134240,0,0,0.0,False,-0.410880021886758,-0.09578501961642415,0.0,0.0,False,"[2, 2]",False
51,B,gaussian_noise,T013-S0,3,1,1077102119/813447570000,814004773/271149190000,-6824561/4067237850,-1364912200/1077102119,-1.2672077938786415,False,-0.07326220279730239,-0.021068679067147267,0.0,0.0,False,"[4, 4]",False
51,B,gaussian_noise,T013-S0,4,1,1077102119/813447570000,1077102119/813447570000,0,0,0.0,False,-0.12564615756762143,-0.01480732183145854,0.0,0.0,False,"[0, 0]",True
51,B,gaussian_noise,T013-S0,9,18,1077102119/813447570000,1077102119/813447570000,0,0,0.0,False,0.008491609872037842,0.030811805179146758,0.0,0.0,False,"[0, 0]",False
51,B,gaussian_noise,T013-S1,3,1,118856447/90409410000,67817011/22602352500,-617051/366030000,-152411597/118856447,-1.2823166167839428,False,-0.07326220279730239,-0.020688123178632077,0.0,0.0,False,"[4, 4]",False
51,B,gaussian_noise,T013-S1,4,1,118856447/90409410000,1111/1815450,5249/7470000,63528647/118856447,0.5344989573851219,False,-0.12564615756762143,-0.014409289776944015,0.0,0.5,True,"[3, 0]",True
51,B,gaussian_noise,T013-S1,9,18,118856447/90409410000,118856447/90409410000,0,0,0.0,False,0.008491609872037842,0.03119977941652822,0.0,0.0,False,"[0, 0]",False
51,B,gaussian_noise,T013-S2,3,1,2668517/2026094130,16232561/5402917680,-27349547/16208753040,-27349547/21348136,-1.281121077737185,False,-0.07326220279730239,-0.020364721148782263,0.0,0.0,False,"[4, 4]",False
51,B,gaussian_noise,T013-S2,4,1,2668517/2026094130,2668517/2026094130,0,0,0.0,False,-0.12564615756762143,-0.014102288793891821,0.0,0.0,False,"[0, 0]",True
51,B,gaussian_noise,T013-S2,9,18,2668517/2026094130,2668517/2026094130,0,0,0.0,False,0.008491609872037842,0.03146578795903904,0.0,0.0,False,"[0, 0]",False
51,B,gaussian_noise,T013-S3,3,1,327232851/248946268480,372919479/124473134240,-3840423/2283910720,-139535369/109077617,-1.2792300825567173,False,-0.07326220279730239,-0.020987000522722184,0.0,0.0,False,"[4, 4]",False
51,B,gaussian_noise,T013-S3,4,1,327232851/248946268480,327232851/248946268480,0,0,0.0,False,-0.12564615756762143,-0.01472234882069265,0.0,0.0,False,"[0, 0]",True
51,B,gaussian_noise,T013-S3,9,18,327232851/248946268480,327232851/248946268480,0,0,0.0,False,0.008491609872037842,0.030869784963134715,0.0,0.0,False,"[0, 0]",False
51,B,gaussian_blur,T013-S0,3,1,1484817473574449/113902182541680000,1484817473574449/113902182541680000,0,0,0.0,False,-0.15502013755726385,0.011470053110122544,0.0,0.0,False,"[2, 2]",False
51,B,gaussian_blur,T013-S0,4,1,1484817473574449/113902182541680000,1484817473574449/113902182541680000,0,0,0.0,False,-0.13254575531421747,-0.007673719898728629,0.0,0.0,False,"[2, 2]",False
51,B,gaussian_blur,T013-S0,9,18,1484817473574449/113902182541680000,1361344062671993/113902182541680000,293933923/271149190000,123473410902456/1484817473574449,0.0831572991966578,False,-0.22179001637878737,-0.013064105340489934,0.0,0.0,False,"[4, 4]",True
51,B,gaussian_blur,T013-S1,3,1,148946514601/11481995070000,148946514601/11481995070000,0,0,0.0,False,-0.15502013755726385,0.010002380987226132,0.0,0.0,False,"[2, 2]",False
51,B,gaussian_blur,T013-S1,4,1,148946514601/11481995070000,148946514601/11481995070000,0,0,0.0,False,-0.13254575531421747,-0.009139174390700958,0.0,0.0,False,"[2, 2]",False
51,B,gaussian_blur,T013-S1,9,18,148946514601/11481995070000,7192426477/604315530000,5376383/5022745000,12290411538/148946514601,0.0825156034763467,False,-0.22179001637878737,-0.01441383396420675,0.0,0.0,False,"[4, 4]",True
51,B,gaussian_blur,T013-S2,3,1,3276544887167/252240614808480,3276544887167/252240614808480,0,0,0.0,False,-0.15502013755726385,0.009140817771834064,0.0,0.0,False,"[2, 2]",False
51,B,gaussian_blur,T013-S2,4,1,3276544887167/252240614808480,3276544887167/252240614808480,0,0,0.0,False,-0.13254575531421747,-0.010013210952009785,0.0,0.0,False,"[2, 2]",False
51,B,gaussian_blur,T013-S2,9,18,3276544887167/252240614808480,3003999909101/252240614808480,5837831/5402917680,272544978066/3276544887167,0.08318060257115863,False,-0.22179001637878737,-0.01535997751692074,0.0,0.0,False,"[4, 4]",True
51,B,gaussian_blur,T013-S3,3,1,906587160920887/69735575565423040,906587160920887/69735575565423040,0,0,0.0,False,-0.15502013755726385,0.009653086286703916,0.0,0.0,False,"[2, 2]",False
51,B,gaussian_blur,T013-S3,4,1,906587160920887/69735575565423040,906587160920887/69735575565423040,0,0,0.0,False,-0.13254575531421747,-0.009488774215355544,0.0,0.0,False,"[2, 2]",False
51,B,gaussian_blur,T013-S3,9,18,906587160920887/69735575565423040,166249908798737/13947115113084608,19210341/17781876320,75337616927202/906587160920887,0.0831002469201925,False,-0.22179001637878737,-0.014853636158753118,0.0,0.0,False,"[4, 4]",True
52,A,clean,T013-S0,0,2,0,0,0,,,True,0.029450222206694576,0.004533857618783758,1.0,1.0,False,"[3, 3]",True
52,A,clean,T013-S0,2,18,0,0,0,,,True,0.03488202936338202,0.008189554038950893,1.0,1.0,False,"[3, 3]",False
52,A,clean,T013-S1,0,2,0,0,0,,,True,0.029450222206694576,0.004539457543145709,1.0,1.0,False,"[3, 3]",True
52,A,clean,T013-S1,2,18,0,0,0,,,True,0.03488202936338202,0.008193635836533174,1.0,1.0,False,"[3, 3]",False
52,A,clean,T013-S2,0,2,0,0,0,,,True,0.029450222206694576,0.00453222646212555,1.0,1.0,False,"[3, 3]",True
52,A,clean,T013-S2,2,18,0,0,0,,,True,0.03488202936338202,0.008206554396896342,1.0,1.0,False,"[3, 3]",False
52,A,clean,T013-S3,0,2,0,0,0,,,True,0.029450222206694576,0.004541251385163426,1.0,1.0,False,"[3, 3]",True
52,A,clean,T013-S3,2,18,0,0,0,,,True,0.03488202936338202,0.008192302947175968,1.0,1.0,False,"[3, 3]",False
52,A,brightness_dark,T013-S0,0,2,0,0,0,,,True,0.04849129607003655,0.011669096832578257,1.0,1.0,False,"[3, 3]",True
52,A,brightness_dark,T013-S0,2,18,0,0,0,,,True,0.04231410041963232,0.010206716144000795,1.0,1.0,False,"[3, 3]",False
52,A,brightness_dark,T013-S1,0,2,0,0,0,,,True,0.04849129607003655,0.01166036627103497,1.0,1.0,False,"[3, 3]",True
52,A,brightness_dark,T013-S1,2,18,0,0,0,,,True,0.04231410041963232,0.0102010897135037,1.0,1.0,False,"[3, 3]",False
52,A,brightness_dark,T013-S2,0,2,0,0,0,,,True,0.04849129607003655,0.011646029095714036,1.0,1.0,False,"[3, 3]",True
52,A,brightness_dark,T013-S2,2,18,0,0,0,,,True,0.04231410041963232,0.01018960804474384,1.0,1.0,False,"[3, 3]",False
52,A,brightness_dark,T013-S3,0,2,0,0,0,,,True,0.04849129607003655,0.011659677944754896,1.0,1.0,False,"[3, 3]",True
52,A,brightness_dark,T013-S3,2,18,0,0,0,,,True,0.04231410041963232,0.010200779362903492,1.0,1.0,False,"[3, 3]",False
52,A,contrast_low,T013-S0,0,2,0,0,0,,,True,0.026154970640600128,0.0052031340229616125,1.0,1.0,False,"[3, 3]",True
52,A,contrast_low,T013-S0,2,18,0,0,0,,,True,0.06696842115187386,0.023807786498954528,1.0,1.0,False,"[3, 3]",False
52,A,contrast_low,T013-S1,0,2,0,0,0,,,True,0.026154970640600128,0.00520380361266133,1.0,1.0,False,"[3, 3]",True
52,A,contrast_low,T013-S1,2,18,0,0,0,,,True,0.06696842115187386,0.023801911295515288,1.0,1.0,False,"[3, 3]",False
52,A,contrast_low,T013-S2,0,2,0,0,0,,,True,0.026154970640600128,0.005212314804325297,1.0,1.0,False,"[3, 3]",True
52,A,contrast_low,T013-S2,2,18,0,0,0,,,True,0.06696842115187386,0.02380756291479348,1.0,1.0,False,"[3, 3]",False
52,A,contrast_low,T013-S3,0,2,0,0,0,,,True,0.026154970640600128,0.005204883365406035,1.0,1.0,False,"[3, 3]",True
52,A,contrast_low,T013-S3,2,18,0,0,0,,,True,0.06696842115187386,0.023809721839352448,1.0,1.0,False,"[3, 3]",False
52,A,gaussian_noise,T013-S0,0,2,0,0,0,,,True,0.02721422688834535,0.0036395221638736357,1.0,1.0,False,"[3, 3]",True
52,A,gaussian_noise,T013-S0,2,18,0,0,0,,,True,0.05810326400156347,0.010473815354079246,1.0,1.0,False,"[3, 3]",False
52,A,gaussian_noise,T013-S1,0,2,0,0,0,,,True,0.02721422688834535,0.0036409636859041456,1.0,1.0,False,"[3, 3]",True
52,A,gaussian_noise,T013-S1,2,18,0,0,0,,,True,0.05810326400156347,0.010482077900467691,1.0,1.0,False,"[3, 3]",False
52,A,gaussian_noise,T013-S2,0,2,0,0,0,,,True,0.02721422688834535,0.0036391322127992676,1.0,1.0,False,"[3, 3]",True
52,A,gaussian_noise,T013-S2,2,18,0,0,0,,,True,0.05810326400156347,0.010488170127096316,1.0,1.0,False,"[3, 3]",False
52,A,gaussian_noise,T013-S3,0,2,0,0,0,,,True,0.02721422688834535,0.0036436237789128044,1.0,1.0,False,"[3, 3]",True
52,A,gaussian_noise,T013-S3,2,18,0,0,0,,,True,0.05810326400156347,0.010483058824807096,1.0,1.0,False,"[3, 3]",False
52,A,gaussian_blur,T013-S0,0,2,0,0,0,,,True,-0.04346597154682219,-0.0035514419208832124,1.0,1.0,False,"[3, 3]",True
52,A,gaussian_blur,T013-S0,2,18,0,0,0,,,True,-0.0558348095702364,-0.005674111814636753,1.0,1.0,False,"[3, 3]",False
52,A,gaussian_blur,T013-S1,0,2,0,0,0,,,True,-0.04346597154682219,-0.003733626112271427,1.0,1.0,False,"[3, 3]",True
52,A,gaussian_blur,T013-S1,2,18,0,0,0,,,True,-0.0558348095702364,-0.00635298536151436,1.0,1.0,False,"[3, 3]",False
52,A,gaussian_blur,T013-S2,0,2,0,0,0,,,True,-0.04346597154682219,-0.0035599415524674386,1.0,1.0,False,"[3, 3]",True
52,A,gaussian_blur,T013-S2,2,18,0,0,0,,,True,-0.0558348095702364,-0.005689072739757942,1.0,1.0,False,"[3, 3]",False
52,A,gaussian_blur,T013-S3,0,2,0,0,0,,,True,-0.04346597154682219,-0.003551948126469584,1.0,1.0,False,"[3, 3]",True
52,A,gaussian_blur,T013-S3,2,18,0,0,0,,,True,-0.0558348095702364,-0.005685278032950877,1.0,1.0,False,"[3, 3]",False
52,B,clean,T013-S0,0,2,0,0,0,,,True,0.029450222206694576,0.004451108464321047,1.0,1.0,False,"[3, 3]",True
52,B,clean,T013-S0,2,18,0,0,0,,,True,0.03488202936338202,0.008028277249387178,1.0,1.0,False,"[3, 3]",False
52,B,clean,T013-S1,0,2,0,0,0,,,True,0.029450222206694576,0.00445566632362744,1.0,1.0,False,"[3, 3]",True
52,B,clean,T013-S1,2,18,0,0,0,,,True,0.03488202936338202,0.00803220567567845,1.0,1.0,False,"[3, 3]",False
52,B,clean,T013-S2,0,2,0,0,0,,,True,0.029450222206694576,0.004449597130833526,1.0,1.0,False,"[3, 3]",True
52,B,clean,T013-S2,2,18,0,0,0,,,True,0.03488202936338202,0.008047942136869525,1.0,1.0,False,"[3, 3]",False
52,B,clean,T013-S3,0,2,0,0,0,,,True,0.029450222206694576,0.0044582677952174935,1.0,1.0,False,"[3, 3]",True
52,B,clean,T013-S3,2,18,0,0,0,,,True,0.03488202936338202,0.008030160505450086,1.0,1.0,False,"[3, 3]",False
52,B,brightness_dark,T013-S0,0,2,0,0,0,,,True,0.0489374369215434,0.011971337973131222,1.0,1.0,False,"[3, 3]",True
52,B,brightness_dark,T013-S0,2,18,0,0,0,,,True,0.0455482434167777,0.011118461215831805,1.0,1.0,False,"[3, 3]",False
52,B,brightness_dark,T013-S1,0,2,0,0,0,,,True,0.0489374369215434,0.011963279859027362,1.0,1.0,False,"[3, 3]",True
52,B,brightness_dark,T013-S1,2,18,0,0,0,,,True,0.0455482434167777,0.011113401364920462,1.0,1.0,False,"[3, 3]",False
52,B,brightness_dark,T013-S2,0,2,0,0,0,,,True,0.0489374369215434,0.011947403816017197,1.0,1.0,False,"[3, 3]",True
52,B,brightness_dark,T013-S2,2,18,0,0,0,,,True,0.0455482434167777,0.01109938290520238,1.0,1.0,False,"[3, 3]",False
52,B,brightness_dark,T013-S3,0,2,0,0,0,,,True,0.0489374369215434,0.011962857563620937,1.0,1.0,False,"[3, 3]",True
52,B,brightness_dark,T013-S3,2,18,0,0,0,,,True,0.0455482434167777,0.011113258223658122,1.0,1.0,False,"[3, 3]",False
52,B,contrast_low,T013-S0,0,2,0,0,0,,,True,0.013453636382708467,0.002627270695466902,1.0,1.0,False,"[3, 3]",True
52,B,contrast_low,T013-S0,2,18,0,0,0,,,True,0.02701320866952761,0.018501131460230948,1.0,1.0,False,"[3, 3]",False
52,B,contrast_low,T013-S1,0,2,0,0,0,,,True,0.013453636382708467,0.002627785035090568,1.0,1.0,False,"[3, 3]",True
52,B,contrast_low,T013-S1,2,18,0,0,0,,,True,0.02701320866952761,0.01849411247286419,1.0,1.0,False,"[3, 3]",False
52,B,contrast_low,T013-S2,0,2,0,0,0,,,True,0.013453636382708467,0.0026304037518113457,1.0,1.0,False,"[3, 3]",True
52,B,contrast_low,T013-S2,2,18,0,0,0,,,True,0.02701320866952761,0.018485819553779884,1.0,1.0,False,"[3, 3]",False
52,B,contrast_low,T013-S3,0,2,0,0,0,,,True,0.013453636382708467,0.0026281644541185784,1.0,1.0,False,"[3, 3]",True
52,B,contrast_low,T013-S3,2,18,0,0,0,,,True,0.02701320866952761,0.01849981840547369,1.0,1.0,False,"[3, 3]",False
52,B,gaussian_noise,T013-S0,0,2,0,0,0,,,True,0.020971062408173646,0.0026280994545525194,1.0,1.0,False,"[3, 3]",True
52,B,gaussian_noise,T013-S0,2,18,0,0,0,,,True,0.06116418769728767,0.011724270014715214,1.0,1.0,False,"[3, 3]",False
52,B,gaussian_noise,T013-S1,0,2,0,0,0,,,True,0.020971062408173646,0.002627519941079407,1.0,1.0,False,"[3, 3]",True
52,B,gaussian_noise,T013-S1,2,18,0,0,0,,,True,0.06116418769728767,0.011729548497065588,1.0,1.0,False,"[3, 3]",False
52,B,gaussian_noise,T013-S2,0,2,0,0,0,,,True,0.020971062408173646,0.0026264731276669797,1.0,1.0,False,"[3, 3]",True
52,B,gaussian_noise,T013-S2,2,18,0,0,0,,,True,0.06116418769728767,0.011735933838570472,1.0,1.0,False,"[3, 3]",False
52,B,gaussian_noise,T013-S3,0,2,0,0,0,,,True,0.020971062408173646,0.0026293173530214336,1.0,1.0,False,"[3, 3]",True
52,B,gaussian_noise,T013-S3,2,18,0,0,0,,,True,0.06116418769728767,0.011729236710534517,1.0,1.0,False,"[3, 3]",False
52,B,gaussian_blur,T013-S0,0,2,0,0,0,,,True,-0.04671834378603676,-0.005384902201703776,1.0,1.0,False,"[3, 3]",True
52,B,gaussian_blur,T013-S0,2,18,0,0,0,,,True,-0.05594374785374319,-0.00900128487438634,1.0,1.0,False,"[3, 3]",False
52,B,gaussian_blur,T013-S1,0,2,0,0,0,,,True,-0.04671834378603676,-0.005386256961740419,1.0,1.0,False,"[3, 3]",True
52,B,gaussian_blur,T013-S1,2,18,0,0,0,,,True,-0.05594374785374319,-0.009017382225432783,1.0,1.0,False,"[3, 3]",False
52,B,gaussian_blur,T013-S2,0,2,0,0,0,,,True,-0.04671834378603676,-0.005392771694467774,1.0,1.0,False,"[3, 3]",True
52,B,gaussian_blur,T013-S2,2,18,0,0,0,,,True,-0.05594374785374319,-0.00901490263315892,1.0,1.0,False,"[3, 3]",False
52,B,gaussian_blur,T013-S3,0,2,0,0,0,,,True,-0.04671834378603676,-0.0053858592986793935,1.0,1.0,False,"[3, 3]",True
52,B,gaussian_blur,T013-S3,2,18,0,0,0,,,True,-0.05594374785374319,-0.009018825411956258,1.0,1.0,False,"[3, 3]",False
53,A,clean,T013-S0,1,6,1873/416392,0,1873/416392,1,1.0,False,-0.13064029996485355,-0.016251580347356145,0.5,1.0,True,"[2, 4]",True
53,A,clean,T013-S0,7,14,1873/416392,0,1873/416392,1,1.0,False,-0.3944253790057684,-0.0017505727418784638,0.5,1.0,True,"[2, 4]",False
53,A,clean,T013-S1,1,6,24601/3346440,0,24601/3346440,1,1.0,False,-0.13064029996485355,-0.016278380644899716,0.5,1.0,True,"[4, 2]",True
53,A,clean,T013-S1,7,14,24601/3346440,0,24601/3346440,1,1.0,False,-0.3944253790057684,-0.0017892168922664237,0.5,1.0,True,"[4, 2]",False
53,A,clean,T013-S2,1,6,18541/3523100,0,18541/3523100,1,1.0,False,-0.13064029996485355,-0.016268973020690608,0.5,1.0,True,"[2, 4]",True
53,A,clean,T013-S2,7,14,18541/3523100,0,18541/3523100,1,1.0,False,-0.3944253790057684,-0.0017700206997930297,0.5,1.0,True,"[2, 4]",False
53,A,clean,T013-S3,1,6,5249/2132120,8143/5119340,95095625/109150472008,475478125/1343570783,0.3538913848203262,False,-0.13064029996485355,-0.016268019988632434,0.5,0.5,False,"[4, 4]",True
53,A,clean,T013-S3,7,14,5249/2132120,5249/2132120,0,0,0.0,False,-0.3944253790057684,-0.001800850936005606,0.5,0.5,False,"[2, 2]",False
53,A,brightness_dark,T013-S0,1,6,0,0,0,,,True,0.024289102881193847,-0.061561489046640425,1.0,1.0,False,"[1, 1]",True
53,A,brightness_dark,T013-S0,7,14,0,0,0,,,True,-0.06983682172744388,-0.026339852813916875,1.0,1.0,False,"[1, 1]",False
53,A,brightness_dark,T013-S1,1,6,152991/10870520,0,152991/10870520,1,1.0,False,0.024289102881193847,-0.06154433959689841,0.5,1.0,True,"[1, 1]",True
53,A,brightness_dark,T013-S1,7,14,152991/10870520,0,152991/10870520,1,1.0,False,-0.06983682172744388,-0.026339851248048843,0.5,1.0,True,"[1, 1]",False
53,A,brightness_dark,T013-S2,1,6,1633/103353,0,1633/103353,1,1.0,False,0.024289102881193847,-0.06157330738257435,0.5,1.0,True,"[1, 1]",True
53,A,brightness_dark,T013-S2,7,14,1633/103353,0,1633/103353,1,1.0,False,-0.06983682172744388,-0.026340504026018063,0.5,1.0,True,"[1, 1]",False
53,A,brightness_dark,T013-S3,1,6,0,0,0,,,True,0.024289102881193847,-0.06161011532267693,1.0,1.0,False,"[1, 1]",True
53,A,brightness_dark,T013-S3,7,14,0,0,0,,,True,-0.06983682172744388,-0.02635314436642304,1.0,1.0,False,"[1, 1]",False
53,A,contrast_low,T013-S0,1,6,0,0,0,,,True,-0.3476930651403509,-0.030617387117740896,1.0,1.0,False,"[2, 2]",True
53,A,contrast_low,T013-S0,7,14,0,0,0,,,True,-0.88809769019442,-0.08870210394291106,1.0,1.0,False,"[2, 2]",False
53,A,contrast_low,T013-S1,1,6,0,0,0,,,True,-0.3476930651403509,-0.030575530248359933,1.0,1.0,False,"[2, 2]",True
53,A,contrast_low,T013-S1,7,14,0,0,0,,,True,-0.88809769019442,-0.08844331063571778,1.0,1.0,False,"[2, 2]",False
53,A,contrast_low,T013-S2,1,6,0,0,0,,,True,-0.3476930651403509,-0.030617253201802863,1.0,1.0,False,"[2, 2]",True
53,A,contrast_low,T013-S2,7,14,0,0,0,,,True,-0.88809769019442,-0.08864910959330147,1.0,1.0,False,"[2, 2]",False
53,A,contrast_low,T013-S3,1,6,0,0,0,,,True,-0.3476930651403509,-0.030618580253950395,1.0,1.0,False,"[2, 2]",True
53,A,contrast_low,T013-S3,7,14,0,0,0,,,True,-0.88809769019442,-0.08867229707443373,1.0,1.0,False,"[2, 2]",False
53,A,gaussian_noise,T013-S0,1,6,0,0,0,,,True,-0.1576003805628008,-0.01449287446861327,1.0,1.0,False,"[1, 1]",True
53,A,gaussian_noise,T013-S0,7,14,0,592522451/37932009975,-592522451/37932009975,,,True,-0.5253278286256031,0.003916111612463583,1.0,0.0,False,"[4, 4]",False
53,A,gaussian_noise,T013-S1,1,6,0,48019/10870520,-48019/10870520,,,True,-0.1576003805628008,-0.013418817579901727,1.0,0.5,False,"[1, 1]",False
53,A,gaussian_noise,T013-S1,7,14,0,0,0,,,True,-0.5253278286256031,0.003840060929403189,1.0,1.0,False,"[1, 4]",True
53,A,gaussian_noise,T013-S2,1,6,19091/10335300,0,19091/10335300,1,1.0,False,-0.1576003805628008,-0.014467026860581045,0.5,1.0,True,"[1, 1]",True
53,A,gaussian_noise,T013-S2,7,14,19091/10335300,1414250038/91030738575,-48227/3523100,-4984405131/672595021,-7.410707744445227,False,-0.5253278286256031,0.003936982529303041,0.5,0.0,False,"[4, 4]",False
53,A,gaussian_noise,T013-S3,1,6,21229/10660600,0,21229/10660600,1,1.0,False,-0.1576003805628008,-0.013774602131856896,0.5,1.0,True,"[1, 1]",True
53,A,gaussian_noise,T013-S3,7,14,21229/10660600,5350682036/341095225025,-140223/10238680,-37371532845/5433923443,-6.877449275282328,False,-0.5253278286256031,0.0038864784956137953,0.5,0.0,False,"[4, 4]",False
53,A,gaussian_blur,T013-S0,1,6,0,0,0,,,True,-0.11053178885418818,-0.024458896461194438,1.0,1.0,False,"[2, 2]",True
53,A,gaussian_blur,T013-S0,7,14,0,0,0,,,True,-0.32250118156478363,-0.017015754148249695,1.0,1.0,False,"[2, 2]",False
53,A,gaussian_blur,T013-S1,1,6,0,0,0,,,True,-0.11053178885418818,-0.024442920517365106,1.0,1.0,False,"[2, 2]",True
53,A,gaussian_blur,T013-S1,7,14,0,0,0,,,True,-0.32250118156478363,-0.01738242193225062,1.0,1.0,False,"[2, 2]",False
53,A,gaussian_blur,T013-S2,1,6,0,0,0,,,True,-0.11053178885418818,-0.024475736082598384,1.0,1.0,False,"[2, 2]",True
53,A,gaussian_blur,T013-S2,7,14,0,0,0,,,True,-0.32250118156478363,-0.015966339471867763,1.0,1.0,False,"[2, 2]",False
53,A,gaussian_blur,T013-S3,1,6,0,0,0,,,True,-0.11053178885418818,-0.024427690147934188,1.0,1.0,False,"[2, 2]",True
53,A,gaussian_blur,T013-S3,7,14,0,0,0,,,True,-0.32250118156478363,-0.017326184910787246,1.0,1.0,False,"[2, 2]",False
53,B,clean,T013-S0,1,6,184899397/30345607980,0,184899397/30345607980,1,1.0,False,-0.13064029996485355,-0.015800865378568594,0.0,1.0,True,"[4, 4]",True
53,B,clean,T013-S0,7,14,184899397/30345607980,143/233208,11409/2081960,332583759/369798794,0.8993640985211001,False,-0.3944253790057684,0.0022936513671898834,0.0,0.5,True,"[2, 4]",False
53,B,clean,T013-S1,1,6,0,28043/10870520,-28043/10870520,,,True,-0.13064029996485355,-0.015217012002942124,1.0,0.5,False,"[4, 4]",False
53,B,clean,T013-S1,7,14,0,0,0,,,True,-0.3944253790057684,0.002155404222345187,1.0,1.0,False,"[4, 2]",True
53,B,clean,T013-S2,1,6,0,23341/10335300,-23341/10335300,,,True,-0.13064029996485355,-0.01581224605375975,1.0,0.5,False,"[4, 4]",False
53,B,clean,T013-S2,7,14,0,0,0,,,True,-0.3944253790057684,0.002284530679658739,1.0,1.0,False,"[2, 4]",True
53,B,clean,T013-S3,1,6,2741/426424,348/1279835,3359632183/545752360040,3359632183/3508027735,0.9576982956778134,False,-0.13064029996485355,-0.013671782713934438,0.5,0.5,False,"[4, 4]",False
53,B,clean,T013-S3,7,14,2741/426424,0,2741/426424,1,1.0,False,-0.3944253790057684,0.0022446212650533807,0.5,1.0,True,"[4, 2]",True
53,B,brightness_dark,T013-S0,1,6,4957/291510,0,4957/291510,1,1.0,False,0.022632715488434346,-0.06323656750851181,0.5,1.0,True,"[1, 1]",True
53,B,brightness_dark,T013-S0,7,14,4957/291510,0,4957/291510,1,1.0,False,-0.06999784580537649,-0.026782818466427813,0.5,1.0,True,"[1, 1]",False
53,B,brightness_dark,T013-S1,1,6,3576/271763,0,3576/271763,1,1.0,False,0.022632715488434346,-0.0632199120264432,0.5,1.0,True,"[1, 1]",True
53,B,brightness_dark,T013-S1,7,14,3576/271763,0,3576/271763,1,1.0,False,-0.06999784580537649,-0.02678392657619627,0.5,1.0,True,"[1, 1]",False
53,B,brightness_dark,T013-S2,1,6,165377/10335300,0,165377/10335300,1,1.0,False,0.022632715488434346,-0.06324684064152733,0.5,1.0,True,"[1, 1]",True
53,B,brightness_dark,T013-S2,7,14,165377/10335300,0,165377/10335300,1,1.0,False,-0.06999784580537649,-0.026784324566672194,0.5,1.0,True,"[1, 1]",False
53,B,brightness_dark,T013-S3,1,6,15799/1066060,0,15799/1066060,1,1.0,False,0.022632715488434346,-0.06329109572495242,0.5,1.0,True,"[1, 1]",True
53,B,brightness_dark,T013-S3,7,14,15799/1066060,0,15799/1066060,1,1.0,False,-0.06999784580537649,-0.026796996412511556,0.5,1.0,True,"[1, 1]",False
53,B,contrast_low,T013-S0,1,6,0,0,0,,,True,-0.4431025920393694,-0.048231636219064816,1.0,1.0,False,"[2, 2]",True
53,B,contrast_low,T013-S0,7,14,0,0,0,,,True,-0.9054794904675126,-0.08431620483918428,1.0,1.0,False,"[2, 2]",False
53,B,contrast_low,T013-S1,1,6,0,0,0,,,True,-0.4431025920393694,-0.048185664075351076,1.0,1.0,False,"[2, 2]",True
53,B,contrast_low,T013-S1,7,14,0,0,0,,,True,-0.9054794904675126,-0.08406465432271876,1.0,1.0,False,"[2, 2]",False
53,B,contrast_low,T013-S2,1,6,0,0,0,,,True,-0.4431025920393694,-0.048224898594620785,1.0,1.0,False,"[2, 2]",True
53,B,contrast_low,T013-S2,7,14,0,0,0,,,True,-0.9054794904675126,-0.08426027337473127,1.0,1.0,False,"[2, 2]",False
53,B,contrast_low,T013-S3,1,6,0,0,0,,,True,-0.4431025920393694,-0.048221530260035395,1.0,1.0,False,"[2, 2]",True
53,B,contrast_low,T013-S3,7,14,0,0,0,,,True,-0.9054794904675126,-0.08427754180477179,1.0,1.0,False,"[2, 2]",False
