client,bank,context,salt,valid_positive_P00_gain,P00_gain_contribution_exact,actual_macro_contribution_exact,capture_deficit_actual,capture_deficit_null_median,capture_deficit_null_p95,capture_deficit_percentile,capture_deficit_above_p95
9,B,contrast_low,T013-S3,True,52675/566254,35755/283127,0.5016165576442912,0.0,1.2866189306865314,0.7421875,False
10,B,contrast_low,T013-S3,True,82145/1125714,402925/1125714,0.0,0.0,2.9931716972283877,0.6171875,False
11,B,contrast_low,T013-S3,True,37375/1133259,131411325/192276277,0.0,0.0,2.59438127090301,0.578125,False
12,B,contrast_low,T013-S3,True,5110/256027,101380/768081,0.0,0.6664300508183361,1.3241247959491578,0.3671875,False
13,B,contrast_low,T013-S3,True,4903/17043,5131/17043,0.0,0.0,0.0,1.0,False
14,B,contrast_low,T013-S3,True,140/1509,560/1509,0.0,0.0,1.4986622073578595,0.9296875,False
15,B,contrast_low,T013-S3,True,55/746,0,1.0,1.0,1.0,1.0,False
16,B,contrast_low,T013-S3,True,9179524/342886323,27330319/342886323,0.0,0.0,0.0,1.0,False
17,B,contrast_low,T013-S3,True,13511/224549,65857/224549,0.0,0.0,0.0,1.0,False
18,B,contrast_low,T013-S3,True,5/758,0,1.0,1.0,1.0,1.0,False
19,B,contrast_low,T013-S3,True,80/1509,394055/1143822,0.0,0.0,0.0,0.96875,False
20,B,contrast_low,T013-S3,True,110/1527,390/509,0.0,0.0,1.2318181818181764,0.890625,False
21,B,contrast_low,T013-S3,True,55/746,0,1.0,1.0,1.0,1.0,False
22,B,contrast_low,T013-S3,True,118262/451191,96268/150397,0.0,0.0,0.7225989751568551,0.859375,False
23,B,contrast_low,T013-S3,False,-5639275/859010322,41816660/143168387,,,,,
24,B,contrast_low,T013-S3,True,1/150,10/1527,1.0,1.0,1.0,1.0,False
25,B,contrast_low,T013-S3,True,12107/226642,9860211/114000926,0.0,0.0,0.8765177170232097,0.5234375,False
26,B,contrast_low,T013-S3,True,26974/152191,666962/456573,0.0,0.0,0.5872321494772744,0.84375,False
27,B,contrast_low,T013-S3,True,272/299,300/299,0.0,0.0,0.0,1.0,False
28,B,contrast_low,T013-S3,True,62623/2340325,62623/2340325,0.0,0.0,1.0,0.703125,False
29,B,contrast_low,T013-S3,True,486/299,526/299,0.0,0.0,0.0,1.0,False
30,B,contrast_low,T013-S3,True,20219/75450,17506/37725,1.0,0.4558088926257481,1.1521835896928578,0.9453125,False
31,B,contrast_low,T013-S3,True,43362/224549,170437/224549,0.0,0.0,0.0,1.0,False
32,B,contrast_low,T013-S3,True,22480205/859010322,267714115/859010322,0.0,0.0,0.0,0.9765625,False
33,B,contrast_low,T013-S3,True,85/741,100885/561678,0.23925190128821977,0.23925190128821983,0.3674530498215117,0.4609375,False
34,B,contrast_low,T013-S3,True,1293160/63238669,14230187210/142476721257,0.0,0.0,1.3255821040410964,0.7578125,False
35,B,contrast_low,T013-S3,True,92879/224549,173616/224549,0.0,0.0,0.0,1.0,False
36,B,contrast_low,T013-S3,True,2/299,6044/456573,0.0,0.0,1.0,0.734375,False
37,B,contrast_low,T013-S3,True,40/256027,27948145/192276277,170.66666666666666,170.66666666666666,213.08333333333334,0.921875,False
38,B,contrast_low,T013-S3,True,10/751,85/751,0.0,0.0,0.0,1.0,False
39,B,contrast_low,T013-S3,True,90/503,1220/1509,0.0,0.0,0.6499999999999915,0.9453125,False
40,B,contrast_low,T013-S3,False,0,0,,,,,
41,B,contrast_low,T013-S3,True,860599/12799293,344/17043,0.8001636069760714,0.4001235719659101,0.6601495947225116,0.953125,True
42,B,contrast_low,T013-S3,True,100714/451191,118416325/114000926,0.0,0.0,0.5852016601465536,0.7734375,False
43,B,contrast_low,T013-S3,True,9355/141367,30/379,0.40192410475681456,0.4019241047568145,0.9003206841261358,0.71875,False
44,B,contrast_low,T013-S3,False,0,99005/1146777,,,,,
45,B,contrast_low,T013-S3,True,10/1509,67625/1133259,0.0,0.0,7.0,0.9140625,False
46,B,contrast_low,T013-S3,True,194/1119,1/150,1.0,0.0,0.9596237113402052,1.0,True
47,B,contrast_low,T013-S3,True,13620038/338844441,40660201/338844441,0.0,0.0,0.0,1.0,False
48,B,contrast_low,T013-S3,True,2133800/53295359,5/754,0.8343717780485519,0.8343717780485519,1.0,0.796875,False
49,B,contrast_low,T013-S3,True,1563/5681,5032/17043,0.0,0.6813819577735125,0.6813819577735125,0.4453125,False
50,B,contrast_low,T013-S3,True,75065/1133259,590/1509,0.0,0.0,2.0939098114967027,0.8046875,False
51,B,contrast_low,T013-S3,False,0,0,,,,,
52,B,contrast_low,T013-S3,False,0,25255/381274,,,,,
53,B,contrast_low,T013-S3,True,98/667,98/667,0.0,0.0,0.8642072213500784,0.84375,False
54,B,contrast_low,T013-S3,False,-19940/768081,179863165/582205398,,,,,
55,B,contrast_low,T013-S3,True,140/751,1010995/1133259,0.0,0.0,0.0,1.0,False
56,B,contrast_low,T013-S3,True,5/741,19975565/189716007,0.9821073558648111,0.9821073558648111,1.0,0.8671875,False
57,B,contrast_low,T013-S3,True,66735779/433744350,27741112001/161786642550,0.695176189877495,0.0,0.695176189877495,0.984375,False
58,B,contrast_low,T013-S3,False,0,2/299,,,,,
59,B,contrast_low,T013-S3,True,12170/113321,28324713/115360778,0.0,0.0,0.0,0.9765625,False
60,B,contrast_low,T013-S3,True,155/758,115/379,0.7741935483870968,0.0,0.7741935483870968,1.0,False
61,B,contrast_low,T013-S3,True,377/28425,0,1.0,1.0,1.0,1.0,False
62,B,contrast_low,T013-S3,True,253891/9531850,83435/1157466,1.248794430155723,1.248794430155723,1.4964400733648167,0.8984375,False
63,B,contrast_low,T013-S3,True,249865223/3161933450,180535/377169,0.16975207336743564,0.16975207336743559,1.6680087955524194,0.6484375,False
64,B,contrast_low,T013-S3,True,1863241/27824550,2643568453/14162695950,-0.4971224375494542,0.0,0.39692052718891174,0.0,False
65,B,contrast_low,T013-S3,True,73/150,73/150,0.0,0.0,0.821917808219178,0.9375,False
66,B,contrast_low,T013-S3,True,5/751,37675/1146777,0.0,0.0,0.9769256159460366,0.9296875,False
67,B,contrast_low,T013-S3,True,16400556313/245662219725,52130596/488394075,0.0,0.5002057898333195,1.2008491762190383,0.4609375,False
68,B,contrast_low,T013-S3,True,90/299,98/299,0.0,0.0,1.000383141762452,0.90625,False
69,B,contrast_low,T013-S3,True,20/1509,13232971/165737494,-0.5194685551960861,0.0,1.4895644283121596,0.203125,False
70,B,contrast_low,T013-S3,True,13614291/170208142,47589661/170208142,0.0,0.0,0.0,0.984375,False
71,B,contrast_low,T013-S3,True,983248/21009225,5/751,1.0,1.0,1.0,1.0,False
72,B,contrast_low,T013-S3,True,2399/18950,17895383/42694350,-0.3129653260244735,0.0,1.3165155921047884,0.46875,False
73,B,contrast_low,T013-S3,True,3456958/14391975,13703309/28783950,0.0,0.0,1.0817915635654236,0.6484375,False
74,B,contrast_low,T013-S3,True,100/1527,367834/456573,0.0,0.0,0.49357859531772574,0.9296875,False
75,B,contrast_low,T013-S3,True,1872579/4306198,1985281/12918594,0.7699306678116117,0.0,0.7699306678116117,0.9921875,False
76,B,contrast_low,T013-S3,True,1063121/13240617,650/1527,1.735801475090794,0.09409182962240425,1.0762925574793463,1.0,True
77,B,contrast_low,T013-S3,True,64325/571911,202005/381274,0.0,0.0,1.942984842596191,0.8359375,False
78,B,contrast_low,T013-S3,True,1354116/7003075,1447366/7003075,0.0,0.0,0.9999540905899741,0.7578125,False
79,B,contrast_low,T013-S3,True,20/1509,17968/451191,2.4953177257525083,0.0,1.9923177257525082,0.984375,True
80,B,contrast_low,T013-S3,True,40/1527,473255/1146777,0.0,0.0,0.75,0.8125,False
81,B,contrast_low,T013-S3,True,5/377,0,1.0,1.0,1.0,1.0,False
82,B,contrast_low,T013-S3,True,12163/107445,12163/107445,0.0,0.7636273945572638,1.0,0.375,False
83,B,contrast_low,T013-S3,True,18265985/32276478,770/751,1.4470506244256742,0.0,0.4282578656447982,1.0,True
84,B,contrast_low,T013-S3,False,0,777260/768081,,,,,
85,B,contrast_low,T013-S3,True,6662/38175,35921/38175,0.0,0.0,1.7505253677574302,0.671875,False
86,B,contrast_low,T013-S3,True,2521/75450,5050/256027,1.1983339944466482,0.0,1.1983339944466482,1.0,False
87,B,contrast_low,T013-S3,True,2055991/27824550,45/751,1.1802050689910608,0.0,0.18299739638938106,1.0,True
88,B,contrast_low,T013-S3,True,6044/456573,89764/456573,0.0,0.9583521346726237,1.9638005503500644,0.46875,False
89,B,contrast_low,T013-S3,True,74023723/528031855,886016779819/4031523212925,0.0,0.40476347472192575,1.046714334079072,0.484375,False
90,B,contrast_low,T013-S3,True,608796181/6951283950,448614727/2317094650,0.0,0.0,0.5347344029927552,0.8203125,False
91,B,contrast_low,T013-S3,True,10/741,865/42978,-0.49137931034482757,-0.4913793103448276,0.5086206896551724,0.828125,False
92,B,contrast_low,T013-S3,True,70573/224549,88555/224549,0.0,0.0,0.0,1.0,False
93,B,contrast_low,T013-S3,True,6771213/84537466,5/379,0.835292435786616,0.835292435786616,0.835292435786616,0.96875,False
94,B,contrast_low,T013-S3,True,11561/14950,3108139/3759925,0.0,0.0,0.6629760978000749,0.90625,False
95,B,contrast_low,T013-S3,True,15181/226642,922963739/8652058350,0.0,0.0,0.0,1.0,False
96,B,contrast_low,T013-S3,True,5/741,35717/667299,-3.991304347826087,-3.9913043478260866,-2.0,0.0234375,False
97,B,contrast_low,T013-S3,True,50/503,310/503,0.0,0.0,4.0,0.7265625,False
98,B,contrast_low,T013-S3,True,1271/12725,3429938/28669425,0.0,0.0,0.8012982251838434,0.734375,False
99,B,contrast_low,T013-S3,True,976281581/5237647350,543655614637/2634536617050,0.0,0.0,0.8938345483340631,0.6171875,False
0,B,gaussian_noise,T013-S0,True,107855/1018509,1847012/4413539,0.0,0.0,0.0,0.953125,False
1,B,gaussian_noise,T013-S0,True,2127/18850,116642/650325,0.0,0.0,0.9588622472966609,0.921875,False
2,B,gaussian_noise,T013-S0,False,0,5/741,,,,,
3,B,gaussian_noise,T013-S0,True,20/379,75/379,0.0,0.0,0.0,1.0,False
4,B,gaussian_noise,T013-S0,True,2128/18775,8636/56325,0.0,0.0,0.999921679197995,0.8984375,False
5,B,gaussian_noise,T013-S0,True,856423/14297775,6451567/28595550,0.5459720255060875,-0.3258775161339664,0.5459720255060876,0.75,False
6,B,gaussian_noise,T013-S0,False,-5660045/285894102,9174740/10995927,,,,,
7,B,gaussian_noise,T013-S0,True,25/741,194/741,0.9965217391304347,0.9965217391304347,1.0,0.8671875,False
8,B,gaussian_noise,T013-S0,True,21/50,5039984/8499075,0.0,0.0,0.2788981027767271,0.9453125,False
9,B,gaussian_noise,T013-S0,True,103383133/742358994,10930655/32276478,0.0,0.0,0.7139169694151173,0.796875,False
10,B,gaussian_noise,T013-S0,True,71044887/2131727078,1087225/8572629,3.7825415454129256,0.0,3.7825415454129256,1.0,False
11,B,gaussian_noise,T013-S0,True,135460/1133259,409987525/576828831,0.0,0.0,0.0,0.9765625,False
12,B,gaussian_noise,T013-S0,True,15429575/193044358,3702847391/13320060702,0.0,0.0,1.0819889724765588,0.8359375,False
13,B,gaussian_noise,T013-S0,True,1369/17043,7069/17043,0.0,0.16727538349159976,1.0,0.390625,False
14,B,gaussian_noise,T013-S0,True,100/1509,40882/150397,0.0,0.0,0.0,0.984375,False
15,B,gaussian_noise,T013-S0,False,0,0,,,,,
16,B,gaussian_noise,T013-S0,False,0,10619558/114295441,,,,,
17,B,gaussian_noise,T013-S0,False,0,82351/224549,,,,,
18,B,gaussian_noise,T013-S0,False,0,5/758,,,,,
19,B,gaussian_noise,T013-S0,True,40/1509,35223745/143740298,0.0,0.0,0.0,1.0,False
20,B,gaussian_noise,T013-S0,False,0,1190/1527,,,,,
21,B,gaussian_noise,T013-S0,False,0,0,,,,,
22,B,gaussian_noise,T013-S0,False,-196/451191,327898/451191,,,,,
23,B,gaussian_noise,T013-S0,True,52675/1133259,233822465/859010322,1.4296982166493646,0.0,0.4283815851922165,0.9921875,True
24,B,gaussian_noise,T013-S0,True,24932/537225,350881/13240617,1.0012643084842947,1.0012643084842947,1.2882841328413284,0.734375,False
25,B,gaussian_noise,T013-S0,False,-5/758,10622759/114000926,,,,,
26,B,gaussian_noise,T013-S0,False,0,667282/456573,,,,,
27,B,gaussian_noise,T013-S0,True,48/299,370/299,0.2916666666666667,0.0,0.29166666666666663,0.984375,True
28,B,gaussian_noise,T013-S0,False,0,997/37050,,,,,
29,B,gaussian_noise,T013-S0,True,120/299,764/299,0.0,0.050000000000000044,1.0,0.4765625,False
30,B,gaussian_noise,T013-S0,True,33743/75450,1403/3018,0.777198233707732,0.0,0.777198233707732,1.0,False
31,B,gaussian_noise,T013-S0,True,165955/1133259,284250428/338844441,0.0,0.0,0.0,0.984375,False
32,B,gaussian_noise,T013-S0,True,2826371/42694350,1711693537/4295051610,0.0,0.0,0.1920935525177906,0.8984375,False
33,B,gaussian_noise,T013-S0,True,24295/280839,63835/280839,1.0657542704260137,1.0657542704260137,1.0657542704260137,1.0,False
34,B,gaussian_noise,T013-S0,True,10/247,23809597750/142476721257,0.0,0.0,1.492106301288536,0.515625,False
35,B,gaussian_noise,T013-S0,False,-1523/224549,172191/224549,,,,,
36,B,gaussian_noise,T013-S0,True,95/1151358,526157/26481234,1.0,0.0,1.0,0.984375,False
37,B,gaussian_noise,T013-S0,True,20/1509,68554075/576828831,0.0,1.0,5.490542407111409,0.3671875,False
38,B,gaussian_noise,T013-S0,False,-5/751,85/751,,,,,
39,B,gaussian_noise,T013-S0,True,60/503,740/1509,0.0,0.0,0.0,0.96875,False
40,B,gaussian_noise,T013-S0,False,0,1/150,,,,,
41,B,gaussian_noise,T013-S0,True,259216333/9701864094,318719/4306198,-0.25927405585202845,-0.25927405585202834,1.0,0.0,False
42,B,gaussian_noise,T013-S0,True,2042/34707,122335185/114000926,1.0,0.0,1.0,0.9765625,False
43,B,gaussian_noise,T013-S0,True,5610/141367,13070/141367,0.0,0.0,0.0,0.953125,False
44,B,gaussian_noise,T013-S0,True,15/751,137180/1146777,0.0,0.0,1.0,0.6640625,False
45,B,gaussian_noise,T013-S0,False,0,10025/377753,,,,,
46,B,gaussian_noise,T013-S0,True,11/50,13/50,0.0,0.0,0.0,0.984375,False
47,B,gaussian_noise,T013-S0,True,5/751,15809388/112948147,0.0,0.0,1.0,0.640625,False
48,B,gaussian_noise,T013-S0,True,5/377,10/377,0.0,0.5026385224274406,1.0,0.265625,False
49,B,gaussian_noise,T013-S0,True,77/5681,1601/5681,2.9740259740259742,5.9393939393939394,5.9393939393939394,0.3515625,False
50,B,gaussian_noise,T013-S0,True,187086274/2823703675,5525773/18887650,0.28959509789228755,0.0,0.28959509789228755,0.9921875,False
51,B,gaussian_noise,T013-S0,False,0,0,,,,,
52,B,gaussian_noise,T013-S0,True,10/503,25255/381274,0.0,0.0,0.0,0.9921875,False
53,B,gaussian_noise,T013-S0,True,109/17342,3925/17342,0.0,0.0,1.0,0.875,False
54,B,gaussian_noise,T013-S0,True,5365811000/36581905841,99495865/193044358,0.0,0.0,0.6836234448063863,0.8046875,False
55,B,gaussian_noise,T013-S0,True,80/751,834910715/859010322,0.0,0.0,0.0,0.9921875,False
56,B,gaussian_noise,T013-S0,True,10/1509,16256420/189716007,4.946417918757905,1.0,6.952848722986247,0.8125,False
57,B,gaussian_noise,T013-S0,False,0,46034393/144581450,,,,,
58,B,gaussian_noise,T013-S0,False,0,2/299,,,,,
59,B,gaussian_noise,T013-S0,False,0,4290737/15047058,,,,,
60,B,gaussian_noise,T013-S0,True,85/758,185/379,0.0,0.0,0.0,0.9921875,False
61,B,gaussian_noise,T013-S0,True,1129/56550,1/150,0.6660761736049602,0.0,1.0,0.921875,False
62,B,gaussian_noise,T013-S0,True,518/38175,45535/578733,1.0,0.01905797618198679,1.0,0.9921875,False
63,B,gaussian_noise,T013-S0,False,-2420/125723,3098241/6286150,,,,,
64,B,gaussian_noise,T013-S0,True,188446/3143075,321401498/1416269595,0.11060587423516938,0.0,0.8903058059574311,0.6171875,False
65,B,gaussian_noise,T013-S0,True,21/50,3/5,0.0,0.0,0.0,0.9921875,False
66,B,gaussian_noise,T013-S0,False,-2807050/432334929,37675/1146777,,,,,
67,B,gaussian_noise,T013-S0,True,22075727/195357630,36857942/162798025,0.0,0.0,0.941355657234118,0.828125,False
68,B,gaussian_noise,T013-S0,True,235/17342,128/299,0.0,0.0,9.885031728256813,0.7265625,False
69,B,gaussian_noise,T013-S0,True,7125388/82868747,2951489/13084539,0.0,0.0,0.6923340876314384,0.6953125,False
70,B,gaussian_noise,T013-S0,True,18915/569258,52101571/170208142,0.0,0.0,0.0,0.96875,False
71,B,gaussian_noise,T013-S0,True,1/150,3001/112650,0.0,0.0013315579227696217,0.0013315579227696217,0.2890625,False
72,B,gaussian_noise,T013-S0,True,808889/7115725,3218627/7115725,0.5319969736267893,0.0,0.5319969736267893,1.0,False
73,B,gaussian_noise,T013-S0,True,23760166/91149175,14616791/22067695,0.0,0.0,0.13390389752888476,0.9453125,False
74,B,gaussian_noise,T013-S0,False,0,6827239/8674887,,,,,
75,B,gaussian_noise,T013-S0,False,-4/17043,6225653/12918594,,,,,
76,B,gaussian_noise,T013-S0,False,0,7746017/13240617,,,,,
77,B,gaussian_noise,T013-S0,True,80/1509,204485/571911,0.0,0.0,0.0,0.984375,False
78,B,gaussian_noise,T013-S0,True,1/5,10513/37550,0.0,0.0,0.0,0.9609375,False
79,B,gaussian_noise,T013-S0,True,10/1509,17968/451191,0.0,0.0,0.0,0.9765625,False
80,B,gaussian_noise,T013-S0,False,0,420685/1146777,,,,,
81,B,gaussian_noise,T013-S0,True,5/377,15/754,0.0,0.0,0.0,0.96875,False
82,B,gaussian_noise,T013-S0,True,4133/28275,278543/1074450,0.0,0.0,0.0,0.953125,False
83,B,gaussian_noise,T013-S0,True,5157695/32276478,30080065/16138239,0.5011928778262382,0.0,0.0,0.9765625,True
84,B,gaussian_noise,T013-S0,True,10420/768081,267110/256027,0.0,0.0,21.392244115567113,0.8125,False
85,B,gaussian_noise,T013-S0,True,863/15270,33707/38175,0.0,0.0,0.7599073001158748,0.828125,False
86,B,gaussian_noise,T013-S0,True,2518/37725,1268027/38404050,1.0,0.0,1.0,1.0,False
87,B,gaussian_noise,T013-S0,True,197/7410,1085872/4637425,0.0,0.0,0.0,0.96875,False
88,B,gaussian_noise,T013-S0,False,0,1882846/8674887,,,,,
89,B,gaussian_noise,T013-S0,True,720973349/10808373225,1579777822/10808373225,0.9000575796595777,0.0,0.9000575796595777,0.9765625,False
90,B,gaussian_noise,T013-S0,True,497193/6212050,19086897/71438575,0.0,0.0,0.4153906698874146,0.828125,False
91,B,gaussian_noise,T013-S0,True,15/754,5/247,0.6608187134502924,1.0,1.345029239766082,0.4375,False
92,B,gaussian_noise,T013-S0,True,173176/12799293,6333793/12799293,0.0,1.0,2.466998891301335,0.34375,False
93,B,gaussian_noise,T013-S0,True,2969/226642,6780/113321,0.0,0.0,1.5176827214550355,0.6640625,False
94,B,gaussian_noise,T013-S0,True,16591/22425,353/299,0.0,0.0,0.0,0.9921875,False
95,B,gaussian_noise,T013-S0,True,64/456573,2725271/16998150,-0.1590625,0.0,47.5596875,0.125,False
96,B,gaussian_noise,T013-S0,True,2620/377169,344/17043,6.770992366412214,5.799618320610687,7.74236641221374,0.8046875,False
97,B,gaussian_noise,T013-S0,True,50/1509,560/1509,0.0,0.0,2.4,0.9296875,False
98,B,gaussian_noise,T013-S0,True,2554/38175,1653493028/10808373225,0.0,0.0,0.997004750440875,0.9140625,False
99,B,gaussian_noise,T013-S0,True,171923/1074450,408332956963/1570362755650,0.0,0.0,0.9166719985109613,0.7734375,False
0,B,gaussian_noise,T013-S1,True,107855/1018509,1847012/4413539,0.0,0.0,0.40668559640257224,0.9453125,False
1,B,gaussian_noise,T013-S1,True,2127/18850,116642/650325,0.0,0.0,0.5295408243222066,0.8515625,False
2,B,gaussian_noise,T013-S1,False,0,5/741,,,,,
3,B,gaussian_noise,T013-S1,True,20/379,75/379,0.0,0.0,0.0,0.9921875,False
4,B,gaussian_noise,T013-S1,True,2128/18775,8636/56325,0.0,0.0,0.9793624686716786,0.875,False
5,B,gaussian_noise,T013-S1,True,532349/5719110,6451567/28595550,0.7078307651559409,0.1467912966869479,0.707830765155941,0.734375,False
6,B,gaussian_noise,T013-S1,False,-5660045/285894102,9174740/10995927,,,,,
7,B,gaussian_noise,T013-S1,True,25/741,194/741,0.9965217391304347,0.9965217391304347,0.9965217391304347,0.9609375,False
8,B,gaussian_noise,T013-S1,True,21/50,5039984/8499075,0.0,0.0,0.2583720735435741,0.9453125,False
9,B,gaussian_noise,T013-S1,True,103383133/742358994,4717060/16138239,0.3329392716314759,0.0,0.7139169694151173,0.84375,False
10,B,gaussian_noise,T013-S1,True,71044887/2131727078,1087225/8572629,3.7825415454129256,0.0,3.7825415454129256,1.0,False
11,B,gaussian_noise,T013-S1,True,135460/1133259,409987525/576828831,0.0,0.0,0.0,0.9765625,False
12,B,gaussian_noise,T013-S1,True,15429575/193044358,3702847391/13320060702,0.0,0.0,1.0819889724765588,0.828125,False
13,B,gaussian_noise,T013-S1,True,1369/17043,7069/17043,0.0,0.16727538349159976,1.2456508400292163,0.34375,False
14,B,gaussian_noise,T013-S1,True,100/1509,40882/150397,0.0,0.0,0.0,0.984375,False
15,B,gaussian_noise,T013-S1,False,0,0,,,,,
16,B,gaussian_noise,T013-S1,False,0,10619558/114295441,,,,,
17,B,gaussian_noise,T013-S1,False,0,85327/224549,,,,,
18,B,gaussian_noise,T013-S1,False,0,5/758,,,,,
19,B,gaussian_noise,T013-S1,True,40/1509,35223745/143740298,0.0,0.0,0.0,1.0,False
20,B,gaussian_noise,T013-S1,False,0,1190/1527,,,,,
21,B,gaussian_noise,T013-S1,False,0,0,,,,,
22,B,gaussian_noise,T013-S1,False,-196/451191,327898/451191,,,,,
23,B,gaussian_noise,T013-S1,True,52675/1133259,233822465/859010322,1.4296982166493646,0.0,0.27801613668722935,0.9921875,True
24,B,gaussian_noise,T013-S1,True,24932/537225,350881/13240617,1.0012643084842947,1.0012643084842947,1.2882841328413284,0.640625,False
25,B,gaussian_noise,T013-S1,False,-5/758,10622759/114000926,,,,,
26,B,gaussian_noise,T013-S1,False,0,667282/456573,,,,,
27,B,gaussian_noise,T013-S1,True,48/299,370/299,0.2916666666666667,0.0,0.29166666666666663,0.9765625,True
28,B,gaussian_noise,T013-S1,False,0,997/37050,,,,,
29,B,gaussian_noise,T013-S1,True,120/299,764/299,0.0,0.0,1.0,0.5625,False
30,B,gaussian_noise,T013-S1,True,33743/75450,1403/3018,0.777198233707732,0.0,0.777198233707732,1.0,False
31,B,gaussian_noise,T013-S1,True,165955/1133259,284250428/338844441,0.0,0.0,0.0,0.984375,False
32,B,gaussian_noise,T013-S1,True,2826371/42694350,1711693537/4295051610,0.0,0.0,0.1920935525177906,0.90625,False
33,B,gaussian_noise,T013-S1,True,24295/280839,63835/280839,1.0657542704260137,1.0657542704260137,1.0657542704260137,1.0,False
34,B,gaussian_noise,T013-S1,True,10/247,23809597750/142476721257,0.0,0.0,1.492106301288536,0.5078125,False
35,B,gaussian_noise,T013-S1,False,0,172191/224549,,,,,
36,B,gaussian_noise,T013-S1,True,95/1151358,526157/26481234,1.0,0.0,1.0,0.96875,False
37,B,gaussian_noise,T013-S1,True,20/1509,68554075/576828831,0.0,1.0,5.490542407111409,0.3515625,False
38,B,gaussian_noise,T013-S1,False,-5/751,85/751,,,,,
39,B,gaussian_noise,T013-S1,True,60/503,740/1509,0.0,0.0,0.0,0.96875,False
40,B,gaussian_noise,T013-S1,False,0,1/150,,,,,
41,B,gaussian_noise,T013-S1,True,259216333/9701864094,318719/4306198,-0.25927405585202845,-0.25927405585202834,1.0,0.0390625,False
42,B,gaussian_noise,T013-S1,True,2042/34707,122335185/114000926,1.0,0.0,1.0,0.96875,False
43,B,gaussian_noise,T013-S1,True,5610/141367,13070/141367,0.0,0.0,0.0,0.953125,False
44,B,gaussian_noise,T013-S1,True,15/751,137180/1146777,0.0,0.0,1.6499999999999915,0.71875,False
45,B,gaussian_noise,T013-S1,False,0,10025/377753,,,,,
46,B,gaussian_noise,T013-S1,True,11/50,13/50,0.0,0.0,0.0,0.984375,False
47,B,gaussian_noise,T013-S1,True,5/751,15809388/112948147,0.0,0.0,1.0,0.7265625,False
48,B,gaussian_noise,T013-S1,True,5/377,10/377,0.0,0.5026385224274406,1.3249999999999957,0.2890625,False
49,B,gaussian_noise,T013-S1,False,-8/299,1601/5681,,,,,
50,B,gaussian_noise,T013-S1,True,187086274/2823703675,5525773/18887650,0.28959509789228755,0.0,0.28959509789228755,0.9921875,False
51,B,gaussian_noise,T013-S1,False,0,0,,,,,
52,B,gaussian_noise,T013-S1,True,10/503,25255/381274,0.0,0.0,0.0,0.9921875,False
53,B,gaussian_noise,T013-S1,True,57/8671,1965/8671,0.0,0.04385964912280704,1.6815789473684122,0.3515625,False
54,B,gaussian_noise,T013-S1,True,5365811000/36581905841,99495865/193044358,0.0,0.0,0.6836234448063863,0.8046875,False
55,B,gaussian_noise,T013-S1,True,80/751,834910715/859010322,0.0,0.0,0.0,0.9921875,False
56,B,gaussian_noise,T013-S1,True,10/1509,16256420/189716007,4.946417918757905,1.0,6.952848722986247,0.796875,False
57,B,gaussian_noise,T013-S1,False,0,46034393/144581450,,,,,
58,B,gaussian_noise,T013-S1,False,0,2/299,,,,,
59,B,gaussian_noise,T013-S1,False,0,4290737/15047058,,,,,
60,B,gaussian_noise,T013-S1,True,85/758,185/379,0.0,0.0,0.0,0.9921875,False
61,B,gaussian_noise,T013-S1,True,1129/56550,1/75,0.33215234720992026,0.0,1.0,0.921875,False
62,B,gaussian_noise,T013-S1,True,518/38175,45535/578733,1.0,0.01905797618198679,1.0,0.9765625,False
63,B,gaussian_noise,T013-S1,False,-2395/125723,3098241/6286150,,,,,
64,B,gaussian_noise,T013-S1,True,188446/3143075,220528973/944179730,0.0,0.0,1.0,0.578125,False
65,B,gaussian_noise,T013-S1,True,21/50,3/5,0.0,0.0,0.0,0.9921875,False
66,B,gaussian_noise,T013-S1,False,-2807050/432334929,37675/1146777,,,,,
67,B,gaussian_noise,T013-S1,True,22075727/195357630,36857942/162798025,0.0,0.0,0.941355657234118,0.796875,False
68,B,gaussian_noise,T013-S1,True,467/17342,128/299,0.49678800856531047,0.49678800856531047,3.4839024756752695,0.7109375,False
69,B,gaussian_noise,T013-S1,True,7125388/82868747,2951489/13084539,0.0,0.0,0.6923340876314384,0.6875,False
70,B,gaussian_noise,T013-S1,True,18915/569258,52101571/170208142,0.0,0.0,0.0,0.984375,False
71,B,gaussian_noise,T013-S1,True,1/150,3001/112650,0.0,0.0013315579227696217,0.0013315579227696217,0.3046875,False
72,B,gaussian_noise,T013-S1,True,808889/7115725,3218627/7115725,0.5319969736267893,0.0,0.5319969736267893,1.0,False
73,B,gaussian_noise,T013-S1,True,23760166/91149175,14616791/22067695,0.0,0.0,0.2341414042870433,0.9453125,False
74,B,gaussian_noise,T013-S1,False,0,6827239/8674887,,,,,
75,B,gaussian_noise,T013-S1,False,-4/17043,6225653/12918594,,,,,
76,B,gaussian_noise,T013-S1,False,0,7746017/13240617,,,,,
77,B,gaussian_noise,T013-S1,True,80/1509,204485/571911,0.0,0.0,0.0,0.9921875,False
78,B,gaussian_noise,T013-S1,True,1/5,10513/37550,0.0,0.0,0.0,0.9609375,False
79,B,gaussian_noise,T013-S1,True,10/1509,17968/451191,0.0,0.0,0.0,0.9921875,False
80,B,gaussian_noise,T013-S1,False,0,420685/1146777,,,,,
81,B,gaussian_noise,T013-S1,True,5/377,15/754,0.0,0.0,0.0,0.9609375,False
