salt,client,half,n,normalized_entropy,max_class_fraction,represented_classes,halves_histogram_L1,halves_histogram_JS
T013-S2,91,0,92,0.2997477183695266,0.7608695652173914,3,0.1500238891543239,0.007237139708367923
T013-S2,91,1,91,0.27553662354415803,0.8021978021978022,3,0.1500238891543239,0.007237139708367923
T013-S2,92,0,48,0.3486597670073771,0.7083333333333334,3,0.1249999999999999,0.005207159254431382
T013-S2,92,1,48,0.33203391508651864,0.7291666666666666,3,0.1249999999999999,0.005207159254431382
T013-S2,93,0,109,0.19446656992043804,0.8807339449541285,3,0.09174311926605505,0.005372137707099767
T013-S2,93,1,109,0.20864138105599975,0.8623853211009175,3,0.09174311926605505,0.005372137707099767
T013-S2,94,0,147,0.1833237932237163,0.8503401360544217,2,0.01574876525952837,0.0023838236469591045
T013-S2,94,1,146,0.20139650177666665,0.8424657534246576,3,0.01574876525952837,0.0023838236469591045
T013-S2,95,0,19,0.5503534046648901,0.5263157894736842,5,0.42105263157894735,0.06794599663471734
T013-S2,95,1,19,0.43872860573118105,0.631578947368421,4,0.42105263157894735,0.06794599663471734
T013-S2,96,0,108,0.3318862199406976,0.7592592592592593,5,0.09657320872274149,0.014039292529945735
T013-S2,96,1,107,0.3629747249463621,0.7383177570093458,6,0.09657320872274149,0.014039292529945735
T013-S2,97,0,85,0.23075753555115056,0.7764705882352941,2,0.1411764705882353,0.007942655658742193
T013-S2,97,1,85,0.21270590996084301,0.8352941176470589,3,0.1411764705882353,0.007942655658742193
T013-S2,98,0,33,0.5086657228355723,0.6060606060606061,5,0.24242424242424243,0.01828787911310381
T013-S2,98,1,33,0.6130419396678689,0.48484848484848486,6,0.24242424242424243,0.01828787911310381
T013-S2,99,0,73,0.6654605316341791,0.3698630136986301,7,0.3519786910197869,0.054254926920403346
T013-S2,99,1,72,0.5995603901002464,0.4166666666666667,6,0.3519786910197869,0.054254926920403346
T013-S3,0,0,89,0.3171258971128012,0.7415730337078652,3,0.22471910112359542,0.016388716114037583
T013-S3,0,1,89,0.23380602594327302,0.8426966292134831,4,0.22471910112359542,0.016388716114037583
T013-S3,1,0,50,0.21739505794815764,0.86,3,0.07918367346938773,0.012213946395693731
T013-S3,1,1,49,0.2075964156359816,0.8775510204081632,4,0.07918367346938773,0.012213946395693731
T013-S3,2,0,70,0.1961999513416204,0.8714285714285714,3,0.05714285714285716,0.0013112621890588039
T013-S3,2,1,70,0.1671642596059182,0.9,3,0.05714285714285716,0.0013112621890588039
T013-S3,3,0,108,-0.0,1.0,1,0.0,0.0
T013-S3,3,1,108,-0.0,1.0,1,0.0,0.0
T013-S3,4,0,53,0.3778274848946671,0.6037735849056604,4,0.1393323657474601,0.014413885015037264
T013-S3,4,1,52,0.3062283191202906,0.6730769230769231,3,0.1393323657474601,0.014413885015037264
T013-S3,5,0,79,0.4489877343587096,0.4936708860759494,3,0.07594936708860753,0.0007290636963728225
T013-S3,5,1,79,0.4374861031811303,0.5316455696202531,3,0.07594936708860753,0.0007290636963728225
T013-S3,6,0,131,0.3473771916057902,0.549618320610687,3,0.006928948913681839,6.056859577219242e-06
T013-S3,6,1,130,0.3480392704103013,0.5461538461538461,3,0.006928948913681839,6.056859577219242e-06
T013-S3,7,0,99,0.18471773080933498,0.8484848484848485,2,0.023500309214594894,0.00013016028562301551
T013-S3,7,1,98,0.1932806102031115,0.8367346938775511,2,0.023500309214594894,0.00013016028562301551
T013-S3,8,0,97,0.25191954358056173,0.8041237113402062,3,0.08741408934707909,0.004665716634636885
T013-S3,8,1,96,0.2973727854244016,0.7604166666666666,4,0.08741408934707909,0.004665716634636885
T013-S3,9,0,88,0.2617559867312854,0.8295454545454546,5,0.06818181818181818,0.009335368395251065
T013-S3,9,1,88,0.20806891260379226,0.8409090909090909,3,0.06818181818181818,0.009335368395251065
T013-S3,10,0,141,0.4811732638377686,0.5390070921985816,4,0.05673758865248231,0.0014327867006376227
T013-S3,10,1,141,0.4747674562788978,0.524822695035461,4,0.05673758865248231,0.0014327867006376227
T013-S3,11,0,90,0.31212883053243495,0.6111111111111112,3,0.15555555555555567,0.0066303491216490595
T013-S3,11,1,90,0.2993119978070324,0.5444444444444444,2,0.15555555555555567,0.0066303491216490595
T013-S3,12,0,82,0.26010529301528795,0.8170731707317073,3,0.048780487804877946,0.008753482670453172
T013-S3,12,1,82,0.30194882369594406,0.8048780487804879,5,0.048780487804877946,0.008753482670453172
T013-S3,13,0,40,0.3258426803408085,0.775,4,0.05000000000000002,0.0007983440519059304
T013-S3,13,1,40,0.3466418006134169,0.75,4,0.05000000000000002,0.0007983440519059304
T013-S3,14,0,36,0.05512523542674151,0.9722222222222222,2,0.0015873015873015851,2.8756552948872027e-06
T013-S3,14,1,35,0.056345667794942086,0.9714285714285714,2,0.0015873015873015851,2.8756552948872027e-06
T013-S3,15,0,118,0.037312628139595655,0.9830508474576272,2,0.033898305084745714,0.005910345227676694
T013-S3,15,1,118,-0.0,1.0,1,0.033898305084745714,0.005910345227676694
T013-S3,16,0,11,0.32986724086154223,0.7272727272727273,3,0.41818181818181827,0.10828260251990884
T013-S3,16,1,10,0.34822537285722394,0.7,3,0.41818181818181827,0.10828260251990884
T013-S3,17,0,44,0.23276442240808118,0.7727272727272727,2,0.01057082452431285,1.972280881745725e-05
T013-S3,17,1,43,0.23553915288260308,0.7674418604651163,2,0.01057082452431285,1.972280881745725e-05
T013-S3,18,0,5,0.21732201127364886,0.8,2,0.0,0.0
T013-S3,18,1,5,0.21732201127364886,0.8,2,0.0,0.0
T013-S3,19,0,46,0.4420620032808559,0.6304347826086957,4,0.11884057971014492,0.002513807716107097
T013-S3,19,1,45,0.4033278737315591,0.6888888888888889,4,0.11884057971014492,0.002513807716107097
T013-S3,20,0,76,-0.0,1.0,1,0.0,0.0
T013-S3,20,1,76,-0.0,1.0,1,0.0,0.0
T013-S3,21,0,121,0.03656926786158127,0.9834710743801653,2,0.016528925619834683,0.0007107069963173396
T013-S3,21,1,121,0.020787440351863463,0.9917355371900827,2,0.016528925619834683,0.0007107069963173396
T013-S3,22,0,88,0.30001974659917,0.5340909090909091,2,0.2405956112852664,0.007273332047564196
T013-S3,22,1,87,0.2945425973471576,0.5862068965517241,2,0.2405956112852664,0.007273332047564196
T013-S3,23,0,70,0.4591622036935231,0.5142857142857142,4,0.2000000000000001,0.01010501067502445
T013-S3,23,1,70,0.4183648767572164,0.5857142857142857,3,0.2000000000000001,0.01010501067502445
T013-S3,24,0,90,0.30571349061449155,0.7444444444444445,5,0.11785268414481896,0.012207681073611698
T013-S3,24,1,89,0.36592580783827233,0.6966292134831461,5,0.11785268414481896,0.012207681073611698
T013-S3,25,0,18,0.6027138956635519,0.3333333333333333,5,0.5555555555555555,0.054037573209741785
T013-S3,25,1,18,0.5528691818873499,0.4444444444444444,4,0.5555555555555555,0.054037573209741785
T013-S3,26,0,142,0.10790094667521109,0.9436619718309859,3,0.01408450704225351,0.00016681726498884997
T013-S3,26,1,142,0.09811955029971929,0.9507042253521126,3,0.01408450704225351,0.00016681726498884997
T013-S3,27,0,98,0.04326588831365272,0.9795918367346939,2,0.020197769829581373,0.000858632292985731
T013-S3,27,1,97,0.02493628713430084,0.9896907216494846,2,0.020197769829581373,0.000858632292985731
T013-S3,28,0,13,0.5785866183586804,0.38461538461538464,4,0.46153846153846156,0.038128310872761695
T013-S3,28,1,13,0.4859620043082248,0.46153846153846156,4,0.46153846153846156,0.038128310872761695
T013-S3,29,0,191,-0.0,1.0,1,0.0,0.0
T013-S3,29,1,191,-0.0,1.0,1,0.0,0.0
T013-S3,30,0,138,0.29548761838670135,0.5797101449275363,2,0.049931238760182024,0.002758016682990805
T013-S3,30,1,137,0.3145971508326202,0.5547445255474452,3,0.049931238760182024,0.002758016682990805
T013-S3,31,0,101,0.04820370779098474,0.9801980198019802,3,0.019801980198019802,0.006862843371880645
T013-S3,31,1,101,0.04820370779098474,0.9801980198019802,3,0.019801980198019802,0.006862843371880645
T013-S3,32,0,99,0.6526880390997626,0.31313131313131315,5,0.04040404040404044,0.00042173052016125645
T013-S3,32,1,99,0.6534200231722143,0.31313131313131315,5,0.04040404040404044,0.00042173052016125645
T013-S3,33,0,132,0.2978317275184059,0.5606060606060606,2,0.24242424242424232,0.007364284555399281
T013-S3,33,1,132,0.2978317275184059,0.5606060606060606,2,0.24242424242424232,0.007364284555399281
T013-S3,34,0,51,0.30262092310428534,0.803921568627451,4,0.07843137254901954,0.00315802166275414
T013-S3,34,1,51,0.2674243390324139,0.8235294117647058,4,0.07843137254901954,0.00315802166275414
T013-S3,35,0,88,0.2544759887859945,0.7272727272727273,2,0.06269592476489019,0.000643511462060764
T013-S3,35,1,87,0.24001919589246182,0.7586206896551724,2,0.06269592476489019,0.000643511462060764
T013-S3,36,0,9,0.29694403387268065,0.7777777777777778,3,0.6666666666666666,0.134265975183126
T013-S3,36,1,9,0.4321347311797672,0.5555555555555556,3,0.6666666666666666,0.134265975183126
T013-S3,37,0,40,0.4179216731304632,0.575,5,0.24999999999999997,0.022229986306522953
T013-S3,37,1,40,0.5087818913435918,0.45,5,0.24999999999999997,0.022229986306522953
T013-S3,38,0,13,0.11777604826287535,0.9230769230769231,2,0.1538461538461538,0.027428942973443893
T013-S3,38,1,12,-0.0,1.0,1,0.1538461538461538,0.027428942973443893
T013-S3,39,0,80,-0.0,1.0,1,0.0,0.0
T013-S3,39,1,80,-0.0,1.0,1,0.0,0.0
T013-S3,40,0,125,0.12373678639523421,0.936,4,0.07999999999999993,0.007167794156318769
T013-S3,40,1,125,0.05580633833887845,0.976,3,0.07999999999999993,0.007167794156318769
T013-S3,41,0,50,0.3233426111869284,0.8,5,0.24000000000000005,0.023615653969343064
T013-S3,41,1,50,0.41134917752648104,0.74,6,0.24000000000000005,0.023615653969343064
T013-S3,42,0,160,0.37335825829503405,0.54375,3,0.10000000000000009,0.0013835793389647133
T013-S3,42,1,160,0.3643046414075392,0.59375,3,0.10000000000000009,0.0013835793389647133
T013-S3,43,0,99,0.29602573025367285,0.5757575757575758,2,0.04040404040404033,0.00021027725418110155
T013-S3,43,1,99,0.2929819790419438,0.5959595959595959,2,0.04040404040404033,0.00021027725418110155
T013-S3,44,0,37,0.37171752998655894,0.6216216216216216,4,0.10810810810810806,0.0075149480310467975
T013-S3,44,1,37,0.4217157165267787,0.5945945945945946,4,0.10810810810810806,0.0075149480310467975
T013-S3,45,0,7,0.5546089320875497,0.42857142857142855,4,1.1428571428571428,0.2568155362350214
T013-S3,45,1,6,-0.0,1.0,1,1.1428571428571428,0.2568155362350214
T013-S3,46,0,40,0.16362920197946884,0.875,2,0.1602564102564103,0.005872650315278949
T013-S3,46,1,39,0.22037403254449917,0.7948717948717948,2,0.1602564102564103,0.005872650315278949
T013-S3,47,0,16,0.6167487321139223,0.3125,5,0.5,0.0605237186189016
T013-S3,47,1,16,0.4792148238063162,0.5625,4,0.5,0.0605237186189016
T013-S3,48,0,81,0.4215866660917235,0.6666666666666666,4,0.2570987654320987,0.009241154024808074
T013-S3,48,1,80,0.47834554315136907,0.55,4,0.2570987654320987,0.009241154024808074
T013-S3,49,0,101,0.23300336152262172,0.7722772277227723,2,0.13861386138613857,0.003871165090210238
T013-S3,49,1,101,0.1898012905330418,0.8415841584158416,2,0.13861386138613857,0.003871165090210238
T013-S3,50,0,61,0.3210494545403305,0.6721311475409836,3,0.06775956284153005,0.011918648918702868
T013-S3,50,1,60,0.36894392774582335,0.6666666666666666,4,0.06775956284153005,0.011918648918702868
T013-S3,51,0,6,0.19567624677029458,0.8333333333333334,2,0.33333333333333326,0.06155537862300828
T013-S3,51,1,6,-0.0,1.0,1,0.33333333333333326,0.06155537862300828
T013-S3,52,0,12,0.19567624677029458,0.8333333333333334,2,0.0,0.0
T013-S3,52,1,12,0.19567624677029458,0.8333333333333334,2,0.0,0.0
T013-S3,53,0,61,0.37948459991363354,0.6557377049180327,4,0.19071038251366124,0.010812925083984015
T013-S3,53,1,60,0.32378312832009665,0.7333333333333333,3,0.19071038251366124,0.010812925083984015
T013-S3,54,0,119,0.33146347214885663,0.7478991596638656,4,0.08901865831078193,0.0017929668562303158
T013-S3,54,1,118,0.3666178634827939,0.7033898305084746,4,0.08901865831078193,0.0017929668562303158
T013-S3,55,0,105,0.0934917755907776,0.9523809523809523,3,0.019047619047619126,0.0033125464429099583
T013-S3,55,1,105,0.07028740652366425,0.9619047619047619,2,0.019047619047619126,0.0033125464429099583
T013-S3,56,0,59,0.5680146924813535,0.5423728813559322,5,0.2033898305084746,0.014264953391212698
T013-S3,56,1,59,0.560023280963005,0.5423728813559322,5,0.2033898305084746,0.014264953391212698
T013-S3,57,0,59,0.61700076609082,0.3898305084745763,6,0.32729398012857974,0.028193175658246528
T013-S3,57,1,58,0.6165813790586171,0.46551724137931033,6,0.32729398012857974,0.028193175658246528
T013-S3,58,0,14,0.11175206567903244,0.9285714285714286,2,0.5714285714285714,0.0722334931118046
T013-S3,58,1,14,0.3606692820878256,0.6428571428571429,3,0.5714285714285714,0.0722334931118046
T013-S3,59,0,47,0.5413426107753437,0.3829787234042553,4,0.2978723404255319,0.020835718144664783
T013-S3,59,1,47,0.559918453259702,0.40425531914893614,4,0.2978723404255319,0.020835718144664783
T013-S3,60,0,238,-0.0,1.0,1,0.0,0.0
T013-S3,60,1,237,-0.0,1.0,1,0.0,0.0
T013-S3,61,0,8,0.5736545186400794,0.375,4,0.49999999999999994,0.0978034282777922
T013-S3,61,1,7,0.4150551890657122,0.5714285714285714,3,0.49999999999999994,0.0978034282777922
T013-S3,62,0,38,0.575523125341044,0.4473684210526316,5,0.40682788051209107,0.03031428484309817
T013-S3,62,1,37,0.44296980426020466,0.6486486486486487,4,0.40682788051209107,0.03031428484309817
T013-S3,63,0,108,0.4251039512810787,0.49074074074074076,4,0.14018691588785048,0.013147166296051838
T013-S3,63,1,107,0.46824165712532323,0.42990654205607476,4,0.14018691588785048,0.013147166296051838
T013-S3,64,0,64,0.49225133346551825,0.609375,5,0.19990079365079366,0.006648302980414966
T013-S3,64,1,63,0.5340301015087286,0.5396825396825397,5,0.19990079365079366,0.006648302980414966
T013-S3,65,0,76,-0.0,1.0,1,0.0,0.0
T013-S3,65,1,76,-0.0,1.0,1,0.0,0.0
T013-S3,66,0,97,0.20876000155070185,0.8865979381443299,5,0.08247422680412364,0.007867779400734798
T013-S3,66,1,97,0.2335704575990568,0.865979381443299,4,0.08247422680412364,0.007867779400734798
T013-S3,67,0,41,0.5386764260666507,0.5121951219512195,5,0.5365853658536586,0.06271210500572821
T013-S3,67,1,41,0.459054459344438,0.6585365853658537,6,0.5365853658536586,0.06271210500572821
T013-S3,68,0,115,0.46059490446269596,0.5478260869565217,5,0.186422578184592,0.01213339776514677
T013-S3,68,1,114,0.43493925221622326,0.5877192982456141,4,0.186422578184592,0.01213339776514677
T013-S3,69,0,71,0.2166879468214581,0.8732394366197183,4,0.2253521126760563,0.013988911425006356
T013-S3,69,1,71,0.3131077682344156,0.7746478873239436,4,0.2253521126760563,0.013988911425006356
T013-S3,70,0,39,0.26956825991046274,0.7692307692307693,3,0.11605937921727402,0.01875040867602895
T013-S3,70,1,38,0.28745182128691377,0.7368421052631579,3,0.11605937921727402,0.01875040867602895
T013-S3,71,0,18,0.15149585433537502,0.8888888888888888,2,0.22222222222222215,0.040361402736214136
T013-S3,71,1,18,0.29694403387268065,0.7777777777777778,3,0.22222222222222215,0.040361402736214136
T013-S3,72,0,81,0.4650720764724741,0.5308641975308642,4,0.154320987654321,0.008649756647458817
T013-S3,72,1,80,0.5329064307335136,0.475,5,0.154320987654321,0.008649756647458817
T013-S3,73,0,114,0.4851991680682942,0.4298245614035088,5,0.21052631578947367,0.013551469877199906
T013-S3,73,1,114,0.4862135810823672,0.40350877192982454,4,0.21052631578947367,0.013551469877199906
T013-S3,74,0,82,0.1418808980339683,0.9146341463414634,3,0.07317073170731708,0.006318637418496087
T013-S3,74,1,82,0.13570945553422742,0.926829268292683,3,0.07317073170731708,0.006318637418496087
T013-S3,75,0,100,0.42907738037149556,0.46,3,0.14000000000000004,0.0025190438846018903
T013-S3,75,1,100,0.438202511827789,0.46,3,0.14000000000000004,0.0025190438846018903
T013-S3,76,0,84,0.43544356174599014,0.5595238095238095,4,0.10642570281124494,0.009481960108751686
T013-S3,76,1,83,0.41640990316568866,0.5301204819277109,3,0.10642570281124494,0.009481960108751686
T013-S3,77,0,86,0.29808733420325406,0.5581395348837209,2,0.16279069767441862,0.0033203318067147602
T013-S3,77,1,86,0.30056006466915347,0.5232558139534884,2,0.16279069767441862,0.0033203318067147602
T013-S3,78,0,49,0.3277713349919099,0.673469387755102,3,0.08163265306122447,0.004253032567963944
T013-S3,78,1,49,0.35408638750088844,0.673469387755102,3,0.08163265306122447,0.004253032567963944
T013-S3,79,0,9,0.15149585433537502,0.8888888888888888,2,0.6666666666666666,0.1619964324595785
T013-S3,79,1,9,0.27643459094367495,0.6666666666666666,2,0.6666666666666666,0.1619964324595785
T013-S3,80,0,40,0.3271168782273711,0.725,4,0.3500000000000001,0.033006833238266475
T013-S3,80,1,40,0.16560364653342916,0.9,3,0.3500000000000001,0.033006833238266475
T013-S3,81,0,9,0.15149585433537502,0.8888888888888888,2,0.22222222222222227,0.04014310725488912
T013-S3,81,1,8,-0.0,1.0,1,0.22222222222222227,0.04014310725488912
T013-S3,82,0,82,0.22890115716513704,0.8292682926829268,3,0.2186088527551942,0.035574478454910574
T013-S3,82,1,81,0.22895452717268608,0.8395061728395061,3,0.2186088527551942,0.035574478454910574
T013-S3,83,0,255,0.2656116720852072,0.803921568627451,4,0.06441253666821067,0.001516331271947724
T013-S3,83,1,254,0.2794555541546245,0.7795275590551181,4,0.06441253666821067,0.001516331271947724
T013-S3,84,0,127,0.2857301427446322,0.7480314960629921,4,0.14173228346456693,0.0032683383449634285
T013-S3,84,1,127,0.31639660702120426,0.6771653543307087,4,0.14173228346456693,0.0032683383449634285
T013-S3,85,0,111,0.27643459094367495,0.6666666666666666,2,0.10810810810810811,0.0015856293818090617
T013-S3,85,1,111,0.2899198287511053,0.6126126126126126,2,0.10810810810810811,0.0015856293818090617
T013-S3,86,0,20,0.37162086641628495,0.5,3,0.30000000000000004,0.04280363986674318
T013-S3,86,1,20,0.4647156441454661,0.55,4,0.30000000000000004,0.04280363986674318
T013-S3,87,0,75,0.2783148648543043,0.7733333333333333,3,0.10666666666666666,0.001923373444872034
T013-S3,87,1,75,0.31672613460259597,0.72,3,0.10666666666666666,0.001923373444872034
T013-S3,88,0,39,0.5664069539323611,0.48717948717948717,5,0.4790823211875844,0.07138729324787318
T013-S3,88,1,38,0.48122896045496144,0.47368421052631576,4,0.4790823211875844,0.07138729324787318
T013-S3,89,0,78,0.39527672510188216,0.717948717948718,5,0.44888444888444884,0.03318159711397062
T013-S3,89,1,77,0.5486969012048784,0.4935064935064935,5,0.44888444888444884,0.03318159711397062
T013-S3,90,0,78,0.6242939430230441,0.3974358974358974,6,0.11921411921411916,0.007661480294046452
T013-S3,90,1,77,0.6357251963866306,0.35064935064935066,5,0.11921411921411916,0.007661480294046452
T013-S3,91,0,92,0.28021793580789683,0.7934782608695652,3,0.0484949832775919,0.00044862107636023385
T013-S3,91,1,91,0.3012079167505177,0.7692307692307693,3,0.0484949832775919,0.00044862107636023385
T013-S3,92,0,48,0.3499567427998315,0.7083333333333334,3,0.0416666666666666,0.0004765228076992756
T013-S3,92,1,48,0.3348459179034766,0.7291666666666666,3,0.0416666666666666,0.0004765228076992756
T013-S3,93,0,109,0.2248321577519109,0.8532110091743119,3,0.07339449541284404,0.0022286999873867286
T013-S3,93,1,109,0.18100614853628283,0.8899082568807339,3,0.07339449541284404,0.0022286999873867286
T013-S3,94,0,147,0.198035705094297,0.8299319727891157,2,0.07986208181902896,0.003867189886924083
T013-S3,94,1,146,0.18529116329870643,0.863013698630137,3,0.07986208181902896,0.003867189886924083
T013-S3,95,0,19,0.3950810387400745,0.631578947368421,3,0.3157894736842105,0.05900394206653825
T013-S3,95,1,19,0.6017679415676724,0.5263157894736842,6,0.3157894736842105,0.05900394206653825
T013-S3,96,0,108,0.3595729620959209,0.75,6,0.060228452751817256,0.013171252662427468
T013-S3,96,1,107,0.3358097133883769,0.7476635514018691,5,0.060228452751817256,0.013171252662427468
T013-S3,97,0,85,0.21004825532175844,0.8117647058823529,2,0.02352941176470584,0.004098804988267646
T013-S3,97,1,85,0.23675391646112956,0.8,3,0.02352941176470584,0.004098804988267646
T013-S3,98,0,33,0.6208390997750574,0.48484848484848486,6,0.48484848484848486,0.0802524490270089
T013-S3,98,1,33,0.4470468211541497,0.6060606060606061,4,0.48484848484848486,0.0802524490270089
T013-S3,99,0,73,0.6378570052241599,0.4794520547945205,7,0.5106544901065448,0.04245334578138604
T013-S3,99,1,72,0.6378383486446593,0.3611111111111111,7,0.5106544901065448,0.04245334578138604
