client,bank,context,pi,iterations,updates,trace,converged,cap_hit,direct_KKT,objective,initial_objective,active_classes,clipped_coordinates,L1_change,differs_from_BBSE
49,A,contrast_low,"[0.0, 0.0, 0.0, 0.7665739602710462, 0.0, 0.0, 0.0, 0.05199811636478158, 0.06421127282841566, 0.11721665053576155]",4,4,"[{'active': [3, 7], 'minimum': 0.4865934252795425, 'action': 'add', 'coordinate': 1}, {'active': [1, 3, 7], 'minimum': 0.08962419432653235, 'action': 'add', 'coordinate': 8}, {'active': [1, 3, 7, 8], 'minimum': 0.05713146506865385, 'action': 'add', 'coordinate': 9}, {'active': [1, 3, 7, 8, 9], 'minimum': -0.29470552472110967, 'action': 'remove', 'coordinate': 1}, {'active': [3, 7, 8, 9], 'minimum': 0.05199811636478158, 'action': 'accept'}]",True,False,4.884981308350689e-15,8.622521392781349e-05,0.0029842485092242263,4,0,0.36285584672834936,True
49,A,gaussian_noise,"[0.0, 0.0, 0.0, 0.46056003597462736, 0.0, 0.0, 0.18562799878674818, 0.18847647697346054, 0.113228117523273, 0.05210737074189131]",6,6,"[{'active': [2, 3, 7], 'minimum': -0.01683040564068161, 'action': 'remove', 'coordinate': 2}, {'active': [3, 7], 'minimum': 0.32192596962130116, 'action': 'add', 'coordinate': 8}, {'active': [3, 7, 8], 'minimum': 0.06790188939176467, 'action': 'add', 'coordinate': 6}, {'active': [3, 6, 7, 8], 'minimum': 0.1491566120773934, 'action': 'add', 'coordinate': 1}, {'active': [1, 3, 6, 7, 8], 'minimum': 0.036570519791244926, 'action': 'add', 'coordinate': 9}, {'active': [1, 3, 6, 7, 8, 9], 'minimum': -0.05981260754052187, 'action': 'remove', 'coordinate': 1}, {'active': [3, 6, 7, 8, 9], 'minimum': 0.05210737074189131, 'action': 'accept'}]",True,False,4.440892098500626e-16,9.566982417646164e-05,0.0034676518360862284,5,0,0.8698941840388696,True
49,A,gaussian_blur,"[0.0, 0.0, 0.0, 0.44070931187509443, 0.0, 0.0, 0.24742121436660502, 0.11161785419097064, 0.13764708639334522, 0.06260453317398396]",4,4,"[{'active': [2, 3, 6, 7, 8], 'minimum': -0.09886966205629949, 'action': 'remove', 'coordinate': 2}, {'active': [3, 6, 7, 8], 'minimum': 0.14914589309650972, 'action': 'add', 'coordinate': 1}, {'active': [1, 3, 6, 7, 8], 'minimum': 0.044070142991244676, 'action': 'add', 'coordinate': 9}, {'active': [1, 3, 6, 7, 8, 9], 'minimum': -0.1161839776188458, 'action': 'remove', 'coordinate': 1}, {'active': [3, 6, 7, 8, 9], 'minimum': 0.06260453317398396, 'action': 'accept'}]",True,False,6.661338147750939e-16,0.00013802806798800306,0.004654258047444509,5,0,0.8042580411595832,True
49,B,clean,"[0.0, 0.0, 0.0, 0.4342658621743092, 0.0, 0.0, 0.20146251731218573, 0.1736684108986668, 0.10222368587426622, 0.08837952374057378]",4,4,"[{'active': [2, 3, 6, 7, 8], 'minimum': -0.1422461064218748, 'action': 'remove', 'coordinate': 2}, {'active': [3, 6, 7, 8], 'minimum': 0.16475819676381434, 'action': 'add', 'coordinate': 1}, {'active': [1, 3, 6, 7, 8], 'minimum': 0.0625013326916194, 'action': 'add', 'coordinate': 9}, {'active': [1, 3, 6, 7, 8, 9], 'minimum': -0.13932010876526135, 'action': 'remove', 'coordinate': 1}, {'active': [3, 6, 7, 8, 9], 'minimum': 0.08837952374057378, 'action': 'accept'}]",True,False,1.7763568394002505e-15,0.0001291104838797837,0.003307346158148646,5,0,0.5632783433189906,True
49,B,brightness_dark,"[0.0, 0.0, 0.0, 0.3340877622070213, 0.0, 0.11436305666702484, 0.20325657797938812, 0.14762705602517368, 0.05729316597893419, 0.14337238114251738]",5,5,"[{'active': [1, 2, 3, 6, 7], 'minimum': -0.08125485713268965, 'action': 'remove', 'coordinate': 2}, {'active': [1, 3, 6, 7], 'minimum': 0.15449566511546514, 'action': 'add', 'coordinate': 8}, {'active': [1, 3, 6, 7, 8], 'minimum': 0.07363232529892261, 'action': 'add', 'coordinate': 9}, {'active': [1, 3, 6, 7, 8, 9], 'minimum': -0.6179933325513502, 'action': 'remove', 'coordinate': 1}, {'active': [3, 6, 7, 8, 9], 'minimum': 0.051978752173981846, 'action': 'add', 'coordinate': 5}, {'active': [3, 5, 6, 7, 8, 9], 'minimum': 0.05729316597893419, 'action': 'accept'}]",True,False,5.950795411990839e-14,0.00019970448941263738,0.002144105127414802,6,0,0.8989550388928096,True
49,B,contrast_low,"[0.0, 0.0, 0.0, 0.7701014262933769, 0.0, 0.0, 0.0, 0.054478438445807464, 0.05949102671807849, 0.11592910854273918]",4,4,"[{'active': [3, 7], 'minimum': 0.47895851116064403, 'action': 'add', 'coordinate': 1}, {'active': [1, 3, 7], 'minimum': 0.09636710981351371, 'action': 'add', 'coordinate': 8}, {'active': [1, 3, 7, 8], 'minimum': 0.06016239267729118, 'action': 'add', 'coordinate': 9}, {'active': [1, 3, 7, 8, 9], 'minimum': -0.37572267226653366, 'action': 'remove', 'coordinate': 1}, {'active': [3, 7, 8, 9], 'minimum': 0.054478438445807464, 'action': 'accept'}]",True,False,1.9984014443252818e-15,0.00010078825062831125,0.002876872738361934,4,0,0.3539383057372934,True
49,B,gaussian_noise,"[0.0, 0.0, 0.0, 0.4584823077895497, 0.0, 0.0, 0.18557040425806265, 0.19040030240125144, 0.11243806360556396, 0.05310892194557182]",6,6,"[{'active': [2, 3, 7], 'minimum': 0.0002499578818788706, 'action': 'add', 'coordinate': 8}, {'active': [2, 3, 7, 8], 'minimum': 0.023373954062353763, 'action': 'add', 'coordinate': 6}, {'active': [2, 3, 6, 7, 8], 'minimum': -0.049177436171698896, 'action': 'remove', 'coordinate': 2}, {'active': [3, 6, 7, 8], 'minimum': 0.14922815157201524, 'action': 'add', 'coordinate': 1}, {'active': [1, 3, 6, 7, 8], 'minimum': 0.03708253061560318, 'action': 'add', 'coordinate': 9}, {'active': [1, 3, 6, 7, 8, 9], 'minimum': -0.057984910419037305, 'action': 'remove', 'coordinate': 1}, {'active': [3, 6, 7, 8, 9], 'minimum': 0.05310892194557182, 'action': 'accept'}]",True,False,4.440892098500626e-16,9.334237572642231e-05,0.0034411523769578125,5,0,0.8820613073035808,True
49,B,gaussian_blur,"[0.0, 0.0, 0.0, 0.4363178970454107, 0.0, 0.0, 0.24845692229479327, 0.11619367554048615, 0.13648468721697493, 0.06254681790233607]",5,5,"[{'active': [2, 3, 6, 7], 'minimum': -0.05775800567008585, 'action': 'remove', 'coordinate': 2}, {'active': [3, 6, 7], 'minimum': 0.2302683848511382, 'action': 'add', 'coordinate': 8}, {'active': [3, 6, 7, 8], 'minimum': 0.15449343820341555, 'action': 'add', 'coordinate': 1}, {'active': [1, 3, 6, 7, 8], 'minimum': 0.04438214989602718, 'action': 'add', 'coordinate': 9}, {'active': [1, 3, 6, 7, 8, 9], 'minimum': -0.1218320519690792, 'action': 'remove', 'coordinate': 1}, {'active': [3, 6, 7, 8, 9], 'minimum': 0.06254681790233607, 'action': 'accept'}]",True,False,1.1102230246251565e-15,0.0001399629712503127,0.004674827701182051,5,0,0.7969137081493957,True
50,A,clean,"[0.06679581893884112, 0.0, 0.0, 0.11106033234644741, 0.35625407187236213, 0.27273141428173275, 0.016269438487276133, 0.05010672092237556, 0.12678220315096134, 0.0]",3,3,"[{'active': [0, 1, 4, 5, 7, 8], 'minimum': -0.02168546249570258, 'action': 'remove', 'coordinate': 1}, {'active': [0, 4, 5, 7, 8], 'minimum': 0.02882299738602545, 'action': 'add', 'coordinate': 6}, {'active': [0, 4, 5, 6, 7, 8], 'minimum': 0.0377332311582988, 'action': 'add', 'coordinate': 3}, {'active': [0, 3, 4, 5, 6, 7, 8], 'minimum': 0.016269438487276133, 'action': 'accept'}]",True,False,3.896188927043909e-15,6.982780686705588e-05,0.0005959956108679593,7,0,0.3775005374609911,True
50,A,brightness_dark,"[0.02308540271706505, 0.0, 0.0, 0.0, 0.21341289233018568, 0.1938463802813324, 0.11054148446297374, 0.31373231452260697, 0.14538152568583218, 0.0]",1,1,"[{'active': [4, 5, 6, 7, 8], 'minimum': 0.10989595153245109, 'action': 'add', 'coordinate': 0}, {'active': [0, 4, 5, 6, 7, 8], 'minimum': 0.02308540271706505, 'action': 'accept'}]",True,False,3.9968028886505635e-15,9.627989121201988e-06,0.0008810701557160366,6,0,0.41855245599427,True
50,A,contrast_low,"[0.0, 0.0, 0.3111745990168231, 0.5640905845330195, 0.0, 0.0, 0.0, 0.0, 0.1247348164501561, 0.0]",2,2,"[{'active': [3, 4, 8], 'minimum': 0.14109366601097173, 'action': 'add', 'coordinate': 2}, {'active': [2, 3, 4, 8], 'minimum': -0.7514767665639124, 'action': 'remove', 'coordinate': 4}, {'active': [2, 3, 8], 'minimum': 0.1247348164501561, 'action': 'accept'}]",True,False,1.3322676295501878e-15,0.0006406947457128508,0.0011778841821255747,3,0,0.6483412340454779,True
50,A,gaussian_noise,"[0.08735208204675327, 0.0005211642383998738, 0.0, 0.0, 0.2923116118104332, 0.36369519750695867, 0.04053385753081473, 0.08276333357526866, 0.13282275329138193, 0.0]",1,1,"[{'active': [0, 1, 4, 5, 7, 8], 'minimum': 0.009091266092099648, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 4, 5, 6, 7, 8], 'minimum': 0.0005211642383998738, 'action': 'accept'}]",True,False,1.021405182655144e-14,1.3359438782410702e-05,0.001085459449204856,7,0,0.31903147518933583,True
50,A,gaussian_blur,"[0.009030956739874085, 0.0, 0.20551029016365874, 0.29967505882186174, 0.17055467655208645, 0.148445262890462, 0.0, 0.009120450911947131, 0.15766330392010808, 0.0]",8,8,"[{'active': [1, 4, 5, 7, 8], 'minimum': -0.08006511519578974, 'action': 'remove', 'coordinate': 1}, {'active': [4, 5, 7, 8], 'minimum': -0.02922746610950888, 'action': 'remove', 'coordinate': 7}, {'active': [4, 5, 8], 'minimum': 0.1609619942819533, 'action': 'add', 'coordinate': 6}, {'active': [4, 5, 6, 8], 'minimum': 0.010462189783046472, 'action': 'add', 'coordinate': 3}, {'active': [3, 4, 5, 6, 8], 'minimum': -0.06157889523556098, 'action': 'remove', 'coordinate': 6}, {'active': [3, 4, 5, 8], 'minimum': 0.13195615695768204, 'action': 'add', 'coordinate': 2}, {'active': [2, 3, 4, 5, 8], 'minimum': 0.15798662848493628, 'action': 'add', 'coordinate': 7}, {'active': [2, 3, 4, 5, 7, 8], 'minimum': 0.011341414946301143, 'action': 'add', 'coordinate': 0}, {'active': [0, 2, 3, 4, 5, 7, 8], 'minimum': 0.009030956739874085, 'action': 'accept'}]",True,False,2.1822821327788233e-15,0.00034525643007697176,0.0005198563955167015,7,0,1.028432611450791,True
50,B,clean,"[0.06679581893884112, 0.0, 0.0, 0.11106033234644741, 0.35625407187236213, 0.27273141428173275, 0.016269438487276133, 0.05010672092237556, 0.12678220315096134, 0.0]",3,3,"[{'active': [0, 1, 4, 5, 7, 8], 'minimum': -0.02168546249570258, 'action': 'remove', 'coordinate': 1}, {'active': [0, 4, 5, 7, 8], 'minimum': 0.02882299738602545, 'action': 'add', 'coordinate': 6}, {'active': [0, 4, 5, 6, 7, 8], 'minimum': 0.0377332311582988, 'action': 'add', 'coordinate': 3}, {'active': [0, 3, 4, 5, 6, 7, 8], 'minimum': 0.016269438487276133, 'action': 'accept'}]",True,False,3.896188927043909e-15,6.982780686705588e-05,0.0005959956108679593,7,0,0.3775005374609911,True
50,B,brightness_dark,"[0.02127886017803604, 0.00046934836051082396, 0.0, 0.0, 0.20899572570569447, 0.19747014623230363, 0.11326545780165276, 0.3132616584857857, 0.14525880323601292, 0.0]",2,2,"[{'active': [4, 5, 6, 7, 8], 'minimum': 0.1127703714889574, 'action': 'add', 'coordinate': 0}, {'active': [0, 4, 5, 6, 7, 8], 'minimum': 0.020664646762195815, 'action': 'add', 'coordinate': 1}, {'active': [0, 1, 4, 5, 6, 7, 8], 'minimum': 0.00046934836051082396, 'action': 'accept'}]",True,False,3.6637359812630166e-15,1.033340929221857e-05,0.0010217386779877396,7,0,0.452205295848318,True
50,B,contrast_low,"[0.0, 0.0, 0.304344628937411, 0.5797737878705771, 0.0, 0.0, 0.0, 0.0, 0.11588158319201053, 0.0]",2,2,"[{'active': [3, 4, 8], 'minimum': 0.13076866983512667, 'action': 'add', 'coordinate': 2}, {'active': [2, 3, 4, 8], 'minimum': -0.7626355971134695, 'action': 'remove', 'coordinate': 4}, {'active': [2, 3, 8], 'minimum': 0.11588158319201053, 'action': 'accept'}]",True,False,1.3322676295501878e-15,0.00053025214769284,0.0018651139027843126,3,0,0.6911557177837836,True
50,B,gaussian_noise,"[0.08546678734411284, 0.000481552580895217, 0.0, 0.0, 0.2942642604491894, 0.3626872921763544, 0.040287943852120645, 0.08258965105367899, 0.13422251254364825, 0.0]",1,1,"[{'active': [0, 1, 4, 5, 7, 8], 'minimum': 0.008883880657156507, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 4, 5, 6, 7, 8], 'minimum': 0.000481552580895217, 'action': 'accept'}]",True,False,2.4448758989548125e-16,1.306931101557977e-05,0.0011090547010537632,7,0,0.31939589774792343,True
50,B,gaussian_blur,"[0.0009823607670185197, 0.0, 0.2220060503486323, 0.3070941728689789, 0.14947320310020018, 0.14489541291818853, 0.0, 0.012849640313813637, 0.1626991596831857, 0.0]",8,8,"[{'active': [1, 4, 5, 7, 8], 'minimum': -0.08067361671017992, 'action': 'remove', 'coordinate': 1}, {'active': [4, 5, 7, 8], 'minimum': -0.026861295598815338, 'action': 'remove', 'coordinate': 7}, {'active': [4, 5, 8], 'minimum': 0.1608973917162335, 'action': 'add', 'coordinate': 6}, {'active': [4, 5, 6, 8], 'minimum': 0.008767317418810372, 'action': 'add', 'coordinate': 3}, {'active': [3, 4, 5, 6, 8], 'minimum': -0.0649782261950444, 'action': 'remove', 'coordinate': 6}, {'active': [3, 4, 5, 8], 'minimum': 0.12784021326456918, 'action': 'add', 'coordinate': 2}, {'active': [2, 3, 4, 5, 8], 'minimum': 0.15842203648638598, 'action': 'add', 'coordinate': 7}, {'active': [2, 3, 4, 5, 7, 8], 'minimum': 0.013090577513313661, 'action': 'add', 'coordinate': 0}, {'active': [0, 2, 3, 4, 5, 7, 8], 'minimum': 0.0009823607670185197, 'action': 'accept'}]",True,False,1.7763568394002505e-14,0.00035269816520970066,0.0005442313264878549,7,0,1.0601651679692417,True
51,A,clean,"[0.07333789673033209, 0.020660727252305833, 0.0, 0.017275547325340312, 0.0, 0.0, 0.037198964389018485, 0.0, 0.011686228101140728, 0.8398406362018136]",8,8,"[{'active': [4, 9], 'minimum': 0.08237780173948694, 'action': 'add', 'coordinate': 8}, {'active': [4, 8, 9], 'minimum': 0.05275124426899103, 'action': 'add', 'coordinate': 6}, {'active': [4, 6, 8, 9], 'minimum': 0.03207927976575786, 'action': 'add', 'coordinate': 0}, {'active': [0, 4, 6, 8, 9], 'minimum': 0.0034747189864510197, 'action': 'add', 'coordinate': 5}, {'active': [0, 4, 5, 6, 8, 9], 'minimum': -0.01837661690235759, 'action': 'remove', 'coordinate': 4}, {'active': [0, 5, 6, 8, 9], 'minimum': 0.0064107497093623955, 'action': 'add', 'coordinate': 3}, {'active': [0, 3, 5, 6, 8, 9], 'minimum': -0.029944906970524876, 'action': 'remove', 'coordinate': 5}, {'active': [0, 3, 6, 8, 9], 'minimum': 0.006965808603715651, 'action': 'add', 'coordinate': 1}, {'active': [0, 1, 3, 6, 8, 9], 'minimum': 0.011686228101140728, 'action': 'accept'}]",True,False,4.8960835385969403e-14,5.9132221381847704e-05,0.007019058395101712,6,0,0.6342566326890443,True
51,A,brightness_dark,"[0.051785874662925835, 0.0, 0.0, 0.04618502538426128, 0.0, 0.01377363020986877, 0.005312494118765443, 0.010807171562783324, 0.1279019876133063, 0.7442338164480571]",7,7,"[{'active': [4, 9], 'minimum': 0.10800139326955882, 'action': 'add', 'coordinate': 8}, {'active': [4, 8, 9], 'minimum': 0.08729636461133927, 'action': 'add', 'coordinate': 6}, {'active': [4, 6, 8, 9], 'minimum': 0.014466012985885443, 'action': 'add', 'coordinate': 5}, {'active': [4, 5, 6, 8, 9], 'minimum': 0.007226159587731568, 'action': 'add', 'coordinate': 0}, {'active': [0, 4, 5, 6, 8, 9], 'minimum': -0.0021382010934658524, 'action': 'remove', 'coordinate': 4}, {'active': [0, 5, 6, 8, 9], 'minimum': 0.009627013709883211, 'action': 'add', 'coordinate': 7}, {'active': [0, 5, 6, 7, 8, 9], 'minimum': 0.01100728784655891, 'action': 'add', 'coordinate': 3}, {'active': [0, 3, 5, 6, 7, 8, 9], 'minimum': 0.005312494118765443, 'action': 'accept'}]",True,False,3.197442310920451e-14,3.0880971806847656e-05,0.005178525286876925,7,0,0.5828923134447969,True
51,A,contrast_low,"[0.1371390543048605, 0.30957731154273915, 0.0, 0.0, 0.0, 0.0, 0.020897329841960133, 0.018154927242107988, 0.0, 0.51423137706837]",4,4,"[{'active': [0, 4, 9], 'minimum': -0.010634797403794138, 'action': 'remove', 'coordinate': 4}, {'active': [0, 9], 'minimum': 0.054345116189772225, 'action': 'add', 'coordinate': 1}, {'active': [0, 1, 9], 'minimum': 0.09706005815428753, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 6, 9], 'minimum': 0.02879263151963446, 'action': 'add', 'coordinate': 7}, {'active': [0, 1, 6, 7, 9], 'minimum': 0.018154927242107988, 'action': 'accept'}]",True,False,3.774758283725532e-14,3.907350879798019e-05,0.029190350335628345,5,0,1.1358799061933929,True
51,A,gaussian_noise,"[0.08172615738364541, 0.06888313330247797, 0.0, 0.024956489861288844, 0.0, 0.0, 0.04502053770218151, 0.0, 0.0, 0.7794136817504125]",6,6,"[{'active': [0, 4, 9], 'minimum': 0.04536392703121073, 'action': 'add', 'coordinate': 6}, {'active': [0, 4, 6, 9], 'minimum': 0.0063914973369690875, 'action': 'add', 'coordinate': 5}, {'active': [0, 4, 5, 6, 9], 'minimum': -0.015955622264093527, 'action': 'remove', 'coordinate': 4}, {'active': [0, 5, 6, 9], 'minimum': 0.010174306106794817, 'action': 'add', 'coordinate': 1}, {'active': [0, 1, 5, 6, 9], 'minimum': 0.01662421405119119, 'action': 'add', 'coordinate': 3}, {'active': [0, 1, 3, 5, 6, 9], 'minimum': -0.06455575139843006, 'action': 'remove', 'coordinate': 5}, {'active': [0, 1, 3, 6, 9], 'minimum': 0.024956489861288844, 'action': 'accept'}]",True,False,6.217248937900877e-15,4.066172990405694e-05,0.003474968288790919,5,0,0.5032165960425705,True
51,A,gaussian_blur,"[0.0563950922129024, 0.16299875440800804, 0.0, 0.0, 0.0, 0.0, 0.07169014512117933, 0.0, 0.013482804336865328, 0.6954332039210556]",4,4,"[{'active': [0, 1, 3, 4, 9], 'minimum': -0.022721277982686416, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 3, 9], 'minimum': 0.06739186527942409, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 3, 6, 9], 'minimum': -0.01736219940200101, 'action': 'remove', 'coordinate': 3}, {'active': [0, 1, 6, 9], 'minimum': 0.06707369393532536, 'action': 'add', 'coordinate': 8}, {'active': [0, 1, 6, 8, 9], 'minimum': 0.013482804336865328, 'action': 'accept'}]",True,False,1.0658141036401503e-14,6.552007023373378e-05,0.00641552594883332,5,0,0.5922477870182875,True
51,B,clean,"[0.07333789673033209, 0.020660727252305833, 0.0, 0.017275547325340312, 0.0, 0.0, 0.037198964389018485, 0.0, 0.011686228101140728, 0.8398406362018136]",8,8,"[{'active': [4, 9], 'minimum': 0.08237780173948694, 'action': 'add', 'coordinate': 8}, {'active': [4, 8, 9], 'minimum': 0.05275124426899103, 'action': 'add', 'coordinate': 6}, {'active': [4, 6, 8, 9], 'minimum': 0.03207927976575786, 'action': 'add', 'coordinate': 0}, {'active': [0, 4, 6, 8, 9], 'minimum': 0.0034747189864510197, 'action': 'add', 'coordinate': 5}, {'active': [0, 4, 5, 6, 8, 9], 'minimum': -0.01837661690235759, 'action': 'remove', 'coordinate': 4}, {'active': [0, 5, 6, 8, 9], 'minimum': 0.0064107497093623955, 'action': 'add', 'coordinate': 3}, {'active': [0, 3, 5, 6, 8, 9], 'minimum': -0.029944906970524876, 'action': 'remove', 'coordinate': 5}, {'active': [0, 3, 6, 8, 9], 'minimum': 0.006965808603715651, 'action': 'add', 'coordinate': 1}, {'active': [0, 1, 3, 6, 8, 9], 'minimum': 0.011686228101140728, 'action': 'accept'}]",True,False,4.8960835385969403e-14,5.9132221381847704e-05,0.007019058395101712,6,0,0.6342566326890443,True
51,B,brightness_dark,"[0.05231397654321768, 0.0, 0.0, 0.04940586587756002, 0.0, 0.01009472011202206, 0.006923341179149389, 0.010012415148169751, 0.132822256109435, 0.738427425030495]",7,7,"[{'active': [4, 9], 'minimum': 0.10891358998272938, 'action': 'add', 'coordinate': 8}, {'active': [4, 8, 9], 'minimum': 0.08820199100791498, 'action': 'add', 'coordinate': 6}, {'active': [4, 6, 8, 9], 'minimum': 0.016146369688841505, 'action': 'add', 'coordinate': 5}, {'active': [4, 5, 6, 8, 9], 'minimum': 0.009067095494728616, 'action': 'add', 'coordinate': 0}, {'active': [0, 4, 5, 6, 8, 9], 'minimum': -0.004028457185150103, 'action': 'remove', 'coordinate': 4}, {'active': [0, 5, 6, 8, 9], 'minimum': 0.011425644731977228, 'action': 'add', 'coordinate': 7}, {'active': [0, 5, 6, 7, 8, 9], 'minimum': 0.01025002648480644, 'action': 'add', 'coordinate': 3}, {'active': [0, 3, 5, 6, 7, 8, 9], 'minimum': 0.006923341179149389, 'action': 'accept'}]",True,False,4.884981308350689e-14,3.396136593053926e-05,0.005564192802121382,7,0,0.5994879269473715,True
51,B,contrast_low,"[0.12869440404504218, 0.27488873458889884, 0.0, 0.0, 0.0, 0.0, 0.030122876549295796, 0.012000306104248182, 0.0, 0.5542936787124972]",4,4,"[{'active': [0, 4, 9], 'minimum': 0.0012521375260892142, 'action': 'add', 'coordinate': 6}, {'active': [0, 4, 6, 9], 'minimum': -0.03023132564060771, 'action': 'remove', 'coordinate': 4}, {'active': [0, 6, 9], 'minimum': 0.003957264920277037, 'action': 'add', 'coordinate': 1}, {'active': [0, 1, 6, 9], 'minimum': 0.03483335707331331, 'action': 'add', 'coordinate': 7}, {'active': [0, 1, 6, 7, 9], 'minimum': 0.012000306104248182, 'action': 'accept'}]",True,False,1.7763568394002505e-14,3.7811981801796724e-05,0.02948316552697429,5,0,1.1386387862788419,True
51,B,gaussian_noise,"[0.07979872708037306, 0.06726262312125186, 0.0, 0.020179628700386587, 0.0, 0.0, 0.04824353787679847, 0.0, 0.0, 0.7845154832211847]",6,6,"[{'active': [0, 4, 9], 'minimum': 0.04221440251574893, 'action': 'add', 'coordinate': 6}, {'active': [0, 4, 6, 9], 'minimum': 0.001665847735934145, 'action': 'add', 'coordinate': 5}, {'active': [0, 4, 5, 6, 9], 'minimum': -0.020085751946028907, 'action': 'remove', 'coordinate': 4}, {'active': [0, 5, 6, 9], 'minimum': 0.006799696935473776, 'action': 'add', 'coordinate': 1}, {'active': [0, 1, 5, 6, 9], 'minimum': 0.013180130107388166, 'action': 'add', 'coordinate': 3}, {'active': [0, 1, 3, 5, 6, 9], 'minimum': -0.06215140392667706, 'action': 'remove', 'coordinate': 5}, {'active': [0, 1, 3, 6, 9], 'minimum': 0.020179628700386587, 'action': 'accept'}]",True,False,5.329070518200751e-15,3.9159212108639364e-05,0.0035686082916692517,5,0,0.5062490317245258,True
51,B,gaussian_blur,"[0.053120629667930075, 0.1557381119143315, 0.0, 0.0, 0.0, 0.0, 0.07273022167705534, 0.0, 0.014059428432558363, 0.7043516083080874]",4,4,"[{'active': [0, 1, 3, 4, 9], 'minimum': -0.022367406140531898, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 3, 9], 'minimum': 0.0659608650976331, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 3, 6, 9], 'minimum': -0.016376090440580526, 'action': 'remove', 'coordinate': 3}, {'active': [0, 1, 6, 9], 'minimum': 0.06441043989726714, 'action': 'add', 'coordinate': 8}, {'active': [0, 1, 6, 8, 9], 'minimum': 0.014059428432558363, 'action': 'accept'}]",True,False,3.730349362740526e-14,6.351431109789063e-05,0.006410936050626606,5,0,0.5903116588159605,True
52,A,clean,"[0.09173260172061881, 0.0, 0.9082673982793812, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3,3,"[{'active': [2], 'minimum': 1.0, 'action': 'add', 'coordinate': 8}, {'active': [2, 8], 'minimum': 0.06252076348417421, 'action': 'add', 'coordinate': 0}, {'active': [0, 2, 8], 'minimum': -0.030493613683059362, 'action': 'remove', 'coordinate': 8}, {'active': [0, 2], 'minimum': 0.09173260172061881, 'action': 'accept'}]",True,False,2.211772431870429e-17,0.001464727531805544,0.002068531952136631,2,0,0.18346520344123762,True
52,A,brightness_dark,"[0.09048792766842417, 0.0, 0.9095120723315758, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3,3,"[{'active': [2], 'minimum': 1.0, 'action': 'add', 'coordinate': 8}, {'active': [2, 8], 'minimum': 0.05703375267319538, 'action': 'add', 'coordinate': 0}, {'active': [0, 2, 8], 'minimum': -0.14112180869747393, 'action': 'remove', 'coordinate': 8}, {'active': [0, 2], 'minimum': 0.09048792766842417, 'action': 'accept'}]",True,False,9.974659986866641e-18,0.0021744468554729304,0.0027547953519477153,2,0,0.18097585533684835,True
52,A,contrast_low,"[0.0907949384067806, 0.0, 0.9092050615932195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3,3,"[{'active': [2], 'minimum': 1.0, 'action': 'add', 'coordinate': 8}, {'active': [2, 8], 'minimum': 0.0682667081124296, 'action': 'add', 'coordinate': 0}, {'active': [0, 2, 8], 'minimum': -0.046059561686797146, 'action': 'remove', 'coordinate': 8}, {'active': [0, 2], 'minimum': 0.0907949384067806, 'action': 'accept'}]",True,False,2.0599841277224584e-18,0.0008280778145488588,0.0013713248675693555,2,0,0.18158987681356115,True
52,A,gaussian_noise,"[0.10207661600186285, 0.0, 0.8979233839981371, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5,5,"[{'active': [2, 5, 9], 'minimum': -0.02489790939683889, 'action': 'remove', 'coordinate': 5}, {'active': [2, 9], 'minimum': 0.016795755671887624, 'action': 'add', 'coordinate': 8}, {'active': [2, 8, 9], 'minimum': -0.14217516427374455, 'action': 'remove', 'coordinate': 9}, {'active': [2, 8], 'minimum': 0.06738179980963724, 'action': 'add', 'coordinate': 0}, {'active': [0, 2, 8], 'minimum': -0.030583078895014992, 'action': 'remove', 'coordinate': 8}, {'active': [0, 2], 'minimum': 0.10207661600186285, 'action': 'accept'}]",True,False,2.0057740190981832e-17,0.0009775656435535313,0.00169768745713619,2,0,0.20415323200372582,True
52,A,gaussian_blur,"[0.03445055347954362, 0.0, 0.9174877082337596, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04806173828669502, 0.0]",2,2,"[{'active': [2], 'minimum': 1.0, 'action': 'add', 'coordinate': 8}, {'active': [2, 8], 'minimum': 0.0723844223639355, 'action': 'add', 'coordinate': 0}, {'active': [0, 2, 8], 'minimum': 0.03445055347954362, 'action': 'accept'}]",True,False,1.7763568394002505e-15,0.0008784266576644511,0.00153490312925748,3,0,0.16502458353247906,True
