client,bank,context,iterations,updates,trace,converged,cap_hit,direct_KKT,objective,initial_objective,active_classes,clipped_coordinates,L1_change,differs_from_BBSE,reference_KKT,reference_objective,prevalence_error,objective_error,old_PGD_cap,old_PGD_iterations,old_PGD_prevalence_error,reference_agreement
8,A,brightness_dark,2,2,"[{'active': [0, 3, 5], 'minimum': -0.23714766718867963, 'action': 'remove', 'coordinate': 3}, {'active': [0, 5], 'minimum': 0.17553503740030746, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 5], 'minimum': 0.09022458352502749, 'action': 'accept'}]",True,False,4.440892098500626e-16,0.0005633976511942868,0.0014758317571322878,3,0,0.34296822800280324,True,8.782037597132586e-18,0.000563397651194287,1.7069679003611782e-15,1.0842021724855044e-19,False,2829,1.3201442716770373e-10,True
8,A,contrast_low,3,3,"[{'active': [0, 3, 5, 6], 'minimum': -0.47019412717274267, 'action': 'remove', 'coordinate': 5}, {'active': [0, 3, 6], 'minimum': -0.0208265114498829, 'action': 'remove', 'coordinate': 6}, {'active': [0, 3], 'minimum': 0.14518217619662285, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 3], 'minimum': 0.12752330071083828, 'action': 'accept'}]",True,False,6.661338147750939e-16,0.00065825113788133,0.003717253877194076,3,0,1.7049766872678314,True,2.873135757086587e-17,0.00065825113788133,2.220446049250313e-15,0.0,False,6649,2.1366097779917936e-10,True
8,A,gaussian_noise,0,0,"[{'active': [0, 2, 3, 5], 'minimum': 0.10540910557137186, 'action': 'accept'}]",True,False,2.6645352591003757e-15,0.0006377813703851029,0.001941252743193532,4,0,0.47527471821404993,True,2.927345865710862e-17,0.0006377813703851044,2.6645352591003757e-15,1.5178830414797062e-18,False,11561,5.988096685172195e-10,True
8,A,gaussian_blur,1,1,"[{'active': [0, 3, 5], 'minimum': 0.15419190200967647, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 3, 5], 'minimum': 0.11025511433896133, 'action': 'accept'}]",True,False,2.220446049250313e-15,0.0007572686482884775,0.004617701164771418,4,0,0.46654125070378677,True,2.710505431213761e-17,0.0007572686482884799,8.881784197001252e-15,2.3852447794681098e-18,False,9509,5.141272962916332e-10,True
8,B,clean,1,1,"[{'active': [0, 2, 3, 5], 'minimum': -0.03266334587545561, 'action': 'remove', 'coordinate': 3}, {'active': [0, 2, 5], 'minimum': 0.12953780688721417, 'action': 'accept'}]",True,False,6.661338147750939e-16,0.0006539507711307379,0.0028072308483001705,3,0,0.7623724423190311,True,1.481968844516124e-17,0.000653950771130738,6.106226635438361e-16,1.0842021724855044e-19,False,2732,9.664660738373243e-11,True
8,B,brightness_dark,2,2,"[{'active': [0, 3, 5], 'minimum': -0.21972573732261935, 'action': 'remove', 'coordinate': 3}, {'active': [0, 5], 'minimum': 0.17619378986078912, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 5], 'minimum': 0.0879793585152644, 'action': 'accept'}]",True,False,9.992007221626409e-16,0.0005830439877172387,0.0016311757278179404,3,0,0.37553098983058536,True,2.4936649967166602e-17,0.0005830439877172388,4.218847493575595e-15,1.0842021724855044e-19,False,3001,1.2982977193320977e-10,True
8,B,contrast_low,3,3,"[{'active': [0, 3, 5, 6], 'minimum': -0.5462353072902779, 'action': 'remove', 'coordinate': 5}, {'active': [0, 3, 6], 'minimum': -0.020074392964028576, 'action': 'remove', 'coordinate': 6}, {'active': [0, 3], 'minimum': 0.13339049176562484, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 3], 'minimum': 0.11445381190873516, 'action': 'accept'}]",True,False,6.385950795939621e-17,0.0006190042704589048,0.0038242911022873163,3,0,1.7604169242735328,True,4.445228907190568e-18,0.0006190042704589049,3.635980405647388e-15,1.0842021724855044e-19,False,6875,2.218046579738342e-10,True
8,B,gaussian_noise,0,0,"[{'active': [0, 2, 3, 5], 'minimum': 0.10497240387936063, 'action': 'accept'}]",True,False,5.10702591327572e-15,0.0005951845288348878,0.001839488852792018,4,0,0.47641359698098107,True,1.1709383462843448e-17,0.0005951845288348845,3.6637359812630166e-15,3.2526065174565133e-18,False,11644,6.022341791922514e-10,True
8,B,gaussian_blur,1,1,"[{'active': [0, 3, 5], 'minimum': 0.15223979795162268, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 3, 5], 'minimum': 0.11179000786253956, 'action': 'accept'}]",True,False,2.6645352591003757e-15,0.0007705528377791693,0.004724712360390617,4,0,0.4699744403793882,True,1.7997756063259374e-17,0.0007705528377791662,1.2601031329495527e-14,3.0357660829594124e-18,False,9380,5.132294589316189e-10,True
9,A,clean,0,0,"[{'active': [0, 1, 5, 6, 7, 8], 'minimum': 0.004081737472437119, 'action': 'accept'}]",True,False,4.884981308350689e-15,0.00026870196600384174,0.008911839878059602,6,0,0.5495306146930412,True,2.220446049250313e-16,0.00026870196600383827,5.842548667089886e-15,3.469446951953614e-18,False,4740,2.375500351980975e-10,True
9,A,brightness_dark,1,1,"[{'active': [0, 1, 5, 6, 7, 8], 'minimum': -0.21493176260673863, 'action': 'remove', 'coordinate': 5}, {'active': [0, 1, 6, 7, 8], 'minimum': 0.09856295443365048, 'action': 'accept'}]",True,False,4.551914400963142e-15,0.00027466380462898033,0.006508843621452238,5,0,0.5079706121975144,True,2.3527187142935446e-17,0.0002746638046289826,6.161737786669619e-15,2.2768245622195593e-18,False,5310,2.9507873922085537e-10,True
9,A,contrast_low,4,4,"[{'active': [0, 1, 5, 7], 'minimum': 0.12803112531869193, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 5, 6, 7], 'minimum': 0.015229063672222765, 'action': 'add', 'coordinate': 8}, {'active': [0, 1, 5, 6, 7, 8], 'minimum': 0.013927030064988521, 'action': 'add', 'coordinate': 9}, {'active': [0, 1, 5, 6, 7, 8, 9], 'minimum': -0.0019480598169252517, 'action': 'remove', 'coordinate': 8}, {'active': [0, 1, 5, 6, 7, 9], 'minimum': 0.013457418210890637, 'action': 'accept'}]",True,False,2.842170943040401e-14,9.112286622849815e-05,0.0029943280416043633,6,0,0.5856335309852019,True,3.165870343657673e-17,9.112286622851943e-05,3.683164884193957e-14,2.1277467635028025e-17,True,20000,0.020780971943731574,True
9,A,gaussian_noise,1,1,"[{'active': [0, 1, 5, 6, 7, 8], 'minimum': -0.03164810064407142, 'action': 'remove', 'coordinate': 5}, {'active': [0, 1, 6, 7, 8], 'minimum': 0.05083862488602653, 'action': 'accept'}]",True,False,5.551115123125783e-16,0.00028236499886182415,0.008439885338830605,5,0,0.586777313706538,True,3.230922474006803e-17,0.0002823649988618245,2.609024107869118e-15,3.2526065174565133e-19,False,3679,1.87515364347135e-10,True
9,A,gaussian_blur,1,1,"[{'active': [0, 5, 6, 7, 8], 'minimum': 0.027807056909937344, 'action': 'add', 'coordinate': 1}, {'active': [0, 1, 5, 6, 7, 8], 'minimum': 0.03293676868888118, 'action': 'accept'}]",True,False,2.7755575615628914e-15,0.0002488152020126107,0.010515810610488254,6,0,0.6194407165015672,True,9.324138683375338e-18,0.0002488152020126126,7.438494264988549e-15,1.8973538018496328e-18,False,5640,2.8535826479547666e-10,True
9,B,clean,0,0,"[{'active': [0, 1, 5, 6, 7, 8], 'minimum': 0.004081737472437119, 'action': 'accept'}]",True,False,4.884981308350689e-15,0.00026870196600384174,0.008911839878059602,6,0,0.5495306146930412,True,2.220446049250313e-16,0.00026870196600383827,5.842548667089886e-15,3.469446951953614e-18,False,4740,2.375500351980975e-10,True
9,B,brightness_dark,1,1,"[{'active': [0, 1, 5, 6, 7, 8], 'minimum': -0.2206359272305889, 'action': 'remove', 'coordinate': 5}, {'active': [0, 1, 6, 7, 8], 'minimum': 0.10052515290151516, 'action': 'accept'}]",True,False,1.610040226140974e-16,0.00029179413665617656,0.006495156395762331,5,0,0.504804186776513,True,1.2197274440461925e-17,0.00029179413665617645,2.0539125955565396e-15,1.0842021724855044e-19,False,5073,2.797201636983715e-10,True
9,B,contrast_low,5,5,"[{'active': [0, 1, 4, 5, 7], 'minimum': -0.10139758540493204, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 5, 7], 'minimum': 0.09698398751355614, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 5, 6, 7], 'minimum': 0.03271829216005884, 'action': 'add', 'coordinate': 8}, {'active': [0, 1, 5, 6, 7, 8], 'minimum': 0.02948070622831267, 'action': 'add', 'coordinate': 9}, {'active': [0, 1, 5, 6, 7, 8, 9], 'minimum': -0.04132754422857943, 'action': 'remove', 'coordinate': 8}, {'active': [0, 1, 5, 6, 7, 9], 'minimum': 0.031709087148079185, 'action': 'accept'}]",True,False,8.615330671091215e-14,9.416690796104609e-05,0.003987250518990348,6,0,0.5277852913887628,True,1.496198998029996e-17,9.416690796111895e-05,1.6173173911226968e-13,7.28583859910259e-17,True,20000,0.0015582187576396733,True
9,B,gaussian_noise,1,1,"[{'active': [0, 1, 5, 6, 7, 8], 'minimum': -0.0293221596210973, 'action': 'remove', 'coordinate': 5}, {'active': [0, 1, 6, 7, 8], 'minimum': 0.05048021042033679, 'action': 'accept'}]",True,False,8.881784197001252e-16,0.0002839868086225204,0.008659305029122093,5,0,0.5919743074260371,True,3.5778671692021646e-17,0.00028398680862251976,7.771561172376096e-16,6.505213034913027e-19,False,3870,1.9807284978856643e-10,True
9,B,gaussian_blur,1,1,"[{'active': [0, 5, 6, 7, 8], 'minimum': 0.02779703539330569, 'action': 'add', 'coordinate': 1}, {'active': [0, 1, 5, 6, 7, 8], 'minimum': 0.034075097814764865, 'action': 'accept'}]",True,False,1.2434497875801753e-14,0.0002376914858323244,0.010403122226334391,6,0,0.622499110809907,True,2.5261910618912253e-17,0.00023769148583233286,7.438494264988549e-15,8.456776945386935e-18,False,5638,2.847558161489516e-10,True
10,A,clean,3,3,"[{'active': [0, 4, 5, 7, 9], 'minimum': -0.06044965176198458, 'action': 'remove', 'coordinate': 9}, {'active': [0, 4, 5, 7], 'minimum': 0.05031208332365422, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 4, 5, 7], 'minimum': 0.04649549975737188, 'action': 'add', 'coordinate': 3}, {'active': [0, 2, 3, 4, 5, 7], 'minimum': 0.06851847685333867, 'action': 'accept'}]",True,False,1.021405182655144e-14,0.00016276213101488725,0.0013462344923055797,6,0,0.8297382662990996,True,1.474514954580286e-17,0.0001627621310148751,3.3612002070526614e-14,1.214306433183765e-17,True,20000,0.0007444652815657982,True
10,A,brightness_dark,3,3,"[{'active': [0, 4, 5, 7, 9], 'minimum': -0.06261262772581233, 'action': 'remove', 'coordinate': 9}, {'active': [0, 4, 5, 7], 'minimum': 0.08869809266587825, 'action': 'add', 'coordinate': 6}, {'active': [0, 4, 5, 6, 7], 'minimum': 0.01815175283850534, 'action': 'add', 'coordinate': 3}, {'active': [0, 3, 4, 5, 6, 7], 'minimum': 0.01190566446716268, 'action': 'accept'}]",True,False,1.5987211554602254e-14,0.00016939923378901257,0.00037597482355801573,6,0,0.2374153389968641,True,2.220446049250313e-16,0.000169399233789,1.7721935030579061e-13,1.2576745200831851e-17,True,20000,0.0036129197237720137,True
10,A,contrast_low,11,11,"[{'active': [0, 4, 5, 7, 9], 'minimum': -0.09195141350294467, 'action': 'remove', 'coordinate': 9}, {'active': [0, 4, 5, 7], 'minimum': -0.0795867347255883, 'action': 'remove', 'coordinate': 7}, {'active': [0, 4, 5], 'minimum': 0.12966832326860372, 'action': 'add', 'coordinate': 6}, {'active': [0, 4, 5, 6], 'minimum': 0.05047523660739156, 'action': 'add', 'coordinate': 3}, {'active': [0, 3, 4, 5, 6], 'minimum': -0.3374944673346292, 'action': 'remove', 'coordinate': 5}, {'active': [0, 3, 4, 6], 'minimum': -0.0034295506630266925, 'action': 'remove', 'coordinate': 6}, {'active': [0, 3, 4], 'minimum': 0.1309338492576813, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 3, 4], 'minimum': 0.11463880747779615, 'action': 'add', 'coordinate': 6}, {'active': [0, 2, 3, 4, 6], 'minimum': -0.09070991295389064, 'action': 'remove', 'coordinate': 4}, {'active': [0, 2, 3, 6], 'minimum': 0.057799425260608495, 'action': 'add', 'coordinate': 8}, {'active': [0, 2, 3, 6, 8], 'minimum': 0.0351350150042915, 'action': 'add', 'coordinate': 7}, {'active': [0, 2, 3, 6, 7, 8], 'minimum': 0.029807058726007085, 'action': 'accept'}]",True,False,4.440892098500626e-15,0.00012347028219414702,0.0019521612484983387,6,0,1.8089094140350803,True,4.423544863740858e-17,0.00012347028219414106,1.5432100042289676e-14,5.9631119486702744e-18,True,20000,4.187167494673627e-09,True
10,A,gaussian_noise,4,4,"[{'active': [0, 4, 5, 7, 9], 'minimum': -0.04774234548647294, 'action': 'remove', 'coordinate': 9}, {'active': [0, 4, 5, 7], 'minimum': 0.05311883378214488, 'action': 'add', 'coordinate': 8}, {'active': [0, 4, 5, 7, 8], 'minimum': 0.015177943678097883, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 4, 5, 7, 8], 'minimum': 0.019653850012379515, 'action': 'add', 'coordinate': 3}, {'active': [0, 2, 3, 4, 5, 7, 8], 'minimum': 0.02082880550828925, 'action': 'accept'}]",True,False,2.6645352591003757e-14,0.0001414402482903689,0.0017066557311664896,7,0,0.5777015581400454,True,1.1102230246251565e-16,0.0001414402482903985,8.078260282928795e-14,2.959871930885427e-17,True,20000,0.0028928186590281846,True
10,A,gaussian_blur,4,4,"[{'active': [0, 3, 4, 5, 9], 'minimum': -0.03280095850696685, 'action': 'remove', 'coordinate': 9}, {'active': [0, 3, 4, 5], 'minimum': 0.13664573118234236, 'action': 'add', 'coordinate': 7}, {'active': [0, 3, 4, 5, 7], 'minimum': 0.050529381225830505, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 3, 4, 5, 7], 'minimum': 0.02109724029783422, 'action': 'add', 'coordinate': 8}, {'active': [0, 2, 3, 4, 5, 7, 8], 'minimum': 0.0017358405837617497, 'action': 'accept'}]",True,False,1.687538997430238e-14,0.0001048041870148272,0.0005286696783288242,7,0,0.7396800518860006,True,1.1492543028346347e-17,0.0001048041870148478,1.5654144647214707e-14,2.0599841277224584e-17,True,20000,0.0001438910294256912,True
10,B,clean,3,3,"[{'active': [0, 4, 5, 7, 9], 'minimum': -0.06044965176198458, 'action': 'remove', 'coordinate': 9}, {'active': [0, 4, 5, 7], 'minimum': 0.05031208332365422, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 4, 5, 7], 'minimum': 0.04649549975737188, 'action': 'add', 'coordinate': 3}, {'active': [0, 2, 3, 4, 5, 7], 'minimum': 0.06851847685333867, 'action': 'accept'}]",True,False,1.021405182655144e-14,0.00016276213101488725,0.0013462344923055797,6,0,0.8297382662990996,True,1.474514954580286e-17,0.0001627621310148751,3.3612002070526614e-14,1.214306433183765e-17,True,20000,0.0007444652815657982,True
10,B,brightness_dark,3,3,"[{'active': [0, 4, 5, 7, 9], 'minimum': -0.06392445034257466, 'action': 'remove', 'coordinate': 9}, {'active': [0, 4, 5, 7], 'minimum': 0.08905911970400815, 'action': 'add', 'coordinate': 6}, {'active': [0, 4, 5, 6, 7], 'minimum': 0.020566789908744276, 'action': 'add', 'coordinate': 3}, {'active': [0, 3, 4, 5, 6, 7], 'minimum': 0.011771341927870438, 'action': 'accept'}]",True,False,3.441691376337985e-14,0.00017975145033927194,0.00031792615515033686,6,0,0.2906080725930821,True,2.5478751053409354e-17,0.0001797514503392977,7.793765632868599e-14,2.574980159653073e-17,True,20000,0.004412608774180163,True
10,B,contrast_low,8,8,"[{'active': [0, 4, 5, 6, 7, 9], 'minimum': -0.11773189633035663, 'action': 'remove', 'coordinate': 9}, {'active': [0, 4, 5, 6, 7], 'minimum': -0.047920565485298994, 'action': 'remove', 'coordinate': 7}, {'active': [0, 4, 5, 6], 'minimum': 0.06363028402722459, 'action': 'add', 'coordinate': 3}, {'active': [0, 3, 4, 5, 6], 'minimum': -0.34771734595762993, 'action': 'remove', 'coordinate': 5}, {'active': [0, 3, 4, 6], 'minimum': 0.01163392440224037, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 3, 4, 6], 'minimum': -0.07712477535767448, 'action': 'remove', 'coordinate': 4}, {'active': [0, 2, 3, 6], 'minimum': 0.07008701655777821, 'action': 'add', 'coordinate': 7}, {'active': [0, 2, 3, 6, 7], 'minimum': 0.0430495594770548, 'action': 'add', 'coordinate': 8}, {'active': [0, 2, 3, 6, 7, 8], 'minimum': 0.0013361837954342093, 'action': 'accept'}]",True,False,6.661338147750939e-16,9.987312870545021e-05,0.00197126953642755,6,0,1.7451641892437832,True,1.1102230246251565e-16,9.987312870544918e-05,1.1081413564539844e-14,1.0299920638612292e-18,True,20000,1.0054377087842514e-08,True
10,B,gaussian_noise,4,4,"[{'active': [0, 4, 5, 7, 9], 'minimum': -0.04766992714234375, 'action': 'remove', 'coordinate': 9}, {'active': [0, 4, 5, 7], 'minimum': 0.053588364649384435, 'action': 'add', 'coordinate': 8}, {'active': [0, 4, 5, 7, 8], 'minimum': 0.014651757756294792, 'action': 'add', 'coordinate': 3}, {'active': [0, 3, 4, 5, 7, 8], 'minimum': 0.011373952026418443, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 3, 4, 5, 7, 8], 'minimum': 0.019322308654955656, 'action': 'accept'}]",True,False,1.3322676295501878e-14,0.00014147870864672925,0.0016633916777810667,7,0,0.601094367118157,True,1.1102230246251565e-16,0.00014147870864671445,1.1812772982011666e-13,1.4799359654427136e-17,True,20000,0.0034815692443403434,True
10,B,gaussian_blur,4,4,"[{'active': [0, 3, 4, 5, 9], 'minimum': -0.03206491009675427, 'action': 'remove', 'coordinate': 9}, {'active': [0, 3, 4, 5], 'minimum': 0.136266556887779, 'action': 'add', 'coordinate': 7}, {'active': [0, 3, 4, 5, 7], 'minimum': 0.04926647558295727, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 3, 4, 5, 7], 'minimum': 0.02083153481937572, 'action': 'add', 'coordinate': 8}, {'active': [0, 2, 3, 4, 5, 7, 8], 'minimum': 0.002847311936685415, 'action': 'accept'}]",True,False,1.2434497875801753e-14,0.00010454567965535468,0.0005273192820495835,7,0,0.7531752826919736,True,1.1102230246251565e-16,0.00010454567965537017,3.9190872769268026e-14,1.5490538539386645e-17,True,20000,0.00015905068688631951,True
11,A,clean,4,4,"[{'active': [0, 2, 4, 5, 8, 9], 'minimum': -0.4508533543861484, 'action': 'remove', 'coordinate': 4}, {'active': [0, 2, 5, 8, 9], 'minimum': -0.04122140267324492, 'action': 'remove', 'coordinate': 5}, {'active': [0, 2, 8, 9], 'minimum': 0.06773276126211358, 'action': 'add', 'coordinate': 1}, {'active': [0, 1, 2, 8, 9], 'minimum': -0.07684542611002598, 'action': 'remove', 'coordinate': 9}, {'active': [0, 1, 2, 8], 'minimum': 0.05123888657907949, 'action': 'accept'}]",True,False,8.881784197001252e-16,0.0004845993446432148,0.004383328427460543,4,0,0.7928431103889086,True,1.6479873021779667e-17,0.00048459934464321495,5.551115123125783e-16,1.6263032587282567e-19,False,4295,2.0426946245599709e-10,True
11,A,brightness_dark,4,4,"[{'active': [2, 4, 5, 8, 9], 'minimum': -0.6621068146517759, 'action': 'remove', 'coordinate': 4}, {'active': [2, 5, 8, 9], 'minimum': -0.1192955519468627, 'action': 'remove', 'coordinate': 5}, {'active': [2, 8, 9], 'minimum': 0.028983494169384283, 'action': 'add', 'coordinate': 1}, {'active': [1, 2, 8, 9], 'minimum': -0.03378436432528442, 'action': 'remove', 'coordinate': 9}, {'active': [1, 2, 8], 'minimum': 0.022086492053233125, 'action': 'accept'}]",True,False,4.7704895589362195e-17,0.0006413771001553347,0.001215494860853668,3,0,0.3965713814709135,True,1.734723475976807e-17,0.000641377100155336,6.106226635438361e-16,1.3010426069826053e-18,False,3233,2.6474933356723795e-11,True
11,A,contrast_low,5,5,"[{'active': [0, 2, 4, 5, 9], 'minimum': -0.7343558760520033, 'action': 'remove', 'coordinate': 4}, {'active': [0, 2, 5, 9], 'minimum': -0.059637657363837526, 'action': 'remove', 'coordinate': 5}, {'active': [0, 2, 9], 'minimum': 0.12362882042635137, 'action': 'add', 'coordinate': 8}, {'active': [0, 2, 8, 9], 'minimum': 0.10322355725734028, 'action': 'add', 'coordinate': 1}, {'active': [0, 1, 2, 8, 9], 'minimum': -0.07920536937143652, 'action': 'remove', 'coordinate': 9}, {'active': [0, 1, 2, 8], 'minimum': 0.07477972715259051, 'action': 'accept'}]",True,False,6.772360450213455e-15,0.00031394966379199647,0.005328577336709642,4,0,1.5394607135645648,True,1.9949319973733282e-17,0.00031394966379200975,7.66053886991358e-15,1.328147661294743e-17,False,10594,4.912563134062964e-10,True
11,A,gaussian_noise,3,3,"[{'active': [0, 1, 2, 4, 5, 8, 9], 'minimum': -0.3583980255321819, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 2, 5, 8, 9], 'minimum': -0.022123470577664506, 'action': 'remove', 'coordinate': 5}, {'active': [0, 1, 2, 8, 9], 'minimum': -0.040558472728406514, 'action': 'remove', 'coordinate': 9}, {'active': [0, 1, 2, 8], 'minimum': 0.07920421996308447, 'action': 'accept'}]",True,False,8.881784197001252e-16,0.00023027345882046507,0.003132983429195679,4,0,0.6007193018881871,True,1.745565497701662e-17,0.00023027345882046583,4.746203430272544e-15,7.589415207398531e-19,False,4474,2.067236243297188e-10,True
11,A,gaussian_blur,5,5,"[{'active': [0, 2, 4, 5, 8, 9], 'minimum': -0.48701520796687525, 'action': 'remove', 'coordinate': 4}, {'active': [0, 2, 5, 8, 9], 'minimum': -0.04966108793581625, 'action': 'remove', 'coordinate': 5}, {'active': [0, 2, 8, 9], 'minimum': 0.04585449366359709, 'action': 'add', 'coordinate': 1}, {'active': [0, 1, 2, 8, 9], 'minimum': -0.02158826409359449, 'action': 'remove', 'coordinate': 9}, {'active': [0, 1, 2, 8], 'minimum': 0.034856938003072935, 'action': 'add', 'coordinate': 7}, {'active': [0, 1, 2, 7, 8], 'minimum': 0.009807863815811224, 'action': 'accept'}]",True,False,5.10702591327572e-15,0.0004464000814779872,0.003556684122864865,5,0,0.6656259959130093,True,1.7509865085640897e-17,0.00044640008147798496,5.412337245047638e-15,2.222614453595284e-18,False,4812,2.6031324318331883e-10,True
11,B,clean,4,4,"[{'active': [0, 2, 4, 5, 8, 9], 'minimum': -0.4508533543861484, 'action': 'remove', 'coordinate': 4}, {'active': [0, 2, 5, 8, 9], 'minimum': -0.04122140267324492, 'action': 'remove', 'coordinate': 5}, {'active': [0, 2, 8, 9], 'minimum': 0.06773276126211358, 'action': 'add', 'coordinate': 1}, {'active': [0, 1, 2, 8, 9], 'minimum': -0.07684542611002598, 'action': 'remove', 'coordinate': 9}, {'active': [0, 1, 2, 8], 'minimum': 0.05123888657907949, 'action': 'accept'}]",True,False,8.881784197001252e-16,0.0004845993446432148,0.004383328427460543,4,0,0.7928431103889086,True,1.6479873021779667e-17,0.00048459934464321495,5.551115123125783e-16,1.6263032587282567e-19,False,4295,2.0426946245599709e-10,True
11,B,brightness_dark,4,4,"[{'active': [2, 4, 5, 8, 9], 'minimum': -0.6548588641497868, 'action': 'remove', 'coordinate': 4}, {'active': [2, 5, 8, 9], 'minimum': -0.11386304534971292, 'action': 'remove', 'coordinate': 5}, {'active': [2, 8, 9], 'minimum': 0.028317324777010988, 'action': 'add', 'coordinate': 1}, {'active': [1, 2, 8, 9], 'minimum': -0.007830628052382771, 'action': 'remove', 'coordinate': 9}, {'active': [1, 2, 8], 'minimum': 0.021339809184572518, 'action': 'accept'}]",True,False,2.220446049250313e-16,0.0006448592402871486,0.0012663702267330375,3,0,0.40199420630791877,True,1.599198204416119e-17,0.0006448592402871491,2.220446049250313e-16,5.421010862427522e-19,False,6391,2.5191071451047264e-11,True
11,B,contrast_low,4,4,"[{'active': [0, 2, 4, 5, 8, 9], 'minimum': -0.8054658411663098, 'action': 'remove', 'coordinate': 4}, {'active': [0, 2, 5, 8, 9], 'minimum': -0.03139587724118975, 'action': 'remove', 'coordinate': 5}, {'active': [0, 2, 8, 9], 'minimum': 0.08402808659317357, 'action': 'add', 'coordinate': 1}, {'active': [0, 1, 2, 8, 9], 'minimum': -0.062093001639539125, 'action': 'remove', 'coordinate': 9}, {'active': [0, 1, 2, 8], 'minimum': 0.06166695169312657, 'action': 'accept'}]",True,False,6.661338147750939e-16,0.00034096969494852103,0.005612318459347671,4,0,1.5611062170545797,True,2.862293735361732e-17,0.0003409696949485198,4.163336342344337e-15,1.2468324983583301e-18,False,13191,6.457774315293818e-10,True
11,B,gaussian_noise,4,4,"[{'active': [0, 1, 2, 4, 5, 8, 9], 'minimum': -0.3538319170117461, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 2, 5, 8, 9], 'minimum': -0.011995704034987398, 'action': 'remove', 'coordinate': 5}, {'active': [0, 1, 2, 8, 9], 'minimum': -0.03311856331038143, 'action': 'remove', 'coordinate': 9}, {'active': [0, 1, 2, 8], 'minimum': 0.08605300890114276, 'action': 'add', 'coordinate': 7}, {'active': [0, 1, 2, 7, 8], 'minimum': 0.007788996083566202, 'action': 'accept'}]",True,False,4.440892098500626e-16,0.00021787055283743455,0.0031681130305952947,5,0,0.615650610860182,True,2.0383000842727483e-17,0.00021787055283743439,4.218847493575595e-15,1.6263032587282567e-19,False,5437,2.702531531895147e-10,True
11,B,gaussian_blur,5,5,"[{'active': [0, 2, 4, 5, 8, 9], 'minimum': -0.47882383866736333, 'action': 'remove', 'coordinate': 4}, {'active': [0, 2, 5, 8, 9], 'minimum': -0.04670479952886886, 'action': 'remove', 'coordinate': 5}, {'active': [0, 2, 8, 9], 'minimum': 0.04428811562358434, 'action': 'add', 'coordinate': 1}, {'active': [0, 1, 2, 8, 9], 'minimum': -0.004279696240871544, 'action': 'remove', 'coordinate': 9}, {'active': [0, 1, 2, 8], 'minimum': 0.033645387093431095, 'action': 'add', 'coordinate': 7}, {'active': [0, 1, 2, 7, 8], 'minimum': 0.01104968144045948, 'action': 'accept'}]",True,False,1.5543122344752192e-15,0.00042772140756908443,0.003459299721145183,5,0,0.6724429953801493,True,1.691355389077387e-17,0.00042772140756908346,1.7277845820728999e-15,9.75781955236954e-19,False,4935,2.6206858905197805e-10,True
12,A,clean,0,0,"[{'active': [7], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.009864515273023969,0.009864515273023969,1,0,0.0,False,0.0,0.009864515273023969,0.0,0.0,False,1,0.0,True
12,A,brightness_dark,2,2,"[{'active': [7], 'minimum': 1.0, 'action': 'add', 'coordinate': 0}, {'active': [0, 7], 'minimum': 0.0060464194185958775, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 7], 'minimum': 0.004495143835038573, 'action': 'accept'}]",True,False,8.881784197001252e-16,0.00519678534080397,0.005205834640225508,3,0,0.06389095573111192,True,1.0191500421363742e-17,0.005196785340803969,1.0234868508263162e-15,8.673617379884035e-19,False,3016,1.5732759539588415e-10,True
12,A,contrast_low,2,2,"[{'active': [7], 'minimum': 1.0, 'action': 'add', 'coordinate': 0}, {'active': [0, 7], 'minimum': 0.06930982858779394, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 7], 'minimum': 0.04797405899558943, 'action': 'accept'}]",True,False,2.4424906541753444e-15,0.004708063716609386,0.005821151726818782,3,0,0.9162771551467752,True,3.9898639947466563e-17,0.0047080637166093614,2.55351295663786e-15,2.42861286636753e-17,False,6245,2.951571209663939e-10,True
