client,bank,context,true_score,scramble_p05,scramble_median,scramble_p95,true_beats_scramble_median
7,B,gaussian_noise,0.4267080956119288,0.3327769482003313,0.37916861487247233,0.40975132610752485,False
7,B,gaussian_blur,0.5892735735846619,0.3817808248822247,0.49069827392053006,0.5210478098679018,False
8,A,clean,0.348201982894103,0.33759487502783847,0.4042769096304005,0.45562601783978984,True
8,A,brightness_dark,0.37193679823998493,0.3787423588146025,0.43156163239231526,0.4776984036149265,True
8,A,contrast_low,0.46822219124295017,0.4330499290379186,0.5185070680501991,0.6880842956628229,True
8,A,gaussian_noise,0.3422062937808307,0.3279635895249052,0.36302992905761394,0.43144824871621357,True
8,A,gaussian_blur,0.36780957270193027,0.3530228463576828,0.4485734020682595,0.5241316703873797,True
8,B,clean,0.348201982894103,0.33759487502783847,0.4042769096304005,0.45562601783978984,True
8,B,brightness_dark,0.37193679823998493,0.3787423588146025,0.43156163239231526,0.4776984036149265,True
8,B,contrast_low,0.46822219124295017,0.4330499290379186,0.5185070680501991,0.6880842956628229,True
8,B,gaussian_noise,0.3422062937808307,0.3279635895249052,0.36302992905761394,0.43144824871621357,True
8,B,gaussian_blur,0.36780957270193027,0.3530228463576828,0.4485734020682595,0.5241316703873797,True
9,A,clean,0.33405490084117306,0.33949694937790537,0.38555469059134323,0.41906077554793075,True
9,A,brightness_dark,0.3386292477597572,0.3602919346787563,0.39146585114475096,0.43003593360417247,True
9,A,contrast_low,0.7780128306187757,0.4101239542328714,0.5152279041953317,0.6090931825274678,False
9,A,gaussian_noise,0.30852154000594845,0.30948700903389637,0.3520632434387273,0.4023949443539524,True
9,A,gaussian_blur,0.3789520950204199,0.3468103533158876,0.42221447593511763,0.462299616375509,True
9,B,clean,0.33405490084117306,0.33949694937790537,0.38555469059134323,0.41906077554793075,True
9,B,brightness_dark,0.3386292477597572,0.3602919346787563,0.39146585114475096,0.43003593360417247,True
9,B,contrast_low,0.7780128306187757,0.4101239542328714,0.5152279041953317,0.6090931825274678,False
9,B,gaussian_noise,0.30852154000594845,0.30948700903389637,0.3520632434387273,0.4023949443539524,True
9,B,gaussian_blur,0.3789520950204199,0.3468103533158876,0.42221447593511763,0.462299616375509,True
10,A,clean,0.4897020345721507,0.4005639320924315,0.47907605422113075,0.5645183383502126,False
10,A,brightness_dark,0.511418234078877,0.4234388201850682,0.49295910565438106,0.594429703995947,False
10,A,contrast_low,0.7148954150001209,0.47202176515202376,0.6128378597587417,0.7734686499082479,False
10,A,gaussian_noise,0.46111088730068117,0.3529555853087093,0.3769765467600947,0.43297254682557296,False
10,A,gaussian_blur,0.47228764676097873,0.3745385498446082,0.48347810385993195,0.5592281808616328,True
10,B,clean,0.4897020345721507,0.4005639320924315,0.47907605422113075,0.5645183383502126,False
10,B,brightness_dark,0.511418234078877,0.4234388201850682,0.49295910565438106,0.594429703995947,False
10,B,contrast_low,0.7148954150001209,0.47202176515202376,0.6128378597587417,0.7734686499082479,False
10,B,gaussian_noise,0.46111088730068117,0.3529555853087093,0.3769765467600947,0.43297254682557296,False
10,B,gaussian_blur,0.47228764676097873,0.3745385498446082,0.48347810385993195,0.5592281808616328,True
11,A,clean,0.3793773107992898,0.3672867219738951,0.429303937259525,0.4688563253805105,True
11,A,brightness_dark,0.5108681715817094,0.3709039817701693,0.4282928497429225,0.5299919094344898,False
11,A,contrast_low,0.37904753483933995,0.3840573654682874,0.4294600651433723,0.48735375616314436,True
