client,target,n_query,none_accuracy,correct_accuracy,wrong_clean_accuracy,wrong_alt_accuracy,shuffled_accuracy,noise_image_accuracy,delta_wrong_clean,delta_wrong_alt
47,gaussian_noise,32,62.5,75.0,68.75,62.5,75.0,75.0,6.25,12.5
47,gaussian_blur,32,53.125,71.875,68.75,62.5,65.625,65.625,3.125,9.375
48,brightness_dark,161,0.0,18.01242232322693,8.074533939361572,24.223603308200836,34.78260934352875,46.58385217189789,9.937888383865356,-6.2111809849739075
48,contrast_low,161,0.0,29.81366515159607,51.552796363830566,42.236024141311646,49.68944191932678,58.38509202003479,-21.739131212234497,-12.422358989715576
48,gaussian_noise,161,1.2422360479831696,14.28571492433548,8.695652335882187,6.211180239915848,19.875776767730713,24.84472095966339,5.590062588453293,8.074534684419632
48,gaussian_blur,161,1.2422360479831696,28.57142984867096,34.78260934352875,21.118012070655823,36.02484464645386,47.20497131347656,-6.211179494857788,7.453417778015137
49,brightness_dark,202,5.940593779087067,91.58415794372559,83.16831588745117,81.18811845779419,92.07920432090759,80.6930661201477,8.415842056274414,10.396039485931396
49,contrast_low,202,1.4851484447717667,85.64356565475464,73.26732277870178,74.25742745399475,84.15841460227966,69.8019802570343,12.376242876052856,11.386138200759888
49,gaussian_noise,202,22.772276401519775,79.2079210281372,76.73267126083374,59.90098714828491,81.6831648349762,78.71286869049072,2.475249767303467,19.306933879852295
49,gaussian_blur,202,15.346534550189972,78.71286869049072,75.74257254600525,79.70296740531921,79.2079210281372,71.78217768669128,2.9702961444854736,-0.9900987148284912
50,brightness_dark,121,60.330575704574585,66.11570119857788,66.94214344024658,66.94214344024658,66.11570119857788,66.94214344024658,-0.8264422416687012,-0.8264422416687012
50,contrast_low,121,40.495866537094116,62.809914350509644,66.11570119857788,66.11570119857788,64.46280479431152,66.11570119857788,-3.3057868480682373,-3.3057868480682373
50,gaussian_noise,121,30.578511953353882,66.11570119857788,61.983466148376465,49.58677589893341,66.11570119857788,66.11570119857788,4.132235050201416,16.52892529964447
50,gaussian_blur,121,46.28098905086517,66.94214344024658,66.94214344024658,65.2892529964447,66.94214344024658,67.76859164237976,0.0,1.6528904438018799
51,brightness_dark,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,contrast_low,12,0.0,0.0,16.66666716337204,0.0,0.0,16.66666716337204,-16.66666716337204,0.0
51,gaussian_noise,12,0.0,8.33333358168602,0.0,0.0,8.33333358168602,8.33333358168602,8.33333358168602,8.33333358168602
51,gaussian_blur,12,0.0,0.0,8.33333358168602,0.0,0.0,16.66666716337204,-8.33333358168602,0.0
52,brightness_dark,24,54.16666865348816,83.33333730697632,83.33333730697632,83.33333730697632,83.33333730697632,83.33333730697632,0.0,0.0
52,contrast_low,24,41.66666865348816,83.33333730697632,83.33333730697632,79.16666865348816,83.33333730697632,79.16666865348816,0.0,4.166668653488159
52,gaussian_noise,24,29.16666865348816,83.33333730697632,79.16666865348816,58.33333730697632,83.33333730697632,79.16666865348816,4.166668653488159,25.0
52,gaussian_blur,24,50.0,83.33333730697632,83.33333730697632,83.33333730697632,83.33333730697632,83.33333730697632,0.0,0.0
53,brightness_dark,121,2.4793386459350586,56.19834661483765,28.925618529319763,21.487602591514587,57.851237058639526,33.88429582118988,27.272728085517883,34.71074402332306
53,contrast_low,121,0.0,47.10743725299835,21.487602591514587,32.23140239715576,48.76032769680023,33.88429582118988,25.619834661483765,14.87603485584259
53,gaussian_noise,121,27.272725105285645,55.37189841270447,55.37189841270447,45.45454382896423,57.02478885650635,62.809914350509644,0.0,9.917354583740234
53,gaussian_blur,121,18.18181723356247,65.2892529964447,61.983466148376465,55.37189841270447,65.2892529964447,66.11570119857788,3.3057868480682373,9.917354583740234
54,brightness_dark,237,19.409281015396118,38.818562030792236,22.36286848783493,24.894513189792633,38.396623730659485,26.160335540771484,16.455693542957306,13.924048840999603
54,contrast_low,237,19.409281015396118,34.59915518760681,20.2531635761261,22.36286848783493,35.0210964679718,19.83122229576111,14.345991611480713,12.236286699771881
54,gaussian_noise,237,23.62869083881378,48.945146799087524,43.45991313457489,39.66244459152222,49.367085099220276,50.63290596008301,5.485233664512634,9.282702207565308
54,gaussian_blur,237,29.113921523094177,49.789026379585266,48.945146799087524,51.89872980117798,49.789026379585266,48.523205518722534,0.8438795804977417,-2.1097034215927124
55,brightness_dark,210,16.190476715564728,95.71428894996643,95.23810148239136,94.28572058677673,95.71428894996643,95.23810148239136,0.47618746757507324,1.4285683631896973
55,contrast_low,210,50.47619342803955,95.71428894996643,91.42857789993286,95.23810148239136,95.71428894996643,93.33333969116211,4.285711050033569,0.47618746757507324
55,gaussian_noise,210,61.90476417541504,93.80952715873718,92.85714626312256,93.80952715873718,93.80952715873718,93.80952715873718,0.952380895614624,0.0
55,gaussian_blur,210,69.52381134033203,93.33333969116211,92.85714626312256,93.33333969116211,93.80952715873718,92.85714626312256,0.4761934280395508,0.0
56,brightness_dark,118,18.644067645072937,17.796610295772552,13.55932205915451,18.644067645072937,14.406779408454895,20.338982343673706,4.237288236618042,-0.8474573493003845
56,contrast_low,118,13.55932205915451,9.322033822536469,13.55932205915451,10.169491171836853,10.169491171836853,14.406779408454895,-4.237288236618042,-0.8474573493003845
56,gaussian_noise,118,14.406779408454895,13.55932205915451,13.55932205915451,9.322033822536469,13.55932205915451,10.169491171836853,0.0,4.237288236618042
56,gaussian_blur,118,18.644067645072937,18.644067645072937,19.49152499437332,11.864406615495682,17.796610295772552,18.644067645072937,-0.8474573493003845,6.779661029577255
57,brightness_dark,117,15.384615957736969,54.700857400894165,44.4444477558136,40.17094075679779,56.41025900840759,35.04273593425751,10.256409645080566,14.529916644096375
57,contrast_low,117,16.239316761493683,56.41025900840759,39.31623995304108,47.863250970840454,52.99145579338074,32.478633522987366,17.094019055366516,8.547008037567139
57,gaussian_noise,117,40.17094075679779,54.700857400894165,52.13675498962402,38.46153914928436,54.700857400894165,47.863250970840454,2.5641024112701416,16.239318251609802
57,gaussian_blur,117,34.18803513050079,53.84615659713745,52.13675498962402,50.427353382110596,55.55555820465088,35.89743673801422,1.7094016075134277,3.4188032150268555
58,brightness_dark,28,0.0,3.57142873108387,3.57142873108387,3.57142873108387,3.57142873108387,10.71428656578064,0.0,0.0
58,contrast_low,28,0.0,3.57142873108387,17.85714328289032,10.71428656578064,3.57142873108387,7.14285746216774,-14.28571455180645,-7.14285783469677
58,gaussian_noise,28,3.57142873108387,3.57142873108387,3.57142873108387,3.57142873108387,3.57142873108387,3.57142873108387,0.0,0.0
58,gaussian_blur,28,3.57142873108387,3.57142873108387,14.28571492433548,3.57142873108387,3.57142873108387,17.85714328289032,-10.71428619325161,0.0
59,brightness_dark,94,12.765957415103912,38.29787075519562,24.468083679676056,12.765957415103912,41.489359736442566,37.23404109477997,13.829787075519562,25.531913340091705
59,contrast_low,94,22.340424358844757,46.80850803852081,30.851063132286072,41.489359736442566,48.93616735935211,42.553189396858215,15.957444906234741,5.319148302078247
59,gaussian_noise,94,45.744678378105164,51.06382966041565,51.06382966041565,52.1276593208313,51.06382966041565,46.80850803852081,0.0,-1.0638296604156494
59,gaussian_blur,94,37.23404109477997,54.2553186416626,51.06382966041565,56.3829779624939,57.446807622909546,51.06382966041565,3.1914889812469482,-2.127659320831299
60,brightness_dark,475,0.21052630618214607,63.999998569488525,63.78946900367737,72.42105007171631,63.999998569488525,89.89472985267639,0.21052956581115723,-8.421051502227783
60,contrast_low,475,8.210525661706924,62.526315450668335,81.47367835044861,75.57894587516785,62.526315450668335,94.10526156425476,-18.947362899780273,-13.052630424499512
60,gaussian_noise,475,11.999999731779099,52.631574869155884,46.73683941364288,41.0526305437088,52.631574869155884,59.15789008140564,5.8947354555130005,11.578944325447083
60,gaussian_blur,475,14.947368204593658,54.73684072494507,60.42104959487915,47.36841917037964,54.73684072494507,70.73683738708496,-5.684208869934082,7.36842155456543
61,brightness_dark,15,0.0,33.33333432674408,0.0,0.0,33.33333432674408,0.0,33.33333432674408,33.33333432674408
61,contrast_low,15,0.0,20.000001788139343,20.000001788139343,13.333334028720856,20.000001788139343,20.000001788139343,0.0,6.6666677594184875
61,gaussian_noise,15,0.0,40.00000357627869,33.33333432674408,26.66666805744171,33.33333432674408,26.66666805744171,6.666669249534607,13.333335518836975
61,gaussian_blur,15,6.666667014360428,40.00000357627869,33.33333432674408,33.33333432674408,46.666669845581055,40.00000357627869,6.666669249534607,6.666669249534607
62,brightness_dark,75,6.666667014360428,17.33333319425583,15.999999642372131,15.999999642372131,13.333334028720856,7.999999821186066,1.3333335518836975,1.3333335518836975
62,contrast_low,75,15.999999642372131,17.33333319425583,24.000000953674316,18.666666746139526,12.000000476837158,25.333333015441895,-6.6666677594184875,-1.3333335518836975
62,gaussian_noise,75,15.999999642372131,20.000000298023224,14.666667580604553,10.66666692495346,17.33333319425583,12.000000476837158,5.333332717418671,9.333333373069763
62,gaussian_blur,75,17.33333319425583,21.33333384990692,25.333333015441895,13.333334028720856,18.666666746139526,24.000000953674316,-3.999999165534973,7.999999821186066
63,brightness_dark,215,25.11627972126007,58.60465168952942,56.74418807029724,50.69767236709595,58.139532804489136,48.83720874786377,1.8604636192321777,7.906979322433472
63,contrast_low,215,29.30232584476471,53.9534866809845,50.69767236709595,52.09302306175232,53.9534866809845,46.97674512863159,3.25581431388855,1.8604636192321777
63,gaussian_noise,215,34.88371968269348,55.81395626068115,57.20930099487305,47.90697693824768,57.20930099487305,50.23255944252014,-1.3953447341918945,7.906979322433472
63,gaussian_blur,215,36.7441862821579,55.81395626068115,54.883718490600586,54.883718490600586,55.34883737564087,53.02325487136841,0.9302377700805664,0.9302377700805664
64,brightness_dark,127,4.724409431219101,57.48031735420227,55.90550899505615,56.69291019439697,57.48031735420227,55.90550899505615,1.5748083591461182,0.7874071598052979
64,contrast_low,127,10.236220061779022,53.54330539703369,48.03149700164795,49.60629940032959,52.75590419769287,44.88188922405243,5.511808395385742,3.9370059967041016
64,gaussian_noise,127,20.472440123558044,59.05511975288391,54.33070659637451,42.51968562602997,58.26771855354309,51.18110179901123,4.724413156509399,16.535434126853943
64,gaussian_blur,127,22.834645211696625,59.05511975288391,58.26771855354309,60.62992215156555,59.84252095222473,52.75590419769287,0.7874011993408203,-1.5748023986816406
65,brightness_dark,152,0.0,14.473684132099152,7.236842066049576,11.84210553765297,14.473684132099152,40.13157784938812,7.236842066049576,2.6315785944461823
65,contrast_low,152,0.0,70.3947365283966,67.76315569877625,65.78947305679321,70.3947365283966,93.42105388641357,2.6315808296203613,4.6052634716033936
65,gaussian_noise,152,17.763158679008484,63.15789222717285,55.921053886413574,58.552634716033936,63.15789222717285,76.97368264198303,7.236838340759277,4.605257511138916
65,gaussian_blur,152,19.078947603702545,62.5,63.81579041481018,63.81579041481018,62.5,82.23684430122375,-1.3157904148101807,-1.3157904148101807
66,brightness_dark,194,1.0309278033673763,0.5154639016836882,2.0618556067347527,2.0618556067347527,0.0,2.0618556067347527,-1.5463917050510645,-1.5463917050510645
66,contrast_low,194,2.0618556067347527,2.5773195549845695,13.917525112628937,7.216494530439377,1.0309278033673763,18.041236698627472,-11.340205557644367,-4.639174975454807
66,gaussian_noise,194,2.5773195549845695,4.639175161719322,3.0927833169698715,0.0,5.154639109969139,5.154639109969139,1.5463918447494507,4.639175161719322
66,gaussian_blur,194,2.5773195549845695,5.670103058218956,15.463916957378387,1.5463916584849358,4.639175161719322,29.381442070007324,-9.793813899159431,4.12371139973402
67,brightness_dark,82,7.31707289814949,15.853658318519592,8.536584675312042,6.097560748457909,20.73170691728592,3.658536449074745,7.31707364320755,9.756097570061684
67,contrast_low,82,7.31707289814949,31.707316637039185,20.73170691728592,29.26829159259796,40.24389982223511,10.975609719753265,10.975609719753265,2.439025044441223
67,gaussian_noise,82,20.73170691728592,37.80487775802612,37.80487775802612,43.90243887901306,40.24389982223511,34.14633870124817,0.0,-6.0975611209869385
67,gaussian_blur,82,19.512194395065308,46.341460943222046,47.56097495555878,47.56097495555878,48.78048598766327,25.609755516052246,-1.219514012336731,-1.219514012336731
68,brightness_dark,229,5.676855891942978,29.694324731826782,22.70742356777191,18.340611457824707,29.694324731826782,16.157205402851105,6.986901164054871,11.353713274002075
68,contrast_low,229,1.7467249184846878,29.694324731826782,20.087336003780365,27.074235677719116,29.694324731826782,17.030568420886993,9.606988728046417,2.620089054107666
68,gaussian_noise,229,27.074235677719116,32.751092314720154,32.751092314720154,29.694324731826782,33.1877738237381,33.62445533275604,0.0,3.0567675828933716
68,gaussian_blur,229,17.030568420886993,34.06113684177399,33.1877738237381,30.131006240844727,34.06113684177399,34.93449687957764,0.8733630180358887,3.9301306009292603
69,brightness_dark,142,11.267605423927307,47.183096408843994,13.380281627178192,11.971830576658249,47.183096408843994,16.90140813589096,33.8028147816658,35.211265832185745
69,contrast_low,142,6.338027864694595,44.36619579792023,19.718310236930847,23.239436745643616,41.54929518699646,21.830984950065613,24.64788556098938,21.12675905227661
69,gaussian_noise,142,14.788731932640076,50.70422291755676,46.47887349128723,41.54929518699646,50.0,57.04225301742554,4.225349426269531,9.154927730560303
69,gaussian_blur,142,15.492957830429077,56.3380241394043,51.408451795578,59.1549277305603,54.92957830429077,56.3380241394043,4.929572343826294,-2.816903591156006
70,brightness_dark,77,11.688311398029327,76.6233742237091,72.72727489471436,67.53246784210205,76.6233742237091,75.32467246055603,3.896099328994751,9.090906381607056
70,contrast_low,77,38.96103799343109,76.6233742237091,74.02597665786743,76.6233742237091,76.6233742237091,77.92207598686218,2.597397565841675,0.0
70,gaussian_noise,77,53.24675440788269,77.92207598686218,76.6233742237091,80.51947951316833,77.92207598686218,80.51947951316833,1.2987017631530762,-2.5974035263061523
70,gaussian_blur,77,61.03895902633667,79.22077775001526,77.92207598686218,80.51947951316833,80.51947951316833,79.22077775001526,1.2987017631530762,-1.2987017631530762
71,brightness_dark,36,0.0,27.77777910232544,8.33333358168602,19.44444477558136,30.55555522441864,72.22222089767456,19.44444552063942,8.33333432674408
71,contrast_low,36,2.777777798473835,52.77777910232544,75.0,63.88888955116272,66.66666865348816,80.55555820465088,-22.22222089767456,-11.11111044883728
71,gaussian_noise,36,8.33333358168602,33.33333432674408,25.0,36.11111044883728,38.88888955116272,50.0,8.33333432674408,-2.7777761220932007
71,gaussian_blur,36,11.11111119389534,33.33333432674408,58.33333134651184,33.33333432674408,55.55555820465088,75.0,-24.99999701976776,0.0
72,brightness_dark,161,7.453416287899017,52.795034646987915,35.40372848510742,27.950310707092285,53.41615080833435,21.118012070655823,17.391306161880493,24.84472393989563
72,contrast_low,161,23.60248565673828,54.6583890914917,40.993788838386536,45.962733030319214,54.6583890914917,32.91925489902496,13.664600253105164,8.695656061172485
72,gaussian_noise,161,37.267082929611206,51.552796363830566,50.93168020248413,50.31055808067322,52.173912525177,52.795034646987915,0.6211161613464355,1.2422382831573486
72,gaussian_blur,161,42.85714328289032,52.795034646987915,53.41615080833435,51.552796363830566,54.037266969680786,49.68944191932678,-0.6211161613464355,1.2422382831573486
73,brightness_dark,228,11.84210553765297,26.31579041481018,18.85964870452881,18.85964870452881,27.192983031272888,24.561403691768646,7.456141710281372,7.456141710281372
73,contrast_low,228,15.789473056793213,32.45614171028137,28.070175647735596,28.070175647735596,34.21052694320679,37.71929740905762,4.385966062545776,4.385966062545776
73,gaussian_noise,228,26.754385232925415,49.561405181884766,46.0526317358017,42.9824560880661,50.0,51.31579041481018,3.508773446083069,6.5789490938186646
73,gaussian_blur,228,26.754385232925415,49.561405181884766,48.245614767074585,50.0,51.754385232925415,48.68420958518982,1.3157904148101807,-0.4385948181152344
74,brightness_dark,164,53.04877758026123,91.4634108543396,91.4634108543396,91.4634108543396,91.4634108543396,92.07316637039185,0.0,0.0
74,contrast_low,164,68.90243887901306,89.02438879013062,89.02438879013062,89.02438879013062,88.41463327407837,89.02438879013062,0.0,0.0
74,gaussian_noise,164,73.17072749137878,92.07316637039185,92.68292188644409,83.53658318519592,92.68292188644409,92.68292188644409,-0.6097555160522461,8.536583185195923
74,gaussian_blur,164,68.29267740249634,92.68292188644409,91.4634108543396,91.4634108543396,92.68292188644409,91.4634108543396,1.2195110321044922,1.2195110321044922
75,brightness_dark,200,11.999999731779099,57.499998807907104,65.49999713897705,53.999996185302734,56.49999976158142,46.50000035762787,-7.999998331069946,3.50000262260437
75,contrast_low,200,3.999999910593033,50.49999952316284,37.99999952316284,51.99999809265137,47.49999940395355,44.49999928474426,12.5,-1.4999985694885254
75,gaussian_noise,200,45.99999785423279,56.99999928474426,55.000001192092896,45.99999785423279,57.499998807907104,46.50000035762787,1.9999980926513672,11.000001430511475
75,gaussian_blur,200,28.999999165534973,57.499998807907104,61.000001430511475,51.499998569488525,55.000001192092896,47.49999940395355,-3.50000262260437,6.000000238418579
76,brightness_dark,167,33.53293538093567,61.67665123939514,56.886231899261475,56.886231899261475,61.077845096588135,54.4910192489624,4.790419340133667,4.790419340133667
76,contrast_low,167,44.31138038635254,57.485032081604004,56.28742575645447,59.28143858909607,59.28143858909607,54.4910192489624,1.1976063251495361,-1.7964065074920654
76,gaussian_noise,167,54.4910192489624,66.46707057952881,61.077845096588135,49.700599908828735,68.26347708702087,64.07185792922974,5.389225482940674,16.766470670700073
76,gaussian_blur,167,50.29940605163574,67.66467094421387,69.46108341217041,57.485032081604004,68.26347708702087,59.28143858909607,-1.796412467956543,10.179638862609863
77,brightness_dark,172,43.60465109348297,50.581395626068115,51.744186878204346,52.32558250427246,52.32558250427246,55.23256063461304,-1.1627912521362305,-1.7441868782043457
77,contrast_low,172,36.62790656089783,64.5348846912384,59.302324056625366,62.79069781303406,65.11628031730652,67.44186282157898,5.232560634613037,1.7441868782043457
77,gaussian_noise,172,26.744186878204346,57.55813717842102,55.23256063461304,45.34883797168732,57.55813717842102,59.88371968269348,2.3255765438079834,12.209299206733704
77,gaussian_blur,172,36.04651093482971,61.04651093482971,60.4651153087616,59.88371968269348,61.62790656089783,68.0232584476471,0.5813956260681152,1.1627912521362305
78,brightness_dark,98,0.0,9.183673560619354,1.0204081423580647,1.0204081423580647,9.183673560619354,1.0204081423580647,8.16326541826129,8.16326541826129
78,contrast_low,98,2.0408162847161293,36.73469424247742,21.42857164144516,25.51020383834839,36.73469424247742,27.551019191741943,15.306122601032257,11.224490404129028
78,gaussian_noise,98,12.244898080825806,36.73469424247742,35.7142835855484,38.77550959587097,37.755101919174194,39.79591727256775,1.0204106569290161,-2.0408153533935547
78,gaussian_blur,98,10.204081237316132,35.7142835855484,33.673468232154846,38.77550959587097,35.7142835855484,35.7142835855484,2.0408153533935547,-3.061226010322571
79,brightness_dark,18,72.22222089767456,77.77777910232544,77.77777910232544,77.77777910232544,77.77777910232544,77.77777910232544,0.0,0.0
79,contrast_low,18,50.0,77.77777910232544,77.77777910232544,77.77777910232544,77.77777910232544,77.77777910232544,0.0,0.0
79,gaussian_noise,18,27.77777910232544,77.77777910232544,77.77777910232544,77.77777910232544,77.77777910232544,83.33333134651184,0.0,0.0
79,gaussian_blur,18,55.55555820465088,77.77777910232544,77.77777910232544,83.33333134651184,77.77777910232544,77.77777910232544,0.0,-5.555552244186401
80,brightness_dark,80,40.00000059604645,81.25,81.25,81.25,81.25,81.25,0.0,0.0
80,contrast_low,80,73.7500011920929,81.25,81.25,81.25,81.25,81.25,0.0,0.0
80,gaussian_noise,80,69.9999988079071,83.75000357627869,83.75000357627869,72.50000238418579,83.75000357627869,81.25,0.0,11.250001192092896
80,gaussian_blur,80,68.75,85.00000238418579,83.75000357627869,83.75000357627869,83.75000357627869,82.4999988079071,1.2499988079071045,1.2499988079071045
81,brightness_dark,17,0.0,35.29411852359772,11.764705926179886,11.764705926179886,35.29411852359772,11.764705926179886,23.52941259741783,23.52941259741783
81,contrast_low,17,0.0,41.17647111415863,23.52941185235977,29.411765933036804,41.17647111415863,29.411765933036804,17.64705926179886,11.764705181121826
81,gaussian_noise,17,5.882352963089943,35.29411852359772,35.29411852359772,17.64705926179886,35.29411852359772,35.29411852359772,0.0,17.64705926179886
81,gaussian_blur,17,5.882352963089943,41.17647111415863,35.29411852359772,41.17647111415863,41.17647111415863,35.29411852359772,5.882352590560913,0.0
82,brightness_dark,163,0.0,38.036808371543884,15.337422490119934,17.79141128063202,39.26380276679993,20.245398581027985,22.69938588142395,20.245397090911865
82,contrast_low,163,0.0,46.62576615810394,21.472391486167908,25.766870379447937,46.62576615810394,20.858895778656006,25.153374671936035,20.858895778656006
82,gaussian_noise,163,10.429447889328003,49.69325065612793,46.62576615810394,40.49079716205597,50.30674934387207,52.76073217391968,3.067484498023987,9.20245349407196
82,gaussian_blur,163,11.042944341897964,52.76073217391968,49.69325065612793,54.6012282371521,52.76073217391968,52.147239446640015,3.067481517791748,-1.8404960632324219
83,brightness_dark,509,9.233792126178741,78.38900089263916,42.63261556625366,35.36345958709717,78.97838950157166,63.06483745574951,35.7563853263855,43.02554130554199
83,contrast_low,509,37.721022963523865,76.42436623573303,56.58153295516968,69.9410617351532,77.79961228370667,64.44008350372314,19.842833280563354,6.483304500579834
83,gaussian_noise,509,52.65226364135742,72.88801670074463,71.70923352241516,73.0844795703888,73.0844795703888,74.85265731811523,1.1787831783294678,-0.19646286964416504
83,gaussian_blur,509,58.74263644218445,73.4774112701416,69.15521025657654,73.4774112701416,74.65618848800659,71.70923352241516,4.3222010135650635,0.0
84,brightness_dark,254,56.29920959472656,77.16535329818726,69.29134130477905,54.72440719604492,77.16535329818726,62.20472455024719,7.874011993408203,22.440946102142334
84,contrast_low,254,66.5354311466217,73.22834730148315,71.65354490280151,72.44094610214233,74.40944910049438,60.23622155189514,1.5748023986816406,0.7874011993408203
84,gaussian_noise,254,61.81102395057678,74.40944910049438,73.62204790115356,73.62204790115356,73.62204790115356,73.62204790115356,0.7874011993408203,0.7874011993408203
84,gaussian_blur,254,68.11023354530334,73.62204790115356,73.62204790115356,74.40944910049438,74.8031497001648,71.2598443031311,0.0,-0.7874011993408203
85,brightness_dark,222,36.036038398742676,62.61261701583862,62.61261701583862,60.81081032752991,63.51351737976074,63.51351737976074,0.0,1.8018066883087158
85,contrast_low,222,52.70270109176636,70.27027010917664,68.91891956329346,68.91891956329346,70.27027010917664,69.81981992721558,1.3513505458831787,1.3513505458831787
85,gaussian_noise,222,56.75675868988037,75.67567825317383,73.87387752532959,73.87387752532959,76.12612843513489,76.12612843513489,1.8018007278442383,1.8018007278442383
85,gaussian_blur,222,58.10810923576355,72.97297716140747,74.77477788925171,72.97297716140747,74.32432770729065,76.12612843513489,-1.8018007278442383,0.0
86,brightness_dark,40,10.000000149011612,10.000000149011612,10.000000149011612,7.500000298023224,10.000000149011612,5.000000074505806,0.0,2.499999850988388
86,contrast_low,40,10.000000149011612,15.000000596046448,15.000000596046448,15.000000596046448,15.000000596046448,17.499999701976776,0.0,0.0
86,gaussian_noise,40,12.5,17.499999701976776,15.000000596046448,22.50000089406967,17.499999701976776,22.50000089406967,2.4999991059303284,-5.0000011920928955
86,gaussian_blur,40,10.000000149011612,15.000000596046448,17.499999701976776,25.0,15.000000596046448,15.000000596046448,-2.4999991059303284,-9.999999403953552
87,brightness_dark,150,7.333333790302277,75.3333330154419,74.6666669845581,75.3333330154419,75.3333330154419,74.6666669845581,0.6666660308837891,0.0
87,contrast_low,150,7.333333790302277,76.66667103767395,76.66667103767395,75.3333330154419,76.66667103767395,76.66667103767395,0.0,1.3333380222320557
87,gaussian_noise,150,20.666667819023132,74.00000095367432,66.66666865348816,50.66666603088379,72.00000286102295,72.00000286102295,7.333332300186157,23.333334922790527
87,gaussian_blur,150,24.666666984558105,72.66666889190674,73.33333492279053,73.33333492279053,72.66666889190674,70.66667079925537,-0.6666660308837891,-0.6666660308837891
88,brightness_dark,77,24.67532455921173,48.051947355270386,48.051947355270386,45.45454680919647,48.051947355270386,48.051947355270386,0.0,2.5974005460739136
88,contrast_low,77,36.36363744735718,48.051947355270386,46.75324559211731,46.75324559211731,48.051947355270386,46.75324559211731,1.2987017631530762,1.2987017631530762
88,gaussian_noise,77,42.85714328289032,48.051947355270386,50.64935088157654,42.85714328289032,50.64935088157654,50.64935088157654,-2.5974035263061523,5.194804072380066
88,gaussian_blur,77,40.25973975658417,50.64935088157654,50.64935088157654,53.24675440788269,50.64935088157654,50.64935088157654,0.0,-2.5974035263061523
89,brightness_dark,155,2.5806451216340065,9.677419066429138,0.0,1.9354838877916336,14.193548262119293,12.25806400179863,9.677419066429138,7.741935178637505
89,contrast_low,155,7.741935551166534,25.806450843811035,29.677417874336243,27.09677517414093,33.54838788509369,49.03225600719452,-3.8709670305252075,-1.290324330329895
89,gaussian_noise,155,13.548387587070465,21.935483813285828,18.0645152926445,18.0645152926445,24.51612800359726,27.09677517414093,3.870968520641327,3.870968520641327
89,gaussian_blur,155,12.903225421905518,28.387096524238586,27.09677517414093,27.74193584918976,29.677417874336243,41.93548262119293,1.2903213500976562,0.6451606750488281
90,brightness_dark,155,16.774193942546844,36.129030585289,38.064515590667725,39.35483694076538,36.129030585289,38.064515590667725,-1.9354850053787231,-3.2258063554763794
90,contrast_low,155,10.322580486536026,36.129030585289,34.838709235191345,36.77419424057007,35.48386991024017,36.129030585289,1.2903213500976562,-0.6451636552810669
90,gaussian_noise,155,18.0645152926445,36.77419424057007,35.48386991024017,29.032257199287415,36.77419424057007,36.129030585289,1.290324330329895,7.741937041282654
90,gaussian_blur,155,25.161290168762207,35.48386991024017,38.70967626571655,35.48386991024017,35.48386991024017,40.00000059604645,-3.2258063554763794,0.0
91,brightness_dark,183,0.5464480724185705,4.9180325120687485,8.196721225976944,8.196721225976944,5.464480817317963,8.743169158697128,-3.2786887139081955,-3.2786887139081955
91,contrast_low,183,0.0,2.185792289674282,10.382513701915741,6.557376682758331,2.185792289674282,10.928961634635925,-8.196721412241459,-4.371584393084049
91,gaussian_noise,183,1.092896144837141,4.9180325120687485,3.82513664662838,1.6393441706895828,6.010928750038147,9.289617091417313,1.0928958654403687,3.2786883413791656
91,gaussian_blur,183,2.185792289674282,12.021857500076294,21.311475336551666,2.185792289674282,10.382513701915741,30.60109317302704,-9.289617836475372,9.836065210402012
92,brightness_dark,96,15.625,71.875,70.83333730697632,71.875,71.875,69.79166865348816,1.0416626930236816,0.0
92,contrast_low,96,12.5,75.0,60.41666865348816,70.83333730697632,73.95833730697632,38.54166865348816,14.58333134651184,4.166662693023682
92,gaussian_noise,96,75.0,78.125,76.04166865348816,76.04166865348816,77.08333730697632,77.08333730697632,2.083331346511841,2.083331346511841
92,gaussian_blur,96,45.83333432674408,77.08333730697632,76.04166865348816,75.0,76.04166865348816,64.58333730697632,1.0416686534881592,2.0833373069763184
93,brightness_dark,218,1.3761467300355434,28.440365195274353,20.183485746383667,32.11008906364441,33.48623812198639,57.79816508293152,8.256879448890686,-3.669723868370056
93,contrast_low,218,0.0,55.96330165863037,71.100914478302,64.67889547348022,65.59633016586304,79.81650829315186,-15.13761281967163,-8.715593814849854
93,gaussian_noise,218,3.211009129881859,34.86238420009613,23.394493758678436,19.72476989030838,40.366971492767334,46.330273151397705,11.467890441417694,15.13761430978775
93,gaussian_blur,218,2.293577790260315,44.954127073287964,50.45871138572693,38.07339370250702,51.37614607810974,66.05504155158997,-5.504584312438965,6.880733370780945
94,brightness_dark,293,4.095562919974327,13.651876151561737,6.1433445662260056,8.5324227809906,13.651876151561737,15.017063915729523,7.5085315853357315,5.1194533705711365
94,contrast_low,293,2.7303753420710564,51.87712907791138,59.726959466934204,54.948800802230835,52.21843123435974,73.03754091262817,-7.849830389022827,-3.071671724319458
94,gaussian_noise,293,22.525596618652344,62.457334995269775,58.36177468299866,55.2901029586792,62.79863119125366,66.211599111557,4.095560312271118,7.167232036590576
