client,bank,context,salt,train_half,point,BER256,BER4096,H1_H2_mean_abs_difference,H1_H2_vote_abs_difference,vote_frequencies,p_mode,vote_entropy,point_bootstrap_expected_regret_exact,BER_bootstrap_expected_regret_exact,top_mean_utility_margin_exact,top_mean_utility_margin,BER_replica_optimal_fraction,BER_minus_point_utility_p10,BER_minus_point_utility_median,BER_minus_point_utility_p90,final_mean_utilities_exact,final_expected_regrets_exact
74,B,clean,T013-S1,0,0,0,0,"[0.0, 3.623311876271036e-05, 2.6238634657397835e-05, 2.927799721739973e-06, 6.843988207869738e-06]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]",1.0,-0.0,0,0,3195631861560344308477/102995089692548067753984,0.031027031202163765,1.0,0.0,0.0,0.0,"[""0"", ""-16340188308890081699045/77246317269411050815488"", ""-40528010983359698101399/77246317269411050815488"", ""-3195631861560344308477/102995089692548067753984"", ""-38784716011632384616847/308985269077644203261952""]","[""0"", ""16340188308890081699045/77246317269411050815488"", ""40528010983359698101399/77246317269411050815488"", ""3195631861560344308477/102995089692548067753984"", ""38784716011632384616847/308985269077644203261952""]"
74,B,clean,T013-S1,1,0,0,0,"[0.0, 3.879222778065489e-05, 2.805539049767114e-05, 4.144683387687982e-06, 7.051772225469187e-06]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]",1.0,-0.0,0,0,13294442747434676041397/286067495409069299073024,0.0464730979953663,1.0,0.0,0.0,0.0,"[""0"", ""-68612078773183469641165/286067495409069299073024"", ""-9676315030104461283667/17879218463066831192064"", ""-13294442747434676041397/286067495409069299073024"", ""-37740255231272980756471/286067495409069299073024""]","[""0"", ""68612078773183469641165/286067495409069299073024"", ""9676315030104461283667/17879218463066831192064"", ""13294442747434676041397/286067495409069299073024"", ""37740255231272980756471/286067495409069299073024""]"
74,B,clean,T013-S2,0,0,0,0,"[0.0, 3.769937480160303e-05, 2.6682749309630012e-05, 3.763806610437957e-06, 7.268802934739746e-06]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]",1.0,-0.0,0,0,12553730506209093794207/303045417485909727641600,0.041425244474428614,1.0,0.0,0.0,0.0,"[""0"", ""-1298564102840577234379/6060908349718194552832"", ""-161472767757466731070559/303045417485909727641600"", ""-12553730506209093794207/303045417485909727641600"", ""-20346361619854476935801/151522708742954863820800""]","[""0"", ""1298564102840577234379/6060908349718194552832"", ""161472767757466731070559/303045417485909727641600"", ""12553730506209093794207/303045417485909727641600"", ""20346361619854476935801/151522708742954863820800""]"
74,B,clean,T013-S2,1,0,0,0,"[0.0, 3.7289015594701774e-05, 2.7576193676762702e-05, 3.2727690368563547e-06, 6.605441841510129e-06]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]",1.0,-0.0,0,0,1295201764094381201491/36484489243659824267264,0.03550006567022061,1.0,0.0,0.0,0.0,"[""0"", ""-616727107436265265965/2606034945975701733376"", ""-19428720328101239877665/36484489243659824267264"", ""-1295201764094381201491/36484489243659824267264"", ""-35835131392041080111491/291875913949278594138112""]","[""0"", ""616727107436265265965/2606034945975701733376"", ""19428720328101239877665/36484489243659824267264"", ""1295201764094381201491/36484489243659824267264"", ""35835131392041080111491/291875913949278594138112""]"
74,B,clean,T013-S3,0,0,0,0,"[0.0, 3.794996498756884e-05, 2.5616881899095146e-05, 3.209841095188019e-06, 6.4100566500726686e-06]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]",1.0,-0.0,0,0,478708113663140374861/14993600052223969067008,0.03192749653157079,1.0,0.0,0.0,0.0,"[""0"", ""-11662095006503631751673/59974400208895876268032"", ""-30029364853962267792393/59974400208895876268032"", ""-478708113663140374861/14993600052223969067008"", ""-6441032627521978317545/59974400208895876268032""]","[""0"", ""11662095006503631751673/59974400208895876268032"", ""30029364853962267792393/59974400208895876268032"", ""478708113663140374861/14993600052223969067008"", ""6441032627521978317545/59974400208895876268032""]"
74,B,clean,T013-S3,1,0,0,0,"[0.0, 3.699331441369434e-05, 2.8642111018165717e-05, 3.83307933836997e-06, 7.470046071755129e-06]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]",1.0,-0.0,0,0,2662472283919864879055/59008251988035338502144,0.04512033815981728,1.0,0.0,0.0,0.0,"[""0"", ""-944698576297322805481/3688015749252208656384"", ""-16662427528975957688323/29504125994017669251072"", ""-2662472283919864879055/59008251988035338502144"", ""-4423276766384769768103/29504125994017669251072""]","[""0"", ""944698576297322805481/3688015749252208656384"", ""16662427528975957688323/29504125994017669251072"", ""2662472283919864879055/59008251988035338502144"", ""4423276766384769768103/29504125994017669251072""]"
74,B,brightness_dark,T013-S0,0,1,1,1,"[0.0, 2.400617672558308e-05, 5.16129304638061e-05, 2.8225735385839078e-05, 2.9732200467696482e-05]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,-0.0,0,0,937872038791811470638321/34738908439609827603251200,0.02699774060034758,1.0,0.0,0.0,0.0,"[""0"", ""31324675184417137969535713/173694542198049138016256000"", ""-260674195673124921452885367/1215861795386343966113792000"", ""-27658504056934390434357/202914184810805067776000"", ""62232044370229160318561/405828369621610135552000""]","[""31324675184417137969535713/173694542198049138016256000"", ""0"", ""239973460982022443619817679/607930897693171983056896000"", ""11000070931430595236269061/34738908439609827603251200"", ""937872038791811470638321/34738908439609827603251200""]"
74,B,brightness_dark,T013-S0,1,1,1,1,"[0.0, 1.778956022920536e-05, 5.74155243243868e-05, 2.7046882773268237e-05, 2.616974645611413e-05]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,-0.0,0,0,6682120515056371073756939/280450351158160298348642304,0.02382639382500891,1.0,0.0,0.0,0.0,"[""0"", ""30040866810362028765452557/186966900772106865565761536"", ""-543969815800108715555148349/2243602809265282386789138432"", ""-48881807145935927945639/373435887028176162914304"", ""102208201599165571436543/746871774056352325828608""]","[""30040866810362028765452557/186966900772106865565761536"", ""0"", ""904460217524453060740579033/2243602809265282386789138432"", ""23363296394897407152958207/80128671759474370956754944"", ""6682120515056371073756939/280450351158160298348642304""]"
74,B,brightness_dark,T013-S1,0,1,1,1,"[0.0, 2.3580776334633512e-05, 5.30777269131216e-05, 2.7637133042160855e-05, 2.8603530497113862e-05]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,-0.0,0,0,21686686565173183997632895/698718688474246091643027456,0.031037793782973257,1.0,0.0,0.0,0.0,"[""0"", ""125121357431669673796469873/698718688474246091643027456"", ""-1250884290881215127381581/5545386416462270568595456"", ""-742723299569811965464685/5545386416462270568595456"", ""820910086242035633324103/5545386416462270568595456""]","[""125121357431669673796469873/698718688474246091643027456"", ""0"", ""282732778082702779846549079/698718688474246091643027456"", ""218704493177465981445020183/698718688474246091643027456"", ""21686686565173183997632895/698718688474246091643027456""]"
74,B,brightness_dark,T013-S1,1,1,1,1,"[0.0, 1.8166393251927934e-05, 5.5861637782831884e-05, 2.7660132424206477e-05, 2.7344043133453902e-05]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,-0.0,0,0,87028693678428246390846657/4461127235072632695944118272,0.01950822944349654,1.0,0.0,0.0,0.0,"[""0"", ""722159745877703515869087025/4461127235072632695944118272"", ""-1029551341336476081619860297/4461127235072632695944118272"", ""-2399245785633618620551583/17988416270454164096548864"", ""1280506153627571107819033/8994208135227082048274432""]","[""722159745877703515869087025/4461127235072632695944118272"", ""0"", ""875855543607089798744473661/2230563617536316347972059136"", ""1317172700714840933765879609/4461127235072632695944118272"", ""87028693678428246390846657/4461127235072632695944118272""]"
74,B,brightness_dark,T013-S2,0,1,1,1,"[0.0, 2.295202340172271e-05, 5.2233047976793795e-05, 2.4866927568380444e-05, 2.9381881509387704e-05]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,-0.0,0,0,245798950560235666241754933/7166418032706793239268556800,0.03429871791436595,1.0,0.0,0.0,0.0,"[""0"", ""133055101050217305039705151/716641803270679323926855680"", ""-1565688813780832397873708151/7166418032706793239268556800"", ""-81758528354226190786677/681607193523567932211200"", ""1444410199656374679301327/9542500709329951050956800""]","[""133055101050217305039705151/716641803270679323926855680"", ""0"", ""2896239824283005448270759661/7166418032706793239268556800"", ""136885011101156701270510843/447901127044174577454284800"", ""245798950560235666241754933/7166418032706793239268556800""]"
74,B,brightness_dark,T013-S2,1,1,1,1,"[0.0, 1.88093387457437e-05, 5.673279830581862e-05, 3.053368681852705e-05, 2.6556524761351903e-05]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,-0.0,0,0,111644996747681949007068881/6855581466840655619115974656,0.016285270226557853,1.0,0.0,0.0,0.0,"[""0"", ""1064543482299686214538237443/6855581466840655619115974656"", ""-1632050638377970492498501379/6855581466840655619115974656"", ""-1353423191855926188054215/9152979261469500159033344"", ""636113808779709122517469/4576489630734750079516672""]","[""1064543482299686214538237443/6855581466840655619115974656"", ""0"", ""1348297060338828353518369411/3427790733420327809557987328"", ""1039128726499887464695422239/3427790733420327809557987328"", ""111644996747681949007068881/6855581466840655619115974656""]"
74,B,brightness_dark,T013-S3,0,1,1,1,"[0.0, 1.8317541939357893e-05, 5.239894288274488e-05, 2.9601123497315855e-05, 2.784718988041801e-05]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,-0.0,0,0,44603585190706920665155771/2790488892919507330998992896,0.01598414718792917,1.0,0.0,0.0,0.0,"[""0"", ""898884654672023274462816099/5580977785839014661997985792"", ""-1214484231571659895008488349/5580977785839014661997985792"", ""-2654221980273794251500267/18480058893506671066218496"", ""5362102544970923398228507/36960117787013342132436992""]","[""898884654672023274462816099/5580977785839014661997985792"", ""0"", ""8255347211889387380747283/21800694475933651023429632"", ""1700459692714709138415896733/5580977785839014661997985792"", ""44603585190706920665155771/2790488892919507330998992896""]"
74,B,brightness_dark,T013-S3,1,1,1,1,"[0.0, 2.3581932546254044e-05, 5.6504213596570356e-05, 2.5689513568400098e-05, 2.8134522474375344e-05]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,-0.0,0,0,65626762770130538144247521/1878193321944506134297575424,0.03494143121656226,1.0,0.0,0.0,0.0,"[""0"", ""1016713471007449560563184289/5634579965833518402892726272"", ""-336123707785047782404347041/1408644991458379600723181568"", ""-4676867141780852482638989/37815972925057170489212928"", ""2751118062741805188357187/18907986462528585244606464""]","[""1016713471007449560563184289/5634579965833518402892726272"", ""0"", ""787069434049213563393524151/1878193321944506134297575424"", ""856783337566398290238196825/2817289982916759201446363136"", ""65626762770130538144247521/1878193321944506134297575424""]"
74,B,contrast_low,T013-S0,0,4,4,4,"[0.0, 0.0001226288371822287, 5.457550705688036e-05, 6.458656990486921e-06, 1.0252374598665673e-05]","[0.0, 0.0009765625, 0.00048828125, 0.0, 0.00146484375]","[0.0, 0.00439453125, 0.010986328125, 0.0, 0.984619140625]",0.984619140625,0.08867328234285712,501523664531692090662223/1046335922201048007409926144,501523664531692090662223/1046335922201048007409926144,92205698502172925569253989870973/1365991546433468173673658580992000,0.06750092908182129,0.984619140625,0.0,0.0,0.0,"[""0"", ""-15061381814453551395029249235309269/579180415687790505637631238340608000"", ""365456705841388068492586173033/66229893160410578117510719078400"", ""-668536050217640210770410276485951/6033129330081151100391992066048000"", ""113992277783030347979329805359747/1561133195923963627055609806848000""]","[""114740551090511632578597842075747/1561133195923963627055609806848000"", ""9605021044838894513614841440901901/96530069281298417606271873056768000"", ""92860437646219049593613521997473/1365991546433468173673658580992000"", ""9704382297770297810965380541159403/52652765062526409603421021667328000"", ""501523664531692090662223/1046335922201048007409926144""]"
74,B,contrast_low,T013-S0,1,4,4,4,"[0.0, 0.00012350137031399215, 5.619097775213154e-05, 2.101502397293525e-06, 1.1319015039895722e-05]","[0.0, 0.0, 0.00048828125, 0.0, 0.00048828125]","[0.0, 0.00439453125, 0.014404296875, 0.0, 0.981201171875]",0.981201171875,0.10354938006799908,314926698455535389475109/572537646347779530238722048,314926698455535389475109/572537646347779530238722048,2375895231733874981680986445637/40106643818426187946242638610432,0.05923944278384914,0.981201171875,0.0,0.0,0.0,"[""0"", ""-123937037305733909488453693582289/6684440636404364657707106435072000"", ""1518669910079306011634915688701/80213287636852375892485277220864"", ""-64148172438851220048852593786731/641706301094819007139882217766912"", ""19175719796779987691121983425/245300573813004207622279135232""]","[""173795835520264433681913871129/2207705164317037868600512217088"", ""5851369853678811003228236230505851/60159965727639281919363957915648000"", ""1027695452962207516887418920497/17188561636468366262675416547328"", ""49142069412889178045312382426383/275016986183493860202806664757248"", ""314926698455535389475109/572537646347779530238722048""]"
74,B,contrast_low,T013-S1,0,4,4,4,"[0.0, 0.00012631366954334497, 5.375760435550015e-05, 4.524239023116568e-06, 1.0182895038251664e-05]","[0.0, 0.00048828125, 0.00244140625, 0.0, 0.0029296875]","[0.0, 0.004638671875, 0.018798828125, 0.0, 0.9765625]",0.9765625,0.12279157724302373,669981889101783414993043717/913765844066546134037009793024,669981889101783414993043717/913765844066546134037009793024,1323030513316668696605527622754089/24343940440391544405591323565883392,0.05434742647995853,0.9765625,0.0,0.0,0.0,"[""0"", ""-69993375505613297350714710058328209/3047049878455674974766513999663071232"", ""223832255358863925803462712625673/12171970220195772202795661782941696"", ""-145573975997942686828552729442378807/1305878519338146417757077428427030528"", ""590231674678132182737484349335145/8114646813463848135197107855294464""]","[""5365632704607760582297263170053813/73031821321174633216773970697650176"", ""5289470920261467549618109421760321325/54846897812202149545797251993935282176"", ""4022639172454577027476486894299775/73031821321174633216773970697650176"", ""10143697153074021044104459277290323457/54846897812202149545797251993935282176"", ""669981889101783414993043717/913765844066546134037009793024""]"
74,B,contrast_low,T013-S1,1,4,4,4,"[0.0, 0.00011976166977749342, 5.715840146126673e-05, 3.964284342104931e-06, 1.1364807486507069e-05]","[0.0, 0.00048828125, 0.00048828125, 0.0, 0.0009765625]","[0.0, 0.004150390625, 0.007568359375, 0.0, 0.98828125]",0.98828125,0.07137504655732428,78947409941896995189477415/225265565664844073970847186944,78947409941896995189477415/225265565664844073970847186944,570519249649278439723575882569531/7800796361929773718894457519079424,0.07313602652590491,0.98828125,0.0,0.0,0.0,"[""0"", ""-193053682609293510564804582083760529/8892907852599942039539681571750543360"", ""1260426358925182986144404587689/233906937389198612260703373885440"", ""-359860688925513325889020499474587/3628277377641755218090445357711360"", ""12251089374388665846229835511379183/156015927238595474377889150381588480""]","[""36917301893646873439414395127927949/468047781715786423133667451144765440"", ""7454020154904867549280650745953263/74107565438332850329497346431254528"", ""1719759437471879114206972077398113/23402389085789321156683372557238272"", ""10417416345629761559887254945018709/58505972714473302891708431393095680"", ""78947409941896995189477415/225265565664844073970847186944""]"
74,B,contrast_low,T013-S2,0,4,4,4,"[0.0, 0.00012885897786784633, 5.6046420877700325e-05, 5.447648670025327e-06, 1.034136628668781e-05]","[0.0, 0.0, 0.0009765625, 0.0, 0.0009765625]","[0.0, 0.005859375, 0.01171875, 0.0, 0.982421875]",0.982421875,0.09964640386462209,3459521273296444330111360369/5802800931100435406882917580800,3459521273296444330111360369/5802800931100435406882917580800,65634802872103848022229121524899/1007511559362978910003060518420480,0.06514545889041995,0.982421875,0.0,0.0,0.0,"[""0"", ""-5603703599579912092015758642603881/885098904900376972437688665432391680"", ""93519306098089160664021720588727/6045069356177873460018363110522880"", ""-101367716705589735954849243842617/984081057982444516747175390085120"", ""487328123330712248797396449738121/6045069356177873460018363110522880""]","[""4312838327220750945790777036101758329/53105934294022618346261319925943500800"", ""4649060543195545671311722554657991189/53105934294022618346261319925943500800"", ""581878537191506278226224370121631939/8850989049003769724376886654323916800"", ""698796225659850074756729748576327481/3793281021001615596161522851853107200"", ""3459521273296444330111360369/5802800931100435406882917580800""]"
74,B,contrast_low,T013-S2,1,4,4,4,"[0.0, 0.0001173390245245217, 5.4687372395732754e-05, 3.027688354620245e-06, 1.118518570198236e-05]","[0.0, 0.0009765625, 0.0, 0.0, 0.0009765625]","[0.0, 0.00390625, 0.013671875, 0.0, 0.982421875]",0.982421875,0.09776892003037516,12374577955805468451998275/27870647271188714397060038656,12374577955805468451998275/27870647271188714397060038656,353575216259482459871329445991657/5727975427174704582883779144581120,0.06172778161408449,0.982421875,0.0,0.0,0.0,"[""0"", ""-282661682626340888032633120484818531/7256526584026468605859050493449338880"", ""73475851634943126360549987031243/8591963140762056874325668716871680"", ""-915249566651696769730665590207557711/8465947681364213373502225575690895360"", ""1207677352048333632335088312037457/17183926281524113748651337433743360""]","[""1215307021832765051963852368471457/17183926281524113748651337433743360"", ""1857026444974013236611193148198452203/16931895362728426747004451151381790720"", ""356118439520959599747584131469657/5727975427174704582883779144581120"", ""4541972478223917055994570571223486579/25397843044092640120506676727072686080"", ""12374577955805468451998275/27870647271188714397060038656""]"
74,B,contrast_low,T013-S3,0,4,4,4,"[0.0, 0.0001230404951352996, 5.5902148868907315e-05, 3.854843182913679e-06, 1.021722876432041e-05]","[0.0, 0.0, 0.0009765625, 0.0, 0.0009765625]","[0.0, 0.0048828125, 0.01220703125, 0.0, 0.98291015625]",0.98291015625,0.09671051137202255,3534058128362448498744043/6755516439530031502831124480,3534058128362448498744043/6755516439530031502831124480,606142778676258072106283657899487/9351039899728985846470865154211840,0.06482089534168552,0.98291015625,0.0,0.0,0.0,"[""0"", ""-579653256306139070316512657069773/42024673431723206980610241045987328"", ""339657733306660975918942366177/26565454260593709791110412369920"", ""-52873793061397663666355933434657/534345137127370619798335151669248"", ""13692496241513259162825497562147/176434715089226148046620097249280""]","[""11239910343599185596020013308719/143862152303522859176474848526336"", ""9381642874788274266459443037326385/102059921191327788381482013968826368"", ""611034650210002400217833152172431/9351039899728985846470865154211840"", ""662354220363362471161011880069293/3740415959891594338588346061684736"", ""3534058128362448498744043/6755516439530031502831124480""]"
74,B,contrast_low,T013-S3,1,4,4,4,"[0.0, 0.00012311329075294792, 5.4848585887170675e-05, 4.696328593129319e-06, 1.1312125150447197e-05]","[0.0, 0.00048828125, 0.0, 0.0, 0.00048828125]","[0.0, 0.004150390625, 0.013671875, 0.0, 0.982177734375]",0.982177734375,0.09911088784138422,109597762827716560988242363/217830142378872212787434618880,109597762827716560988242363/217830142378872212787434618880,2048086993077385054328447800333331/32976927682490674248720895398903808,0.06210666478080767,0.982177734375,0.0,0.0,0.0,"[""0"", ""-8164986456173132895760704988191855/263815421459925393989767163191230464"", ""2995546152982863854427331834965491/263815421459925393989767163191230464"", ""-56706526896889218252563700955847/505878085253931723853820063645696"", ""19380242097601944289054914237632139/263815421459925393989767163191230464""]","[""292694649305433057390940229370218981/3957231321898880909846507447868456960"", ""207584723074015025413675402096548403/1978615660949440454923253723934228480"", ""30970182126336262446816281480717077/494653915237360113730813430983557120"", ""1472562911912697934343239560194664277/7914462643797761819693014895736913920"", ""109597762827716560988242363/217830142378872212787434618880""]"
74,B,gaussian_noise,T013-S0,0,0,0,0,"[0.0, 3.604509813022717e-06, 3.073036390379533e-06, 2.933088953083059e-07, 1.242961252362794e-06]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]",1.0,-0.0,0,0,25659217221912813531005/1389556337584393104130048,0.018465762436461437,1.0,0.0,0.0,0.0,"[""0"", ""-159876678719477041142913/694778168792196552065024"", ""-949396442163013553346833/1389556337584393104130048"", ""-25659217221912813531005/1389556337584393104130048"", ""-88820856819325791961725/347389084396098276032512""]","[""0"", ""159876678719477041142913/694778168792196552065024"", ""949396442163013553346833/1389556337584393104130048"", ""25659217221912813531005/1389556337584393104130048"", ""88820856819325791961725/347389084396098276032512""]"
74,B,gaussian_noise,T013-S0,1,0,0,0,"[0.0, 3.5698919357970364e-06, 3.159503104866419e-06, 2.3180733687970301e-07, 1.1364637233668674e-06]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]",1.0,-0.0,0,0,13853369922905605731097/1163694403145893354143744,0.011904646001093465,1.0,0.0,0.0,0.0,"[""0"", ""-734230215348173919411521/3103185075055715611049984"", ""-484871617492861319905415/664968230369081916653568"", ""-13853369922905605731097/1163694403145893354143744"", ""-761941000635940682343643/3103185075055715611049984""]","[""0"", ""734230215348173919411521/3103185075055715611049984"", ""484871617492861319905415/664968230369081916653568"", ""13853369922905605731097/1163694403145893354143744"", ""761941000635940682343643/3103185075055715611049984""]"
74,B,gaussian_noise,T013-S1,0,0,0,0,"[0.0, 3.475156573657511e-06, 3.0744316601809832e-06, 2.3607516514151164e-07, 1.226662634535669e-06]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]",1.0,-0.0,0,0,3984468931826625511241/235417347868681297723392,0.01692512878893365,1.0,0.0,0.0,0.0,"[""0"", ""-8522327586041812941185/39236224644780216287232"", ""-1297033865438376116305/1839198030224072638464"", ""-3984468931826625511241/235417347868681297723392"", ""-13134049694074072750965/52314966193040288382976""]","[""0"", ""8522327586041812941185/39236224644780216287232"", ""1297033865438376116305/1839198030224072638464"", ""3984468931826625511241/235417347868681297723392"", ""13134049694074072750965/52314966193040288382976""]"
74,B,gaussian_noise,T013-S1,1,0,0,0,"[0.0, 3.7040428422542994e-06, 3.153167697182578e-06, 2.898200474287683e-07, 1.1532336587683603e-06]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]",1.0,-0.0,0,0,5146586324501573377249/381423327212092398764032,0.013493108463289629,1.0,0.0,0.0,0.0,"[""0"", ""-763984701323374674646861/3051386617696739190112256"", ""-538680617748752009220091/762846654424184797528064"", ""-5146586324501573377249/381423327212092398764032"", ""-763988593075878068117031/3051386617696739190112256""]","[""0"", ""763984701323374674646861/3051386617696739190112256"", ""538680617748752009220091/762846654424184797528064"", ""5146586324501573377249/381423327212092398764032"", ""763988593075878068117031/3051386617696739190112256""]"
74,B,gaussian_noise,T013-S2,0,0,0,0,"[0.0, 3.6477677366482096e-06, 3.0953426392034434e-06, 2.660019680961632e-07, 1.2076682537897771e-06]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]",1.0,-0.0,0,0,180094272620786772020461/9697453359549111284531200,0.018571295570444523,1.0,0.0,0.0,0.0,"[""0"", ""-1149832054832164327370351/4848726679774555642265600"", ""-983596696687061608927787/1385350479935587326361600"", ""-180094272620786772020461/9697453359549111284531200"", ""-19048523351823056462149/75761354371477431910400""]","[""0"", ""1149832054832164327370351/4848726679774555642265600"", ""983596696687061608927787/1385350479935587326361600"", ""180094272620786772020461/9697453359549111284531200"", ""19048523351823056462149/75761354371477431910400""]"
74,B,gaussian_noise,T013-S2,1,0,0,0,"[0.0, 3.5249562914180816e-06, 3.1308384555630613e-06, 2.5929418137887425e-07, 1.1727297588422167e-06]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]",1.0,-0.0,0,0,3947559985073174509291/333572473084889821872128,0.011834189879536529,1.0,0.0,0.0,0.0,"[""0"", ""-305936898805697624609239/1334289892339559287488512"", ""-467789938603674067982901/667144946169779643744256"", ""-3947559985073174509291/333572473084889821872128"", ""-1973796986415136020017/7895206463547688091648""]","[""0"", ""305936898805697624609239/1334289892339559287488512"", ""467789938603674067982901/667144946169779643744256"", ""3947559985073174509291/333572473084889821872128"", ""1973796986415136020017/7895206463547688091648""]"
74,B,gaussian_noise,T013-S3,0,0,0,0,"[0.0, 3.6940515418518193e-06, 3.001347240527323e-06, 1.8668199987155974e-07, 1.0824065503565384e-06]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]",1.0,-0.0,0,0,69635563186975789832623/9595904033423340202885120,0.0072568007083469435,1.0,0.0,0.0,0.0,"[""0"", ""-428957041913632900320163/1919180806684668040577024"", ""-832153883555124317827699/1199488004177917525360640"", ""-69635563186975789832623/9595904033423340202885120"", ""-139272593173088915633591/599744002088958762680320""]","[""0"", ""428957041913632900320163/1919180806684668040577024"", ""832153883555124317827699/1199488004177917525360640"", ""69635563186975789832623/9595904033423340202885120"", ""139272593173088915633591/599744002088958762680320""]"
74,B,gaussian_noise,T013-S3,1,0,0,0,"[0.0, 3.4775181313576164e-06, 3.226377350523382e-06, 3.3977162942553417e-07, 1.2986062857654005e-06]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]",1.0,-0.0,0,0,13742724088263978317509/590082519880353385021440,0.023289495325247878,1.0,0.0,0.0,0.0,"[""0"", ""-2295035247749278815344033/9441320318085654160343040"", ""-6775197166481396011399093/9441320318085654160343040"", ""-13742724088263978317509/590082519880353385021440"", ""-2542416371680063456164311/9441320318085654160343040""]","[""0"", ""2295035247749278815344033/9441320318085654160343040"", ""6775197166481396011399093/9441320318085654160343040"", ""13742724088263978317509/590082519880353385021440"", ""2542416371680063456164311/9441320318085654160343040""]"
74,B,gaussian_blur,T013-S0,0,4,4,4,"[0.0, 4.794340494003404e-06, 2.3133712070158183e-06, 6.19764570760396e-07, 4.0600789446463066e-07]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",1.0,-0.0,0,0,5958295836002941773361273/182379269307951594917068800,0.03266980868281812,1.0,0.0,0.0,0.0,"[""0"", ""-6475804547706110069776627/41449833933625362481152000"", ""-9714098549822150835546183/37995681105823248941056000"", ""-3515637884490581407872029/65135453324268426756096000"", ""5958295836002941773361273/182379269307951594917068800""]","[""5958295836002941773361273/182379269307951594917068800"", ""57419726409849710133964053/303965448846585991528448000"", ""262929844375746328919914757/911896346539757974585344000"", ""26336803187627616192338257/303965448846585991528448000"", ""0""]"
74,B,gaussian_blur,T013-S0,1,4,4,4,"[0.0, 4.684377686021226e-06, 1.6751457367746817e-06, 1.370760007589967e-07, 4.673126937716823e-07]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",1.0,-0.0,0,0,9181918177631941954281949/560900702316320596697284608,0.016369953076745818,1.0,0.0,0.0,0.0,"[""0"", ""-54248270990624041806092099/280450351158160298348642304"", ""-36722992445341697251334563/140225175579080149174321152"", ""-7511556478015827149270665/140225175579080149174321152"", ""9181918177631941954281949/560900702316320596697284608""]","[""9181918177631941954281949/560900702316320596697284608"", ""117678460158880025566466147/560900702316320596697284608"", ""156073887958998730959620201/560900702316320596697284608"", ""39228144089695250551364609/560900702316320596697284608"", ""0""]"
