client,bank,target,role,candidate,delta_J,delta_accuracy,zero_accuracy,candidate_accuracy
51,B,gaussian_blur,selected,gaussian_blur,6.317842051259362,0.0,0.0,0.0
51,B,gaussian_blur,true,gaussian_blur,6.317842051259362,0.0,0.0,0.0
52,A,clean,selected,clean,0.0,0.0,45.83333333333333,45.83333333333333
52,A,clean,true,clean,0.0,0.0,45.83333333333333,45.83333333333333
52,B,clean,selected,clean,0.0,0.0,45.83333333333333,45.83333333333333
52,B,clean,true,clean,0.0,0.0,45.83333333333333,45.83333333333333
52,A,brightness_dark,selected,brightness_dark,169.68935925085484,-12.499999999999995,54.166666666666664,41.66666666666667
52,A,brightness_dark,true,brightness_dark,169.68935925085484,-12.499999999999995,54.166666666666664,41.66666666666667
52,B,brightness_dark,selected,brightness_dark,169.3412740771028,-12.499999999999995,54.166666666666664,41.66666666666667
52,B,brightness_dark,true,brightness_dark,169.3412740771028,-12.499999999999995,54.166666666666664,41.66666666666667
52,A,contrast_low,selected,contrast_low,89.59900141571812,-8.333333333333337,41.66666666666667,33.33333333333333
52,A,contrast_low,true,contrast_low,89.59900141571812,-8.333333333333337,41.66666666666667,33.33333333333333
52,B,contrast_low,selected,contrast_low,92.84706171805676,-8.333333333333337,41.66666666666667,33.33333333333333
52,B,contrast_low,true,contrast_low,92.84706171805676,-8.333333333333337,41.66666666666667,33.33333333333333
52,A,gaussian_noise,selected,gaussian_noise,10.556161414449209,12.5,29.166666666666668,41.66666666666667
52,A,gaussian_noise,true,gaussian_noise,10.556161414449209,12.5,29.166666666666668,41.66666666666667
52,B,gaussian_noise,selected,gaussian_noise,11.010050643462726,12.5,29.166666666666668,41.66666666666667
52,B,gaussian_noise,true,gaussian_noise,11.010050643462726,12.5,29.166666666666668,41.66666666666667
52,A,gaussian_blur,selected,gaussian_blur,26.256319498536488,-12.5,50.0,37.5
52,A,gaussian_blur,true,gaussian_blur,26.256319498536488,-12.5,50.0,37.5
52,B,gaussian_blur,selected,gaussian_blur,27.44519612895955,-12.5,50.0,37.5
52,B,gaussian_blur,true,gaussian_blur,27.44519612895955,-12.5,50.0,37.5
53,A,clean,selected,clean,0.0,0.0,27.27272727272727,27.27272727272727
53,A,clean,true,clean,0.0,0.0,27.27272727272727,27.27272727272727
53,B,clean,selected,clean,0.0,0.0,27.27272727272727,27.27272727272727
53,B,clean,true,clean,0.0,0.0,27.27272727272727,27.27272727272727
53,A,brightness_dark,selected,brightness_dark,149.70977396365384,23.96694214876033,2.479338842975207,26.446280991735538
53,A,brightness_dark,true,brightness_dark,149.70977396365384,23.96694214876033,2.479338842975207,26.446280991735538
53,B,brightness_dark,selected,brightness_dark,147.08999048551996,24.793388429752063,2.479338842975207,27.27272727272727
53,B,brightness_dark,true,brightness_dark,147.08999048551996,24.793388429752063,2.479338842975207,27.27272727272727
53,A,contrast_low,selected,contrast_low,83.1560295154899,17.355371900826448,0.0,17.355371900826448
53,A,contrast_low,true,contrast_low,83.1560295154899,17.355371900826448,0.0,17.355371900826448
53,B,contrast_low,selected,contrast_low,79.88736421317083,18.181818181818183,0.0,18.181818181818183
53,B,contrast_low,true,contrast_low,79.88736421317083,18.181818181818183,0.0,18.181818181818183
53,A,gaussian_noise,selected,gaussian_noise,30.90984813507511,-1.6528925619834711,27.27272727272727,25.6198347107438
53,A,gaussian_noise,true,gaussian_noise,30.90984813507511,-1.6528925619834711,27.27272727272727,25.6198347107438
53,B,gaussian_noise,selected,gaussian_noise,32.707716183721764,-1.6528925619834711,27.27272727272727,25.6198347107438
53,B,gaussian_noise,true,gaussian_noise,32.707716183721764,-1.6528925619834711,27.27272727272727,25.6198347107438
53,A,gaussian_blur,selected,gaussian_blur,4.389602885778006,6.6115702479338845,18.181818181818183,24.793388429752067
53,A,gaussian_blur,true,gaussian_blur,4.389602885778006,6.6115702479338845,18.181818181818183,24.793388429752067
53,B,gaussian_blur,selected,gaussian_blur,3.2576573614268156,6.6115702479338845,18.181818181818183,24.793388429752067
53,B,gaussian_blur,true,gaussian_blur,3.2576573614268156,6.6115702479338845,18.181818181818183,24.793388429752067
54,A,clean,selected,clean,0.0,0.0,30.37974683544304,30.37974683544304
54,A,clean,true,clean,0.0,0.0,30.37974683544304,30.37974683544304
54,B,clean,selected,clean,0.0,0.0,30.37974683544304,30.37974683544304
54,B,clean,true,clean,0.0,0.0,30.37974683544304,30.37974683544304
54,A,brightness_dark,selected,brightness_dark,157.19731222184856,10.9704641350211,19.40928270042194,30.37974683544304
54,A,brightness_dark,true,brightness_dark,157.19731222184856,10.9704641350211,19.40928270042194,30.37974683544304
54,B,brightness_dark,selected,brightness_dark,155.94521281376984,11.814345991561185,19.40928270042194,31.223628691983123
54,B,brightness_dark,true,brightness_dark,155.94521281376984,11.814345991561185,19.40928270042194,31.223628691983123
54,A,contrast_low,selected,contrast_low,100.37489957699509,1.2658227848101278,19.40928270042194,20.675105485232066
54,A,contrast_low,true,contrast_low,100.37489957699509,1.2658227848101278,19.40928270042194,20.675105485232066
54,B,contrast_low,selected,contrast_low,97.64977183530323,1.2658227848101278,19.40928270042194,20.675105485232066
54,B,contrast_low,true,contrast_low,97.64977183530323,1.2658227848101278,19.40928270042194,20.675105485232066
54,A,gaussian_noise,selected,gaussian_noise,26.89956967684157,3.3755274261603354,23.628691983122362,27.004219409282697
54,A,gaussian_noise,true,gaussian_noise,26.89956967684157,3.3755274261603354,23.628691983122362,27.004219409282697
54,B,gaussian_noise,selected,gaussian_noise,27.179673616888508,2.9535864978902926,23.628691983122362,26.582278481012654
54,B,gaussian_noise,true,gaussian_noise,27.179673616888508,2.9535864978902926,23.628691983122362,26.582278481012654
54,A,gaussian_blur,selected,gaussian_blur,16.541251842225613,2.5316455696202556,29.11392405063291,31.645569620253166
54,A,gaussian_blur,true,gaussian_blur,16.541251842225613,2.5316455696202556,29.11392405063291,31.645569620253166
54,B,gaussian_blur,selected,gaussian_blur,16.707230242096912,4.641350210970463,29.11392405063291,33.755274261603375
54,B,gaussian_blur,true,gaussian_blur,16.707230242096912,4.641350210970463,29.11392405063291,33.755274261603375
55,A,clean,selected,clean,0.0,0.0,70.47619047619048,70.47619047619048
55,A,clean,true,clean,0.0,0.0,70.47619047619048,70.47619047619048
55,B,clean,selected,clean,0.0,0.0,70.47619047619048,70.47619047619048
55,B,clean,true,clean,0.0,0.0,70.47619047619048,70.47619047619048
55,A,brightness_dark,selected,brightness_dark,152.36200947226766,47.61904761904761,16.19047619047619,63.8095238095238
55,A,brightness_dark,true,brightness_dark,152.36200947226766,47.61904761904761,16.19047619047619,63.8095238095238
55,B,brightness_dark,selected,brightness_dark,148.04723653834372,47.61904761904761,16.19047619047619,63.8095238095238
55,B,brightness_dark,true,brightness_dark,148.04723653834372,47.61904761904761,16.19047619047619,63.8095238095238
55,A,contrast_low,selected,contrast_low,67.72381190151685,15.238095238095239,50.476190476190474,65.71428571428571
55,A,contrast_low,true,contrast_low,67.72381190151685,15.238095238095239,50.476190476190474,65.71428571428571
55,B,contrast_low,selected,contrast_low,65.28023778431375,13.33333333333333,50.476190476190474,63.8095238095238
55,B,contrast_low,true,contrast_low,65.28023778431375,13.33333333333333,50.476190476190474,63.8095238095238
55,A,gaussian_noise,selected,gaussian_noise,17.953924825515024,7.619047619047614,61.904761904761905,69.52380952380952
55,A,gaussian_noise,true,gaussian_noise,17.953924825515024,7.619047619047614,61.904761904761905,69.52380952380952
55,B,gaussian_noise,selected,gaussian_noise,21.294327627458827,7.619047619047614,61.904761904761905,69.52380952380952
55,B,gaussian_noise,true,gaussian_noise,21.294327627458827,7.619047619047614,61.904761904761905,69.52380952380952
55,A,gaussian_blur,selected,gaussian_blur,13.785685988141708,0.0,69.52380952380952,69.52380952380952
55,A,gaussian_blur,true,gaussian_blur,13.785685988141708,0.0,69.52380952380952,69.52380952380952
55,B,gaussian_blur,selected,gaussian_blur,12.485395554328178,-0.952380952380949,69.52380952380952,68.57142857142857
55,B,gaussian_blur,true,gaussian_blur,12.485395554328178,-0.952380952380949,69.52380952380952,68.57142857142857
56,A,clean,selected,clean,0.0,0.0,16.101694915254235,16.101694915254235
56,A,clean,true,clean,0.0,0.0,16.101694915254235,16.101694915254235
56,B,clean,selected,clean,0.0,0.0,16.101694915254235,16.101694915254235
56,B,clean,true,clean,0.0,0.0,16.101694915254235,16.101694915254235
56,A,brightness_dark,selected,brightness_dark,168.28946578604217,-2.542372881355934,18.64406779661017,16.101694915254235
56,A,brightness_dark,true,brightness_dark,168.28946578604217,-2.542372881355934,18.64406779661017,16.101694915254235
56,B,brightness_dark,selected,brightness_dark,165.97543801486134,-1.6949152542372892,18.64406779661017,16.94915254237288
56,B,brightness_dark,true,brightness_dark,165.97543801486134,-1.6949152542372892,18.64406779661017,16.94915254237288
56,A,contrast_low,selected,contrast_low,93.14078126391345,0.8474576271186446,13.559322033898304,14.40677966101695
56,A,contrast_low,true,contrast_low,93.14078126391345,0.8474576271186446,13.559322033898304,14.40677966101695
56,B,contrast_low,selected,contrast_low,94.37648484297091,0.0,13.559322033898304,13.559322033898304
56,B,contrast_low,true,contrast_low,94.37648484297091,0.0,13.559322033898304,13.559322033898304
56,A,gaussian_noise,selected,gaussian_noise,16.534137486852437,0.8474576271186446,14.40677966101695,15.254237288135593
56,A,gaussian_noise,true,gaussian_noise,16.534137486852437,0.8474576271186446,14.40677966101695,15.254237288135593
56,B,gaussian_noise,selected,gaussian_noise,17.352140985447967,0.8474576271186446,14.40677966101695,15.254237288135593
56,B,gaussian_noise,true,gaussian_noise,17.352140985447967,0.8474576271186446,14.40677966101695,15.254237288135593
56,A,gaussian_blur,selected,gaussian_blur,20.063533659881603,-1.6949152542372892,18.64406779661017,16.94915254237288
56,A,gaussian_blur,true,gaussian_blur,20.063533659881603,-1.6949152542372892,18.64406779661017,16.94915254237288
56,B,gaussian_blur,selected,gaussian_blur,20.368799380807005,-0.8474576271186446,18.64406779661017,17.796610169491526
56,B,gaussian_blur,true,gaussian_blur,20.368799380807005,-0.8474576271186446,18.64406779661017,17.796610169491526
57,A,clean,selected,clean,0.0,0.0,42.73504273504273,42.73504273504273
57,A,clean,true,clean,0.0,0.0,42.73504273504273,42.73504273504273
57,B,clean,selected,clean,0.0,0.0,42.73504273504273,42.73504273504273
57,B,clean,true,clean,0.0,0.0,42.73504273504273,42.73504273504273
57,A,brightness_dark,selected,brightness_dark,186.71879008973522,23.076923076923077,15.384615384615385,38.46153846153847
57,A,brightness_dark,true,brightness_dark,186.71879008973522,23.076923076923077,15.384615384615385,38.46153846153847
57,B,brightness_dark,selected,brightness_dark,185.46447434368974,23.076923076923077,15.384615384615385,38.46153846153847
57,B,brightness_dark,true,brightness_dark,185.46447434368974,23.076923076923077,15.384615384615385,38.46153846153847
57,A,contrast_low,selected,contrast_low,115.62924791939291,20.512820512820515,16.23931623931624,36.75213675213676
57,A,contrast_low,true,contrast_low,115.62924791939291,20.512820512820515,16.23931623931624,36.75213675213676
57,B,contrast_low,selected,contrast_low,114.34699953267034,19.65811965811966,16.23931623931624,35.8974358974359
57,B,contrast_low,true,contrast_low,114.34699953267034,19.65811965811966,16.23931623931624,35.8974358974359
57,A,gaussian_noise,selected,gaussian_noise,15.155585442532926,0.0,40.17094017094017,40.17094017094017
57,A,gaussian_noise,true,gaussian_noise,15.155585442532926,0.0,40.17094017094017,40.17094017094017
57,B,gaussian_noise,selected,gaussian_noise,15.803896061197769,0.0,40.17094017094017,40.17094017094017
57,B,gaussian_noise,true,gaussian_noise,15.803896061197769,0.0,40.17094017094017,40.17094017094017
57,A,gaussian_blur,selected,gaussian_blur,24.221755188784616,9.401709401709402,34.18803418803419,43.58974358974359
57,A,gaussian_blur,true,gaussian_blur,24.221755188784616,9.401709401709402,34.18803418803419,43.58974358974359
57,B,gaussian_blur,selected,gaussian_blur,24.842066055608193,9.401709401709402,34.18803418803419,43.58974358974359
57,B,gaussian_blur,true,gaussian_blur,24.842066055608193,9.401709401709402,34.18803418803419,43.58974358974359
58,A,clean,selected,clean,0.0,0.0,3.571428571428571,3.571428571428571
58,A,clean,true,clean,0.0,0.0,3.571428571428571,3.571428571428571
58,B,clean,selected,clean,0.0,0.0,3.571428571428571,3.571428571428571
58,B,clean,true,clean,0.0,0.0,3.571428571428571,3.571428571428571
58,A,brightness_dark,selected,brightness_dark,147.6011298699909,3.571428571428571,0.0,3.571428571428571
58,A,brightness_dark,true,brightness_dark,147.6011298699909,3.571428571428571,0.0,3.571428571428571
58,B,brightness_dark,selected,brightness_dark,142.6608622997482,3.571428571428571,0.0,3.571428571428571
58,B,brightness_dark,true,brightness_dark,142.6608622997482,3.571428571428571,0.0,3.571428571428571
58,A,contrast_low,selected,contrast_low,76.91192787820601,3.571428571428571,0.0,3.571428571428571
58,A,contrast_low,true,contrast_low,76.91192787820601,3.571428571428571,0.0,3.571428571428571
58,B,contrast_low,selected,contrast_low,72.15489171980174,3.571428571428571,0.0,3.571428571428571
58,B,contrast_low,true,contrast_low,72.15489171980174,3.571428571428571,0.0,3.571428571428571
58,A,gaussian_noise,selected,gaussian_noise,31.28238444959318,0.0,3.571428571428571,3.571428571428571
58,A,gaussian_noise,true,gaussian_noise,31.28238444959318,0.0,3.571428571428571,3.571428571428571
58,B,gaussian_noise,selected,gaussian_noise,34.4059749275596,0.0,3.571428571428571,3.571428571428571
58,B,gaussian_noise,true,gaussian_noise,34.4059749275596,0.0,3.571428571428571,3.571428571428571
58,A,gaussian_blur,selected,gaussian_blur,5.124369101236326,0.0,3.571428571428571,3.571428571428571
58,A,gaussian_blur,true,gaussian_blur,5.124369101236326,0.0,3.571428571428571,3.571428571428571
58,B,gaussian_blur,selected,gaussian_blur,2.615054601111444,0.0,3.571428571428571,3.571428571428571
58,B,gaussian_blur,true,gaussian_blur,2.615054601111444,0.0,3.571428571428571,3.571428571428571
59,A,clean,selected,clean,0.0,0.0,47.87234042553192,47.87234042553192
59,A,clean,true,clean,0.0,0.0,47.87234042553192,47.87234042553192
59,B,clean,selected,clean,0.0,0.0,47.87234042553192,47.87234042553192
59,B,clean,true,clean,0.0,0.0,47.87234042553192,47.87234042553192
59,A,brightness_dark,selected,brightness_dark,158.9654259328539,31.914893617021278,12.76595744680851,44.680851063829785
59,A,brightness_dark,true,brightness_dark,158.9654259328539,31.914893617021278,12.76595744680851,44.680851063829785
59,B,brightness_dark,selected,brightness_dark,155.72987906027402,31.914893617021278,12.76595744680851,44.680851063829785
59,B,brightness_dark,true,brightness_dark,155.72987906027402,31.914893617021278,12.76595744680851,44.680851063829785
59,A,contrast_low,selected,contrast_low,61.2933791029661,19.148936170212767,22.340425531914892,41.48936170212766
59,A,contrast_low,true,contrast_low,61.2933791029661,19.148936170212767,22.340425531914892,41.48936170212766
59,B,contrast_low,selected,contrast_low,61.73605392273788,17.021276595744684,22.340425531914892,39.361702127659576
59,B,contrast_low,true,contrast_low,61.73605392273788,17.021276595744684,22.340425531914892,39.361702127659576
59,A,gaussian_noise,selected,gaussian_noise,25.842757985119206,0.0,45.744680851063826,45.744680851063826
59,A,gaussian_noise,true,gaussian_noise,25.842757985119206,0.0,45.744680851063826,45.744680851063826
59,B,gaussian_noise,selected,gaussian_noise,27.83478394754442,1.063829787234044,45.744680851063826,46.808510638297875
59,B,gaussian_noise,true,gaussian_noise,27.83478394754442,1.063829787234044,45.744680851063826,46.808510638297875
59,A,gaussian_blur,selected,gaussian_blur,9.615756775371318,11.702127659574469,37.234042553191486,48.93617021276596
59,A,gaussian_blur,true,gaussian_blur,9.615756775371318,11.702127659574469,37.234042553191486,48.93617021276596
59,B,gaussian_blur,selected,gaussian_blur,8.37392448559635,11.702127659574469,37.234042553191486,48.93617021276596
59,B,gaussian_blur,true,gaussian_blur,8.37392448559635,11.702127659574469,37.234042553191486,48.93617021276596
60,A,clean,selected,clean,0.0,0.0,17.894736842105264,17.894736842105264
60,A,clean,true,clean,0.0,0.0,17.894736842105264,17.894736842105264
60,B,clean,selected,clean,0.0,0.0,17.894736842105264,17.894736842105264
60,B,clean,true,clean,0.0,0.0,17.894736842105264,17.894736842105264
60,A,brightness_dark,selected,brightness_dark,144.86635067919954,16.42105263157895,0.21052631578947367,16.63157894736842
60,A,brightness_dark,true,brightness_dark,144.86635067919954,16.42105263157895,0.21052631578947367,16.63157894736842
60,B,brightness_dark,selected,brightness_dark,142.01229641193333,17.263157894736842,0.21052631578947367,17.473684210526315
60,B,brightness_dark,true,brightness_dark,142.01229641193333,17.263157894736842,0.21052631578947367,17.473684210526315
60,A,contrast_low,selected,gaussian_blur,42.612860985477084,-1.052631578947369,8.210526315789474,7.157894736842104
60,A,contrast_low,true,contrast_low,41.52889565194182,3.9999999999999996,8.210526315789474,12.210526315789473
60,B,contrast_low,selected,contrast_low,50.69234266698804,1.473684210526316,8.210526315789474,9.68421052631579
60,B,contrast_low,true,contrast_low,50.69234266698804,1.473684210526316,8.210526315789474,9.68421052631579
60,A,gaussian_noise,selected,gaussian_noise,15.636897547026525,3.7894736842105257,12.0,15.789473684210526
60,A,gaussian_noise,true,gaussian_noise,15.636897547026525,3.7894736842105257,12.0,15.789473684210526
60,B,gaussian_noise,selected,gaussian_noise,18.41664996853613,3.578947368421054,12.0,15.578947368421053
60,B,gaussian_noise,true,gaussian_noise,18.41664996853613,3.578947368421054,12.0,15.578947368421053
60,A,gaussian_blur,selected,gaussian_blur,9.871041883928584,0.2105263157894749,14.947368421052632,15.157894736842106
60,A,gaussian_blur,true,gaussian_blur,9.871041883928584,0.2105263157894749,14.947368421052632,15.157894736842106
60,B,gaussian_blur,selected,gaussian_blur,9.199856661862547,-0.2105263157894749,14.947368421052632,14.736842105263156
60,B,gaussian_blur,true,gaussian_blur,9.199856661862547,-0.2105263157894749,14.947368421052632,14.736842105263156
61,A,clean,selected,clean,0.0,0.0,6.666666666666667,6.666666666666667
61,A,clean,true,clean,0.0,0.0,6.666666666666667,6.666666666666667
61,B,clean,selected,clean,0.0,0.0,6.666666666666667,6.666666666666667
61,B,clean,true,clean,0.0,0.0,6.666666666666667,6.666666666666667
61,A,brightness_dark,selected,brightness_dark,166.1494893223503,6.666666666666667,0.0,6.666666666666667
61,A,brightness_dark,true,brightness_dark,166.1494893223503,6.666666666666667,0.0,6.666666666666667
61,B,brightness_dark,selected,brightness_dark,164.3479240990249,6.666666666666667,0.0,6.666666666666667
61,B,brightness_dark,true,brightness_dark,164.3479240990249,6.666666666666667,0.0,6.666666666666667
61,A,contrast_low,selected,contrast_low,108.77395720672543,0.0,0.0,0.0
61,A,contrast_low,true,contrast_low,108.77395720672543,0.0,0.0,0.0
61,B,contrast_low,selected,contrast_low,106.78222038895619,0.0,0.0,0.0
61,B,contrast_low,true,contrast_low,106.78222038895619,0.0,0.0,0.0
61,A,gaussian_noise,selected,gaussian_noise,23.60800480399477,0.0,0.0,0.0
61,A,gaussian_noise,true,gaussian_noise,23.60800480399477,0.0,0.0,0.0
61,B,gaussian_noise,selected,gaussian_noise,23.77130349174904,0.0,0.0,0.0
61,B,gaussian_noise,true,gaussian_noise,23.77130349174904,0.0,0.0,0.0
61,A,gaussian_blur,selected,gaussian_blur,17.117189459278702,0.0,6.666666666666667,6.666666666666667
61,A,gaussian_blur,true,gaussian_blur,17.117189459278702,0.0,6.666666666666667,6.666666666666667
61,B,gaussian_blur,selected,gaussian_blur,17.58985296284453,0.0,6.666666666666667,6.666666666666667
61,B,gaussian_blur,true,gaussian_blur,17.58985296284453,0.0,6.666666666666667,6.666666666666667
62,A,clean,selected,clean,0.0,0.0,16.0,16.0
62,A,clean,true,clean,0.0,0.0,16.0,16.0
62,B,clean,selected,clean,0.0,0.0,16.0,16.0
62,B,clean,true,clean,0.0,0.0,16.0,16.0
62,A,brightness_dark,selected,brightness_dark,139.4799754070143,8.0,6.666666666666667,14.666666666666666
62,A,brightness_dark,true,brightness_dark,139.4799754070143,8.0,6.666666666666667,14.666666666666666
62,B,brightness_dark,selected,brightness_dark,137.12779659466906,8.0,6.666666666666667,14.666666666666666
62,B,brightness_dark,true,brightness_dark,137.12779659466906,8.0,6.666666666666667,14.666666666666666
62,A,contrast_low,selected,contrast_low,71.86238270855058,1.3333333333333335,16.0,17.333333333333336
62,A,contrast_low,true,contrast_low,71.86238270855058,1.3333333333333335,16.0,17.333333333333336
62,B,contrast_low,selected,contrast_low,72.68587400628277,-1.3333333333333335,16.0,14.666666666666666
62,B,contrast_low,true,contrast_low,72.68587400628277,-1.3333333333333335,16.0,14.666666666666666
62,A,gaussian_noise,selected,gaussian_noise,27.27215007720236,2.666666666666667,16.0,18.666666666666668
62,A,gaussian_noise,true,gaussian_noise,27.27215007720236,2.666666666666667,16.0,18.666666666666668
62,B,gaussian_noise,selected,gaussian_noise,29.208932495801836,2.666666666666667,16.0,18.666666666666668
62,B,gaussian_noise,true,gaussian_noise,29.208932495801836,2.666666666666667,16.0,18.666666666666668
62,A,gaussian_blur,selected,gaussian_blur,9.482915829433123,0.0,17.333333333333336,17.333333333333336
62,A,gaussian_blur,true,gaussian_blur,9.482915829433123,0.0,17.333333333333336,17.333333333333336
62,B,gaussian_blur,selected,gaussian_blur,8.802137932731249,0.0,17.333333333333336,17.333333333333336
62,B,gaussian_blur,true,gaussian_blur,8.802137932731249,0.0,17.333333333333336,17.333333333333336
63,A,clean,selected,clean,0.0,0.0,35.348837209302324,35.348837209302324
63,A,clean,true,clean,0.0,0.0,35.348837209302324,35.348837209302324
63,B,clean,selected,clean,0.0,0.0,35.348837209302324,35.348837209302324
63,B,clean,true,clean,0.0,0.0,35.348837209302324,35.348837209302324
63,A,brightness_dark,selected,brightness_dark,174.71309865240642,6.046511627906975,25.116279069767444,31.16279069767442
63,A,brightness_dark,true,brightness_dark,174.71309865240642,6.046511627906975,25.116279069767444,31.16279069767442
63,B,brightness_dark,selected,brightness_dark,173.76359975936236,6.046511627906975,25.116279069767444,31.16279069767442
63,B,brightness_dark,true,brightness_dark,173.76359975936236,6.046511627906975,25.116279069767444,31.16279069767442
63,A,contrast_low,selected,contrast_low,112.7890192188635,5.116279069767443,29.30232558139535,34.418604651162795
63,A,contrast_low,true,contrast_low,112.7890192188635,5.116279069767443,29.30232558139535,34.418604651162795
63,B,contrast_low,selected,contrast_low,111.44983536483869,5.5813953488372094,29.30232558139535,34.883720930232556
63,B,contrast_low,true,contrast_low,111.44983536483869,5.5813953488372094,29.30232558139535,34.883720930232556
63,A,gaussian_noise,selected,gaussian_noise,19.072596519674754,-1.3953488372093037,34.883720930232556,33.48837209302326
63,A,gaussian_noise,true,gaussian_noise,19.072596519674754,-1.3953488372093037,34.883720930232556,33.48837209302326
63,B,gaussian_noise,selected,gaussian_noise,19.098429146195155,-1.3953488372093037,34.883720930232556,33.48837209302326
63,B,gaussian_noise,true,gaussian_noise,19.098429146195155,-1.3953488372093037,34.883720930232556,33.48837209302326
63,A,gaussian_blur,selected,gaussian_blur,21.390454642817776,0.9302325581395321,36.74418604651163,37.67441860465116
63,A,gaussian_blur,true,gaussian_blur,21.390454642817776,0.9302325581395321,36.74418604651163,37.67441860465116
63,B,gaussian_blur,selected,gaussian_blur,22.59982909097987,0.46511627906976605,36.74418604651163,37.2093023255814
63,B,gaussian_blur,true,gaussian_blur,22.59982909097987,0.46511627906976605,36.74418604651163,37.2093023255814
64,A,clean,selected,clean,0.0,0.0,22.83464566929134,22.83464566929134
64,A,clean,true,clean,0.0,0.0,22.83464566929134,22.83464566929134
64,B,clean,selected,clean,0.0,0.0,22.83464566929134,22.83464566929134
64,B,clean,true,clean,0.0,0.0,22.83464566929134,22.83464566929134
64,A,brightness_dark,selected,brightness_dark,155.4364876974126,10.236220472440946,4.724409448818897,14.960629921259844
64,A,brightness_dark,true,brightness_dark,155.4364876974126,10.236220472440946,4.724409448818897,14.960629921259844
64,B,brightness_dark,selected,brightness_dark,154.2602698537563,10.236220472440946,4.724409448818897,14.960629921259844
64,B,brightness_dark,true,brightness_dark,154.2602698537563,10.236220472440946,4.724409448818897,14.960629921259844
64,A,contrast_low,selected,contrast_low,80.49517967999938,8.661417322834646,10.236220472440944,18.89763779527559
64,A,contrast_low,true,contrast_low,80.49517967999938,8.661417322834646,10.236220472440944,18.89763779527559
64,B,contrast_low,selected,contrast_low,87.46103777503676,7.874015748031497,10.236220472440944,18.11023622047244
64,B,contrast_low,true,contrast_low,87.46103777503676,7.874015748031497,10.236220472440944,18.11023622047244
64,A,gaussian_noise,selected,gaussian_noise,16.615938334389483,0.0,20.47244094488189,20.47244094488189
64,A,gaussian_noise,true,gaussian_noise,16.615938334389483,0.0,20.47244094488189,20.47244094488189
64,B,gaussian_noise,selected,gaussian_noise,17.616924487501066,0.787401574803151,20.47244094488189,21.25984251968504
64,B,gaussian_noise,true,gaussian_noise,17.616924487501066,0.787401574803151,20.47244094488189,21.25984251968504
64,A,gaussian_blur,selected,gaussian_blur,15.574725785751205,-0.787401574803151,22.83464566929134,22.04724409448819
64,A,gaussian_blur,true,gaussian_blur,15.574725785751205,-0.787401574803151,22.83464566929134,22.04724409448819
64,B,gaussian_blur,selected,gaussian_blur,16.18830602588267,-0.787401574803151,22.83464566929134,22.04724409448819
64,B,gaussian_blur,true,gaussian_blur,16.18830602588267,-0.787401574803151,22.83464566929134,22.04724409448819
65,A,clean,selected,clean,0.0,0.0,23.026315789473685,23.026315789473685
65,A,clean,true,clean,0.0,0.0,23.026315789473685,23.026315789473685
65,B,clean,selected,clean,0.0,0.0,23.026315789473685,23.026315789473685
65,B,clean,true,clean,0.0,0.0,23.026315789473685,23.026315789473685
65,A,brightness_dark,selected,brightness_dark,163.86740844814588,5.921052631578947,0.0,5.921052631578947
65,A,brightness_dark,true,brightness_dark,163.86740844814588,5.921052631578947,0.0,5.921052631578947
65,B,brightness_dark,selected,brightness_dark,162.98822779023703,5.921052631578947,0.0,5.921052631578947
65,B,brightness_dark,true,brightness_dark,162.98822779023703,5.921052631578947,0.0,5.921052631578947
65,A,contrast_low,selected,contrast_low,97.93282596786813,9.868421052631579,0.0,9.868421052631579
65,A,contrast_low,true,contrast_low,97.93282596786813,9.868421052631579,0.0,9.868421052631579
65,B,contrast_low,selected,contrast_low,96.7599576030006,8.552631578947368,0.0,8.552631578947368
65,B,contrast_low,true,contrast_low,96.7599576030006,8.552631578947368,0.0,8.552631578947368
65,A,gaussian_noise,selected,gaussian_noise,21.165301990339735,3.9473684210526327,17.763157894736842,21.710526315789476
65,A,gaussian_noise,true,gaussian_noise,21.165301990339735,3.9473684210526327,17.763157894736842,21.710526315789476
65,B,gaussian_noise,selected,gaussian_noise,21.32699397109323,5.263157894736842,17.763157894736842,23.026315789473685
65,B,gaussian_noise,true,gaussian_noise,21.32699397109323,5.263157894736842,17.763157894736842,23.026315789473685
65,A,gaussian_blur,selected,gaussian_blur,14.711354970277528,0.6578947368421045,19.078947368421055,19.736842105263158
65,A,gaussian_blur,true,gaussian_blur,14.711354970277528,0.6578947368421045,19.078947368421055,19.736842105263158
65,B,gaussian_blur,selected,gaussian_blur,15.391408041088297,0.6578947368421045,19.078947368421055,19.736842105263158
65,B,gaussian_blur,true,gaussian_blur,15.391408041088297,0.6578947368421045,19.078947368421055,19.736842105263158
66,A,clean,selected,clean,0.0,0.0,3.0927835051546393,3.0927835051546393
66,A,clean,true,clean,0.0,0.0,3.0927835051546393,3.0927835051546393
66,B,clean,selected,clean,0.0,0.0,3.0927835051546393,3.0927835051546393
66,B,clean,true,clean,0.0,0.0,3.0927835051546393,3.0927835051546393
66,A,brightness_dark,selected,brightness_dark,142.11338638978015,2.061855670103093,1.0309278350515463,3.0927835051546393
66,A,brightness_dark,true,brightness_dark,142.11338638978015,2.061855670103093,1.0309278350515463,3.0927835051546393
