client,bank,K,primary,true_context,selected,second,distance,second_distance,margin,signed_true_margin,d_clean,d_brightness_dark,d_contrast_low,d_gaussian_noise,d_gaussian_blur
84,A,20,True,clean,clean,gaussian_blur,6.656815977029185,15.853449132703016,9.196633155673831,9.196633155673831,6.656815977029185,277.7069346756219,71.03964152095543,29.55186050615542,15.853449132703016
84,B,20,True,clean,clean,gaussian_blur,5.2906792561691205,16.6482093654605,11.357530109291378,11.357530109291378,5.2906792561691205,281.3762001034476,73.78796533891908,30.428341998806566,16.6482093654605
84,A,20,True,brightness_dark,brightness_dark,contrast_low,3.401192968502984,195.3988512336349,191.99765826513192,191.99765826513192,321.0148545083616,3.401192968502984,195.3988512336349,371.0782466642283,268.67392664958487
84,B,20,True,brightness_dark,brightness_dark,contrast_low,2.3277087473473923,206.04815346755046,203.72044472020306,203.72044472020306,321.36637585045787,2.3277087473473923,206.04815346755046,376.0567517423225,267.3092349199353
84,A,20,True,contrast_low,contrast_low,gaussian_blur,3.9125249221168747,43.309713893549606,39.39718897143273,39.39718897143273,106.07425684966978,210.0217520570655,3.9125249221168747,178.69627007798698,43.309713893549606
84,B,20,True,contrast_low,contrast_low,gaussian_blur,2.4785733174344897,40.07350677635152,37.59493345891703,37.59493345891703,105.76544847058454,207.35360178393515,2.4785733174344897,181.21977488652016,40.07350677635152
84,A,20,True,gaussian_noise,gaussian_noise,clean,6.845159751982347,26.649174928190487,19.80401517620814,19.80401517620814,26.649174928190487,328.8082140902652,147.7896514495888,6.845159751982347,68.08089131207069
84,B,20,True,gaussian_noise,gaussian_noise,clean,4.6070878677190485,25.57169176013314,20.964603892414093,20.964603892414093,25.57169176013314,337.93337260708176,154.0540378817663,4.6070878677190485,73.614319021425
84,A,20,True,gaussian_blur,gaussian_blur,contrast_low,5.681297239595103,22.470474480830767,16.789177241235663,16.789177241235663,34.70702963221634,244.19695890068647,22.470474480830767,89.54678161996935,5.681297239595103
84,B,20,True,gaussian_blur,gaussian_blur,contrast_low,3.847966959560142,22.731948376354893,18.88398141679475,18.88398141679475,34.49809039041561,244.18645130854745,22.731948376354893,91.28895599352964,3.847966959560142
85,A,20,True,clean,clean,gaussian_blur,11.351536977113213,23.349204421335955,11.997667444222742,11.997667444222742,11.351536977113213,264.6609814467538,79.01953229152625,32.00574489768733,23.349204421335955
85,B,20,True,clean,clean,gaussian_blur,8.697337478699838,23.477701400687426,14.780363921987588,14.780363921987588,8.697337478699838,268.4882420058007,80.35516829381682,33.63364398999939,23.477701400687426
85,A,20,True,brightness_dark,brightness_dark,contrast_low,5.1379160429210735,204.143552389283,199.00563634636194,199.00563634636194,325.7875808924732,5.1379160429210735,204.143552389283,375.111052772325,274.8202297466543
85,B,20,True,brightness_dark,brightness_dark,contrast_low,3.880552882706036,213.94115059611914,210.0605977134131,210.0605977134131,325.64260176897795,3.880552882706036,213.94115059611914,379.64750592922996,272.9215069089257
85,A,20,True,contrast_low,contrast_low,gaussian_blur,15.302904140898944,71.66642974035476,56.36352559945581,56.36352559945581,137.63285603564248,151.3781653778026,15.302904140898944,207.74120896838085,71.66642974035476
85,B,20,True,contrast_low,contrast_low,gaussian_blur,16.048462187064555,69.0598645414892,53.011402354424646,53.011402354424646,137.2379288034625,149.24120381122466,16.048462187064555,210.25172071073064,69.0598645414892
85,A,20,True,gaussian_noise,gaussian_noise,clean,8.727421349053639,30.64837433829128,21.92095298923764,21.92095298923764,30.64837433829128,317.7536148799318,153.90589352086468,8.727421349053639,73.21242086577762
85,B,20,True,gaussian_noise,gaussian_noise,clean,6.503017231922378,29.081351118148888,22.57833388622651,22.57833388622651,29.081351118148888,327.2372378417785,158.90592330216467,6.503017231922378,77.92887296084237
85,A,20,True,gaussian_blur,gaussian_blur,contrast_low,9.05610842386422,26.56425637016952,17.5081479463053,17.5081479463053,32.79746566340685,219.5982533408197,26.56425637016952,83.13835419014865,9.05610842386422
85,B,20,True,gaussian_blur,gaussian_blur,contrast_low,7.2085115099449135,25.43362376013883,18.225112250193916,18.225112250193916,30.93294499964908,219.87163271146812,25.43362376013883,84.807977965449,7.2085115099449135
86,A,20,True,clean,clean,gaussian_noise,4.260391308148673,20.321476788719586,16.061085480570913,16.061085480570913,4.260391308148673,285.0069307074025,91.57956921942176,20.321476788719586,23.751108414492496
86,B,20,True,clean,clean,gaussian_noise,2.912889365031903,20.118697036315645,17.205807671283743,17.205807671283743,2.912889365031903,290.1906479455764,95.05011844102832,20.118697036315645,26.64830588641064
86,A,20,True,brightness_dark,brightness_dark,contrast_low,1.766228955236444,188.8826152077311,187.11638625249466,187.11638625249466,294.6100943886256,1.766228955236444,188.8826152077311,342.2819725378147,249.12585519302658
86,B,20,True,brightness_dark,brightness_dark,contrast_low,1.9173918691282672,199.66632733270103,197.74893546357276,197.74893546357276,295.4949604267061,1.9173918691282672,199.66632733270103,347.36820294559465,248.55692501483801
86,A,20,True,contrast_low,contrast_low,gaussian_blur,5.050523306619626,35.69010028711408,30.639576980494454,30.639576980494454,90.61238155166124,185.04577708409514,5.050523306619626,157.84559043795423,35.69010028711408
86,B,20,True,contrast_low,contrast_low,gaussian_blur,4.973102607495681,34.23527798689655,29.262175379400865,29.262175379400865,91.18236672018077,184.324282440697,4.973102607495681,160.71179254253428,34.23527798689655
86,A,20,True,gaussian_noise,gaussian_noise,clean,4.971851922706891,29.103931722035064,24.132079799328174,24.132079799328174,29.103931722035064,339.4482417190942,164.17081321811364,4.971851922706891,75.11723548537333
86,B,20,True,gaussian_noise,gaussian_noise,clean,4.360624549047442,29.636664048423647,25.276039499376203,25.276039499376203,29.636664048423647,350.48814585320974,171.37230399201766,4.360624549047442,80.74372688578569
86,A,20,True,gaussian_blur,gaussian_blur,clean,4.022783975550542,20.618517753559892,16.59573377800935,16.59573377800935,20.618517753559892,240.32791322011641,35.534303722010996,65.84333568003251,4.022783975550542
86,B,20,True,gaussian_blur,gaussian_blur,clean,3.4869818592264035,20.468480387543654,16.98149852831725,16.98149852831725,20.468480387543654,242.0001926379836,36.11601134076544,66.87583218739972,3.4869818592264035
87,A,20,True,clean,clean,gaussian_blur,9.326579050831016,17.51838448862643,8.191805437795415,8.191805437795415,9.326579050831016,278.8042597814207,71.87539772783194,37.269078427915616,17.51838448862643
87,B,20,True,clean,clean,gaussian_blur,6.259619126963397,17.99797173653499,11.738352609571592,11.738352609571592,6.259619126963397,281.02933206573385,71.77852946665888,38.73901547587364,17.99797173653499
87,A,20,True,brightness_dark,brightness_dark,contrast_low,4.251298678660916,184.10316541747167,179.85186673881077,179.85186673881077,311.05899675312224,4.251298678660916,184.10316541747167,364.41164452119614,256.86911376788424
87,B,20,True,brightness_dark,brightness_dark,contrast_low,2.6285165776550325,193.70077704994424,191.0722604722892,191.0722604722892,311.50428759886137,2.6285165776550325,193.70077704994424,369.65241314231383,255.20265930589878
87,A,20,True,contrast_low,contrast_low,gaussian_blur,8.436636479684694,60.90106155348953,52.46442507380483,52.46442507380483,130.92098511730143,199.50563260927117,8.436636479684694,207.4264870101232,60.90106155348953
