client,bank,target,alpha,prediction_key,reused_key,query_accuracy,class_total,class_correct,source_J,source_C,source_agreement,DeltaAcc_vs_alpha0
48,A,gaussian_noise,0.0,A|gaussian_noise|0.0|c48,r2716,1.2422360248447204,"[7, 0, 0, 0, 98, 0, 0, 25, 0, 31]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",22.730918647721154,0.0036008665356178013,0.8,0.0
48,A,gaussian_noise,0.25,A|gaussian_noise|0.25|c48,,1.2422360248447204,"[7, 0, 0, 0, 98, 0, 0, 25, 0, 31]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",14.390500197520048,0.003619668808279063,0.8,0.0
48,A,gaussian_noise,0.5,A|gaussian_noise|0.5|c48,,1.2422360248447204,"[7, 0, 0, 0, 98, 0, 0, 25, 0, 31]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",8.362732566219565,0.0036341885081240077,0.8,0.0
48,A,gaussian_noise,0.75,A|gaussian_noise|0.75|c48,,1.8633540372670807,"[7, 0, 0, 0, 98, 0, 0, 25, 0, 31]","[1, 0, 0, 0, 0, 0, 0, 2, 0, 0]",5.049159662519924,0.0036257115834980127,0.9,0.6211180124223603
48,A,gaussian_noise,1.0,A|gaussian_noise|1.0|c48,r2718,1.8633540372670807,"[7, 0, 0, 0, 98, 0, 0, 25, 0, 31]","[1, 0, 0, 0, 0, 0, 0, 2, 0, 0]",5.086800445283757,0.003588523323952095,0.9500000000000001,0.6211180124223603
48,A,gaussian_noise,1.25,A|gaussian_noise|1.25|c48,,1.8633540372670807,"[7, 0, 0, 0, 98, 0, 0, 25, 0, 31]","[1, 0, 0, 0, 0, 0, 0, 2, 0, 0]",9.287010701521293,0.003512025124693964,1.0,0.6211180124223603
48,A,gaussian_noise,1.5,A|gaussian_noise|1.5|c48,,1.8633540372670807,"[7, 0, 0, 0, 98, 0, 0, 25, 0, 31]","[1, 0, 0, 0, 0, 0, 0, 2, 0, 0]",18.925121908351883,0.003390912209184919,0.9500000000000001,0.6211180124223603
48,B,gaussian_noise,0.0,B|gaussian_noise|0.0|c48,r2723,1.2422360248447204,"[7, 0, 0, 0, 98, 0, 0, 25, 0, 31]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",22.888265551505825,0.0036008665356178013,0.8,0.0
48,B,gaussian_noise,0.25,B|gaussian_noise|0.25|c48,,1.2422360248447204,"[7, 0, 0, 0, 98, 0, 0, 25, 0, 31]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",14.384016659651163,0.0036019033466984695,0.8,0.0
48,B,gaussian_noise,0.5,B|gaussian_noise|0.5|c48,,1.2422360248447204,"[7, 0, 0, 0, 98, 0, 0, 25, 0, 31]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",8.226740483162253,0.0035988939032675564,0.9,0.0
48,B,gaussian_noise,0.75,B|gaussian_noise|0.75|c48,,1.8633540372670807,"[7, 0, 0, 0, 98, 0, 0, 25, 0, 31]","[1, 0, 0, 0, 0, 0, 0, 2, 0, 0]",4.771472558216164,0.0035769853213412604,0.9500000000000001,0.6211180124223603
48,B,gaussian_noise,1.0,B|gaussian_noise|1.0|c48,r2725,1.8633540372670807,"[7, 0, 0, 0, 98, 0, 0, 25, 0, 31]","[1, 0, 0, 0, 0, 0, 0, 2, 0, 0]",4.653115216989047,0.003520613018467527,0.9500000000000001,0.6211180124223603
48,B,gaussian_noise,1.25,B|gaussian_noise|1.25|c48,,1.8633540372670807,"[7, 0, 0, 0, 98, 0, 0, 25, 0, 31]","[1, 0, 0, 0, 0, 0, 0, 2, 0, 0]",8.697997972729228,0.0034333707096626067,1.0,0.6211180124223603
48,B,gaussian_noise,1.5,B|gaussian_noise|1.5|c48,,1.8633540372670807,"[7, 0, 0, 0, 98, 0, 0, 25, 0, 31]","[1, 0, 0, 0, 0, 0, 0, 2, 0, 0]",18.301826216364724,0.0033004542158303744,0.9500000000000001,0.6211180124223603
48,A,gaussian_blur,0.0,A|gaussian_blur|0.0|c48,r2730,1.2422360248447204,"[7, 0, 0, 0, 98, 0, 0, 25, 0, 31]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",26.254225485172448,0.0017672674002884377,0.9500000000000001,0.0
48,A,gaussian_blur,0.25,A|gaussian_blur|0.25|c48,,1.2422360248447204,"[7, 0, 0, 0, 98, 0, 0, 25, 0, 31]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",18.21209957334731,0.002008320037344413,0.9500000000000001,0.0
48,A,gaussian_blur,0.5,A|gaussian_blur|0.5|c48,,1.8633540372670807,"[7, 0, 0, 0, 98, 0, 0, 25, 0, 31]","[1, 0, 0, 0, 0, 0, 0, 2, 0, 0]",12.079921069596278,0.0022488494989445053,0.9,0.6211180124223603
48,A,gaussian_blur,0.75,A|gaussian_blur|0.75|c48,,1.8633540372670807,"[7, 0, 0, 0, 98, 0, 0, 25, 0, 31]","[1, 0, 0, 0, 0, 0, 0, 2, 0, 0]",7.857130812672713,0.0024771140778481965,0.9,0.6211180124223603
48,A,gaussian_blur,1.0,A|gaussian_blur|1.0|c48,r2732,1.8633540372670807,"[7, 0, 0, 0, 98, 0, 0, 25, 0, 31]","[1, 0, 0, 0, 0, 0, 0, 2, 0, 0]",5.498471782668165,0.002669487356182958,0.8,0.6211180124223603
48,A,gaussian_blur,1.25,A|gaussian_blur|1.25|c48,,1.8633540372670807,"[7, 0, 0, 0, 98, 0, 0, 25, 0, 31]","[1, 0, 0, 0, 0, 0, 0, 2, 0, 0]",4.943493471261519,0.002817246536948688,0.9,0.6211180124223603
48,A,gaussian_blur,1.5,A|gaussian_blur|1.5|c48,,2.484472049689441,"[7, 0, 0, 0, 98, 0, 0, 25, 0, 31]","[1, 0, 0, 0, 0, 0, 0, 3, 0, 0]",6.148738082701604,0.002909927437609066,0.9500000000000001,1.2422360248447204
48,B,gaussian_blur,0.0,B|gaussian_blur|0.0|c48,r2737,1.2422360248447204,"[7, 0, 0, 0, 98, 0, 0, 25, 0, 31]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",26.685894379366395,0.0017672674002884377,0.9500000000000001,0.0
48,B,gaussian_blur,0.25,B|gaussian_blur|0.25|c48,,1.2422360248447204,"[7, 0, 0, 0, 98, 0, 0, 25, 0, 31]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",18.270875508156657,0.0020227766744624286,0.9500000000000001,0.0
48,B,gaussian_blur,0.5,B|gaussian_blur|0.5|c48,,1.8633540372670807,"[7, 0, 0, 0, 98, 0, 0, 25, 0, 31]","[1, 0, 0, 0, 0, 0, 0, 2, 0, 0]",11.891682254123738,0.0022742303212940677,0.9,0.6211180124223603
48,B,gaussian_blur,0.75,B|gaussian_blur|0.75|c48,,1.8633540372670807,"[7, 0, 0, 0, 98, 0, 0, 25, 0, 31]","[1, 0, 0, 0, 0, 0, 0, 2, 0, 0]",7.672991622924643,0.0025070634926051337,0.9,0.6211180124223603
48,B,gaussian_blur,1.0,B|gaussian_blur|1.0|c48,r2739,1.8633540372670807,"[7, 0, 0, 0, 98, 0, 0, 25, 0, 31]","[1, 0, 0, 0, 0, 0, 0, 2, 0, 0]",5.534798618635198,0.002693815380030518,0.8500000000000001,0.6211180124223603
48,B,gaussian_blur,1.25,B|gaussian_blur|1.25|c48,,2.484472049689441,"[7, 0, 0, 0, 98, 0, 0, 25, 0, 31]","[1, 0, 0, 0, 0, 0, 0, 3, 0, 0]",5.3896732626075465,0.0028259219936377557,0.9500000000000001,1.2422360248447204
48,B,gaussian_blur,1.5,B|gaussian_blur|1.5|c48,,2.484472049689441,"[7, 0, 0, 0, 98, 0, 0, 25, 0, 31]","[0, 0, 0, 0, 0, 0, 0, 4, 0, 0]",7.161077798726571,0.0028963855073514725,0.9500000000000001,1.2422360248447204
49,A,brightness_dark,0.0,A|brightness_dark|0.0|c49,r2744,5.9405940594059405,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 12, 0, 0, 0, 0, 0, 0, 0, 0]",301.5799859185698,0.0007227718209670726,0.9500000000000001,0.0
49,A,brightness_dark,0.25,A|brightness_dark|0.25|c49,,14.85148514851485,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 23, 0, 7, 0, 0, 0, 0, 0, 0]",224.29558995551807,0.001251134075169121,0.9500000000000001,8.91089108910891
49,A,brightness_dark,0.5,A|brightness_dark|0.5|c49,,19.801980198019802,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 28, 0, 12, 0, 0, 0, 0, 0, 0]",173.3262284867092,0.0019134794418096273,1.0,13.861386138613861
49,A,brightness_dark,0.75,A|brightness_dark|0.75|c49,,25.742574257425744,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 31, 0, 21, 0, 0, 0, 0, 0, 0]",142.98291110725177,0.0027382700949679963,0.8500000000000001,19.801980198019805
49,A,brightness_dark,1.0,A|brightness_dark|1.0|c49,r2746,27.722772277227726,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 31, 0, 25, 0, 0, 0, 0, 0, 0]",131.62607381156235,0.003818000496302348,1.0,21.782178217821787
49,A,brightness_dark,1.25,A|brightness_dark|1.25|c49,,29.207920792079207,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 32, 0, 27, 0, 0, 0, 0, 0, 0]",136.0855899389953,0.005171990208000187,0.9,23.26732673267327
49,A,brightness_dark,1.5,A|brightness_dark|1.5|c49,,29.7029702970297,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 32, 0, 28, 0, 0, 0, 0, 0, 0]",159.76473927360723,0.0068845761978585445,0.9,23.762376237623762
49,B,brightness_dark,0.0,B|brightness_dark|0.0|c49,r2751,5.9405940594059405,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 12, 0, 0, 0, 0, 0, 0, 0, 0]",302.49670267422476,0.0007227718209670726,0.9500000000000001,0.0
49,B,brightness_dark,0.25,B|brightness_dark|0.25|c49,,14.356435643564355,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 23, 0, 6, 0, 0, 0, 0, 0, 0]",224.3292317285834,0.001256853121380989,0.9500000000000001,8.415841584158414
49,B,brightness_dark,0.5,B|brightness_dark|0.5|c49,,19.801980198019802,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 28, 0, 12, 0, 0, 0, 0, 0, 0]",173.42062232276768,0.0019318677215897095,0.9500000000000001,13.861386138613861
49,B,brightness_dark,0.75,B|brightness_dark|0.75|c49,,26.732673267326735,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 31, 0, 23, 0, 0, 0, 0, 0, 0]",143.83822574102032,0.0027841412938771955,0.9,20.792079207920793
49,B,brightness_dark,1.0,B|brightness_dark|1.0|c49,r2753,28.71287128712871,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 31, 0, 27, 0, 0, 0, 0, 0, 0]",133.2356439814471,0.003910668342866593,1.0,22.772277227722768
49,B,brightness_dark,1.25,B|brightness_dark|1.25|c49,,29.207920792079207,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 31, 0, 28, 0, 0, 0, 0, 0, 0]",150.53079308554075,0.005360960284726943,0.9,23.26732673267327
49,B,brightness_dark,1.5,B|brightness_dark|1.5|c49,,28.71287128712871,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 30, 0, 28, 0, 0, 0, 0, 0, 0]",147.33933944856744,0.007161288095682339,0.8,22.772277227722768
49,A,contrast_low,0.0,A|contrast_low|0.0|c49,r2758,1.4851485148514851,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 2, 0, 1, 0, 0, 0, 0, 0, 0]",107.76949463384996,0.00038970523523725194,0.9500000000000001,0.0
49,A,contrast_low,0.25,A|contrast_low|0.25|c49,,7.425742574257425,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 11, 0, 4, 0, 0, 0, 0, 0, 0]",65.67759656370033,0.0005492158096032215,1.0,5.9405940594059405
49,A,contrast_low,0.5,A|contrast_low|0.5|c49,,10.396039603960396,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 15, 0, 6, 0, 0, 0, 0, 0, 0]",37.35070905698944,0.0007565737057942608,0.9,8.910891089108912
49,A,contrast_low,0.75,A|contrast_low|0.75|c49,,16.33663366336634,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 24, 0, 9, 0, 0, 0, 0, 0, 0]",19.570356231751816,0.0009912820124255988,0.8500000000000001,14.851485148514854
49,A,contrast_low,1.0,A|contrast_low|1.0|c49,r2760,21.287128712871286,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 25, 0, 18, 0, 0, 0, 0, 0, 0]",10.697391489194457,0.001243223141373299,0.9500000000000001,19.801980198019802
49,A,contrast_low,1.25,A|contrast_low|1.25|c49,,24.752475247524753,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 29, 0, 21, 0, 0, 0, 0, 0, 0]",9.658215323225203,0.0014883845571484384,0.9500000000000001,23.26732673267327
49,A,contrast_low,1.5,A|contrast_low|1.5|c49,,24.752475247524753,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 29, 0, 21, 0, 0, 0, 0, 0, 0]",15.793607811844806,0.0017069822064916377,1.0,23.26732673267327
49,B,contrast_low,0.0,B|contrast_low|0.0|c49,r2765,1.4851485148514851,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 2, 0, 1, 0, 0, 0, 0, 0, 0]",107.50680095851942,0.00038970523523725194,0.9500000000000001,0.0
49,B,contrast_low,0.25,B|contrast_low|0.25|c49,,7.425742574257425,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 11, 0, 4, 0, 0, 0, 0, 0, 0]",66.1018174033905,0.000538518708157299,0.9500000000000001,5.9405940594059405
49,B,contrast_low,0.5,B|contrast_low|0.5|c49,,10.396039603960396,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 16, 0, 5, 0, 0, 0, 0, 0, 0]",37.855778880444504,0.000733132966253304,0.9,8.910891089108912
49,B,contrast_low,0.75,B|contrast_low|0.75|c49,,16.831683168316832,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 24, 0, 10, 0, 0, 0, 0, 0, 0]",19.788864671001864,0.0009717276601619758,0.8500000000000001,15.346534653465348
49,B,contrast_low,1.0,B|contrast_low|1.0|c49,r2767,21.782178217821784,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 28, 0, 16, 0, 0, 0, 0, 0, 0]",10.455339354139282,0.0012261006719868524,0.9,20.2970297029703
49,B,contrast_low,1.25,B|contrast_low|1.25|c49,,22.772277227722775,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 30, 0, 16, 0, 0, 0, 0, 0, 0]",8.908791925637924,0.0014695737963770585,0.9,21.28712871287129
49,B,contrast_low,1.5,B|contrast_low|1.5|c49,,23.26732673267327,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 31, 0, 16, 0, 0, 0, 0, 0, 0]",14.579160802692934,0.0016843616788814635,0.9500000000000001,21.782178217821784
49,A,gaussian_noise,0.0,A|gaussian_noise|0.0|c49,r2772,22.772277227722775,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 31, 0, 15, 0, 0, 0, 0, 0, 0]",22.27370852620869,0.003154116517048624,1.0,0.0
49,A,gaussian_noise,0.25,A|gaussian_noise|0.25|c49,,22.772277227722775,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 31, 0, 15, 0, 0, 0, 0, 0, 0]",13.40388083433589,0.003128055974649813,1.0,0.0
49,A,gaussian_noise,0.5,A|gaussian_noise|0.5|c49,,22.772277227722775,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 29, 0, 17, 0, 0, 0, 0, 0, 0]",6.958835087132684,0.0030786359180052917,0.9500000000000001,0.0
49,A,gaussian_noise,0.75,A|gaussian_noise|0.75|c49,,20.792079207920793,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 28, 0, 14, 0, 0, 0, 0, 0, 0]",3.4415399041485832,0.0030451381274398635,0.9500000000000001,-1.980198019801982
49,A,gaussian_noise,1.0,A|gaussian_noise|1.0|c49,r2774,20.2970297029703,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 27, 0, 14, 0, 0, 0, 0, 0, 0]",3.422785222097007,0.003017564137903902,0.9,-2.4752475247524757
49,A,gaussian_noise,1.25,A|gaussian_noise|1.25|c49,,20.2970297029703,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 25, 0, 16, 0, 0, 0, 0, 0, 0]",7.700602645788246,0.0029910284151918997,0.9,-2.4752475247524757
49,A,gaussian_noise,1.5,A|gaussian_noise|1.5|c49,,20.2970297029703,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 24, 0, 17, 0, 0, 0, 0, 0, 0]",17.485157178874744,0.0029214982972601343,0.8500000000000001,-2.4752475247524757
49,B,gaussian_noise,0.0,B|gaussian_noise|0.0|c49,r2779,22.772277227722775,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 31, 0, 15, 0, 0, 0, 0, 0, 0]",22.444406436809068,0.003154116517048624,1.0,0.0
49,B,gaussian_noise,0.25,B|gaussian_noise|0.25|c49,,22.772277227722775,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 31, 0, 15, 0, 0, 0, 0, 0, 0]",13.237115419528855,0.0031129642778572426,1.0,0.0
49,B,gaussian_noise,0.5,B|gaussian_noise|0.5|c49,,22.277227722772277,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 28, 0, 17, 0, 0, 0, 0, 0, 0]",6.547273864447757,0.0030500569382954728,0.9500000000000001,-0.49504950495049727
49,B,gaussian_noise,0.75,B|gaussian_noise|0.75|c49,,20.792079207920793,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 28, 0, 14, 0, 0, 0, 0, 0, 0]",2.8613051264323537,0.003002297004370834,0.9500000000000001,-1.980198019801982
49,B,gaussian_noise,1.0,B|gaussian_noise|1.0|c49,r2781,20.792079207920793,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 27, 0, 15, 0, 0, 0, 0, 0, 0]",2.7198054398563802,0.0029566855153679763,0.9,-1.980198019801982
49,B,gaussian_noise,1.25,B|gaussian_noise|1.25|c49,,20.792079207920793,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 25, 0, 17, 0, 0, 0, 0, 0, 0]",6.906060437931075,0.00291483707061394,0.9,-1.980198019801982
49,B,gaussian_noise,1.5,B|gaussian_noise|1.5|c49,,22.277227722772277,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 24, 0, 21, 0, 0, 0, 0, 0, 0]",16.720916659859697,0.0028461445769238365,0.8500000000000001,-0.49504950495049727
49,A,gaussian_blur,0.0,A|gaussian_blur|0.0|c49,r2786,15.346534653465346,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 19, 0, 12, 0, 0, 0, 0, 0, 0]",23.55774281805682,0.0021571825295994933,0.9500000000000001,0.0
49,A,gaussian_blur,0.25,A|gaussian_blur|0.25|c49,,17.82178217821782,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 23, 0, 13, 0, 0, 0, 0, 0, 0]",16.129473231953316,0.0023396479344075724,0.8500000000000001,2.475247524752474
49,A,gaussian_blur,0.5,A|gaussian_blur|0.5|c49,,20.792079207920793,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 25, 0, 17, 0, 0, 0, 0, 0, 0]",10.745841756600194,0.0025330008358183465,0.8,5.445544554455447
49,A,gaussian_blur,0.75,A|gaussian_blur|0.75|c49,,20.2970297029703,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 25, 0, 16, 0, 0, 0, 0, 0, 0]",7.299968207588028,0.00272106319267534,0.8500000000000001,4.950495049504953
49,A,gaussian_blur,1.0,A|gaussian_blur|1.0|c49,r2788,24.257425742574256,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 29, 0, 20, 0, 0, 0, 0, 0, 0]",5.71805562953276,0.0029111862219413833,0.9500000000000001,8.91089108910891
49,A,gaussian_blur,1.25,A|gaussian_blur|1.25|c49,,27.22772277227723,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 31, 0, 24, 0, 0, 0, 0, 0, 0]",5.947248072733212,0.0031101950573448923,1.0,11.881188118811883
49,A,gaussian_blur,1.5,A|gaussian_blur|1.5|c49,,28.217821782178216,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 32, 0, 25, 0, 0, 0, 0, 0, 0]",7.9487149720518175,0.0033146329792906395,0.9500000000000001,12.87128712871287
49,B,gaussian_blur,0.0,B|gaussian_blur|0.0|c49,r2793,15.346534653465346,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 19, 0, 12, 0, 0, 0, 0, 0, 0]",23.329576758170266,0.0021571825295994933,0.9500000000000001,0.0
49,B,gaussian_blur,0.25,B|gaussian_blur|0.25|c49,,18.316831683168317,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 24, 0, 13, 0, 0, 0, 0, 0, 0]",15.410952934024158,0.002344619327141425,0.8500000000000001,2.970297029702971
49,B,gaussian_blur,0.5,B|gaussian_blur|0.5|c49,,20.792079207920793,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 25, 0, 17, 0, 0, 0, 0, 0, 0]",9.818305625936318,0.0025423161729461585,0.8,5.445544554455447
49,B,gaussian_blur,0.75,B|gaussian_blur|0.75|c49,,21.287128712871286,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 26, 0, 17, 0, 0, 0, 0, 0, 0]",6.405732999644046,0.0027356371071680296,0.9500000000000001,5.9405940594059405
49,B,gaussian_blur,1.0,B|gaussian_blur|1.0|c49,r2795,25.247524752475247,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 30, 0, 21, 0, 0, 0, 0, 0, 0]",5.072129975298942,0.0029312297512789705,1.0,9.900990099009901
49,B,gaussian_blur,1.25,B|gaussian_blur|1.25|c49,,27.22772277227723,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 31, 0, 24, 0, 0, 0, 0, 0, 0]",5.742961806755783,0.0031367751722950507,1.0,11.881188118811883
49,B,gaussian_blur,1.5,B|gaussian_blur|1.5|c49,,27.22772277227723,"[0, 39, 0, 163, 0, 0, 0, 0, 0, 0]","[0, 32, 0, 23, 0, 0, 0, 0, 0, 0]",8.359609312858897,0.003340863695378888,0.9,11.881188118811883
50,A,brightness_dark,0.0,A|brightness_dark|0.0|c50,r2800,60.33057851239669,"[0, 2, 81, 0, 0, 34, 0, 0, 4, 0]","[0, 0, 73, 0, 0, 0, 0, 0, 0, 0]",278.1090362641605,0.0006010743340615801,0.9,0.0
50,A,brightness_dark,0.25,A|brightness_dark|0.25|c50,,53.71900826446281,"[0, 2, 81, 0, 0, 34, 0, 0, 4, 0]","[0, 0, 64, 0, 0, 0, 0, 0, 1, 0]",206.45460066604593,0.0010256987927242025,0.9500000000000001,-6.611570247933884
50,A,brightness_dark,0.5,A|brightness_dark|0.5|c50,,52.066115702479344,"[0, 2, 81, 0, 0, 34, 0, 0, 4, 0]","[0, 1, 61, 0, 0, 0, 0, 0, 1, 0]",159.6319182936777,0.0015943065160581198,1.0,-8.264462809917347
50,A,brightness_dark,0.75,A|brightness_dark|0.75|c50,,47.107438016528924,"[0, 2, 81, 0, 0, 34, 0, 0, 4, 0]","[0, 2, 53, 0, 0, 1, 0, 0, 1, 0]",133.15871422795453,0.00233788164824003,0.9500000000000001,-13.223140495867767
50,A,brightness_dark,1.0,A|brightness_dark|1.0|c50,r2802,40.49586776859504,"[0, 2, 81, 0, 0, 34, 0, 0, 4, 0]","[0, 2, 45, 0, 0, 1, 0, 0, 1, 0]",124.26217332602216,0.003316315359162408,0.9500000000000001,-19.83471074380165
50,A,brightness_dark,1.25,A|brightness_dark|1.25|c50,,34.710743801652896,"[0, 2, 81, 0, 0, 34, 0, 0, 4, 0]","[0, 1, 37, 0, 0, 3, 0, 0, 1, 0]",129.25807980581186,0.004559898641567392,0.8500000000000001,-25.619834710743795
50,A,brightness_dark,1.5,A|brightness_dark|1.5|c50,,33.057851239669425,"[0, 2, 81, 0, 0, 34, 0, 0, 4, 0]","[0, 1, 33, 0, 0, 5, 0, 0, 1, 0]",155.8663265630677,0.005910729651012303,0.9,-27.272727272727266
50,B,brightness_dark,0.0,B|brightness_dark|0.0|c50,r2807,60.33057851239669,"[0, 2, 81, 0, 0, 34, 0, 0, 4, 0]","[0, 0, 73, 0, 0, 0, 0, 0, 0, 0]",279.56616682781896,0.0006010743340615801,0.9,0.0
50,B,brightness_dark,0.25,B|brightness_dark|0.25|c50,,52.892561983471076,"[0, 2, 81, 0, 0, 34, 0, 0, 4, 0]","[0, 0, 63, 0, 0, 0, 0, 0, 1, 0]",207.08818836917405,0.0010416124541091577,0.9500000000000001,-7.4380165289256155
50,B,brightness_dark,0.5,B|brightness_dark|0.5|c50,,50.413223140495866,"[0, 2, 81, 0, 0, 34, 0, 0, 4, 0]","[0, 1, 59, 0, 0, 0, 0, 0, 1, 0]",160.3505133006872,0.0016301357882337539,0.9500000000000001,-9.917355371900825
50,B,brightness_dark,0.75,B|brightness_dark|0.75|c50,,46.28099173553719,"[0, 2, 81, 0, 0, 34, 0, 0, 4, 0]","[0, 2, 52, 0, 0, 1, 0, 0, 1, 0]",134.52978002042946,0.0024057495153145276,0.9500000000000001,-14.049586776859499
50,B,brightness_dark,1.0,B|brightness_dark|1.0|c50,r2809,39.66942148760331,"[0, 2, 81, 0, 0, 34, 0, 0, 4, 0]","[0, 1, 45, 0, 0, 1, 0, 0, 1, 0]",127.28247495208616,0.003423351346127214,0.9500000000000001,-20.661157024793383
50,B,brightness_dark,1.25,B|brightness_dark|1.25|c50,,37.1900826446281,"[0, 2, 81, 0, 0, 34, 0, 0, 4, 0]","[0, 1, 39, 0, 0, 3, 0, 0, 2, 0]",146.204136054771,0.004705748436636841,0.8500000000000001,-23.140495867768593
50,B,brightness_dark,1.5,B|brightness_dark|1.5|c50,,33.88429752066116,"[0, 2, 81, 0, 0, 34, 0, 0, 4, 0]","[0, 1, 33, 0, 0, 5, 0, 0, 2, 0]",148.09271083500406,0.006067996445988666,0.8500000000000001,-26.446280991735534
50,A,contrast_low,0.0,A|contrast_low|0.0|c50,r2814,40.49586776859504,"[0, 2, 81, 0, 0, 34, 0, 0, 4, 0]","[0, 0, 48, 0, 0, 0, 0, 0, 1, 0]",84.61860661666732,0.00031236139110581076,0.9,0.0
50,A,contrast_low,0.25,A|contrast_low|0.25|c50,,40.49586776859504,"[0, 2, 81, 0, 0, 34, 0, 0, 4, 0]","[0, 0, 46, 0, 0, 1, 0, 0, 2, 0]",48.589721880382605,0.00044629723035788626,1.0,0.0
50,A,contrast_low,0.5,A|contrast_low|0.5|c50,,38.84297520661157,"[0, 2, 81, 0, 0, 34, 0, 0, 4, 0]","[0, 1, 42, 0, 0, 1, 0, 0, 3, 0]",25.83415224354983,0.0006196660315296109,0.9500000000000001,-1.652892561983471
