client,bank,context,salt,train_half,BER128,BER256,point_state,agreement,mean_utility128,mean_utility256,max_mean_utility_difference,vote128,vote256,max_vote_frequency_difference,p_mode,vote_entropy,point_bootstrap_expected_regret,BER_bootstrap_expected_regret,top_mean_utility_margin,BER_replica_optimal_fraction,BER_minus_point_utility_p10,BER_minus_point_utility_median,BER_minus_point_utility_p90
35,B,clean,T013-S2,1,4,4,4,True,"[0.0, -0.13745712723509237, -0.06261601953560715, -0.04166912996589079, 0.018877827870998683]","[0.0, -0.13461466050291593, -0.07823824698393211, -0.03866263001938497, 0.01140060123211439]",0.015622227448324963,"[0.3359375, 0.0, 0.140625, 0.0546875, 0.46875]","[0.35546875, 0.0, 0.11328125, 0.06640625, 0.46484375]",0.02734375,0.46484375,1.1505676136519503,0.024191410533898634,0.024191410533898634,0.01140060123211439,0.46484375,0.0,0.0,0.0
35,B,clean,T013-S3,0,4,4,4,True,"[0.0, -0.15652062877826886, -0.05572681171803003, -0.05192229251981567, 0.030895112125004988]","[0.0, -0.15296964370570518, -0.07109904802312271, -0.04879745418002106, 0.023869728767100508]",0.015372236305092673,"[0.3046875, 0.0, 0.1328125, 0.015625, 0.546875]","[0.3203125, 0.0, 0.109375, 0.03125, 0.5390625]",0.0234375,0.5390625,1.048110079457268,0.017274389053474722,0.017274389053474722,0.023869728767100508,0.5390625,0.0,0.0,0.0
35,B,clean,T013-S3,1,4,4,4,True,"[0.0, -0.148530234274402, -0.04791104536700105, -0.056440159070117235, 0.024494994542060812]","[0.0, -0.14546385104423346, -0.06351349240320478, -0.05335526371001562, 0.016638291481907562]",0.015602447036203733,"[0.3671875, 0.0, 0.1640625, 0.0078125, 0.4609375]","[0.37890625, 0.0, 0.12890625, 0.015625, 0.4765625]",0.03515625,0.4765625,1.0499920564125356,0.02327108037844497,0.02327108037844497,0.016638291481907562,0.4765625,0.0,0.0,0.0
35,B,brightness_dark,T013-S0,0,1,1,1,True,"[0.0, 0.556983639189931, 0.3961085300962206, -0.06606695589379785, 0.2839322337019195]","[0.0, 0.5565023848079426, 0.3931657049826422, -0.06581061834965662, 0.28217218497964924]",0.0029428251135783603,"[0.0, 0.8125, 0.1875, 0.0, 0.0]","[0.0, 0.80078125, 0.19921875, 0.0, 0.0]",0.01171875,0.80078125,0.49931747185333475,0.01755442695801376,0.01755442695801376,0.16333667982530034,0.80078125,0.0,0.0,0.0
35,B,brightness_dark,T013-S0,1,1,1,1,True,"[0.0, 0.5493321372262405, 0.40628600180929764, -0.0647452569846165, 0.2960084396115757]","[0.0, 0.5488740698544411, 0.4035322492475989, -0.06443001000169027, 0.29435500300509293]",0.0027537525616987833,"[0.0, 0.8046875, 0.1953125, 0.0, 0.0]","[0.0, 0.78515625, 0.21484375, 0.0, 0.0]",0.01953125,0.78515625,0.5203039612465151,0.01781669493018096,0.01781669493018096,0.14534182060684223,0.78515625,0.0,0.0,0.0
35,B,brightness_dark,T013-S1,0,1,1,1,True,"[0.0, 0.5626366249693406, 0.4024422804592342, -0.06463119449733508, 0.28598698679769824]","[0.0, 0.5621092162930507, 0.39957831162930196, -0.064391751230875, 0.2842075834269785]",0.0028639688299322264,"[0.0, 0.8203125, 0.1796875, 0.0, 0.0]","[0.0, 0.8125, 0.1875, 0.0, 0.0]",0.0078125,0.8125,0.48257756517701206,0.01521122480079557,0.01521122480079557,0.16253090466374875,0.8125,0.0,0.0,0.0
35,B,brightness_dark,T013-S1,1,1,1,1,True,"[0.0, 0.544420349294712, 0.4002473156561385, -0.06581409366515108, 0.2942722581705792]","[0.0, 0.5440041823583213, 0.3974138062030916, -0.06548389396741694, 0.29263688239584357]",0.002833509453046963,"[0.0, 0.796875, 0.203125, 0.0, 0.0]","[0.0, 0.77734375, 0.22265625, 0.0, 0.0]",0.01953125,0.77734375,0.5302493882813463,0.020187242255653635,0.020187242255653635,0.14659037615522968,0.77734375,0.0,0.0,0.0
35,B,brightness_dark,T013-S2,0,1,1,1,True,"[0.0, 0.5584635146620183, 0.40847727825256286, -0.0669304386053564, 0.2927020786567084]","[0.0, 0.5579745040752506, 0.40558293346044516, -0.06664374477753202, 0.291077622692899]",0.0028943447921176545,"[0.0, 0.8046875, 0.1953125, 0.0, 0.0]","[0.0, 0.78515625, 0.21484375, 0.0, 0.0]",0.01953125,0.78515625,0.5203039612465151,0.018694754075635485,0.018694754075635485,0.15239157061480543,0.78515625,0.0,0.0,0.0
35,B,brightness_dark,T013-S2,1,1,1,1,True,"[0.0, 0.5478453656617914, 0.39413947322676274, -0.06376839346569464, 0.2866913384261239]","[0.0, 0.5473941689780786, 0.3913370557076829, -0.06348343013679489, 0.28489883897577023]",0.0028024175190798774,"[0.0, 0.8125, 0.1875, 0.0, 0.0]","[0.0, 0.80078125, 0.19921875, 0.0, 0.0]",0.01171875,0.80078125,0.49931747185333475,0.016709773509307645,0.016709773509307645,0.1560571132703957,0.80078125,0.0,0.0,0.0
35,B,brightness_dark,T013-S3,0,1,1,1,True,"[0.0, 0.5523693183037957, 0.3921261747770787, -0.0717525059017602, 0.2831429258431266]","[0.0, 0.5519394759853711, 0.3892898241799104, -0.0714688924178582, 0.2815171498918308]",0.0028363505971682602,"[0.0, 0.8125, 0.1875, 0.0, 0.0]","[0.0, 0.8046875, 0.1953125, 0.0, 0.0]",0.0078125,0.8046875,0.4938350966590116,0.016571510424335495,0.016571510424335495,0.16264965180546062,0.8046875,0.0,0.0,0.0
35,B,brightness_dark,T013-S3,1,1,1,1,True,"[0.0, 0.5542243375531951, 0.4108363477796135, -0.05874914716457657, 0.29747375313843577]","[0.0, 0.5537130474680864, 0.40797385626348776, -0.0584626486309293, 0.29568252144264456]",0.002862491516125718,"[0.0, 0.796875, 0.203125, 0.0, 0.0]","[0.0, 0.77734375, 0.22265625, 0.0, 0.0]",0.01953125,0.77734375,0.5302493882813463,0.018934629504976364,0.018934629504976364,0.14573919120459858,0.77734375,0.0,0.0,0.0
35,B,contrast_low,T013-S0,0,2,2,2,True,"[0.0, -0.024241574687123648, 0.37187401946814286, -0.06650872489880515, 0.16712004160498234]","[0.0, -0.02534125953972165, 0.3679292803559061, -0.0667618140102222, 0.1664912123401369]",0.00394473911223673,"[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",0.0,1.0,-0.0,0.0,0.0,0.20143806801576922,1.0,0.0,0.0,0.0
35,B,contrast_low,T013-S0,1,2,2,2,True,"[0.0, -0.026119706881952823, 0.37322319264183457, -0.0740716361232029, 0.15445406219290456]","[0.0, -0.027263791115955813, 0.36907703070690623, -0.07432988249724007, 0.15320405611006183]",0.004146161934928357,"[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",0.0,1.0,-0.0,0.0,0.0,0.2158729745968444,1.0,0.0,0.0,0.0
35,B,contrast_low,T013-S1,0,2,2,2,True,"[0.0, -0.015223324662279764, 0.39965833158737035, -0.07644946197471941, 0.16627278018824249]","[0.0, -0.0161560079139215, 0.3955482802466414, -0.0767355184699783, 0.16527784008483634]",0.004110051340728967,"[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",0.0,1.0,-0.0,0.0,0.0,0.23027044016180503,1.0,0.0,0.0,0.0
35,B,contrast_low,T013-S1,1,2,2,2,True,"[0.0, -0.03523577441419782, 0.3462938883870782, -0.06422763161466981, 0.1553593756936606]","[0.0, -0.03654523901437716, 0.342296251513973, -0.06445122110925655, 0.1544719035484282]",0.003997636873105144,"[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",0.0,1.0,-0.0,0.0,0.0,0.1878243479655448,1.0,0.0,0.0,0.0
35,B,contrast_low,T013-S2,0,2,2,2,True,"[0.0, -0.029995236162280142, 0.37389670351474685, -0.07594487125776687, 0.1598671541946163]","[0.0, -0.031213951108764224, 0.3698311612497484, -0.07630333535591897, 0.15886974610641122]",0.004065542264998476,"[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",0.0,1.0,-0.0,0.0,0.0,0.2109614151433372,1.0,0.0,0.0,0.0
35,B,contrast_low,T013-S2,1,2,2,2,True,"[0.0, -0.019978664680124634, 0.37105651028091724, -0.06419533396714829, 0.16161005708391127]","[0.0, -0.020997891449107058, 0.3670327445209561, -0.06434180435834873, 0.16073319921362958]",0.004023765759961191,"[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",0.0,1.0,-0.0,0.0,0.0,0.20629954530732647,1.0,0.0,0.0,0.0
35,B,contrast_low,T013-S3,0,2,2,2,True,"[0.0, -0.03423529752631161, 0.37676880622134185, -0.06784112780060574, 0.160532150556479]","[0.0, -0.03542411855677058, 0.37277702367307086, -0.06801713460924831, 0.15953069473550868]",0.003991782548270993,"[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",0.0,1.0,-0.0,0.0,0.0,0.21324632893756215,1.0,0.0,0.0,0.0
35,B,contrast_low,T013-S3,1,2,2,2,True,"[0.0, -0.01596423498825201, 0.3681797213585307, -0.07266028743872749, 0.16068217235994733]","[0.0, -0.017021282425608204, 0.36408241392068047, -0.07299807843648726, 0.1598098342837824]",0.004097307437850238,"[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",0.0,1.0,-0.0,0.0,0.0,0.20427257963689807,1.0,0.0,0.0,0.0
35,B,gaussian_noise,T013-S0,0,0,0,0,True,"[0.0, -0.1255177383998945, -0.15519145983736682, -0.024493499110717593, -0.0636402890991769]","[0.0, -0.12409510491970784, -0.16109716524146128, -0.022965026142148823, -0.06705117650638223]",0.00590570540409444,"[0.46875, 0.0, 0.0546875, 0.28125, 0.1953125]","[0.5390625, 0.0, 0.0546875, 0.26171875, 0.14453125]",0.0703125,0.5390625,1.1224189310680823,0.015115464771912604,0.015115464771912604,0.022965026142148823,0.5390625,0.0,0.0,0.0
35,B,gaussian_noise,T013-S0,1,0,0,0,True,"[0.0, -0.12534592502166383, -0.15739468921324384, -0.035990492113693665, -0.06240907661902793]","[0.0, -0.12408063864709129, -0.16304607184822592, -0.034712987403958374, -0.06577083969529345]",0.005651382634982092,"[0.65625, 0.0, 0.03125, 0.09375, 0.21875]","[0.6953125, 0.0, 0.03515625, 0.10546875, 0.1640625]",0.0546875,0.6953125,0.9041531769091113,0.010993805499991429,0.010993805499991429,0.034712987403958374,0.6953125,0.0,0.0,0.0
35,B,gaussian_noise,T013-S1,0,0,0,0,True,"[0.0, -0.10481880567180411, -0.1565308692338137, -0.02635715500883366, -0.0665853769095646]","[0.0, -0.10346096558532228, -0.16225623431682365, -0.025003820928239266, -0.06986835251707027]",0.005725365083009954,"[0.546875, 0.0, 0.046875, 0.21875, 0.1875]","[0.60546875, 0.0, 0.05078125, 0.20703125, 0.13671875]",0.05859375,0.60546875,1.0532325681519252,0.012026194587151161,0.012026194587151161,0.025003820928239266,0.60546875,0.0,0.0,0.0
35,B,gaussian_noise,T013-S1,1,0,0,0,True,"[0.0, -0.14528140308798657, -0.15604839730998502, -0.033902302982218156, -0.05982277780523178]","[0.0, -0.1439614667796156, -0.16187955785694433, -0.03245366892169762, -0.0633077109946635]",0.0058311605469593235,"[0.6015625, 0.0, 0.03125, 0.140625, 0.2265625]","[0.6328125, 0.0, 0.03515625, 0.1484375, 0.18359375]",0.04296875,0.6328125,1.0016194802075016,0.013562861322084948,0.013562861322084948,0.03245366892169762,0.6328125,0.0,0.0,0.0
35,B,gaussian_noise,T013-S2,0,0,0,0,True,"[0.0, -0.13293829507052107, -0.1541309919177355, -0.03725303744455709, -0.0616786930862811]","[0.0, -0.13162698205544393, -0.16000405797414388, -0.035890525021087555, -0.06518662337635178]",0.005873066056408396,"[0.625, 0.0, 0.03125, 0.1171875, 0.2265625]","[0.6640625, 0.0, 0.0390625, 0.12109375, 0.17578125]",0.05078125,0.6640625,0.959767285857731,0.01259544884806833,0.01259544884806833,0.035890525021087555,0.6640625,0.0,0.0,0.0
35,B,gaussian_noise,T013-S2,1,0,0,0,True,"[0.0, -0.11773639096872734, -0.15814282686203465, -0.0230033359159547, -0.06409410299042224]","[0.0, -0.11635348040652958, -0.16382512865311896, -0.02155456939507799, -0.06735452412218863]",0.005682301791084309,"[0.4765625, 0.0, 0.03125, 0.28125, 0.2109375]","[0.5390625, 0.0, 0.0390625, 0.265625, 0.15625]",0.0625,0.5390625,1.101940875736721,0.013571611486495105,0.013571611486495105,0.02155456939507799,0.5390625,0.0,0.0,0.0
35,B,gaussian_noise,T013-S3,0,0,0,0,True,"[0.0, -0.1340091512770372, -0.1608719839403755, -0.028853605825153263, -0.07343428785161718]","[0.0, -0.13259995903272875, -0.16673589743851935, -0.027568687200754734, -0.07704815096282427]",0.00586391349814385,"[0.609375, 0.0, 0.03125, 0.15625, 0.203125]","[0.65234375, 0.0, 0.0390625, 0.16015625, 0.1484375]",0.0546875,0.65234375,0.9818354663232427,0.01156437526253414,0.01156437526253414,0.027568687200754734,0.65234375,0.0,0.0,0.0
35,B,gaussian_noise,T013-S3,1,0,0,0,True,"[0.0, -0.11646523125347664, -0.15154463169408647, -0.03194317564348087, -0.052581994692189556]","[0.0, -0.11519163859959795, -0.1572384903489109, -0.030418734020973483, -0.05573893639731943]",0.005693858654824442,"[0.5546875, 0.0, 0.03125, 0.1875, 0.2265625]","[0.58984375, 0.0, 0.0390625, 0.1875, 0.18359375]",0.04296875,0.58984375,1.063108334741494,0.014002809425396417,0.014002809425396417,0.030418734020973483,0.58984375,0.0,0.0,0.0
35,B,gaussian_blur,T013-S0,0,2,2,2,True,"[0.0, -0.16271692760716377, 0.1934762667276519, -0.07311272678089888, 0.16296723139987976]","[0.0, -0.1628661102584442, 0.19559197161560374, -0.07354362107712173, 0.16396778102328943]",0.002115704887951846,"[0.0, 0.0, 0.640625, 0.0, 0.359375]","[0.0, 0.0, 0.640625, 0.0, 0.359375]",0.0,0.640625,0.6530577442776866,0.019172109650738966,0.019172109650738966,0.03162419059231431,0.640625,0.0,0.0,0.0
35,B,gaussian_blur,T013-S0,1,2,2,2,True,"[0.0, -0.15706961309276166, 0.19272018477453107, -0.08081833335620167, 0.1581148923720824]","[0.0, -0.1572908697668978, 0.19471773236027728, -0.0812240999466693, 0.15904162008407616]",0.0019975475857462173,"[0.0, 0.0, 0.6484375, 0.0, 0.3515625]","[0.0, 0.0, 0.65625, 0.0, 0.34375]",0.0078125,0.65625,0.6434915530192904,0.015912399474981413,0.015912399474981413,0.03567611227620112,0.65625,0.0,0.0,0.0
35,B,gaussian_blur,T013-S1,0,2,2,2,True,"[0.0, -0.16114355028839747, 0.1800173572530282, -0.07827368858988167, 0.16272274210169094]","[0.0, -0.1613913946762095, 0.1819953695955418, -0.07872698199256423, 0.16367384914384162]",0.0019780123425136163,"[0.0, 0.0, 0.625, 0.0, 0.375]","[0.0, 0.0, 0.61328125, 0.0, 0.38671875]",0.01171875,0.61328125,0.6672576921240595,0.021470574431001643,0.021470574431001643,0.01832152045170019,0.61328125,0.0,0.0,0.0
35,B,gaussian_blur,T013-S1,1,2,2,2,True,"[0.0, -0.15907683346898105, 0.20530331427630197, -0.07590820627029808, 0.15846003927927144]","[0.0, -0.1592023153869781, 0.2074338690079642, -0.07629276760934853, 0.1594364887963716]",0.002130554731662246,"[0.0, 0.0, 0.703125, 0.0, 0.296875]","[0.0, 0.0, 0.7109375, 0.0, 0.2890625]",0.0078125,0.7109375,0.601310124381573,0.014414305889579253,0.014414305889579253,0.047997380211592604,0.7109375,0.0,0.0,0.0
35,B,gaussian_blur,T013-S2,0,2,2,2,True,"[0.0, -0.15694449874988547, 0.21590245417718107, -0.06808519403856576, 0.1792622089663684]","[0.0, -0.15715190653043573, 0.21801137093475778, -0.06847264839974523, 0.1803045723785451]",0.0021089167575766947,"[0.0, 0.0, 0.6640625, 0.0, 0.3359375]","[0.0, 0.0, 0.671875, 0.0, 0.328125]",0.0078125,0.671875,0.6328428307500615,0.015035395725585455,0.015035395725585455,0.03770679855621265,0.671875,0.0,0.0,0.0
35,B,gaussian_blur,T013-S2,1,2,2,2,True,"[0.0, -0.16300141847506314, 0.17002645278055759, -0.08589404154552588, 0.1418661772823138]","[0.0, -0.16316391932119456, 0.1720358389603044, -0.08634241453221578, 0.14275312479446345]",0.002009386179746796,"[0.0, 0.0, 0.640625, 0.0, 0.359375]","[0.0, 0.0, 0.63671875, 0.0, 0.36328125]",0.00390625,0.63671875,0.6552827741875504,0.020301697674270505,0.020301697674270505,0.029282714165840953,0.63671875,0.0,0.0,0.0
35,B,gaussian_blur,T013-S3,0,2,2,2,True,"[0.0, -0.15937290707372606, 0.20491328764546643, -0.07196901998707923, 0.170444570027876]","[0.0, -0.15953518304820977, 0.2069848120635976, -0.07236048219394657, 0.17144708171555473]",0.0020715244181311425,"[0.0, 0.0, 0.65625, 0.0, 0.34375]","[0.0, 0.0, 0.66015625, 0.0, 0.33984375]",0.00390625,0.66015625,0.6409317837571086,0.016113305366948324,0.016113305366948324,0.035537730348042855,0.66015625,0.0,0.0,0.0
35,B,gaussian_blur,T013-S3,1,2,2,2,True,"[0.0, -0.1604724711201544, 0.18092575778561382, -0.08225449512513901, 0.15015810166154117]","[0.0, -0.16068156157213065, 0.1829653703246699, -0.08270099659219902, 0.15108005703327468]",0.0020396125390560907,"[0.0, 0.0, 0.640625, 0.0, 0.359375]","[0.0, 0.0, 0.64453125, 0.0, 0.35546875]",0.00390625,0.64453125,0.6507664355474174,0.01893698652512885,0.01893698652512885,0.03188531329139521,0.64453125,0.0,0.0,0.0
36,A,clean,T013-S0,0,4,4,4,True,"[0.0, -0.029171357821466962, -0.05482221773958234, -0.00626671680986033, 0.0059039367256732075]","[0.0, -0.027101807386221873, -0.06079005369963561, -0.004687700970638468, 0.0029629851648774108]",0.005967835960053271,"[0.140625, 0.1796875, 0.0, 0.1953125, 0.484375]","[0.14453125, 0.1796875, 0.0078125, 0.24609375, 0.421875]",0.0625,0.421875,1.3350390786219966,0.01888830836854684,0.01888830836854684,0.0029629851648774108,0.421875,0.0,0.0,0.0
36,A,clean,T013-S0,1,4,4,4,True,"[0.0, -0.0324838441818438, -0.05939829642241991, -0.010395818983720823, 0.005844968134549771]","[0.0, -0.030848631011187625, -0.06624712624465683, -0.00859485883271871, 0.002903503044573941]",0.006848829822236914,"[0.1484375, 0.15625, 0.0, 0.203125, 0.4921875]","[0.15234375, 0.16796875, 0.01171875, 0.24609375, 0.421875]",0.0703125,0.421875,1.3475446072453203,0.017337375155379732,0.017337375155379732,0.002903503044573941,0.421875,0.0,0.0,0.0
36,A,clean,T013-S1,0,4,0,0,False,"[0.0, -0.032131938464026226, -0.06483022251515125, -0.007219634798569577, 0.0005130732244261946]","[0.0, -0.030204357673282476, -0.07127479072373441, -0.005662517592453897, -0.0025025864844750315]",0.006444568208583161,"[0.1875, 0.171875, 0.0, 0.1953125, 0.4453125]","[0.1953125, 0.171875, 0.0078125, 0.24609375, 0.37890625]",0.06640625,0.37890625,1.3723015022825884,0.017822021315170865,0.017822021315170865,0.0025025864844750315,0.1953125,0.0,0.0,0.0
36,A,clean,T013-S1,1,4,4,4,True,"[0.0, -0.02947601822501178, -0.049718250468369043, -0.009344949633075783, 0.011077052179614228]","[0.0, -0.02771934820817508, -0.05608608787630692, -0.00753103721767608, 0.008207265634664371]",0.006367837407937879,"[0.1171875, 0.1484375, 0.0078125, 0.1875, 0.5390625]","[0.109375, 0.17578125, 0.01171875, 0.2265625, 0.4765625]",0.0625,0.4765625,1.2893429239337653,0.016399279061981048,0.016399279061981048,0.008207265634664371,0.4765625,0.0,0.0,0.0
36,A,clean,T013-S2,0,4,0,4,False,"[0.0, -0.02957807092442575, -0.05813346641577958, -0.009738584620667451, 0.0028274839140049975]","[0.0, -0.02768568372406931, -0.0646329278642638, -0.007952055426958109, -0.00036007175715155153]",0.006499461448484225,"[0.171875, 0.1875, 0.0078125, 0.1875, 0.4453125]","[0.16796875, 0.19921875, 0.01171875, 0.2265625, 0.39453125]",0.05078125,0.39453125,1.3764922260325796,0.021139917817141893,0.020779846059990344,0.00036007175715155153,0.16796875,-0.031472284470018375,-1.0266079753569979e-05,0.036161691141303715
36,A,clean,T013-S2,1,4,4,4,True,"[0.0, -0.03204566461530712, -0.05613004468837519, -0.006872082556220537, 0.008794582890153717]","[0.0, -0.03024646173475083, -0.06244344531876782, -0.00528120632553828, 0.006087668177315902]",0.006313400630392629,"[0.140625, 0.1484375, 0.0, 0.203125, 0.5078125]","[0.13671875, 0.15234375, 0.0078125, 0.25390625, 0.44921875]",0.05859375,0.44921875,1.3041432725370008,0.015393240664499985,0.015393240664499985,0.006087668177315902,0.44921875,0.0,0.0,0.0
36,A,clean,T013-S3,0,4,4,4,True,"[0.0, -0.03576773475615554, -0.051923695739911964, -0.0104203822680083, 0.00657097773552939]","[0.0, -0.03369891360410791, -0.05819083286893368, -0.008839146224495657, 0.003942009760084133]",0.0062671371290217125,"[0.15625, 0.1640625, 0.0, 0.1796875, 0.5]","[0.1640625, 0.1640625, 0.01171875, 0.22265625, 0.4375]",0.0625,0.4375,1.3413263481771123,0.016212990748645368,0.016212990748645368,0.003942009760084133,0.4375,0.0,0.0,0.0
36,A,clean,T013-S3,1,4,4,4,True,"[0.0, -0.02584734218435643, -0.062234195553269506, -0.006254264700405355, 0.005237835877710013]","[0.0, -0.024233168927809412, -0.0687900283595477, -0.004460979324967419, 0.0019740345970089986]",0.006555832806278193,"[0.140625, 0.1875, 0.0, 0.1953125, 0.4765625]","[0.14453125, 0.19921875, 0.0078125, 0.23828125, 0.41015625]",0.06640625,0.41015625,1.3461832769834345,0.02022243418191486,0.02022243418191486,0.0019740345970089986,0.41015625,0.0,0.0,0.0
36,A,brightness_dark,T013-S0,0,1,1,1,True,"[0.0, 0.1437705730350262, 0.059311274192181275, -0.034968003538005964, 0.08818751524406342]","[0.0, 0.13701955513928654, 0.049802436100300426, -0.033691443356958686, 0.08272342054565203]",0.009508838091880845,"[0.0, 0.859375, 0.046875, 0.015625, 0.078125]","[0.00390625, 0.84765625, 0.03125, 0.0390625, 0.078125]",0.0234375,0.84765625,0.595904966148552,0.0039944478069487725,0.0039944478069487725,0.05429613459363452,0.84765625,0.0,0.0,0.0
36,A,brightness_dark,T013-S0,1,1,1,1,True,"[0.0, 0.14405673354565582, 0.058558669647190295, -0.03594153418268618, 0.08449888773155376]","[0.0, 0.13721672614308336, 0.04922567770011885, -0.034518972576614994, 0.07918270542355824]",0.009332991947071448,"[0.0, 0.8671875, 0.0390625, 0.015625, 0.078125]","[0.00390625, 0.85546875, 0.02734375, 0.03515625, 0.078125]",0.01953125,0.85546875,0.5704987470564896,0.003471574539030316,0.003471574539030316,0.05803402071952514,0.85546875,0.0,0.0,0.0
36,A,brightness_dark,T013-S1,0,1,1,1,True,"[0.0, 0.14824280210778343, 0.05822645972400938, -0.03494273991226172, 0.08694334642288383]","[0.0, 0.14127597092973174, 0.04878440335854598, -0.03366084269884653, 0.08145773928407604]",0.009442056365463405,"[0.0, 0.8828125, 0.03125, 0.015625, 0.0703125]","[0.00390625, 0.87109375, 0.01953125, 0.03515625, 0.0703125]",0.01953125,0.87109375,0.5231141341829456,0.0030878177738993934,0.0030878177738993934,0.0598182316456557,0.87109375,0.0,0.0,0.0
36,A,brightness_dark,T013-S1,1,1,1,1,True,"[0.0, 0.1398878551115692, 0.05967159163049153, -0.03589942605185043, 0.08592677084529728]","[0.0, 0.13324987065173946, 0.05027149454649763, -0.03448802876811934, 0.08062669807721287]",0.009400097083993902,"[0.0, 0.8515625, 0.046875, 0.015625, 0.0859375]","[0.00390625, 0.83984375, 0.03515625, 0.0390625, 0.08203125]",0.0234375,0.83984375,0.6177437750826648,0.0044197265289189725,0.0044197265289189725,0.05262317257452659,0.83984375,0.0,0.0,0.0
36,A,brightness_dark,T013-S2,0,1,1,1,True,"[0.0, 0.14383137804267376, 0.06103637014524382, -0.03184861589079849, 0.08626487333257365]","[0.0, 0.13677977356385004, 0.05146022360883585, -0.030519176303391737, 0.08086664709162071]",0.009576146536407974,"[0.0, 0.8671875, 0.0390625, 0.015625, 0.078125]","[0.00390625, 0.84765625, 0.03125, 0.0390625, 0.078125]",0.0234375,0.84765625,0.595904966148552,0.004189091629310302,0.004189091629310302,0.05591312647222933,0.84765625,0.0,0.0,0.0
36,A,brightness_dark,T013-S2,1,1,1,1,True,"[0.0, 0.14399926834943086, 0.05696321626089955, -0.039163305049438615, 0.08649755969016404]","[0.0, 0.1374561345040727, 0.047696957739700105, -0.03779686008378037, 0.08111522318452073]",0.009266258521199446,"[0.0, 0.859375, 0.046875, 0.015625, 0.078125]","[0.00390625, 0.8515625, 0.03125, 0.03515625, 0.078125]",0.01953125,0.8515625,0.583673058977352,0.0032976189774322857,0.0032976189774322857,0.056340911319551976,0.8515625,0.0,0.0,0.0
36,A,brightness_dark,T013-S3,0,1,1,1,True,"[0.0, 0.1380848630309289, 0.05731833867471113, -0.03809255419106118, 0.08275672441763542]","[0.0, 0.13129721798374053, 0.04801455369875921, -0.03672184094452369, 0.07762822286828484]",0.00930378497595192,"[0.0, 0.8671875, 0.0390625, 0.015625, 0.078125]","[0.00390625, 0.84765625, 0.03125, 0.0390625, 0.078125]",0.0234375,0.84765625,0.595904966148552,0.0039979106258934615,0.0039979106258934615,0.05366899511545567,0.84765625,0.0,0.0,0.0
36,A,brightness_dark,T013-S3,1,1,1,1,True,"[0.0, 0.14982124325336638, 0.060704002047896645, -0.032786001919040283, 0.0902780812712737]","[0.0, 0.14301067989530222, 0.051157060447693185, -0.03146279635831354, 0.08461106647587556]",0.009546941600203454,"[0.0, 0.859375, 0.046875, 0.015625, 0.078125]","[0.00390625, 0.8515625, 0.03125, 0.03515625, 0.078125]",0.01953125,0.8515625,0.583673058977352,0.0035059369055070524,0.0035059369055070524,0.058399613419426656,0.8515625,0.0,0.0,0.0
36,A,contrast_low,T013-S0,0,2,2,2,True,"[0.0, 0.04854905379759883, 0.06442133596779741, -0.004856387683048916, 0.015821035042483746]","[0.0, 0.04819664438052195, 0.06681076683308743, -0.009601988830275571, 0.017728915027791285]",0.004745601147226654,"[0.0234375, 0.265625, 0.546875, 0.1328125, 0.03125]","[0.01953125, 0.26171875, 0.578125, 0.09765625, 0.04296875]",0.03515625,0.578125,1.1069049632258854,0.031829410765769554,0.031829410765769554,0.018614122452565468,0.578125,0.0,0.0,0.0
36,A,contrast_low,T013-S0,1,2,2,2,True,"[0.0, 0.051362577708408706, 0.06464563152942096, 0.0010766338141039572, 0.018418187504790844]","[0.0, 0.0513007042241543, 0.06700030173856046, -0.0034846930474328364, 0.02087308083151244]",0.004561326861536793,"[0.0, 0.2890625, 0.484375, 0.1796875, 0.046875]","[0.0, 0.2890625, 0.51171875, 0.14453125, 0.0546875]",0.03515625,0.51171875,1.140089820968198,0.034127615220478726,0.034127615220478726,0.015699597514406156,0.51171875,0.0,0.0,0.0
36,A,contrast_low,T013-S1,0,2,2,2,True,"[0.0, 0.05295827143418447, 0.06663020113075957, -0.005092708092872768, 0.01958100562038851]","[0.0, 0.05232364666153494, 0.06855710598860165, -0.009951178848597834, 0.021535981563610314]",0.004858470755725066,"[0.015625, 0.2734375, 0.5234375, 0.1328125, 0.0546875]","[0.01171875, 0.2734375, 0.5546875, 0.1015625, 0.05859375]",0.03125,0.5546875,1.1320945968470226,0.03427425211545079,0.03427425211545079,0.016233459327066716,0.5546875,0.0,0.0,0.0
