method,context,support_seed,lr,steps,checkpoint_sha256,source_tensor_sha256,baseline_accuracy,query_loss_before,gain_pp,accuracy,loss,worst_class_accuracy,gamma_norm,beta_norm,support_loss_trajectory,prediction_key,support_loss_before,support_loss_after
affine,wrong_MNISTM,22,0.01,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.06666481494903564,41.56666696071625,2.0427730083465576,18.65079402923584,0.0034613036550581455,0.003601120552048087,,r0140,0.11962327361106873,0.1187930554151535
affine,wrong_MNISTM,22,0.01,5,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.0,41.63333177566528,2.0418872833251953,19.04762089252472,0.005745520815253258,0.005994885694235563,,r0141,0.11962327361106873,0.11824576556682587
affine,wrong_MNISTM,22,0.01,10,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.2333313226699829,41.4000004529953,2.0398688316345215,19.04762089252472,0.011376266367733479,0.011952828615903854,,r0142,0.11962327361106873,0.11690419912338257
affine,wrong_MNISTM,22,0.1,1,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.2333313226699829,41.4000004529953,2.039956569671631,19.04762089252472,0.01156641636043787,0.012044518254697323,,r0143,0.11962327361106873,0.11687455326318741
affine,wrong_MNISTM,22,0.1,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.2666682004928589,41.89999997615814,2.034851312637329,19.04762089252472,0.0332891047000885,0.035079244524240494,,r0144,0.11962327361106873,0.11197228729724884
affine,wrong_MNISTM,22,0.1,5,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.43333470821380615,42.06666648387909,2.0337705612182617,18.65079402923584,0.05319366231560707,0.05603323504328728,,r0145,0.11962327361106873,0.10783757269382477
affine,wrong_MNISTM,22,0.1,10,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,1.0333359241485596,42.66666769981384,2.0408523082733154,18.65079402923584,0.09882085770368576,0.10551625490188599,,r0146,0.11962327361106873,0.09869173914194107
bn,shuffled,22,0.0,0,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,3.866666555404663,45.499998331069946,2.733633041381836,17.85714328289032,0.0,0.0,,r0147,4.498834609985352,7.495359897613525
prior,shuffled,22,0.0,0,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.3999978303909302,41.23333394527435,2.0500497817993164,17.85714328289032,0.0,0.0,,r0148,4.498834609985352,4.49246072769165
affine,shuffled,22,0.001,1,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.06666779518127441,41.69999957084656,2.0432844161987305,18.65079402923584,0.0009924020851030946,0.0012831910280510783,,r0149,4.498834609985352,4.496206760406494
affine,shuffled,22,0.001,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.0,41.63333177566528,2.0415353775024414,18.65079402923584,0.0029727553483098745,0.003836365882307291,,r0150,4.498834609985352,4.490990161895752
affine,shuffled,22,0.001,5,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.03333389759063721,41.66666567325592,2.0398166179656982,18.25396865606308,0.004948526620864868,0.00637589767575264,,r0151,4.498834609985352,4.485824108123779
affine,shuffled,22,0.001,10,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.03333389759063721,41.66666567325592,2.035647392272949,17.85714328289032,0.009865897707641125,0.0126550467684865,,r0152,4.498834609985352,4.473113536834717
affine,shuffled,22,0.01,1,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.06666779518127441,41.69999957084656,2.0355491638183594,17.85714328289032,0.009924020618200302,0.012831909582018852,,r0153,4.498834609985352,4.472846508026123
affine,shuffled,22,0.01,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.20000040531158447,41.83333218097687,2.0201127529144287,17.46031790971756,0.02941889874637127,0.037461236119270325,,r0154,4.498834609985352,4.4237961769104
affine,shuffled,22,0.01,5,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.40000081062316895,42.03333258628845,2.0061566829681396,17.0634925365448,0.048443086445331573,0.06167550012469292,,r0155,4.498834609985352,4.376476287841797
affine,shuffled,22,0.01,10,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.5666673183441162,42.1999990940094,1.9762238264083862,15.47619104385376,0.09460361301898956,0.11987025290727615,,r0156,4.498834609985352,4.265683174133301
affine,shuffled,22,0.1,1,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.6999999284744263,42.33333170413971,1.9799638986587524,15.47619104385376,0.09924020618200302,0.12831909954547882,,r0157,4.498834609985352,4.257214546203613
affine,shuffled,22,0.1,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,1.4333337545394897,43.06666553020477,1.8932204246520996,14.68254029750824,0.27240848541259766,0.3479241132736206,,r0158,4.498834609985352,3.8533124923706055
affine,shuffled,22,0.1,5,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.03333389759063721,41.66666567325592,1.8540858030319214,13.55932205915451,0.428748220205307,0.5758252143859863,,r0159,4.498834609985352,3.448091983795166
affine,shuffled,22,0.1,10,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-5.699998140335083,35.9333336353302,1.9394334554672241,4.51977401971817,0.7029591798782349,1.1345525979995728,,r0160,4.498834609985352,2.649662971496582
bn,noise,22,0.0,0,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-18.399998545646667,23.233333230018616,7.26939058303833,0.0,0.0,0.0,,r0161,7.295034408569336,7.187150478363037
prior,noise,22,0.0,0,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.3999978303909302,41.23333394527435,2.0500497817993164,17.85714328289032,0.0,0.0,,r0162,7.295034408569336,7.322010040283203
affine,noise,22,0.001,1,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.03333091735839844,41.600000858306885,2.043074607849121,18.65079402923584,0.004785759840160608,0.0017275132704526186,,r0163,7.295034408569336,7.269161224365234
affine,noise,22,0.001,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.03333091735839844,41.600000858306885,2.040961503982544,19.04762089252472,0.014286975376307964,0.005138798151165247,,r0164,7.295034408569336,7.218399524688721
affine,noise,22,0.001,5,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.13333261013031006,41.49999916553497,2.038925886154175,19.04762089252472,0.023685278370976448,0.008501970209181309,,r0165,7.295034408569336,7.1686859130859375
affine,noise,22,0.001,10,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.1999974250793457,41.43333435058594,2.034024953842163,19.04762089252472,0.04678720235824585,0.01675613783299923,,r0166,7.295034408569336,7.048600673675537
affine,noise,22,0.01,1,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.1999974250793457,41.43333435058594,2.033963441848755,19.04762089252472,0.04785759001970291,0.01727513037621975,,r0167,7.295034408569336,7.043048858642578
affine,noise,22,0.01,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.33333301544189453,41.29999876022339,2.017805337905884,19.44444477558136,0.13675472140312195,0.04848848283290863,,r0168,7.295034408569336,6.609851837158203
affine,noise,22,0.01,5,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.4999995231628418,41.13333225250244,2.004639148712158,19.44444477558136,0.21750113368034363,0.07571268826723099,,r0169,7.295034408569336,6.251363754272461
affine,noise,22,0.01,10,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.5999982357025146,41.03333353996277,1.9752641916275024,18.888889253139496,0.3963898718357086,0.1350586712360382,,r0170,7.295034408569336,5.534965991973877
affine,noise,22,0.1,1,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.9999990463256836,40.6333327293396,2.011967182159424,18.333333730697632,0.4785759449005127,0.172751322388649,,r0171,7.295034408569336,5.325989246368408
affine,noise,22,0.1,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.6666660308837891,40.966665744781494,1.8753951787948608,16.38418138027191,0.9804182648658752,0.3595709800720215,,r0172,7.295034408569336,3.77976655960083
affine,noise,22,0.1,5,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.2333313226699829,41.4000004529953,1.807898759841919,16.949152946472168,1.27666437625885,0.5397976636886597,,r0173,7.295034408569336,3.122696876525879
affine,noise,22,0.1,10,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.9333312511444092,40.700000524520874,1.787408709526062,11.299435049295425,1.6598292589187622,0.8160399794578552,,r0174,7.295034408569336,2.5819625854492188
full,correct,22,0.001,1,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.9666681289672852,42.59999990463257,2.0032424926757812,19.44444626569748,0.0,0.0,,r0175,2.3790056705474854,2.2865443229675293
full,correct,22,0.001,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,1.4333337545394897,43.06666553020477,1.9655662775039673,21.03174775838852,0.0,0.0,,r0176,2.3790056705474854,2.1793079376220703
full,correct,22,0.001,5,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,1.7333358526229858,43.36666762828827,1.9379833936691284,21.82539850473404,0.0,0.0,,r0177,2.3790056705474854,2.108064889907837
full,correct,22,0.001,10,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,1.1000007390975952,42.73333251476288,1.8929884433746338,23.41269999742508,0.0,0.0,,r0178,2.3790056705474854,1.981449007987976
random_no_write,random,33,0.0,0,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.13333559036254883,41.76666736602783,2.0254719257354736,19.04762089252472,0.16102734208106995,0.149327352643013,,r0179,2.3464128971099854,2.328925132751465
bn,correct,33,0.0,0,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,3.6666691303253174,45.3000009059906,2.7388222217559814,16.66666716337204,0.0,0.0,,r0180,2.3464128971099854,3.4093663692474365
prior,correct,33,0.0,0,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.3999978303909302,41.23333394527435,2.0500497817993164,17.85714328289032,0.0,0.0,,r0181,2.3464128971099854,2.3371376991271973
affine,correct,33,0.001,1,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.06666779518127441,41.69999957084656,2.043727159500122,18.65079402923584,0.0005370161961764097,0.0007552666356787086,,r0182,2.3464128971099854,2.345555543899536
affine,correct,33,0.001,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.13333559036254883,41.76666736602783,2.042846918106079,18.65079402923584,0.0016110239084810019,0.002258750144392252,,r0183,2.3464128971099854,2.343848943710327
affine,correct,33,0.001,5,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.10000169277191162,41.733333468437195,2.0419743061065674,18.65079402923584,0.0026823338121175766,0.0037572544533759356,,r0184,2.3464128971099854,2.3421545028686523
affine,correct,33,0.001,10,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.16666650772094727,41.79999828338623,2.0398387908935547,18.65079402923584,0.005348087288439274,0.007463258691132069,,r0185,2.3464128971099854,2.33798885345459
affine,correct,33,0.01,1,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.13333559036254883,41.76666736602783,2.03981876373291,18.25396865606308,0.005370161961764097,0.007552665658295155,,r0186,2.3464128971099854,2.3379132747650146
affine,correct,33,0.01,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.03333091735839844,41.600000858306885,2.0317087173461914,17.85714328289032,0.015920598059892654,0.022065693512558937,,r0187,2.3464128971099854,2.322000026702881
affine,correct,33,0.01,5,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.10000169277191162,41.733333468437195,2.0242557525634766,18.25396865606308,0.0262038204818964,0.035864558070898056,,r0188,2.3464128971099854,2.307304620742798
affine,correct,33,0.01,10,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.40000081062316895,42.03333258628845,2.0075366497039795,18.25396865606308,0.05095050483942032,0.06767447292804718,,r0189,2.3464128971099854,2.2748594284057617
affine,correct,33,0.1,1,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.43333470821380615,42.06666648387909,2.0081605911254883,17.0634925365448,0.05370162054896355,0.075526662170887,,r0190,2.3464128971099854,2.2703428268432617
affine,correct,33,0.1,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.33333301544189453,41.96666479110718,1.953018069267273,18.65079402923584,0.14386066794395447,0.18172132968902588,,r0191,2.3464128971099854,2.1730167865753174
affine,correct,33,0.1,5,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.5000025033950806,42.133334279060364,1.913825511932373,19.84127163887024,0.2231418341398239,0.26276886463165283,,r0192,2.3464128971099854,2.1081178188323975
affine,correct,33,0.1,10,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,1.2333333492279053,42.86666512489319,1.8430812358856201,22.2222238779068,0.3897671103477478,0.4160192012786865,,r0193,2.3464128971099854,1.9998271465301514
bn,wrong_MNIST,33,0.0,0,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-4.8333317041397095,36.800000071525574,2.4582583904266357,11.50793731212616,0.0,0.0,,r0194,0.032078202813863754,0.04617338255047798
prior,wrong_MNIST,33,0.0,0,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.3999978303909302,41.23333394527435,2.0500497817993164,17.85714328289032,0.0,0.0,,r0195,0.032078202813863754,0.03207451477646828
affine,wrong_MNIST,33,0.001,1,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.03333389759063721,41.66666567325592,2.044140577316284,18.65079402923584,5.9879042964894325e-05,6.565311923623085e-05,,r0196,0.032078202813863754,0.03207036107778549
affine,wrong_MNIST,33,0.001,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.03333389759063721,41.66666567325592,2.044081926345825,18.65079402923584,0.00017935354844667017,0.00019578159844968468,,r0197,0.032078202813863754,0.03205472603440285
affine,wrong_MNIST,33,0.001,5,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.03333389759063721,41.66666567325592,2.0440239906311035,18.65079402923584,0.00029874712345190346,0.00032574066426604986,,r0198,0.032078202813863754,0.03203917667269707
affine,wrong_MNIST,33,0.001,10,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.06666779518127441,41.69999957084656,2.043879747390747,18.65079402923584,0.0005957013345323503,0.0006486435886472464,,r0199,0.032078202813863754,0.03200073167681694
affine,wrong_MNIST,33,0.01,1,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.06666779518127441,41.69999957084656,2.043875217437744,18.65079402923584,0.0005987903568893671,0.0006565311341546476,,r0200,0.032078202813863754,0.03200003504753113
affine,wrong_MNIST,33,0.01,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.03333389759063721,41.66666567325592,2.0433056354522705,18.65079402923584,0.0017836366314440966,0.0019458249444141984,,r0201,0.032078202813863754,0.03184692934155464
affine,wrong_MNIST,33,0.01,5,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.0,41.63333177566528,2.042750358581543,18.65079402923584,0.0029607145115733147,0.0032261903397738934,,r0202,0.032078202813863754,0.031695861369371414
affine,wrong_MNIST,33,0.01,10,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.03333389759063721,41.66666567325592,2.041400671005249,18.65079402923584,0.005867694038897753,0.006389071233570576,,r0203,0.032078202813863754,0.031328022480010986
affine,wrong_MNIST,33,0.1,1,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.03333389759063721,41.66666567325592,2.0413033962249756,18.65079402923584,0.005987904500216246,0.006565311923623085,,r0204,0.032078202813863754,0.031310662627220154
affine,wrong_MNIST,33,0.1,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.03333389759063721,41.66666567325592,2.036550998687744,17.85714328289032,0.017086802050471306,0.018584562465548515,,r0205,0.032078202813863754,0.02999269776046276
affine,wrong_MNIST,33,0.1,5,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.23333430290222168,41.866666078567505,2.0325498580932617,17.85714328289032,0.027383824810385704,0.029767939820885658,,r0206,0.032078202813863754,0.028857078403234482
affine,wrong_MNIST,33,0.1,10,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.6666690111160278,42.30000078678131,2.0254132747650146,17.46031790971756,0.05047815293073654,0.0542386956512928,,r0207,0.032078202813863754,0.02659646049141884
bn,wrong_USPS,33,0.0,0,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-3.0999988317489624,38.53333294391632,3.243605852127075,12.69841343164444,0.0,0.0,,r0208,0.0016313995001837611,0.0006833181250840425
prior,wrong_USPS,33,0.0,0,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,-0.3999978303909302,41.23333394527435,2.0500497817993164,17.85714328289032,0.0,0.0,,r0209,0.0016313995001837611,0.0016659294487908483
affine,wrong_USPS,33,0.001,1,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.0,41.63333177566528,2.0441713333129883,18.65079402923584,3.992064193880651e-06,3.587087576306658e-06,,r0210,0.0016313995001837611,0.0016313685337081552
affine,wrong_USPS,33,0.001,3,ffcf2dfa205c72094a54f592b1fef8b44dc830a3242acc6d917909b85c1df997,04472e1f2f38cef296ab07087f6dc93b277f2fbcfba33f6c07939ee58bbf55ad,41.63333177566528,2.0441701412200928,0.0,41.63333177566528,2.0441744327545166,18.65079402923584,1.197582696477184e-05,1.0760736586234998e-05,,r0211,0.0016313995001837611,0.00163131149020046
