client,bank,context,D_actual,p50,p90,p95,maximum,percentile,above_p95
44,A,contrast_low,0.19254724031594078,0.13429278542735879,0.23469051264870108,0.2525264046637529,0.34346766383207655,0.796875,False
44,A,gaussian_noise,0.14890505572535312,0.14237277753288366,0.21450265566318302,0.2430334877176401,0.40676500477731314,0.5390625,False
44,A,gaussian_blur,0.18799543131420846,0.14737665256609078,0.22799326092581476,0.25308344716283876,0.31609930661875574,0.765625,False
44,B,clean,0.1628731912628313,0.14480885293296536,0.21214264564888743,0.2617352439641127,0.3365134209782571,0.6015625,False
44,B,brightness_dark,0.16910125419784994,0.13150167839644444,0.22352978795767917,0.2406471834142206,0.39505581210698537,0.71875,False
44,B,contrast_low,0.19582314000677198,0.12906598646062745,0.23060226599167383,0.2745288211348073,0.5039035822783862,0.796875,False
44,B,gaussian_noise,0.14774826639078822,0.1475583804882546,0.22837088502797076,0.24443796405290827,0.31699836924253844,0.5,False
44,B,gaussian_blur,0.18928296511368772,0.13333701768295356,0.2251736405299783,0.24776631960286613,0.35048530441432185,0.8125,False
45,A,clean,0.13061518149442758,0.1720226664312261,0.24048729800148852,0.25986692930408434,0.337745565039623,0.3046875,False
45,A,brightness_dark,0.11691025123469645,0.15485255492342948,0.2356928861649536,0.26219327206986126,0.3771756095102003,0.203125,False
45,A,contrast_low,0.14210245222220036,0.14928931200532458,0.24898130592329468,0.28485424937405335,0.3221635627395063,0.4296875,False
45,A,gaussian_noise,0.12303603538419802,0.15142872416711584,0.24249500235477608,0.26023899567246717,0.3838959319859931,0.2734375,False
45,A,gaussian_blur,0.12921639119876877,0.16443225381594095,0.2537451142274232,0.2944427803572474,0.36147974640044445,0.296875,False
45,B,clean,0.13061518149442758,0.15503268221616906,0.2616638953461455,0.28363657609847953,0.4525730043486097,0.3125,False
45,B,brightness_dark,0.11747493891248595,0.1562093300996255,0.2448537095844322,0.25700838259017694,0.3101167874073933,0.2734375,False
45,B,contrast_low,0.14287549988328285,0.13719580356482858,0.22982574833577876,0.28215539938141876,0.3523713632102216,0.546875,False
45,B,gaussian_noise,0.12024903715936909,0.16104411494189225,0.2447964837396026,0.277228842955728,0.31801578170753214,0.203125,False
45,B,gaussian_blur,0.13112766023207867,0.16953498795231303,0.24869292429352338,0.29242014675314015,0.33751753335776075,0.2890625,False
46,A,clean,0.1828444831151853,0.1596440934136475,0.2422837275590034,0.2702134308310184,0.3849951746091454,0.640625,False
46,A,brightness_dark,0.15960900244614076,0.13315451476693907,0.21681477135395236,0.24266859873818591,0.2945485801365536,0.6640625,False
46,A,contrast_low,0.1728166796238864,0.14740795112166588,0.21131868182185773,0.23683094317894549,0.3348377412728676,0.703125,False
46,A,gaussian_noise,0.1666621411120621,0.1564669336122329,0.22226924254247826,0.24637231697243764,0.3546340409160836,0.609375,False
46,A,gaussian_blur,0.14297022125921885,0.1579084565648025,0.25377600954431295,0.2760826040201442,0.44810497014319106,0.3359375,False
46,B,clean,0.1828444831151853,0.15757138625814038,0.23372195199599857,0.2598050417698994,0.369666002593081,0.609375,False
46,B,brightness_dark,0.1577651767377225,0.1429729415490873,0.22559153691970152,0.26074452611341165,0.4003410241374711,0.5703125,False
46,B,contrast_low,0.1767040475066131,0.14097627516923605,0.23528623513867827,0.28227929471168683,0.38755232845309834,0.6953125,False
46,B,gaussian_noise,0.16361300631067374,0.149259378775279,0.24280568792773694,0.26095718172621557,0.3147395558657865,0.6015625,False
46,B,gaussian_blur,0.14382860113397136,0.153976003897486,0.24138998242144535,0.263051399339875,0.32373280231927093,0.3828125,False
47,A,clean,0.14557726231751628,0.15395821394117282,0.2474843781962543,0.26781460712651994,0.3386239143597259,0.4765625,False
47,A,brightness_dark,0.07809513298279372,0.14572069837642898,0.22651969699246183,0.27790693651987947,0.3602889036145649,0.0546875,False
47,A,contrast_low,0.13227978493384032,0.14056501465840626,0.23696451089050638,0.26374964959788527,0.40728071110593317,0.4296875,False
47,A,gaussian_noise,0.14462153657549665,0.1473782155358232,0.2269919014246015,0.25795579296584176,0.306643279447086,0.4921875,False
47,A,gaussian_blur,0.1394517427040056,0.14740548757204067,0.23494687504761652,0.2619152633163648,0.3647123959062833,0.4453125,False
47,B,clean,0.14557726231751628,0.1517851357652149,0.21721535310511228,0.2270186337066412,0.36496438011601257,0.4609375,False
47,B,brightness_dark,0.07932431461004127,0.1535844521580335,0.22235566547544142,0.25981875453292647,0.3753931560483519,0.09375,False
47,B,contrast_low,0.14658157250321951,0.13772975255529987,0.24033957846671383,0.26054228347106306,0.3747484426805098,0.5859375,False
47,B,gaussian_noise,0.14293532842440881,0.14790166004802868,0.21480788227031028,0.24137633953153248,0.34322179763533917,0.453125,False
47,B,gaussian_blur,0.13918334940978278,0.14123820199439024,0.21439082722551564,0.22887759222179063,0.36002655327771954,0.484375,False
48,A,clean,0.11331180340931203,0.15031433668277266,0.2299698112281088,0.2472376409351893,0.35655726122595044,0.1875,False
48,A,brightness_dark,0.07056815859290519,0.14889145909459145,0.21551813329710306,0.23517281519496816,0.30602423099495735,0.0234375,False
48,A,contrast_low,0.0750411287179008,0.1344792850452472,0.2267406752718555,0.25859385974053534,0.4145878155090171,0.0546875,False
48,A,gaussian_noise,0.0979215857496257,0.14696614688065382,0.22571607886348274,0.25278953117437286,0.3589943172071647,0.109375,False
48,A,gaussian_blur,0.090367983046703,0.15217570230104432,0.226446048884029,0.23834119074065144,0.2645012491267022,0.0859375,False
48,B,clean,0.11331180340931203,0.15468321829960857,0.2332252034555514,0.2722797311819596,0.35282206596487464,0.1875,False
48,B,brightness_dark,0.07139784971711119,0.14260625325177267,0.22917726251173287,0.26335100982733506,0.37461668578602403,0.0234375,False
48,B,contrast_low,0.08482021026356341,0.13929429833874746,0.20118161177493046,0.21830925767952483,0.31600509878141375,0.1171875,False
48,B,gaussian_noise,0.09730871985892697,0.1476376020558684,0.21066035099623437,0.24756044221398313,0.4179340503275101,0.109375,False
48,B,gaussian_blur,0.09300227869564684,0.1432658602407182,0.2247695950140257,0.2472127582791029,0.30161863560854024,0.171875,False
49,A,clean,0.16800625250095136,0.14985224796252353,0.2164054560159618,0.2660885330692793,0.40627359206747915,0.6953125,False
49,A,brightness_dark,0.12046181279417428,0.1329052141902748,0.20222801877949953,0.2248350152727859,0.32521229628147097,0.3828125,False
49,A,contrast_low,0.07342435236164821,0.14864042073668307,0.20976029007791544,0.23424511786340513,0.2728704666750351,0.046875,False
49,A,gaussian_noise,0.14158182903124233,0.15187108948135744,0.2280757831422273,0.24768498231865121,0.2779518217645078,0.4140625,False
49,A,gaussian_blur,0.17243812280977447,0.1471358324264459,0.23612138467026306,0.2505206392239503,0.3097997317408333,0.6796875,False
49,B,clean,0.16800625250095136,0.14394708526317002,0.21283875301608127,0.24401830497216687,0.3603431175161704,0.6875,False
49,B,brightness_dark,0.12172815510120454,0.13347673194017093,0.20407642685877533,0.21608471563199794,0.30329686418119095,0.3828125,False
49,B,contrast_low,0.07178117108463064,0.13764258121258804,0.21642140637059384,0.24425040028789122,0.306369846255733,0.0546875,False
49,B,gaussian_noise,0.14122614059406155,0.14332939855215815,0.22152746891568767,0.2431512573516104,0.3111296263603081,0.4921875,False
49,B,gaussian_blur,0.17367202250786012,0.15028081845887908,0.22480666976568373,0.2505086234576595,0.28369846107682084,0.671875,False
50,A,clean,0.20802376831754932,0.16310879702570938,0.24508372394648745,0.27175710913691603,0.31921905267748274,0.7890625,False
50,A,brightness_dark,0.22015546130566066,0.15906648605883583,0.22859387015087754,0.2508311467493865,0.3735754762086216,0.8671875,False
50,A,contrast_low,0.1779768382051423,0.14701163959710384,0.23764150533208647,0.28345339786390683,0.4410921424932556,0.703125,False
50,A,gaussian_noise,0.23021930993264736,0.16023939914397856,0.24791421552136536,0.2637387539938482,0.3607156314251804,0.859375,False
50,A,gaussian_blur,0.18341331355416232,0.16177795687706428,0.2621432174437384,0.28309458008029503,0.34065955524360436,0.6328125,False
50,B,clean,0.20802376831754932,0.16004279163907809,0.236084955087903,0.28466916695991956,0.34724852973459763,0.8359375,False
50,B,brightness_dark,0.22106485203429455,0.1567451584748054,0.24312422640034867,0.269017511308543,0.4406540808869895,0.8515625,False
50,B,contrast_low,0.17826298569180846,0.16045385948665503,0.25545409271884634,0.27554241663304974,0.3194356005421424,0.5703125,False
50,B,gaussian_noise,0.22729534085870484,0.1535125992091077,0.2266068393452512,0.25542776647060794,0.368292321941692,0.8984375,False
50,B,gaussian_blur,0.18327881861207151,0.16374086437530638,0.24614049783239597,0.2686080422278445,0.3345176136412962,0.6171875,False
51,A,clean,0.06319669121593234,0.12922970573826967,0.22050117251365633,0.24811876721475873,0.29543463335961356,0.015625,False
51,A,brightness_dark,0.10450404197201803,0.12676060776790044,0.2097698178039522,0.22636998859298263,0.41225363198326787,0.3125,False
51,A,contrast_low,0.12362700454787492,0.14475023583513263,0.23113300857481942,0.27244429498392825,0.3694029818775355,0.40625,False
51,A,gaussian_noise,0.0510136663398118,0.14686629086021363,0.23249395511076246,0.25663722501432473,0.3108303331927359,0.0,False
51,A,gaussian_blur,0.07725966552793434,0.15205182892882899,0.21929289048614192,0.23395751160054679,0.28330103667214296,0.0546875,False
51,B,clean,0.06319669121593234,0.1445091060433961,0.23157348365688518,0.2484928892217368,0.34010302946564125,0.0078125,False
51,B,brightness_dark,0.10843141262163555,0.14016298539569674,0.21548335483678827,0.25346902104188007,0.33683805634231295,0.2578125,False
51,B,contrast_low,0.11221456224573809,0.13614665329413417,0.23803976629192947,0.2544527921260112,0.4055681223009879,0.296875,False
51,B,gaussian_noise,0.05092040377746967,0.13135341714546578,0.21802277843847784,0.2337248759485296,0.3718776536460654,0.0,False
51,B,gaussian_blur,0.07537039692228775,0.14329502938167663,0.2307047286478381,0.25815956989984434,0.3667633193768969,0.046875,False
52,A,clean,0.13091844715759415,0.16113902548465553,0.23822513203090198,0.2633115056669167,0.35658326909673516,0.3046875,False
52,A,brightness_dark,0.16355776942346514,0.15941656247349437,0.243253130738363,0.26411096677731616,0.3594743975466331,0.5703125,False
52,A,contrast_low,0.09137717780116798,0.15631907046185783,0.24465667655820483,0.27276225157153383,0.39870105912532605,0.1328125,False
52,A,gaussian_noise,0.10869862572192684,0.16311003340282182,0.23834834230748833,0.2948357117695841,0.3590030448014388,0.1328125,False
52,A,gaussian_blur,0.11361547974772766,0.15317079300297945,0.2445103529347305,0.26687455330566817,0.33928929893973486,0.28125,False
52,B,clean,0.13091844715759415,0.17303153402543617,0.2594690592939826,0.3009400771107601,0.3551769540523084,0.2421875,False
52,B,brightness_dark,0.16410122692327223,0.16613623819485018,0.2578570348793372,0.29358101225084277,0.3921875707456481,0.4765625,False
52,B,contrast_low,0.10043153321593327,0.15649040414279786,0.24558051951972967,0.2620728778552206,0.3155810249844802,0.1640625,False
52,B,gaussian_noise,0.10563196331475308,0.17277280913486465,0.24563491134110388,0.2646282236935078,0.333469808112049,0.109375,False
52,B,gaussian_blur,0.11750565302791323,0.14839422576883504,0.23496632675185158,0.26874270120379273,0.3495571225218973,0.2734375,False
53,A,clean,0.20708735509027693,0.15689837090002434,0.23188251682327635,0.2514308957381076,0.3201445759236218,0.8359375,False
53,A,brightness_dark,0.2087440470532855,0.1440641823216729,0.21169608906072412,0.2359685019441433,0.43227302917592886,0.8828125,False
53,A,contrast_low,0.2426999932456046,0.1356598683725799,0.2088239745025465,0.22322049039374775,0.2836386432592902,0.96875,True
53,A,gaussian_noise,0.2101058186816673,0.1545195494768259,0.2298309103546832,0.24960323350812216,0.3119487187004856,0.8359375,False
53,A,gaussian_blur,0.24084907972805328,0.1644000398715553,0.23734520788651087,0.25285978627521033,0.3439326887290884,0.8984375,False
53,B,clean,0.20708735509027693,0.1455870453919213,0.22292797646448417,0.23777441312667602,0.28741527719474713,0.8515625,False
53,B,brightness_dark,0.2083759762048804,0.14525933533346316,0.21998810308039823,0.24797730334382392,0.2979217035998029,0.8359375,False
53,B,contrast_low,0.24622878205174753,0.13608877062491004,0.2137313862351072,0.2349160077078038,0.3170334953689708,0.9609375,True
53,B,gaussian_noise,0.2078249094404146,0.1627158752931246,0.23665551736666837,0.26269469152490604,0.34016613900479237,0.75,False
53,B,gaussian_blur,0.24301170872389163,0.15914831457814022,0.2265688961249527,0.2721135491045429,0.3902608427477197,0.921875,False
54,A,clean,0.13033900246260952,0.14412132872933225,0.2235742687116314,0.23715028542555028,0.40746926461323896,0.3828125,False
54,A,brightness_dark,0.13816084666614642,0.15766384224912863,0.2386568208134647,0.2604426261057153,0.34482618959879485,0.390625,False
54,A,contrast_low,0.15657087568847247,0.136210016419214,0.22970048398228918,0.26453501098483456,0.335416972637245,0.6328125,False
54,A,gaussian_noise,0.16654995135427056,0.15448740647808404,0.21995860972471684,0.2483821457716237,0.3153492727959013,0.5859375,False
54,A,gaussian_blur,0.170508347979357,0.16109306663545164,0.24830534289906991,0.2716028550167107,0.3258698255350092,0.59375,False
54,B,clean,0.13033900246260952,0.14860774529009912,0.22532060458016534,0.2486299848126522,0.32384176021528477,0.34375,False
54,B,brightness_dark,0.14123132547087114,0.14947494174734,0.23049265599901708,0.2401624947616573,0.31617420270914154,0.4296875,False
54,B,contrast_low,0.16214546481514575,0.14010917358896977,0.21783950083043246,0.2425487022079904,0.3409743975628759,0.671875,False
54,B,gaussian_noise,0.16357295034817365,0.14654720493961154,0.24047820088492236,0.25897697094338124,0.3321633537058825,0.5546875,False
54,B,gaussian_blur,0.17334531242146214,0.16186211944920204,0.24422141415300452,0.2985395534783382,0.4137196491745239,0.578125,False
55,A,clean,0.1096331215328694,0.15283911659553392,0.2203482017456872,0.2459926029933498,0.32737828871452934,0.2421875,False
55,A,brightness_dark,0.09117051011226558,0.1319649902305099,0.2216255582991641,0.2667862677767084,0.29084170902339257,0.234375,False
55,A,contrast_low,0.1150947543063574,0.13153252307618155,0.20283534377221057,0.24170944314276224,0.3164995660306443,0.359375,False
55,A,gaussian_noise,0.09357356244574994,0.14662632974418713,0.2268955412919964,0.25348377278945783,0.3960666089684296,0.2109375,False
55,A,gaussian_blur,0.09051283436614141,0.14501723581628523,0.2192352623817798,0.2600909726576289,0.42350599885685325,0.1328125,False
55,B,clean,0.1096331215328694,0.13297263837584894,0.21307210341526556,0.2449827153033473,0.34274368405949235,0.3203125,False
55,B,brightness_dark,0.09079201874734151,0.12329474953245273,0.18260375783010355,0.19203163472479273,0.2738778606822664,0.2578125,False
55,B,contrast_low,0.11641637072950488,0.13015311295718007,0.21716738244801725,0.26299844667521277,0.3528252326371216,0.4296875,False
55,B,gaussian_noise,0.09523231598219624,0.13301323286996034,0.23969927059040871,0.26035819185046394,0.33583482198438397,0.1953125,False
55,B,gaussian_blur,0.09119031465995445,0.1491331131536125,0.22084899339120898,0.2473119180949415,0.2928315063392946,0.0703125,False
56,A,clean,0.26868992311410766,0.13629928460566343,0.2085437499168912,0.22876750912288146,0.3217949079421364,0.9921875,True
56,A,brightness_dark,0.21499577517341703,0.1316035439590482,0.20512342566790448,0.22440739295382314,0.2996484475714822,0.921875,False
56,A,contrast_low,0.2156848756370903,0.1396343333677054,0.20782362246332198,0.2330607973846798,0.31381096275655934,0.9140625,False
56,A,gaussian_noise,0.27548577997156437,0.1389753847036639,0.20934499622034636,0.222177793362573,0.25460299021434474,1.0,True
56,A,gaussian_blur,0.28613588301902004,0.14666747769367436,0.22100542157323666,0.24515695060678586,0.31127444708346,0.9921875,True
56,B,clean,0.26868992311410766,0.14368025217706826,0.2138437726108133,0.2367613091107555,0.28552947446243365,0.9921875,True
56,B,brightness_dark,0.2147944818007516,0.1274385982050275,0.20214844471492507,0.22731108635193292,0.33764214800136466,0.921875,False
56,B,contrast_low,0.217228443315811,0.1503585963587486,0.22212964900233825,0.27599979671042857,0.30000732936473,0.8828125,False
56,B,gaussian_noise,0.27180034898255406,0.14486015952930703,0.21387489159242914,0.2323629773682147,0.27395936023675416,0.9921875,True
56,B,gaussian_blur,0.287773186824894,0.1500252090770473,0.22744925961502122,0.2521804719243874,0.31709807988687944,0.984375,True
57,A,clean,0.08809501353439322,0.15758225031026507,0.22628953118225834,0.25900807695211187,0.26947438098666415,0.09375,False
57,A,brightness_dark,0.14180962954330778,0.14385731850938535,0.21533028459215076,0.22818887176691302,0.29693738628787447,0.484375,False
57,A,contrast_low,0.09984981413788725,0.14181451724379332,0.23045500604208646,0.2438261200119946,0.26955377359052546,0.2109375,False
57,A,gaussian_noise,0.09582313186115285,0.15031294446961088,0.21715298920570525,0.23145640227546585,0.3315856970326159,0.109375,False
57,A,gaussian_blur,0.09815938127216137,0.1570829063746967,0.2211668278691526,0.24137379074216378,0.3197312472852401,0.1015625,False
57,B,clean,0.08809501353439322,0.14933189410496533,0.2222193723952879,0.23714013997328362,0.28903703342168446,0.078125,False
57,B,brightness_dark,0.1457080808896218,0.13450417645749108,0.2315918016151114,0.2539766902573226,0.3008920731424223,0.5625,False
57,B,contrast_low,0.10856018039460713,0.13083641388472095,0.2186981144865517,0.2468642396022493,0.2995579326052962,0.328125,False
57,B,gaussian_noise,0.09474056492539133,0.14044713846906043,0.22669906014760974,0.25364923288363106,0.32064762792194534,0.125,False
57,B,gaussian_blur,0.09852836827495602,0.15222811821996385,0.22271494456564073,0.24629308267876246,0.31991159744790537,0.1328125,False
58,A,clean,0.27304657773854857,0.14500563395635202,0.22282652316138313,0.2372610266925268,0.36154884939249154,0.984375,True
58,A,brightness_dark,0.24060554944284984,0.1414367211174361,0.2514889561968312,0.2645480866512151,0.32642972987103774,0.859375,False
58,A,contrast_low,0.33946728055571507,0.1648989254464096,0.254865635034898,0.28722774617797225,0.357233000378492,0.96875,True
58,A,gaussian_noise,0.2523243560818842,0.14170242241315317,0.2403910802014347,0.26281652788250454,0.43507099765121915,0.921875,False
58,A,gaussian_blur,0.2714205635481138,0.14432106905661463,0.23403932913207423,0.2580007283930271,0.37668148803351326,0.9609375,True
58,B,clean,0.27304657773854857,0.1531186862884023,0.23027822264768968,0.25850041540904445,0.3512839766786896,0.984375,True
58,B,brightness_dark,0.24135614457102683,0.1340542021145548,0.22053699256115078,0.24948454048815158,0.33003132056732293,0.921875,False
58,B,contrast_low,0.3470520920883246,0.14783634312566332,0.24953489520091912,0.2709701452083812,0.3748423846938628,0.984375,True
58,B,gaussian_noise,0.24588016117503525,0.1501739134897216,0.23322670858406502,0.26118174020685203,0.32074614846492777,0.9140625,False
58,B,gaussian_blur,0.27750768865983433,0.12691063786037948,0.20894295340299035,0.23820214976866522,0.30231730470957086,0.984375,True
59,A,clean,0.1730482403202196,0.15106258280411336,0.23237893921261604,0.2551764329826394,0.32725533068740303,0.640625,False
59,A,brightness_dark,0.15830269881014708,0.1472635296737271,0.2216165180913431,0.23397709943346967,0.29299312708185776,0.59375,False
59,A,contrast_low,0.10616872282059582,0.15910263000454916,0.25358346800806686,0.2698230476167702,0.3486490048357675,0.1875,False
59,A,gaussian_noise,0.152084276635588,0.15359294916062355,0.24042314873977882,0.26947504849216813,0.4007725212780433,0.4921875,False
59,A,gaussian_blur,0.1617941828737772,0.14971968263497637,0.22846423834975288,0.24499763835833926,0.31102686696171983,0.5625,False
59,B,clean,0.1730482403202196,0.15536252002393913,0.2245929541928169,0.24459987309563444,0.3095544849333093,0.6015625,False
59,B,brightness_dark,0.16060243701314278,0.15146743422913847,0.2206264225646997,0.24586136623210847,0.3316149847403085,0.625,False
59,B,contrast_low,0.091459278536547,0.14145371321098643,0.24662344651525558,0.2807336788052047,0.3400338975947272,0.140625,False
59,B,gaussian_noise,0.15116219807084377,0.15161332155237398,0.22165109418809534,0.25020279396390216,0.2991372342363871,0.4921875,False
59,B,gaussian_blur,0.16281839351360702,0.1587075690606504,0.22290590800423127,0.23438794245527417,0.3663237456804445,0.53125,False
60,A,clean,0.1977915997650895,0.17351297157175213,0.2545411892033205,0.2768363680619468,0.418370214095365,0.6875,False
60,A,brightness_dark,0.22787518883837718,0.15655867081213887,0.24910526275779704,0.27227411655826117,0.45238509044012726,0.84375,False
60,A,contrast_low,0.19511714568270916,0.1606333410023486,0.26338986348467175,0.2979564456194851,0.4113287378254946,0.6796875,False
60,A,gaussian_noise,0.20780362124518129,0.18258925436791587,0.28070483627147175,0.3094568006684343,0.3673214094320966,0.6875,False
60,A,gaussian_blur,0.21663458996452115,0.16895745335694778,0.2442321580899603,0.26689337301854316,0.31785314335816167,0.78125,False
60,B,clean,0.1977915997650895,0.1681630597005498,0.2648200912145395,0.2929219283708597,0.40810389498039823,0.65625,False
60,B,brightness_dark,0.22770577365244934,0.1699766842005051,0.25807502876883015,0.28622084987769014,0.3587903917285701,0.8203125,False
60,B,contrast_low,0.19257298476120585,0.16455786659632976,0.2687845929486716,0.2914038612220622,0.3927555033881279,0.609375,False
60,B,gaussian_noise,0.20438679406850396,0.17674271420683385,0.2602155941721474,0.3436302074876452,0.4505966184252508,0.65625,False
60,B,gaussian_blur,0.21859814802323088,0.17062496213353243,0.256732492183316,0.28535054079218647,0.3339826940301834,0.765625,False
61,A,clean,0.10734056635087488,0.14976204753253552,0.22697700804466353,0.24599309841292355,0.32661450375650647,0.171875,False
61,A,brightness_dark,0.08967881762263973,0.14074579971524265,0.20856714429595244,0.2247731296336542,0.3036549307653798,0.0859375,False
61,A,contrast_low,0.09869665743984948,0.14425866032437482,0.22055932885262097,0.24532956861368774,0.2911386596581836,0.25,False
61,A,gaussian_noise,0.1133672362818221,0.14957196011173163,0.21325722913214953,0.24341874309775918,0.3096541865510688,0.171875,False
61,A,gaussian_blur,0.09979183698082494,0.1670401672098191,0.23088842884345223,0.2470356719895461,0.3155710063021963,0.15625,False
61,B,clean,0.10734056635087488,0.1430268688029388,0.2268848317303738,0.2525000753002216,0.3294455892698824,0.1953125,False
61,B,brightness_dark,0.08986827409627288,0.15363489344128417,0.2220263977965686,0.27741984419180593,0.31018888770293385,0.0703125,False
61,B,contrast_low,0.09508425165669741,0.1403608288990844,0.22166633247549536,0.2508786672008629,0.3245116193592035,0.1484375,False
61,B,gaussian_noise,0.11000310944225147,0.1544872884385012,0.22249479715399625,0.256615239199006,0.31230274050998064,0.15625,False
61,B,gaussian_blur,0.10027384146922069,0.1577170680236767,0.2316793024422673,0.2548719367733805,0.30035316249896366,0.109375,False
62,A,clean,0.1510526413601189,0.14339338943460456,0.2255940515735659,0.2428285912536163,0.33465084835136766,0.5625,False
62,A,brightness_dark,0.1298776747946696,0.1520378526268926,0.23131472368973768,0.25766522929091457,0.2796642687145598,0.3125,False
62,A,contrast_low,0.06263648124504054,0.14412894559327855,0.2283415923623663,0.2558345873181029,0.35866471569838093,0.0234375,False
62,A,gaussian_noise,0.1621616578327345,0.14908739450176714,0.22095541791926934,0.24326740434526756,0.28958154810034825,0.546875,False
62,A,gaussian_blur,0.15465845964330405,0.15588050846734638,0.22952727118407865,0.24874961890043204,0.33602303020204555,0.484375,False
62,B,clean,0.1510526413601189,0.16143283635648994,0.2314385441142161,0.2584874576167964,0.34471819493914757,0.421875,False
62,B,brightness_dark,0.1319913803390547,0.14396327265430456,0.23068862942058932,0.24051740291803905,0.29604885136403775,0.390625,False
62,B,contrast_low,0.06944148267361233,0.15209037403565573,0.23621526415635724,0.26020011010430727,0.3525504805355921,0.0546875,False
62,B,gaussian_noise,0.16105948065667713,0.16129771324047287,0.2357141711132912,0.2568713955579974,0.3669221332576471,0.4921875,False
62,B,gaussian_blur,0.15398599009914093,0.1540148323849912,0.23397220045425285,0.26007309636428866,0.28626023922275784,0.5,False
63,A,clean,0.10105056133686215,0.1267464366950749,0.20031881679361233,0.22680514312716737,0.31511237137227793,0.265625,False
63,A,brightness_dark,0.09743635738897957,0.1305595162535361,0.1953002403092829,0.23437551328093123,0.33968676501147066,0.171875,False
63,A,contrast_low,0.1326576813368465,0.1266061716558523,0.20102379646788537,0.22017740808995825,0.2953074079368208,0.546875,False
63,A,gaussian_noise,0.10650115119515141,0.12050355857132386,0.2045001475241208,0.224155046463346,0.26674899619405307,0.3984375,False
63,A,gaussian_blur,0.09682144380001236,0.12893206131219737,0.1954997176374981,0.2401441890449419,0.3688416197036578,0.203125,False
63,B,clean,0.10105056133686215,0.12984466350391,0.20321773844076058,0.21388184421348855,0.30969269303037905,0.3046875,False
63,B,brightness_dark,0.09814775163287812,0.1315433160980162,0.20296584658108444,0.2303231823122757,0.3114879316610733,0.25,False
63,B,contrast_low,0.12166046894240688,0.13267013439229614,0.20621834050261234,0.22188764642613817,0.30079733750817084,0.4140625,False
63,B,gaussian_noise,0.10634469012936301,0.13174420128542857,0.2006447760514845,0.2383135720454212,0.42234856876153737,0.265625,False
63,B,gaussian_blur,0.0977933727145552,0.1205449545648695,0.2031339204503673,0.22046986119635584,0.2913187571129979,0.3046875,False
64,A,clean,0.16786783919809303,0.15018768932679882,0.21264043464527407,0.23397272771126532,0.32283176212647535,0.6171875,False
64,A,brightness_dark,0.17322090535629492,0.14436311997109866,0.2142662506046337,0.2359901605155276,0.3232326828959609,0.703125,False
64,A,contrast_low,0.24954928402928245,0.1416551429607531,0.23276250315476585,0.24984223364742766,0.3562864636722043,0.9453125,False
64,A,gaussian_noise,0.1740793954894463,0.15360353721342035,0.21845305201697404,0.2356120708805208,0.2586638707203099,0.6484375,False
64,A,gaussian_blur,0.1817586116204751,0.15033248032428842,0.20578557054216257,0.22388936920673183,0.2766983367019219,0.7734375,False
64,B,clean,0.16786783919809303,0.1500061001568912,0.21308280423630194,0.2255842497773801,0.3191281673143192,0.640625,False
64,B,brightness_dark,0.17207749721574608,0.14577552100750668,0.21154795620354191,0.23348492600933973,0.33792812126363714,0.6484375,False
64,B,contrast_low,0.2663539767603261,0.14156494076788176,0.2155504594642429,0.2352334066389792,0.3198443243338011,0.9921875,True
64,B,gaussian_noise,0.17042338568635917,0.15069707881387306,0.2181738177834107,0.2688344858715297,0.33652891349691677,0.6796875,False
64,B,gaussian_blur,0.18403895222311178,0.1616001416654262,0.22781188754144754,0.24068579825667083,0.2955145337652645,0.6328125,False
65,A,clean,0.14038415844069357,0.14669128472064236,0.22546047753040283,0.25021537860120124,0.3611155129405023,0.4453125,False
65,A,brightness_dark,0.1031519387356084,0.13443359667730748,0.19496594020787536,0.21372798134455198,0.2506174768421836,0.265625,False
65,A,contrast_low,0.1579015308029778,0.1447879953715287,0.23400691349326075,0.26739312318923836,0.34751618111194954,0.5625,False
65,A,gaussian_noise,0.16056279685625596,0.16283361499101529,0.22674675606254358,0.24402028607721718,0.433637650265874,0.484375,False
65,A,gaussian_blur,0.1610499803240681,0.1649639700135394,0.2259547035341042,0.23739821049902982,0.40497156009220064,0.46875,False
65,B,clean,0.14038415844069357,0.1639145919027103,0.23370563352697454,0.2698928859588549,0.3512642501920451,0.3515625,False
65,B,brightness_dark,0.10498557032254861,0.1339741258545303,0.20526296995885787,0.23270082389154323,0.288542513354356,0.2578125,False
65,B,contrast_low,0.16109524761818897,0.14013778185420114,0.2198935746983053,0.2523112095604722,0.32919004355810605,0.65625,False
65,B,gaussian_noise,0.15930709973308063,0.1573228812440648,0.23606781804485547,0.27982325236220007,0.38466052630017744,0.53125,False
65,B,gaussian_blur,0.16455456526878165,0.15656788056087462,0.25075148781624546,0.28337672831228444,0.44811484073498514,0.5625,False
66,A,clean,0.2148047824717383,0.14254555673897568,0.2282641600131882,0.23109560121397757,0.32366897940633765,0.859375,False
66,A,brightness_dark,0.1744044367722562,0.13703584927958629,0.22421436052328977,0.26829533262218086,0.38514404565940163,0.7734375,False
66,A,contrast_low,0.1381116910289027,0.14360871117691248,0.2407874417963118,0.2667885996094016,0.32785900418285574,0.46875,False
66,A,gaussian_noise,0.19898505901434949,0.13427290140123313,0.22809878614968818,0.25135934407442145,0.3734306565128572,0.828125,False
